,EL FP Equity_DX_SI_QTY,EL FP Equity_DX_SHORT_INTEREST_VALUE,EL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EL FP Equity_DX_SI_MV,EL FP Equity_DX_DSS,EL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EL FP Equity_DX_SUPPLY_SI_QTY,EL FP Equity_DX_BROKER_SI_QTY,EL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EL FP Equity_DX_BROKER_SI_MV_NEW_x,EL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EL FP Equity_DX_SUPPLY_SI_QTY_INC_x,EL FP Equity_DX_BROKER_SI_MV_INC_x,EL FP Equity_DX_SUPPLY_SI_MV_NEW,EL FP Equity_DX_BROKER_SI_QTY_ADD,EL FP Equity_DX_BROKER_SI_QTY_NEW,EL FP Equity_DX_SUPPLY_SI_MV_DEC,EL FP Equity_DX_BROKER_SI_QTY_INC,EL FP Equity_DX_SUPPLY_SI_QTY_DEC,EL FP Equity_DX_BROKER_SI_MV_NEW_y,EL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EL FP Equity_DX_BROKER_SI_MV_INC_y,EL FP Equity_DX_SUPPLY_SI_QTY_INC_y,EL FP Equity_DX_BROKER_SI_MV_ADD,EL FP Equity_DX_SUPPLY_SI_QTY_ADD,EL FP Equity_DX_BROKER_SI_QTY_DEC,EL FP Equity_DX_SUPPLY_SI_MV,EL FP Equity_DX_BROKER_SI_MV_DEC,EL FP Equity_DX_SUPPLY_SI_MV_RMV,EL FP Equity_DX_BROKER_SI_MV_RMV,EL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EL FP Equity_DX_UTILIZATION_QUANTITY,EL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EL FP Equity_DX_ACTIVE_UTILIZATION_MV,EL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EL FP Equity_DX_BROKER_SI_CON_RATIO,EL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EL FP Equity_DX_DEMAND_SUPPLY_RATIO,EL FP Equity_PX_LAST
2016-03-30,5079630.0,540455325.44,2.52,9.14,2.35,566.36,1.0,468741042.69,1009253.0,4405602.0,107381080.62,,,,11.07,,,,8.04,101381.0,73414.0,,,11.07,,,91115.0,136227.0,109.11,14.22,,,2.22,2.22,44486388.0,4733200115.78,,4785.99,2.23,8.6,0.6156,77.8,0.1117,108.8
2016-03-31,4950753.0,525532904.18,2.46,8.97,2.29,552.75,1.0,462834051.02,1284021.0,4360102.0,136301545.47,,,87071.0,0.13,,,,9.46,1000.0,88600.0,,,0.13,87071.0,,276297.0,46500.0,139.45,4.87,,,2.82,2.82,44263000.0,4698611087.62,,4811.06,2.82,8.79,0.6451,79.68,0.1087,108.55
2016-04-01,5895629.0,615455781.72,2.93,10.57,2.72,653.59,1.0,473876176.6,1541274.0,4539397.0,160896486.96,,,12505.0,21.87,,,,1.38,206000.0,12747.0,,,21.87,12505.0,,257495.0,26705.0,166.17,2.91,,,3.38,3.38,44015760.0,4594887836.2,,4759.59,3.37,11.33,0.502,69.3,0.1294,106.75
2016-04-04,5365310.0,563505198.73,2.66,9.49,2.48,595.78,1.0,475569858.05,1514569.0,4528050.0,159071424.64,,,,,,2523.0,,2.9,,26705.0,,,,,0.27,,13870.0,161.92,1.79,,,3.31,3.31,44247984.0,4647255986.56,,4729.99,3.31,8.36,0.598,76.58,0.1172,107.4
2016-04-05,5906647.0,613717887.25,2.93,10.41,2.73,653.13,1.0,526975467.28,1565784.0,5071806.0,162689534.08,,,20602.0,58.04,,,,0.27,543756.0,2504.0,,,58.04,20602.0,,33117.0,,167.42,,,,3.42,3.42,44234656.0,4596110047.5,,4738.36,3.41,9.59,0.5053,69.64,0.129,106.25
2016-04-06,5913879.0,623144174.08,2.94,10.74,2.73,654.21,1.0,535186111.67,1590272.0,5079123.0,167566622.86,,,44694.0,3.99,,,,2.2,37317.0,20206.0,,,3.99,44694.0,,,30000.0,169.9,2.66,,,3.49,3.49,43957552.0,4631797917.38,,4688.81,3.5,9.46,0.5027,69.5,0.1298,107.75
2016-04-07,5911419.0,617393171.22,2.93,10.89,2.73,654.57,1.0,530204029.35,1592893.0,5076600.0,166362976.58,,,63.0,0.39,,2558.0,,,3340.0,,,,0.39,63.0,0.28,2558.0,8421.0,170.99,0.03,,,3.48,3.48,44233976.0,4619830656.26,,4755.55,3.47,9.47,0.5024,69.49,0.129,106.8
2016-04-08,6457114.0,678490388.01,3.2,11.97,2.98,712.52,1.0,574743820.48,1760189.0,5469770.0,184954349.2,,,13148.0,47.77,,,,1.33,452970.0,12229.0,,,47.77,13148.0,,166377.0,59800.0,188.46,6.18,,,3.84,3.84,44124844.0,4636480403.86,,4722.65,3.84,13.29,0.4505,65.11,0.1407,107.45
2016-04-11,6606014.0,684769141.11,3.28,12.44,3.05,728.14,1.0,577794454.79,1804837.0,5574022.0,187086597.5,,,61000.0,1.48,,102400.0,,1.9,12116.0,17852.0,,,1.48,61000.0,11.0,1500.0,10264.0,192.84,1.59,,,3.94,3.94,44026592.0,4563728080.15,,4717.21,3.93,13.05,0.4299,63.56,0.1441,106.0
2016-04-12,6709908.0,699475642.75,3.33,12.75,3.1,737.45,1.0,591799221.03,1482322.0,5676993.0,154524940.39,,,17571.0,9.41,,,,44.28,102971.0,414389.0,,,9.41,17571.0,,74303.0,,157.64,,,,3.23,3.23,44395808.0,4628049495.78,,4724.52,3.23,13.5,0.42,62.67,0.1463,106.6
2016-04-13,6718016.0,722657550.69,3.33,12.79,3.1,743.2,1.0,629965269.19,1329507.0,5856324.0,143015180.71,,,,69.84,,,,19.75,650000.0,186323.0,,,69.84,,,33808.0,470669.0,144.9,49.0,0.03,,2.91,2.91,44346900.0,4770399792.84,300.0,4782.8,2.94,8.7,0.509,70.31,0.1471,110.0
2016-04-14,7052030.0,762380402.31,3.5,13.3,3.26,784.32,1.0,669179362.18,1338545.0,6189919.0,144707336.13,,,16919.0,23.25,,167900.0,,0.88,189029.0,8181.0,,,23.25,16919.0,18.74,300.0,23334.0,147.52,2.0,,,2.93,2.93,44395712.0,4799528756.33,,4872.77,2.94,8.81,0.4644,67.02,0.1542,110.55
2016-04-15,8530033.0,904229807.58,4.23,16.1,3.94,946.61,1.0,806447855.74,1530482.0,7607609.0,162239400.99,,,117430.0,91.53,,750000.0,,9.72,823690.0,88963.0,,,91.53,117430.0,82.91,163470.0,156000.0,167.13,17.29,,,3.34,3.34,44292040.0,4695196701.65,,4851.1,3.33,10.58,0.3387,55.79,0.1862,108.4
2016-04-18,8377580.0,890117091.44,4.16,15.86,3.87,924.26,1.0,788129187.47,1634784.0,7417693.0,173695647.1,,,23222.0,4.02,,,,,45734.0,,,,4.02,23222.0,,81080.0,235650.0,177.38,27.48,,,3.58,3.58,44029864.0,4678168931.85,,4782.59,3.58,10.71,0.3547,57.44,0.1835,108.65
2016-04-19,8462075.0,919782543.77,4.2,16.09,3.91,938.26,1.0,811941985.45,1663090.0,7469933.0,180769037.23,,,41694.0,8.78,,,,5.21,79060.0,48162.0,,,8.78,41694.0,,34774.0,26820.0,182.62,2.87,,,3.64,3.64,43986280.0,4781074678.4,,4807.94,3.66,10.86,0.3484,56.79,0.1854,111.15
2016-04-20,8537660.0,933007668.38,4.24,16.14,3.94,953.39,1.0,823837052.71,1649349.0,7538674.0,180243212.41,,,38727.0,18.96,,,,1.97,148067.0,20713.0,,,18.96,38727.0,,20000.0,79326.0,183.97,7.54,5.62,,3.61,3.61,44072648.0,4816321866.88,51755.0,4913.96,3.61,12.32,0.3408,55.81,0.1867,111.75
2016-04-21,8781432.0,984551022.38,4.36,16.6,4.06,987.09,1.0,844476518.91,1829656.0,7532076.0,205136210.75,,,109276.0,8.53,,,,5.16,74817.0,46760.0,,,8.53,109276.0,,117791.0,81415.0,207.16,8.72,,,4.01,4.01,43814408.0,4912356002.0,,4933.85,4.03,12.06,0.3134,53.27,0.1924,114.65
2016-04-22,7797312.0,880695388.56,3.87,14.45,3.6,885.63,1.0,754124973.81,1748386.0,6676710.0,197477731.76,,,29084.0,3.17,,98360.0,,13.72,18825.0,123891.0,,,3.17,29084.0,12.47,13537.0,972551.0,201.61,106.48,,,3.82,3.82,44006488.0,4970470727.39,,5060.1,3.83,8.31,0.3445,56.63,0.1704,115.5
2016-04-25,7495436.0,844766455.11,3.72,13.69,3.46,851.92,1.0,715514675.07,1707557.0,6348612.0,192448694.62,,,43361.0,19.33,,20000.0,,2.14,162641.0,85194.0,,,19.33,43361.0,2.3,1004.0,510739.0,204.63,58.66,1.95,,3.74,3.74,43988064.0,4957635672.19,16893.0,5063.69,3.88,8.07,0.3672,58.97,0.164,115.25
2016-04-26,7673199.0,855421454.87,3.81,14.42,3.54,870.73,1.0,725844909.02,1827090.0,6510887.0,203687143.52,,,102801.0,23.35,,,,2.37,201627.0,20407.0,,,23.35,102801.0,,37139.0,39352.0,209.45,4.76,,,3.98,3.98,44078264.0,4913920871.74,,5059.39,3.98,7.87,0.3577,58.15,0.1672,114.0
2016-04-27,7250948.0,809766340.05,3.6,13.68,3.35,823.02,1.0,673950095.79,1858704.0,6034799.0,207575055.75,,,,8.23,,,,12.68,77255.0,109541.0,,,8.23,,,141155.0,553343.0,212.18,61.37,,,4.05,4.05,44029256.0,4917068704.13,,5019.42,4.06,8.4,0.3424,56.48,0.158,114.2
2016-04-28,8383523.0,942807928.97,4.16,15.76,3.87,954.82,1.0,817020478.72,2240657.0,7265011.0,251983466.34,,,27194.0,137.52,,51000.0,,2.65,1188048.0,23459.0,,,137.52,27194.0,5.87,378218.0,8836.0,256.44,0.92,,,4.89,4.89,43575784.0,4900516723.85,,4974.41,4.9,19.4,0.2835,48.28,0.183,115.0
2016-04-29,7931261.0,876822396.16,3.94,14.84,3.66,902.74,1.0,753167863.55,2251458.0,6812749.0,248904783.04,,,9496.0,6.2,,,,1.46,51711.0,12653.0,,,6.2,9496.0,,13958.0,503973.0,256.15,56.72,,,4.93,4.93,43403224.0,4798344029.88,,4948.66,4.92,14.38,0.297,51.19,0.1737,113.05
2016-05-02,8114243.0,906176800.1,4.03,14.94,3.75,918.03,1.0,760751952.1,2455738.0,6812055.0,274250204.58,,,31822.0,9.68,,,,2.06,93500.0,16324.0,,,9.68,31822.0,,188782.0,94194.0,277.67,13.84,,,5.36,5.36,43365912.0,4842988233.12,,4904.19,5.36,14.08,0.2866,50.27,0.1771,114.2
2016-05-03,15509413.0,1713849295.1,7.7,29.23,7.16,1764.59,2.0,1372305763.21,5444162.0,12418628.0,601600667.03,,,111983.0,565.32,,685000.0,,17.45,4943471.0,156974.0,,,565.32,111983.0,78.23,3033415.0,21898.0,614.2,1.84,,,11.76,11.76,40830456.0,4511921130.36,,4654.49,11.66,25.54,0.1906,32.53,0.3352,113.0
2016-05-04,15847272.0,1729487918.32,7.87,31.13,7.32,1792.77,2.0,1391253164.98,6687775.0,12748032.0,729868589.56,,,809381.0,32.68,,125000.0,,3.9,294251.0,17549.0,,,32.68,809381.0,15.96,451781.0,89847.0,748.71,16.04,,,14.57,14.57,39206868.0,4278831367.39,,4425.67,14.47,25.14,0.1793,31.11,0.3453,111.6
2016-05-05,16355621.0,1797761913.01,8.12,31.9,7.55,1837.23,2.0,1444453061.71,6814335.0,13141299.0,749011726.64,,,135193.0,41.23,,,,7.9,442845.0,69969.0,,,41.23,135193.0,,61336.0,49578.0,760.99,6.37,,,14.75,14.75,39381688.0,4328719695.59,,4420.13,14.69,24.67,0.1744,30.7,0.354,112.4
2016-05-06,18194254.0,1997190211.26,9.03,36.03,8.4,2050.36,2.0,1528245980.27,8421525.0,13922207.0,924434016.03,,,495010.0,109.73,,,,5.05,950524.0,44913.0,,,109.73,495010.0,,1157093.0,169616.0,941.12,15.97,,,18.2,18.2,37856164.0,4155485582.24,,4254.48,18.11,22.04,0.1449,27.24,0.3932,112.25
2016-05-09,19999924.0,2249184134.88,9.93,39.77,9.24,2256.32,2.0,1693734306.31,9799212.0,15060820.0,1102015795.9,,,690959.0,134.93,,,,7.96,1176632.0,70844.0,,,134.93,690959.0,,757572.0,38019.0,1101.11,4.29,,,21.11,21.11,36617004.0,4117934871.34,,4150.89,20.97,21.97,0.1349,24.7,0.4309,115.0
2016-05-10,20457400.0,2294630070.49,10.15,40.73,9.45,2341.15,2.0,1727543813.27,10082896.0,15401635.0,1130960745.7,,,257176.0,52.86,,,,1.87,446192.0,15289.0,,,52.86,257176.0,,41797.0,105377.0,1148.54,8.5,,,21.81,21.81,36143624.0,4054095167.85,,4159.65,21.64,21.34,0.1334,24.57,0.4425,114.7
2016-05-11,25087806.0,2799285231.29,12.45,50.51,11.59,2868.49,3.0,1888475930.77,13246501.0,16924934.0,1478038159.88,,,1114482.0,163.93,,166000.0,,40.45,1399387.0,354662.0,,,163.93,1114482.0,19.89,2403785.0,42088.0,1505.89,5.61,,,28.57,28.57,33120864.0,3695609948.63,,3798.68,28.39,16.7,0.1005,19.2,0.5411,114.1
2016-05-12,33237768.0,3646897312.17,16.5,66.8,15.35,3809.57,4.0,2646878128.97,14717245.0,24123608.0,1614797998.26,,,539815.0,848.44,,,,17.73,7303696.0,158557.0,,,848.44,539815.0,,1089486.0,105022.0,1670.22,12.23,,,31.67,31.67,31759960.0,3484750021.68,,3622.82,31.56,14.57,0.1136,20.66,0.7151,112.2
2016-05-13,35893220.0,3966337719.93,17.81,73.31,16.58,4084.7,4.0,2825942333.79,16801364.0,25573256.0,1856614808.57,,,1385269.0,215.73,,,,60.89,1914217.0,522135.0,,,215.73,1385269.0,,1220986.0,464570.0,1888.82,52.33,,,36.17,36.17,29645980.0,3275993870.66,,3347.2,36.07,13.56,0.1255,24.9,0.7728,113.0
2016-05-16,38376536.0,4246382929.16,19.05,79.6,17.73,4371.79,4.0,2966304684.73,18820782.0,26807874.0,2082528954.62,,,1331007.0,160.06,,250000.0,,95.44,1405611.0,843989.0,,,160.06,1331007.0,29.92,1532399.0,420992.0,2119.55,46.93,,,40.35,40.35,27825778.0,3078936272.15,,3148.4,40.23,14.26,0.1237,23.91,0.8227,113.15
2016-05-17,41902484.0,4616253322.68,20.8,88.81,19.35,4776.19,4.0,2993735147.06,21617638.0,27174622.0,2381541229.06,,,452641.0,60.82,,,,32.8,495754.0,290664.0,,,60.82,452641.0,,2634879.0,129006.0,2434.68,14.9,,,46.46,46.46,24910494.0,2744303910.41,,2820.51,46.33,13.19,0.1185,21.89,0.9006,111.55
2016-05-18,38127440.0,4243672418.62,18.92,80.91,17.61,4304.76,4.0,2605274262.13,21990320.0,23407188.0,2447573570.65,,,392727.0,2.32,,,,3.81,20149.0,21394.0,,,2.32,392727.0,,1348.0,3787584.0,2434.83,430.15,,,46.99,46.99,24811092.0,2761532030.37,,2793.84,46.57,14.52,0.1062,14.63,0.8147,112.7
2016-05-19,37305508.0,4135610198.84,18.52,79.73,17.23,4226.59,4.0,2560063387.22,21482374.0,23093198.0,2381490824.62,,,4973.0,47.78,,41000.0,,57.64,400000.0,512918.0,,,47.78,4973.0,4.6,,754989.0,2386.3,88.11,,,45.8,45.8,25425690.0,2818638547.33,,2862.67,45.46,14.79,0.1022,14.94,0.7953,112.25
2016-05-20,34470304.0,3899603906.56,17.11,74.51,15.92,3889.06,4.0,2575845427.38,20421880.0,22769024.0,2310314496.42,,,10943.0,,,,,121.81,,1074295.0,,,,10943.0,,2859.0,324173.0,2260.26,42.93,,,43.51,43.51,26512056.0,2999292293.7,,2985.08,43.09,16.05,0.1029,16.21,0.7344,114.55
2016-05-23,33827748.0,3826911948.64,16.79,71.75,15.62,3866.34,4.0,2514901049.9,20075156.0,22230310.0,2271089827.42,,,19901.0,,,,,34.59,,369921.0,,,,19901.0,,3296.0,538715.0,2256.03,56.51,,,42.6,42.6,27052796.0,3060465871.29,,3091.66,42.19,16.13,0.1053,16.51,0.7178,114.55
2016-05-24,31269078.0,3585317205.74,15.52,66.56,14.44,3579.89,3.0,2419835984.39,20111124.0,21104420.0,2305944515.02,,,5883.0,37.47,,,,8.31,321480.0,86626.0,,,37.47,5883.0,,116711.0,1447370.0,2274.12,168.94,,,42.68,42.68,27009424.0,3096904634.8,,3102.53,42.3,15.86,0.1063,17.47,0.6636,116.1
2016-05-25,26241458.0,3029582350.61,13.02,55.44,12.12,2994.71,3.0,1892482560.62,17937912.0,16392194.0,2070936058.59,,,178889.0,4.94,,,,328.74,19467.0,2877343.0,,,4.94,178889.0,,525240.0,4731693.0,2035.65,565.71,,,38.15,38.15,29082552.0,3357587305.17,,3383.04,37.57,18.81,0.1145,20.82,0.5581,116.9
2016-05-26,24232224.0,2808385089.4,12.03,51.96,11.19,2771.04,3.0,1745350811.02,16517406.0,15059805.0,1914278966.96,,,115476.0,7.25,,,,181.18,42011.0,1559094.0,,,7.25,115476.0,,23113.0,1374400.0,1876.57,159.57,15.98,,35.1,35.1,30534866.0,3538827570.31,136836.0,3566.95,34.47,20.63,0.1293,22.65,0.515,117.35
2016-05-27,23248262.0,2715013106.54,11.54,50.1,10.74,2673.71,3.0,1696515236.01,16076736.0,14527013.0,1877497292.07,,,3853.0,19.18,,,,59.75,153208.0,516531.0,,,19.18,3853.0,,72008.0,686000.0,1843.43,78.31,,,34.17,34.17,30975968.0,3617481560.89,,3647.87,33.57,21.48,0.1405,23.88,0.4941,118.25
2016-05-30,22641216.0,2644120157.8,11.24,49.33,10.46,2610.39,3.0,1656143768.42,14001327.0,14181318.0,1635123791.79,,,1203.0,,,508962.0,,233.58,,2077901.0,,,,1203.0,61.09,1289.0,854657.0,1612.84,95.51,,,29.71,29.71,33131924.0,3869261620.71,,3904.92,29.23,20.82,0.1318,22.05,0.4804,118.25
2016-05-31,18008218.0,2087056100.08,8.94,39.79,8.32,2068.95,2.0,1574518969.58,8595758.0,13585778.0,996202354.32,,,7639.0,57.06,,,,784.19,471803.0,6646451.0,,,57.06,7639.0,,511990.0,1067343.0,972.61,124.92,3.37,,18.33,18.33,38287384.0,4437302921.0,28584.0,4508.55,17.74,24.57,0.1698,28.33,0.3841,117.35
2016-06-01,14374219.0,1678671419.88,7.13,32.04,6.64,1633.69,2.0,1179362569.52,8146868.0,10098710.0,951419654.39,,,52393.0,,,,,59.65,,501283.0,,,,52393.0,,,3487068.0,913.6,412.82,,,17.35,17.35,38819956.0,4533529832.69,,4547.02,16.73,16.44,0.1569,31.36,0.3061,118.25
2016-06-02,12398539.0,1446720142.51,6.15,27.98,5.73,1402.47,2.0,969883803.62,6828733.0,8312003.0,796808848.11,,136836.0,3000.0,0.65,15.99,,,60.25,4310.0,517846.0,,136836.0,0.65,3000.0,,45175.0,1791017.0,765.64,213.9,15.93,,14.55,14.55,40106924.0,4679865490.99,136836.0,4733.81,13.92,19.33,0.1932,36.62,0.2642,118.15
2016-06-03,11643303.0,1352846183.23,5.78,27.32,5.38,1303.4,2.0,961590893.44,5882543.0,8275955.0,683498131.52,,,114562.0,68.23,,,,127.67,588168.0,1086240.0,,,68.23,114562.0,,25488.0,624216.0,649.32,78.68,,,12.56,12.56,40955888.0,4758702643.2,,4794.4,11.93,15.83,0.2084,39.83,0.2486,117.65
2016-06-06,10446068.0,1226118158.82,5.18,25.26,4.82,1171.94,1.0,887287552.87,4805826.0,7559358.0,564088853.98,,,21472.0,6.36,,,,129.97,53055.0,1118510.0,,,6.36,21472.0,,20321.0,769652.0,525.86,82.71,,,10.26,10.26,42029848.0,4933297375.16,,4942.66,9.62,13.76,0.209,40.66,0.223,118.85
2016-06-07,9048617.0,1063431345.54,4.49,22.05,4.18,1011.41,1.0,767275333.34,3375011.0,6528659.0,396645419.84,,,1200.0,3.22,,,,165.21,19981.0,1432015.0,,,3.22,1200.0,,,1050680.0,363.36,123.21,,,7.35,7.35,42572276.0,5003272074.55,,5047.7,6.72,15.45,0.2524,45.53,0.1969,119.0
2016-06-08,8273506.0,964983246.69,4.07,20.17,3.79,925.08,1.0,734329849.05,3231075.0,6295946.0,376857555.17,,,2058.0,9.33,,14282.0,,26.35,82441.0,226339.0,,,9.33,2058.0,1.32,80345.0,329436.0,342.52,38.99,,,7.03,7.03,42746552.0,4985758943.53,,5060.18,6.34,8.82,0.2798,49.91,0.1799,118.1
2016-06-09,7680065.0,898042494.99,3.78,18.79,3.52,885.63,1.0,652403758.68,2559213.0,5579361.0,299252939.62,,,5477.0,5.1,,,,75.92,40975.0,958278.0,,,5.1,5477.0,,280939.0,757560.0,300.88,87.42,,,5.57,5.57,43349616.0,5068941123.5,,5100.62,5.57,9.39,0.3073,52.87,0.1673,118.4
2016-06-10,7020916.0,805019288.86,3.46,17.34,3.22,807.6,1.0,624029501.74,2115754.0,5442427.0,242592673.16,,,3331.0,0.9,,5500.0,,52.36,6108.0,457842.0,,,0.9,3331.0,0.64,11052.0,148542.0,247.76,17.31,,,4.62,4.62,43662288.0,5006324535.96,,5143.1,4.6,10.15,0.3657,58.21,0.1534,116.1
2016-06-13,6982490.0,781304853.14,3.41,17.58,3.2,800.9,1.0,606493949.96,2125812.0,5420212.0,237867470.27,,,7190.0,17.54,,454.0,,6.66,147831.0,55046.0,,,17.54,7190.0,0.05,57914.0,170500.0,244.14,18.55,,,4.63,4.63,43831812.0,4904555171.23,,5047.64,4.61,9.99,0.3712,58.65,0.1519,113.3
2016-06-14,6864836.0,750851739.22,3.35,17.06,3.15,779.02,1.0,568970978.18,2034355.0,5201949.0,222510630.98,,,135952.0,1.67,,,,26.92,22385.0,232626.0,,,1.67,135952.0,,5217.0,240648.0,230.48,30.18,,,4.43,4.43,43841072.0,4795183040.1,,4943.6,4.45,10.09,0.3923,60.33,0.1496,110.75
2016-06-15,6835264.0,748629831.5,3.34,16.72,3.13,768.62,1.0,557049768.65,2168197.0,5086068.0,237470996.7,,,115708.0,0.01,,,,3.23,3248.0,25873.0,,,0.01,115708.0,,44007.0,119129.0,241.05,16.77,,,4.71,4.71,43825908.0,4800016813.03,,4853.11,4.73,10.16,0.3985,60.91,0.1486,110.9
2016-06-16,6345985.0,690654626.63,3.1,15.56,2.91,713.53,1.0,547099992.72,1682544.0,5026953.0,183116852.33,,,101.0,2.48,,,,53.98,20758.0,485754.0,,,2.48,101.0,,,79873.0,186.85,9.25,,,3.67,3.67,44219128.0,4812514580.26,,4899.19,3.67,10.87,0.456,65.8,0.1383,110.2
2016-06-17,6864766.0,748132230.64,3.35,16.61,3.15,769.6,1.0,543896285.83,2226021.0,4990723.0,242595021.62,,,516068.0,,,,,0.32,,2862.0,,,,516068.0,,30271.0,36230.0,246.0,4.59,,,4.81,4.81,44079496.0,4803847890.53,,4846.38,4.83,10.06,0.3956,60.79,0.1482,110.35
2016-06-20,7107686.0,804088066.42,3.47,16.86,3.26,800.88,1.0,591163425.57,2388039.0,5225552.0,270157356.7,,,3779.0,26.66,,,,0.0,237601.0,38.0,,,26.66,3779.0,,158277.0,2772.0,266.86,0.0,,,5.14,5.14,44109756.0,4990109075.19,,4911.0,5.15,9.96,0.368,58.35,0.1529,114.55
2016-06-21,7072503.0,810235782.95,3.45,16.71,3.24,806.44,1.0,598451867.1,2266790.0,5223853.0,259686615.96,,,6318.0,0.43,,,,11.39,1787.0,130875.0,,,0.43,6318.0,,3308.0,3486.0,260.67,0.0,,,4.88,4.88,44167224.0,5059858626.88,,5086.83,4.87,10.01,0.3645,58.02,0.1523,116.0
2016-06-22,7000606.0,808567259.19,3.42,16.52,3.21,801.27,1.0,601966986.22,2206893.0,5211853.0,254895279.69,,,3992.0,,,,,7.23,,71153.0,,,,3992.0,,7264.0,12000.0,256.25,1.21,,,4.75,4.75,44206868.0,5105875990.78,,5132.85,4.75,10.21,0.3686,58.43,0.1508,116.95
2016-06-23,7099078.0,829405636.22,3.47,16.76,3.26,815.84,1.0,608813499.93,2305224.0,5210978.0,269325929.14,,,110000.0,,,,,0.8,,11691.0,,,,110000.0,,22.0,875.0,270.24,0.05,,,4.98,4.98,44027748.0,5143888029.04,,5146.2,4.99,11.77,0.359,57.37,0.1532,118.3
2016-06-24,6691407.0,759968473.5,3.27,15.68,3.07,768.66,1.0,589843676.76,1919259.0,5193484.0,217977524.38,,,5000.0,1.14,,,,45.69,4212.0,395177.0,,,1.14,5000.0,,4212.0,21706.0,223.5,2.6,,,4.17,4.17,44065400.0,5004674618.06,,5181.62,4.13,12.29,0.4019,61.05,0.1455,115.0
2016-06-27,6557071.0,732407496.56,3.2,13.65,3.01,746.25,1.0,597042810.68,1652337.0,5345183.0,184561674.81,,,5000.0,8.14,,106619.0,,32.99,91469.0,271922.0,,,8.14,5000.0,12.61,,46389.0,189.43,5.8,,,3.6,3.6,44306576.0,4948927411.22,,5091.2,3.59,9.01,0.4309,63.93,0.1427,113.1
2016-06-28,6582396.0,755063557.56,3.21,12.92,3.02,746.78,1.0,606029034.85,1735966.0,5283162.0,199131845.57,,,47085.0,0.02,,,,1.53,9979.0,13520.0,,,0.02,47085.0,,50064.0,72000.0,197.8,8.35,,,3.78,3.78,44226096.0,5073154727.03,,5032.91,3.78,9.12,0.4367,64.39,0.1432,116.15
2016-06-29,6580145.0,773001256.6,3.21,12.68,3.02,754.31,1.0,619021977.11,1728576.0,5269402.0,203064130.07,,,18861.0,1.86,,,,2.96,9678.0,26251.0,,,1.86,18861.0,,,23438.0,202.35,1.42,,,3.76,3.76,44278960.0,5201662231.01,,5159.63,3.77,9.48,0.4325,64.0,0.143,118.95
2016-06-30,6863255.0,805581735.07,3.35,13.07,3.15,789.27,1.0,666277261.32,1868608.0,5676433.0,219329818.69,,,308147.0,,,413892.0,,20.1,,177502.0,,,,308147.0,47.83,9387.0,6861.0,221.99,0.5,,,4.08,4.08,43886208.0,5151189572.05,,5214.45,4.08,8.83,0.3806,59.69,0.15,118.85
2016-07-01,6878777.0,812159073.51,3.36,12.67,3.15,794.24,1.0,715628258.64,1619350.0,6061186.0,191192387.21,10.53,,1166.0,1.12,,439081.0,88068.0,30.52,9426.0,258351.0,10.53,,1.12,1166.0,52.38,7927.0,151822.0,192.85,15.45,,,3.51,3.51,44471304.0,5250609672.94,,5287.45,3.52,8.51,0.3756,59.3,0.1492,119.55
2016-07-04,6928957.0,817057240.05,3.38,12.94,3.18,800.04,1.0,720311355.19,1582720.0,6108515.0,186633115.92,,,29000.0,15.92,,,,7.62,139506.0,65630.0,,,15.92,29000.0,,,92177.0,189.01,10.57,,,3.43,3.43,44584128.0,5257325824.63,,5320.8,3.43,8.42,0.3697,58.72,0.1501,119.4
2016-07-05,6684496.0,783939550.83,3.26,12.6,3.07,771.06,1.0,691311956.43,1413139.0,5894679.0,165729107.01,,,15011.0,1.92,,,,22.06,16662.0,184592.0,,,1.92,15011.0,,,230498.0,168.57,26.47,,,3.06,3.06,44832212.0,5257800159.94,,5353.1,3.05,8.79,0.3944,61.02,0.1445,118.75
2016-07-06,6594999.0,763999432.29,3.22,12.6,3.02,758.25,1.0,670407228.66,1455647.0,5787092.0,168629818.08,,,18643.0,1.57,,,,7.28,14876.0,60278.0,,,1.57,18643.0,,84143.0,122463.0,171.87,15.09,,,3.15,3.15,44811652.0,5191217874.0,,5303.67,3.14,9.06,0.4087,62.12,0.1425,117.3
