,AASI FP Equity_DX_SI_QTY,AASI FP Equity_DX_SHORT_INTEREST_VALUE,AASI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AASI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AASI FP Equity_DX_SI_MV,AASI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AASI FP Equity_DX_SUPPLY_SI_QTY,AASI FP Equity_DX_BROKER_SI_QTY,AASI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AASI FP Equity_DX_BROKER_SI_MV_NEW_x,AASI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AASI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AASI FP Equity_DX_BROKER_SI_MV_INC_x,AASI FP Equity_DX_SUPPLY_SI_MV_NEW,AASI FP Equity_DX_BROKER_SI_QTY_ADD,AASI FP Equity_DX_BROKER_SI_QTY_NEW,AASI FP Equity_DX_SUPPLY_SI_MV_DEC,AASI FP Equity_DX_BROKER_SI_QTY_INC,AASI FP Equity_DX_SUPPLY_SI_QTY_DEC,AASI FP Equity_DX_BROKER_SI_MV_NEW_y,AASI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AASI FP Equity_DX_BROKER_SI_MV_INC_y,AASI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AASI FP Equity_DX_BROKER_SI_MV_ADD,AASI FP Equity_DX_SUPPLY_SI_QTY_ADD,AASI FP Equity_DX_BROKER_SI_QTY_DEC,AASI FP Equity_DX_SUPPLY_SI_MV,AASI FP Equity_DX_BROKER_SI_MV_DEC,AASI FP Equity_DX_SUPPLY_SI_MV_RMV,AASI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AASI FP Equity_DX_UTILIZATION_QUANTITY,AASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AASI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AASI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AASI FP Equity_DX_ACTIVE_UTILIZATION_MV,AASI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AASI FP Equity_DX_BROKER_SI_CON_RATIO,AASI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AASI FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-11-16,1500.0,47078.1,0.16,0.0,0.05,0.0,1500.0,0.0,47078.1,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-17,1500.0,47366.7,0.16,0.0,0.05,0.0,1500.0,0.0,47366.7,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-18,1500.0,47025.9,0.19,0.0,0.05,0.0,1500.0,0.0,47025.9,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-21,1500.0,46691.25,0.19,0.0,0.05,0.0,1500.0,0.0,46691.25,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-22,1500.0,46646.4,0.17,0.0,0.05,0.0,1500.0,0.0,46646.4,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-23,1500.0,46636.65,0.17,0.0,0.05,0.0,1500.0,0.0,46636.65,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-24,1500.0,46978.5,0.16,0.0,0.05,0.0,1500.0,0.0,46978.5,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-25,1500.0,46383.0,0.16,0.0,0.05,0.0,1500.0,0.0,46383.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-28,1500.0,46566.0,0.16,0.0,0.05,0.0,1500.0,0.0,46566.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-29,1500.0,47610.15,0.16,0.0,0.05,0.0,1500.0,0.0,47610.15,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-30,1500.0,48932.25,0.16,0.0,0.05,0.0,1500.0,0.0,48932.25,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-12-01,1500.0,48411.45,0.15,0.0,0.05,0.0,1500.0,0.0,48411.45,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-12-02,15100.0,489736.79,1.53,0.04,0.49,0.0,15100.0,0.0,489736.79,,,13600.0,,,,,,,,,,,13600.0,,,,0.49,,,100.0,0.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0041
2022-12-05,15100.0,486774.17,1.5,0.04,0.49,0.0,15100.0,0.0,486774.17,,,,,,,,,,,,,,,,,,0.49,,,100.0,0.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0041
2022-12-06,15100.0,485538.99,1.49,0.04,0.49,0.0,15100.0,0.0,485538.99,,,,,,,,,,,,,,,,,,0.49,,,100.0,0.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0041
2022-12-07,315100.0,10021282.85,31.71,0.9,11.2,9541050.0,315100.0,300000.0,10021282.85,,,,,,300000.0,,,,,,,,,10.71,300000.0,,10.12,,,9.25,9.23,3090254.0,98280893.09,,99.25,9.25,4.33,0.9171,95.67,0.0923
2022-12-08,316200.0,10183663.68,34.02,0.9,10.63,9661920.0,316200.0,300000.0,10183663.68,,,1100.0,,,,,,,,,,,1100.0,,,,10.02,,,8.53,8.51,3390254.0,109187876.43,,108.02,8.49,4.86,0.9076,95.14,0.0851
2022-12-09,316200.0,10243963.02,34.07,0.9,10.63,9719130.0,316200.0,300000.0,10243963.02,,,,,,,,,,,,,,,,,,10.18,,,8.53,8.51,3390254.0,109834397.86,,109.12,8.54,4.91,0.9067,95.09,0.0851
2022-12-12,316200.0,10084471.74,33.85,0.9,10.64,9567810.0,316200.0,300000.0,10084471.74,,,,,,,,,,,,,,,,,,10.25,,,8.53,8.51,3390254.0,108124353.75,,109.9,8.53,4.93,0.9062,95.07,0.0851
2022-12-13,362600.0,11687613.28,39.75,1.03,12.59,9669840.0,362600.0,300000.0,11687613.28,,,60000.0,,,,,0.44,,13600.0,,,,60000.0,,,,11.46,,,9.82,9.79,3330254.0,107343411.13,,106.47,9.72,0.66,0.9869,99.34,0.0979
2022-12-14,422600.0,13570193.12,44.26,1.2,14.58,11560032.0,382600.0,360000.0,12285745.12,,,20000.0,1.99,,,,,60000.0,,,,1.99,20000.0,,,,12.32,,,10.36,10.33,3310254.0,106296228.24,,107.0,10.32,0.58,0.9885,99.42,0.1141
2022-12-15,383400.0,12028561.56,46.59,1.09,13.42,11981501.46,383400.0,381900.0,12028561.56,,,,0.68,,1900.0,,0.04,20000.0,1100.0,,,0.68,,0.06,1900.0,,12.37,,,10.36,10.36,3317965.0,104095843.13,,106.77,10.38,0.47,0.9834,99.17,0.1036
2022-12-16,405517.0,12804767.0,48.74,1.17,14.1,12378485.6,393517.0,392017.0,12425850.2,,,12000.0,,,12000.0,,0.06,,1883.0,,,,12000.0,0.38,,1883.0,12.4,0.06,,10.62,10.6,3310254.0,104525904.41,,103.62,10.69,5.33,0.8927,94.33,0.1092
2022-12-19,405517.0,12745115.45,52.86,1.17,13.39,12320819.9,393517.0,392017.0,12367963.85,,,,,,,,,,,,,,,,,,12.41,,,10.62,10.6,3310254.0,104038966.04,,104.36,10.63,5.65,0.8867,93.99,0.1092
2022-12-20,315317.0,9847822.89,41.36,0.91,10.35,9426197.64,268517.0,301817.0,8386188.69,,,,1.09,,,,4.01,34800.0,125000.0,,,1.09,,,,125000.0,8.41,4.15,,7.25,7.23,3435254.0,107288135.3,,108.11,7.22,17.84,0.6993,81.7,0.0849
2022-12-21,313817.0,9849711.42,41.08,0.91,10.3,9473069.82,267017.0,301817.0,8380809.18,,,,,,,,0.05,,1500.0,,,,,,,,8.37,,,7.21,7.19,3435254.0,107821630.25,,107.32,7.23,17.81,0.7071,82.18,0.0846
2022-12-22,338317.0,10571526.63,42.58,0.97,11.0,7649894.73,268517.0,244817.0,8390458.11,,,1500.0,,,,,,,,,,,1500.0,,,57000.0,8.45,1.9,,7.25,7.23,3435254.0,107342755.84,,107.95,7.26,16.8,0.7133,82.77,0.0911
2022-12-23,258317.0,8024204.3,32.37,0.74,8.45,7604848.4,211517.0,244817.0,6570437.18,,,,,,,,1.82,,57000.0,,,,,,,,6.6,,,5.71,5.7,3492254.0,108481282.9,,109.26,5.7,21.71,0.6513,77.73,0.0696
2022-12-26,258317.0,8024204.3,33.06,0.74,8.44,7604848.4,211517.0,244817.0,6570437.18,,,,,,,,,,,,,,,,,,6.56,,,5.71,5.7,3492254.0,108481282.9,,108.52,5.7,21.66,0.6519,77.78,0.0696
2022-12-27,318317.0,10032778.87,40.73,0.92,10.41,9607283.17,211517.0,304817.0,6666635.11,,,,1.98,,,,,60000.0,,,,1.98,,,,,6.56,,,5.71,5.7,3492254.0,110069560.02,,108.53,5.7,17.53,0.7034,82.02,0.0857
2022-12-28,524517.0,16380561.01,67.12,1.51,17.39,16333716.31,199517.0,523017.0,6230876.01,,,,,,265000.0,,0.37,,12000.0,,,,,8.79,,46800.0,6.3,1.45,,5.4,5.39,3492254.0,109062393.97,,109.85,5.42,49.2,0.4974,50.53,0.1417
2022-12-29,729517.0,23024942.6,98.04,2.1,23.55,22977599.75,464517.0,728017.0,14661039.1,,,265000.0,6.24,,,,,205000.0,,,,6.24,265000.0,,,,14.42,,,13.56,13.52,2962254.0,93494364.52,,92.37,13.5,37.14,0.5306,62.66,0.2123
2022-12-30,729517.0,22716867.57,99.2,2.1,23.56,22670158.17,464517.0,728017.0,14464873.57,,,,,,,,,,,,,,,,,,14.6,,,12.58,12.55,3227254.0,100495398.66,,101.82,12.54,37.12,0.5307,62.68,0.1971
2023-01-02,734017.0,23102010.65,100.67,2.12,23.75,23054800.55,464517.0,732517.0,14619929.35,,,,,,4500.0,,,,,,,,,0.14,,,14.48,,,12.58,12.55,3227254.0,101572656.04,,100.51,12.59,37.0,0.524,62.21,0.1983
2023-01-03,734017.0,23456907.87,101.61,2.12,24.14,23408972.52,464517.0,732517.0,14844523.32,,,,,,,,,,,,,,,,,,14.79,,,12.58,12.55,3227254.0,103133033.35,,101.42,12.73,36.79,0.5251,62.43,0.1983
2023-01-04,758817.0,24664815.41,124.74,2.19,24.87,24213005.64,476917.0,744917.0,15501853.24,,,12400.0,0.4,,,,,12400.0,,,,0.4,12400.0,,,,15.17,,,12.88,12.84,3227254.0,104899632.19,,103.16,12.82,35.58,0.4936,60.46,0.2043
2023-01-05,808817.0,26570285.5,132.81,2.33,27.27,26113659.38,526917.0,794917.0,17309644.98,,,50000.0,2.02,,,,,50000.0,,,,2.02,50000.0,,,,17.24,,,14.38,14.38,3136435.0,103034398.9,,101.73,14.49,33.4,0.5088,62.93,0.2208
2023-01-06,808817.0,26781386.74,131.49,2.29,27.12,26321132.72,526917.0,794917.0,17447170.32,,,,,,,,,,,,,,,,,,17.12,,,14.19,14.19,3186435.0,105508598.43,,104.9,14.03,33.33,0.5085,62.94,0.2178
2023-01-09,812317.0,27213350.59,134.81,2.3,27.42,26747688.08,526917.0,798417.0,17652193.73,,,,0.13,,,,,3500.0,,,,0.13,,,,,17.21,,,14.19,14.19,3186435.0,106748440.29,,105.53,14.02,33.15,0.5048,62.72,0.2188
2023-01-10,812317.0,27051618.27,124.17,2.3,28.09,26588723.25,526917.0,798417.0,17547284.55,,,,,,,,,,,,,,,,,,17.66,,,14.19,14.19,3186435.0,106114021.08,,106.72,14.2,33.22,0.5049,62.69,0.2188
2023-01-11,807817.0,26985530.79,120.72,2.27,27.78,26521194.34,526917.0,793917.0,17601925.84,,,,,,,,,,,,,,,,,4500.0,17.52,0.15,,14.19,14.19,3186435.0,106444454.39,,106.25,14.15,33.3,0.5105,63.12,0.2175
2023-01-12,683017.0,22750681.55,109.3,1.92,23.31,22700717.9,514517.0,681517.0,17138098.2,,,,,,,,0.41,,12400.0,,,,,,,112400.0,17.04,3.85,,13.9,13.9,3186436.0,106137315.37,,106.43,13.8,39.52,0.5134,59.76,0.1846
2023-01-13,683017.0,22852860.9,111.01,1.92,23.41,22802672.85,474517.0,681517.0,15876721.95,,,,,,,,1.3,,40000.0,,,,,,,,15.77,,,12.82,12.82,3226436.0,107952354.19,,107.56,12.79,39.52,0.5134,59.76,0.1846
2023-01-16,693617.0,23218482.27,114.5,1.97,23.75,22990855.67,479817.0,686817.0,16061634.17,,,5300.0,0.18,,,,,5300.0,,,,0.18,5300.0,,,,16.08,,,12.95,12.95,3226436.0,108003331.88,,107.97,12.96,39.0,0.4982,58.8,0.1871
2023-01-17,811217.0,27282120.05,131.5,2.38,28.04,26818010.87,486817.0,797417.0,16372191.21,,,7000.0,3.93,,,,,110600.0,,,,3.93,7000.0,,,,16.36,,,13.14,13.11,3217254.0,108199791.0,,107.79,13.18,33.35,0.4541,57.93,0.2185
2023-01-18,1607717.0,53842442.33,263.35,4.71,54.8,53380280.33,486817.0,1593917.0,16303501.33,,,,26.73,,,,,796500.0,,,,26.73,,,,,16.38,,,13.14,13.11,3217254.0,107745836.46,,108.22,13.15,29.67,0.3997,53.14,0.433
2023-01-19,869717.0,29241190.12,144.22,2.55,29.15,28777213.42,13817.0,855917.0,464548.27,,,,,,,,15.89,,473000.0,,,,,,,738000.0,0.46,25.58,,100.0,60.08,0.0,0.0,,0.0,100.0,0.17,0.9965,99.83,37.8154
2023-01-20,869717.0,29570378.0,139.73,2.55,29.23,29101178.0,13817.0,855917.0,469778.0,,,,,,,,,,,,,,,,,,0.47,,,100.0,60.08,0.0,0.0,,0.0,100.0,0.17,0.9965,99.83,37.8154
2023-01-23,869717.0,29949661.58,144.18,2.55,29.62,29474443.4,13817.0,855917.0,475803.59,,,,,,,,,,,,,,,,,,0.47,,,100.0,60.08,0.0,0.0,,0.0,100.0,0.17,0.9965,99.83,37.8154
2023-01-24,893617.0,30619071.61,146.85,2.64,30.72,30146225.65,15417.0,879817.0,528251.17,,,1600.0,1.14,,,,,23900.0,,,,1.14,1600.0,,,,0.53,,,100.0,62.67,0.0,0.0,,0.0,100.0,0.19,0.9929,99.64,36.3274
2023-01-25,805400.0,27396405.86,140.19,2.38,27.59,27345382.01,3100.0,803900.0,105449.29,,,,,,,,0.42,,12317.0,,,,,,,75917.0,0.11,2.66,,100.0,28.97,0.0,0.0,,0.0,100.0,0.2,0.9923,99.61,75.2781
2023-01-26,829336.0,28667989.25,164.98,2.45,28.24,28175058.12,14276.0,815076.0,493484.2,,,12400.0,0.16,,360.0,,0.05,12400.0,1584.0,,,0.16,12400.0,0.01,360.0,1584.0,0.49,0.05,,100.0,61.8,0.0,0.0,,0.0,100.0,0.18,0.9955,99.77,35.9035
2023-01-27,863736.0,29855034.84,158.33,2.55,29.81,29362137.94,14276.0,849476.0,493449.94,,,,1.57,,,,,34400.0,,,,1.57,,,,,0.49,,,100.0,61.8,0.0,0.0,,0.0,100.0,0.17,0.9957,99.78,37.3928
2023-01-30,990836.0,33688523.08,188.79,2.93,34.21,33203681.66,14276.0,976576.0,485385.43,,,,4.38,,,,,127100.0,,,,4.38,,,,,0.49,,,100.0,61.8,0.0,0.0,,0.0,100.0,0.15,0.9962,99.81,42.8952
2023-01-31,908736.0,30542344.34,159.1,2.65,30.89,30479830.3,1876.0,906876.0,63051.8,,,,,,,,0.43,,12400.0,,,,,,,69700.0,0.06,2.87,,100.0,17.53,0.0,0.0,,0.0,100.0,0.17,0.9959,99.79,84.9365
2023-02-01,936336.0,31573530.82,129.92,2.74,31.69,31045470.92,15676.0,920676.0,528599.42,,,13800.0,0.46,,,,,13800.0,,,,0.46,13800.0,,,,0.53,,,100.0,63.99,0.0,0.0,,0.0,100.0,0.16,0.996,99.8,38.2194
2023-02-02,62236.0,2101473.22,8.38,0.18,2.1,2038668.09,1876.0,60376.0,63345.39,,,,,,,,0.47,,13800.0,,,,,,,860300.0,0.06,29.12,,100.0,17.53,0.0,0.0,,0.0,100.0,2.42,0.9409,96.97,5.817
2023-02-03,2236.0,75230.89,0.31,0.01,0.08,12650.63,1876.0,376.0,63118.58,,,,,,,,,,,,,,,,,60000.0,0.06,2.04,,100.0,10.41,0.0,0.0,,0.0,100.0,19.19,0.6762,79.96,0.1241
2023-02-06,2236.0,74197.19,0.29,0.01,0.08,12476.81,1876.0,376.0,62251.31,,,,,,,,,,,,,,,,,,0.06,,,100.0,10.41,0.0,0.0,,0.0,100.0,19.19,0.6762,79.96,0.1241
2023-02-07,2821.0,94068.5,0.37,0.01,0.09,32045.31,2461.0,961.0,82064.01,,,585.0,0.02,,,,,585.0,,,,0.02,585.0,,,,0.08,,,1.93,1.72,125010.0,4168558.46,,4.13,1.93,25.31,0.4478,60.23,0.0197
2023-02-08,2821.0,93909.4,0.33,0.01,0.09,31991.11,2461.0,961.0,81925.21,,,,,,,,,,,,,,,,,,0.08,,,1.93,1.72,125010.0,4161507.89,,4.16,1.93,24.42,0.4525,60.95,0.0197
2023-02-09,33205.0,1117607.25,3.77,0.1,1.1,543405.18,17645.0,16145.0,593891.88,,,15200.0,,,15200.0,,0.0,,16.0,,,,15200.0,0.5,,16.0,0.59,0.0,,12.37,11.15,125010.0,4207561.58,,4.15,12.37,4.57,0.8592,92.56,0.2098
2023-02-10,32912.0,1099583.34,3.71,0.09,1.11,529612.15,17352.0,15852.0,579726.85,,,,,,,,0.01,,293.0,,,,,,,293.0,0.58,0.01,,12.19,10.96,125010.0,4176559.1,,4.18,12.28,4.61,0.8745,93.39,0.208
2023-02-13,2512.0,83964.35,0.27,0.01,0.08,21793.3,2152.0,652.0,71931.25,,,,,,,,0.51,,15200.0,,,,,,,15200.0,0.07,0.51,,1.04,0.96,205010.0,6852520.75,,6.85,1.04,16.73,0.5322,69.7,0.0113
2023-02-14,2221.0,73823.6,0.24,0.01,0.07,11999.24,1861.0,361.0,61857.59,,,,,,,,0.01,,291.0,,,,,,,291.0,0.06,0.01,,0.9,0.83,205010.0,6814306.89,,6.86,0.9,19.34,0.6871,80.6,0.01
2023-02-15,2221.0,73301.0,0.23,0.01,0.07,11914.3,1861.0,361.0,61419.7,,,,,,,,,,,,,,,,,,0.06,,,0.9,0.83,205010.0,6766068.04,,6.83,0.9,19.34,0.6871,80.6,0.01
2023-02-16,2221.0,73807.38,0.23,0.01,0.07,11996.61,1861.0,361.0,61844.01,,,,,,,,,,,,,,,,,,0.06,,,0.9,0.83,205010.0,6812810.32,,6.76,0.9,19.34,0.6871,80.6,0.01
2023-02-17,2221.0,72496.33,0.22,0.01,0.07,11783.51,1861.0,361.0,60745.46,,,,,,,,,,,,,,,,,,0.06,,,0.9,0.83,205010.0,6691792.91,,6.72,0.91,19.34,0.6871,80.6,0.01
2023-02-20,2221.0,73239.92,0.22,0.01,0.07,11904.37,1861.0,361.0,61368.52,,,,,,,,,,,,,,,,,,0.06,,,0.9,0.83,205010.0,6760430.26,,6.69,0.9,19.34,0.6871,80.6,0.01
2023-02-21,2221.0,72163.62,0.23,0.01,0.07,11729.43,2014.0,361.0,65437.88,,,,,,,,,,,,,,,,153.0,,0.07,,,0.97,0.9,205010.0,6661082.42,,6.75,0.97,19.34,0.6871,80.6,0.01
2023-02-22,2374.0,76695.39,0.25,0.01,0.08,16605.49,2014.0,514.0,65065.09,,,,0.0,,,,,153.0,,,,0.0,,,,,0.07,,,0.97,0.9,205010.0,6623135.06,,6.65,0.97,17.87,0.5925,74.48,0.0106
2023-02-23,2624.0,85382.07,0.28,0.01,0.08,24859.72,2264.0,764.0,73668.07,,,250.0,0.01,,,,,250.0,,,,0.01,250.0,,,,0.07,,,1.09,1.01,205010.0,6670799.89,,6.63,1.09,17.84,0.4961,66.25,0.0118
2023-02-24,2624.0,83664.93,0.28,0.01,0.09,24359.76,2264.0,764.0,72186.51,,,,,,,,,,,,,,,,,,0.07,,,1.09,1.01,205010.0,6536641.35,,6.55,1.1,17.84,0.4961,66.25,0.0118
2023-02-27,2624.0,83894.27,0.27,0.01,0.08,24426.53,2111.0,764.0,67492.68,,,,,,,,0.0,,153.0,,,,,,,,0.07,,,100.0,0.95,0.0,0.0,,0.0,100.0,17.84,0.4961,66.25,0.0118
2023-02-28,2822.0,89665.1,0.3,0.01,0.09,30566.2,2462.0,962.0,78226.6,,,352.0,0.01,,,,0.0,198.0,1.0,,,0.01,352.0,,,,0.08,,,100.0,13.54,0.0,0.0,,0.0,100.0,24.56,0.4518,60.84,0.1553
2023-03-01,2822.0,90981.28,0.3,0.01,0.09,31014.88,1860.0,962.0,59966.4,,,,,,,,0.02,,602.0,,,,,,,,0.06,,,100.0,16.98,0.0,0.0,,0.0,100.0,24.45,0.4524,60.93,0.2576
2023-03-02,2822.0,91554.43,0.3,0.01,0.09,31210.26,1860.0,962.0,60344.17,,,,,,,,,,,,,,,,,,0.06,,,100.0,17.3,0.0,0.0,,0.0,100.0,24.45,0.4524,60.93,0.2624
2023-03-03,2700.0,88540.29,0.3,0.01,0.09,27545.87,2340.0,840.0,76734.92,,,,,,,,,,,,,,,,480.0,122.0,0.08,0.0,,100.0,21.76,0.0,0.0,,0.0,100.0,21.29,0.4715,63.48,0.2511
2023-03-06,2700.0,88260.3,0.3,0.01,0.09,27458.76,2340.0,840.0,76492.26,,,,,,,,,,,,,,,,,,0.08,,,100.0,21.56,0.0,0.0,,0.0,100.0,20.52,0.4766,64.1,0.2487
2023-03-07,4200.0,136374.84,0.45,0.01,0.14,27274.97,3840.0,840.0,124685.57,,,1500.0,,,,,,,,,,,1500.0,,,,0.13,,,100.0,31.08,0.0,0.0,,0.0,100.0,38.88,0.3302,39.35,0.3399
2023-03-08,4200.0,135988.44,0.45,0.01,0.14,27197.69,3840.0,840.0,124332.29,,,,,,,,,,,,,,,,,,0.12,,,100.0,34.43,0.0,0.0,,0.0,100.0,39.0,0.3298,39.15,0.3765
2023-03-09,2700.0,85895.1,0.28,0.01,0.09,26722.92,2340.0,840.0,74442.42,,,,,,,,0.05,,1500.0,,,,,,,,0.08,,,100.0,20.79,0.0,0.0,,0.0,100.0,20.51,0.4767,64.1,0.2399
2023-03-10,2700.0,84953.07,0.3,0.01,0.09,26429.84,2340.0,840.0,73625.99,,,,,,,,,,,,,,,,,,0.07,,,100.0,1.72,0.0,0.0,,0.0,100.0,20.52,0.4766,64.1,0.0198
2023-03-13,1980.0,61731.65,0.22,0.01,0.06,14965.25,1980.0,480.0,61731.65,,,,,,,,0.01,,360.0,,,,,,,360.0,0.06,0.01,,100.0,1.46,0.0,0.0,,0.0,100.0,24.25,0.6327,75.75,0.0146
2023-03-14,1980.0,61799.36,0.23,0.01,0.06,14981.66,1980.0,480.0,61799.36,,,,,,,,,,,,,,,,,,0.06,,,100.0,1.46,0.0,0.0,,0.0,100.0,24.24,0.6327,75.76,0.0146
2023-03-15,1770.0,54837.61,0.24,0.01,0.06,8365.06,1770.0,270.0,54837.61,,,,,,,,0.01,,210.0,,,,,,,210.0,0.06,0.01,,100.0,1.3,0.0,0.0,,0.0,100.0,15.26,0.7414,84.74,0.013
2023-03-16,1556.0,48820.43,0.21,0.0,0.05,1757.03,1556.0,56.0,48820.43,,,,,,,,0.01,,214.0,,,,,,,214.0,0.05,0.01,,100.0,1.15,0.0,0.0,,0.0,100.0,3.6,0.9306,96.4,0.0115
2023-03-17,1556.0,48535.84,0.22,0.0,0.05,1746.79,1556.0,56.0,48535.84,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.51,0.0,0.0,,0.0,100.0,3.6,0.9306,96.4,0.0051
2023-03-20,1556.0,48427.08,0.22,0.0,0.05,1742.88,1556.0,56.0,48427.08,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.51,0.0,0.0,,0.0,100.0,3.6,0.9306,96.4,0.0051
2023-03-21,1556.0,48516.39,0.22,0.0,0.05,1746.09,1556.0,56.0,48516.39,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.51,0.0,0.0,,0.0,100.0,3.6,0.9306,96.4,0.0051
2023-03-22,1556.0,48966.85,0.25,0.0,0.05,1762.3,1556.0,56.0,48966.85,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.52,0.0,0.0,,0.0,100.0,3.6,0.9306,96.4,0.0052
2023-03-23,1556.0,49639.51,0.26,0.0,0.05,1786.51,1556.0,56.0,49639.51,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.51,0.0,0.0,,0.0,100.0,3.6,0.9306,96.4,0.0051
2023-03-24,1556.0,49465.71,0.26,0.0,0.05,1780.26,1556.0,56.0,49465.71,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.51,0.0,0.0,,0.0,100.0,3.6,0.9306,96.4,0.0051
2023-03-27,1556.0,48943.82,0.26,0.0,0.05,1761.47,1556.0,56.0,48943.82,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.51,0.0,0.0,,0.0,100.0,3.6,0.9306,96.4,0.0051
2023-03-28,1556.0,49397.55,0.25,0.0,0.05,1777.8,1556.0,56.0,49397.55,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.51,0.0,0.0,,0.0,100.0,3.6,0.9306,96.4,0.0051
2023-03-29,1556.0,49715.29,0.25,0.0,0.05,1789.24,1556.0,56.0,49715.29,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.51,0.0,0.0,,0.0,100.0,3.6,0.9306,96.4,0.0051
2023-03-30,1556.0,49807.72,0.26,0.0,0.05,1792.57,1556.0,56.0,49807.72,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.51,0.0,0.0,,0.0,100.0,3.6,0.9306,96.4,0.0051
2023-03-31,1556.0,50097.75,0.2,0.0,0.05,1803.0,1556.0,56.0,50097.75,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.51,0.0,0.0,,0.0,100.0,3.6,0.9306,96.4,0.0051
2023-04-03,1556.0,49738.01,0.2,0.0,0.05,1790.06,1556.0,56.0,49738.01,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.51,0.0,0.0,,0.0,100.0,3.6,0.9306,96.4,0.0051
2023-04-04,1556.0,49349.16,0.2,0.0,0.05,1776.06,1556.0,56.0,49349.16,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.51,0.0,0.0,,0.0,100.0,3.6,0.9306,96.4,0.0051
2023-04-05,1556.0,49217.21,0.2,0.0,0.05,1771.31,1556.0,56.0,49217.21,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.51,0.0,0.0,,0.0,100.0,3.6,0.9306,96.4,0.0051
2023-04-06,2060.0,65363.8,0.26,0.01,0.07,17768.8,2060.0,560.0,65363.8,,,504.0,0.02,,,,,504.0,,,,0.02,504.0,,,,0.07,,,100.0,0.68,0.0,0.0,,0.0,100.0,27.19,0.6041,72.81,0.0068
2023-04-07,2060.0,65363.8,0.25,0.01,0.07,17768.8,2060.0,560.0,65363.8,,,,,,,,,,,,,,,,,,0.07,,,100.0,0.68,0.0,0.0,,0.0,100.0,27.25,0.6035,72.75,0.0068
