,ELIS FP Equity_DX_SI_QTY,ELIS FP Equity_DX_SHORT_INTEREST_VALUE,ELIS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ELIS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ELIS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ELIS FP Equity_DX_SI_MV,ELIS FP Equity_DX_DSS,ELIS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ELIS FP Equity_DX_SUPPLY_SI_QTY,ELIS FP Equity_DX_BROKER_SI_QTY,ELIS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ELIS FP Equity_DX_BROKER_SI_MV_NEW_x,ELIS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ELIS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ELIS FP Equity_DX_BROKER_SI_MV_INC_x,ELIS FP Equity_DX_SUPPLY_SI_MV_NEW,ELIS FP Equity_DX_BROKER_SI_QTY_ADD,ELIS FP Equity_DX_BROKER_SI_QTY_NEW,ELIS FP Equity_DX_SUPPLY_SI_MV_DEC,ELIS FP Equity_DX_BROKER_SI_QTY_INC,ELIS FP Equity_DX_SUPPLY_SI_QTY_DEC,ELIS FP Equity_DX_BROKER_SI_MV_NEW_y,ELIS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ELIS FP Equity_DX_BROKER_SI_MV_INC_y,ELIS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ELIS FP Equity_DX_BROKER_SI_MV_ADD,ELIS FP Equity_DX_SUPPLY_SI_QTY_ADD,ELIS FP Equity_DX_BROKER_SI_QTY_DEC,ELIS FP Equity_DX_SUPPLY_SI_MV,ELIS FP Equity_DX_BROKER_SI_MV_DEC,ELIS FP Equity_DX_SUPPLY_SI_MV_RMV,ELIS FP Equity_DX_BROKER_SI_MV_RMV,ELIS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ELIS FP Equity_DX_UTILIZATION_QUANTITY,ELIS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ELIS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ELIS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ELIS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ELIS FP Equity_DX_ACTIVE_UTILIZATION_MV,ELIS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ELIS FP Equity_DX_BROKER_SI_CON_RATIO,ELIS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ELIS FP Equity_DX_DEMAND_SUPPLY_RATIO,ELIS FP Equity_PX_LAST
2024-08-02,5981691.0,122026496.4,3.34,19.04,2.54,125.28,1.0,89955370.8,5427432.0,4409577.0,110719612.8,,,13200.0,0.14,,,,,8084.0,,,,0.14,13200.0,,,102000.0,111.45,2.21,,,10.65,10.65,45535516.0,928924526.4,,935.83,10.64,21.47,0.2432,41.21,0.1174,20.4
2024-08-05,6089787.0,123379084.62,3.4,19.87,2.59,126.48,1.0,91528054.98,5436412.0,4517673.0,110141707.12,,,135131.0,2.28,,,,2.91,123813.0,126151.0,,,2.28,135131.0,,,15717.0,110.24,0.41,,,10.67,10.67,45529636.0,922430425.36,,924.47,10.65,20.96,0.2364,40.74,0.1195,20.26
2024-08-06,5965345.0,123721255.3,3.33,19.06,2.53,125.29,1.0,90592921.46,5326840.0,4368029.0,110478661.6,,,291709.0,0.28,,,,8.38,14399.0,415774.0,,,0.28,291709.0,,14493.0,164043.0,107.95,2.28,,,10.44,10.44,45679884.0,947400794.16,,928.78,10.41,21.19,0.2462,42.0,0.117,20.74
2024-08-07,6076956.0,126400684.8,3.39,18.97,2.58,129.03,1.0,94664065.6,5241620.0,4551157.0,109025696.0,,,12929.0,4.76,,,,3.53,227681.0,186263.0,,,4.76,12929.0,,88114.0,44553.0,108.64,0.57,,,10.28,10.28,45747596.0,951549996.8,,946.42,10.3,18.52,0.2299,40.84,0.1192,20.8
2024-08-08,6176526.0,126495252.48,3.45,19.66,2.62,130.15,1.0,95017287.68,5406515.0,4639516.0,110725427.2,,,216537.0,2.31,,,,1.23,122359.0,72504.0,,,2.31,216537.0,,20862.0,34000.0,112.45,0.7,,,10.61,10.61,45562556.0,933121146.88,,941.41,10.67,18.12,0.2251,39.79,0.1212,20.48
2024-08-09,6148983.0,129005663.34,3.43,19.79,2.61,130.51,1.0,97876378.54,5296661.0,4665223.0,111123947.78,,,11892.0,1.77,,,,2.92,92506.0,132645.0,,,1.77,11892.0,,10899.0,66799.0,108.65,1.05,,,10.38,10.38,45749496.0,959824426.08,,938.07,10.38,16.72,0.2266,40.71,0.1205,20.98
2024-08-12,6190765.0,130748956.8,3.45,20.56,2.63,133.08,1.0,98043749.76,5389198.0,4642223.0,113819861.76,,,113671.0,,,,,1.4,,69715.0,,,,113671.0,,48581.0,23000.0,112.62,0.45,,,10.56,10.56,45645544.0,964033889.28,,952.92,10.57,16.84,0.223,40.19,0.1213,21.12
2024-08-13,6855684.0,144517818.72,3.83,23.42,2.91,147.13,1.0,103733330.88,5520532.0,4920936.0,116372814.56,,,367809.0,8.61,,65080.0,,5.64,401767.0,269427.0,,,8.61,367809.0,1.37,32952.0,188134.0,116.24,4.0,,,10.82,10.82,45492896.0,958990247.68,,955.12,10.85,16.06,0.1994,36.14,0.1344,21.08
2024-08-14,6623932.0,141354708.88,3.7,22.97,2.81,143.29,1.0,101534717.02,5484803.0,4757953.0,117045696.02,,,23538.0,0.94,,54166.0,,2.32,44981.0,106963.0,,,0.94,23538.0,1.14,47696.0,262130.0,115.46,5.36,,,10.74,10.74,45594536.0,972987398.24,,958.92,10.75,16.03,0.2036,37.67,0.1297,21.34
2024-08-15,6294676.0,134328385.84,3.51,21.97,2.67,137.22,1.0,92417671.5,5569775.0,4330725.0,118858998.5,,,124681.0,1.54,,,,0.74,70196.0,39709.0,,,1.54,124681.0,,,497424.0,119.17,10.66,,,10.91,10.91,45481884.0,970583404.56,,968.26,10.96,17.5,0.2145,39.09,0.1233,21.34
2024-08-16,6305035.0,135684353.2,3.52,22.1,2.68,137.74,1.0,91407232.96,5223020.0,4247548.0,112399390.4,,,67064.0,2.42,,,,8.7,110374.0,413819.0,,,2.42,67064.0,,,193551.0,111.41,4.1,,,10.23,10.23,45821420.0,986076958.4,,974.42,10.26,16.55,0.2122,39.1,0.1235,21.52
2024-08-19,6590827.0,143284578.98,3.68,23.32,2.8,145.15,1.0,98368760.68,5454070.0,4524782.0,118571481.8,,,251170.0,5.22,,71524.0,,1.56,205710.0,75036.0,,,5.22,251170.0,1.6,54916.0,,117.16,,,,10.68,10.68,45596496.0,991267823.04,,977.28,10.7,16.18,0.2016,37.81,0.1291,21.74
2024-08-20,6771210.0,146935257.0,3.78,24.25,2.87,149.4,1.0,100324004.2,5612792.0,4623226.0,121797586.4,,,184229.0,2.19,,,,0.41,98947.0,22081.0,,,2.19,184229.0,,3983.0,503.0,121.58,0.02,0.16,,11.02,11.02,45325996.0,983574113.2,7409.0,979.69,11.04,15.69,0.1921,36.81,0.1329,21.7
2024-08-21,7102970.0,153566211.4,3.96,25.8,3.02,156.34,1.0,98328862.62,6141514.0,4548051.0,132779532.68,,,568156.0,3.42,,,,3.14,157799.0,144209.0,,,3.42,568156.0,,104775.0,232974.0,132.93,5.04,,,12.04,12.04,44853936.0,969742096.32,,967.25,12.08,15.83,0.1826,35.47,0.1393,21.62
2024-08-22,7308806.0,157285505.12,4.08,27.19,3.1,160.77,1.0,100269125.92,6256691.0,4659346.0,134643990.32,,,407564.0,3.56,,633.0,,6.92,163343.0,321165.0,,,3.56,407564.0,0.01,28778.0,52681.0,135.52,1.11,,,12.28,12.28,44697736.0,961895278.72,,961.32,12.36,15.38,0.1747,34.4,0.1434,21.52
2024-08-23,9718863.0,211288081.62,5.42,36.26,4.13,212.69,1.0,132504408.66,7125745.0,6094959.0,154913696.3,,,1182338.0,31.36,,,,7.53,1436246.0,347127.0,,,31.36,1182338.0,,33843.0,633.0,153.28,0.01,,,14.02,14.02,43717024.0,950408101.76,,936.49,14.07,26.14,0.1755,27.39,0.1912,21.74
2024-08-26,9039345.0,195430638.9,5.04,34.01,3.84,198.89,1.0,116841160.58,7097988.0,5404309.0,153458500.56,,,21329.0,0.47,,,,0.93,15900.0,50186.0,,,0.47,21329.0,,1100.0,706550.0,154.16,14.97,,,13.96,13.96,43756540.0,946016394.8,,945.35,14.02,27.96,0.1905,28.54,0.1777,21.62
2024-08-27,8865071.0,193081246.38,4.95,33.33,3.76,195.23,1.0,115649861.58,6965392.0,5309911.0,151706237.76,,,30455.0,0.36,,,,3.53,16794.0,163051.0,,,0.36,30455.0,,,111192.0,150.8,2.54,,,13.69,13.69,43908000.0,956316240.0,,946.22,13.75,27.31,0.1891,28.7,0.1743,21.78
2024-08-28,8824319.0,191311235.92,4.92,33.51,3.75,195.06,1.0,114901224.96,6917442.0,5299872.0,149970142.56,,,15327.0,0.2,,,,1.05,7925.0,63277.0,,,0.2,15327.0,,,17964.0,151.02,0.6,,,13.6,13.6,43930232.0,952407429.76,,952.24,13.69,27.0,0.1872,28.55,0.1735,21.68
2024-08-29,8001727.0,175397855.84,4.46,30.53,3.4,177.46,1.0,125754294.72,6838003.0,5736966.0,149889025.76,,,8186.0,10.35,,,,1.91,478924.0,87625.0,,,10.35,8186.0,,,41830.0,148.87,0.97,,,13.45,13.45,44018256.0,964880171.52,,953.66,13.5,14.4,0.1688,31.79,0.1573,21.92
2024-08-30,7799993.0,174407843.48,4.35,29.86,3.31,174.91,1.0,128617895.12,7083130.0,5752142.0,158378786.8,,,375379.0,0.58,,,,5.23,19159.0,255845.0,,,0.58,375379.0,,125593.0,3983.0,155.54,0.08,,,13.94,13.94,43717760.0,977529113.6,,958.18,13.97,14.61,0.1762,33.01,0.1535,22.36
2024-09-02,7323103.0,164330431.32,4.09,26.55,3.11,165.6,1.0,129134368.44,6510375.0,5754651.0,146092815.0,,,4086.0,0.17,,,,11.64,5811.0,580129.0,,,0.17,4086.0,,3288.0,3302.0,145.55,0.07,,,12.88,12.88,44033804.0,988118561.76,,980.11,12.93,15.45,0.193,34.99,0.1449,22.44
2024-09-03,7785446.0,176418206.36,4.34,28.27,3.3,177.98,1.0,120543994.12,6435067.0,5319682.0,145818618.22,,,96755.0,2.8,,,,3.72,109258.0,172063.0,,,2.8,96755.0,,,544227.0,144.59,11.22,,,12.74,12.74,44076764.0,998779472.24,,986.81,12.78,23.29,0.2018,32.82,0.1541,22.66
2024-09-04,7703342.0,175328063.92,4.3,27.96,3.27,177.04,1.0,120253825.6,6409644.0,5283560.0,145883497.44,,,56160.0,0.79,,,,1.74,35371.0,81583.0,,,0.79,56160.0,,,71493.0,144.88,1.34,,,12.68,12.68,44130852.0,1004418191.52,,994.91,12.71,23.13,0.2019,33.08,0.1524,22.76
2024-09-05,7714973.0,178370175.76,4.3,28.41,3.28,178.41,1.0,123828014.96,6473751.0,5355883.0,149673123.12,,,207200.0,4.82,,,,3.14,212320.0,143093.0,,,4.82,207200.0,,,139997.0,147.06,3.15,,,12.82,12.82,44041448.0,1018238277.76,,1000.05,12.82,21.96,0.1953,32.75,0.1527,23.12
2024-09-06,7578917.0,147788881.5,4.23,29.71,3.22,166.91,1.0,102589441.5,6271112.0,5260997.0,122286684.0,,,18626.0,1.99,,,,4.36,71270.0,222457.0,,,1.99,18626.0,,10248.0,166156.0,143.02,12.79,0.21,,12.67,12.67,43231568.0,843015576.0,9056.0,964.01,12.92,23.42,0.1887,29.55,0.1531,19.5
2024-09-09,7714153.0,143174679.68,4.3,23.9,3.27,153.64,1.0,115634126.72,6965577.0,6230287.0,129281109.12,,,433236.0,10.14,,250000.0,,1.63,761670.0,25943.0,,,10.14,433236.0,4.64,287172.0,42380.0,135.66,1.46,,,14.06,14.06,42566760.0,790039065.6,,824.66,14.13,14.19,0.1652,30.6,0.1557,18.56
2024-09-10,6466645.0,118016271.25,3.61,18.63,2.75,123.96,1.0,100243618.25,5631160.0,5492801.0,102768670.0,,,114804.0,3.6,,6350.0,,31.02,201682.0,1449221.0,,,3.6,114804.0,0.12,,945518.0,104.48,20.5,,,11.4,11.4,43761348.0,798644601.0,,808.63,11.44,15.65,0.1987,37.29,0.1309,18.25
2024-09-11,6157785.0,113180088.3,3.44,17.19,2.61,117.76,1.0,87696879.98,5049162.0,4771321.0,92803597.56,,,327191.0,9.03,,,,17.19,460375.0,909189.0,,,9.03,327191.0,,,1181855.0,92.19,22.43,,,10.24,10.24,44278712.0,813842726.56,,808.17,10.24,16.16,0.2082,39.19,0.1248,18.38
2024-09-12,6285285.0,117220565.25,3.51,16.11,2.67,120.08,1.0,86546518.6,4589607.0,4640564.0,85596170.55,,,,0.03,,,,8.26,1500.0,459555.0,,,0.03,,,,132257.0,84.2,2.78,,,9.3,9.3,44751984.0,834624501.6,,822.26,9.29,15.45,0.2088,38.94,0.1274,18.65
2024-09-13,5495099.0,104242028.03,3.07,13.54,2.33,105.72,1.0,80180290.33,4203296.0,4226689.0,79736525.12,,,20456.0,,,,,7.28,,406767.0,,,,20456.0,,,413875.0,78.3,9.13,,,8.48,8.48,45379760.0,860854047.2,,846.72,8.46,17.79,0.2531,45.21,0.1108,18.97
2024-09-16,5590279.0,107165648.43,3.12,13.29,2.37,109.0,1.0,83131586.82,4296976.0,4336546.0,82373029.92,,,124914.0,2.28,,,,0.57,111357.0,52530.0,,,2.28,124914.0,,21296.0,1500.0,81.46,0.03,,,8.62,8.62,45563728.0,873456665.76,,863.35,8.62,17.61,0.2467,44.2,0.1121,19.17
2024-09-17,5111234.0,98493479.18,2.85,12.23,2.17,100.71,1.0,78910958.32,4136748.0,4095016.0,79715133.96,,,122135.0,2.33,,,,5.37,113698.0,288363.0,,,2.33,122135.0,,6000.0,355228.0,79.34,6.71,,,8.29,8.29,45785484.0,882286276.68,,876.84,8.3,9.75,0.2713,48.64,0.1024,19.27
2024-09-18,4963198.0,95144505.66,2.77,11.94,2.11,97.81,1.0,76348167.3,4033917.0,3982690.0,77330188.89,,,86771.0,,,,,3.61,,194296.0,,,,86771.0,,4694.0,112326.0,77.71,2.07,,,8.07,8.07,45932044.0,880517283.48,,882.17,8.1,9.76,0.2812,49.84,0.0993,19.17
2024-09-19,4836256.0,93291378.24,2.7,11.57,2.05,95.45,1.0,69970154.04,3916692.0,3627276.0,75552988.68,,,95496.0,1.55,,,,4.13,78118.0,212721.0,,,1.55,95496.0,,,433532.0,75.08,8.41,,,7.84,7.84,46072616.0,888740762.64,,881.34,7.85,8.56,0.3026,52.27,0.0967,19.29
2024-09-20,4485409.0,87151496.87,2.5,10.61,1.9,89.29,1.0,68732614.64,3693329.0,3537448.0,71761382.47,,,,0.81,,,,5.28,42350.0,278204.0,,,0.81,,,54841.0,132178.0,71.21,2.51,,,7.4,7.4,46207432.0,897810403.76,,888.41,7.42,8.35,0.3463,56.49,0.0899,19.43
2024-09-23,4783548.0,91939792.56,2.67,10.4,2.03,94.95,1.0,74082163.82,3837219.0,3854431.0,73751349.18,,,191487.0,6.23,,,,0.89,323016.0,47597.0,,,6.23,191487.0,,,6033.0,74.72,0.08,,,7.72,7.72,45859356.0,881416822.32,,886.81,7.77,17.43,0.3216,52.56,0.0963,19.22
2024-09-24,4819205.0,92817888.3,2.69,10.38,2.05,95.13,1.0,73710408.24,3921585.0,3827124.0,75529727.1,,,107829.0,0.54,,,,0.65,34013.0,25769.0,,,0.54,107829.0,,2306.0,61320.0,75.26,1.22,,,7.88,7.88,45874272.0,883538478.72,,878.97,7.89,18.01,0.3221,52.41,0.0968,19.26
2024-09-25,5029921.0,98083459.5,2.81,10.66,2.14,100.27,1.0,71208793.5,4099358.0,3651733.0,79937481.0,,,458395.0,3.62,,288.0,,6.92,188720.0,364172.0,,,3.62,458395.0,0.01,83550.0,364399.0,79.12,6.85,,,8.23,8.23,45734360.0,891820020.0,,881.4,8.24,12.9,0.3017,50.66,0.1009,19.5
2024-09-26,5151590.0,101434807.1,2.87,10.78,2.19,103.28,1.0,70777319.58,4221027.0,3594582.0,83112021.63,,,192311.0,0.16,,,,1.3,6000.0,70642.0,,,0.16,192311.0,,,63151.0,82.52,1.17,,,8.51,8.51,45352668.0,892994032.92,,884.08,8.54,13.6,0.2929,49.33,0.1039,19.69
2024-09-27,5481333.0,106063793.55,3.06,10.98,2.33,109.35,1.0,75461710.5,4376455.0,3899830.0,84684404.25,,,76972.0,5.34,,,,0.04,306498.0,2507.0,,,5.34,76972.0,,80963.0,1250.0,86.02,0.02,,,8.83,8.83,45199832.0,874616749.2,,885.08,8.86,16.7,0.2751,46.57,0.1106,19.35
2024-09-30,5767046.0,108074442.04,3.22,11.48,2.45,112.49,1.0,77293561.02,4440500.0,4124523.0,83214970.0,,,68192.0,3.37,,37521.0,,0.23,189436.0,8147.0,,,3.37,68192.0,0.73,4000.0,2264.0,85.89,0.04,,,8.97,8.97,45047624.0,844192473.76,,865.7,9.03,16.63,0.2528,43.81,0.1165,18.74
2024-10-01,5696261.0,106235267.65,3.18,11.13,2.42,109.47,1.0,79867058.4,4408636.0,4282416.0,82221061.4,,,192431.0,3.49,,,,4.43,203125.0,224295.0,,,3.49,192431.0,,,45232.0,82.85,1.05,,,8.94,8.94,44888048.0,837162095.2,,843.89,8.94,16.32,0.2669,45.47,0.1156,18.65
2024-10-02,5646396.0,103667830.56,3.15,10.91,2.4,107.04,1.0,79102517.76,4358771.0,4308416.0,80027035.56,,,25042.0,0.4,,,,1.45,26000.0,74907.0,,,0.4,25042.0,,,,81.34,,,,8.85,8.85,44886308.0,824112614.88,,834.4,8.88,15.39,0.269,45.82,0.1147,18.36
2024-10-03,5545810.0,103152066.0,3.09,10.57,2.35,105.13,1.0,78725783.4,4334032.0,4232569.0,80612995.2,,,40528.0,,,,,1.27,,65267.0,,,,40528.0,,,75847.0,79.52,1.52,,,8.81,8.81,44836784.0,833964182.4,,824.88,8.79,13.63,0.2787,47.23,0.1128,18.6
2024-10-04,5586069.0,114290971.74,3.12,10.55,2.37,112.73,1.0,88332162.6,4383002.0,4317310.0,89676220.92,,,191181.0,2.04,,62415.0,,3.61,57326.0,201965.0,,,2.04,191181.0,1.17,59754.0,35000.0,82.28,0.27,,,8.9,8.9,44882392.0,918293740.32,,851.41,8.81,14.32,0.285,48.23,0.1134,20.46
2024-10-07,5067144.0,101950937.28,2.83,8.48,2.15,104.77,1.0,77514774.76,4206852.0,3852623.0,84641862.24,,,17450.0,,,,,0.94,,198600.0,,,,17450.0,,5000.0,464687.0,86.02,8.8,,,8.49,8.49,45323196.0,911902703.52,,922.68,8.53,12.62,0.3049,51.08,0.1023,20.12
2024-10-08,6412872.0,130053044.16,3.58,10.44,2.72,132.55,1.0,92187850.56,5658290.0,4545752.0,114750121.2,,,1353444.0,16.99,,,,1.86,834455.0,90416.0,,,16.99,1353444.0,,188410.0,141326.0,113.84,2.26,,,11.42,11.42,43884432.0,889976280.96,,881.98,11.43,15.45,0.2215,41.47,0.1294,20.28
2024-10-09,5681224.0,118055834.72,3.17,9.16,2.41,119.76,1.0,84451582.4,5142894.0,4064080.0,106869337.32,,,1534.0,,,,,10.0,,516930.0,,,,1534.0,,,481672.0,104.61,9.56,,,10.33,10.33,44637184.0,927560683.52,,907.98,10.33,16.76,0.2682,47.06,0.1141,20.78
2024-10-10,6083256.0,125193408.48,3.39,9.68,2.58,128.61,1.0,85596027.3,5181219.0,4159185.0,106629487.02,,,225650.0,7.3,,84359.0,,4.6,345299.0,258227.0,,,7.3,225650.0,1.75,70902.0,334553.0,107.58,6.85,,,10.43,10.43,44480092.0,915400293.36,,920.02,10.47,15.94,0.2444,43.21,0.1225,20.58
2024-10-11,6655521.0,137103732.6,3.71,10.51,2.83,139.95,1.0,91916025.8,5588742.0,4461943.0,115128085.2,,,368992.0,6.95,,,,0.4,340758.0,16485.0,,,6.95,368992.0,,55016.0,38000.0,114.88,0.78,,,11.25,11.25,44073600.0,907916160.0,,904.58,11.27,14.65,0.2152,39.68,0.134,20.6
2024-10-14,7658008.0,158827085.92,4.27,12.23,3.25,161.26,1.0,109997452.12,6047715.0,5303638.0,125429609.1,,,674215.0,19.29,,,,4.42,931861.0,215242.0,,,19.29,674215.0,,,90166.0,124.76,1.86,,,12.19,12.19,43582784.0,903906940.16,,897.15,12.21,15.65,0.1882,34.55,0.1543,20.74
2024-10-15,7907102.0,165574715.88,4.41,12.39,3.36,167.96,1.0,119610327.0,6253127.0,5712050.0,130940479.38,,,118096.0,11.94,,,,5.49,556783.0,268518.0,,,11.94,118096.0,,355834.0,148371.0,130.09,3.07,,,12.58,12.58,43436768.0,909565921.92,,900.33,12.62,18.5,0.198,33.5,0.1591,20.94
2024-10-16,8323298.0,175288655.88,4.64,12.88,3.53,177.76,1.0,129423050.64,6650187.0,6145444.0,140052938.22,,,580872.0,11.76,,3776.0,,3.79,547476.0,187474.0,,,11.76,580872.0,0.08,3662.0,117858.0,139.53,2.37,,,13.41,13.41,42957392.0,904682675.52,,897.34,13.46,21.85,0.1983,31.76,0.1678,21.06
2024-10-17,8734833.0,183955582.98,4.87,13.45,3.71,187.18,1.0,130176408.96,6596958.0,6181216.0,138931935.48,,,395009.0,9.61,,,,10.29,434606.0,493928.0,,,9.61,395009.0,,45690.0,398834.0,139.17,8.28,,,13.3,13.3,43007856.0,905745447.36,,903.55,13.35,25.87,0.1966,29.94,0.1761,21.06
2024-10-18,9375108.0,201377319.84,5.23,14.37,3.98,202.46,1.0,146060369.88,7531827.0,6799831.0,161783643.96,,,896529.0,1.18,,1131052.0,,2.44,56716.0,112263.0,,,1.18,896529.0,23.83,150603.0,569153.0,158.86,11.47,,,15.4,15.4,41364604.0,888511693.92,,870.38,15.43,22.58,0.1713,28.21,0.1917,21.48
2024-10-21,8848656.0,186706641.6,4.94,14.93,3.76,191.45,1.0,136818329.1,7054408.0,6484281.0,148848008.8,,,69248.0,2.66,,,,10.88,127481.0,589667.0,,,2.66,69248.0,,43000.0,443031.0,151.72,9.74,,,14.4,14.4,41928568.0,884692784.8,,894.85,14.5,22.86,0.1789,29.37,0.1806,21.1
2024-10-22,9602586.0,200501995.68,5.36,16.98,4.08,205.53,1.0,148293017.28,7644944.0,7102156.0,159626430.72,,,581024.0,12.81,,,,0.65,626079.0,24575.0,,,12.81,581024.0,,34087.0,8204.0,161.78,0.05,,,15.62,15.62,41312368.0,862602243.84,,868.44,15.7,23.46,0.1738,27.33,0.1961,20.88
2024-10-23,9493469.0,196135069.54,5.3,17.27,4.03,201.24,1.0,146513179.1,7446862.0,7091635.0,153852168.92,,,318105.0,7.81,,,,13.86,382288.0,616187.0,,,7.81,318105.0,,100000.0,392809.0,155.34,8.64,,,15.11,15.11,41841648.0,864448447.68,,869.82,15.15,22.95,0.1688,27.14,0.1926,20.66
2024-10-24,9648373.0,197598679.04,5.38,18.75,4.1,202.7,1.0,149353164.8,7236645.0,7292635.0,148206489.6,,,211215.0,4.02,,,,5.08,201000.0,238268.0,,,4.02,211215.0,,145934.0,,149.07,,6.88,,14.78,14.78,41712872.0,854279618.56,329098.0,856.8,14.82,22.54,0.1639,26.69,0.1971,20.48
2024-10-25,8976297.0,182757406.92,5.01,18.22,3.81,187.53,1.0,134814493.32,6800024.0,6621537.0,138448488.64,,,20067.0,0.0,,,,10.02,6077.0,458120.0,,,0.0,20067.0,,1432.0,677175.0,139.16,14.38,,,13.9,13.9,42112376.0,857407975.36,,859.25,13.94,23.33,0.1809,28.73,0.1835,20.36
2024-10-28,8714969.0,180225558.92,4.86,18.34,3.7,181.79,1.0,132672457.28,6775481.0,6415496.0,140116947.08,,,54548.0,1.11,,,,1.62,56063.0,79091.0,,,1.11,54548.0,,,262104.0,138.06,5.56,,,13.86,13.86,42117880.0,870997758.4,,858.03,13.86,21.61,0.1818,29.67,0.1782,20.68
2024-10-29,8374055.0,170495759.8,4.67,17.87,3.55,176.28,1.0,129140222.4,6498760.0,6342840.0,132314753.6,,,18806.0,0.09,,,,4.99,792.0,296030.0,,,0.09,18806.0,,503.0,73448.0,134.34,1.1,,,13.31,13.31,42344016.0,862124165.76,,870.64,13.37,18.95,0.1808,30.74,0.1714,20.36
2024-10-30,8066531.0,161491950.62,4.5,17.26,3.42,167.74,1.0,121187146.08,6300304.0,6053304.0,126132086.08,,,96330.0,0.38,,,,7.4,19105.0,298354.0,,,0.38,96330.0,,3568.0,308641.0,127.6,7.11,,,12.92,12.92,42478664.0,850422853.28,,858.86,12.93,19.23,0.1857,32.39,0.1654,20.02
2024-10-31,8508043.0,176967294.4,4.74,18.08,3.61,175.79,1.0,126340032.0,6759029.0,6074040.0,140587803.2,,,509757.0,2.39,,,,1.68,128700.0,76203.0,,,2.39,509757.0,,25171.0,107964.0,134.53,2.58,,,13.8,13.8,42209588.0,877959430.4,,850.27,13.66,18.2,0.1751,31.49,0.1737,20.8
2024-11-01,8849551.0,187079508.14,4.93,18.38,3.75,187.91,1.0,129245858.84,6911828.0,6113806.0,146116043.92,,,227228.0,5.71,,,,1.48,225684.0,75887.0,,,5.71,227228.0,,1458.0,185918.0,143.31,3.33,,,14.11,14.11,42062972.0,889211228.08,,875.85,14.06,19.95,0.1793,30.3,0.1807,21.14
2024-11-04,9583052.0,206035618.0,5.34,21.48,4.06,206.09,1.0,140727970.5,7510286.0,6545487.0,161471149.0,,,598458.0,9.65,,,,,432331.0,,,,9.65,598458.0,,,650.0,158.31,0.01,,,15.25,15.25,41726824.0,897126716.0,,881.34,15.23,21.46,0.1698,28.1,0.1946,21.5
2024-11-05,9778000.0,211204800.0,5.45,21.65,4.14,212.54,1.0,147148552.8,7659469.0,6812433.0,165444530.4,,,338691.0,6.8,,,,3.85,282611.0,192376.0,,,6.8,338691.0,,2868.0,15665.0,164.46,0.31,,,15.55,15.55,41604568.0,898658668.8,,889.2,15.61,22.67,0.1724,27.23,0.1985,21.6
2024-11-06,9472541.0,204038533.14,5.28,20.45,4.02,207.01,1.0,152620593.0,8511864.0,7085450.0,183345550.56,,,753599.0,8.28,,,,1.19,341081.0,56745.0,,,8.28,753599.0,,155541.0,68064.0,185.28,1.47,,,17.27,17.27,40779248.0,878385001.92,,881.27,17.37,17.84,0.1533,27.56,0.1922,21.54
2024-11-07,9420498.0,207250956.0,5.25,20.44,3.99,207.33,1.0,157314652.0,8849212.0,7150666.0,194682664.0,,,201879.0,13.14,,,,7.63,603930.0,330917.0,,,13.14,201879.0,,466386.0,538714.0,190.84,10.05,,,18.0,18.0,40326272.0,887177984.0,,870.75,17.98,18.31,0.1652,28.0,0.1916,22.0
2024-11-08,9918205.0,219192330.5,5.52,22.04,4.2,220.42,1.0,167373598.6,9343307.0,7573466.0,206487084.7,,,440893.0,10.36,,,,,422800.0,,,,10.36,440893.0,,53202.0,,206.04,,,,19.02,19.02,39772900.0,878981090.0,,873.76,19.08,18.54,0.1592,26.51,0.2019,22.1
2024-11-11,10340877.0,223983395.82,5.76,22.6,4.38,229.17,1.0,173278310.52,9554649.0,7999922.0,206953697.34,,,344896.0,10.93,,,,3.02,467589.0,136367.0,,,10.93,344896.0,,2813.0,41133.0,211.61,0.86,,,19.43,19.43,39607892.0,857906940.72,,872.67,19.52,19.8,0.1546,24.88,0.2103,21.66
2024-11-12,10743490.0,225828159.8,5.98,23.94,4.55,232.84,1.0,174268916.48,9931991.0,8290624.0,208770450.82,,,366071.0,5.94,,,,3.13,364409.0,130535.0,,,5.94,366071.0,,141806.0,73707.0,214.81,1.65,,,20.2,20.2,39228212.0,824577016.24,,844.84,20.27,20.64,0.1522,23.68,0.2185,21.02
