,ALTHX FP Equity_DX_SI_QTY,ALTHX FP Equity_DX_SHORT_INTEREST_VALUE,ALTHX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTHX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTHX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTHX FP Equity_DX_SI_MV,ALTHX FP Equity_DX_DSS,ALTHX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTHX FP Equity_DX_SUPPLY_SI_QTY,ALTHX FP Equity_DX_BROKER_SI_QTY,ALTHX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTHX FP Equity_DX_BROKER_SI_MV_NEW_x,ALTHX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTHX FP Equity_DX_BROKER_SI_MV_INC_x,ALTHX FP Equity_DX_BROKER_SI_QTY_ADD,ALTHX FP Equity_DX_BROKER_SI_QTY_NEW,ALTHX FP Equity_DX_SUPPLY_SI_MV_DEC,ALTHX FP Equity_DX_BROKER_SI_QTY_INC,ALTHX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTHX FP Equity_DX_BROKER_SI_MV_NEW_y,ALTHX FP Equity_DX_BROKER_SI_MV_INC_y,ALTHX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTHX FP Equity_DX_BROKER_SI_MV_ADD,ALTHX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTHX FP Equity_DX_BROKER_SI_QTY_DEC,ALTHX FP Equity_DX_SUPPLY_SI_MV,ALTHX FP Equity_DX_BROKER_SI_MV_DEC,ALTHX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTHX FP Equity_DX_UTILIZATION_QUANTITY,ALTHX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTHX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTHX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTHX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTHX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTHX FP Equity_DX_BROKER_SI_CON_RATIO,ALTHX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTHX FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-10-16,1385.0,706.35,0.02,0.15,0.02,0.0,0.0,706.35,1315.0,1385.0,670.65,,,,,,,,,,,,,,,0.0,,100.0,12.11,0.0,0.0,0.0,100.0,5.37,0.8985,94.63,0.1275
2024-10-17,1385.0,689.73,0.02,0.15,0.02,0.0,0.0,689.73,1315.0,1385.0,654.87,,,,,,,,,,,,,,,0.0,,100.0,12.82,0.0,0.0,0.0,100.0,5.38,0.8982,94.62,0.135
2024-10-18,1385.0,695.27,0.02,0.15,0.02,0.0,0.0,695.27,1315.0,1385.0,660.13,,,,,,,,,,,,,,,0.0,,100.0,12.82,0.0,0.0,0.0,100.0,5.28,0.8999,94.72,0.135
2024-10-21,1385.0,858.7,0.02,0.07,0.02,0.0,0.0,858.7,1315.0,1385.0,815.3,,,,,,,,,,,,,,,0.0,,100.0,1.31,0.0,0.0,0.0,100.0,5.3,0.8996,94.7,0.0137
2024-10-22,1385.0,855.93,0.02,0.04,0.02,0.0,0.0,855.93,1315.0,1385.0,812.67,,,,,,,,,,,,,,,0.0,,100.0,13.61,0.0,0.0,0.0,100.0,5.34,0.8988,94.66,0.1434
2024-10-23,4570.0,2787.7,0.07,0.12,0.06,0.0,0.0,2787.7,4500.0,4570.0,2745.0,,3185.0,0.0,,,,3185.0,,,0.0,3185.0,,,,0.0,,100.0,19.95,0.0,0.0,0.0,100.0,1.44,0.9716,98.56,0.2026
2024-10-24,4570.0,2586.62,0.07,0.12,0.06,0.0,0.0,2586.62,4500.0,4570.0,2547.0,,,,,,,,,,,,,,,0.0,,100.0,45.63,0.0,0.0,0.0,100.0,1.62,0.9681,98.38,0.4634
2024-10-25,4570.0,2495.22,0.07,0.11,0.06,0.0,0.0,2495.22,4500.0,4570.0,2457.0,,,,,,,,,,,,,,,0.0,,100.0,45.63,0.0,0.0,0.0,100.0,1.61,0.9682,98.39,0.4634
2024-10-28,4570.0,2422.1,0.07,0.11,0.06,0.0,0.0,2422.1,4500.0,4570.0,2385.0,,,,,,,,,,,,,,,0.0,,100.0,45.63,0.0,0.0,0.0,100.0,1.62,0.9681,98.38,0.4634
2024-10-29,4570.0,2422.1,0.07,0.11,0.06,0.0,0.0,2422.1,4500.0,4570.0,2385.0,,,,,,,,,,,,,,,0.0,,100.0,45.63,0.0,0.0,0.0,100.0,1.63,0.968,98.37,0.4634
2024-10-30,4570.0,2339.84,0.07,0.11,0.06,0.0,0.0,2339.84,4500.0,4570.0,2304.0,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.62,0.9681,98.38,0.4498
2024-10-31,4570.0,2403.82,0.07,0.1,0.06,0.0,0.0,2403.82,4500.0,4570.0,2367.0,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.6,0.9686,98.4,0.4498
2024-11-01,4570.0,2376.4,0.07,0.1,0.06,0.0,0.0,2376.4,4500.0,4570.0,2340.0,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.6,0.9685,98.4,0.4498
2024-11-04,4570.0,2330.7,0.07,0.11,0.06,0.0,0.0,2330.7,4500.0,4570.0,2295.0,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.62,0.9681,98.38,0.4498
2024-11-05,4570.0,2330.7,0.07,0.1,0.06,0.0,0.0,2330.7,4500.0,4570.0,2295.0,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.62,0.9682,98.38,0.4498
2024-11-06,4570.0,2285.0,0.07,0.1,0.06,0.0,0.0,2285.0,4500.0,4570.0,2250.0,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.65,0.9676,98.35,0.4498
2024-11-07,4570.0,2312.42,0.07,0.1,0.06,0.0,0.0,2312.42,4500.0,4570.0,2277.0,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.61,0.9682,98.39,0.4498
2024-11-08,4570.0,2321.56,0.07,0.11,0.06,0.0,0.0,2321.56,4500.0,4570.0,2286.0,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.62,0.9681,98.38,0.4498
2024-11-11,4570.0,2266.72,0.07,0.11,0.06,0.0,0.0,2266.72,4500.0,4570.0,2232.0,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.63,0.9679,98.37,0.4498
2024-11-12,4570.0,2321.56,0.07,0.11,0.06,0.0,0.0,2321.56,4500.0,4570.0,2286.0,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.61,0.9683,98.39,0.4498
2024-11-13,4570.0,2312.42,0.07,0.11,0.06,0.0,0.0,2312.42,4500.0,4570.0,2277.0,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.62,0.9681,98.38,0.4498
2024-11-14,4570.0,2303.28,0.07,0.11,0.06,0.0,0.0,2303.28,4500.0,4570.0,2268.0,,,,,,,,,,,,,,,0.0,,100.0,41.43,0.0,0.0,0.0,100.0,1.62,0.968,98.38,0.4208
2024-11-15,4570.0,2294.14,0.07,0.11,0.06,0.0,0.0,2294.14,4500.0,4570.0,2259.0,,,,,,,,,,,,,,,0.0,,100.0,41.43,0.0,0.0,0.0,100.0,1.59,0.9687,98.41,0.4208
2024-11-18,4570.0,2294.14,0.07,0.11,0.06,0.0,0.0,2294.14,4500.0,4570.0,2259.0,,,,,,,,,,,,,,,0.0,,100.0,30.08,0.0,0.0,0.0,100.0,1.59,0.9688,98.41,0.3055
2024-11-19,4570.0,2294.14,0.07,0.11,0.06,0.0,0.0,2294.14,4500.0,4570.0,2259.0,,,,,,,,,,,,,,,0.0,,100.0,17.96,0.0,0.0,0.0,100.0,1.58,0.9688,98.42,0.1824
2024-11-20,4570.0,2358.12,0.07,0.11,0.06,0.0,0.0,2358.12,4500.0,4570.0,2322.0,,,,,,,,,,,,,,,0.0,,100.0,36.11,0.0,0.0,0.0,100.0,1.59,0.9686,98.41,0.3667
2024-11-21,4570.0,2312.42,0.07,0.1,0.06,0.0,0.0,2312.42,4500.0,4570.0,2277.0,,,,,,,,,,,,,,,0.0,,100.0,9.75,0.0,0.0,0.0,100.0,1.6,0.9685,98.4,0.099
2024-11-22,4570.0,2294.14,0.07,0.1,0.06,0.0,0.0,2294.14,4500.0,4570.0,2259.0,,,,,,,,,,,,,,,0.0,,100.0,9.75,0.0,0.0,0.0,100.0,1.61,0.9683,98.39,0.099
2024-11-25,4570.0,2294.14,0.07,0.1,0.06,0.0,0.0,2294.14,4500.0,4570.0,2259.0,,,,,,,,,,,,,,,0.0,,100.0,42.21,0.0,0.0,0.0,100.0,1.57,0.969,98.43,0.4287
2024-11-26,4570.0,2285.0,0.07,0.1,0.06,0.0,0.0,2285.0,4500.0,4570.0,2250.0,,,,,,,,,,,,,,,0.0,,100.0,33.68,0.0,0.0,0.0,100.0,1.6,0.9685,98.4,0.342
2024-11-27,4570.0,2285.0,0.07,0.1,0.06,0.0,0.0,2285.0,4500.0,4570.0,2250.0,,,,,,,,,,,,,,,0.0,,100.0,43.02,0.0,0.0,0.0,100.0,1.63,0.9678,98.37,0.4369
2024-11-28,4570.0,2262.15,0.07,0.1,0.06,0.0,0.0,2262.15,4500.0,4570.0,2227.5,,,,,,,,,,,,,,,0.0,,100.0,43.43,0.0,0.0,0.0,100.0,1.64,0.9678,98.36,0.4411
2024-11-29,4570.0,2275.86,0.07,0.1,0.06,0.0,0.0,2275.86,4500.0,4570.0,2241.0,,,,,,,,,,,,,,,0.0,,100.0,43.43,0.0,0.0,0.0,100.0,1.59,0.9687,98.41,0.4411
2024-12-02,4570.0,2138.76,0.07,0.12,0.06,0.0,0.0,2138.76,4500.0,4570.0,2106.0,,,,,,,,,,,,,,,0.0,,100.0,34.99,0.0,0.0,0.0,100.0,1.63,0.9679,98.37,0.3553
2024-12-03,4570.0,2157.04,0.07,0.22,0.06,0.0,0.0,2157.04,4500.0,4570.0,2124.0,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.61,0.9683,98.39,0.4498
2024-12-04,4570.0,2189.03,0.07,0.25,0.06,0.0,0.0,2189.03,4500.0,4570.0,2155.5,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.61,0.9684,98.39,0.4498
2024-12-05,4570.0,2193.6,0.07,0.27,0.06,0.0,0.0,2193.6,4500.0,4570.0,2160.0,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.6,0.9686,98.4,0.4498
2024-12-06,4570.0,2184.46,0.07,0.31,0.06,0.0,0.0,2184.46,4500.0,4570.0,2151.0,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.63,0.968,98.37,0.4498
2024-12-09,4570.0,2147.9,0.07,0.33,0.06,0.0,0.0,2147.9,4500.0,4570.0,2115.0,,,,,,,,,,,,,,,0.0,,100.0,37.62,0.0,0.0,0.0,100.0,1.63,0.9679,98.37,0.3821
2024-12-10,4570.0,2179.89,0.07,0.34,0.06,0.0,0.0,2179.89,4500.0,4570.0,2146.5,,,,,,,,,,,,,,,0.0,,100.0,32.23,0.0,0.0,0.0,100.0,1.64,0.9678,98.36,0.3273
2024-12-11,4570.0,2184.46,0.07,0.35,0.06,0.0,0.0,2184.46,4500.0,4570.0,2151.0,,,,,,,,,,,,,,,0.0,,100.0,39.96,0.0,0.0,0.0,100.0,1.61,0.9684,98.39,0.4058
2024-12-12,4570.0,2221.02,0.07,0.35,0.06,0.0,0.0,2221.02,4500.0,4570.0,2187.0,,,,,,,,,,,,,,,0.0,,100.0,30.69,0.0,0.0,0.0,100.0,1.61,0.9683,98.39,0.3117
2024-12-13,4570.0,2234.73,0.07,0.34,0.06,0.0,0.0,2234.73,4500.0,4570.0,2200.5,,,,,,,,,,,,,,,0.0,,100.0,30.69,0.0,0.0,0.0,100.0,1.61,0.9684,98.39,0.3117
2024-12-16,4570.0,2230.16,0.07,0.34,0.06,0.0,0.0,2230.16,4500.0,4570.0,2196.0,,,,,,,,,,,,,,,0.0,,100.0,24.51,0.0,0.0,0.0,100.0,1.6,0.9684,98.4,0.2489
2024-12-17,4570.0,2202.74,0.07,0.34,0.06,0.0,0.0,2202.74,4500.0,4570.0,2169.0,,,,,,,,,,,,,,,0.0,,100.0,39.26,0.0,0.0,0.0,100.0,1.61,0.9684,98.39,0.3987
2024-12-18,4570.0,2915.66,0.07,0.32,0.06,0.0,0.0,2915.66,4500.0,4570.0,2871.0,,,,,,,,,,,,,,,0.0,,100.0,39.26,0.0,0.0,0.0,100.0,1.63,0.968,98.37,0.3987
2024-12-19,4570.0,2687.16,0.07,0.12,0.06,0.0,0.0,2687.16,4500.0,4570.0,2646.0,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.64,0.9678,98.36,0.4498
2024-12-20,4570.0,2668.88,0.07,0.1,0.06,0.0,0.0,2668.88,4500.0,4570.0,2628.0,,,,,,,,,,,,,,,0.0,,100.0,44.29,0.0,0.0,0.0,100.0,1.61,0.9682,98.39,0.4498
2024-12-23,4570.0,2723.72,0.07,0.1,0.06,0.0,0.0,2723.72,4500.0,4570.0,2682.0,,,,,,,,,,,,,,,0.0,,100.0,13.99,0.0,0.0,0.0,100.0,1.59,0.9686,98.41,0.1421
2024-12-24,4570.0,2650.6,0.07,0.1,0.06,0.0,0.0,2650.6,4500.0,4570.0,2610.0,,,,,,,,,,,,,,,0.0,,100.0,13.99,0.0,0.0,0.0,100.0,1.57,0.9691,98.43,0.1421
2024-12-25,4570.0,2650.6,0.07,0.09,0.06,0.0,0.0,2650.6,4500.0,4570.0,2610.0,,,,,,,,,,,,,,,0.0,,100.0,13.99,0.0,0.0,0.0,100.0,1.62,0.9681,98.38,0.1421
2024-12-26,4570.0,2650.6,0.07,0.09,0.06,0.0,0.0,2650.6,4500.0,4570.0,2610.0,,,,,,,,,,,,,,,0.0,,100.0,20.03,0.0,0.0,0.0,100.0,1.62,0.968,98.38,0.2035
2024-12-27,4570.0,2641.46,0.07,0.09,0.06,0.0,0.0,2641.46,4500.0,4570.0,2601.0,,,,,,,,,,,,,,,0.0,,100.0,20.03,0.0,0.0,0.0,100.0,1.62,0.9682,98.38,0.2035
2024-12-30,4570.0,2614.04,0.07,0.09,0.06,0.0,0.0,2614.04,4500.0,4570.0,2574.0,,,,,,,,,,,,,,,0.0,,100.0,32.47,0.0,0.0,0.0,100.0,1.62,0.9681,98.38,0.3297
2024-12-31,4570.0,2641.46,0.07,0.09,0.06,0.0,0.0,2641.46,4500.0,4570.0,2601.0,,,,,,,,,,,,,,,0.0,,100.0,32.47,0.0,0.0,0.0,100.0,1.62,0.968,98.38,0.3297
2025-01-01,4570.0,2641.46,0.07,0.09,0.06,0.0,0.0,2641.46,4500.0,4570.0,2601.0,,,,,,,,,,,,,,,0.0,,100.0,32.47,0.0,0.0,0.0,100.0,1.62,0.968,98.38,0.3297
2025-01-02,4500.0,2574.0,0.07,0.08,0.06,0.0,0.0,0.0,4500.0,0.0,2574.0,,,,,,,,,,,,,,4570.0,0.0,0.0,100.0,7.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0729
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,4500.0,,,,,,,0.0,,0.0,0.0,61761.0,37056.6,0.04,0.0,,0.0,,0.0
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,91461.0,60547.18,0.05,0.0,,0.0,,0.0
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,103361.0,72145.98,0.07,0.0,,0.0,,0.0
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,103161.0,70149.48,0.07,0.0,,0.0,,0.0
2025-01-09,10026.0,6617.16,0.16,0.13,0.13,0.01,0.0,3317.16,5000.0,5026.0,3300.0,,,,5026.0,,,,,,,,0.0,5000.0,,0.0,,100.0,14.43,0.0,0.0,0.0,100.0,0.25,0.995,99.75,0.2893
2025-01-10,25026.0,14865.44,0.41,0.31,0.32,0.02,0.0,11895.44,20000.0,20026.0,11880.0,,,0.01,,,,15000.0,,,0.01,,,15000.0,,0.01,,100.0,40.27,0.0,0.0,0.0,100.0,39.14,0.5236,60.86,0.5039
2025-01-13,25026.0,15265.86,0.41,0.28,0.32,0.02,0.0,12215.86,20000.0,20026.0,12200.0,,,,,,,,,,,,,,,0.01,,100.0,53.97,0.0,0.0,0.0,100.0,40.31,0.5188,59.69,0.6753
2025-01-14,25026.0,14915.5,0.41,0.28,0.32,0.02,0.0,11935.5,20000.0,20026.0,11920.0,,,,,,,,,,,,,,,0.01,,100.0,57.7,0.0,0.0,0.0,100.0,40.55,0.5179,59.45,0.722
2025-01-15,25386.0,14520.79,0.41,0.28,0.32,0.02,0.0,11660.79,20000.0,20386.0,11440.0,,,0.0,,,,360.0,,,0.0,,,,,0.01,,100.0,57.7,0.0,0.0,0.0,100.0,39.83,0.5207,60.17,0.7324
2025-01-16,20039.0,11622.62,0.33,0.21,0.26,0.01,0.0,8722.62,19653.0,15039.0,11398.74,,,,,,0.0,,347.0,,,,,,5347.0,0.01,0.0,100.0,23.83,0.0,0.0,0.0,100.0,24.7,0.628,75.3,0.243
2025-01-17,1579.0,868.45,0.02,0.02,0.02,0.0,0.0,868.45,1151.0,1579.0,633.05,,,,,,0.01,,18502.0,,,,,,13460.0,0.0,0.01,100.0,1.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.0191
2025-01-20,1579.0,795.82,0.02,0.02,0.02,0.0,0.0,795.82,1151.0,1579.0,580.1,,,,,,,,,,,,,,,0.0,,100.0,3.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.0517
2025-01-21,402.0,224.32,0.01,0.0,0.0,0.0,0.0,224.32,0.0,402.0,0.0,,,,,,0.0,,1151.0,,,,,,1177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0132
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,402.0,0.0,0.0,0.0,0.0,33361.0,18481.99,0.02,0.0,,0.0,,0.0
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,76761.0,41911.51,0.04,0.0,,0.0,,0.0
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,76761.0,41297.42,0.04,0.0,,0.0,,0.0
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30561.0,16930.79,0.02,0.0,,0.0,,0.0
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30561.0,16441.82,0.02,0.0,,0.0,,0.0
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30561.0,16502.94,0.02,0.0,,0.0,,0.0
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30561.0,16197.33,0.02,0.0,,0.0,,0.0
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30561.0,17175.28,0.02,0.0,,0.0,,0.0
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,16802.23,0.02,0.0,,0.0,,0.0
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30761.0,16487.9,0.02,0.0,,0.0,,0.0
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,16986.19,0.02,0.0,,0.0,,0.0
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,16618.26,0.02,0.0,,0.0,,0.0
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,16556.94,0.02,0.0,,0.0,,0.0
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,15759.75,0.02,0.0,,0.0,,0.0
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30761.0,15749.63,0.02,0.0,,0.0,,0.0
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30761.0,15688.11,0.02,0.0,,0.0,,0.0
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,15759.75,0.02,0.0,,0.0,,0.0
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,15637.11,0.02,0.0,,0.0,,0.0
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,15637.11,0.02,0.0,,0.0,,0.0
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,15637.11,0.02,0.0,,0.0,,0.0
2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,15943.72,0.02,0.0,,0.0,,0.0
2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,16127.69,0.02,0.0,,0.0,,0.0
2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,16005.04,0.02,0.0,,0.0,,0.0
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,15943.72,0.02,0.0,,0.0,,0.0
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,15514.47,0.02,0.0,,0.0,,0.0
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,15453.14,0.02,0.0,,0.0,,0.0
2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,15177.2,0.02,0.0,,0.0,,0.0
2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,15207.86,0.02,0.0,,0.0,,0.0
2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,15330.5,0.02,0.0,,0.0,,0.0
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,15299.84,0.02,0.0,,0.0,,0.0
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,15299.84,0.01,0.0,,0.0,,0.0
2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,14655.96,0.02,0.0,,0.0,,0.0
2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,15023.89,0.01,0.0,,0.0,,0.0
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,14717.28,0.02,0.0,,0.0,,0.0
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,14717.28,0.01,0.0,,0.0,,0.0
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,14686.62,0.01,0.0,,0.0,,0.0
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,13889.43,0.01,0.0,,0.0,,0.0
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,13797.45,0.01,0.0,,0.0,,0.0
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,13490.84,0.01,0.0,,0.0,,0.0
2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,13184.23,0.01,0.0,,0.0,,0.0
2025-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,12754.98,0.01,0.0,,0.0,,0.0
2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30761.0,13104.19,0.01,0.0,,0.0,,0.0
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30761.0,13227.23,0.01,0.0,,0.0,,0.0
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,30661.0,12571.01,0.01,0.0,,0.0,,0.0
