,CI2 FP Equity_DX_SI_QTY,CI2 FP Equity_DX_SHORT_INTEREST_VALUE,CI2 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CI2 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CI2 FP Equity_DX_SI_MV,CI2 FP Equity_DX_DSS,CI2 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CI2 FP Equity_DX_SUPPLY_SI_QTY,CI2 FP Equity_DX_BROKER_SI_QTY,CI2 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CI2 FP Equity_DX_BROKER_SI_MV_NEW_x,CI2 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CI2 FP Equity_DX_BROKER_SI_MV_INC_x,CI2 FP Equity_DX_BROKER_SI_QTY_ADD,CI2 FP Equity_DX_BROKER_SI_QTY_NEW,CI2 FP Equity_DX_SUPPLY_SI_MV_DEC,CI2 FP Equity_DX_BROKER_SI_QTY_INC,CI2 FP Equity_DX_SUPPLY_SI_QTY_DEC,CI2 FP Equity_DX_BROKER_SI_MV_NEW_y,CI2 FP Equity_DX_BROKER_SI_MV_INC_y,CI2 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CI2 FP Equity_DX_BROKER_SI_MV_ADD,CI2 FP Equity_DX_SUPPLY_SI_QTY_ADD,CI2 FP Equity_DX_BROKER_SI_QTY_DEC,CI2 FP Equity_DX_SUPPLY_SI_MV,CI2 FP Equity_DX_BROKER_SI_MV_DEC,CI2 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CI2 FP Equity_DX_UTILIZATION_QUANTITY,CI2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CI2 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CI2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CI2 FP Equity_DX_ACTIVE_UTILIZATION_MV,CI2 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CI2 FP Equity_DX_BROKER_SI_CON_RATIO,CI2 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CI2 FP Equity_DX_DEMAND_SUPPLY_RATIO,CI2 FP Equity_PX_LAST
2013-06-25,1000.0,291170.0,0.56,1.05,0.29,,291170.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1,291.17
2013-06-26,1000.0,291450.0,0.6,1.05,0.29,,291450.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,291.45
2013-06-27,1000.0,299210.0,0.6,1.05,0.29,,299210.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,299.21
2013-06-28,1000.0,306560.0,0.59,1.05,0.3,,306560.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,306.56
2013-07-01,1000.0,309900.0,0.6,1.05,0.31,,309900.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,309.9
2013-07-02,1000.0,309420.0,0.58,1.05,0.31,,309420.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,309.42
2013-07-03,1000.0,302580.0,0.56,1.05,0.31,,302580.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,302.58
2013-07-04,1000.0,308020.0,0.59,1.05,0.3,,308020.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,308.02
2013-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.12
2013-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.1
2013-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.68
2013-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.01
2013-07-11,10000.0,3117200.0,7.24,10.54,3.12,,3117200.0,0.0,10000.0,0.0,,,,10000.0,,,,,,,,3.12,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,311.72
2013-07-12,10000.0,3149600.0,6.99,10.54,3.12,,3149600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,314.96
2013-07-15,10000.0,3192600.0,7.29,6.25,3.15,,3192600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,319.26
2013-07-16,10000.0,3166800.0,7.21,6.25,3.2,,3166800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,316.68
2013-07-17,10000.0,3194000.0,7.94,6.25,3.16,,3194000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,319.4
2013-07-18,2000.0,642780.0,1.61,1.25,0.64,,642780.0,0.0,2000.0,0.0,,,,,,,,,,,,,,8000.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,321.39
2013-07-19,2000.0,635860.0,1.64,1.25,0.64,,635860.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,317.93
2013-07-22,2000.0,634500.0,1.67,1.25,0.64,,634500.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,317.25
2013-07-23,2000.0,633900.0,1.64,1.25,0.64,,633900.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,316.95
2013-07-24,2000.0,626780.0,1.78,1.25,0.63,,626780.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,313.39
2013-07-25,2000.0,623840.0,2.03,1.25,0.63,,623840.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,311.92
2013-07-26,2000.0,618060.0,2.18,1.25,0.62,,618060.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,309.03
2013-07-29,2000.0,611720.0,2.36,1.25,0.62,,611720.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,305.86
2013-07-30,2000.0,591600.0,2.36,1.25,0.61,,591600.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,295.8
2013-07-31,2000.0,587240.0,2.14,1.25,0.59,,587240.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,293.62
2013-08-01,2000.0,596520.0,1.99,1.25,0.59,,596520.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,298.26
2013-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.82
2013-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.35
2013-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.71
2013-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.18
2013-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.86
2013-08-09,11300.0,3248411.0,12.41,7.49,3.21,,3248411.0,0.0,11300.0,0.0,,,,11300.0,,,,,,,,3.21,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,287.47
2013-08-12,11300.0,3255417.0,11.69,7.49,3.25,,3255417.0,0.0,11300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,288.09
2013-08-13,11300.0,3299487.0,11.72,7.49,3.26,,3299487.0,0.0,11300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,291.99
2013-08-14,11300.0,3328980.0,13.14,7.49,3.3,,3328980.0,0.0,11300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,294.6
2013-08-15,11300.0,3283441.0,13.16,7.49,3.35,,3283441.0,0.0,11300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,290.57
2013-08-16,1300.0,361803.0,1.5,0.86,0.38,,361803.0,0.0,1300.0,0.0,,,,,,,,,,,,,,10000.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,278.31
2013-08-19,1300.0,345163.0,1.5,0.86,0.36,,345163.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,265.51
2013-08-20,1300.0,343980.0,1.51,0.86,0.35,,343980.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,264.6
2013-08-21,1300.0,333866.0,1.26,0.86,0.34,,333866.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,256.82
2013-08-22,1300.0,340379.0,1.19,0.86,0.33,,340379.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,261.83
2013-08-23,1300.0,348036.0,1.35,0.86,0.34,,348036.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,267.72
2013-08-26,500.0,133250.0,0.54,0.33,0.13,,133250.0,0.0,500.0,0.0,,,,,,,,,,,,,,800.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,266.5
2013-08-27,500.0,123480.0,0.55,0.33,0.13,,123480.0,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,246.96
2013-08-28,500.0,122990.0,0.57,0.33,0.12,,122990.0,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,245.98
2013-08-29,500.0,127915.0,0.56,0.33,0.12,,127915.0,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,255.83
2013-08-30,5900.0,1524088.0,6.38,3.91,1.49,,1524088.0,0.0,5900.0,0.0,,,0.7,2700.0,,,2700.0,,,0.7,,0.67,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.79,0.5054,55.21,0.0,258.32
2013-09-02,5900.0,1569695.0,5.86,3.91,1.49,,1569695.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.55,0.5059,55.45,0.0,266.05
2013-09-03,5900.0,1488511.0,5.98,3.91,1.52,,1488511.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.82,0.5076,56.18,0.0,252.29
2013-09-04,5900.0,1537068.0,4.79,3.91,1.47,,1537068.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.13,0.5047,54.87,0.0,260.52
2013-09-05,5900.0,1589873.0,4.45,3.91,1.5,,1589873.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.34,0.5064,55.66,0.0,269.47
2013-09-06,18400.0,5113912.0,13.9,12.19,4.9,,5113912.0,0.0,18400.0,0.0,,,3.41,,,,12500.0,,,3.41,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,13.57,0.7655,86.43,0.0,277.93
2013-09-09,18400.0,5148136.0,13.63,12.19,5.03,,5148136.0,0.0,18400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,13.21,0.7707,86.79,0.0,279.79
2013-09-10,17900.0,5212301.0,13.15,11.86,4.98,,5212301.0,0.0,17900.0,0.0,,,,,,,,,,,,,,500.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,14.61,0.7505,85.39,0.0,291.19
2013-09-11,15500.0,4508020.0,11.9,10.27,4.5,,4508020.0,0.0,15500.0,0.0,,,,,,,,,,,,,,2400.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,8.09,0.8514,91.91,0.0,290.84
2013-09-12,15100.0,4346082.0,12.15,10.01,4.37,,4346082.0,0.0,15100.0,0.0,,,,,,,,,,,,,,400.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,8.31,0.8476,91.69,0.0,287.82
2013-09-13,15100.0,4358313.0,12.16,9.44,4.34,,4358313.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.39,0.8463,91.61,0.0,288.63
2013-09-16,2600.0,751504.0,2.09,1.63,0.74,,751504.0,0.0,2600.0,0.0,,,,,,,,,,,,,,12500.0,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,49.22,0.5001,50.78,0.0,289.04
2013-09-17,2600.0,747110.0,2.09,1.63,0.74,,747110.0,0.0,2600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.19,0.5001,50.81,0.0,287.35
2013-09-18,2600.0,744744.0,2.16,1.63,0.75,,744744.0,0.0,2600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.33,0.5001,50.67,0.0,286.44
2013-09-19,2600.0,773656.0,2.15,1.63,0.74,,773656.0,0.0,2600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.41,0.5001,50.59,0.0,297.56
2013-09-20,2600.0,759564.0,2.1,1.63,0.75,,759564.0,0.0,2600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.46,0.5005,51.54,0.0,292.14
2013-09-23,2600.0,750594.0,2.12,1.63,0.74,,750594.0,0.0,2600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.92,0.5002,51.08,0.0,288.69
2013-09-24,2600.0,749580.0,2.14,1.63,0.74,,749580.0,0.0,2600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.22,0.5001,50.78,0.0,288.3
2013-09-25,2600.0,747188.0,2.05,1.63,0.74,,747188.0,0.0,2600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.25,0.5001,50.75,0.0,287.38
2013-09-26,1300.0,377975.0,1.03,0.81,0.37,,377975.0,0.0,1300.0,0.0,,,,,,,,,,,,,,1300.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,290.75
2013-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.28
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.8
2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.92
2013-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.97
2013-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.21
2013-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.81
2013-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.85
2013-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.09
2013-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.74
2013-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.26
2013-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0
2013-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.1
2013-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.79
2013-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.44
2013-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.93
2013-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.45
2013-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.07
2013-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.92
2013-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.41
2013-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.27
2013-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.92
2013-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.02
2013-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.51
2013-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.43
2013-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.64
2013-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.36
2013-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.29
2013-11-05,10000.0,3068600.0,13.12,5.64,3.07,,3068600.0,0.0,10000.0,0.0,,,,10000.0,,,,,,,,3.07,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.84,0.5,50.16,0.0,306.86
2013-11-06,10000.0,3034000.0,9.65,5.64,3.06,,3034000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.0,303.4
2013-11-07,10000.0,3018300.0,6.91,5.64,3.05,,3018300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.76,0.5,50.24,0.0,301.83
2013-11-08,20000.0,5932600.0,13.84,11.27,6.06,,5932600.0,0.0,20000.0,0.0,,,3.0,,,,10000.0,,,3.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.28,0.6222,74.72,0.0,296.63
2013-11-11,20000.0,5885800.0,13.6,11.27,5.98,,5885800.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.61,0.619,74.39,0.0,294.29
2013-11-12,20000.0,5785200.0,14.02,11.27,5.94,,5785200.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.76,0.6175,74.24,0.0,289.26
2013-11-13,20000.0,5818600.0,13.82,11.27,5.89,,5818600.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,26.09,0.6143,73.91,0.0,290.93
2013-11-14,20000.0,5881600.0,13.67,11.27,5.89,,5881600.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.98,0.6154,74.02,0.0,294.08
2013-11-15,22800.0,6819936.0,15.63,12.85,6.76,,6819936.0,0.0,22800.0,0.0,,,0.82,,,,2800.0,,,0.82,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.68,0.547,65.32,0.0,299.12
2013-11-18,22800.0,6930744.0,16.26,12.85,6.83,,6930744.0,0.0,22800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.29,0.5493,65.71,0.0,303.98
2013-11-19,19600.0,5908224.0,14.02,11.05,5.93,,5908224.0,0.0,19600.0,0.0,,,,,,,,,,,,,,3200.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.5221,60.5,0.0,301.44
2013-11-20,9600.0,2877120.0,6.95,5.41,2.86,,2877120.0,0.0,9600.0,0.0,,,,,,,,,,,,,,10000.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,28.32,0.594,71.68,0.0,299.7
2013-11-21,5600.0,1629320.0,4.24,3.16,1.65,,1629320.0,0.0,5600.0,0.0,,,,,,,,,,,,,,4000.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,49.11,0.5002,50.89,0.0,290.95
2013-11-22,5600.0,1634080.0,4.28,3.16,1.63,,1634080.0,0.0,5600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.85,0.5,50.15,0.0,291.8
2013-11-25,5600.0,1662976.0,4.34,3.16,1.63,,1662976.0,0.0,5600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.78,0.5,50.22,0.0,296.96
2013-11-26,5600.0,1635536.0,4.47,3.16,1.65,,1635536.0,0.0,5600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.49,0.5001,50.51,0.0,292.06
2013-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.53
2013-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.66
2013-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.34
2013-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.14
2013-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.36
2013-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.86
2013-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.72
2013-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.04
2013-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.29
2013-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.98
2013-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.61
2013-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.82
2013-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.87
2013-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.98
2013-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.43
2013-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.02
2013-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.18
2013-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.29
2013-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.31
2013-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.66
2013-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.73
2014-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.02
2014-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.03
2014-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.32
2014-01-07,8000.0,2399520.0,21.0,4.51,2.39,,2399520.0,0.0,8000.0,0.0,,,,8000.0,,,,,,,,2.39,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,299.94
2014-01-08,8000.0,2401520.0,17.83,4.51,2.4,,2401520.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,300.19
2014-01-09,8000.0,2388720.0,16.43,4.51,2.41,,2388720.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,298.59
2014-01-10,8000.0,2435840.0,16.42,4.51,2.39,,2435840.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,304.48
2014-01-13,8000.0,2469280.0,14.75,4.51,2.44,,2469280.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,308.66
2014-01-14,8000.0,2453920.0,15.22,4.51,2.47,,2453920.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,306.74
2014-01-15,8000.0,2496560.0,15.27,4.51,2.46,,2496560.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,312.07
2014-01-16,8000.0,2487040.0,15.46,4.9,2.5,,2487040.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,310.88
2014-01-17,18300.0,5643903.0,34.76,11.2,5.69,,5643903.0,0.0,18300.0,0.0,,,3.18,,,,10300.0,,,3.18,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,308.41
2014-01-20,18300.0,5690019.0,34.81,11.2,5.64,,5690019.0,0.0,18300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,310.93
2014-01-21,18300.0,5616819.0,34.81,11.2,5.7,,5616819.0,0.0,18300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,306.93
2014-01-22,10300.0,3193927.0,18.68,6.3,3.16,,3193927.0,0.0,10300.0,0.0,,,,,,,,,,,,,,8000.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,310.09
2014-01-23,10300.0,3143766.0,19.05,6.3,3.2,,3143766.0,0.0,10300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,305.22
2014-01-24,2000.0,589860.0,3.8,1.22,0.61,,589860.0,0.0,2000.0,0.0,,,,,,,,,,,,,,8300.0,0.0,2.59,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,294.93
