,EQUA FP Equity_DX_SI_QTY,EQUA FP Equity_DX_SHORT_INTEREST_VALUE,EQUA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EQUA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EQUA FP Equity_DX_SI_MV,EQUA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EQUA FP Equity_DX_SUPPLY_SI_QTY,EQUA FP Equity_DX_BROKER_SI_QTY,EQUA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EQUA FP Equity_DX_SUPPLY_SI_MV,EQUA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EQUA FP Equity_DX_UTILIZATION_QUANTITY,EQUA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EQUA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EQUA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EQUA FP Equity_DX_ACTIVE_UTILIZATION_MV,EQUA FP Equity_DX_BROKER_SI_CON_RATIO,EQUA FP Equity_DX_DEMAND_SUPPLY_RATIO,EQUA FP Equity_PX_LAST
2022-08-17,,,,,,,,,,,,,,,,,,,137.44
2022-08-18,,,,,,,,,,,,,,,,,,,138.56
2022-08-19,,,,,,,,,,,,,,,,,,,137.48
2022-08-22,,,,,,,,,,,,,,,,,,,136.18
2022-08-23,,,,,,,,,,,,,,,,,,,135.64
2022-08-24,,,,,,,,,,,,,,,,,,,136.14
2022-08-25,,,,,,,,,,,,,,,,,,,136.62
2022-08-26,,,,,,,,,,,,,,,,,,,134.14
2022-08-29,,,,,,,,,,,,,,,,,,,132.86
2022-08-30,,,,,,,,,,,,,,,,,,,131.3
2022-08-31,,,,,,,,,,,,,,,,,,,129.84
2022-09-01,,,,,,,,,,,,,,,,,,,127.3
2022-09-02,,,,,,,,,,,,,,,,,,,129.82
2022-09-05,,,,,,,,,,,,,,,,,,,129.34
2022-09-06,,,,,,,,,,,,,,,,,,,129.84
2022-09-07,,,,,,,,,,,,,,,,,,,128.9
2022-09-08,,,,,,,,,,,,,,,,,,,129.3
2022-09-09,,,,,,,,,,,,,,,,,,,131.56
2022-09-12,,,,,,,,,,,,,,,,,,,133.52
2022-09-13,,,,,,,,,,,,,,,,,,,131.34
2022-09-14,,,,,,,,,,,,,,,,,,,130.16
2022-09-15,,,,,,,,,,,,,,,,,,,128.62
2022-09-16,,,,,,,,,,,,,,,,,,,126.52
2022-09-19,,,,,,,,,,,,,,,,,,,126.42
2022-09-20,,,,,,,,,,,,,,,,,,,124.9
2022-09-21,,,,,,,,,,,,,,,,,,,126.64
2022-09-22,,,,,,,,,,,,,,,,,,,123.72
2022-09-23,,,,,,,,,,,,,,,,,,,120.54
2022-09-26,,,,,,,,,,,,,,,,,,,120.22
2022-09-27,,,,,,,,,,,,,,,,,,,120.64
2022-09-28,,,,,,,,,,,,,,,,,,,121.74
2022-09-29,,,,,,,,,,,,,,,,,,,119.26
2022-09-30,,,,,,,,,,,,,,,,,,,121.04
2022-10-03,,,,,,,,,,,,,,,,,,,122.34
2022-10-04,,,,,,,,,,,,,,,,,,,126.46
2022-10-05,,,,,,,,,,,,,,,,,,,125.4
2022-10-06,,,,,,,,,,,,,,,,,,,124.76
2022-10-07,,,,,,,,,,,,,,,,,,,122.82
2022-10-10,,,,,,,,,,,,,,,,,,,122.42
2022-10-11,,,,,,,,,,,,,,,,,,,121.78
2022-10-12,,,,,,,,,,,,,,,,,,,120.88
2022-10-13,,,,,,,,,,,,,,,,,,,122.06
2022-10-14,,,,,,,,,,,,,,,,,,,122.32
2022-10-17,,,,,,,,,,,,,,,,,,,124.9
2022-10-18,,,,,,,,,,,,,,,,,,,124.94
2022-10-19,,,,,,,,,,,,,,,,,,,124.02
2022-10-20,,,,,,,,,,,,,,,,,,,124.8
2022-10-21,,,,,,,,,,,,,,,,,,,123.88
2022-10-24,,,,,,,,,,,,,,,,,,,125.18
2022-10-25,,,,,,,,,,,,,,,,,,,127.36
2022-10-26,,,,,,,,,,,,,,,,,,,128.74
2022-10-27,,,,,,,,,,,,,,,,,,,128.3
2022-10-28,,,,,,,,,,,,,,,,,,,128.3
2022-10-31,,,,,,,,,,,,,,,,,,,128.48
2022-11-01,,,,,,,,,,,,,,,,,,,129.58
2022-11-02,,,,,,,,,,,,,,,,,,,129.36
2022-11-03,,,,,,,,,,,,,,,,,,,127.66
2022-11-04,,,,,,,,,,,,,,,,,,,130.28
2022-11-07,,,,,,,,,,,,,,,,,,,130.48
2022-11-08,,,,,,,,,,,,,,,,,,,132.02
2022-11-09,,,,,,,,,,,,,,,,,,,131.86
2022-11-10,,,,,,,,,,,,,,,,,,,136.54
2022-11-11,,,,,,,,,,,,,,,,,,,137.06
2022-11-14,,,,,,,,,,,,,,,,,,,136.58
2022-11-15,,,,,,,,,,,,,,,,,,,137.28
2022-11-16,,,,,,,,,,,,,,,,,,,135.14
2022-11-17,,,,,,,,,,,,,,,,,,,134.34
2022-11-18,,,,,,,,,,,,,,,,,,,135.92
2022-11-21,,,,,,,,,,,,,,,,,,,135.74
2022-11-22,,,,,,,,,,,,,,,,,,,136.64
2022-11-23,,,,,,,,,,,,,,,,,,,137.9
2022-11-24,,,,,,,,,,,,,,,,,,,138.68
2022-11-25,,,,,,,,,,,,,,,,,,,138.78
2022-11-28,,,,,,,,,,,,,,,,,,,138.24
2022-11-29,,,,,,,,,,,,,,,,,,,138.7
2022-11-30,,,,,,,,,,,,,,,,,,,138.82
2022-12-01,,,,,,,,,,,,,,,,,,,140.78
2022-12-02,,,,,,,,,,,,,,,,,,,140.5
2022-12-05,,,,,,,,,,,,,,,,,,,139.88
2022-12-06,,,,,,,,,,,,,,,,,,,139.46
2022-12-07,,,,,,,,,,,,,,,,,,,138.02
2022-12-08,,,,,,,,,,,,,,,,,,,137.7
2022-12-09,,,,,,,,,,,,,,,,,,,138.02
2022-12-12,,,,,,,,,,,,,,,,,,,137.96
2022-12-13,,,,,,,,,,,,,,,,,,,138.46
2022-12-14,,,,,,,,,,,,,,,,,,,139.78
2022-12-15,,,,,,,,,,,,,,,,,,,138.68
2022-12-16,,,,,,,,,,,,,,,,,,,134.54
2022-12-19,,,,,,,,,,,,,,,,,,,134.6
2022-12-20,,,,,,,,,,,,,,,,,,,132.9
2022-12-21,,,,,,,,,,,,,,,,,,,134.72
2022-12-22,,,,,,,,,,,,,,,,,,,135.84
2022-12-23,,,,,,,,,,,,,,,,,,,134.62
2022-12-27,,,,,,,,,,,,,,,,,,,135.36
2022-12-28,,,,,,,,,,,,,,,,,,,135.04
2022-12-29,,,,,,,,,,,,,,,,,,,133.82
2022-12-30,,,,,,,,,,,,,,,,,,,134.56
2023-01-02,,,,,,,,,,,,,,,,,,,135.24
2023-01-03,,,,,,,,,,,,,,,,,,,135.48
2023-01-04,,,,,,,,,,,,,,,,,,,136.38
2023-01-05,,,,,,,,,,,,,,,,,,,137.84
2023-01-06,,,,,,,,,,,,,,,,,,,137.86
2023-01-09,,,,,,,,,,,,,,,,,,,139.82
2023-01-10,,,,,,,,,,,,,,,,,,,139.42
2023-01-11,,,,,,,,,,,,,,,,,,,139.58
2023-01-12,,,,,,,,,,,,,,,,,,,139.9
2023-01-13,,,,,,,,,,,,,,,,,,,140.84
2023-01-16,,,,,,,,,,,,,,,,,,,141.3
2023-01-17,,,,,,,,,,,,,,,,,,,141.4
2023-01-18,,,,,,,,,,,,,,,,,,,142.72
2023-01-19,,,,,,,,,,,,,,,,,,,142.66
2023-01-20,,,,,,,,,,,,,,,,,,,141.64
2023-01-23,,,,,,,,,,,,,,,,,,,141.98
2023-01-24,,,,,,,,,,,,,,,,,,,142.8
2023-01-25,,,,,,,,,,,,,,,,,,,141.16
2023-01-26,,,,,,,,,,,,,,,,,,,142.58
2023-01-27,,,,,,,,,,,,,,,,,,,142.3
2023-01-30,,,,,,,,,,,,,,,,,,,142.84
2023-01-31,,,,,,,,,,,,,,,,,,,142.9
2023-02-01,,,,,,,,,,,,,,,,,,,142.74
2023-02-02,,,,,,,,,,,,,,,,,,,143.28
2023-02-03,,,,,,,,,,,,,,,,,,,145.0
2023-02-06,,,,,,,,,,,,,,,,,,,144.54
2023-02-07,,,,,,,,,,,,,,,,,,,144.08
2023-02-08,,,,,,,,,,,,,,,,,,,145.0
2023-02-09,,,,,,,,,,,,,,,,,,,144.84
2023-02-10,,,,,,,,,,,,,,,,,,,142.68
2023-02-13,,,,,,,,,,,,,,,,,,,143.36
2023-02-14,,,,,,,,,,,,,,,,,,,144.4
2023-02-15,,,,,,,,,,,,,,,,,,,143.74
2023-02-16,,,,,,,,,,,,,,,,,,,145.86
2023-02-17,,,,,,,,,,,,,,,,,,,145.04
2023-02-20,,,,,,,,,,,,,,,,,,,145.3
2023-02-21,,,,,,,,,,,,,,,,,,,144.86
2023-02-22,,,,,,,,,,,,,,,,,,,144.02
2023-02-23,,,,,,,,,,,,,,,,,,,144.8
2023-02-24,,,,,,,,,,,,,,,,,,,145.14
2023-02-27,,,,,,,,,,,,,,,,,,,144.38
2023-02-28,,,,,,,,,,,,,,,,,,,143.86
2023-03-01,,,,,,,,,,,,,,,,,,,144.0
2023-03-02,,,,,,,,,,,,,,,,,,,142.06
2023-03-03,,,,,,,,,,,,,,,,,,,144.38
2023-03-06,,,,,,,,,,,,,,,,,,,144.82
2023-03-07,,,,,,,,,,,,,,,,,,,144.4
2023-03-08,,,,,,,,,,,,,,,,,,,142.7
2023-03-09,,,,,,,,,,,,,,,,,,,142.82
2023-03-10,,,,,,,,,,,,,,,,,,,141.3
2023-03-13,,,,,,,,,,,,,,,,,,,141.18
2023-03-14,,,,,,,,,,,,,,,,,,,139.22
2023-03-15,,,,,,,,,,,,,,,,,,,140.4
2023-03-16,,,,,,,,,,,,,,,,,,,139.46
2023-03-17,,,,,,,,,,,,,,,,,,,140.9
2023-03-20,,,,,,,,,,,,,,,,,,,138.12
2023-03-21,,,,,,,,,,,,,,,,,,,140.84
2023-03-22,,,,,,,,,,,,,,,,,,,141.52
2023-03-23,,,,,,,,,,,,,,,,,,,140.82
2023-03-24,,,,,,,,,,,,,,,,,,,141.26
2023-03-27,,,,,,,,,,,,,,,,,,,141.86
2023-03-28,,,,,,,,,,,,,,,,,,,142.54
2023-03-29,,,,,,,,,,,,,,,,,,,142.48
2023-03-30,,,,,,,,,,,,,,,,,,,144.98
2023-03-31,,,,,,,,,,,,,,,,,,,145.36
2023-04-03,,,,,,,,,,,,,,,,,,,146.68
2023-04-04,,,,,,,,,,,,,,,,,,,146.38
2023-04-05,,,,,,,,,,,,,,,,,,,145.7
2023-04-06,,,,,,,,,,,,,,,,,,,146.02
2023-04-11,,,,,,,,,,,,,,,,,,,146.74
2023-04-12,,,,,,,,,,,,,,,,,,,147.16
2023-04-13,,,,,,,,,,,,,,,,,,,148.08
2023-04-14,,,,,,,,,,,,,,,,,,,148.9
2023-04-17,,,,,,,,,,,,,,,,,,,149.46
2023-04-18,,,,,,,,,,,,,,,,,,,149.7
2023-04-19,,,,,,,,,,,,,,,,,,,148.48
2023-04-20,,,,,,,,,,,,,,,,,,,148.28
2023-04-21,,,,,,,,,,,,,,,,,,,148.7
2023-04-24,,,,,,,,,,,,,,,,,,,149.66
2023-04-25,,,,,,,,,,,,,,,,,,,149.44
2023-04-26,,,,,,,,,,,,,,,,,,,147.68
2023-04-27,,,,,,,,,,,,,,,,,,,147.72
2023-04-28,,,,,,,,,,,,,,,,,,,148.02
2023-05-02,,,,,,,,,,,,,,,,,,,149.56
2023-05-03,,,,,,,,,,,,,,,,,,,148.9
2023-05-04,,,,,,,,,,,,,,,,,,,148.34
2023-05-05,,,,,,,,,,,,,,,,,,,148.82
2023-05-08,,,,,,,,,,,,,,,,,,,150.32
2023-05-09,,,,,,,,,,,,,,,,,,,150.02
2023-05-10,,,,,,,,,,,,,,,,,,,149.46
2023-05-11,,,,,,,,,,,,,,,,,,,149.42
2023-05-12,,,,,,,,,,,,,,,,,,,150.4
2023-05-15,,,,,,,,,,,,,,,,,,,150.88
2023-05-16,,,,,,,,,,,,,,,,,,,149.98
2023-05-17,,,,,,,,,,,,,,,,,,,149.52
2023-05-18,,,,,,,,,,,,,,,,,,,150.44
2023-05-19,,,,,,,,,,,,,,,,,,,151.42
2023-05-22,,,,,,,,,,,,,,,,,,,151.82
2023-05-23,,,,,,,,,,,,,,,,,,,150.36
2023-05-24,,,,,,,,,,,,,,,,,,,148.2
2023-05-25,,,,,,,,,,,,,,,,,,,148.38
2023-05-26,,,,,,,,,,,,,,,,,,,150.28
2023-05-29,,,,,,,,,,,,,,,,,,,150.26
2023-05-30,,,,,,,,,,,,,,,,,,,149.26
2023-05-31,,,,,,,,,,,,,,,,,,,148.08
2023-06-01,,,,,,,,,,,,,,,,,,,148.96
2023-06-02,,,,,,,,,,,,,,,,,,,151.16
2023-06-05,,,,,,,,,,,,,,,,,,,150.5
2023-06-06,,,,,,,,,,,,,,,,,,,150.58
2023-06-07,,,,,,,,,,,,,,,,,,,150.32
2023-06-08,,,,,,,,,,,,,,,,,,,150.6
2023-06-09,,,,,,,,,,,,,,,,,,,150.54
2023-06-12,,,,,,,,,,,,,,,,,,,150.8
2023-06-13,,,,,,,,,,,,,,,,,,,152.36
2023-06-14,,,,,,,,,,,,,,,,,,,152.08
2023-06-15,,,,,,,,,,,,,,,,,,,152.16
2023-06-16,,,,,,,,,,,,,,,,,,,152.8
2023-06-19,,,,,,,,,,,,,,,,,,,151.06
2023-06-20,,,,,,,,,,,,,,,,,,,150.38
2023-06-21,,,,,,,,,,,,,,,,,,,149.14
2023-06-22,,,,,,,,,,,,,,,,,,,148.38
2023-06-23,,,,,,,,,,,,,,,,,,,147.9
2023-06-26,,,,,,,,,,,,,,,,,,,147.76
2023-06-27,,,,,,,,,,,,,,,,,,,148.28
2023-06-28,,,,,,,,,,,,,,,,,,,149.12
2023-06-29,,,,,,,,,,,,,,,,,,,149.18
2023-06-30,,,,,,,,,,,,,,,,,,,150.94
2023-07-03,,,,,,,,,,,,,,,,,,,150.24
2023-07-04,,,,,,,,,,,,,,,,,,,151.06
2023-07-05,,,,,,,,,,,,,,,,,,,150.06
2023-07-06,,,,,,,,,,,,,,,,,,,146.34
2023-07-07,,,,,,,,,,,,,,,,,,,146.56
2023-07-10,,,,,,,,,,,,,,,,,,,147.08
2023-07-11,,,,,,,,,,,,,,,,,,,148.16
2023-07-12,,,,,,,,,,,,,,,,,,,150.42
2023-07-13,,,,,,,,,,,,,,,,,,,151.6
2023-07-14,,,,,,,,,,,,,,,,,,,151.62
2023-07-17,,,,,,,,,,,,,,,,,,,150.28
2023-07-18,,,,,,,,,,,,,,,,,,,151.24
2023-07-19,,,,,,,,,,,,,,,,,,,151.66
2023-07-20,,,,,,,,,,,,,,,,,,,152.18
2023-07-21,,,,,,,,,,,,,,,,,,,152.78
2023-07-24,,,,,,,,,,,,,,,,,,,152.9
2023-07-25,,,,,,,,,,,,,,,,,,,153.34
2023-07-26,,,,,,,,,,,,,,,,,,,152.1
2023-07-27,,,,,,,,,,,,,,,,,,,154.82
2023-07-28,,,,,,,,,,,,,,,,,,,154.48
2023-07-31,,,,,,,,,,,,,,,,,,,155.48
2023-08-01,,,,,,,,,,,,,,,,,,,153.92
2023-08-02,,,,,,,,,,,,,,,,,,,152.0
2023-08-03,,,,,,,,,,,,,,,,,,,151.1
2023-08-04,,,,,,,,,,,,,,,,,,,151.32
2023-08-07,,,,,,,,,,,,,,,,,,,151.54
2023-08-08,,,,,,,,,,,,,,,,,,,152.02
2023-08-09,,,,,,,,,,,,,,,,,,,152.68
2023-08-10,,,,,,,,,,,,,,,,,,,154.22
2023-08-11,,,,,,,,,,,,,,,,,,,152.5
2023-08-14,,,,,,,,,,,,,,,,,,,152.78
2023-08-15,,,,,,,,,,,,,,,,,,,151.68
2023-08-16,,,,,,,,,,,,,,,,,,,151.7
2023-08-17,,,,,,,,,,,,,,,,,,,149.18
2023-08-18,,,,,,,,,,,,,,,,,,,148.26
2023-08-21,,,,,,,,,,,,,,,,,,,148.6
2023-08-22,,,,,,,,,,,,,,,,,,,149.34
2023-08-23,,,,,,,,,,,,,,,,,,,149.82
2023-08-24,,,,,,,,,,,,,,,,,,,148.86
2023-08-25,,,,,,,,,,,,,,,,,,,148.92
2023-08-28,,,,,,,,,,,,,,,,,,,150.42
2023-08-29,,,,,,,,,,,,,,,,,,,151.6
2023-08-30,,,,,,,,,,,,,,,,,,,151.58
2023-08-31,,,,,,,,,,,,,,,,,,,150.58
2023-09-01,,,,,,,,,,,,,,,,,,,151.24
2023-09-04,,,,,,,,,,,,,,,,,,,151.52
2023-09-05,,,,,,,,,,,,,,,,,,,151.42
2023-09-06,,,,,,,,,,,,,,,,,,,150.3
2023-09-07,,,,,,,,,,,,,,,,,,,149.98
2023-09-08,,,,,,,,,,,,,,,,,,,150.56
2023-09-11,,,,,,,,,,,,,,,,,,,150.56
2023-09-12,,,,,,,,,,,,,,,,,,,150.14
2023-09-13,,,,,,,,,,,,,,,,,,,149.68
2023-09-14,,,,,,,,,,,,,,,,,,,151.84
2023-09-15,,,,,,,,,,,,,,,,,,,151.98
2023-09-18,,,,,,,,,,,,,,,,,,,150.28
2023-09-19,,,,,,,,,,,,,,,,,,,149.72
2023-09-20,,,,,,,,,,,,,,,,,,,151.0
2023-09-21,,,,,,,,,,,,,,,,,,,148.98
2023-09-22,,,,,,,,,,,,,,,,,,,148.66
2023-09-25,,,,,,,,,,,,,,,,,,,147.54
2023-09-26,,,,,,,,,,,,,,,,,,,146.82
2023-09-27,,,,,,,,,,,,,,,,,,,146.78
2023-09-28,,,,,,,,,,,,,,,,,,,147.16
2023-09-29,,,,,,,,,,,,,,,,,,,148.34
2023-10-02,,,,,,,,,,,,,,,,,,,146.92
2023-10-03,,,,,,,,,,,,,,,,,,,145.54
2023-10-04,,,,,,,,,,,,,,,,,,,145.12
2023-10-05,,,,,,,,,,,,,,,,,,,145.76
2023-10-06,,,,,,,,,,,,,,,,,,,147.44
2023-10-09,,,,,,,,,,,,,,,,,,,147.08
2023-10-10,,,,,,,,,,,,,,,,,,,149.7
2023-10-11,,,,,,,,,,,,,,,,,,,149.34
2023-10-12,,,,,,,,,,,,,,,,,,,149.98
2023-10-13,,,,,,,,,,,,,,,,,,,148.48
2023-10-16,,,,,,,,,,,,,,,,,,,148.2
2023-10-17,,,,,,,,,,,,,,,,,,,148.12
2023-10-18,,,,,,,,,,,,,,,,,,,146.48
2023-10-19,,,,,,,,,,,,,,,,,,,143.96
2023-10-20,,,,,,,,,,,,,,,,,,,142.3
2023-10-23,,,,,,,,,,,,,,,,,,,142.4
2023-10-24,,,,,,,,,,,,,,,,,,,143.18
2023-10-25,,,,,,,,,,,,,,,,,,,143.12
2023-10-26,,,,,,,,,,,,,,,,,,,142.9
2023-10-27,,,,,,,,,,,,,,,,,,,141.94
2023-10-30,,,,,,,,,,,,,,,,,,,142.36
2023-10-31,,,,,,,,,,,,,,,,,,,143.28
2023-11-01,,,,,,,,,,,,,,,,,,,144.5
2023-11-02,,,,,,,,,,,,,,,,,,,146.58
2023-11-03,,,,,,,,,,,,,,,,,,,146.34
2023-11-06,,,,,,,,,,,,,,,,,,,146.0
2023-11-07,,,,,,,,,,,,,,,,,,,145.86
2023-11-08,,,,,,,,,,,,,,,,,,,146.54
2023-11-09,,,,,,,,,,,,,,,,,,,149.12
2023-11-10,,,,,,,,,,,,,,,,,,,147.86
2023-11-13,,,,,,,,,,,,,,,,,,,149.14
2023-11-14,,,,,,,,,,,,,,,,,,,151.36
2023-11-15,,,,,,,,,,,,,,,,,,,152.1
2023-11-16,,,,,,,,,,,,,,,,,,,150.46
2023-11-17,,,,,,,,,,,,,,,,,,,151.92
2023-11-20,,,,,,,,,,,,,,,,,,,152.62
2023-11-21,,,,,,,,,,,,,,,,,,,152.32
2023-11-22,,,,,,,,,,,,,,,,,,,152.72
2023-11-23,,,,,,,,,,,,,,,,,,,153.34
2023-11-24,,,,,,,,,,,,,,,,,,,153.68
2023-11-27,,,,,,,,,,,,,,,,,,,153.5
2023-11-28,,,,,,,,,,,,,,,,,,,152.32
2023-11-29,,,,,,,,,,,,,,,,,,,153.46
2023-11-30,,,,,,,,,,,,,,,,,,,154.02
2023-12-01,,,,,,,,,,,,,,,,,,,155.8
2023-12-04,,,,,,,,,,,,,,,,,,,155.72
2023-12-05,,,,,,,,,,,,,,,,,,,156.46
2023-12-06,,,,,,,,,,,,,,,,,,,157.28
2023-12-07,,,,,,,,,,,,,,,,,,,156.7
2023-12-08,,,,,,,,,,,,,,,,,,,158.32
2023-12-11,,,,,,,,,,,,,,,,,,,158.86
2023-12-12,,,,,,,,,,,,,,,,,,,158.54
2023-12-13,,,,,,,,,,,,,,,,,,,158.76
2023-12-14,,,,,,,,,,,,,,,,,,,160.68
2023-12-15,,,,,,,,,,,,,,,,,,,160.72
2023-12-18,,,,,,,,,,,,,,,,,,,160.34
2023-12-19,,,,,,,,,,,,,,,,,,,161.0
2023-12-20,,,,,,,,,,,,,,,,,,,161.64
2023-12-21,,,,,,,,,,,,,,,,,,,161.4
2023-12-22,,,,,,,,,,,,,,,,,,,161.34
2023-12-27,,,,,,,,,,,,,,,,,,,161.46
2023-12-28,,,,,,,,,,,,,,,,,,,160.8
2023-12-29,,,,,,,,,,,,,,,,,,,161.34
2024-01-02,,,,,,,,,,,,,,,,,,,160.76
2024-01-03,,,,,,,,,,,,,,,,,,,160.22
2024-01-04,,,,,,,,,,,,,,,,,,,160.7
2024-01-05,,,,,,,,,,,,,,,,,,,160.36
2024-01-08,,,,,,,,,,,,,,,,,,,160.7
2024-01-09,,,,,,,,,,,,,,,,,,,160.7
2024-01-10,,,,,,,,,,,,,,,,,,,160.74
2024-01-11,,,,,,,,,,,,,,,,,,,159.4
2024-01-12,,,,,,,,,,,,,,,,,,,161.14
2024-01-15,,,,,,,,,,,,,,,,,,,160.08
2024-01-16,,,,,,,,,,,,,,,,,,,159.82
2024-01-17,,,,,,,,,,,,,,,,,,,158.02
2024-01-18,,,,,,,,,,,,,,,,,,,159.06
2024-01-19,,,,,,,,,,,,,,,,,,,158.38
2024-01-22,,,,,,,,,,,,,,,,,,,160.28
2024-01-23,,,,,,,,,,,,,,,,,,,159.06
2024-01-24,,,,,,,,,,,,,,,,,,,160.78
2024-01-25,,,,,,,,,,,,,,,,,,,161.36
2024-01-26,,,,,,,,,,,,,,,,,,,162.5
2024-01-29,,,,,,,,,,,,,,,,,,,163.28
2024-01-30,,,,,,,,,,,,,,,,,,,163.62
2024-01-31,,,,,,,,,,,,,,,,,,,163.62
2024-02-01,,,,,,,,,,,,,,,,,,,162.52
2024-02-02,,,,,,,,,,,,,,,,,,,162.18
2024-02-05,,,,,,,,,,,,,,,,,,,161.72
2024-02-06,,,,,,,,,,,,,,,,,,,163.02
2024-02-07,,,,,,,,,,,,,,,,,,,162.42
2024-02-08,,,,,,,,,,,,,,,,,,,162.04
2024-02-09,,,,,,,,,,,,,,,,,,,162.52
2024-02-12,,,,,,,,,,,,,,,,,,,163.04
2024-02-13,,,,,,,,,,,,,,,,,,,160.94
2024-02-14,,,,,,,,,,,,,,,,,,,162.1
2024-02-15,,,,,,,,,,,,,,,,,,,161.56
2024-02-16,,,,,,,,,,,,,,,,,,,163.7
2024-02-19,,,,,,,,,,,,,,,,,,,163.54
2024-02-20,,,,,,,,,,,,,,,,,,,163.02
2024-02-21,,,,,,,,,,,,,,,,,,,162.62
2024-02-22,,,,,,,,,,,,,,,,,,,164.4
2024-02-23,,,,,,,,,,,,,,,,,,,164.84
2024-02-26,,,,,,,,,,,,,,,,,,,164.04
2024-02-27,,,,,,,,,,,,,,,,,,,163.94
2024-02-28,,,,,,,,,,,,,,,,,,,163.68
2024-02-29,,,,,,,,,,,,,,,,,,,163.74
2024-03-01,,,,,,,,,,,,,,,,,,,164.56
2024-03-04,,,,,,,,,,,,,,,,,,,164.4
2024-03-05,,,,,,,,,,,,,,,,,,,163.74
2024-03-06,,,,,,,,,,,,,,,,,,,164.9
2024-03-07,,,,,,,,,,,,,,,,,,,165.78
2024-03-08,,,,,,,,,,,,,,,,,,,165.22
2024-03-11,,,,,,,,,,,,,,,,,,,164.16
2024-03-12,,,,,,,,,,,,,,,,,,,165.96
2024-03-13,,,,,,,,,,,,,,,,,,,165.8
2024-03-14,,,,,,,,,,,,,,,,,,,166.04
2024-03-15,,,,,,,,,,,,,,,,,,,165.2
2024-03-18,,,,,,,,,,,,,,,,,,,164.94
2024-03-19,,,,,,,,,,,,,,,,,,,164.92
2024-03-20,,,,,,,,,,,,,,,,,,,164.92
2024-03-21,,,,,,,,,,,,,,,,,,,166.9
2024-03-22,,,,,,,,,,,,,,,,,,,166.84
2024-03-25,,,,,,,,,,,,,,,,,,,166.16
2024-03-26,,,,,,,,,,,,,,,,,,,166.36
2024-03-27,,,,,,,,,,,,,,,,,,,166.54
2024-03-28,,,,,,,,,,,,,,,,,,,167.64
2024-04-02,,,,,,,,,,,,,,,,,,,165.88
2024-04-03,,,,,,,,,,,,,,,,,,,165.94
2024-04-04,,,,,,,,,,,,,,,,,,,165.9
2024-04-05,,,,,,,,,,,,,,,,,,,164.92
2024-04-08,,,,,,,,,,,,,,,,,,,165.24
2024-04-09,,,,,,,,,,,,,,,,,,,163.88
2024-04-10,,,,,,,,,,,,,,,,,,,164.4
2024-04-11,,,,,,,,,,,,,,,,,,,164.7
2024-04-12,,,,,,,,,,,,,,,,,,,164.34
2024-04-15,,,,,,,,,,,,,,,,,,,164.68
2024-04-16,,,,,,,,,,,,,,,,,,,162.66
2024-04-17,,,,,,,,,,,,,,,,,,,162.24
2024-04-18,,,,,,,,,,,,,,,,,,,162.3
2024-04-19,,,,,,,,,,,,,,,,,,,161.34
2024-04-22,,,,,,,,,,,,,,,,,,,162.94
2024-04-23,,,,,,,,,,,,,,,,,,,164.56
2024-04-24,,,,,,,,,,,,,,,,,,,163.94
2024-04-25,,,,,,,,,,,,,,,,,,,162.18
2024-04-26,,,,,,,,,,,,,,,,,,,164.3
2024-04-29,,,,,,,,,,,,,,,,,,,163.94
2024-04-30,,,,,,,,,,,,,,,,,,,163.7
2024-05-02,,,,,,,,,,,,,,,,,,,162.48
2024-05-03,,,,,,,,,,,,,,,,,,,163.82
2024-05-06,,,,,,,,,,,,,,,,,,,165.26
2024-05-07,,,,,,,,,,,,,,,,,,,166.68
2024-05-08,,,,,,,,,,,,,,,,,,,167.26
2024-05-09,,,,,,,,,,,,,,,,,,,168.3
2024-05-10,,,,,,,,,,,,,,,,,,,169.38
2024-05-13,,,,,,,,,,,,,,,,,,,169.48
2024-05-14,,,,,,,,,,,,,,,,,,,170.0
2024-05-15,,,,,,,,,,,,,,,,,,,170.94
2024-05-16,,,,,,,,,,,,,,,,,,,170.94
2024-05-17,,,,,,,,,,,,,,,,,,,169.9
2024-05-20,,,,,,,,,,,,,,,,,,,170.78
2024-05-21,,,,,,,,,,,,,,,,,,,170.46
2024-05-22,,,,,,,,,,,,,,,,,,,170.76
2024-05-23,,,,,,,,,,,,,,,,,,,171.56
2024-05-24,,,,,,,,,,,,,,,,,,,171.24
2024-05-27,,,,,,,,,,,,,,,,,,,171.58
2024-05-28,,,,,,,,,,,,,,,,,,,170.28
2024-05-29,,,,,,,,,,,,,,,,,,,169.14
2024-05-30,,,,,,,,,,,,,,,,,,,170.92
2024-05-31,,,,,,,,,,,,,,,,,,,170.62
2024-06-03,,,,,,,,,,,,,,,,,,,171.48
2024-06-04,,,,,,,,,,,,,,,,,,,171.28
2024-06-05,,,,,,,,,,,,,,,,,,,173.18
2024-06-06,,,,,,,,,,,,,,,,,,,174.08
2024-06-07,,,,,,,,,,,,,,,,,,,173.84
