,EVOE FP Equity_DX_SI_QTY,EVOE FP Equity_DX_SHORT_INTEREST_VALUE,EVOE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EVOE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EVOE FP Equity_DX_SI_MV,EVOE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EVOE FP Equity_DX_SUPPLY_SI_QTY,EVOE FP Equity_DX_BROKER_SI_QTY,EVOE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EVOE FP Equity_DX_SUPPLY_SI_MV,EVOE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EVOE FP Equity_DX_UTILIZATION_QUANTITY,EVOE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EVOE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EVOE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EVOE FP Equity_DX_ACTIVE_UTILIZATION_MV,EVOE FP Equity_DX_BROKER_SI_CON_RATIO,EVOE FP Equity_DX_DEMAND_SUPPLY_RATIO,EVOE FP Equity_PX_LAST
2025-01-08,,,,,,,,,,,,,,,,,,,182.86
2025-01-09,,,,,,,,,,,,,,,,,,,183.78
2025-01-10,,,,,,,,,,,,,,,,,,,181.92
2025-01-13,,,,,,,,,,,,,,,,,,,181.2
2025-01-14,,,,,,,,,,,,,,,,,,,181.14
2025-01-15,,,,,,,,,,,,,,,,,,,182.82
2025-01-16,,,,,,,,,,,,,,,,,,,184.28
2025-01-17,,,,,,,,,,,,,,,,,,,185.82
2025-01-20,,,,,,,,,,,,,,,,,,,185.44
2025-01-21,,,,,,,,,,,,,,,,,,,186.5
2025-01-22,,,,,,,,,,,,,,,,,,,187.24
2025-01-23,,,,,,,,,,,,,,,,,,,187.2
2025-01-24,,,,,,,,,,,,,,,,,,,186.82
2025-01-27,,,,,,,,,,,,,,,,,,,188.12
2025-01-28,,,,,,,,,,,,,,,,,,,189.52
2025-01-29,,,,,,,,,,,,,,,,,,,190.04
2025-01-30,,,,,,,,,,,,,,,,,,,191.32
2025-01-31,,,,,,,,,,,,,,,,,,,191.18
2025-02-03,,,,,,,,,,,,,,,,,,,190.08
2025-02-04,,,,,,,,,,,,,,,,,,,190.34
2025-02-05,,,,,,,,,,,,,,,,,,,191.5
2025-02-06,,,,,,,,,,,,,,,,,,,192.3
2025-02-07,,,,,,,,,,,,,,,,,,,191.88
2025-02-10,,,,,,,,,,,,,,,,,,,193.36
2025-02-11,,,,,,,,,,,,,,,,,,,193.7
2025-02-12,,,,,,,,,,,,,,,,,,,193.92
2025-02-13,,,,,,,,,,,,,,,,,,,196.44
2025-02-14,,,,,,,,,,,,,,,,,,,195.72
2025-02-17,,,,,,,,,,,,,,,,,,,196.3
2025-02-18,,,,,,,,,,,,,,,,,,,196.4
2025-02-19,,,,,,,,,,,,,,,,,,,195.52
2025-02-20,,,,,,,,,,,,,,,,,,,195.1
2025-02-21,,,,,,,,,,,,,,,,,,,195.98
2025-02-24,,,,,,,,,,,,,,,,,,,195.98
2025-02-25,,,,,,,,,,,,,,,,,,,196.3
2025-02-26,,,,,,,,,,,,,,,,,,,196.68
2025-02-27,,,,,,,,,,,,,,,,,,,196.1
2025-02-28,,,,,,,,,,,,,,,,,,,196.52
2025-03-03,,,,,,,,,,,,,,,,,,,197.46
2025-03-04,,,,,,,,,,,,,,,,,,,196.56
2025-03-05,,,,,,,,,,,,,,,,,,,195.38
2025-03-06,,,,,,,,,,,,,,,,,,,193.72
2025-03-07,,,,,,,,,,,,,,,,,,,194.7
2025-03-10,,,,,,,,,,,,,,,,,,,194.08
2025-03-11,,,,,,,,,,,,,,,,,,,190.64
2025-03-12,,,,,,,,,,,,,,,,,,,191.02
2025-03-13,,,,,,,,,,,,,,,,,,,190.44
2025-03-14,,,,,,,,,,,,,,,,,,,191.2
2025-03-17,,,,,,,,,,,,,,,,,,,192.64
2025-03-18,,,,,,,,,,,,,,,,,,,192.82
2025-03-19,,,,,,,,,,,,,,,,,,,193.16
2025-03-20,,,,,,,,,,,,,,,,,,,193.52
2025-03-21,,,,,,,,,,,,,,,,,,,193.1
2025-03-24,,,,,,,,,,,,,,,,,,,192.5
2025-03-25,,,,,,,,,,,,,,,,,,,193.74
2025-03-26,,,,,,,,,,,,,,,,,,,192.66
2025-03-27,,,,,,,,,,,,,,,,,,,193.28
2025-03-28,,,,,,,,,,,,,,,,,,,193.12
2025-03-31,,,,,,,,,,,,,,,,,,,191.22
2025-04-01,,,,,,,,,,,,,,,,,,,192.74
2025-04-02,,,,,,,,,,,,,,,,,,,192.5
2025-04-03,,,,,,,,,,,,,,,,,,,190.16
2025-04-04,,,,,,,,,,,,,,,,,,,183.04
2025-04-07,,,,,,,,,,,,,,,,,,,173.46
2025-04-08,,,,,,,,,,,,,,,,,,,178.12
2025-04-09,,,,,,,,,,,,,,,,,,,172.86
2025-04-10,,,,,,,,,,,,,,,,,,,178.64
2025-04-11,,,,,,,,,,,,,,,,,,,178.9
2025-04-14,,,,,,,,,,,,,,,,,,,182.28
2025-04-15,,,,,,,,,,,,,,,,,,,185.8
2025-04-16,,,,,,,,,,,,,,,,,,,184.9
2025-04-17,,,,,,,,,,,,,,,,,,,184.64
2025-04-22,,,,,,,,,,,,,,,,,,,185.82
2025-04-23,,,,,,,,,,,,,,,,,,,188.08
2025-04-24,,,,,,,,,,,,,,,,,,,189.16
2025-04-25,,,,,,,,,,,,,,,,,,,189.76
2025-04-28,,,,,,,,,,,,,,,,,,,190.38
2025-04-29,,,,,,,,,,,,,,,,,,,191.06
2025-04-30,,,,,,,,,,,,,,,,,,,193.24
2025-05-02,,,,,,,,,,,,,,,,,,,195.98
2025-05-05,,,,,,,,,,,,,,,,,,,196.92
2025-05-06,,,,,,,,,,,,,,,,,,,196.46
2025-05-07,,,,,,,,,,,,,,,,,,,196.36
2025-05-08,,,,,,,,,,,,,,,,,,,196.52
2025-05-09,,,,,,,,,,,,,,,,,,,197.18
2025-05-12,,,,,,,,,,,,,,,,,,,198.14
2025-05-13,,,,,,,,,,,,,,,,,,,198.36
2025-05-14,,,,,,,,,,,,,,,,,,,196.92
2025-05-15,,,,,,,,,,,,,,,,,,,199.26
2025-05-16,,,,,,,,,,,,,,,,,,,200.8
2025-05-19,,,,,,,,,,,,,,,,,,,201.0
2025-05-20,,,,,,,,,,,,,,,,,,,202.55
2025-05-21,,,,,,,,,,,,,,,,,,,202.45
2025-05-22,,,,,,,,,,,,,,,,,,,201.25
2025-05-23,,,,,,,,,,,,,,,,,,,199.64
2025-05-26,,,,,,,,,,,,,,,,,,,201.6
2025-05-27,,,,,,,,,,,,,,,,,,,201.3
2025-05-28,,,,,,,,,,,,,,,,,,,199.9
2025-05-29,,,,,,,,,,,,,,,,,,,199.62
2025-05-30,,,,,,,,,,,,,,,,,,,199.4
2025-06-02,,,,,,,,,,,,,,,,,,,199.38
2025-06-03,,,,,,,,,,,,,,,,,,,198.8
2025-06-04,,,,,,,,,,,,,,,,,,,200.25
2025-06-05,,,,,,,,,,,,,,,,,,,200.15
2025-06-06,,,,,,,,,,,,,,,,,,,200.15
2025-06-09,,,,,,,,,,,,,,,,,,,199.7
2025-06-10,,,,,,,,,,,,,,,,,,,199.42
2025-06-11,,,,,,,,,,,,,,,,,,,198.3
2025-06-12,,,,,,,,,,,,,,,,,,,197.72
2025-06-13,,,,,,,,,,,,,,,,,,,195.74
2025-06-16,,,,,,,,,,,,,,,,,,,196.44
2025-06-17,,,,,,,,,,,,,,,,,,,194.96
2025-06-18,,,,,,,,,,,,,,,,,,,194.0
2025-06-19,,,,,,,,,,,,,,,,,,,192.7
2025-06-20,,,,,,,,,,,,,,,,,,,193.08
2025-06-23,,,,,,,,,,,,,,,,,,,192.72
2025-06-24,,,,,,,,,,,,,,,,,,,194.0
2025-06-25,,,,,,,,,,,,,,,,,,,192.76
2025-06-26,,,,,,,,,,,,,,,,,,,193.0
2025-06-27,,,,,,,,,,,,,,,,,,,195.22
2025-06-30,,,,,,,,,,,,,,,,,,,194.34
2025-07-01,,,,,,,,,,,,,,,,,,,194.34
2025-07-02,,,,,,,,,,,,,,,,,,,193.7
2025-07-03,,,,,,,,,,,,,,,,,,,194.92
2025-07-04,,,,,,,,,,,,,,,,,,,193.88
2025-07-07,,,,,,,,,,,,,,,,,,,194.72
2025-07-08,,,,,,,,,,,,,,,,,,,194.86
2025-07-09,,,,,,,,,,,,,,,,,,,196.1
2025-07-10,,,,,,,,,,,,,,,,,,,196.8
2025-07-11,,,,,,,,,,,,,,,,,,,194.58
2025-07-14,,,,,,,,,,,,,,,,,,,194.48
2025-07-15,,,,,,,,,,,,,,,,,,,193.76
2025-07-16,,,,,,,,,,,,,,,,,,,193.32
2025-07-17,,,,,,,,,,,,,,,,,,,195.16
2025-07-18,,,,,,,,,,,,,,,,,,,195.48
2025-07-21,,,,,,,,,,,,,,,,,,,194.96
2025-07-22,,,,,,,,,,,,,,,,,,,194.78
2025-07-23,,,,,,,,,,,,,,,,,,,196.0
2025-07-24,,,,,,,,,,,,,,,,,,,196.4
2025-07-25,,,,,,,,,,,,,,,,,,,195.14
2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9725.0,0.01,0.0,0.0,0.0,194.5
2025-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9783.0,0.01,0.0,0.0,0.0,195.66
2025-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9816.0,0.01,0.0,0.0,0.0,196.32
2025-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9766.0,0.01,0.0,0.0,0.0,195.32
2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9598.0,0.01,0.0,0.0,0.0,191.96
2025-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9692.0,0.01,0.0,0.0,0.0,193.84
2025-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9710.0,0.01,0.0,0.0,0.0,194.2
2025-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9695.0,0.01,0.0,0.0,0.0,193.9
2025-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9796.0,0.01,0.0,0.0,0.0,195.92
2025-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9763.0,0.01,0.0,0.0,0.0,195.26
2025-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9755.0,0.01,0.0,0.0,0.0,195.1
2025-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9709.0,0.01,0.0,0.0,0.0,194.18
2025-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9761.0,0.01,0.0,0.0,0.0,195.22
2025-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9814.0,0.01,0.0,0.0,0.0,196.28
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9832.0,0.01,0.0,0.0,0.0,196.64
2025-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9831.0,0.01,0.0,0.0,0.0,196.62
2025-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9909.0,0.01,0.0,0.0,0.0,198.18
2025-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9973.0,0.01,0.0,0.0,0.0,199.46
2025-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9925.0,0.01,0.0,0.0,0.0,198.5
2025-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9947.0,0.01,0.0,0.0,0.0,198.94
2025-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9880.0,0.01,0.0,0.0,0.0,197.6
2025-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9797.0,0.01,0.0,0.0,0.0,195.94
2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9819.0,0.01,0.0,0.0,0.0,196.38
2025-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9776.0,0.01,0.0,0.0,0.0,195.52
2025-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9709.0,0.01,0.0,0.0,0.0,194.18
