,SAMS FP Equity_DX_SI_QTY,SAMS FP Equity_DX_SHORT_INTEREST_VALUE,SAMS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SAMS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SAMS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SAMS FP Equity_DX_SI_MV,SAMS FP Equity_DX_DSS,SAMS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SAMS FP Equity_DX_SUPPLY_SI_QTY,SAMS FP Equity_DX_BROKER_SI_QTY,SAMS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SAMS FP Equity_DX_BROKER_SI_MV_NEW_x,SAMS FP Equity_DX_SUPPLY_SI_QTY_INC_x,SAMS FP Equity_DX_BROKER_SI_MV_INC_x,SAMS FP Equity_DX_BROKER_SI_QTY_ADD,SAMS FP Equity_DX_BROKER_SI_QTY_NEW,SAMS FP Equity_DX_SUPPLY_SI_MV_DEC,SAMS FP Equity_DX_BROKER_SI_QTY_INC,SAMS FP Equity_DX_SUPPLY_SI_QTY_DEC,SAMS FP Equity_DX_BROKER_SI_MV_NEW_y,SAMS FP Equity_DX_BROKER_SI_MV_INC_y,SAMS FP Equity_DX_SUPPLY_SI_QTY_INC_y,SAMS FP Equity_DX_BROKER_SI_MV_ADD,SAMS FP Equity_DX_SUPPLY_SI_QTY_ADD,SAMS FP Equity_DX_BROKER_SI_QTY_DEC,SAMS FP Equity_DX_SUPPLY_SI_MV,SAMS FP Equity_DX_BROKER_SI_MV_DEC,SAMS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SAMS FP Equity_DX_UTILIZATION_QUANTITY,SAMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SAMS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SAMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SAMS FP Equity_DX_ACTIVE_UTILIZATION_MV,SAMS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SAMS FP Equity_DX_BROKER_SI_CON_RATIO,SAMS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SAMS FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-04-18,593.0,104071.5,0.12,0.72,0.02,0.1,0.0,67216.5,472.0,383.0,82836.0,,100.0,,100.0,,,,,,,100.0,0.02,,,0.08,,3.65,3.65,12474.0,2189187.0,2.18,3.64,33.81,0.3369,44.19,0.0458
2024-04-19,593.0,106147.0,0.12,0.73,0.02,0.11,0.0,68557.0,472.0,383.0,84488.0,,,,,,,,,,,,,,,0.08,,3.65,3.65,12474.0,2232846.0,2.19,3.64,33.42,0.3385,44.7,0.0458
2024-04-22,593.0,105257.5,0.12,0.73,0.02,0.11,0.0,67982.5,472.0,383.0,83780.0,,,,,,,,,,,,,,,0.08,,3.65,3.65,12474.0,2214135.0,2.23,3.65,33.86,0.3355,43.94,0.0458
2024-04-23,593.0,105554.0,0.12,0.73,0.02,0.11,0.0,68174.0,472.0,383.0,84016.0,,,,,,,,,,,,,,,0.08,,3.65,3.65,12474.0,2220372.0,2.22,3.63,33.72,0.337,44.28,0.0458
2024-04-24,593.0,108519.0,0.12,0.72,0.02,0.11,0.0,70089.0,472.0,383.0,86376.0,,,,,,,,,,,,,,,0.08,,3.65,3.65,12474.0,2282742.0,2.23,3.64,33.33,0.3391,44.84,0.0458
2024-04-25,593.0,108222.5,0.12,0.72,0.02,0.11,0.0,69897.5,472.0,383.0,86140.0,,,,,,,,,,,,,,,0.09,,3.65,3.65,12474.0,2276505.0,2.28,3.64,33.81,0.3363,44.1,0.0458
2024-04-26,593.0,106147.0,0.12,0.71,0.02,0.11,0.0,68557.0,472.0,383.0,84488.0,,,,,,,,,,,,,,,0.09,,3.65,3.65,12473.0,2232667.0,2.24,3.71,34.03,0.3345,43.66,0.0458
2024-04-29,593.0,107333.0,0.12,0.71,0.02,0.11,0.0,69323.0,472.0,383.0,85432.0,,,,,,,,,,,,,,,0.08,,3.65,3.65,12473.0,2257613.0,2.24,3.63,33.59,0.3377,44.46,0.0458
2024-04-30,393.0,70347.0,0.08,0.48,0.01,0.07,0.0,50657.0,372.0,283.0,66588.0,,,,,,0.02,,100.0,,,,,,100.0,0.07,0.02,2.87,2.87,12573.0,2250567.0,2.28,2.89,22.86,0.5047,66.41,0.0304
2024-05-01,393.0,70347.0,0.08,0.49,0.01,0.07,0.0,50657.0,372.0,283.0,66588.0,,,,,,,,,,,,,,,0.07,,2.9,2.9,12473.0,2232667.0,2.23,2.89,22.59,0.5071,66.67,0.0306
2024-05-02,393.0,69364.5,0.08,0.49,0.01,0.07,0.0,49949.5,372.0,283.0,65658.0,,,,,,,,,,,,,,,0.07,,2.9,2.9,12473.0,2201484.5,2.23,2.89,22.84,0.5039,66.34,0.0306
2024-05-03,393.0,69168.0,0.08,0.48,0.01,0.07,0.0,49808.0,372.0,283.0,65472.0,,,,,,,,,,,,,,,0.07,,2.9,2.9,12437.0,2188912.0,2.19,2.89,22.57,0.5075,66.71,0.0307
2024-05-06,393.0,71133.0,0.08,0.48,0.01,0.07,0.0,51223.0,372.0,283.0,67332.0,,,,,,,,,,,,,,,0.07,,2.93,2.93,12340.0,2233540.0,2.18,2.92,22.23,0.5131,67.28,0.0309
2024-05-07,393.0,70740.0,0.08,0.49,0.01,0.07,0.0,50940.0,372.0,283.0,66960.0,,,,,,,,,,,,,,,0.07,,2.93,2.93,12340.0,2221200.0,2.23,2.93,22.74,0.5061,66.56,0.0309
2024-05-08,393.0,70740.0,0.08,0.49,0.01,0.07,0.0,50940.0,372.0,283.0,66960.0,,,,,,,,,,,,,,,0.07,,2.93,2.93,12340.0,2221200.0,2.22,2.93,22.69,0.5068,66.63,0.0309
2024-05-09,393.0,70740.0,0.08,0.49,0.01,0.07,0.0,50940.0,372.0,283.0,66960.0,,,,,,,,,,,,,,,0.07,,2.93,2.93,12340.0,2221200.0,2.22,2.92,22.6,0.5074,66.7,0.0309
2024-05-10,393.0,71526.0,0.08,0.5,0.01,0.07,0.0,51506.0,372.0,283.0,67704.0,,,,,,,,,,,,,,,0.07,,2.93,2.93,12340.0,2245880.0,2.22,2.93,22.5,0.5093,66.89,0.0309
2024-05-13,393.0,72115.5,0.08,0.53,0.01,0.07,0.0,51930.5,372.0,283.0,68262.0,,,,,,,,,,,,,,,0.07,,2.92,2.92,12350.0,2266225.0,2.25,2.92,22.46,0.5095,66.91,0.0309
2024-05-14,393.0,71919.0,0.08,1.17,0.01,0.07,0.0,51789.0,372.0,283.0,68076.0,,,,,,,,,,,,,,,0.07,,2.92,2.92,12350.0,2260050.0,2.27,2.92,22.65,0.5069,66.64,0.0309
2024-05-15,397.0,73048.0,0.08,1.23,0.01,0.07,0.0,52440.0,374.0,285.0,68816.0,,2.0,,2.0,,,,,,,2.0,0.0,,,0.07,,2.94,2.94,12350.0,2272400.0,2.26,2.92,22.28,0.4984,66.14,0.0312
2024-05-16,397.0,72849.5,0.08,1.17,0.01,0.07,0.0,52297.5,374.0,285.0,68629.0,,,,,,,,,,,,,,,0.07,,2.94,2.94,12350.0,2266225.0,2.27,2.94,22.44,0.4967,65.95,0.0312
2024-05-17,397.0,73048.0,0.08,0.89,0.01,0.07,0.0,52440.0,374.0,285.0,68816.0,,,,,,,,,,,,,,,0.07,,2.94,2.94,12350.0,2272400.0,2.27,2.94,22.37,0.4978,66.07,0.0312
2024-05-20,397.0,73445.0,0.08,0.9,0.01,0.07,0.0,52725.0,374.0,285.0,69190.0,,,,,,,,,,,,,,,0.07,,2.94,2.94,12350.0,2284750.0,2.27,2.94,22.42,0.4973,66.02,0.0312
2024-05-21,397.0,73643.5,0.08,1.49,0.01,0.07,0.0,52867.5,374.0,285.0,69377.0,,,,,,,,,,,,,,,0.07,,2.95,2.95,12285.0,2278867.5,2.27,2.96,22.39,0.4977,66.05,0.0314
2024-05-22,397.0,75231.5,0.08,1.47,0.01,0.07,0.0,54007.5,374.0,285.0,70873.0,,,,,,,,,,,,,,,0.07,,2.95,2.95,12285.0,2328007.5,2.28,2.96,22.15,0.5015,66.44,0.0314
2024-05-23,304.0,57760.0,0.06,1.07,0.01,0.06,0.0,53770.0,283.0,283.0,53770.0,,,,,,0.02,,91.0,,,,,,2.0,0.05,0.0,2.22,2.22,12452.0,2365880.0,2.36,2.22,13.77,0.7625,86.23,0.0239
2024-05-24,304.0,57760.0,0.06,1.08,0.01,0.06,0.0,53770.0,283.0,283.0,53770.0,,,,,,,,,,,,,,,0.05,,2.22,2.22,12452.0,2365880.0,2.37,2.22,13.82,0.7619,86.18,0.0239
2024-05-27,304.0,57152.0,0.06,1.09,0.01,0.06,0.0,53204.0,283.0,283.0,53204.0,,,,,,,,,,,,,,,0.05,,2.22,2.22,12452.0,2340976.0,2.36,2.22,13.81,0.762,86.19,0.0239
2024-05-28,304.0,57912.0,0.06,1.13,0.01,0.06,0.0,53911.5,283.0,283.0,53911.5,,,,,,,,,,,,,,,0.05,,2.24,2.24,12332.0,2349246.0,2.32,2.24,13.64,0.7644,86.36,0.0241
2024-05-29,304.0,57912.0,0.06,1.05,0.01,0.06,0.0,53911.5,283.0,283.0,53911.5,,,,,,,,,,,,,,,0.05,,2.24,2.24,12332.0,2349246.0,2.35,2.26,13.8,0.7621,86.2,0.0241
2024-05-30,304.0,57912.0,0.06,1.03,0.01,0.06,0.0,53911.5,283.0,283.0,53911.5,,,,,,,,,,,,,,,0.05,,2.24,2.24,12327.0,2348293.5,2.35,2.24,13.81,0.762,86.19,0.0241
2024-05-31,304.0,58064.0,0.06,1.03,0.01,0.06,0.0,54053.0,283.0,283.0,54053.0,,,,,,,,,,,,,,,0.05,,2.25,2.25,12316.0,2352356.0,2.35,2.24,13.78,0.7623,86.22,0.0241
2024-06-03,328.0,62484.0,0.07,1.1,0.01,0.06,0.0,56197.5,295.0,295.0,56197.5,,12.0,,12.0,,,,,,,12.0,0.0,,,0.06,,2.34,2.34,12301.0,2343340.5,2.35,2.33,12.87,0.6585,79.78,0.026
2024-06-04,328.0,62484.0,0.07,1.08,0.01,0.06,0.0,56197.5,295.0,295.0,56197.5,,,,,,,,,,,,,,,0.06,,2.34,2.34,12301.0,2343340.5,2.34,2.34,12.8,0.6598,79.88,0.026
2024-06-05,328.0,62484.0,0.07,1.04,0.01,0.06,0.0,56197.5,295.0,295.0,56197.5,,,,,,,,,,,,,,,0.06,,2.34,2.34,12301.0,2343340.5,2.34,2.34,12.81,0.6597,79.87,0.026
2024-06-06,328.0,62484.0,0.07,1.06,0.01,0.06,0.0,56197.5,295.0,295.0,56197.5,,,,,,,,,,,,,,,0.06,,2.34,2.34,12301.0,2343340.5,2.34,2.34,12.82,0.6594,79.85,0.026
2024-06-07,328.0,62156.0,0.07,1.07,0.01,0.06,0.0,55902.5,295.0,295.0,55902.5,,,,,,,,,,,,,,,0.06,,2.34,2.34,12301.0,2331039.5,2.34,2.36,12.85,0.6588,79.8,0.026
2024-06-10,328.0,61008.0,0.07,1.09,0.01,0.06,0.0,54870.0,295.0,295.0,54870.0,,,,,,,,,,,,,,,0.06,,2.38,2.38,12102.0,2250972.0,2.29,2.39,13.03,0.655,79.53,0.0265
2024-06-11,304.0,55480.0,0.06,1.0,0.01,0.06,0.0,51647.5,283.0,283.0,51647.5,,,,,,0.0,,12.0,,,,,,12.0,0.05,0.0,2.29,2.29,12102.0,2208615.0,2.25,2.29,14.07,0.7582,85.93,0.0245
2024-06-12,304.0,55632.0,0.06,0.98,0.01,0.06,0.0,51789.0,283.0,283.0,51789.0,,,,,,,,,,,,,,,0.05,,2.29,2.29,12102.0,2214666.0,2.21,2.27,13.74,0.7629,86.26,0.0245
2024-06-13,304.0,54872.0,0.06,0.97,0.01,0.06,0.0,51081.5,283.0,283.0,51081.5,,,,,,,,,,,,,,,0.05,,2.29,2.29,12102.0,2184411.0,2.21,2.31,13.94,0.76,86.06,0.0245
2024-06-14,304.0,53200.0,0.06,1.0,0.01,0.05,0.0,49525.0,283.0,283.0,49525.0,,,,,,,,,,,,,,,0.05,,2.29,2.29,12102.0,2117850.0,2.18,2.3,14.22,0.7561,85.78,0.0245
2024-06-17,304.0,53808.0,0.06,0.98,0.01,0.05,0.0,50091.0,283.0,283.0,50091.0,,,,,,,,,,,,,,,0.05,,2.29,2.29,12065.0,2135505.0,2.11,2.29,13.89,0.7609,86.11,0.0246
2024-06-18,304.0,53960.0,0.06,0.97,0.01,0.05,0.0,50232.5,283.0,283.0,50232.5,,,,,,,,,,,,,,,0.05,,2.29,2.29,12065.0,2141537.5,2.14,2.29,13.79,0.7623,86.21,0.0246
2024-06-19,304.0,52591.99,0.06,0.96,0.01,0.05,0.0,3633.0,283.0,21.0,48958.99,,,,,,,,,,,,,,262.0,0.05,0.05,2.29,2.29,12065.0,2087244.58,2.15,2.28,13.83,0.7616,86.17,0.0246
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.05,,283.0,,,,,,21.0,0.0,0.0,0.0,0.0,12327.0,2083263.0,2.24,0.0,,0.0,,0.0
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,12327.0,2083263.0,2.08,0.0,,0.0,,0.0
2024-06-24,18.0,3042.0,0.0,0.05,0.0,0.0,0.0,1521.0,9.0,9.0,1521.0,,,,9.0,,,,,,,,0.0,9.0,,0.0,,0.07,0.07,12447.0,2103543.0,2.1,0.07,,1.0,100.0,0.0014
2024-06-25,18.0,3042.0,0.0,0.05,0.0,0.0,0.0,1521.0,9.0,9.0,1521.0,,,,,,,,,,,,,,,0.0,,0.07,0.07,12447.0,2103543.0,2.1,0.07,,1.0,100.0,0.0014
2024-06-26,18.0,3051.0,0.0,0.03,0.0,0.0,0.0,1525.5,9.0,9.0,1525.5,,,,,,,,,,,,,,,0.0,,0.07,0.07,12447.0,2109766.5,2.1,0.07,,1.0,100.0,0.0014
2024-06-27,18.0,3060.0,0.0,0.01,0.0,0.0,0.0,1530.0,9.0,9.0,1530.0,,,,,,,,,,,,,,,0.0,,0.07,0.07,12447.0,2115990.0,2.11,0.07,,1.0,100.0,0.0014
2024-06-28,18.0,3033.0,0.0,0.01,0.0,0.0,0.0,1516.5,9.0,9.0,1516.5,,,,,,,,,,,,,,,0.0,,0.07,0.07,12447.0,2097319.5,2.11,0.07,,1.0,100.0,0.0014
2024-07-01,18.0,3051.0,0.0,0.01,0.0,0.0,0.0,1525.5,9.0,9.0,1525.5,,,,,,,,,,,,,,,0.0,,0.07,0.07,12447.0,2109766.5,2.1,0.07,,1.0,100.0,0.0014
2024-07-02,18.0,3042.0,0.0,0.01,0.0,0.0,0.0,1521.0,9.0,9.0,1521.0,,,,,,,,,,,,,,,0.0,,0.07,0.07,12447.0,2103543.0,2.11,0.07,,1.0,100.0,0.0014
2024-07-03,9.0,1521.0,0.0,0.01,0.0,0.0,0.0,0.0,9.0,0.0,1521.0,,,,,,,,,,,,,,9.0,0.0,0.0,0.07,0.07,12538.0,2118922.0,2.12,0.07,,1.0,100.0,0.0007
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,9.0,,,,,,,0.0,,0.0,0.0,12447.0,2103543.0,2.1,0.0,,0.0,,0.0
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,12447.0,2097319.5,2.1,0.0,,0.0,,0.0
2024-07-08,4.0,666.0,0.0,0.0,0.0,0.0,0.0,333.0,2.0,2.0,333.0,,,,2.0,,,,,,,,0.0,2.0,,0.0,,0.02,0.02,12447.0,2072425.5,2.1,0.02,,1.0,100.0,0.0003
2024-07-09,404.0,67468.0,0.08,0.31,0.01,0.07,0.0,33734.0,202.0,202.0,33734.0,,200.0,0.03,,,,200.0,,,0.03,200.0,,,,0.03,,1.6,1.6,12447.0,2078649.0,2.1,1.58,,1.0,100.0,0.0319
2024-07-10,404.0,67266.0,0.08,0.32,0.01,0.07,0.0,33633.0,202.0,202.0,33633.0,,,,,,,,,,,,,,,0.03,,1.6,1.6,12447.0,2072425.5,2.08,1.6,,1.0,100.0,0.0319
2024-07-11,404.0,66862.0,0.08,0.32,0.01,0.07,0.0,33431.0,202.0,202.0,33431.0,,,,,,,,,,,,,,,0.03,,1.6,1.6,12447.0,2059978.5,2.07,1.6,,1.0,100.0,0.0319
2024-07-12,404.0,66458.0,0.08,0.32,0.01,0.07,0.0,33229.0,202.0,202.0,33229.0,,,,,,,,,,,,,,,0.03,,1.57,1.57,12646.0,2080267.0,2.09,1.57,,1.0,100.0,0.0314
2024-07-15,402.0,66330.0,0.08,0.32,0.01,0.07,0.0,33000.0,202.0,200.0,33330.0,,,,,,,,,,,,,,2.0,0.03,0.0,1.57,1.57,12646.0,2086590.0,2.08,1.57,,1.0,100.0,0.0313
2024-07-16,400.0,66200.0,0.08,0.32,0.01,0.07,0.0,33100.0,200.0,200.0,33100.0,,,,,,0.0,,2.0,,,,,,,0.03,,1.56,1.56,12646.0,2092913.0,2.09,1.56,,1.0,100.0,0.0311
2024-07-17,400.0,65600.0,0.08,0.32,0.01,0.07,0.0,32800.0,200.0,200.0,32800.0,,,,,,,,,,,,,,,0.03,,1.56,1.56,12646.0,2073944.0,2.09,1.56,,1.0,100.0,0.0311
2024-07-18,400.0,65600.0,0.08,0.32,0.01,0.07,0.0,32800.0,200.0,200.0,32800.0,,,,,,,,,,,,,,,0.03,,1.56,1.56,12646.0,2073944.0,2.08,1.56,,1.0,100.0,0.0311
2024-07-19,400.0,65800.0,0.08,0.32,0.01,0.07,0.0,32900.0,200.0,200.0,32900.0,,,,,,,,,,,,,,,0.03,,1.56,1.56,12646.0,2080267.0,2.08,1.56,,1.0,100.0,0.0311
2024-07-22,400.0,66600.0,0.08,0.32,0.01,0.07,0.0,33300.0,200.0,200.0,33300.0,,,,,,,,,,,,,,,0.03,,1.56,1.56,12646.0,2105559.0,2.08,1.55,,1.0,100.0,0.0311
2024-07-23,400.0,66800.0,0.08,0.32,0.01,0.07,0.0,33400.0,200.0,200.0,33400.0,,,,,,,,,,,,,,,0.03,,1.56,1.56,12646.0,2111882.0,2.11,1.56,,1.0,100.0,0.0311
2024-07-24,400.0,67000.0,0.08,0.32,0.01,0.07,0.0,33500.0,200.0,200.0,33500.0,,,,,,,,,,,,,,,0.03,,1.56,1.56,12646.0,2118205.0,2.11,1.56,,1.0,100.0,0.0311
2024-07-25,400.0,67000.0,0.08,0.32,0.01,0.07,0.0,33500.0,200.0,200.0,33500.0,,,,,,,,,,,,,,,0.03,,1.56,1.56,12646.0,2118205.0,2.12,1.56,,1.0,100.0,0.0311
2024-07-26,400.0,66800.0,0.08,0.32,0.01,0.07,0.0,33400.0,200.0,200.0,33400.0,,,,,,,,,,,,,,,0.03,,1.56,1.56,12646.0,2111882.0,2.12,1.56,,1.0,100.0,0.0311
2024-07-29,400.0,67000.0,0.08,0.32,0.01,0.07,0.0,33500.0,200.0,200.0,33500.0,,,,,,,,,,,,,,,0.03,,1.56,1.56,12646.0,2118205.0,2.11,1.56,,1.0,100.0,0.0311
2024-07-30,400.0,66600.0,0.08,0.32,0.01,0.07,0.0,33300.0,200.0,200.0,33300.0,,,,,,,,,,,,,,,0.03,,1.56,1.56,12646.0,2105559.0,2.12,1.56,,1.0,100.0,0.0311
2024-07-31,400.0,66800.0,0.08,0.32,0.01,0.07,0.0,33400.0,200.0,200.0,33400.0,,,,,,,,,,,,,,,0.03,,1.56,1.56,12646.0,2111882.0,2.11,1.56,,1.0,100.0,0.0311
2024-08-01,400.0,66800.0,0.08,0.33,0.01,0.07,0.0,33400.0,200.0,200.0,33400.0,,,,,,,,,,,,,,,0.03,,1.56,1.56,12646.0,2111882.0,2.11,1.56,,1.0,100.0,0.0311
2024-08-02,400.0,67200.0,0.08,0.33,0.01,0.07,0.0,33600.0,200.0,200.0,33600.0,,,,,,,,,,,,,,,0.03,,1.56,1.56,12646.0,2124528.0,2.11,1.56,,1.0,100.0,0.0311
2024-08-05,400.0,66400.0,0.08,0.33,0.01,0.07,0.0,33200.0,200.0,200.0,33200.0,,,,,,,,,,,,,,,0.03,,1.56,1.56,12601.0,2091766.0,2.12,1.56,,1.0,100.0,0.0312
2024-08-06,400.0,66600.0,0.08,0.33,0.01,0.07,0.0,33300.0,200.0,200.0,33300.0,,,,,,,,,,,,,,,0.03,,1.56,1.56,12601.0,2098066.5,2.09,1.56,,1.0,100.0,0.0312
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.03,,200.0,,,,,,200.0,0.0,0.03,0.0,0.0,12628.0,2108876.0,2.1,0.0,,0.0,,0.0
2024-08-08,317.0,52780.5,0.07,1.55,0.01,0.05,0.0,3163.5,298.0,19.0,49617.0,,,,19.0,,,,,,,,0.0,298.0,,0.05,,2.36,2.36,12349.0,2056108.5,2.06,2.36,11.98,0.7891,88.02,0.0251
2024-08-09,123.0,20479.5,0.03,0.83,0.0,0.02,0.0,3163.5,104.0,19.0,17316.0,,,,,,0.03,,194.0,,,,,,,0.02,,0.82,0.82,12543.0,2088409.5,2.09,0.82,30.96,0.5725,69.04,0.0097
2024-08-12,206.0,33784.0,0.04,1.46,0.01,0.03,0.0,3116.0,187.0,19.0,30668.0,,83.0,,,,,,,,,83.0,,,,0.03,,1.47,1.47,12543.0,2057052.0,2.09,1.47,18.45,0.699,81.55,0.0162
2024-08-13,206.0,33784.0,0.04,1.45,0.01,0.03,0.0,3116.0,187.0,19.0,30668.0,,,,,,,,,,,,,,,0.03,,1.47,1.47,12543.0,2057052.0,2.06,1.46,18.49,0.6986,81.51,0.0162
2024-08-14,206.0,34093.0,0.04,1.46,0.01,0.03,0.0,3144.5,187.0,19.0,30948.5,,,,,,,,,,,,,,,0.03,,1.47,1.47,12543.0,2075866.5,2.06,1.46,18.49,0.6986,81.51,0.0162
2024-08-15,206.0,33887.0,0.04,1.46,0.01,0.03,0.0,3125.5,187.0,19.0,30761.5,,,,,,,,,,,,,,,0.03,,1.47,1.47,12543.0,2063323.5,2.08,1.47,18.4,0.6997,81.6,0.0162
2024-08-16,206.0,33887.0,0.04,1.73,0.01,0.03,0.0,3125.5,187.0,19.0,30761.5,,,,,,,,,,,,,,,0.03,,1.47,1.47,12543.0,2063323.5,2.06,1.47,18.49,0.6986,81.51,0.0162
2024-08-19,206.0,33990.0,0.04,1.74,0.01,0.03,0.0,3135.0,187.0,19.0,30855.0,,,,,,,,,,,,,,,0.03,,1.47,1.47,12528.0,2067120.0,2.06,1.46,18.51,0.6983,81.49,0.0162
2024-08-20,206.0,34093.0,0.04,1.84,0.01,0.03,0.0,3144.5,187.0,19.0,30948.5,,,,,,,,,,,,,,,0.03,,1.47,1.47,12528.0,2073384.0,2.07,1.47,18.49,0.6986,81.51,0.0162
2024-08-21,210.0,34860.0,0.04,1.93,0.01,0.03,0.0,3486.0,189.0,21.0,31374.0,,2.0,0.0,,,,2.0,,,0.0,2.0,,,,0.03,,1.49,1.49,12528.0,2079648.0,2.07,1.48,20.03,0.6796,79.97,0.0165
2024-08-22,210.0,34755.0,0.04,1.95,0.01,0.03,0.0,3475.5,189.0,21.0,31279.5,,,,,,,,,,,,,,,0.03,,1.49,1.49,12528.0,2073384.0,2.08,1.49,19.99,0.6801,80.01,0.0165
2024-08-23,210.0,34755.0,0.04,2.0,0.01,0.03,0.0,3475.5,189.0,21.0,31279.5,,,,,,,,,,,,,,,0.03,,1.49,1.49,12528.0,2073384.0,2.07,1.48,20.07,0.6792,79.93,0.0165
2024-08-26,210.0,33810.0,0.04,2.13,0.01,0.03,0.0,3381.0,189.0,21.0,30429.0,,,,,,,,,,,,,,,0.03,,1.49,1.49,12528.0,2017008.0,2.07,1.49,19.99,0.6801,80.01,0.0165
2024-08-27,191.0,31133.0,0.04,1.87,0.01,0.03,0.0,326.0,189.0,2.0,30807.0,,,,,,,,,,,,,,19.0,0.03,0.0,1.49,1.49,12528.0,2042064.0,2.02,1.48,12.05,0.7881,87.95,0.015
2024-08-28,172.0,28208.0,0.04,1.72,0.0,0.03,0.0,328.0,170.0,2.0,27880.0,,,,,,0.0,,19.0,,,,,,,0.03,,1.34,1.34,12520.0,2053280.0,2.04,1.34,2.32,0.9547,97.68,0.0136
2024-08-29,180.0,29430.0,0.04,1.93,0.01,0.03,0.0,981.0,174.0,6.0,28449.0,,4.0,0.0,,,,4.0,,,0.0,4.0,,,,0.03,,1.37,1.37,12516.0,2046366.0,2.05,1.37,6.65,0.8758,93.35,0.0142
2024-08-30,184.0,30268.0,0.04,1.99,0.01,0.03,0.0,1316.0,176.0,8.0,28952.0,,2.0,0.0,,,,2.0,,,0.0,2.0,,,,0.03,,1.38,1.38,12553.0,2064968.5,2.05,1.38,8.69,0.8413,91.31,0.0145
2024-09-02,184.0,30176.0,0.04,2.0,0.01,0.03,0.0,1312.0,176.0,8.0,28864.0,,,,,,,,,,,,,,,0.03,,1.39,1.39,12494.0,2049016.0,2.06,1.39,8.7,0.8412,91.3,0.0145
2024-09-03,184.0,30176.0,0.04,2.0,0.01,0.03,0.0,1312.0,176.0,8.0,28864.0,,,,,,,,,,,,,,,0.03,,1.39,1.39,12494.0,2049016.0,2.05,1.39,8.69,0.8414,91.31,0.0145
2024-09-04,194.0,31234.0,0.04,2.13,0.01,0.03,0.0,2093.0,181.0,13.0,29141.0,,5.0,0.0,,,,5.0,,,0.0,5.0,,,,0.03,,1.43,1.43,12489.0,2010729.0,2.05,1.43,13.42,0.7676,86.58,0.0153
2024-09-05,194.0,31428.0,0.04,2.14,0.01,0.03,0.0,2106.0,181.0,13.0,29322.0,,,,,,,,,,,,,,,0.03,,1.43,1.43,12489.0,2023218.0,2.01,1.43,13.41,0.7677,86.59,0.0153
2024-09-06,216.0,32184.0,0.04,2.34,0.01,0.04,0.0,3576.0,192.0,24.0,28608.0,,11.0,0.0,,,,11.0,,,0.0,11.0,,,,0.03,,1.52,1.52,12481.0,1859669.0,2.01,1.52,22.24,0.6541,77.76,0.017
2024-09-09,212.0,32224.0,0.04,1.83,0.01,0.03,0.0,3344.0,190.0,22.0,28880.0,,,,,,0.0,,2.0,,,,,,2.0,0.03,0.0,1.5,1.5,12483.0,1897416.0,1.87,1.5,20.69,0.6718,79.31,0.0167
2024-09-10,204.0,31110.0,0.04,1.6,0.01,0.03,0.0,2440.0,188.0,16.0,28670.0,,,,,,0.0,,2.0,,,,,,6.0,0.03,0.0,1.48,1.48,12485.0,1903962.5,1.9,1.48,17.63,0.7096,82.37,0.0161
2024-09-11,501.0,76653.0,0.1,3.67,0.01,0.08,0.0,2448.0,485.0,16.0,74205.0,,254.0,,,,,,,,,254.0,,43.0,,0.07,,3.81,3.81,12252.0,1874556.0,1.87,3.81,6.39,0.8805,93.61,0.0393
2024-09-12,1501.0,228152.0,0.31,7.25,0.04,0.23,0.0,2432.0,1485.0,16.0,225720.0,,,,,,,,,,,,,1000.0,,0.23,,11.66,11.66,11252.0,1710304.0,1.72,11.65,2.13,0.9582,97.87,0.1178
2024-09-13,1108.0,160106.0,0.23,3.23,0.03,0.17,0.0,2601.0,1090.0,18.0,157505.0,,,0.0,,,0.06,2.0,395.0,,0.0,,,,,0.17,,8.56,8.56,11647.0,1682991.5,1.77,8.58,3.25,0.9371,96.75,0.087
2024-09-16,1108.0,160106.0,0.23,3.13,0.03,0.16,0.0,2601.0,1090.0,18.0,157505.0,,,,,,,,,,,,,,,0.16,,8.56,8.56,11647.0,1682991.5,1.69,8.55,3.25,0.9371,96.75,0.087
