,SWP FP Equity_DX_SI_QTY,SWP FP Equity_DX_SHORT_INTEREST_VALUE,SWP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SWP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SWP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SWP FP Equity_DX_SI_MV,SWP FP Equity_DX_DSS,SWP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SWP FP Equity_DX_SUPPLY_SI_QTY,SWP FP Equity_DX_BROKER_SI_QTY,SWP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SWP FP Equity_DX_BROKER_SI_MV_NEW_x,SWP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SWP FP Equity_DX_SUPPLY_SI_QTY_INC_x,SWP FP Equity_DX_BROKER_SI_MV_INC_x,SWP FP Equity_DX_SUPPLY_SI_MV_NEW,SWP FP Equity_DX_BROKER_SI_QTY_ADD,SWP FP Equity_DX_BROKER_SI_QTY_NEW,SWP FP Equity_DX_SUPPLY_SI_MV_DEC,SWP FP Equity_DX_BROKER_SI_QTY_INC,SWP FP Equity_DX_SUPPLY_SI_QTY_DEC,SWP FP Equity_DX_BROKER_SI_MV_NEW_y,SWP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SWP FP Equity_DX_BROKER_SI_MV_INC_y,SWP FP Equity_DX_SUPPLY_SI_QTY_INC_y,SWP FP Equity_DX_BROKER_SI_MV_ADD,SWP FP Equity_DX_SUPPLY_SI_QTY_ADD,SWP FP Equity_DX_BROKER_SI_QTY_DEC,SWP FP Equity_DX_SUPPLY_SI_MV,SWP FP Equity_DX_BROKER_SI_MV_DEC,SWP FP Equity_DX_SUPPLY_SI_MV_RMV,SWP FP Equity_DX_BROKER_SI_MV_RMV,SWP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SWP FP Equity_DX_UTILIZATION_QUANTITY,SWP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SWP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SWP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SWP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SWP FP Equity_DX_ACTIVE_UTILIZATION_MV,SWP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SWP FP Equity_DX_BROKER_SI_CON_RATIO,SWP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SWP FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-07-02,75931.0,2524705.75,0.97,14.76,0.8,2.73,0.0,2252687.5,10281.0,67750.0,341843.25,,,,,,,,,,,,,,,,,,0.35,,,,100.0,2.92,0.0,0.0,,0.0,100.0,6.4,0.6303,78.76,0.2157
2024-07-03,75931.0,2581654.0,0.97,14.37,0.8,2.72,0.0,2303500.0,10281.0,67750.0,349554.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,2.92,0.0,0.0,,0.0,100.0,6.41,0.6322,78.88,0.2157
2024-07-04,75931.0,2653788.45,0.97,14.16,0.8,2.73,0.0,2367862.5,10281.0,67750.0,359320.95,,,,,,,,,,,,,,,,,,0.35,,,,100.0,2.92,0.0,0.0,,0.0,100.0,6.39,0.6278,78.59,0.2157
2024-07-05,71291.0,2484491.35,0.91,13.99,0.75,2.58,0.0,2243643.0,6911.0,64380.0,240848.35,,,,,,,,0.12,,3370.0,,,,,,,3370.0,0.24,0.12,,,100.0,1.96,0.0,0.0,,0.0,100.0,6.78,0.7043,83.34,0.2024
2024-07-08,71083.0,2487905.0,0.91,13.9,0.74,2.57,0.0,2249660.0,6807.0,64276.0,238245.0,,,,,,,,0.0,,104.0,,,,,,,104.0,0.24,0.0,,,100.0,1.93,0.0,0.0,,0.0,100.0,6.79,0.7086,83.6,0.2019
2024-07-09,71083.0,2438146.9,0.91,13.85,0.74,2.57,0.0,2204666.8,6807.0,64276.0,233480.1,,,,,,,,,,,,,,,,,,0.24,,,,100.0,1.93,0.0,0.0,,0.0,100.0,6.81,0.708,83.56,0.2019
2024-07-10,71083.0,2402605.4,0.91,13.85,0.74,2.57,0.0,2172528.8,6807.0,64276.0,230076.6,,,,,,,,,,,,,,,,,,0.23,,,,100.0,1.93,0.0,0.0,,0.0,100.0,6.8,0.7106,83.73,0.2019
2024-07-11,71083.0,2409713.7,0.91,13.91,0.74,2.56,0.0,2178956.4,6807.0,64276.0,230757.3,,,,,,,,,,,,,,,,,,0.23,,,,100.0,1.93,0.0,0.0,,0.0,100.0,6.81,0.7124,83.84,0.2019
2024-07-12,71083.0,2395497.1,0.91,13.86,0.74,2.56,0.0,2166101.2,6807.0,64276.0,229395.9,,,,,,,,,,,,,,,,,,0.23,,,,100.0,1.93,0.0,0.0,,0.0,100.0,6.81,0.712,83.82,0.2018
2024-07-15,71083.0,2367063.9,0.91,13.63,0.74,2.56,0.0,2140390.8,6807.0,64276.0,226673.1,,,,,,,,,,,,,,,,,,0.23,,,,100.0,1.93,0.0,0.0,,0.0,100.0,6.81,0.7128,83.86,0.2015
2024-07-16,71083.0,2342184.85,0.91,13.74,0.74,2.56,0.0,2117894.2,6807.0,64276.0,224290.65,,,,,,,,,,,,,,,,,,0.23,,,,100.0,2.16,0.0,0.0,,0.0,100.0,6.82,0.7142,83.96,0.2255
2024-07-17,71083.0,2359955.6,0.91,13.45,0.74,2.56,0.0,2133963.2,6807.0,64276.0,225992.4,,,,,,,,,,,,,,,,,,0.22,,,,100.0,2.17,0.0,0.0,,0.0,100.0,6.83,0.7155,84.04,0.2265
2024-07-18,74583.0,2472426.45,0.95,13.86,0.78,2.67,0.0,2246774.4,10307.0,67776.0,341677.05,,,,,,3500.0,,,,,,,,,0.12,3500.0,,0.34,,,,3.28,3.28,303496.0,10060892.4,,10.41,3.18,6.53,0.6558,80.34,0.2377
2024-07-19,74583.0,2505988.8,0.95,13.58,0.78,2.67,0.0,2277273.6,10307.0,67776.0,346315.2,,,,,,,,,,,,,,,,,,0.34,,,,3.28,3.28,303517.0,10198171.2,,10.4,3.18,6.52,0.6552,80.3,0.2377
2024-07-22,74583.0,2535822.0,0.95,13.04,0.78,2.68,0.0,2304384.0,10307.0,67776.0,350438.0,,,,,,,,,,,,,,,,,,0.35,,,,3.28,3.28,303640.0,10323760.0,,10.47,3.2,6.52,0.6538,80.2,0.2376
2024-07-23,74583.0,2517176.25,0.95,13.17,0.78,2.68,0.0,2287440.0,10307.0,67776.0,347861.25,,,,,,,,,,,,,,,,,,0.35,,,,3.29,3.29,302996.0,10226115.0,,10.53,3.22,6.51,0.6519,80.08,0.2381
2024-07-24,74583.0,2498530.5,0.95,13.32,0.78,2.68,0.0,2270496.0,10307.0,67776.0,345284.5,,,,,,,,,,,,,,,,,,0.35,,,,3.29,3.29,302829.0,10144771.5,,10.47,3.22,6.51,0.6531,80.16,0.2382
2024-07-25,74363.0,2487442.35,0.95,13.41,0.78,2.67,0.0,2258811.6,10335.0,67528.0,345705.75,,,28.0,,,,,,,,,,,28.0,,,248.0,0.35,0.01,,,3.3,3.3,302824.0,10129462.8,,10.43,3.21,6.54,0.6579,80.46,0.2375
2024-07-26,74087.0,2522662.35,0.95,13.63,0.78,2.66,0.0,2299328.4,10059.0,67528.0,342508.95,,,,,,,,0.01,,276.0,,,,,,,,0.34,,,,3.21,3.21,303265.0,10326173.25,,10.43,3.12,6.56,0.6617,80.69,0.2365
2024-07-29,70587.0,2389369.95,0.9,13.78,0.74,2.55,0.0,2167347.8,6559.0,64028.0,222022.15,,,,,,,,0.12,,3500.0,,,,,,,3500.0,0.22,0.12,,,2.09,2.09,306889.0,10388192.65,,10.68,2.05,6.85,0.7209,84.34,0.2252
2024-07-30,72703.0,2526429.25,0.93,14.69,0.76,2.62,0.0,2262225.0,7631.0,65100.0,265177.25,,,,0.04,,,,,1072.0,,,,0.04,,,1072.0,,0.26,,,,2.43,2.43,306216.0,10641006.0,,10.61,2.38,6.67,0.6832,82.06,0.2317
2024-07-31,70747.0,2423084.75,0.9,14.41,0.74,2.56,0.0,2196178.5,6653.0,64122.0,227865.25,,,,,,,,0.03,,978.0,,,,,,,978.0,0.23,0.03,,,2.12,2.12,307500.0,10531875.0,,10.8,2.1,6.83,0.7154,84.0,0.2252
2024-08-01,70587.0,2375252.55,0.9,14.57,0.74,2.55,0.0,2154542.2,6559.0,64028.0,220710.35,,,,,,,,0.0,,94.0,,,,,,,94.0,0.22,0.0,,,2.06,2.06,311094.0,10468313.1,,10.85,2.03,6.85,0.7202,84.3,0.2222
2024-08-02,73786.0,2460763.1,0.94,15.41,0.77,2.51,0.0,2242954.25,9786.0,67255.0,326363.1,,,,,,3255.0,,0.0,,28.0,,,,,0.11,3255.0,28.0,0.33,0.0,,,3.08,3.08,307554.0,10256925.9,,10.56,3.01,6.95,0.6513,79.98,0.2325
2024-08-05,73786.0,2383287.8,0.94,15.48,0.77,2.51,0.0,2172336.5,9786.0,67255.0,316087.8,,,,,,,,,,,,,,,,,,0.33,,,,3.08,3.08,307716.0,9939226.8,,10.54,3.0,6.96,0.6539,80.15,0.2324
2024-08-06,70531.0,2267571.65,0.9,14.79,0.74,2.39,0.0,2057600.0,6531.0,64000.0,209971.65,,,,,,,,0.11,,3255.0,,,,,,,3255.0,0.21,0.11,,,2.06,2.06,310955.0,9997203.25,,10.49,1.97,7.29,0.7142,83.9,0.2222
2024-08-07,70531.0,2309890.25,0.9,14.46,0.74,2.39,0.0,2096000.0,6531.0,64000.0,213890.25,,,,,,,,,,,,,,,,,,0.21,,,,2.06,2.06,310976.0,10184464.0,,10.45,1.97,7.29,0.7148,83.94,0.2221
2024-08-08,71189.0,2310083.05,0.91,14.5,0.75,2.42,0.0,2087476.05,6860.0,64329.0,222607.0,,,329.0,,,329.0,,,,,,,,329.0,0.01,,,0.22,,,,100.0,2.16,0.0,0.0,,0.0,100.0,7.21,0.7001,83.05,0.2239
2024-08-09,71189.0,2313642.5,0.91,14.73,0.75,2.42,0.0,2090692.5,6860.0,64329.0,222950.0,,,,,,,,,,,,,,,,,,0.22,,,,100.0,2.16,0.0,0.0,,0.0,100.0,7.22,0.7012,83.13,0.2238
2024-08-12,72159.0,2334343.65,0.92,15.54,0.76,2.45,0.0,2096732.9,7345.0,64814.0,237610.75,,,485.0,0.02,,,,,485.0,,,,0.02,485.0,,,,0.24,,,,100.0,2.3,0.0,0.0,,0.0,100.0,7.13,0.6835,82.04,0.2264
2024-08-13,72159.0,2301872.1,0.92,16.94,0.76,2.45,0.0,2067566.6,7345.0,64814.0,234305.5,,,,,,,,,,,,,,,,,,0.24,,,,100.0,2.3,0.0,0.0,,0.0,100.0,7.13,0.6841,82.09,0.2264
2024-08-14,74159.0,2373088.0,0.95,17.74,0.78,2.51,0.0,2106048.0,8345.0,65814.0,267040.0,,,1000.0,,,1000.0,,,,,,,,1000.0,0.03,,,0.27,,,,100.0,2.61,0.0,0.0,,0.0,100.0,6.96,0.6522,80.12,0.2321
2024-08-15,76159.0,2437088.0,0.97,16.81,0.8,2.57,0.0,2138048.0,11445.0,66814.0,366240.0,,,,0.03,,,,,1000.0,,,,0.03,,,3100.0,,0.37,,,,100.0,3.59,0.0,0.0,,0.0,100.0,6.78,0.62,78.05,0.2392
2024-08-16,76159.0,2433280.05,0.97,16.81,0.8,2.57,0.0,2134707.3,11445.0,66814.0,365667.75,,,,,,,,,,,,,,,,,,0.37,,,,100.0,3.59,0.0,0.0,,0.0,100.0,6.78,0.6199,78.05,0.239
2024-08-19,76159.0,2444703.9,0.97,17.1,0.8,2.57,0.0,2144729.4,11445.0,66814.0,367384.5,,,,,,,,,,,,,,,,,,0.37,,,,100.0,3.59,0.0,0.0,,0.0,100.0,6.78,0.6202,78.06,0.2388
2024-08-20,76159.0,2414240.3,0.97,16.91,0.8,2.58,0.0,2118003.8,10345.0,66814.0,327936.5,,,,,,,,0.04,,1100.0,,,,,,,,0.33,,,,100.0,3.26,0.0,0.0,,0.0,100.0,6.78,0.6194,78.01,0.2398
2024-08-21,76159.0,2414240.3,0.97,16.96,0.8,2.57,0.0,2118003.8,10345.0,66814.0,327936.5,,,,,,,,,,,,,,,,,,0.33,,,,100.0,3.27,0.0,0.0,,0.0,100.0,6.79,0.6216,78.16,0.2406
2024-08-22,76159.0,2387584.65,0.97,16.91,0.8,2.57,0.0,2094618.9,10345.0,66814.0,324315.75,,,,,,,,,,,,,,,,,,0.33,,,,100.0,3.28,0.0,0.0,,0.0,100.0,6.79,0.6216,78.16,0.2413
2024-08-23,95959.0,3008314.65,1.23,21.09,1.01,3.19,1.0,2621298.9,30335.0,83614.0,951002.25,,,3000.0,0.09,,13800.0,,,3000.0,,,,0.09,3000.0,0.43,16990.0,,0.96,,,,53.95,9.53,25897.0,811870.95,,0.81,54.13,13.55,0.4254,62.93,0.3013
2024-08-26,91559.0,2856640.8,1.17,20.35,0.96,3.05,0.0,2471476.8,25935.0,79214.0,809172.0,,,,,,,,0.14,,4400.0,,,,,,,4400.0,0.82,0.14,,,50.04,8.16,25897.0,807986.4,,0.81,50.21,9.65,0.4543,65.8,0.2882
2024-08-27,95949.0,2984013.9,1.23,20.61,1.01,3.19,1.0,2497765.4,25035.0,80314.0,778588.5,,,,,,2000.0,,0.03,,900.0,,,,,0.06,,900.0,0.79,0.03,,,49.15,7.94,25897.0,805396.7,,0.81,49.34,9.58,0.4219,63.06,0.3042
2024-08-28,88149.0,2750248.8,1.13,18.93,0.92,2.92,0.0,2418436.8,22235.0,77514.0,693732.0,,,,0.07,,,,0.26,2200.0,8400.0,,,0.07,,,5600.0,5000.0,0.7,0.17,,,45.35,7.04,26797.0,836066.4,,0.83,45.57,10.22,0.4925,68.76,0.2792
2024-08-29,87849.0,2771635.95,1.12,18.35,0.92,2.92,0.0,2436101.7,21935.0,77214.0,692049.25,,,,,,,,0.01,,300.0,,,,,,,300.0,0.69,0.01,,,45.01,6.96,26797.0,845445.35,,0.84,45.23,9.95,0.4943,68.91,0.2787
2024-08-30,90249.0,2910530.25,1.15,18.83,0.95,3.0,0.0,2512726.5,24335.0,77914.0,784803.75,,,2629.0,0.03,,,,0.09,700.0,3000.0,,,0.03,2629.0,,2771.0,,0.77,,,,47.59,7.68,26797.0,864203.25,,0.85,47.8,10.51,0.4701,66.94,0.2847
2024-09-02,89249.0,2887205.15,1.14,19.0,0.94,2.88,0.0,2520517.9,22344.0,77914.0,722828.4,,,,,,,,0.06,,1991.0,,,,,,,,0.73,,,,45.47,7.09,26797.0,866882.95,,0.86,45.63,11.19,0.4597,66.0,0.283
2024-09-03,85849.0,2661319.0,1.1,17.25,0.9,2.78,0.0,2176634.0,16644.0,70214.0,515964.0,,,4300.0,0.08,,,,0.32,2300.0,10000.0,,,0.08,4300.0,,,10000.0,0.55,0.32,,,100.0,5.22,0.0,0.0,,0.0,100.0,9.89,0.4917,68.44,0.2694
2024-09-04,89789.0,2761011.75,1.15,17.7,0.94,2.87,0.0,2232880.5,19384.0,72614.0,596058.0,,,621.0,0.03,,1200.0,,,1200.0,,,,0.03,621.0,0.04,2119.0,,0.61,,,,100.0,6.08,0.0,0.0,,0.0,100.0,10.48,0.463,66.33,0.2817
2024-09-05,95760.0,2949408.0,1.22,18.48,1.0,3.05,1.0,2467850.0,20055.0,80125.0,617694.0,,,1291.0,0.23,,30.0,,0.04,7481.0,1369.0,,,0.23,1291.0,0.0,749.0,,0.63,,,,100.0,6.29,0.0,0.0,,0.0,100.0,12.09,0.4171,62.36,0.3004
2024-09-06,106504.0,3232396.4,1.36,20.44,1.12,3.39,1.0,2517350.4,29380.0,82944.0,891683.0,,,964.0,0.09,,,,,2900.0,,,,0.09,964.0,,8361.0,81.0,0.92,0.0,,,100.0,9.17,0.0,0.0,,0.0,100.0,13.53,0.3496,56.1,0.3326
2024-09-09,106404.0,3197440.2,1.36,19.76,1.11,3.36,1.0,2492467.2,29280.0,82944.0,879864.0,,,,,,,,0.0,,100.0,,,,,,,,0.9,,,,100.0,9.14,0.0,0.0,,0.0,100.0,13.36,0.3542,56.59,0.3322
2024-09-10,108255.0,3323428.5,1.38,19.73,1.13,3.4,1.0,2578646.5,30080.0,83995.0,923456.0,,,207.0,0.03,,,,,1051.0,,,,0.03,207.0,,593.0,,0.91,,,,100.0,9.4,0.0,0.0,,0.0,100.0,13.85,0.3478,55.91,0.3384
2024-09-11,108474.0,3411507.3,1.39,19.36,1.14,3.44,1.0,2639095.3,30380.0,83914.0,955451.0,,,300.0,,,,,,,,,,,300.0,,,81.0,0.94,0.0,,,100.0,9.52,0.0,0.0,,0.0,100.0,13.99,0.3419,55.29,0.3399
2024-09-12,103203.0,3395378.7,1.32,17.48,1.08,3.31,1.0,2815647.8,23441.0,85582.0,771208.9,,,,0.05,,,,0.21,1668.0,6939.0,,,0.05,,,,,0.74,,,,100.0,7.35,0.0,0.0,,0.0,100.0,14.92,0.3678,57.55,0.3235
2024-09-13,104203.0,3735677.55,1.33,17.15,1.09,3.41,1.0,3103964.7,25109.0,86582.0,900157.65,,,358.0,0.06,,,,,1000.0,,,,0.06,358.0,,1310.0,,0.84,,,,100.0,7.87,0.0,0.0,,0.0,100.0,16.09,0.3521,55.77,0.3265
2024-09-16,102026.0,3825975.0,1.3,14.39,1.07,3.47,1.0,3202162.5,24856.0,85391.0,932100.0,,,733.0,,,,,0.03,,986.0,,,,733.0,,,1191.0,0.91,0.03,,,100.0,7.79,0.0,0.0,,0.0,100.0,17.24,0.3467,54.84,0.3198
2024-09-17,90468.0,3510158.4,1.16,11.53,0.95,3.1,0.0,3005525.6,18107.0,77462.0,702551.6,,,,,,,,0.24,,6749.0,,,,,,,7929.0,0.69,0.26,,,100.0,5.72,0.0,0.0,,0.0,100.0,12.7,0.4084,61.44,0.286
2024-09-18,86078.0,3240836.7,1.1,10.28,0.9,2.97,0.0,2980449.3,19807.0,79162.0,745733.55,,,800.0,0.04,,900.0,,,800.0,,,,0.04,800.0,0.03,900.0,,0.77,,,,100.0,6.24,0.0,0.0,,0.0,100.0,15.81,0.4458,64.16,0.2713
2024-09-19,101915.0,3893153.0,1.3,11.69,1.07,3.53,1.0,3174496.4,29844.0,83102.0,1140040.8,,,2008.0,0.13,,,,0.11,3940.0,2700.0,,,0.13,2008.0,,10729.0,,1.13,,,,40.89,9.46,43143.0,1648062.6,,1.62,40.99,15.02,0.3307,53.88,0.3231
2024-09-20,100982.0,3867610.6,1.29,11.02,1.06,3.51,1.0,2930830.9,29106.0,76523.0,1114759.8,,,,,,,,0.07,,1838.0,,,,,,1100.0,6579.0,1.11,0.25,,,40.29,8.24,43143.0,1652376.9,,1.65,40.35,10.77,0.3264,54.2,0.2858
2024-09-23,96588.0,3704149.8,1.23,10.14,1.01,3.35,1.0,2884802.05,26012.0,75223.0,997560.2,,,1000.0,0.0,,,,0.16,100.0,4094.0,,,0.0,1000.0,,,1400.0,1.0,0.05,,,37.61,7.36,43143.0,1654534.05,,1.65,37.74,11.33,0.3559,56.84,0.2732
2024-09-24,86198.0,3176396.3,1.1,8.81,0.9,2.94,0.0,2701952.55,24112.0,73323.0,888527.2,,,,0.05,,,,0.17,1400.0,4300.0,,,0.05,,,2400.0,3300.0,0.92,0.13,,,23.3,6.88,79392.0,2925595.2,,3.04,23.22,10.42,0.4434,64.62,0.2458
2024-09-25,85798.0,3183105.8,1.1,8.24,0.9,2.89,0.0,2705443.3,19522.0,72923.0,724266.2,,,,,,,,0.17,,4590.0,,,,,,,400.0,0.72,0.02,,,19.74,5.58,79392.0,2945443.2,,2.93,19.75,10.19,0.4568,65.75,0.2452
2024-09-26,83523.0,3165521.7,1.07,8.02,0.88,2.82,0.0,2732324.7,18047.0,72093.0,683981.3,,,,,,,,0.05,,1475.0,,,,,,,830.0,0.67,0.03,,,18.52,5.18,79392.0,3008956.8,,2.95,18.58,10.54,0.4792,67.58,0.2397
2024-09-27,74350.0,2750950.0,0.95,7.16,0.78,2.49,0.0,2667441.0,8874.0,72093.0,328338.0,,,,,,,,0.34,,9173.0,,,,,,,,0.34,,,,19.67,2.55,36249.0,1341213.0,,1.37,19.61,8.54,0.6011,76.57,0.2132
2024-09-30,76445.0,2801709.25,0.98,7.24,0.8,2.84,0.0,2642208.45,12839.0,72093.0,470549.35,,,380.0,,,,,0.03,,840.0,,,,380.0,,4425.0,,0.48,,,,19.5,3.68,53014.0,1942963.1,,1.96,19.51,7.33,0.6066,77.13,0.2192
2024-10-01,71199.0,2563164.0,0.91,6.43,0.75,2.64,0.0,2472048.0,11018.0,68668.0,396648.0,,,,,,,,0.11,,2821.0,,,,,,1000.0,3425.0,0.41,0.13,,,17.21,3.16,53014.0,1908504.0,,1.94,17.27,5.55,0.6936,82.85,0.204
2024-10-02,65631.0,2405376.15,0.84,5.89,0.69,2.43,0.0,2272300.0,8341.0,62000.0,305697.65,,,,,,,,0.1,,2677.0,,,,,,,6668.0,0.3,0.25,,,13.59,2.38,53014.0,1942963.1,,1.91,13.69,3.15,0.8105,89.9,0.1876
2024-10-03,64531.0,2310209.8,0.82,5.77,0.68,2.4,0.0,2219600.0,7241.0,62000.0,259227.8,,,,,,,,0.04,,1100.0,,,,,,,,0.27,,,,12.02,2.05,53014.0,1897901.2,,1.94,12.09,3.2,0.8362,91.33,0.1824
2024-10-04,67066.0,2431142.5,0.86,5.96,0.7,2.49,0.0,2247500.0,9776.0,62000.0,354380.0,,,,,,,,,,,,,,,,2535.0,,0.35,,,,15.57,2.76,53014.0,1921757.5,,1.9,15.66,3.68,0.7791,88.08,0.1894
2024-10-07,62536.0,2266930.0,0.8,5.59,0.66,2.32,0.0,2230680.0,6246.0,61536.0,226417.5,,,,,,536.0,,0.13,,3530.0,,,,,0.02,,1000.0,0.23,0.04,,,10.54,1.77,53014.0,1921757.5,,1.92,10.61,3.3,0.8894,94.23,0.1769
2024-10-08,61536.0,2202988.8,0.79,5.57,0.64,2.28,0.0,2202988.8,5246.0,61536.0,187806.8,,,,,,,,0.04,,1000.0,,,,,,,,0.19,,,,9.0,1.48,53014.0,1897901.2,,1.92,9.0,3.35,0.9189,95.8,0.1738
2024-10-09,61536.0,2215296.0,0.79,5.65,0.64,2.28,0.0,2215296.0,2536.0,61536.0,91296.0,,,,,,,,0.1,,2710.0,,,,,,,,0.09,,,,0.72,0.72,351547.0,12655692.0,,12.61,0.71,3.35,0.9191,95.81,0.1738
2024-10-10,63664.0,2240972.8,0.81,5.98,0.67,2.36,0.0,2147200.0,4664.0,61000.0,164172.8,,,,,,,,0.02,,536.0,,,,,,2664.0,536.0,0.17,0.02,,,11.4,1.32,36249.0,1275964.8,,1.31,11.4,4.06,0.8619,92.7,0.1797
2024-10-11,61926.0,2235528.6,0.79,5.86,0.65,2.3,0.0,2235528.6,2926.0,61926.0,105628.6,,,,,,926.0,,0.06,,1738.0,,,,,0.03,,,0.1,,,,7.47,0.83,36249.0,1308588.9,,1.28,7.47,3.33,0.9085,95.25,0.1748
2024-10-14,62156.0,2250047.2,0.79,5.95,0.65,2.31,0.0,2245884.2,3041.0,62041.0,110084.2,,,,,,115.0,,,,,,,,,0.0,115.0,,0.11,,,,7.74,0.86,36249.0,1312213.8,,1.31,7.74,3.32,0.9014,94.87,0.1755
2024-10-15,69590.0,2512199.0,0.89,6.92,0.73,2.58,0.0,2206251.5,10475.0,61115.0,378147.5,,,,,,,,0.03,,926.0,,,,,,8360.0,926.0,0.38,0.03,,,2.96,2.96,343888.0,12414356.8,,12.42,2.97,11.76,0.7363,84.95,0.1964
2024-10-16,72134.0,2636497.7,0.92,7.24,0.76,2.67,0.0,2233753.25,13019.0,61115.0,475844.45,,,2544.0,,,,,,,,,,,2544.0,,,,0.47,,,,3.68,3.68,340883.0,12459273.65,,12.3,3.69,11.34,0.6879,82.04,0.2038
2024-10-17,70280.0,2582790.0,0.9,7.12,0.74,2.61,0.0,2245976.25,11165.0,61115.0,410313.75,,,,,,,,0.07,,1854.0,,,,,,,,0.41,,,,3.15,3.15,342744.0,12595842.0,,12.47,3.17,9.15,0.7165,84.02,0.1986
2024-10-18,70280.0,2572248.0,0.9,7.17,0.74,2.61,0.0,2236809.0,11165.0,61115.0,408639.0,,,,,,,,,,,,,,,,,,0.41,,,,3.16,3.16,342246.0,12526203.6,,12.45,3.18,9.13,0.7163,84.01,0.1989
2024-10-21,70565.0,2600320.25,0.9,7.39,0.74,2.62,0.0,2262590.0,11165.0,61400.0,411430.25,,,,0.01,,,,,400.0,,,,0.01,,,,115.0,0.41,0.0,,,3.16,3.16,342246.0,12611765.1,,12.46,3.18,9.14,0.7197,84.21,0.1997
2024-10-22,70450.0,2578470.0,0.9,7.42,0.74,2.61,0.0,2247240.0,11050.0,61400.0,404430.0,,,,,,,,0.0,,115.0,,,,,,,,0.41,,,,3.13,3.13,342236.0,12525837.6,,12.51,3.15,9.17,0.7215,84.32,0.1994
2024-10-23,64642.0,2327112.0,0.83,6.92,0.68,2.4,0.0,2210400.0,5242.0,61400.0,188712.0,,,11.0,,,,,0.26,,6912.0,,,,11.0,,1093.0,,0.19,,,,1.48,1.48,347971.0,12526956.0,,12.65,1.49,3.86,0.8464,91.86,0.183
2024-10-24,63208.0,2307092.0,0.81,6.95,0.66,2.35,0.0,2280994.5,3808.0,62493.0,138992.0,,,,,,1093.0,,0.05,,1434.0,,,,,0.04,,,0.14,,,,1.08,1.08,349599.0,12760363.5,,12.56,1.08,3.27,0.8843,93.96,0.1789
2024-10-25,63208.0,2319733.6,0.81,6.91,0.66,2.35,0.0,2293493.1,3808.0,62493.0,139753.6,,,,,,,,,,,,,,,,,,0.14,,,,1.1,1.1,343140.0,12593238.0,,12.45,1.1,3.26,0.8836,93.92,0.1822
2024-10-28,63412.0,2295514.4,0.81,7.54,0.66,2.35,0.0,2265939.0,3910.0,62595.0,141542.0,,,,,,102.0,,,,,,,,,0.0,102.0,,0.14,,,,1.13,1.13,342594.0,12401902.8,,12.48,1.14,3.25,0.8778,93.61,0.183
2024-10-29,64042.0,2305512.0,0.82,8.45,0.67,2.38,0.0,2264760.0,4225.0,62910.0,152100.0,,,315.0,0.01,,,,,315.0,,,,0.01,315.0,,,,0.15,,,,10.63,1.22,35534.0,1279224.0,,1.29,10.63,3.22,0.8619,92.75,0.1849
2024-10-30,64042.0,2286299.4,0.82,9.16,0.67,2.36,0.0,2245887.0,4225.0,62910.0,150832.5,,,,,,,,,,,,,,,,,,0.15,,,,10.63,1.22,35534.0,1268563.8,,1.28,10.63,3.24,0.8614,92.73,0.185
2024-10-31,64042.0,2286299.4,0.82,9.75,0.67,2.36,0.0,2245887.0,4225.0,62910.0,150832.5,,,,,,,,,,,,,,,,,,0.15,,,,10.63,1.22,35534.0,1268563.8,,1.27,10.63,3.25,0.862,92.76,0.1849
2024-11-01,64042.0,2215853.2,0.82,10.36,0.67,2.36,0.0,2176686.0,4225.0,62910.0,146185.0,,,,,,,,,,,,,,,,,,0.15,,,,10.63,1.22,35534.0,1229476.4,,1.27,10.63,3.25,0.862,92.76,0.185
2024-11-04,96650.0,3377917.5,1.23,16.39,1.01,3.5,1.0,3338354.1,36833.0,95518.0,1287313.35,,,27300.0,0.07,,30608.0,,,2000.0,,,,0.07,27300.0,1.07,5308.0,,1.27,,,,100.0,10.64,0.0,0.0,,0.0,100.0,30.58,0.4871,62.57,0.2791
2024-11-05,100650.0,3522750.0,1.29,17.83,1.05,3.64,1.0,3413130.0,43333.0,97518.0,1516655.0,,,,,,2000.0,,,,,,,,,0.07,6500.0,,1.52,,,,100.0,12.44,0.0,0.0,,0.0,100.0,29.4,0.4501,60.09,0.289
