,ORA FP Equity_DX_SI_QTY,ORA FP Equity_DX_SHORT_INTEREST_VALUE,ORA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ORA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ORA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ORA FP Equity_DX_SI_MV,ORA FP Equity_DX_DSS,ORA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ORA FP Equity_DX_SUPPLY_SI_QTY,ORA FP Equity_DX_BROKER_SI_QTY,ORA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ORA FP Equity_DX_BROKER_SI_MV_NEW_x,ORA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ORA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ORA FP Equity_DX_BROKER_SI_MV_INC_x,ORA FP Equity_DX_SUPPLY_SI_MV_NEW,ORA FP Equity_DX_BROKER_SI_QTY_ADD,ORA FP Equity_DX_BROKER_SI_QTY_NEW,ORA FP Equity_DX_SUPPLY_SI_MV_DEC,ORA FP Equity_DX_BROKER_SI_QTY_INC,ORA FP Equity_DX_SUPPLY_SI_QTY_DEC,ORA FP Equity_DX_BROKER_SI_MV_NEW_y,ORA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ORA FP Equity_DX_BROKER_SI_MV_INC_y,ORA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ORA FP Equity_DX_BROKER_SI_MV_ADD,ORA FP Equity_DX_SUPPLY_SI_QTY_ADD,ORA FP Equity_DX_BROKER_SI_QTY_DEC,ORA FP Equity_DX_SUPPLY_SI_MV,ORA FP Equity_DX_BROKER_SI_MV_DEC,ORA FP Equity_DX_SUPPLY_SI_MV_RMV,ORA FP Equity_DX_BROKER_SI_MV_RMV,ORA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ORA FP Equity_DX_UTILIZATION_QUANTITY,ORA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ORA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ORA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ORA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ORA FP Equity_DX_ACTIVE_UTILIZATION_MV,ORA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ORA FP Equity_DX_BROKER_SI_CON_RATIO,ORA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ORA FP Equity_DX_DEMAND_SUPPLY_RATIO,ORA FP Equity_PX_LAST
2009-08-28,441747360.0,4511608938.07,21.9,52.75,16.68,8084.59,4.0,2786207562.18,257306384.0,272807296.0,2627895233.78,,,8054081.0,335.28,,,,12.7,17942500.0,709518.0,,,335.28,8054081.0,,4084211.0,4065668.0,4717.88,75.39,3.66,,91.81,70.75,22965712.0,234551059.97,199500.0,434.19,91.57,12.3,0.0872,18.08,1.2147,18.0
2009-08-31,470323104.0,4734072552.37,23.31,55.19,17.76,8499.56,4.0,3053786634.01,265041296.0,303389184.0,2667793085.15,,,4335533.0,546.89,,264946.0,,28.72,30672732.0,1351656.0,,,546.89,4335533.0,5.14,4751036.0,355813.0,4753.79,12.03,,,92.94,72.66,20118576.0,202505038.82,,367.46,92.82,11.44,0.0839,17.16,1.2894,17.74
2009-09-01,470339872.0,4667524289.49,23.32,55.3,17.76,8459.7,4.0,3009149858.1,265311200.0,303227808.0,2632875807.46,,,3778929.0,42.82,,,,96.61,2335000.0,5256530.0,,,42.82,3778929.0,,1747500.0,2496385.0,4715.18,51.1,,,93.18,72.83,19410368.0,192623184.85,,345.78,93.17,10.58,0.0829,17.2,1.2911,17.49
2009-09-02,448960448.0,4474466051.73,22.26,52.45,16.95,7926.2,4.0,2916178195.64,252595936.0,292604448.0,2517442116.5,,,1706258.0,123.93,,,,290.22,11851796.0,15527016.0,,,123.93,1706258.0,,1105501.0,22475140.0,4420.72,420.6,,,90.04,69.48,27945248.0,278510198.48,,491.56,89.99,10.28,0.0853,18.61,1.2349,17.565
2009-09-03,390558464.0,3909035508.18,19.36,45.33,14.75,6904.32,3.0,2534531706.19,221979680.0,253229424.0,2221758151.97,,,188212.0,23.08,,,,522.02,2245038.0,29933884.0,,,23.08,188212.0,,452118.0,41620060.0,3901.51,725.32,23.16,,83.8,61.09,42903648.0,429415564.94,1322700.0,754.93,83.79,11.87,0.0968,21.44,1.0748,17.64
2009-09-04,370722784.0,3753624375.58,18.38,43.11,14.0,6574.48,3.0,2442842828.64,204809648.0,241264816.0,2073728727.41,,51300.0,1734586.0,73.18,0.91,,,333.41,3802000.0,19145132.0,,51300.0,73.18,1734586.0,,189200.0,15766608.0,3613.3,273.53,,,79.45,56.3,52979968.0,536430205.76,,939.95,79.36,12.43,0.108,23.67,1.0191,17.845
2009-09-07,351890208.0,3617848327.8,17.44,40.66,13.29,6255.9,3.0,2453417271.21,196472592.0,238631760.0,2019971065.59,,,196943.0,,,182600.0,,151.15,,8533997.0,,,,196943.0,3.26,,2815642.0,3496.63,45.54,,,76.15,52.96,61537600.0,632679450.0,,1105.15,75.98,12.15,0.1082,24.77,0.9485,18.12
2009-09-08,339064992.0,3547552645.16,16.81,39.16,12.8,6102.76,3.0,2462884922.06,176651792.0,235395536.0,1848263745.2,,,238340.0,341.86,,,,349.98,18987590.0,20210910.0,,,341.86,238340.0,,261783.0,22223828.0,3183.63,353.16,1.96,,70.34,47.6,74497264.0,779446336.83,110000.0,1362.74,70.03,12.11,0.1135,25.26,0.9136,18.44
2009-09-09,296821920.0,3103889743.04,14.71,33.33,11.21,5381.94,3.0,2275821403.33,151931216.0,217634560.0,1588756460.4,,157983.0,1741899.0,94.26,2.91,,,492.22,4937354.0,28372806.0,,157983.0,94.26,1741899.0,,1752343.0,22698324.0,2782.59,406.94,,,66.2,40.73,77564192.0,811094746.56,,1434.45,65.98,14.07,0.1366,28.4,0.7958,18.43
2009-09-10,284591744.0,2963887167.65,14.11,32.22,10.75,5222.87,3.0,2199535522.2,139694080.0,211198880.0,1454847162.08,,,80995.0,119.62,,,,240.38,5050200.0,13389394.0,,,119.62,80995.0,,1071268.0,11485882.0,2572.8,181.83,,,63.77,37.24,79378592.0,826690145.36,,1465.49,63.71,14.65,0.1553,31.99,0.7587,18.355
2009-09-11,255556128.0,2644819960.93,12.67,29.79,9.65,4669.75,2.0,1964015518.78,129685728.0,189773296.0,1342152914.69,,,403370.0,23.06,,360000.0,,193.51,1596600.0,10442576.0,,,23.06,403370.0,6.61,30842.0,23382184.0,2382.64,437.66,,,66.18,34.94,66264048.0,685784677.57,,1219.64,66.14,16.11,0.1741,34.75,0.6885,18.24
2009-09-14,235679232.0,2436434090.28,11.68,27.75,8.9,4292.21,2.0,1839189866.0,87469904.0,177907072.0,904257257.5,,,641699.0,129.84,,,,781.76,6756493.0,42323996.0,,,129.84,641699.0,,776499.0,18622708.0,1597.06,349.35,24.12,,54.55,23.67,72873712.0,753362927.63,1310024.0,1330.56,54.55,17.1,0.1525,29.78,0.6378,18.22
2009-09-15,173016800.0,1802378228.46,8.58,20.26,6.53,3143.59,2.0,1252022285.17,81013576.0,120186144.0,843947556.49,,,180322.0,14.77,,,,132.11,815059.0,7152270.0,,,14.77,180322.0,,515618.0,58535988.0,1474.46,1068.56,,,50.1,21.67,80697064.0,840650337.16,,1474.05,50.01,15.04,0.1142,20.1,0.4628,18.36
2009-09-16,168220560.0,1764344995.17,8.34,19.97,6.35,3069.15,2.0,1207658013.7,75679016.0,115143528.0,793743006.91,,22717.0,881544.0,54.9,0.42,15000.0,,114.09,2890000.0,6318279.0,,22717.0,54.9,881544.0,0.28,79461.0,7947618.0,1386.16,141.95,,,53.15,20.54,66698536.0,699553182.9,,1227.66,53.03,17.23,0.1189,20.65,0.4565,18.485
2009-09-17,149534288.0,1550964863.43,7.41,17.68,5.65,2744.35,2.0,1030800789.62,71962632.0,99383336.0,746394122.74,,,269775.0,3.87,,,,87.16,200000.0,4788881.0,,,3.87,269775.0,,802721.0,15960191.0,1325.35,282.04,,,19.1,19.1,304877376.0,3162178415.09,,5606.86,19.12,16.98,0.1119,19.28,0.3968,18.28
2009-09-18,143507472.0,1480719514.43,7.11,16.87,5.42,2623.37,2.0,958653376.17,69766784.0,92910184.0,719858256.07,,,283922.0,1.57,,,,63.23,87200.0,3408669.0,,,1.57,283922.0,,928899.0,6560358.0,1273.37,121.19,,,18.47,18.47,307918240.0,3177120608.86,,5616.92,18.48,17.5,0.1113,18.75,0.38,18.185
2009-09-21,142138784.0,1475871906.69,7.05,16.55,5.37,2589.93,2.0,974910802.0,67454592.0,93892048.0,700402342.76,,,810246.0,46.35,,,,60.44,2570323.0,3296191.0,,,46.35,810246.0,,173755.0,1588461.0,1228.16,31.3,,,17.61,17.61,315511168.0,3276052151.25,,5756.03,17.58,17.6,0.1113,18.86,0.3712,18.3
2009-09-22,139269904.0,1459912085.73,6.9,16.24,5.26,2532.98,2.0,948315098.34,67982616.0,90465552.0,712635249.02,,44759.0,3402005.0,132.7,0.81,,,71.1,7279750.0,3893959.0,,44759.0,132.7,3402005.0,,975220.0,10706244.0,1240.83,202.13,,,17.59,17.59,318600352.0,3339763229.85,,5848.32,17.5,18.03,0.1185,19.71,0.3603,18.475
2009-09-23,142321424.0,1470904364.33,7.06,16.6,5.37,2614.01,2.0,993874594.98,60945224.0,96165088.0,629874220.25,,,1441946.0,160.11,,794242.0,,155.87,8216224.0,8658292.0,,,160.11,1441946.0,15.47,178950.0,3310926.0,1119.95,57.31,,,15.04,15.04,344320288.0,3558580290.39,,6014.02,15.7,17.41,0.1215,20.25,0.3512,18.215
2009-09-24,134491440.0,1383876020.6,6.67,15.42,5.08,2444.33,2.0,947789570.53,62562788.0,92110552.0,643752064.04,,6258187.0,622609.0,0.0,114.89,,,101.46,15000.0,5421007.0,,6258187.0,0.0,622609.0,,157777.0,4069537.0,1136.77,76.3,,,14.9,14.9,357187008.0,3675345696.67,,6500.75,14.88,18.09,0.1344,21.54,0.3204,18.135
2009-09-25,135102224.0,1401275956.15,6.7,15.42,5.1,2447.69,2.0,983797768.44,60411872.0,94851600.0,626590008.61,,,549753.0,51.18,,750000.0,,65.75,2585834.0,3735375.0,,,51.18,549753.0,13.71,1034703.0,594783.0,1093.32,11.03,,,14.01,14.01,370736288.0,3845264948.77,,6493.31,14.41,19.39,0.1344,21.3,0.3134,18.28
2009-09-28,129780712.0,1376272507.19,6.43,14.71,4.9,2360.4,1.0,977703206.44,61613092.0,92196144.0,653382180.57,,,645395.0,72.74,,,,63.28,4000000.0,3537588.0,,,72.74,645395.0,,4093415.0,6655463.0,1123.63,117.14,,,13.41,13.41,397768672.0,4218177563.2,,6432.72,14.87,19.13,0.1312,21.59,0.2825,18.69
2009-09-29,133559040.0,1403457454.57,6.62,15.24,5.04,2471.38,2.0,1040204074.72,57924176.0,98990288.0,608675508.65,,,991096.0,138.23,,,,83.84,6834149.0,4967439.0,,,138.23,991096.0,,287426.0,40000.0,1082.56,0.76,,,13.6,13.6,367871808.0,3865649463.07,,6603.51,14.08,18.68,0.1266,20.95,0.3137,18.52
2009-09-30,138298544.0,1428542849.62,6.86,15.72,5.22,2546.41,2.0,1048361265.35,61461152.0,101492816.0,634857654.17,,,526410.0,54.68,,113688.0,,5.39,2993836.0,279350.0,,,54.68,526410.0,2.11,3289917.0,604994.0,1134.99,12.66,,,14.9,14.9,350981504.0,3625433091.24,,6455.97,14.95,18.55,0.1214,20.05,0.3353,18.205
2009-10-01,137589664.0,1394287215.3,6.82,15.27,5.19,2516.63,2.0,1044130101.31,60659432.0,103035808.0,614702209.93,,,1477573.0,31.87,,,,45.63,1702400.0,2427364.0,,,31.87,1477573.0,,148070.0,159408.0,1082.69,4.66,,,14.85,14.85,347927456.0,3525779405.58,,6338.88,14.59,18.78,0.1235,20.14,0.3367,17.86
2009-10-02,135587440.0,1359380359.96,6.72,14.69,5.12,2448.64,2.0,1033873569.69,60889808.0,103120712.0,610472541.68,,,4235676.0,0.0,,,,51.26,116500.0,4099999.0,,,0.0,4235676.0,,94700.0,31600.0,1085.08,0.62,,,15.02,15.02,344384128.0,3452746212.22,,6124.52,15.05,18.81,0.1221,19.25,0.3346,17.67
2009-10-05,131918816.0,1349545253.38,6.54,14.42,4.98,2364.46,1.0,1022618459.75,59854104.0,99961536.0,612314637.12,,,6200.0,0.93,,,,19.91,79327.0,1083805.0,,,0.93,6200.0,,41902.0,3238500.0,1059.64,67.88,,,14.83,14.83,343744384.0,3516546129.43,,6118.04,14.76,18.37,0.1214,19.27,0.3269,18.03
2009-10-06,131793360.0,1351626869.66,6.53,14.27,4.98,2375.16,1.0,1019434560.66,60287976.0,99402216.0,618292517.0,,,383845.0,0.0,,,,1.27,589.0,77675.0,,,0.0,383845.0,,127700.0,559912.0,1079.29,7.42,,,14.93,14.93,343566592.0,3523499493.93,,6182.57,14.86,18.28,0.1204,19.54,0.3263,18.075
2009-10-07,130317640.0,1330207372.02,6.46,14.25,4.92,2365.45,1.0,1009771679.74,60264236.0,98925224.0,615142593.1,,,5415.0,10.74,,,,14.64,315012.0,1029153.0,,,10.74,5415.0,,1000000.0,792000.0,1089.89,12.7,,,14.06,14.06,368376960.0,3760179726.04,,6649.08,14.08,18.25,0.121,19.63,0.304,17.99
2009-10-08,146407824.0,1492369923.95,7.26,16.03,5.53,2644.54,2.0,1145400471.7,62618708.0,112368648.0,638287449.01,,,839991.0,337.57,,4225934.0,,0.16,18800200.0,7308.0,,,337.57,839991.0,75.83,1521788.0,15609.0,1122.77,0.0,,172.99,14.6,14.6,366183488.0,3732595767.14,,6575.82,14.58,17.33,0.1465,26.88,0.3414,17.965
2009-10-09,144640048.0,1462040369.74,7.17,15.81,5.46,2610.57,2.0,1112682381.26,63152308.0,110077968.0,638351722.19,,200000.0,1404171.0,20.88,3.59,,,24.96,1215000.0,1398044.0,,200000.0,20.88,1404171.0,,327474.0,3505679.0,1133.04,63.94,,,14.79,14.79,363707072.0,3676398268.5,,6521.78,14.8,17.59,0.1497,27.07,0.3388,17.815
2009-10-12,142551008.0,1453056477.14,7.07,15.84,5.38,2561.28,2.0,1114471901.65,60908512.0,109334424.0,620855012.65,,,7880.0,7.78,,,,42.59,499000.0,2291676.0,,,7.78,7880.0,,40000.0,1242541.0,1084.31,22.82,,,14.19,14.19,368449344.0,3755692178.61,,6591.53,14.13,17.61,0.1528,27.5,0.332,17.965
2009-10-13,140813248.0,1416567364.78,6.98,15.74,5.32,2537.92,2.0,1131887290.46,58644664.0,112514752.0,589959526.68,,,657284.0,59.28,,,,102.11,3280529.0,5767957.0,,,59.28,657284.0,,2846824.0,100200.0,1049.69,1.17,,,13.67,13.67,370381408.0,3726000376.7,,6612.36,13.7,17.26,0.1493,26.75,0.3282,17.73
2009-10-14,142538864.0,1437566299.63,7.07,16.0,5.38,2554.04,2.0,1152163767.73,57746564.0,114240376.0,582399157.65,,,42570.0,31.78,,,,18.0,2219991.0,990626.0,,,31.78,42570.0,,49957.0,494372.0,1022.24,9.13,,,13.51,13.51,369590560.0,3727481185.17,,6558.5,13.48,16.98,0.1533,27.96,0.3336,17.775
2009-10-15,134840912.0,1349983077.39,6.68,15.07,5.09,2415.58,2.0,1067689628.93,58164508.0,106644480.0,582324016.8,,,598975.0,43.16,,,,3.51,2597342.0,181029.0,,,43.16,598975.0,,,10193241.0,1032.96,183.41,,,13.66,13.66,367640480.0,3680696156.71,,6517.69,13.68,18.02,0.1418,25.71,0.3167,17.645
2009-10-16,134875088.0,1333106580.71,6.69,15.04,5.09,2413.56,2.0,1053573285.49,58761064.0,106593720.0,580794884.14,,,248109.0,,,,,3.1,,166648.0,,,,248109.0,,765555.0,50759.0,1037.13,1.52,4.44,,13.85,13.85,365395200.0,3611569437.35,250464.0,6433.5,13.88,18.06,0.1422,25.72,0.318,17.42
2009-10-19,134914112.0,1342295486.81,6.69,14.87,5.09,2398.26,2.0,1066587661.56,58032696.0,107202720.0,577382341.8,,,68750.0,25.65,,,,15.34,1400000.0,821828.0,,,25.65,68750.0,,24713.0,791000.0,1009.38,11.15,,,13.69,13.69,365730048.0,3638743090.28,,6385.62,13.65,17.76,0.1426,25.4,0.3184,17.535
2009-10-20,136101184.0,1364144968.93,6.75,15.01,5.14,2425.83,2.0,1078536752.19,58816528.0,107605960.0,589519270.91,,,803742.0,12.13,,,,11.37,871243.0,665449.0,,,12.13,803742.0,,645538.0,468000.0,1032.58,7.39,,,13.96,13.96,362649472.0,3634843123.15,,6379.28,13.93,17.76,0.1409,25.11,0.3229,17.665
2009-10-21,136438976.0,1393464589.41,6.76,15.41,5.15,2443.14,2.0,1102618771.6,59245400.0,107961248.0,605079057.36,20.67,,1043788.0,,,26340.0,1170000.0,23.29,,1343547.0,20.67,,,1043788.0,0.49,728630.0,841050.0,1048.45,9.02,,,14.1,14.1,361051168.0,3687450846.68,,6422.88,14.03,17.69,0.1378,24.73,0.3246,18.0
2009-10-22,136369536.0,1394302897.89,6.76,15.24,5.15,2463.57,2.0,1103462327.26,59677204.0,107923928.0,610166323.92,,250464.0,203593.0,3.68,4.51,209912.0,,0.04,104106.0,33000.0,,250464.0,3.68,203593.0,3.89,10747.0,351340.0,1073.51,5.44,,,14.23,14.23,359808832.0,3678845817.48,,6466.14,14.24,17.87,0.1379,24.7,0.3251,18.02
2009-10-23,135663488.0,1367840275.57,6.72,15.19,5.12,2455.08,2.0,1081296821.53,57476884.0,107243880.0,579516257.53,,,,0.41,,,,41.64,20000.0,2315274.0,,,0.41,,,114954.0,700050.0,1029.98,6.69,,,13.7,13.7,361953120.0,3649427437.71,,6463.46,13.75,17.98,0.1384,24.78,0.3234,17.77
2009-10-26,137251424.0,1374116334.58,6.8,15.16,5.18,2487.01,2.0,1070638907.52,58769628.0,106939064.0,588382280.18,,,984438.0,,,,,13.74,,762792.0,,,,984438.0,,1071101.0,304813.0,1050.73,5.4,,,13.92,13.92,363376160.0,3638003180.58,,6470.15,13.97,18.12,0.1383,24.67,0.3251,17.645
2009-10-27,134292064.0,1346393104.7,6.66,14.92,5.07,2412.89,2.0,1055120527.44,59531960.0,105239928.0,596858951.05,,,307510.0,0.0,,350000.0,,21.81,336845.0,1172906.0,,,0.0,307510.0,6.18,1627727.0,2385980.0,1054.65,46.88,,,14.07,14.07,363574208.0,3645143220.81,,6434.8,14.08,18.21,0.1393,25.34,0.3174,17.67
2009-10-28,133238664.0,1342635763.8,6.6,14.78,5.03,2395.14,2.0,1060471519.15,55917756.0,105237632.0,563478924.08,,,413861.0,2.64,,,,71.02,135739.0,4029217.0,,,2.64,413861.0,,1150.0,138040.0,992.75,3.1,,,13.32,13.32,363950688.0,3667503075.3,,6455.44,13.33,18.17,0.1389,25.32,0.3173,17.76
2009-10-29,132600848.0,1318151668.88,6.57,14.56,5.01,2379.43,2.0,1018413292.22,57863024.0,102448352.0,575201763.81,,,426116.0,2.88,,,,5.99,150000.0,332367.0,,,2.88,426116.0,,1851521.0,2939280.0,1023.59,55.63,,,13.72,13.72,363846592.0,3616907430.79,,6427.21,13.74,18.57,0.1409,25.87,0.3144,17.52
2009-10-30,133966080.0,1281555445.81,6.64,14.26,5.06,2390.96,2.0,992706187.83,57832340.0,103771520.0,553239672.84,,,1154408.0,18.98,,79268.0,,23.01,1243900.0,1280162.0,,,18.98,1154408.0,1.46,95070.0,,1014.93,,,,13.78,13.78,361987904.0,3462873360.83,,6291.35,13.89,18.27,0.1431,26.61,0.3191,16.86
2009-11-02,116652504.0,1134792705.74,5.78,12.41,4.4,2047.84,1.0,822586171.67,56528892.0,84558824.0,549911678.75,,,3709898.0,22.98,,,,90.08,1508073.0,5069790.0,,,22.98,3709898.0,,56443.0,20720764.0,962.86,376.19,,,13.48,13.48,362747872.0,3528802426.48,,6216.63,13.41,21.52,0.1361,23.17,0.2782,17.145
2009-11-03,117558320.0,1127262490.62,5.83,12.33,4.44,2057.03,1.0,813407799.75,57166032.0,84827496.0,548163019.1,,13206.0,216801.0,6.19,0.22,,,20.82,268673.0,1256824.0,,13206.0,6.19,216801.0,,1663957.0,,982.79,,,,13.66,13.66,361183296.0,3463373598.9,,6175.21,13.73,21.15,0.1339,23.09,0.281,16.9
2009-11-04,114865488.0,1120993229.18,5.69,11.88,4.34,1988.16,1.0,810982499.99,55521344.0,83099432.0,541842913.68,,,714351.0,,,,,41.83,,2366387.0,,,,714351.0,,20556.0,1728061.0,938.92,31.71,0.22,,13.19,13.19,365330368.0,3565325634.98,13206.0,6170.58,13.21,21.46,0.1399,23.89,0.2729,17.2
2009-11-05,110686896.0,1090576102.46,5.49,11.55,4.18,1928.33,1.0,775272871.7,55753712.0,78685520.0,549330301.31,,,872900.0,7.81,,,,10.55,491989.0,640531.0,,,7.81,872900.0,,,4905902.0,953.91,90.57,,,13.23,13.23,365657984.0,3602755822.38,,6279.23,13.19,22.6,0.1426,23.67,0.2627,17.365
2009-11-06,112698880.0,1104964483.2,5.84,11.75,4.26,1980.68,1.0,774027174.96,57505696.0,78945520.0,563818838.85,,,1982454.0,10.15,,,,5.79,560000.0,336992.0,,,10.15,1982454.0,,106520.0,300000.0,997.9,5.25,,,13.62,13.62,364838880.0,3577089714.55,,6343.92,13.59,22.5,0.1405,23.36,0.2668,17.28
2009-11-09,113985064.0,1128569630.27,5.91,11.99,4.3,1997.2,1.0,791804522.87,57507544.0,79971928.0,569383964.81,,,432632.0,21.13,,,,11.65,1026407.0,618858.0,,,21.13,432632.0,,188076.0,,994.35,,,,13.55,13.55,366989440.0,3633573751.49,,6363.67,13.51,22.1,0.1402,23.05,0.2685,17.45
2009-11-10,112666984.0,1112642582.3,5.84,11.79,4.25,1985.24,1.0,774258088.13,57070720.0,78401928.0,563601784.83,,,50000.0,,,,,9.02,,533760.0,,,,50000.0,,46935.0,400000.0,994.3,1.79,,21.68,13.46,13.46,366826144.0,3622590874.66,,6399.79,13.45,22.15,0.1419,23.2,0.2658,17.405
2009-11-11,115764648.0,1138307241.89,6.0,12.15,4.37,2036.42,1.0,789343471.81,58294920.0,80275400.0,573210654.1,,,754300.0,32.77,,,,0.49,1873468.0,30103.0,,,32.77,754300.0,,500000.0,,1013.03,,,,13.78,13.78,364888192.0,3587924971.99,,6342.58,13.77,21.59,0.1408,22.69,0.2736,17.33
2009-11-12,117078480.0,1151226077.7,6.07,12.5,4.42,2063.04,1.0,804238650.6,58693924.0,81790224.0,577134037.88,,,956440.0,26.92,,,,11.82,1514828.0,679143.0,,,26.92,956440.0,,121708.0,,1021.51,,,,13.91,13.91,363177312.0,3571101985.64,,6318.01,13.92,21.31,0.1391,22.37,0.2775,17.33
2009-11-13,116949712.0,1155600220.39,6.06,12.76,4.42,2056.87,1.0,815912324.54,58391512.0,82572424.0,576976573.79,,,742964.0,1.36,,700000.0,,34.73,82200.0,1983026.0,,,1.36,742964.0,12.79,937653.0,,1011.39,,,,13.71,13.71,367660288.0,3632914545.7,,6380.97,13.68,21.11,0.1372,22.26,0.2745,17.415
2009-11-16,118004248.0,1167694145.48,6.11,13.07,4.46,2075.17,1.0,815127884.31,59143692.0,82374784.0,585247938.62,,,1022340.0,,,,,19.57,,1137131.0,,,,1022340.0,,866969.0,197640.0,1027.9,7.2,,,13.86,13.86,367595648.0,3637490118.77,,6398.93,13.84,21.02,0.1349,22.12,0.2765,17.44
2009-11-17,115995024.0,1142876038.18,6.01,12.89,4.38,2049.81,1.0,792040607.11,59121916.0,80387344.0,582516549.4,,,1070307.0,3.95,,,,18.44,176700.0,1092086.0,,,3.95,1070307.0,,,2164146.0,1033.69,32.46,,,13.81,13.81,369030240.0,3635981994.02,,6443.82,13.82,20.28,0.1342,22.32,0.2709,17.365
2009-11-18,116008992.0,1143671890.55,6.01,13.25,4.38,2038.84,1.0,792680009.12,59117276.0,80405936.0,582806260.46,,,445150.0,0.0,,,,8.26,20000.0,449789.0,,,0.0,445150.0,,,1400.0,1022.69,0.73,,,13.87,13.87,367228928.0,3620317659.09,,6367.9,13.84,20.28,0.1353,22.5,0.2721,17.375
2009-11-19,115188464.0,1114014832.46,5.97,13.22,4.35,2026.34,1.0,770196431.28,56681784.0,79637848.0,548182916.19,,,187464.0,2.67,,,,51.45,231908.0,2980305.0,,,2.67,187464.0,,357349.0,1000000.0,982.52,15.74,,,13.41,13.41,365872576.0,3538440068.58,,6327.58,13.44,19.46,0.1327,22.5,0.2726,17.045
2009-11-20,111144384.0,1066074803.1,5.76,12.6,4.2,1936.1,1.0,751561569.77,55817576.0,78354584.0,535391076.02,,,596435.0,0.63,,,,26.97,80200.0,1467512.0,,,0.63,596435.0,,6871.0,1363461.0,953.53,25.45,,,13.26,13.26,364995872.0,3500967735.57,,6235.37,13.26,20.0,0.1405,23.45,0.2641,16.905
2009-11-23,110043352.0,1064567429.36,5.7,12.28,4.15,1901.49,1.0,757032283.56,53247628.0,78253728.0,515121444.68,,,244006.0,5.47,,,,53.62,347999.0,3034283.0,,,5.47,244006.0,,220327.0,448853.0,898.54,10.01,,,12.77,12.77,363617984.0,3517666950.9,,6171.72,12.71,20.09,0.1414,23.79,0.264,17.05
2009-11-24,108843352.0,1052958541.66,5.64,12.11,4.11,1890.57,1.0,747358210.48,53110348.0,77253728.0,513793387.93,,25000.0,457715.0,,0.43,,,10.61,,632993.0,,25000.0,,457715.0,,13000.0,1000000.0,905.66,17.24,,,12.7,12.7,365177920.0,3532757885.76,,6239.98,12.67,20.46,0.1442,23.96,0.2602,17.05
2009-11-25,107445968.0,1060777627.74,5.57,12.03,4.06,1857.24,1.0,757415236.59,52454816.0,76718448.0,517868621.0,,,420792.0,5.92,,12000.0,,20.38,297026.0,1196326.0,,,5.92,420792.0,0.2,120000.0,844314.0,892.43,21.7,,,12.64,12.64,362646336.0,3580284371.51,,6213.46,12.56,20.73,0.1494,24.39,0.2588,17.4
2009-11-26,108503200.0,1062904167.62,5.62,12.13,4.1,1901.88,1.0,754873475.6,53956628.0,77058864.0,528562519.56,,,714814.0,9.93,,,,0.23,340421.0,13000.0,,,9.93,714814.0,,800000.0,,938.66,,,,12.94,12.94,363178624.0,3557720629.81,,6301.83,12.96,20.77,0.1467,23.83,0.2601,17.265
2009-11-27,107383704.0,1055897893.15,5.56,11.86,4.05,1879.41,1.0,750442144.79,53456132.0,76319176.0,525631125.13,,,6422.0,0.89,,,,8.79,65750.0,506918.0,,,0.89,6422.0,,,805436.0,924.5,11.53,,,12.91,12.91,360516160.0,3544935028.4,,6239.88,12.9,20.9,0.1482,24.15,0.2594,17.33
2009-11-30,107731080.0,1059007991.71,5.58,12.1,4.07,1885.6,1.0,755108282.68,53408440.0,76815880.0,525010654.17,,,760836.0,12.3,,,,14.25,705000.0,823939.0,,,12.3,760836.0,,40413.0,208298.0,924.22,3.64,0.43,,12.93,12.93,359592160.0,3534829235.88,25000.0,6227.08,12.92,20.8,0.1496,24.1,0.2609,17.325
2009-12-01,113168328.0,1134930591.82,5.86,12.65,4.27,1982.7,1.0,821048338.53,53658624.0,81869912.0,538125948.92,86.34,,361861.0,4.76,,54107.0,4983340.0,3.24,260051.0,185701.0,86.34,,4.76,361861.0,0.95,74024.0,243467.0,930.74,4.37,,,12.96,12.96,360307456.0,3613413412.6,,6286.8,12.9,19.8,0.1383,22.91,0.2734,17.675
2009-12-02,112460320.0,1125915915.48,5.83,12.52,4.25,1994.44,1.0,814188069.18,54386160.0,81323880.0,544496433.28,,,954636.0,3.03,,64018.0,,43.85,107000.0,2588008.0,,,3.03,954636.0,1.19,2360905.0,717052.0,962.04,11.75,,,13.19,13.19,357897152.0,3583149145.77,,6328.26,13.2,20.09,0.139,22.76,0.2728,17.645
