,BAIN FP Equity_DX_SI_QTY,BAIN FP Equity_DX_SHORT_INTEREST_VALUE,BAIN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BAIN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BAIN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BAIN FP Equity_DX_SI_MV,BAIN FP Equity_DX_DSS,BAIN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BAIN FP Equity_DX_SUPPLY_SI_QTY,BAIN FP Equity_DX_BROKER_SI_QTY,BAIN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BAIN FP Equity_DX_BROKER_SI_MV_NEW_x,BAIN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BAIN FP Equity_DX_SUPPLY_SI_QTY_INC_x,BAIN FP Equity_DX_BROKER_SI_MV_INC_x,BAIN FP Equity_DX_SUPPLY_SI_MV_NEW,BAIN FP Equity_DX_BROKER_SI_QTY_ADD,BAIN FP Equity_DX_BROKER_SI_QTY_NEW,BAIN FP Equity_DX_SUPPLY_SI_MV_DEC,BAIN FP Equity_DX_BROKER_SI_QTY_INC,BAIN FP Equity_DX_SUPPLY_SI_QTY_DEC,BAIN FP Equity_DX_BROKER_SI_MV_NEW_y,BAIN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BAIN FP Equity_DX_BROKER_SI_MV_INC_y,BAIN FP Equity_DX_SUPPLY_SI_QTY_INC_y,BAIN FP Equity_DX_BROKER_SI_MV_ADD,BAIN FP Equity_DX_SUPPLY_SI_QTY_ADD,BAIN FP Equity_DX_BROKER_SI_QTY_DEC,BAIN FP Equity_DX_SUPPLY_SI_MV,BAIN FP Equity_DX_BROKER_SI_MV_DEC,BAIN FP Equity_DX_SUPPLY_SI_MV_RMV,BAIN FP Equity_DX_BROKER_SI_MV_RMV,BAIN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BAIN FP Equity_DX_UTILIZATION_QUANTITY,BAIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BAIN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BAIN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BAIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BAIN FP Equity_DX_ACTIVE_UTILIZATION_MV,BAIN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BAIN FP Equity_DX_BROKER_SI_CON_RATIO,BAIN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BAIN FP Equity_DX_DEMAND_SUPPLY_RATIO,BAIN FP Equity_PX_LAST
2016-11-17,400.0,11604.0,0.01,0.67,0.0,0.01,0.0,11604.0,400.0,400.0,11604.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.01
2016-11-18,400.0,12096.0,0.01,0.72,0.0,0.01,0.0,12096.0,400.0,400.0,12096.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.24
2016-11-21,400.0,12264.0,0.01,0.72,0.0,0.01,0.0,12264.0,400.0,400.0,12264.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.66
2016-11-22,400.0,12012.0,0.01,0.72,0.0,0.01,0.0,12012.0,400.0,400.0,12012.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.03
2016-11-23,400.0,12056.0,0.01,0.7,0.0,0.01,0.0,12056.0,400.0,400.0,12056.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.14
2016-11-24,400.0,12000.0,0.01,0.68,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-11-25,400.0,12000.0,0.01,0.66,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-11-28,400.0,12000.0,0.01,0.68,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-11-29,400.0,12000.0,0.01,0.69,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-11-30,400.0,12000.0,0.01,0.72,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-12-01,400.0,11800.0,0.01,0.7,0.0,0.01,0.0,11800.0,400.0,400.0,11800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.5
2016-12-02,400.0,11800.0,0.01,0.69,0.0,0.01,0.0,11800.0,400.0,400.0,11800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.5
2016-12-05,400.0,11800.0,0.01,0.74,0.0,0.01,0.0,11800.0,400.0,400.0,11800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.5
2016-12-06,400.0,11800.0,0.01,0.8,0.0,0.01,0.0,11800.0,400.0,400.0,11800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.5
2016-12-07,400.0,12000.0,0.01,0.88,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-12-08,400.0,12000.0,0.01,0.89,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-12-09,400.0,12000.0,0.01,0.85,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-12-12,400.0,12556.0,0.01,0.82,0.0,0.01,0.0,12556.0,400.0,400.0,12556.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.39
2016-12-13,400.0,12580.0,0.01,0.79,0.0,0.01,0.0,12580.0,400.0,400.0,12580.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.45
2016-12-14,400.0,12400.0,0.01,0.78,0.0,0.01,0.0,12400.0,400.0,400.0,12400.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.0
2016-12-15,400.0,12032.0,0.01,0.99,0.0,0.01,0.0,12032.0,400.0,400.0,12032.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.08
2016-12-16,400.0,12132.0,0.01,0.89,0.0,0.01,0.0,12132.0,400.0,400.0,12132.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.33
2016-12-19,400.0,12152.0,0.01,0.89,0.0,0.01,0.0,12152.0,400.0,400.0,12152.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.38
2016-12-20,400.0,12000.0,0.01,0.86,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-12-21,400.0,12000.0,0.01,0.82,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-12-22,400.0,12000.0,0.01,0.79,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-12-23,400.0,12320.0,0.01,0.83,0.0,0.01,0.0,12320.0,400.0,400.0,12320.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.8
2016-12-26,400.0,12320.0,0.01,0.83,0.0,0.01,0.0,12320.0,400.0,400.0,12320.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,
2016-12-27,400.0,12124.0,0.01,0.83,0.0,0.01,0.0,12124.0,400.0,400.0,12124.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.31
2016-12-28,400.0,12120.0,0.01,0.86,0.0,0.01,0.0,12120.0,400.0,400.0,12120.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.3
2016-12-29,400.0,12000.0,0.01,1.11,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-12-30,400.0,12036.0,0.01,1.07,0.0,0.01,0.0,12036.0,400.0,400.0,12036.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.09
2017-01-02,400.0,12400.0,0.01,1.08,0.0,0.01,0.0,12400.0,400.0,400.0,12400.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.0
2017-01-03,400.0,12640.0,0.01,1.06,0.0,0.01,0.0,0.0,400.0,0.0,12640.0,,,,,,,,,,,,,,,,,,0.01,,,0.01,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.6
2017-01-04,400.0,13200.0,0.01,1.04,0.0,0.01,0.0,0.0,400.0,0.0,13200.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,33.0
2017-01-05,400.0,13200.0,0.01,1.1,0.0,0.01,0.0,0.0,400.0,0.0,13200.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,33.0
2017-01-06,400.0,12428.0,0.01,1.13,0.0,0.01,0.0,0.0,400.0,0.0,12428.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.07
2017-01-09,400.0,12800.0,0.01,1.25,0.0,0.01,0.0,0.0,400.0,0.0,12800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,32.0
2017-01-10,400.0,12800.0,0.01,1.16,0.0,0.01,0.0,0.0,400.0,0.0,12800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,
2017-01-11,400.0,12408.0,0.01,1.18,0.0,0.01,0.0,0.0,400.0,0.0,12408.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.02
2017-01-12,400.0,12796.0,0.01,1.19,0.0,0.01,0.0,0.0,400.0,0.0,12796.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.99
2017-01-13,400.0,12996.0,0.01,1.2,0.0,0.01,0.0,0.0,400.0,0.0,12996.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,32.49
2017-01-16,400.0,12808.0,0.01,1.18,0.0,0.01,0.0,0.0,400.0,0.0,12808.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,32.02
2017-01-17,400.0,12940.0,0.01,1.07,0.0,0.01,0.0,0.0,400.0,0.0,12940.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,32.35
2017-01-18,400.0,12800.0,0.01,0.99,0.0,0.01,0.0,0.0,400.0,0.0,12800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,32.0
2017-01-19,400.0,12800.0,0.01,0.8,0.0,0.01,0.0,0.0,400.0,0.0,12800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,
2017-01-20,400.0,12484.0,0.01,0.81,0.0,0.01,0.0,0.0,400.0,0.0,12484.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.21
2017-01-23,400.0,13040.0,0.01,0.84,0.0,0.01,0.0,0.0,400.0,0.0,13040.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,32.6
2017-01-24,400.0,13040.0,0.01,0.76,0.0,0.01,0.0,0.0,400.0,0.0,13040.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,32.6
2017-01-25,400.0,13040.0,0.01,0.79,0.0,0.01,0.0,0.0,400.0,0.0,13040.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,32.6
2017-01-26,400.0,13200.0,0.01,0.75,0.0,0.01,0.0,0.0,400.0,0.0,13200.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,33.0
2017-01-27,400.0,13200.0,0.01,0.67,0.0,0.01,0.0,0.0,400.0,0.0,13200.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,33.0
2017-01-30,400.0,13200.0,0.01,0.72,0.0,0.01,0.0,0.0,400.0,0.0,13200.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,33.0
2017-01-31,400.0,13560.0,0.01,0.73,0.0,0.01,0.0,0.0,400.0,0.0,13560.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,33.9
2017-02-01,400.0,13600.0,0.01,0.73,0.0,0.01,0.0,0.0,400.0,0.0,13600.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,34.0
2017-02-02,400.0,13244.0,0.01,0.76,0.0,0.01,0.0,0.0,400.0,0.0,13244.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,33.11
2017-02-03,400.0,13280.0,0.01,0.78,0.0,0.01,0.0,0.0,400.0,0.0,13280.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,33.2
2017-02-06,400.0,13192.0,0.01,0.78,0.0,0.01,0.0,0.0,400.0,0.0,13192.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,32.98
2017-02-07,400.0,13196.0,0.01,0.71,0.0,0.01,0.0,0.0,400.0,0.0,13196.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,32.99
2017-02-08,400.0,12804.0,0.01,0.71,0.0,0.01,0.0,0.0,400.0,0.0,12804.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,32.01
2017-02-09,100.0,3201.0,0.0,0.18,0.0,0.0,0.0,0.0,100.0,0.0,3201.0,,,,,,,,0.01,,300.0,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,32.01
2017-02-10,100.0,3233.0,0.0,0.18,0.0,0.0,0.0,0.0,100.0,0.0,3233.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,32.33
2017-02-13,100.0,3275.0,0.0,0.18,0.0,0.0,0.0,0.0,100.0,0.0,3275.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,32.75
2017-02-14,100.0,3479.0,0.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,3479.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,34.79
2017-02-15,100.0,3287.0,0.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,3287.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,32.87
2017-02-16,100.0,3405.0,0.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,3405.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,34.05
2017-02-17,100.0,3479.0,0.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,3479.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,34.79
2017-02-20,100.0,3479.0,0.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,3479.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,34.79
2017-02-21,100.0,3500.0,0.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,3500.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,35.0
2017-02-22,100.0,3343.0,0.0,0.11,0.0,0.0,0.0,0.0,100.0,0.0,3343.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,33.43
2017-02-23,100.0,3343.0,0.0,0.11,0.0,0.0,0.0,0.0,100.0,0.0,3343.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,
2017-02-24,100.0,3343.0,0.0,0.11,0.0,0.0,0.0,0.0,100.0,0.0,3343.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,33.43
2017-02-27,100.0,3343.0,0.0,0.11,0.0,0.0,0.0,0.0,100.0,0.0,3343.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,
2017-02-28,100.0,3271.0,0.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,3271.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,32.71
2017-03-01,100.0,3430.0,0.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,3430.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,34.3
2017-03-02,100.0,3449.0,0.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,3449.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,34.49
2017-03-03,100.0,3490.0,0.0,0.13,0.0,0.0,0.0,0.0,100.0,0.0,3490.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,34.9
2017-03-06,100.0,3301.0,0.0,0.13,0.0,0.0,0.0,0.0,100.0,0.0,3301.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,33.01
2017-03-07,100.0,3285.0,0.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,3285.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,32.85
2017-03-08,100.0,3316.0,0.0,0.13,0.0,0.0,0.0,0.0,100.0,0.0,3316.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,33.16
2017-03-09,100.0,3326.0,0.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,3326.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,33.26
2017-03-10,100.0,3316.0,0.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,3316.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,33.16
2017-03-13,100.0,3300.0,0.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,3300.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,33.0
2017-03-14,100.0,3280.0,0.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,3280.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,32.8
2017-03-15,100.0,3256.0,0.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,3256.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,32.56
2017-03-16,100.0,3279.0,0.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,3279.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,32.79
2017-03-17,100.0,3250.0,0.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,3250.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,32.5
2017-03-20,100.0,3419.0,0.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,3419.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,34.19
2017-03-21,100.0,3394.0,0.0,0.16,0.0,0.0,0.0,0.0,100.0,0.0,3394.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,33.94
2017-03-22,100.0,3500.0,0.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,3500.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,35.0
2017-03-23,100.0,3495.0,0.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,3495.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,34.95
2017-03-24,100.0,3259.0,0.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,3259.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,32.59
2017-03-27,100.0,3301.0,0.0,0.15,0.0,0.0,0.0,0.0,100.0,0.0,3301.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,33.01
2017-03-28,100.0,3301.0,0.0,0.25,0.0,0.0,0.0,0.0,100.0,0.0,3301.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,
2017-03-29,100.0,3320.0,0.0,0.25,0.0,0.0,0.0,0.0,100.0,0.0,3320.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,33.2
2017-03-30,100.0,3320.0,0.0,0.23,0.0,0.0,0.0,0.0,100.0,0.0,3320.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,
2017-03-31,100.0,3320.0,0.0,0.25,0.0,0.0,0.0,0.0,100.0,0.0,3320.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,
2017-04-03,100.0,3300.0,0.0,0.25,0.0,0.0,0.0,0.0,100.0,0.0,3300.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,33.0
2017-04-04,100.0,3300.0,0.0,0.25,0.0,0.0,0.0,0.0,100.0,0.0,3300.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,33.0
2017-04-05,100.0,3260.0,0.0,0.28,0.0,0.0,0.0,0.0,100.0,0.0,3260.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,32.6
2017-04-06,100.0,3281.0,0.0,0.25,0.0,0.0,0.0,0.0,100.0,0.0,3281.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,32.81
2017-04-07,100.0,3280.0,0.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,3280.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,32.8
2017-04-10,100.0,3280.0,0.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,3280.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,
2017-04-11,100.0,3231.0,0.0,0.12,0.0,0.0,0.0,0.0,100.0,0.0,3231.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,32.31
2017-04-12,100.0,3269.0,0.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,3269.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007,32.69
