,AF FP Equity_DX_SI_QTY,AF FP Equity_DX_SHORT_INTEREST_VALUE,AF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AF FP Equity_DX_SI_MV,AF FP Equity_DX_DSS,AF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AF FP Equity_DX_SUPPLY_SI_QTY,AF FP Equity_DX_BROKER_SI_QTY,AF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AF FP Equity_DX_BROKER_SI_MV_NEW_x,AF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AF FP Equity_DX_SUPPLY_SI_QTY_INC_x,AF FP Equity_DX_BROKER_SI_MV_INC_x,AF FP Equity_DX_SUPPLY_SI_MV_NEW,AF FP Equity_DX_BROKER_SI_QTY_ADD,AF FP Equity_DX_BROKER_SI_QTY_NEW,AF FP Equity_DX_SUPPLY_SI_MV_DEC,AF FP Equity_DX_BROKER_SI_QTY_INC,AF FP Equity_DX_SUPPLY_SI_QTY_DEC,AF FP Equity_DX_BROKER_SI_MV_NEW_y,AF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AF FP Equity_DX_BROKER_SI_MV_INC_y,AF FP Equity_DX_SUPPLY_SI_QTY_INC_y,AF FP Equity_DX_BROKER_SI_MV_ADD,AF FP Equity_DX_SUPPLY_SI_QTY_ADD,AF FP Equity_DX_BROKER_SI_QTY_DEC,AF FP Equity_DX_SUPPLY_SI_MV,AF FP Equity_DX_BROKER_SI_MV_DEC,AF FP Equity_DX_SUPPLY_SI_MV_RMV,AF FP Equity_DX_BROKER_SI_MV_RMV,AF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AF FP Equity_DX_UTILIZATION_QUANTITY,AF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AF FP Equity_DX_ACTIVE_UTILIZATION_MV,AF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AF FP Equity_DX_BROKER_SI_CON_RATIO,AF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AF FP Equity_DX_DEMAND_SUPPLY_RATIO
2008-01-22,23052040.0,416134781.89,7.68,8.15,7.68,480.26,2.0,238315130.9,14009435.0,13201612.0,252897929.13,,,4460.0,1.7,,,,3.49,184892.0,154480.0,,,1.7,4460.0,,10000.0,3928414.0,258.85,79.77,3.39,,33.94,33.94,27263260.0,492155607.65,177800.0,502.49,34.0,12.89,0.1198,26.19,0.5585
2008-01-23,21546780.0,394120515.93,7.18,7.39,7.18,462.79,2.0,228470632.07,12632409.0,12490612.0,231064296.04,,,24224.0,,,,,25.52,,1415537.0,,,,24224.0,,14287.0,711000.0,247.11,14.69,,,32.5,32.5,26233772.0,479852105.77,,494.18,33.33,11.96,0.1273,27.6,0.5544
2008-01-24,24513418.0,471860068.32,8.17,8.15,8.17,523.16,2.0,315379189.13,12480360.0,16384141.0,240235103.99,,,98310.0,2.19,,3878414.0,,5.14,125000.0,274051.0,,,2.19,98310.0,74.08,23692.0,109885.0,247.34,1.97,,,32.0,32.0,26516688.0,510421117.58,,526.15,31.98,19.38,0.1316,24.58,0.6286
2008-01-25,24712318.0,462435686.21,8.23,8.18,8.23,544.5,2.0,307320431.63,12640610.0,16423041.0,236540706.52,,177800.0,35550.0,5.89,3.58,,,,100000.0,,,177800.0,5.89,35550.0,,124700.0,61100.0,261.49,1.54,,,32.9,32.9,25784630.0,482501603.76,,509.36,33.92,20.08,0.1308,24.03,0.6431
2008-01-28,24923836.0,458278424.76,8.31,8.18,8.3,538.09,2.0,305191591.07,12926915.0,16598087.0,237689184.09,,,286726.0,8.89,,,,0.04,481431.0,1666.0,,,8.89,286726.0,,1245.0,306385.0,259.23,6.13,,,33.6,33.6,25541540.0,469636243.68,,494.52,34.39,19.68,0.1381,25.95,0.6479
2008-01-29,24766468.0,471987448.59,8.25,8.27,8.25,527.36,2.0,318397619.44,12995064.0,16707191.0,247653686.49,,,128727.0,2.75,,81000.0,,1.56,222000.0,80000.0,,,2.75,128727.0,1.56,37000.0,193896.0,259.92,7.7,0.34,,33.62,33.62,25657904.0,488976007.61,17578.0,507.84,33.85,19.77,0.1355,25.22,0.6407
2008-01-30,25273388.0,467368067.77,8.42,8.48,8.42,544.35,2.0,307270194.14,13549074.0,16615938.0,250556218.87,,,474050.0,6.14,,,,0.8,305533.0,41427.0,,,6.14,474050.0,,121387.0,396786.0,275.33,4.07,,,34.95,34.95,25218098.0,466345617.57,,494.0,35.79,19.52,0.1304,24.46,0.6519
2008-01-31,20892728.0,372152887.07,6.96,6.99,6.96,439.26,2.0,182845121.19,13567322.0,10264957.0,241668682.62,,,21421.0,,,,,0.08,,3173.0,,,,21421.0,,,5002512.0,269.99,114.05,,25.72,35.22,35.22,24954962.0,444511657.6,,471.79,36.4,13.21,0.1163,24.55,0.5424
2008-02-01,25267736.0,458310284.95,8.42,8.3,8.42,528.99,2.0,300891155.38,13702213.0,16588845.0,248532956.99,25.08,,41626.0,5.11,,4781729.0,1348469.0,2.47,280433.0,90307.0,25.08,,5.11,41626.0,107.45,183572.0,86743.0,265.19,1.82,,,35.61,35.61,24779120.0,449447688.86,,465.04,36.32,19.68,0.1274,23.84,0.6566
2008-02-04,25253316.0,459741626.6,8.42,8.25,8.41,533.41,2.0,303438183.65,13758671.0,16667667.0,250479334.49,,,79237.0,6.97,,,,3.49,313046.0,197633.0,,,6.97,79237.0,,174854.0,234224.0,269.53,4.21,,,35.81,35.81,24659112.0,448924024.92,,467.77,36.56,19.59,0.1225,22.8,0.6573
2008-02-05,25425686.0,436825935.83,8.47,8.24,8.47,535.87,2.0,292265484.16,13864812.0,17011468.0,238204368.49,,,184315.0,4.89,,,,4.47,441301.0,243702.0,,,4.89,184315.0,,165528.0,97500.0,273.67,1.77,,,36.98,36.98,23625780.0,405902655.22,,438.55,38.42,19.03,0.1222,23.16,0.6782
2008-02-06,24972362.0,435255540.25,8.32,7.97,8.32,510.51,2.0,289826627.38,13619618.0,16628520.0,237382999.28,,,19550.0,,,,,5.45,,264745.0,,,,19550.0,,,382948.0,255.06,12.94,,,36.1,36.1,24108594.0,420200504.31,,439.6,36.72,18.8,0.1246,23.58,0.6619
2008-02-07,24833422.0,431882603.6,8.28,7.87,8.27,510.0,2.0,286789888.52,13522696.0,16490533.0,235175690.09,,,70361.0,0.42,,,,4.49,20000.0,256871.0,,,0.42,70361.0,,89589.0,157987.0,257.21,3.37,,,35.96,35.96,24079824.0,418776642.36,,440.17,36.88,18.94,0.1251,23.53,0.6604
2008-02-08,24623418.0,425400669.26,8.21,7.59,8.2,500.43,2.0,278090682.79,13592726.0,16096691.0,234831522.48,,63550.0,79133.0,2.09,1.37,,,6.29,166936.0,320101.0,,63550.0,2.09,79133.0,,247448.0,560778.0,256.08,13.0,,,35.12,35.12,25106210.0,433741511.3,,455.79,35.97,19.28,0.1195,21.69,0.6361
2008-02-11,24255190.0,420200481.61,8.08,7.46,8.08,491.33,2.0,272526609.83,13399128.0,15731026.0,232128465.65,,,2400.0,0.6,,,,3.64,41202.0,198611.0,,,0.6,2400.0,,2613.0,406867.0,251.33,8.69,,,35.01,35.0,24875540.0,430947516.32,,451.31,35.77,19.66,0.1191,21.04,0.6336
2008-02-12,24137952.0,429958621.24,8.04,7.36,8.04,489.69,2.0,279294287.12,13323274.0,15679630.0,237321563.96,,,14.0,3.65,,,,4.17,194727.0,231133.0,,,3.65,14.0,,155265.0,246123.0,250.97,4.65,,,35.76,35.75,23934438.0,426333516.72,,442.41,36.2,19.75,0.1184,20.72,0.6477
2008-02-13,24048130.0,449085693.86,8.01,7.24,8.01,496.34,2.0,295131535.51,12900489.0,15804025.0,240909586.47,,,16454.0,4.21,,,,8.64,162553.0,482099.0,,,4.21,16454.0,,42861.0,38158.0,251.53,0.67,,,34.56,34.55,24431964.0,456253584.18,,473.2,34.71,19.68,0.119,21.02,0.644
2008-02-14,24115342.0,431403431.52,8.04,7.14,8.03,500.9,2.0,283728877.08,12852457.0,15860372.0,229919776.93,,,14395.0,15.11,,,,1.11,712012.0,62427.0,,,15.11,14395.0,,,655665.0,257.08,18.77,,,34.63,34.63,24257292.0,433942799.08,,462.22,35.74,19.7,0.1237,23.41,0.6498
2008-02-15,24270352.0,419765864.84,8.09,7.1,8.08,497.16,2.0,277407769.66,12838056.0,16039380.0,222039535.3,,,9900.0,5.9,,,,1.08,230725.0,31065.0,,,5.9,9900.0,,6764.0,51717.0,249.96,0.71,,,34.64,34.64,24219596.0,418888018.64,,448.91,35.77,20.53,0.1274,23.69,0.6548
2008-02-18,24015476.0,415127690.43,8.0,7.07,8.0,484.48,2.0,274550660.77,12739398.0,15882980.0,220211203.36,,,89914.0,,,,,3.93,,195484.0,,,,89914.0,,6912.0,156400.0,240.18,4.4,,,34.43,34.43,24257630.0,419313525.88,,443.44,35.13,20.1,0.1247,23.35,0.6491
2008-02-19,23982334.0,427875677.66,7.99,7.16,7.99,479.29,2.0,280758450.12,12777102.0,15736447.0,227959929.87,,,190980.0,2.72,,,,3.5,134952.0,199151.0,,,2.72,190980.0,,45874.0,281485.0,240.56,5.89,,,34.68,34.68,24062682.0,429309189.3,,446.25,35.03,20.55,0.1229,22.4,0.651
2008-02-20,23670836.0,413704041.24,7.89,7.02,7.88,482.82,2.0,272221364.78,12582981.0,15575645.0,219917458.37,,,41652.0,1.57,,,,3.68,58800.0,237564.0,,,1.57,41652.0,,1792.0,219602.0,242.91,3.76,,,34.53,34.53,23855332.0,416928546.73,,437.59,35.7,20.51,0.1234,22.44,0.6496
2008-02-21,23652460.0,412929854.69,7.88,7.22,7.88,475.13,2.0,271001839.55,12637583.0,15522879.0,220629706.67,,,13883.0,0.0,,,,1.31,4290.0,62641.0,,,0.0,13883.0,,104417.0,57056.0,238.88,1.12,0.02,,34.59,34.59,23902180.0,417289521.44,1057.0,436.36,35.38,20.71,0.1244,22.54,0.6473
2008-02-22,23400776.0,401140571.04,7.8,7.31,7.79,469.66,2.0,261843967.18,12547444.0,15274825.0,215090681.23,,,18408.0,,,,,1.92,,108547.0,,,,18408.0,,,248054.0,237.41,6.07,,,34.45,34.45,23879508.0,409347086.41,,431.1,35.51,19.93,0.1236,22.86,0.6424
2008-02-25,22522404.0,405063984.46,7.51,7.19,7.5,448.47,2.0,262257517.25,11721762.0,14582066.0,210815134.15,,,,0.0,,15000.0,,14.93,123.0,833923.0,,,0.0,,0.27,8242.0,707882.0,221.18,14.52,,,32.61,32.61,24223786.0,435663230.08,,450.7,32.92,20.53,0.1194,20.94,0.6266
2008-02-26,22549266.0,414616839.16,7.51,7.22,7.51,457.62,2.0,268335385.56,11675038.0,14593633.0,214670728.2,,,34945.0,0.52,,33248.0,,0.67,28671.0,81670.0,,,0.52,34945.0,0.62,,50352.0,227.84,0.47,,,33.0,32.99,23706922.0,435902838.96,,453.18,33.46,20.3,0.1168,20.53,0.6372
2008-02-27,22780478.0,414941280.84,7.59,7.33,7.59,464.58,2.0,271378180.27,11601232.0,14898794.0,211313830.44,,,48777.0,6.33,,74330.0,,2.5,327913.0,123151.0,,,6.33,48777.0,1.41,569.0,97082.0,227.2,1.74,,,32.91,32.91,23654232.0,430856513.35,,451.93,33.45,19.76,0.1163,20.7,0.6462
2008-02-28,23064594.0,405096455.83,7.69,7.54,7.68,474.68,2.0,264667828.82,11680600.0,15069142.0,205152957.04,,,108642.0,3.49,,,,2.6,178029.0,134899.0,,,3.49,108642.0,,129645.0,7681.0,228.52,0.04,0.44,,33.57,33.57,23111408.0,405918676.48,24020.0,429.49,34.73,20.95,0.1209,21.07,0.6629
2008-02-29,22509816.0,386298701.52,7.5,7.49,7.5,447.29,2.0,248458509.87,11717223.0,14477800.0,201083297.63,,,20093.0,0.0,,,,0.07,10000.0,2953.0,,,0.0,20093.0,,19483.0,601342.0,223.57,22.69,,,32.93,32.93,23868776.0,409620281.91,,432.69,34.07,21.43,0.1236,22.21,0.6325
2008-03-03,22472418.0,375757226.63,7.49,7.68,7.49,439.86,2.0,241836879.12,11735939.0,14463220.0,196234508.04,,,46433.0,0.0,,,,1.14,75321.0,47717.0,,,0.0,46433.0,,20000.0,89901.0,219.16,1.89,,,34.0,34.0,22780780.0,380913291.72,,402.64,35.25,20.93,0.1225,22.45,0.651
2008-03-04,22788700.0,373625586.3,7.59,8.2,7.59,436.24,2.0,240700660.61,11893556.0,14681155.0,194997381.76,,,426178.0,1.34,,225000.0,,4.89,193874.0,271561.0,,,1.34,426178.0,3.85,3000.0,200939.0,216.97,4.03,,,33.74,33.73,23360680.0,383003320.13,,404.46,34.92,20.87,0.127,23.72,0.6463
2008-03-05,23047082.0,387352502.27,7.68,8.84,7.68,436.05,2.0,253648632.21,11921118.0,15091837.0,200358331.14,,,110000.0,7.89,,,,2.57,486212.0,153940.0,,,7.89,110000.0,,71502.0,75530.0,214.54,2.62,,,33.7,33.69,23455086.0,394209828.95,,410.61,34.32,20.11,0.1301,25.01,0.6514
2008-03-06,23665036.0,374168773.84,7.89,9.45,7.88,450.75,2.0,248436256.5,11918481.0,15712837.0,188443551.14,,,663.0,12.67,,,,0.05,703000.0,3300.0,,,12.67,663.0,,,82000.0,214.66,1.34,,,33.8,33.8,23341656.0,369055800.5,,400.59,34.89,19.88,0.1358,26.33,0.6711
2008-03-07,23948198.0,377269798.81,7.98,9.56,7.98,442.3,2.0,251955365.37,11920390.0,15993533.0,187788790.5,,,16476.0,3.85,,,,0.95,280696.0,14567.0,,,3.85,16476.0,,,,207.65,,,,34.77,34.77,22360818.0,352262884.58,,370.38,35.92,19.03,0.1376,27.36,0.6985
2008-03-10,24682622.0,371820484.92,8.22,9.95,8.22,450.1,2.0,252037185.2,11917403.0,16731027.0,179524467.15,,,20134.0,10.24,,,,0.52,757239.0,23121.0,,,10.24,20134.0,,,19745.0,205.37,0.56,,,33.79,33.79,23350548.0,351754043.01,,376.82,35.28,18.51,0.1357,27.1,0.6998
2008-03-11,24249130.0,362503632.53,8.08,9.64,8.08,431.02,2.0,242172296.33,12037626.0,16199748.0,179952153.01,,,120749.0,3.85,,,,0.02,320411.0,526.0,,,3.85,120749.0,,,851690.0,200.5,16.82,,,33.92,33.91,23451046.0,350572963.3,,371.56,35.05,15.5,0.1376,28.87,0.6832
2008-03-12,24093212.0,377939163.5,8.03,9.36,8.03,424.55,2.0,251972535.36,12037546.0,16062976.0,188827461.69,,,,,,51939.0,,0.01,,80.0,,,,,0.83,,188711.0,198.76,3.53,,,34.96,34.95,22394246.0,351288263.28,,360.4,35.55,15.56,0.1366,28.61,0.6996
2008-03-13,24676950.0,373152975.62,8.22,9.29,8.22,446.37,2.0,246844830.24,12360545.0,16324076.0,186910219.74,,24020.0,245015.0,9.34,0.39,,,0.08,264670.0,5034.0,,24020.0,9.34,245015.0,,58998.0,3570.0,211.14,0.06,,,35.77,35.77,22195372.0,335627746.0,,355.54,37.26,15.87,0.1324,27.63,0.7141
2008-03-14,25931514.0,396842289.54,8.64,9.9,8.64,452.22,2.0,258178783.4,12468397.0,16870598.0,190809808.19,,,74161.0,2.6,,,,11.81,616797.0,700309.0,,,2.6,74161.0,,734000.0,70275.0,207.19,1.22,,,36.09,36.09,22077516.0,337862725.52,,351.56,37.08,15.33,0.1285,27.06,0.7506
2008-03-17,25513322.0,373339260.15,8.5,9.66,8.5,447.74,2.0,249598780.37,11849044.0,17057124.0,173388370.22,,,29453.0,3.48,,15500.0,,10.89,201025.0,692782.0,,,3.48,29453.0,0.24,43977.0,30000.0,197.98,0.0,,,34.39,34.39,22604088.0,330768117.55,,351.49,36.03,15.29,0.1285,27.08,0.7405
2008-03-18,25597282.0,392953058.47,8.53,9.61,8.53,442.99,2.0,262187759.3,12568676.0,17079124.0,192946254.02,,,200677.0,0.23,,,,5.07,22000.0,285875.0,,,0.23,200677.0,,804830.0,,206.8,,,,35.88,35.88,22461468.0,344814052.85,,357.42,36.65,14.72,0.1276,27.17,0.7307
2008-03-19,27094264.0,420085319.66,9.03,10.22,9.02,476.55,2.0,272013245.78,13914976.0,17544052.0,215745928.4,,,593580.0,11.65,,,,3.97,650000.0,278596.0,,,11.65,593580.0,,1075115.0,171978.0,234.4,3.59,0.67,0.21,39.39,39.39,21411408.0,331974995.67,43800.0,346.17,40.37,14.49,0.1187,25.67,0.767
2008-03-20,27412608.0,454160915.69,9.13,10.32,9.13,486.77,2.0,298004664.11,14064128.0,17987204.0,233008740.02,2.06,43800.0,99652.0,4.51,0.71,,126979.0,1.38,316174.0,88000.0,2.06,43800.0,4.51,99652.0,,93700.0,,242.44,,,,40.03,40.03,21066256.0,349017142.59,,357.94,40.38,14.42,0.1218,26.32,0.7802
2008-03-21,27416394.0,454223640.6,9.14,10.05,9.13,494.22,2.0,298070934.48,14063564.0,17991204.0,232999395.9,,,,0.08,,,,0.0,4000.0,563.0,,,0.08,,,,,249.87,,,,40.04,40.04,21056740.0,348859485.38,,361.06,40.9,14.29,0.1207,26.15,0.7806
2008-03-24,27417078.0,454234972.83,9.14,10.05,9.13,502.61,2.0,298070934.48,14065352.0,17991204.0,233029018.76,,,7413.0,,,,,0.1,,5625.0,,,,7413.0,,,,252.88,,,,39.95,39.95,21140272.0,350243409.51,,365.79,40.88,14.93,0.12,25.74,0.7788
2008-03-25,28733132.0,476864319.91,9.57,10.54,9.57,525.11,2.0,325043752.36,14065368.0,19585288.0,233433380.86,,,12092.0,28.81,,,,0.55,1657085.0,30161.0,,,28.81,12092.0,,18084.0,63000.0,250.91,0.94,,,40.22,40.22,20907272.0,346983824.92,,362.66,40.89,14.19,0.1182,26.07,0.8216
2008-03-26,29253512.0,497827333.52,9.75,10.45,9.74,534.47,2.0,342040345.76,14161532.0,20099100.0,240996626.8,,,132473.0,9.06,,,,1.72,513812.0,111451.0,,,9.06,132473.0,,75143.0,,253.23,,,,41.1,41.1,20291804.0,345319723.58,,359.31,41.34,13.94,0.1233,27.37,0.8491
2008-03-27,30054626.0,515777783.27,10.01,10.6,10.01,560.88,3.0,362813848.1,13920038.0,21141342.0,238886564.17,,,75555.0,20.87,,,,3.41,1089441.0,223507.0,,,20.87,75555.0,,101458.0,47200.0,257.25,0.79,3.33,,40.87,40.87,20137578.0,345587908.54,195000.0,360.0,41.68,13.3,0.1243,27.96,0.8824
2008-03-28,28961116.0,491464676.34,9.65,10.17,9.65,542.02,2.0,340795490.69,13871022.0,20082456.0,235388627.21,,,171585.0,0.6,,,,6.11,25566.0,340480.0,,,0.6,171585.0,,119878.0,1084453.0,257.06,18.96,,,39.65,39.65,21114066.0,358301717.82,,376.13,40.6,11.68,0.1267,28.81,0.8278
2008-03-31,29543254.0,504738550.76,9.84,10.54,9.84,549.56,2.0,349717782.82,13877974.0,20469610.0,237101454.17,,195000.0,,11.3,3.45,,,3.28,663527.0,188048.0,,195000.0,11.3,,,1.0,276372.0,255.72,5.08,,,39.02,39.01,21692630.0,370612750.66,,387.46,39.76,13.88,0.1277,28.25,0.8305
2008-04-01,28457206.0,524882192.08,9.48,10.34,9.48,538.04,2.0,357226807.53,13894032.0,19367540.0,256270062.95,,,3743.0,11.96,,36000.0,,0.5,650786.0,24077.0,,,11.96,3743.0,0.58,36391.0,1788855.0,261.01,29.98,,,39.09,39.09,21646128.0,399254484.6,,405.08,39.19,14.35,0.112,24.33,0.8007
2008-04-02,28224232.0,510584220.91,9.4,10.04,9.4,550.53,2.0,343270309.24,13932615.0,18975402.0,252044887.35,,,48367.0,3.13,,,,0.0,153722.0,9784.0,,,3.13,48367.0,,,545861.0,269.22,6.55,,,40.15,40.15,20769828.0,375731975.55,,400.65,40.19,15.1,0.1141,24.49,0.8133
2008-04-03,28516138.0,528426969.96,9.5,10.1,9.5,557.34,2.0,350739647.02,14023914.0,18927384.0,259874404.52,,441800.0,90373.0,,8.35,,,8.16,,465774.0,,441800.0,,90373.0,,24900.0,48018.0,274.33,0.29,,,39.04,39.04,21899026.0,405806563.09,,421.08,39.45,14.69,0.1143,24.42,0.7938
2008-04-04,27285652.0,499353756.06,9.09,9.58,9.09,540.95,2.0,335845652.99,13385743.0,18351254.0,244972011.1,,,1200.0,5.49,,,,4.09,259322.0,232571.0,,,5.49,1200.0,,35000.0,835452.0,266.18,14.16,8.35,,37.8,37.8,22030372.0,403177061.91,441800.0,423.16,38.61,13.12,0.1166,25.78,0.7704
2008-04-07,28445036.0,536643671.14,9.48,10.06,9.47,562.41,2.0,362951587.38,13730698.0,19238410.0,259043165.99,,97000.0,137217.0,17.02,1.85,,,1.75,911583.0,93888.0,,97000.0,17.02,137217.0,,204626.0,24427.0,272.82,0.25,,,39.08,39.08,21400306.0,403737888.59,,419.04,39.43,14.67,0.1181,25.58,0.8097
2008-04-08,28099684.0,511560320.6,9.36,9.8,9.36,562.54,2.0,346191981.44,13545901.0,19016106.0,246605814.44,,,190810.0,3.64,,,,7.3,87399.0,402581.0,,,3.64,190810.0,,26974.0,309703.0,273.68,7.22,,,37.41,37.41,22664472.0,412611208.1,,437.63,38.48,15.2,0.1173,25.36,0.776
2008-04-09,27719656.0,494023385.5,9.24,9.66,9.23,540.76,2.0,337664398.07,13247633.0,18946352.0,236101072.27,,,208789.0,2.85,,,,12.5,157230.0,588721.0,,,2.85,208789.0,,178663.0,226985.0,258.78,5.71,1.84,,38.53,38.53,21131724.0,376612387.68,97000.0,396.91,39.47,15.13,0.1155,25.42,0.8063
2008-04-10,27950374.0,497064589.28,9.31,9.82,9.31,539.6,2.0,339650732.88,13413575.0,19098856.0,238544684.52,,,36649.0,1.83,,,,1.32,187892.0,62110.0,,,1.83,36649.0,,191403.0,35388.0,258.32,0.81,,,39.08,39.08,20910864.0,371875167.95,,388.87,39.91,14.83,0.1164,25.83,0.8143
2008-04-11,27966242.0,508327514.37,9.32,9.85,9.32,539.02,2.0,347386083.27,13361201.0,19111858.0,242859447.95,,,15014.0,0.81,,,,1.53,78746.0,82388.0,,,0.81,15014.0,,15000.0,65743.0,257.94,1.46,,,39.11,39.11,20799660.0,378064363.01,,393.73,39.58,14.82,0.1175,26.08,0.8187
2008-04-14,28173364.0,492936017.17,9.39,9.83,9.38,545.91,2.0,338046054.41,13462364.0,19320752.0,235544611.99,,,96476.0,5.05,,15000.0,,0.17,280238.0,22011.0,,,5.05,96476.0,0.27,26698.0,86344.0,260.45,1.64,,,39.57,39.57,20559764.0,359724461.03,,385.54,40.32,14.95,0.1157,25.78,0.8281
2008-04-15,28221084.0,489987265.98,9.4,9.65,9.4,536.83,2.0,336119533.97,13349741.0,19358988.0,231784260.81,,,19360.0,1.02,,,,0.85,83090.0,39246.0,,,1.02,19360.0,,18534.0,44855.0,253.35,0.9,2.1,,39.67,39.67,20301724.0,352487744.18,111272.0,369.72,40.66,14.66,0.1168,26.2,0.8386
2008-04-16,27894398.0,504884566.64,9.3,9.66,9.29,527.11,2.0,352385937.45,12830970.0,19468992.0,232238699.97,,,35298.0,3.96,,,,10.53,238005.0,581369.0,,,3.96,35298.0,,27300.0,128000.0,242.29,2.77,,,38.21,38.21,20745366.0,375488122.12,,389.63,38.34,14.77,0.1212,27.15,0.8308
2008-04-17,27589416.0,495665440.76,9.34,9.59,9.19,534.1,2.0,350461712.61,12454567.0,19507178.0,223756038.96,,,110198.0,1.73,,,,5.97,38186.0,381766.0,,,1.73,110198.0,,37165.0,,244.11,,2.67,,38.53,38.52,19873496.0,357042902.04,142000.0,374.11,39.49,14.82,0.1213,27.09,0.8534
2008-04-18,27433360.0,522023636.59,9.29,9.61,9.14,534.36,2.0,372404183.57,12366592.0,19570566.0,235321277.74,,,4597.0,3.66,,,,1.77,128000.0,95572.0,,,3.66,4597.0,,3000.0,64612.0,243.36,1.35,,,37.67,37.67,20459746.0,389324202.74,,400.55,37.79,15.0,0.1216,27.03,0.8357
2008-04-21,27353084.0,506088791.85,9.26,9.5,9.11,544.36,2.0,364904569.62,12121380.0,19722360.0,224270673.09,,,278805.0,4.31,,,,9.7,159107.0,528520.0,,,4.31,278805.0,,4503.0,7314.0,246.47,0.0,,,37.13,37.13,20521732.0,379694609.74,,399.15,38.18,13.98,0.1179,26.68,0.8379
2008-04-22,25300778.0,463513239.94,8.57,8.99,8.43,500.09,2.0,277021033.35,12313286.0,15121138.0,225580853.21,,,182781.0,13.3,,,,1.98,742067.0,94867.0,,,13.3,182781.0,,103991.0,1678298.0,245.35,29.73,,73.07,37.61,37.61,20427424.0,374232819.32,,392.07,38.49,14.25,0.1436,31.47,0.7728
2008-04-23,28371166.0,500200672.56,9.61,10.05,9.45,558.84,2.0,362722086.39,12282738.0,20573440.0,216552037.67,72.67,,,34.45,,14500.0,3664990.0,0.6,1815857.0,30547.0,72.67,,34.45,,0.28,,43046.0,243.41,0.7,,,37.51,37.51,20462996.0,360774892.43,,386.42,38.65,14.98,0.1256,27.9,0.8664
2008-04-24,28537192.0,511326525.51,9.66,9.96,9.51,554.78,2.0,371681730.8,12278324.0,20743600.0,220001769.97,,,18712.0,2.81,,,,0.53,188954.0,23127.0,,,2.81,18712.0,,,18793.0,240.87,0.76,,,37.57,37.57,20403914.0,365595271.34,,382.72,38.63,14.54,0.1247,27.95,0.8732
2008-04-25,28309114.0,522150692.25,9.59,10.02,9.43,549.46,2.0,381157292.94,12235818.0,20664964.0,225684945.1,,,1773.0,3.0,,,,0.89,157004.0,44279.0,,,3.0,1773.0,,,235641.0,239.34,3.65,,,37.45,37.45,20436268.0,376939083.4,,391.23,37.96,14.0,0.1271,28.72,0.8664
2008-04-28,28264002.0,521589293.06,9.57,10.19,9.41,555.86,2.0,379235397.91,12261407.0,20550096.0,226274347.45,,142000.0,378.0,1.82,2.73,,,1.8,70604.0,121351.0,,142000.0,1.82,378.0,,14633.0,185470.0,244.32,2.06,0.19,,37.36,37.36,20560100.0,379420013.63,10070.0,396.86,38.1,14.19,0.1266,28.49,0.8611
2008-04-29,28514864.0,523761058.28,9.66,10.45,9.5,561.56,2.0,382014016.9,12264394.0,20797800.0,225272404.62,,,18268.0,5.35,,,,0.61,269535.0,31817.0,,,5.35,18268.0,,16536.0,21833.0,244.33,0.3,,,37.34,37.34,20579150.0,377997853.42,,396.68,38.12,14.06,0.1266,28.56,0.8682
2008-04-30,28123492.0,537849299.67,9.52,10.65,9.37,554.01,2.0,385898122.83,12238598.0,20178148.0,234057753.68,,,925.0,0.11,,,,0.5,11500.0,26721.0,,,0.11,925.0,,,631152.0,244.21,12.11,,,37.45,37.45,20441752.0,390939432.31,,402.13,37.78,14.19,0.1285,28.98,0.8605
2008-05-01,27724206.0,530213132.17,9.39,10.55,9.23,559.5,2.0,378248300.41,12216749.0,19778148.0,233639901.26,,,911.0,,,,,0.0,,22760.0,,,,911.0,,,400000.0,252.95,6.9,,,37.41,37.41,20437352.0,390855284.27,,408.32,38.25,14.67,0.1289,28.98,0.849
2008-05-02,27801782.0,556457778.64,9.41,10.58,9.26,562.78,2.0,396198763.34,12283353.0,19794910.0,245853568.84,,,59518.0,0.51,,,,0.23,25000.0,11717.0,,,0.51,59518.0,,18802.0,8237.0,256.61,0.16,,,37.66,37.66,20332652.0,406961768.34,,421.87,37.82,14.62,0.1283,28.91,0.8524
2008-05-05,27804006.0,549313028.35,9.42,10.44,9.26,576.74,2.0,397107437.96,12270074.0,20099974.0,242415122.01,,,80000.0,8.96,,,,1.86,305064.0,93278.0,,,8.96,80000.0,,,,262.06,,,,37.61,37.61,20352762.0,402101673.03,,421.33,38.35,14.89,0.1295,29.01,0.8523
