,CSH FP Equity_DX_SI_QTY,CSH FP Equity_DX_SHORT_INTEREST_VALUE,CSH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CSH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CSH FP Equity_DX_SI_MV,CSH FP Equity_DX_DSS,CSH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CSH FP Equity_DX_SUPPLY_SI_QTY,CSH FP Equity_DX_BROKER_SI_QTY,CSH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CSH FP Equity_DX_BROKER_SI_MV_NEW_x,CSH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CSH FP Equity_DX_SUPPLY_SI_QTY_INC_x,CSH FP Equity_DX_BROKER_SI_MV_INC_x,CSH FP Equity_DX_SUPPLY_SI_MV_NEW,CSH FP Equity_DX_BROKER_SI_QTY_ADD,CSH FP Equity_DX_BROKER_SI_QTY_NEW,CSH FP Equity_DX_SUPPLY_SI_MV_DEC,CSH FP Equity_DX_BROKER_SI_QTY_INC,CSH FP Equity_DX_SUPPLY_SI_QTY_DEC,CSH FP Equity_DX_BROKER_SI_MV_NEW_y,CSH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CSH FP Equity_DX_BROKER_SI_MV_INC_y,CSH FP Equity_DX_SUPPLY_SI_QTY_INC_y,CSH FP Equity_DX_BROKER_SI_MV_ADD,CSH FP Equity_DX_SUPPLY_SI_QTY_ADD,CSH FP Equity_DX_BROKER_SI_QTY_DEC,CSH FP Equity_DX_SUPPLY_SI_MV,CSH FP Equity_DX_BROKER_SI_MV_DEC,CSH FP Equity_DX_SUPPLY_SI_MV_RMV,CSH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CSH FP Equity_DX_UTILIZATION_QUANTITY,CSH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CSH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CSH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CSH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CSH FP Equity_DX_ACTIVE_UTILIZATION_MV,CSH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CSH FP Equity_DX_BROKER_SI_CON_RATIO,CSH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CSH FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-03-02,214.0,22858.84,0.02,0.0,0.02,,22858.84,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3349
2016-03-03,214.0,22857.98,0.02,0.0,0.02,,22857.98,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3349
2016-03-04,214.0,22856.91,0.02,0.0,0.02,,22856.91,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3349
2016-03-07,214.0,22857.77,0.02,0.0,0.02,,22857.77,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3349
2016-03-08,214.0,22857.55,0.03,0.0,0.02,,22857.55,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3349
2016-03-09,214.0,22857.34,0.02,0.0,0.02,,22857.34,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-03-10,214.0,22857.34,0.02,0.0,0.02,,22857.34,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-03-11,214.0,22856.7,0.01,0.0,0.02,,22856.7,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-03-14,214.0,22856.48,0.01,0.0,0.02,,22856.48,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-03-15,214.0,22855.2,0.01,0.0,0.02,,22855.2,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-03-16,214.0,22855.63,0.01,0.0,0.02,,22855.63,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-03-17,214.0,22856.06,0.01,0.0,0.02,,22856.06,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-03-18,214.0,22854.77,0.01,0.0,0.02,,22854.77,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-03-21,214.0,22854.56,0.01,0.0,0.02,,22854.56,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-03-22,214.0,22854.99,0.01,0.0,0.02,,22854.99,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-03-23,214.0,22851.35,0.01,0.0,0.02,,22851.35,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-03-24,214.0,22852.85,0.01,0.0,0.02,,22852.85,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-03-25,214.0,22852.85,0.01,0.0,0.02,,22852.85,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-03-28,214.0,22852.85,0.01,0.0,0.02,,22852.85,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-03-29,214.0,22852.2,0.01,0.0,0.02,,22852.2,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-03-30,214.0,22853.06,0.01,0.0,0.02,,22853.06,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-03-31,214.0,22850.92,0.01,0.0,0.02,,22850.92,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-04-01,214.0,22850.71,0.01,0.0,0.02,,22850.71,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-04-04,214.0,22850.71,0.01,0.0,0.02,,22850.71,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-04-05,214.0,22850.28,0.01,0.0,0.02,,22850.28,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-04-06,214.0,22849.21,0.01,0.0,0.02,,22849.21,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-04-07,214.0,22847.92,0.01,0.0,0.02,,22847.92,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5207
2016-04-08,214.0,22849.21,0.01,0.0,0.02,,22849.21,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-04-11,214.0,22848.78,0.01,0.0,0.02,,22848.78,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-04-12,214.0,22849.42,0.01,0.0,0.02,,22849.42,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-04-13,214.0,22848.14,0.01,0.0,0.02,,22848.14,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-04-14,214.0,22847.07,0.01,0.0,0.02,,22847.07,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-04-15,214.0,22846.21,0.01,0.0,0.02,,22846.21,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-04-18,214.0,22847.71,0.01,0.0,0.02,,22847.71,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-04-19,214.0,22846.43,0.01,0.0,0.02,,22846.43,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-04-20,214.0,22846.21,0.01,0.0,0.02,,22846.21,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-04-21,214.0,22845.14,0.01,0.0,0.02,,22845.14,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-04-22,214.0,22846.0,0.01,0.0,0.02,,22846.0,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-04-25,214.0,22844.71,0.01,0.0,0.02,,22844.71,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-04-26,214.0,22845.36,0.02,0.0,0.02,,22845.36,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-04-27,214.0,22844.5,0.01,0.0,0.02,,22844.5,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-04-28,214.0,22843.22,0.01,0.0,0.02,,22843.22,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-04-29,214.0,22843.22,0.01,0.0,0.02,,22843.22,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-05-02,214.0,22841.93,0.01,0.0,0.02,,22841.93,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-05-03,214.0,22842.57,0.01,0.0,0.02,,22842.57,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-05-04,214.0,22842.79,0.01,0.0,0.02,,22842.79,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-05-05,214.0,22841.72,0.01,0.0,0.02,,22841.72,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-05-06,214.0,22841.29,0.01,0.0,0.02,,22841.29,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-05-09,214.0,22840.86,0.01,0.0,0.02,,22840.86,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-05-10,214.0,22840.86,0.01,0.0,0.02,,22840.86,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-05-11,214.0,22840.65,0.01,0.0,0.02,,22840.65,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-05-12,214.0,22839.36,0.01,0.0,0.02,,22839.36,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9304
2016-05-13,214.0,22838.29,0.01,0.0,0.02,,22838.29,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-05-16,214.0,22838.94,0.01,0.0,0.02,,22838.94,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-05-17,214.0,22838.08,0.01,0.0,0.02,,22838.08,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-05-18,214.0,22838.51,0.01,0.0,0.02,,22838.51,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-05-19,214.0,22838.29,0.01,0.0,0.02,,22838.29,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-05-20,214.0,22837.44,0.01,0.0,0.02,,22837.44,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-05-23,214.0,22837.87,0.01,0.0,0.02,,22837.87,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-05-24,214.0,22835.94,0.01,0.0,0.02,,22835.94,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-05-25,214.0,22836.58,0.01,0.0,0.02,,22836.58,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-05-26,214.0,22835.3,0.01,0.0,0.02,,22835.3,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-05-27,214.0,22834.66,0.01,0.0,0.02,,22834.66,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-05-30,1804.0,192497.62,0.08,0.03,0.19,,192497.62,0.0,1804.0,0.0,,,,,,1590.0,,,,,,,,,0.17,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.4,0.7827,87.6,18.9895
2016-05-31,8004.0,854066.82,0.38,0.15,0.85,,854066.82,0.0,8004.0,0.0,,,,,,6200.0,,,,,,,,,0.66,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.84,0.6386,77.36,84.2526
2016-06-01,8004.0,854082.83,0.39,0.15,0.86,,854082.83,0.0,8004.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.84,0.6386,77.36,84.2526
2016-06-02,6414.0,684373.8,0.28,0.12,0.69,,684373.8,0.0,6414.0,0.0,,,,,,,,,,,,,,,,,1590.0,0.0,0.17,,0.0,0.0,0.0,0.0,,0.0,0.0,3.5,0.9325,96.5,67.5158
2016-06-03,6414.0,684367.39,0.28,0.12,0.69,,684367.39,0.0,6414.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.5,0.9325,96.5,67.5158
2016-06-06,6414.0,684354.56,0.3,0.12,0.68,,684354.56,0.0,6414.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.5,0.9325,96.5,67.5158
2016-06-07,214.0,22832.94,0.01,0.0,0.02,,22832.94,0.0,214.0,0.0,,,,,,,,,,,,,,,,,6200.0,0.0,0.66,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-08,214.0,22832.73,0.01,0.0,0.02,,22832.73,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-09,214.0,22831.45,0.01,0.0,0.02,,22831.45,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-10,214.0,22831.66,0.02,0.0,0.02,,22831.66,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-13,214.0,22831.23,0.02,0.0,0.02,,22831.23,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-14,214.0,22832.09,0.02,0.0,0.02,,22832.09,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-15,214.0,22829.73,0.02,0.0,0.02,,22829.73,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-16,214.0,22830.16,0.02,0.0,0.02,,22830.16,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-17,214.0,22829.73,0.02,0.0,0.02,,22829.73,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-20,214.0,22829.52,0.02,0.0,0.02,,22829.52,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-21,214.0,22829.95,0.02,0.0,0.02,,22829.95,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-22,214.0,22829.73,0.02,0.0,0.02,,22829.73,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-23,214.0,22828.02,0.02,0.0,0.02,,22828.02,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-24,214.0,22826.95,0.02,0.0,0.02,,22826.95,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-27,214.0,22827.38,0.02,0.0,0.02,,22827.38,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-28,214.0,22827.38,0.02,0.0,0.02,,22827.38,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-29,214.0,22826.95,0.02,0.0,0.02,,22826.95,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-06-30,214.0,22826.95,0.02,0.0,0.02,,22826.95,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-01,214.0,22826.74,0.02,0.0,0.02,,22826.74,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-04,214.0,22825.45,0.02,0.0,0.02,,22825.45,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-05,214.0,22825.24,0.02,0.0,0.02,,22825.24,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-06,214.0,22825.88,0.02,0.0,0.02,,22825.88,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-07,214.0,22824.38,0.02,0.0,0.02,,22824.38,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-08,214.0,22824.17,0.02,0.0,0.02,,22824.17,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-11,214.0,22823.74,0.02,0.0,0.02,,22823.74,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-12,214.0,22823.31,0.02,0.0,0.02,,22823.31,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-13,214.0,22823.1,0.02,0.0,0.02,,22823.1,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-14,214.0,22822.24,0.02,0.0,0.02,,22822.24,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-15,214.0,22821.17,0.02,0.0,0.02,,22821.17,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-18,214.0,22821.82,0.02,0.0,0.02,,22821.82,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-19,214.0,22821.82,0.02,0.0,0.02,,22821.82,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-20,214.0,22821.6,0.02,0.0,0.02,,22821.6,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-21,214.0,22821.17,0.02,0.0,0.02,,22821.17,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-22,214.0,22819.25,0.02,0.0,0.02,,22819.25,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-25,214.0,22819.89,0.02,0.0,0.02,,22819.89,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-26,214.0,22819.46,0.02,0.0,0.02,,22819.46,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-27,214.0,22819.25,0.02,0.0,0.02,,22819.25,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-28,214.0,22818.82,0.02,0.0,0.02,,22818.82,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-07-29,214.0,22818.39,0.02,0.0,0.02,,22818.39,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-08-01,214.0,22817.96,0.02,0.0,0.02,,22817.96,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-08-02,214.0,22817.11,0.02,0.0,0.02,,22817.11,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-08-03,214.0,22816.68,0.02,0.0,0.02,,22816.68,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-08-04,214.0,22816.68,0.02,0.0,0.02,,22816.68,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-08-05,214.0,22816.47,0.02,0.0,0.02,,22816.47,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-08-08,214.0,22816.04,0.02,0.0,0.02,,22816.04,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-08-09,214.0,22815.61,0.02,0.0,0.02,,22815.61,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-08-10,214.0,22815.4,0.02,0.0,0.02,,22815.4,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2526
2016-08-11,214.0,22814.75,0.02,0.0,0.02,,22814.75,0.0,214.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.28
