,ALCAT FP Equity_DX_SI_QTY,ALCAT FP Equity_DX_SHORT_INTEREST_VALUE,ALCAT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCAT FP Equity_DX_SI_MV,ALCAT FP Equity_DX_DSS,ALCAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCAT FP Equity_DX_SUPPLY_SI_QTY,ALCAT FP Equity_DX_BROKER_SI_QTY,ALCAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCAT FP Equity_DX_BROKER_SI_MV_NEW_x,ALCAT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCAT FP Equity_DX_BROKER_SI_MV_INC_x,ALCAT FP Equity_DX_SUPPLY_SI_MV_NEW,ALCAT FP Equity_DX_BROKER_SI_QTY_ADD,ALCAT FP Equity_DX_BROKER_SI_QTY_NEW,ALCAT FP Equity_DX_SUPPLY_SI_MV_DEC,ALCAT FP Equity_DX_BROKER_SI_QTY_INC,ALCAT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCAT FP Equity_DX_BROKER_SI_MV_NEW_y,ALCAT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCAT FP Equity_DX_BROKER_SI_MV_INC_y,ALCAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCAT FP Equity_DX_BROKER_SI_MV_ADD,ALCAT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCAT FP Equity_DX_BROKER_SI_QTY_DEC,ALCAT FP Equity_DX_SUPPLY_SI_MV,ALCAT FP Equity_DX_BROKER_SI_MV_DEC,ALCAT FP Equity_DX_SUPPLY_SI_MV_RMV,ALCAT FP Equity_DX_BROKER_SI_MV_RMV,ALCAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCAT FP Equity_DX_UTILIZATION_QUANTITY,ALCAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCAT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCAT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCAT FP Equity_DX_BROKER_SI_CON_RATIO,ALCAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCAT FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-08-02,93219.0,670244.61,0.47,2.79,0.3,0.66,0.0,670244.61,87522.0,93219.0,629283.18,,,,,,,,,,,,,,,,,3100.0,0.63,0.03,,,100.0,11.1,0.0,0.0,,0.0,100.0,35.19,0.3479,44.41,0.1182
2023-08-03,91303.0,656468.57,0.46,2.82,0.3,0.65,0.0,656468.57,85606.0,91303.0,615507.14,,,,,,,,0.01,,1916.0,,,,,,,1916.0,0.61,0.01,,,100.0,10.86,0.0,0.0,,0.0,100.0,33.99,0.3485,45.33,0.1158
2023-08-04,91303.0,658294.63,0.46,2.87,0.3,0.64,0.0,658294.63,85606.0,91303.0,617219.26,,,,,,,,,,,,,,,,,,0.61,,,,100.0,10.86,0.0,0.0,,0.0,100.0,33.9,0.3486,45.4,0.1158
2023-08-07,91303.0,653729.48,0.46,3.02,0.3,0.65,0.0,653729.48,85606.0,91303.0,612938.96,,,,,,,,,,,,,,,,,,0.62,,,,100.0,10.86,0.0,0.0,,0.0,100.0,33.81,0.3483,45.4,0.1159
2023-08-08,91303.0,658294.63,0.46,3.14,0.3,0.65,0.0,658294.63,85606.0,91303.0,617219.26,,,,,,,,,,,,,,,,,,0.62,,,,100.0,10.88,0.0,0.0,,0.0,100.0,33.94,0.3484,45.33,0.1161
2023-08-09,91303.0,684772.5,0.46,3.2,0.3,0.65,0.0,684772.5,85606.0,91303.0,642045.0,,,,,,,,,,,,,,,,,,0.62,,,,100.0,10.91,0.0,0.0,,0.0,100.0,33.65,0.3501,45.79,0.1164
2023-08-10,88883.0,667511.33,0.45,2.75,0.29,0.64,0.0,667511.33,85606.0,88883.0,642901.06,,,,,,,,,,,,,,,,,2420.0,0.64,0.01,,,100.0,10.91,0.0,0.0,,0.0,100.0,33.94,0.3608,47.4,0.1133
2023-08-11,88883.0,657734.2,0.45,2.75,0.29,0.65,0.0,657734.2,85606.0,88883.0,633484.4,,,,,,,,,,,,,,,,,,0.64,,,,100.0,10.91,0.0,0.0,,0.0,100.0,33.88,0.3605,47.4,0.1133
2023-08-14,86800.0,646660.0,0.44,2.73,0.28,0.63,0.0,646660.0,83523.0,86800.0,622246.35,,,,,,,,0.02,,2083.0,,,,,,,2083.0,0.62,0.01,,,100.0,10.65,0.0,0.0,,0.0,100.0,32.74,0.3615,48.23,0.1107
2023-08-15,89800.0,651050.0,0.45,2.87,0.29,0.64,0.0,651050.0,86523.0,89800.0,627291.75,,,13000.0,0.1,,,,0.07,13000.0,10000.0,,,0.1,13000.0,,,10000.0,0.64,0.08,,,100.0,11.1,0.0,0.0,,0.0,100.0,46.59,0.4391,46.99,0.1152
2023-08-16,76968.0,560327.04,0.39,2.41,0.25,0.56,0.0,560327.04,73691.0,76968.0,536470.48,,,,,,,,0.1,,12832.0,,,,,,,12832.0,0.54,0.08,,,100.0,9.47,0.0,0.0,,0.0,100.0,39.31,0.4411,53.38,0.0989
2023-08-17,77368.0,557049.6,0.39,2.53,0.25,0.56,0.0,557049.6,74091.0,77368.0,533455.2,,,,0.0,,,,,400.0,,,,0.0,,,400.0,,0.54,,,,100.0,9.51,0.0,0.0,,0.0,100.0,39.73,0.44,52.97,0.0993
2023-08-18,77368.0,559370.64,0.39,2.6,0.25,0.56,0.0,559370.64,74091.0,77368.0,535677.93,,,,,,,,,,,,,,,,,,0.53,,,,100.0,9.57,0.0,0.0,,0.0,100.0,39.89,0.4401,52.86,0.0999
2023-08-21,77368.0,555502.24,0.39,2.56,0.25,0.56,0.0,555502.24,74091.0,77368.0,531973.38,,,,,,,,,,,,,,,,,,0.53,,,,100.0,9.57,0.0,0.0,,0.0,100.0,39.85,0.4399,52.87,0.0999
2023-08-22,77368.0,563239.04,0.39,2.6,0.25,0.56,0.0,563239.04,74091.0,77368.0,539382.48,,,,,,,,,,,,,,,,,,0.54,,,,100.0,9.56,0.0,0.0,,0.0,100.0,39.84,0.4404,52.92,0.0998
2023-08-23,108844.0,794561.2,0.55,3.67,0.35,0.79,0.0,584773.8,80509.0,80106.0,587715.7,,,7635.0,0.05,,,,0.03,6336.0,3869.0,,,0.05,7635.0,,2652.0,3598.0,0.59,0.03,,,100.0,10.33,0.0,0.0,,0.0,100.0,47.51,0.4651,48.87,0.1397
2023-08-24,89140.0,648939.2,0.45,3.01,0.29,0.65,0.0,648939.2,87443.0,89140.0,636585.04,,,9034.0,0.07,,,,0.01,9434.0,2100.0,,,0.07,9034.0,,,400.0,0.64,0.0,,,100.0,11.4,0.0,0.0,,0.0,100.0,31.92,0.5078,63.65,0.1162
2023-08-25,89140.0,647156.4,0.45,2.96,0.29,0.65,0.0,647156.4,87443.0,89140.0,634836.18,,,,,,,,,,,,,,,,,,0.64,,,,100.0,11.8,0.0,0.0,,0.0,100.0,32.0,0.5074,63.57,0.1202
2023-08-28,89140.0,656961.8,0.45,2.99,0.29,0.65,0.0,656961.8,87443.0,89140.0,644454.91,,,,,,,,,,,,,,,,,,0.63,,,,100.0,11.79,0.0,0.0,,0.0,100.0,31.87,0.5086,63.73,0.1202
2023-08-29,86684.0,645795.8,0.44,2.92,0.28,0.64,0.0,645795.8,84987.0,86684.0,633153.15,,,,,,,,0.02,,2456.0,,,,,,,2456.0,0.62,0.02,,,100.0,11.46,0.0,0.0,,0.0,100.0,29.78,0.5212,65.7,0.1169
2023-08-30,86008.0,623558.0,0.43,3.15,0.28,0.63,0.0,623558.0,84311.0,86008.0,611254.75,,,,,,,,0.0,,676.0,,,,,,,676.0,0.62,0.01,,,100.0,11.54,0.0,0.0,,0.0,100.0,29.41,0.5226,65.97,0.1178
2023-08-31,104666.0,765108.46,0.53,3.87,0.34,0.76,0.0,610443.48,84311.0,83508.0,616313.41,,,,,,,,,,,,,,,,,2500.0,0.62,0.02,,,100.0,11.54,0.0,0.0,,0.0,100.0,42.78,0.4699,53.51,0.1433
2023-09-01,102653.0,755526.08,0.52,3.86,0.33,0.75,0.0,755526.08,100956.0,102653.0,743036.16,,,19145.0,0.14,,,,0.02,19145.0,2500.0,,,0.14,19145.0,,,,0.74,,,,100.0,13.71,0.0,0.0,,0.0,100.0,24.75,0.5728,71.48,0.1394
2023-09-04,102653.0,755526.08,0.52,3.89,0.33,0.75,0.0,755526.08,100956.0,102653.0,743036.16,,,,,,,,,,,,,,,,,,0.74,,,,100.0,13.92,0.0,0.0,,0.0,100.0,24.7,0.5732,71.53,0.1415
2023-09-05,102653.0,748340.37,0.52,4.01,0.33,0.75,0.0,748340.37,100956.0,102653.0,735969.24,,,,,,,,,,,,,,,,,,0.75,,,,100.0,13.92,0.0,0.0,,0.0,100.0,24.96,0.5704,71.24,0.1415
2023-09-06,102653.0,729862.83,0.52,3.96,0.33,0.74,0.0,729862.83,100956.0,102653.0,717797.16,,,,,,,,,,,,,,,,,,0.73,,,,100.0,14.02,0.0,0.0,,0.0,100.0,25.33,0.5666,70.84,0.1425
2023-09-07,100214.0,688470.18,0.5,3.81,0.33,0.71,0.0,688470.18,98517.0,100214.0,676811.79,,,,,,,,0.02,,2439.0,,,,,,,2439.0,0.7,0.02,,,100.0,13.68,0.0,0.0,,0.0,100.0,24.18,0.5758,71.88,0.1392
2023-09-08,100214.0,691476.6,0.5,3.63,0.33,0.7,0.0,691476.6,98517.0,100214.0,679767.3,,,,,,,,,,,,,,,,,,0.68,,,,100.0,13.68,0.0,0.0,,0.0,100.0,24.32,0.5755,71.81,0.1392
2023-09-11,117106.0,799833.98,0.59,4.31,0.38,0.81,0.0,786720.38,115409.0,115186.0,788243.47,,,14972.0,0.1,,,,,14972.0,,,,0.1,14972.0,,1920.0,,0.79,,,,100.0,16.02,0.0,0.0,,0.0,100.0,21.25,0.4551,62.45,0.1626
2023-09-12,117680.0,799047.2,0.59,4.39,0.38,0.81,0.0,786010.4,111351.0,115760.0,756073.29,,,,0.07,,,,0.03,10141.0,4058.0,,,0.07,,,,9567.0,0.76,0.07,,,100.0,15.5,0.0,0.0,,0.0,100.0,21.29,0.5489,70.71,0.1638
2023-09-13,136048.0,921044.96,0.68,5.09,0.44,0.94,0.0,874196.56,129719.0,129128.0,878197.63,,,13368.0,0.09,,,,,13368.0,,,,0.09,13368.0,,5000.0,,0.88,,,,100.0,17.66,0.0,0.0,,0.0,100.0,18.46,0.4305,61.06,0.1853
2023-09-14,131420.0,891027.6,0.66,4.99,0.43,0.91,0.0,844110.0,125091.0,124500.0,848116.98,,,,,,,,0.03,,4628.0,,,,,,,4628.0,0.85,0.03,,,100.0,17.37,0.0,0.0,,0.0,100.0,19.21,0.4525,63.26,0.1825
2023-09-15,131679.0,882249.3,0.66,4.87,0.43,0.9,0.0,835885.3,123850.0,124759.0,829795.0,,,748.0,0.0,,,,0.02,259.0,1989.0,,,0.0,748.0,,,,0.84,,,,100.0,16.91,0.0,0.0,,0.0,100.0,19.28,0.449,62.91,0.1798
2023-09-18,129356.0,857630.28,0.65,4.69,0.42,0.88,0.0,811750.68,121279.0,122436.0,804079.77,,,,0.0,,,,0.02,248.0,2571.0,,,0.0,,,,2571.0,0.81,0.02,,,100.0,16.58,0.0,0.0,,0.0,100.0,17.73,0.4572,63.92,0.1769
2023-09-19,128784.0,852550.08,0.65,4.57,0.42,0.87,0.0,806739.68,121279.0,121864.0,802866.98,,,,0.02,,,,,2428.0,,,,0.02,,,,3000.0,0.81,0.02,,,100.0,16.59,0.0,0.0,,0.0,100.0,17.88,0.4375,61.91,0.1761
2023-09-20,129543.0,866642.67,0.65,4.53,0.42,0.88,0.0,820347.87,118279.0,122623.0,791286.51,,,,0.0,,,,0.02,759.0,3000.0,,,0.0,,,,,0.79,,,,100.0,16.31,0.0,0.0,,0.0,100.0,17.71,0.4363,61.79,0.1786
2023-09-21,129144.0,860099.04,0.65,5.33,0.42,0.88,0.0,814011.84,118279.0,122224.0,787738.14,,,,,,,,,,,,,,,,,399.0,0.79,0.0,,,100.0,16.32,0.0,0.0,,0.0,100.0,17.74,0.4366,61.83,0.1782
2023-09-22,128627.0,850224.47,0.65,5.42,0.42,0.87,0.0,804483.27,116789.0,121707.0,771975.29,,,,0.01,,,,0.01,973.0,1490.0,,,0.01,,,,1490.0,0.78,0.01,,,100.0,16.17,0.0,0.0,,0.0,100.0,16.72,0.437,61.93,0.1781
2023-09-25,129253.0,809123.78,0.65,5.4,0.42,0.85,0.0,765804.58,121424.0,122333.0,760114.24,,,4635.0,0.0,,,,,626.0,,,,0.0,4635.0,,,,0.8,,,,100.0,16.92,0.0,0.0,,0.0,100.0,17.2,0.426,60.75,0.1801
2023-09-26,127399.0,777133.9,0.64,4.69,0.41,0.81,0.0,734921.9,119570.0,120479.0,729377.0,,,,,,,,0.03,,1854.0,,,,,,,1854.0,0.75,0.02,,,100.0,16.78,0.0,0.0,,0.0,100.0,18.03,0.4333,61.48,0.1788
2023-09-27,113712.0,719796.96,0.57,3.85,0.37,0.74,0.0,719796.96,111667.0,113712.0,706852.11,,,,,,,,0.06,,7903.0,,,,,,,6767.0,0.69,0.03,,,100.0,15.67,0.0,0.0,,0.0,100.0,19.72,0.463,63.44,0.1596
2023-09-28,75829.0,455732.29,0.38,2.49,0.25,0.49,0.0,455732.29,68000.0,75829.0,408680.0,,,,,,,,0.27,,43667.0,,,,,,,37883.0,0.42,0.25,,,100.0,9.56,0.0,0.0,,0.0,100.0,24.55,0.4234,58.71,0.1066
2023-09-29,78184.0,468322.16,0.39,2.33,0.25,0.5,0.0,468322.16,74172.0,78184.0,444290.28,,,6172.0,0.02,,,,,2355.0,,,,0.02,6172.0,,,,0.45,,,,100.0,10.29,0.0,0.0,,0.0,100.0,24.18,0.404,56.46,0.1085
2023-10-02,139454.0,836724.0,0.7,4.05,0.45,0.87,0.0,567060.0,118962.0,94510.0,713772.0,,,44488.0,0.1,,,,,16326.0,,,,0.1,44488.0,,302.0,,0.72,,,,100.0,16.75,0.0,0.0,,0.0,100.0,25.17,0.3823,52.69,0.1964
2023-10-03,102516.0,589467.0,0.51,2.9,0.33,0.63,0.0,589467.0,99519.0,102516.0,572234.25,,,,0.15,,,,0.12,27449.0,19443.0,,,0.15,,,,19443.0,0.59,0.12,,,100.0,14.02,0.0,0.0,,0.0,100.0,19.36,0.5197,68.78,0.1444
2023-10-04,101559.0,577870.71,0.51,2.82,0.33,0.61,0.0,577870.71,98562.0,101559.0,560817.78,,,,,,,,0.02,,957.0,,,,,,,957.0,0.57,0.01,,,100.0,13.89,0.0,0.0,,0.0,100.0,19.83,0.5269,69.29,0.1431
2023-10-05,95724.0,550413.0,0.48,2.55,0.31,0.58,0.0,550413.0,92727.0,95724.0,533180.25,,,,,,,,0.04,,5835.0,,,,,,,5835.0,0.53,0.04,,,100.0,13.09,0.0,0.0,,0.0,100.0,17.35,0.5819,74.01,0.1351
2023-10-06,107682.0,611633.76,0.54,2.86,0.35,0.64,0.0,511137.52,90648.0,89989.0,514880.64,,,,,,,,0.01,,2079.0,,,,,,,5735.0,0.51,0.03,,,100.0,12.87,0.0,0.0,,0.0,100.0,27.02,0.5331,67.62,0.1529
2023-10-09,91989.0,515138.4,0.46,2.4,0.3,0.55,0.0,515138.4,87489.0,91989.0,489938.4,,,,0.01,,,,0.02,2000.0,3159.0,,,0.01,,,,,0.49,,,,100.0,12.5,0.0,0.0,,0.0,100.0,18.29,0.6281,76.97,0.1314
2023-10-10,91989.0,543654.99,0.46,2.38,0.3,0.56,0.0,543654.99,87489.0,91989.0,517059.99,,,,,,,,,,,,,,,,,,0.49,,,,100.0,12.51,0.0,0.0,,0.0,100.0,17.79,0.6358,77.59,0.1316
2023-10-11,91989.0,548254.44,0.46,2.35,0.3,0.57,0.0,548254.44,87489.0,91989.0,521434.44,,,,,,,,,,,,,,,,,,0.52,,,,100.0,12.51,0.0,0.0,,0.0,100.0,17.48,0.6406,77.97,0.1316
2023-10-12,87010.0,511618.8,0.44,2.18,0.28,0.53,0.0,511618.8,84310.0,87010.0,495742.8,,,,,,,,0.02,,3179.0,,,,,,,4979.0,0.5,0.03,,,100.0,12.11,0.0,0.0,,0.0,100.0,14.22,0.7077,82.86,0.125
2023-10-13,91808.0,530650.24,0.46,2.26,0.3,0.55,0.0,530650.24,89108.0,91808.0,515044.24,,,350.0,0.03,,,,,4798.0,,,,0.03,350.0,,4448.0,,0.52,,,,100.0,12.79,0.0,0.0,,0.0,100.0,14.09,0.6399,78.38,0.1318
2023-10-16,109914.0,626509.8,0.55,2.61,0.36,0.65,0.0,626509.8,107214.0,109914.0,611119.8,,,18106.0,0.1,,,,,18106.0,,,,0.1,18106.0,,,,0.62,,,,100.0,15.44,0.0,0.0,,0.0,100.0,22.51,0.4946,65.55,0.1583
2023-10-17,111832.0,648625.6,0.56,2.6,0.36,0.66,0.0,648625.6,109132.0,111832.0,632965.6,,,6366.0,0.01,,,,0.03,1918.0,4448.0,,,0.01,6366.0,,,,0.62,,,,100.0,15.72,0.0,0.0,,0.0,100.0,23.46,0.4894,64.86,0.161
2023-10-18,106716.0,606146.88,0.54,2.35,0.35,0.63,0.0,606146.88,94792.0,106716.0,538418.56,,,,,,,,0.13,,24393.0,,,,,,10053.0,5116.0,0.55,0.03,,,100.0,13.83,0.0,0.0,,0.0,100.0,20.25,0.511,67.44,0.1557
2023-10-19,96584.0,547631.28,0.48,2.1,0.31,0.57,0.0,547631.28,84660.0,96584.0,480022.2,,,,,,,,0.06,,10132.0,,,,,,,10132.0,0.48,0.06,,,100.0,12.39,0.0,0.0,,0.0,100.0,13.65,0.5867,74.42,0.1414
2023-10-20,96234.0,520625.94,0.48,2.16,0.31,0.55,0.0,520625.94,84310.0,96234.0,456117.1,,,,,,,,0.0,,350.0,,,,,,,350.0,0.47,0.0,,,100.0,12.34,0.0,0.0,,0.0,100.0,13.66,0.582,74.04,0.1409
2023-10-23,96234.0,519663.6,0.48,2.17,0.31,0.54,0.0,519663.6,84310.0,96234.0,455274.0,,,,,,,,,,,,,,,,,,0.45,,,,100.0,12.26,0.0,0.0,,0.0,100.0,13.81,0.5837,74.18,0.14
2023-10-24,96234.0,536023.38,0.48,2.11,0.31,0.55,0.0,536023.38,84310.0,96234.0,469606.7,,,,,,,,,,,,,,,,,,0.46,,,,100.0,12.27,0.0,0.0,,0.0,100.0,13.61,0.5878,74.51,0.14
2023-10-25,82826.0,457199.52,0.42,1.8,0.27,0.47,0.0,457199.52,80126.0,82826.0,442295.52,,,,,,,,0.02,,4184.0,,,,,,,13408.0,0.45,0.08,,,100.0,11.66,0.0,0.0,,0.0,100.0,9.17,0.7759,87.55,0.1205
2023-10-26,84026.0,471385.86,0.42,1.8,0.27,0.48,0.0,471385.86,80126.0,84026.0,449506.86,,,,0.01,,,,,1200.0,,,,0.01,,,,,0.44,,,,100.0,11.66,0.0,0.0,,0.0,100.0,9.01,0.7594,86.57,0.1222
2023-10-27,84026.0,478107.94,0.42,1.79,0.27,0.49,0.0,478107.94,80126.0,84026.0,455916.94,,,,,,,,,,,,,,,,,,0.45,,,,100.0,11.59,0.0,0.0,,0.0,100.0,8.89,0.7624,86.75,0.1215
2023-10-30,84026.0,478107.94,0.42,1.79,0.27,0.49,0.0,478107.94,80126.0,84026.0,455916.94,,,,,,,,,,,,,,,,,,0.45,,,,100.0,11.59,0.0,0.0,,0.0,100.0,8.83,0.7634,86.82,0.1215
2023-10-31,94547.0,538917.9,0.47,2.02,0.31,0.55,0.0,351376.5,80126.0,61645.0,456718.2,,,,,,,,,,,,,,,,,22381.0,0.46,0.13,,,100.0,11.59,0.0,0.0,,0.0,100.0,13.73,0.6994,82.4,0.1368
2023-11-01,53230.0,305540.2,0.27,1.12,0.17,0.31,0.0,305540.2,49330.0,53230.0,283154.2,,,,,,,,0.18,,30796.0,,,,,,,8415.0,0.28,0.05,,,100.0,7.14,0.0,0.0,,0.0,100.0,13.76,0.6552,79.48,0.077
2023-11-02,96892.0,582320.92,0.49,1.98,0.32,0.58,0.0,582320.92,92992.0,96892.0,558881.92,,,12474.0,0.27,,,,,43662.0,,,,0.27,12474.0,,31188.0,,0.54,,,,100.0,14.62,0.0,0.0,,0.0,100.0,7.39,0.7982,88.96,0.1524
2023-11-03,96892.0,593947.96,0.49,1.81,0.32,0.6,0.0,593947.96,92992.0,96892.0,570040.96,,,,,,,,,,,,,,,,,,0.56,,,,100.0,14.67,0.0,0.0,,0.0,100.0,7.16,0.8034,89.28,0.1529
2023-11-06,110361.0,689756.25,0.55,2.04,0.36,0.69,0.0,468575.0,92992.0,74972.0,581200.0,,,,,,,,,,,,,,,,,21920.0,0.57,0.12,,,100.0,14.66,0.0,0.0,,0.0,100.0,11.2,0.7626,86.58,0.174
2023-11-07,74972.0,464076.68,0.38,1.44,0.24,0.47,0.0,464076.68,72172.0,74972.0,446744.68,,,,,,,,0.13,,20820.0,,,,,,,,0.45,,,,100.0,11.38,0.0,0.0,,0.0,100.0,9.06,0.7782,87.69,0.1182
2023-11-08,74972.0,473823.04,0.38,1.53,0.24,0.48,0.0,473823.04,72172.0,74972.0,456127.04,,,,,,,,,,,,,,,,,,0.45,,,,100.0,11.38,0.0,0.0,,0.0,100.0,8.97,0.7801,87.81,0.1182
2023-11-09,74972.0,479820.8,0.38,1.53,0.24,0.48,0.0,479820.8,72172.0,74972.0,461900.8,,,,,,,,,,,,,,,,,,0.46,,,,100.0,11.4,0.0,0.0,,0.0,100.0,8.86,0.7829,87.98,0.1184
2023-11-10,95819.0,594077.8,0.48,2.05,0.31,0.6,0.0,458018.8,79548.0,73874.0,493197.6,,,,0.01,,,,0.02,1579.0,2677.0,,,0.01,,,10053.0,2677.0,0.5,0.02,,,100.0,12.57,0.0,0.0,,0.0,100.0,14.55,0.6433,78.58,0.1514
2023-11-13,112233.0,696966.93,0.56,2.49,0.37,0.7,0.0,560688.48,96162.0,90288.0,597166.02,,,16614.0,0.1,,,,,16414.0,,,,0.1,16614.0,,,,0.6,,,,100.0,14.08,0.0,0.0,,0.0,100.0,26.9,0.5288,67.31,0.1643
2023-11-14,132345.0,844361.1,0.66,3.0,0.43,0.83,0.0,711842.12,117853.0,111574.0,751902.14,,,22865.0,0.15,,,,0.01,22865.0,1174.0,,,0.15,22865.0,,,1579.0,0.73,0.01,,,100.0,16.32,0.0,0.0,,0.0,100.0,20.87,0.5981,74.31,0.1833
2023-11-15,97711.0,628281.73,0.49,2.22,0.32,0.63,0.0,628281.73,95111.0,97711.0,611563.73,,,,,,,,0.13,,22742.0,,,,,,,13863.0,0.61,0.09,,,100.0,13.98,0.0,0.0,,0.0,100.0,5.06,0.8395,91.42,0.1436
2023-11-16,95515.0,596013.6,0.48,2.22,0.31,0.6,0.0,596013.6,92915.0,95515.0,579789.6,,,,,,,,0.01,,2196.0,,,,,,,2196.0,0.59,0.01,,,100.0,13.77,0.0,0.0,,0.0,100.0,3.68,0.874,93.37,0.1416
2023-11-17,94960.0,606794.4,0.48,2.23,0.31,0.61,0.0,606794.4,92360.0,94960.0,590180.4,,,,,,,,0.01,,555.0,,,,,,,555.0,0.58,0.0,,,100.0,13.69,0.0,0.0,,0.0,100.0,3.63,0.8792,93.65,0.1407
2023-11-20,94960.0,612492.0,0.48,2.24,0.31,0.61,0.0,612492.0,92360.0,94960.0,595722.0,,,,,,,,,,,,,,,,,,0.59,,,,100.0,13.7,0.0,0.0,,0.0,100.0,3.58,0.8808,93.75,0.1408
2023-11-21,94960.0,602046.4,0.48,2.25,0.31,0.61,0.0,602046.4,92360.0,94960.0,585562.4,,,,,,,,,,,,,,,,,,0.59,,,,100.0,13.69,0.0,0.0,,0.0,100.0,3.62,0.8797,93.69,0.1407
2023-11-22,96139.0,608559.87,0.48,2.33,0.31,0.61,0.0,435573.63,92360.0,68811.0,584638.8,,,,,,,,,,,,,,,,,26149.0,0.59,0.17,,,100.0,13.69,0.0,0.0,,0.0,100.0,6.67,0.8268,90.65,0.1425
2023-11-23,112271.0,712920.85,0.56,2.8,0.37,0.71,0.0,436949.85,91459.0,68811.0,580764.65,,,9467.0,,,,,0.07,,10368.0,,,,9467.0,,,,0.58,,,,100.0,13.04,0.0,0.0,,0.0,100.0,5.7,0.8502,92.0,0.1601
2023-11-24,63286.0,398701.8,0.32,1.61,0.21,0.4,0.0,398701.8,60686.0,63286.0,382321.8,,,,,,,,0.19,,30773.0,,,,,,,5525.0,0.38,0.04,,,100.0,8.99,0.0,0.0,,0.0,100.0,4.1,0.9093,95.26,0.0938
2023-11-27,72575.0,447787.75,0.36,1.87,0.24,0.45,0.0,347185.9,60686.0,56270.0,374432.62,,,,,,,,,,,,,,,,,7016.0,0.38,0.05,,,100.0,8.99,0.0,0.0,,0.0,100.0,3.64,0.9101,95.33,0.1075
2023-11-28,56610.0,345321.0,0.28,1.48,0.18,0.35,0.0,343247.0,53670.0,56270.0,327387.0,,,,,,,,0.04,,7016.0,,,,,,,,0.33,,,,100.0,7.93,0.0,0.0,,0.0,100.0,4.74,0.8849,93.94,0.0837
2023-11-29,55930.0,345647.4,0.28,1.58,0.18,0.34,0.0,345647.4,53330.0,55930.0,329579.4,,,,,,,,0.0,,340.0,,,,,,,340.0,0.33,0.0,,,100.0,7.88,0.0,0.0,,0.0,100.0,4.77,0.9092,95.23,0.0826
2023-11-30,55930.0,350121.8,0.28,1.61,0.18,0.35,0.0,350121.8,53330.0,55930.0,333845.8,,,,,,,,,,,,,,,,,,0.33,,,,100.0,7.88,0.0,0.0,,0.0,100.0,4.69,0.9106,95.31,0.0826
2023-12-01,55930.0,359070.6,0.28,1.61,0.18,0.36,0.0,359070.6,53330.0,55930.0,342378.6,,,,,,,,,,,,,,,,,,0.34,,,,100.0,7.88,0.0,0.0,,0.0,100.0,4.62,0.9119,95.38,0.0826
2023-12-04,55830.0,366803.1,0.28,1.64,0.18,0.36,0.0,366803.1,53330.0,55830.0,350378.1,,,,,,,,,,,,,,,,,100.0,0.35,0.0,,,100.0,7.88,0.0,0.0,,0.0,100.0,4.34,0.9169,95.66,0.0825
2023-12-05,55830.0,366244.8,0.28,1.68,0.18,0.37,0.0,366244.8,53330.0,55830.0,349844.8,,,,,,,,,,,,,,,,,,0.35,,,,100.0,7.88,0.0,0.0,,0.0,100.0,4.31,0.9176,95.69,0.0825
2023-12-06,55830.0,337213.2,0.28,1.69,0.18,0.35,0.0,337213.2,53330.0,55830.0,322113.2,,,,,,,,,,,,,,,,,,0.34,,,,100.0,7.88,0.0,0.0,,0.0,100.0,4.53,0.9136,95.47,0.0825
2023-12-07,76943.0,466274.58,0.39,1.82,0.25,0.47,0.0,466274.58,74443.0,76943.0,451124.58,,,,0.12,,,,,21113.0,,,,0.12,,,21113.0,,0.45,,,,100.0,11.0,0.0,0.0,,0.0,100.0,3.45,0.9334,96.55,0.1137
2023-12-08,79243.0,475458.0,0.4,1.8,0.26,0.48,0.0,475458.0,74443.0,79243.0,446658.0,,,,0.01,,,,,2300.0,,,,0.01,,,,,0.45,,,,100.0,11.06,0.0,0.0,,0.0,100.0,6.28,0.8823,93.72,0.1177
