,GNFT FP Equity_DX_SI_QTY,GNFT FP Equity_DX_SHORT_INTEREST_VALUE,GNFT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GNFT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GNFT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GNFT FP Equity_DX_SI_MV,GNFT FP Equity_DX_DSS,GNFT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GNFT FP Equity_DX_SUPPLY_SI_QTY,GNFT FP Equity_DX_BROKER_SI_QTY,GNFT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GNFT FP Equity_DX_BROKER_SI_MV_NEW_x,GNFT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GNFT FP Equity_DX_SUPPLY_SI_QTY_INC_x,GNFT FP Equity_DX_BROKER_SI_MV_INC_x,GNFT FP Equity_DX_SUPPLY_SI_MV_NEW,GNFT FP Equity_DX_BROKER_SI_QTY_ADD,GNFT FP Equity_DX_BROKER_SI_QTY_NEW,GNFT FP Equity_DX_SUPPLY_SI_MV_DEC,GNFT FP Equity_DX_BROKER_SI_QTY_INC,GNFT FP Equity_DX_SUPPLY_SI_QTY_DEC,GNFT FP Equity_DX_BROKER_SI_MV_NEW_y,GNFT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GNFT FP Equity_DX_BROKER_SI_MV_INC_y,GNFT FP Equity_DX_SUPPLY_SI_QTY_INC_y,GNFT FP Equity_DX_BROKER_SI_MV_ADD,GNFT FP Equity_DX_SUPPLY_SI_QTY_ADD,GNFT FP Equity_DX_BROKER_SI_QTY_DEC,GNFT FP Equity_DX_SUPPLY_SI_MV,GNFT FP Equity_DX_BROKER_SI_MV_DEC,GNFT FP Equity_DX_SUPPLY_SI_MV_RMV,GNFT FP Equity_DX_BROKER_SI_MV_RMV,GNFT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GNFT FP Equity_DX_UTILIZATION_QUANTITY,GNFT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GNFT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GNFT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GNFT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GNFT FP Equity_DX_ACTIVE_UTILIZATION_MV,GNFT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GNFT FP Equity_DX_BROKER_SI_CON_RATIO,GNFT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GNFT FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-07-09,3565311.0,16828267.92,9.82,5.07,9.18,18.6,2.0,14144150.24,2093204.0,2996642.0,9879922.88,,,12216.0,0.09,,,,0.02,29525.0,9083.0,,,0.09,12216.0,,3643.0,42548.0,10.3,0.19,,,100.0,85.02,0.0,0.0,,0.0,100.0,21.68,0.137,23.27,1.4481
2020-07-10,3572935.0,16864253.2,9.84,5.16,9.19,18.06,2.0,14196801.84,2080325.0,3007797.0,9819134.0,,,7260.0,0.04,,,,0.25,31155.0,20139.0,,,0.04,7260.0,,,20000.0,9.81,0.13,,,100.0,84.0,0.0,0.0,,0.0,100.0,21.95,0.1371,22.88,1.4427
2020-07-13,3645451.0,17133619.7,10.04,5.39,9.38,18.3,2.0,14478317.1,2061124.0,3080493.0,9687282.8,,,18663.0,0.33,,,,0.19,83596.0,40201.0,,,0.33,18663.0,,2337.0,10900.0,9.71,0.06,,,100.0,83.29,0.0,0.0,,0.0,100.0,21.59,0.1368,22.56,1.4731
2020-07-14,3705721.0,16720213.15,10.21,5.52,9.54,18.35,2.0,14183354.69,2131447.0,3143474.0,9617088.86,,,63000.0,0.35,,,,0.01,79381.0,2711.0,,,0.35,63000.0,,10034.0,16400.0,9.96,0.08,,,100.0,86.01,0.0,0.0,,0.0,100.0,20.95,0.1361,22.42,1.4953
2020-07-15,3668935.0,17126588.58,10.11,5.49,9.44,17.79,2.0,14687119.79,2049600.0,3146341.0,9567532.8,,,1364.0,0.16,,,,0.56,57418.0,83211.0,,,0.16,1364.0,,,54551.0,9.26,0.31,,,100.0,82.64,0.0,0.0,,0.0,100.0,21.73,0.139,22.19,1.4793
2020-07-16,3753433.0,17280805.53,10.34,5.71,9.66,18.59,2.0,14874782.76,2122460.0,3230839.0,9771805.84,,,72959.0,0.59,,,,0.0,84498.0,99.0,,,0.59,72959.0,,,,9.85,,,,100.0,85.6,0.0,0.0,,0.0,100.0,21.29,0.1405,23.25,1.5137
2020-07-17,3374305.0,15724261.3,9.3,5.19,8.68,16.61,2.0,13289038.5,2112446.0,2851725.0,9843998.36,,,11500.0,0.07,,,,0.1,14900.0,21514.0,,,0.07,11500.0,,,394014.0,9.75,1.96,,,100.0,85.19,0.0,0.0,,0.0,100.0,14.95,0.1274,23.34,1.3608
2020-07-20,3748746.0,18518805.24,10.33,6.01,9.65,18.83,2.0,15955093.44,2131277.0,3229776.0,10528508.38,,,22441.0,1.97,,,,0.02,379951.0,3610.0,,,1.97,22441.0,,,1900.0,9.97,0.0,,,100.0,85.73,0.0,0.0,,0.0,100.0,21.36,0.139,22.81,1.5079
2020-07-21,3773615.0,18528449.65,10.4,6.86,9.71,19.58,2.0,15980950.16,2146146.0,3254776.0,10537576.86,,,25000.0,0.17,,,,0.03,25000.0,10131.0,,,0.17,25000.0,,,,10.54,,,,100.0,85.89,0.0,0.0,,0.0,100.0,20.51,0.1376,23.17,1.5103
2020-07-22,3761182.0,17489496.3,10.36,7.68,9.68,19.28,2.0,15101619.0,2141679.0,3247660.0,9958807.35,,,4000.0,0.23,,,,0.04,49734.0,8467.0,,,0.23,4000.0,,,56850.0,10.42,0.42,,,100.0,85.93,0.0,0.0,,0.0,100.0,20.13,0.1397,23.41,1.5091
2020-07-23,3742302.0,18037895.64,10.31,7.76,9.63,18.68,2.0,15861559.6,2047799.0,3290780.0,9870391.18,,,8113.0,0.37,,,,0.75,75000.0,101993.0,,,0.37,8113.0,,,31880.0,9.55,0.21,,,100.0,81.37,0.0,0.0,,0.0,100.0,20.88,0.1408,23.0,1.487
2020-07-24,3568162.0,16770361.4,9.83,7.19,9.18,18.09,2.0,14651789.4,1884159.0,3117402.0,8855547.3,,,10000.0,0.04,,,,0.72,10000.0,173640.0,,,0.04,10000.0,,,183378.0,9.02,0.79,,,100.0,74.87,0.0,0.0,,0.0,100.0,19.84,0.1347,21.45,1.4178
2020-07-27,3592084.0,16379903.04,9.9,7.27,9.24,17.75,2.0,14305764.24,1904675.0,3137229.0,8685318.0,,,22827.0,0.05,,,,0.03,19827.0,5905.0,,,0.05,22827.0,,3594.0,,8.86,,,,100.0,75.81,0.0,0.0,,0.0,100.0,19.64,0.1339,21.22,1.4297
2020-07-28,3620684.0,16256871.16,9.98,7.4,9.32,17.58,2.0,14181525.81,1929681.0,3158469.0,8664267.69,,,31122.0,0.06,,,,0.03,21240.0,6200.0,,,0.06,31122.0,,84.0,,8.82,,,,100.0,76.91,0.0,0.0,,0.0,100.0,19.95,0.1336,21.1,1.4431
2020-07-29,3814990.0,15969548.14,10.51,7.97,9.82,17.91,2.0,13815763.23,1926487.0,3300469.0,8064274.58,,,56306.0,0.6,,,,0.3,142000.0,59500.0,,,0.6,56306.0,,,,8.57,,,,100.0,78.49,0.0,0.0,,0.0,100.0,19.13,0.1343,19.63,1.5544
2020-07-30,3718931.0,14667463.86,10.25,7.8,9.57,16.44,2.0,12794600.25,1888928.0,3244067.0,7449932.03,,,19020.0,0.17,,,,0.51,50000.0,56579.0,,,0.17,19020.0,,,106402.0,7.85,0.72,,,100.0,76.99,0.0,0.0,,0.0,100.0,19.43,0.1334,20.09,1.5158
2020-07-31,3746560.0,15795496.96,10.32,7.89,9.64,16.26,2.0,13793470.34,1909057.0,3271696.0,8048584.31,,,20129.0,0.23,,,,,35129.0,,,,0.23,20129.0,,,7500.0,7.58,0.17,,,100.0,77.75,0.0,0.0,,0.0,100.0,18.64,0.1324,20.82,1.5259
2020-08-03,3852458.0,16588684.15,10.62,8.05,9.91,17.5,2.0,14543919.76,1877455.0,3377594.0,8084321.23,,,12187.0,0.67,,,,0.13,107187.0,43789.0,,,0.67,12187.0,,,1289.0,7.94,0.0,,,100.0,76.46,0.0,0.0,,0.0,100.0,18.84,0.1288,20.07,1.569
2020-08-04,3843327.0,16195779.98,10.59,8.15,9.89,17.55,2.0,14268279.52,1862183.0,3385923.0,7847239.16,,,3906.0,0.38,,,,0.08,75214.0,22255.0,,,0.38,3906.0,,3077.0,66885.0,7.98,0.27,,,100.0,78.59,0.0,0.0,,0.0,100.0,18.57,0.1307,19.81,1.6219
2020-08-05,3835928.0,16839723.92,10.57,8.26,9.87,17.43,2.0,14831720.36,1848054.0,3378524.0,8112957.06,,,,0.0,,,,0.08,10230.0,14387.0,,,0.0,,,258.0,17629.0,7.76,0.0,,,100.0,78.26,0.0,0.0,,0.0,100.0,18.27,0.1314,20.22,1.6244
2020-08-06,3847309.0,16551123.32,10.6,7.93,9.9,18.0,2.0,14612861.52,1841199.0,3396760.0,7920838.1,,,33.0,0.19,,,,0.02,18236.0,6888.0,,,0.19,33.0,,,,8.07,,,,100.0,78.0,0.0,0.0,,0.0,100.0,18.53,0.1319,19.65,1.6298
2020-08-07,3859926.0,16350646.54,10.64,7.98,9.93,17.68,2.0,14460704.3,1879518.0,3413764.0,7961638.25,,,18819.0,0.35,,,,0.01,106524.0,1520.0,,,0.35,18819.0,,21020.0,89520.0,8.11,0.45,,,100.0,79.72,0.0,0.0,,0.0,100.0,18.6,0.1329,19.58,1.6372
2020-08-10,3716657.0,15684292.54,10.24,7.69,9.56,16.88,2.0,13801488.9,1817518.0,3270495.0,7669925.96,,,,0.03,,,,0.26,8585.0,62000.0,,,0.03,,,,151854.0,7.72,0.71,,,100.0,77.15,0.0,0.0,,0.0,100.0,18.64,0.1307,19.24,1.5776
2020-08-11,3665355.0,16112900.58,10.1,7.68,9.43,16.77,2.0,14151572.43,1828216.0,3219193.0,8036837.54,,,10700.0,0.12,,,,0.0,10700.0,2.0,,,0.12,10700.0,,,62002.0,7.73,0.27,,,100.0,79.07,0.0,0.0,,0.0,100.0,18.2,0.1295,20.1,1.5853
2020-08-12,3644280.0,15983812.08,10.04,7.37,9.38,17.08,2.0,14071761.7,1793033.0,3208336.0,7864242.74,,,,,,,,0.08,,35183.0,,,,,,,10857.0,7.87,0.0,,,100.0,79.63,0.0,0.0,,0.0,100.0,18.56,0.13,19.85,1.6184
2020-08-13,3556466.0,15755144.38,9.8,7.44,9.15,16.72,2.0,13880753.79,1776959.0,3133353.0,7871928.37,,,4127.0,0.04,,,,0.09,10000.0,20330.0,,,0.04,4127.0,,129.0,84983.0,7.79,0.35,,,100.0,79.72,0.0,0.0,,0.0,100.0,18.04,0.1281,20.38,1.5956
2020-08-14,3444214.0,14982330.9,9.49,7.31,8.86,16.24,2.0,13154404.35,1731147.0,3024001.0,7530489.45,,,238.0,0.01,,,,0.17,1360.0,46050.0,,,0.01,238.0,,,110712.0,7.66,0.5,,,100.0,78.3,0.0,0.0,,0.0,100.0,18.77,0.1258,19.91,1.5579
2020-08-17,3407514.0,15040766.8,9.39,7.32,8.77,15.96,2.0,13254363.61,1729755.0,3002801.0,7635138.57,,,700.0,,,,,0.02,,2092.0,,,,700.0,,,21200.0,7.51,0.13,,,100.0,78.35,0.0,0.0,,0.0,100.0,18.74,0.1253,20.31,1.5434
2020-08-18,3428710.0,15216614.98,9.45,7.46,8.82,16.18,2.0,13564289.89,1692986.0,3056397.0,7513471.87,,,5601.0,0.25,,6000.0,,0.15,59125.0,42370.0,,,0.25,5601.0,0.03,,11529.0,7.45,0.02,,,100.0,76.88,0.0,0.0,,0.0,100.0,18.71,0.1257,19.94,1.557
2020-08-19,3399761.0,15081339.8,9.37,7.48,8.75,16.19,2.0,13447503.33,1677186.0,3031448.0,7439997.1,,,,0.03,,,,0.03,3800.0,15800.0,,,0.03,,,,28749.0,7.48,0.1,,,100.0,76.7,0.0,0.0,,0.0,100.0,19.0,0.1261,19.71,1.5548
2020-08-20,3371830.0,14836052.0,9.29,7.57,8.68,16.0,2.0,13385706.4,1635683.0,3042206.0,7197005.2,,,,0.07,,,,0.19,15000.0,41503.0,,,0.07,,,,4242.0,7.27,0.02,,,100.0,75.21,0.0,0.0,,0.0,100.0,18.96,0.1248,19.73,1.5503
2020-08-21,3311356.0,14722288.78,9.12,7.64,8.52,15.71,2.0,13198866.88,1639023.0,2968706.0,7287096.26,,,17120.0,0.01,,,,0.09,2500.0,15000.0,,,0.01,17120.0,,1220.0,76000.0,7.23,0.34,,,100.0,75.35,0.0,0.0,,0.0,100.0,19.26,0.1239,19.82,1.5224
2020-08-24,3309756.0,14397438.6,9.12,7.63,8.52,15.68,2.0,12906911.1,1637423.0,2967106.0,7122790.05,,,,,,,,0.0,,1600.0,,,,,,,1600.0,7.27,0.05,,,100.0,75.55,0.0,0.0,,0.0,100.0,19.4,0.1237,19.55,1.5272
2020-08-25,3196856.0,13720905.95,8.81,7.45,8.23,14.58,2.0,12390368.78,1600490.0,2886852.0,6869303.08,,,500.0,,,,,0.19,,37433.0,,,,500.0,,,80254.0,6.95,0.81,,,100.0,74.58,0.0,0.0,,0.0,100.0,20.4,0.1267,20.69,1.4897
2020-08-26,3411360.0,14634734.4,9.4,8.16,8.78,15.36,2.0,13009128.99,1756767.0,3032431.0,7536530.43,,,38212.0,0.6,,,,0.04,149769.0,7841.0,,,0.6,38212.0,,125906.0,4190.0,7.54,0.02,,,100.0,81.89,0.0,0.0,,0.0,100.0,19.53,0.1219,19.66,1.5901
2020-08-27,3304841.0,14157938.84,9.11,8.09,8.5,14.88,2.0,12381535.4,1821517.0,2890181.0,7803378.83,,,63550.0,0.11,,,,,24405.0,,,,0.11,63550.0,,1200.0,84398.0,7.81,0.37,,0.38,100.0,85.11,0.0,0.0,,0.0,100.0,19.02,0.1248,20.61,1.5441
2020-08-28,3296810.0,14044410.6,9.08,8.09,8.48,14.76,2.0,12277959.0,1812686.0,2882150.0,7722042.36,,,2291.0,,,,,0.06,,11545.0,,,,2291.0,,423.0,8031.0,7.72,0.04,,,100.0,84.86,0.0,0.0,,0.0,100.0,19.03,0.1251,20.59,1.5433
2020-08-31,3259535.0,13755237.7,8.98,8.12,8.39,14.53,2.0,12108943.96,1773105.0,2869418.0,7482503.1,,,100.0,0.0,,,,0.17,100.0,39681.0,,,0.0,100.0,,,12832.0,7.53,0.06,,,100.0,83.01,0.0,0.0,,0.0,100.0,19.22,0.1253,20.51,1.526
2020-09-01,3173269.0,13295997.11,8.74,8.23,8.17,14.06,2.0,11678175.26,1651589.0,2787154.0,6920157.91,,,3202.0,0.16,,,,0.54,39350.0,127470.0,,,0.16,3202.0,,2752.0,121614.0,6.98,0.57,,,100.0,77.46,0.0,0.0,,0.0,100.0,17.79,0.1216,20.28,1.4882
2020-09-02,3096812.0,12802220.81,8.53,8.27,7.97,13.63,2.0,11206021.4,1583172.0,2710697.0,6544833.05,,,900.0,0.07,,,,0.3,16900.0,69317.0,,,0.07,900.0,,,93357.0,6.65,0.45,,,100.0,74.23,0.0,0.0,,0.0,100.0,18.13,0.1194,19.31,1.452
2020-09-03,3102291.0,12502232.73,8.55,8.53,7.98,13.38,2.0,10946189.28,1580062.0,2716176.0,6367649.86,,12051.0,,0.07,0.05,,,0.07,18684.0,15161.0,,12051.0,0.07,,,,13205.0,6.51,0.12,,,100.0,74.55,0.0,0.0,,0.0,100.0,17.99,0.1209,19.85,1.4638
2020-09-04,2971143.0,12098494.3,8.19,8.8,7.65,12.68,2.0,10526234.02,1465314.0,2585028.0,5966758.61,,,3700.0,0.01,,,,0.52,8600.0,118448.0,,,0.01,3700.0,,,139748.0,5.91,0.68,,,87.34,68.49,212389.0,864848.01,,0.86,87.36,16.87,0.1162,19.02,1.3887
2020-09-07,2974101.0,12277088.93,8.19,9.22,7.65,12.76,2.0,10670995.58,1468272.0,2585028.0,6061026.82,,,2958.0,,,,,,,,,,,2958.0,,,,5.99,,,,87.36,68.63,212389.0,876741.79,,0.86,87.4,16.85,0.1161,19.1,1.3901
2020-09-08,2856047.0,11544141.97,7.87,9.02,7.35,12.34,2.0,9971508.91,1468272.0,2466974.0,5934755.42,,,,,,,,,,,,,,,,,118054.0,6.06,0.43,,,87.36,68.8,212389.0,858476.34,,0.88,87.32,17.82,0.118,19.6,1.3383
2020-09-09,2801102.0,11232419.02,7.72,8.97,7.21,11.92,2.0,9725966.28,1373624.0,2425428.0,5508232.24,,,,0.03,,,,0.39,13554.0,94648.0,,,0.03,,,,55100.0,5.54,0.29,,,86.61,66.92,212389.0,851679.89,,0.86,86.6,17.98,0.1199,19.77,1.3646
2020-09-10,2752845.0,11154527.94,7.59,9.49,7.08,11.71,2.0,9616862.82,1376417.0,2373362.0,5577241.68,,,2632.0,0.0,,,,0.0,1100.0,1016.0,,,0.0,2632.0,,1177.0,53166.0,5.52,0.23,,,86.63,67.05,212389.0,860600.23,,0.85,86.65,18.2,0.122,20.25,1.3411
2020-09-11,2781237.0,11380821.8,7.66,10.44,7.16,11.94,2.0,9822248.57,1378817.0,2400354.0,5642119.16,,,2400.0,0.15,,,,,31992.0,,,,0.15,2400.0,,,5000.0,5.61,0.02,,,86.65,67.19,212389.0,869095.79,,0.86,86.68,18.06,0.1202,20.05,1.3553
2020-09-14,2719174.0,11094229.92,7.49,10.87,7.0,11.7,2.0,9540227.28,1379617.0,2338291.0,5628837.36,,,800.0,0.01,,,,,800.0,,,,0.01,800.0,,,62863.0,5.64,0.26,,,86.66,67.22,212389.0,866547.12,,0.87,86.68,18.57,0.1214,20.45,1.325
2020-09-15,2620261.0,10784994.28,7.22,10.54,6.74,11.33,2.0,9209871.05,1383317.0,2237578.0,5693732.77,,,5385.0,0.02,,,,0.01,5000.0,1685.0,,,0.02,5385.0,,,105713.0,5.65,0.42,,,86.69,67.5,212389.0,874193.12,,0.87,86.69,18.03,0.1217,21.16,1.2786
2020-09-16,2607285.0,10533431.4,7.18,10.59,6.71,11.28,2.0,8987392.08,1382177.0,2224602.0,5583995.08,,,,,,,,0.0,,1140.0,,,,,,,12976.0,5.69,0.05,,,86.68,67.45,212389.0,858051.56,,0.88,86.64,18.07,0.1213,21.04,1.2723
2020-09-17,2586710.0,10362360.26,7.13,11.86,6.66,11.02,2.0,8829332.16,1376000.0,2204027.0,5512256.0,,,1326.0,0.01,,,,0.06,8295.0,7503.0,,,0.01,1326.0,,,28870.0,5.55,0.2,,,86.22,67.14,219891.0,880883.35,,0.89,86.22,17.78,0.1215,21.23,1.2621
2020-09-18,2535704.0,9777674.62,6.99,11.84,6.53,10.65,2.0,8309760.98,1373240.0,2155021.0,5295213.44,,,745.0,,,,,0.02,,3505.0,,,,745.0,,,49006.0,5.47,0.23,,,86.2,67.11,219891.0,847899.7,,0.88,86.17,18.26,0.1227,21.35,1.2393
2020-09-21,2471129.0,8787334.72,6.81,10.29,6.36,9.95,2.0,7531807.14,1107499.0,2118056.0,3938266.44,,,,0.0,,,,1.06,10000.0,265741.0,,,0.0,,,,46965.0,4.24,0.37,,,100.0,82.78,0.0,0.0,,0.0,100.0,18.96,0.1227,20.62,1.847
2020-09-22,2429936.0,8115986.24,6.7,9.61,6.25,9.19,2.0,6977373.56,1066382.0,2089034.0,3561715.88,,,,0.0,,,,0.17,19000.0,41117.0,,,0.0,,,,48022.0,3.77,0.33,,,100.0,87.82,0.0,0.0,,0.0,100.0,18.9,0.1247,20.36,2.0011
2020-09-23,2328720.0,7773267.36,6.42,9.42,5.99,8.53,2.0,6636050.82,1064317.0,1988032.0,3552690.15,,,,,,,,0.01,,2065.0,,,,,,,101002.0,3.56,0.46,,,100.0,87.85,0.0,0.0,,0.0,100.0,19.3,0.1252,20.31,1.9222
2020-09-24,2388451.0,7380313.59,6.58,9.52,6.15,8.47,2.0,6327587.67,1062176.0,2047763.0,3282123.84,,,,0.28,,,,0.01,95668.0,2141.0,,,0.28,,,,35937.0,3.51,0.24,,,100.0,87.92,0.0,0.0,,0.0,100.0,18.87,0.1226,19.21,1.977
2020-09-25,2368660.0,8782991.28,6.53,9.12,6.1,8.49,2.0,7642903.64,1026577.0,2061193.0,3806547.52,,,,0.13,,30000.0,,0.19,40064.0,35599.0,,,0.13,,0.11,,56634.0,3.3,0.11,,,100.0,88.75,0.0,0.0,,0.0,100.0,17.16,0.1233,20.46,2.0477
2020-09-28,2288769.0,11105107.19,6.31,7.76,5.89,9.85,2.0,9613277.3,1004987.0,1981302.0,4876196.92,,,5788.0,0.46,,,,0.03,98000.0,27378.0,,,0.46,5788.0,,,177891.0,3.86,0.0,,,100.0,87.04,0.0,0.0,,0.0,100.0,16.1,0.1221,21.51,1.9823
2020-09-29,2269702.0,10436089.8,6.25,4.93,5.84,11.09,2.0,9054220.67,974635.0,1969165.0,4481371.73,,,,1.1,,,,0.0,135341.0,30352.0,,,1.1,,,,147478.0,4.68,0.59,,,100.0,83.33,0.0,0.0,,0.0,100.0,18.76,0.1222,19.33,1.9406
2020-09-30,2306374.0,11255105.12,6.35,4.37,5.94,11.26,2.0,9736756.56,966235.0,1995237.0,4715226.8,,,25000.0,0.36,,,,0.22,68500.0,33400.0,,,0.36,25000.0,,,42428.0,4.49,0.25,,,100.0,81.88,0.0,0.0,,0.0,100.0,19.94,0.1277,20.17,1.9544
2020-10-01,2358380.0,9197682.0,6.5,4.23,6.07,11.31,2.0,7990632.0,945578.0,2048880.0,3687754.2,,,,0.45,,,,0.08,74400.0,20657.0,,,0.45,,,,20757.0,4.46,0.12,,,100.0,80.12,0.0,0.0,,0.0,100.0,17.03,0.132,21.32,1.9983
2020-10-02,2308714.0,9419553.12,6.36,3.73,5.94,9.74,2.0,8132313.12,950578.0,1993214.0,3878358.24,,,15000.0,0.0,,,,0.18,9000.0,10000.0,,,0.0,15000.0,,,64666.0,3.74,0.68,,,100.0,81.25,0.0,0.0,,0.0,100.0,19.41,0.1307,20.5,1.9733
2020-10-05,2385358.0,9541432.0,6.57,3.76,6.14,10.2,2.0,7974076.0,1071917.0,1993519.0,4287668.0,,,123000.0,0.18,,,,0.01,45000.0,1661.0,,,0.18,123000.0,,,44695.0,4.35,0.1,,,100.0,92.07,0.0,0.0,,0.0,100.0,19.06,0.1289,20.31,2.0488
2020-10-06,2409812.0,9451282.66,6.64,3.76,6.2,10.19,2.0,7969100.03,1080271.0,2031897.0,4236822.86,,,15547.0,0.13,,2000.0,,0.04,42478.0,7193.0,,,0.13,15547.0,0.01,,6100.0,4.31,0.03,,,100.0,90.3,0.0,0.0,,0.0,100.0,18.84,0.1322,21.09,2.0143
2020-10-07,2558462.0,10064989.51,7.05,3.97,6.58,10.62,2.0,8578271.9,1076628.0,2180547.0,4235454.55,,,,0.58,,,,,163150.0,,,,0.58,,,,14500.0,4.23,0.06,0.01,,100.0,90.26,0.0,0.0,3643.0,0.0,100.0,19.31,0.1369,19.87,2.145
2020-10-08,2532472.0,9881705.74,6.98,3.92,6.52,10.51,2.0,8376513.15,1126804.0,2146723.0,4396789.21,,,50176.0,0.18,,,,,45676.0,,,,0.18,50176.0,,,79500.0,4.43,0.31,,,100.0,94.19,0.0,0.0,,0.0,100.0,20.54,0.138,20.72,2.1168
2020-10-09,2651558.0,10261529.46,7.31,4.13,6.82,10.86,2.0,8586701.82,1113091.0,2218786.0,4307662.17,,,,0.26,,,,0.05,72063.0,13713.0,,,0.26,,,,,4.33,,,,100.0,94.12,0.0,0.0,,0.0,100.0,19.84,0.1395,22.46,2.2421
2020-10-12,2651558.0,9678186.7,7.31,4.13,6.82,10.7,2.0,8098568.9,1113091.0,2218786.0,4062782.15,,,,,,,,,,,,,,,,,,4.27,,,,100.0,94.19,0.0,0.0,,0.0,100.0,19.38,0.1396,22.74,2.2437
2020-10-13,2662558.0,9569233.45,7.34,4.06,6.85,10.33,2.0,8013850.88,1111091.0,2229786.0,3993261.05,,,,0.17,,,,0.01,68000.0,2000.0,,,0.17,,,,57000.0,4.06,0.31,,,100.0,94.27,0.0,0.0,,0.0,100.0,19.5,0.1379,21.35,2.2591
2020-10-14,2655740.0,9720008.4,7.32,3.99,6.83,10.2,2.0,8136062.88,1107916.0,2222968.0,4054972.56,,,,,,,,0.01,,3175.0,,,,,,,6818.0,4.0,0.06,,,100.0,94.0,0.0,0.0,,0.0,100.0,19.85,0.1386,21.2,2.2531
2020-10-15,2655740.0,10097123.48,7.32,3.98,6.83,10.43,2.0,8451724.34,1107916.0,2222968.0,4212296.63,,,,,,,,,,,,,,,,,,4.08,,,,100.0,94.0,0.0,0.0,,0.0,100.0,20.03,0.1385,21.17,2.2531
2020-10-16,2634940.0,9902104.52,7.26,3.9,6.78,10.54,2.0,8320091.74,1087116.0,2213968.0,4085381.93,,,,,,,,0.07,,20800.0,,,,,,,9000.0,4.12,0.04,,,100.0,92.24,0.0,0.0,,0.0,100.0,19.79,0.1398,21.59,2.2356
2020-10-19,2648090.0,9930337.5,7.3,3.9,6.81,10.5,2.0,8310630.0,1100266.0,2216168.0,4125997.5,,,13150.0,0.0,,,,,2200.0,,,,0.0,13150.0,,,,4.12,,,,100.0,92.99,0.0,0.0,,0.0,100.0,19.72,0.1394,21.57,2.238
2020-10-20,2654645.0,9567340.58,7.31,3.94,6.83,10.43,2.0,8010693.69,1130266.0,2222723.0,4073478.66,,,30000.0,0.12,,,,,35000.0,,,,0.12,30000.0,,,28445.0,4.19,0.15,,,100.0,90.91,0.0,0.0,,0.0,100.0,18.7,0.1369,21.64,2.1351
2020-10-21,2688086.0,9558833.82,7.41,3.97,6.92,10.25,2.0,8019807.68,1100417.0,2255289.0,3913082.85,,,3230.0,0.04,,,,0.15,45200.0,33079.0,,,0.04,3230.0,,,12634.0,3.95,0.05,,,100.0,88.46,0.0,0.0,,0.0,100.0,18.62,0.1401,22.62,2.1609
2020-10-22,2682886.0,9518879.53,7.39,3.92,6.9,10.16,2.0,7983315.77,1100417.0,2250089.0,3904279.52,,,,,,,,,,,,,,,,,5200.0,3.92,0.04,,,100.0,88.47,0.0,0.0,,0.0,100.0,18.73,0.14,22.64,2.157
2020-10-23,2676869.0,9395810.19,7.38,3.91,6.89,10.1,2.0,7847559.72,1103717.0,2235772.0,3874046.67,,,,,,,,0.02,,5000.0,,,,,,8300.0,14317.0,3.9,0.02,,,100.0,89.46,0.0,0.0,,0.0,100.0,18.64,0.1395,22.59,2.1696
2020-10-26,2668469.0,8939371.15,7.35,3.86,6.87,9.92,2.0,7478446.2,1066717.0,2232372.0,3573501.95,,,5000.0,,,,,0.17,,42000.0,,,,5000.0,,,3400.0,3.73,0.02,,,100.0,88.25,0.0,0.0,,0.0,100.0,18.38,0.139,22.37,2.2076
2020-10-27,2672923.0,8681653.9,7.36,3.83,6.88,9.62,2.0,7261962.85,1064307.0,2235826.0,3456869.14,,,1000.0,0.0,,,,0.01,9707.0,3410.0,,,0.0,1000.0,,,6253.0,3.55,0.04,,,100.0,88.01,0.0,0.0,,0.0,100.0,18.31,0.1387,21.95,2.2104
2020-10-28,2629798.0,8399574.81,7.25,3.71,6.77,9.22,2.0,7003486.99,1060067.0,2192701.0,3385854.0,,,,,,,,0.02,,4240.0,,,,,,,43125.0,3.44,0.22,,,100.0,87.94,0.0,0.0,,0.0,100.0,18.7,0.1386,21.29,2.1815
2020-10-29,2607581.0,8031349.48,7.18,3.56,6.71,8.96,2.0,6650594.72,1049850.0,2159284.0,3233538.0,,,18200.0,0.02,,,,0.09,7000.0,28417.0,,,0.02,18200.0,,,40417.0,3.34,0.16,,,100.0,91.4,0.0,0.0,,0.0,100.0,18.69,0.1384,21.1,2.2701
