,AFLT FP Equity_DX_SI_QTY,AFLT FP Equity_DX_SHORT_INTEREST_VALUE,AFLT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AFLT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AFLT FP Equity_DX_SI_MV,AFLT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AFLT FP Equity_DX_SUPPLY_SI_QTY,AFLT FP Equity_DX_BROKER_SI_QTY,AFLT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AFLT FP Equity_DX_BROKER_SI_MV_NEW_x,AFLT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AFLT FP Equity_DX_SUPPLY_SI_QTY_INC_x,AFLT FP Equity_DX_BROKER_SI_MV_INC_x,AFLT FP Equity_DX_SUPPLY_SI_MV_NEW,AFLT FP Equity_DX_BROKER_SI_QTY_ADD,AFLT FP Equity_DX_BROKER_SI_QTY_NEW,AFLT FP Equity_DX_SUPPLY_SI_MV_DEC,AFLT FP Equity_DX_BROKER_SI_QTY_INC,AFLT FP Equity_DX_SUPPLY_SI_QTY_DEC,AFLT FP Equity_DX_BROKER_SI_MV_NEW_y,AFLT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AFLT FP Equity_DX_BROKER_SI_MV_INC_y,AFLT FP Equity_DX_SUPPLY_SI_QTY_INC_y,AFLT FP Equity_DX_BROKER_SI_MV_ADD,AFLT FP Equity_DX_SUPPLY_SI_QTY_ADD,AFLT FP Equity_DX_BROKER_SI_QTY_DEC,AFLT FP Equity_DX_SUPPLY_SI_MV,AFLT FP Equity_DX_BROKER_SI_MV_DEC,AFLT FP Equity_DX_SUPPLY_SI_MV_RMV,AFLT FP Equity_DX_BROKER_SI_MV_RMV,AFLT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AFLT FP Equity_DX_UTILIZATION_QUANTITY,AFLT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AFLT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AFLT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AFLT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AFLT FP Equity_DX_ACTIVE_UTILIZATION_MV,AFLT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AFLT FP Equity_DX_BROKER_SI_CON_RATIO,AFLT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AFLT FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-09-25,42900.0,4450446.0,1.04,0.45,4.43,3081078.0,13200.0,29700.0,1369368.0,,,,,,,,,,,,,,,,,,1.37,,,,26.41,7.18,36772.0,3814727.28,,3.82,26.41,33.18,0.358,44.5,0.2333
2017-09-26,42900.0,4452162.0,1.11,0.45,4.44,3082266.0,13200.0,29700.0,1369896.0,,,,,,,,,,,,,,,,,,1.37,,,,26.41,7.18,36772.0,3816198.16,,3.82,26.41,33.23,0.3576,44.41,0.2333
2017-09-27,42900.0,4452162.0,1.1,0.45,4.44,3082266.0,13200.0,29700.0,1369896.0,,,,,,,,,,,,,,,,,,1.37,,,,26.13,7.16,37316.0,3872654.48,,3.87,26.13,33.25,0.3578,44.43,0.2326
2017-09-28,36300.0,3770118.0,0.9,0.38,3.77,3084642.0,6600.0,29700.0,685476.0,,,,,,,,0.68,,6600.0,,,,,,,,0.68,,,,13.07,3.58,43916.0,4561115.76,,4.56,13.07,33.3,0.3582,44.51,0.1968
2017-09-29,36300.0,3770844.0,0.92,0.38,3.78,3085236.0,6600.0,29700.0,685608.0,,,,,,,,,,,,,,,,,,0.69,,,,13.07,3.58,43916.0,4561994.08,,4.56,13.07,33.34,0.3581,44.46,0.1968
2017-10-02,36300.0,3772659.0,0.94,0.37,3.75,3086721.0,6600.0,29700.0,685938.0,,,,,,,,,,,,,,,,,,0.69,,,,13.07,3.58,43916.0,4564189.88,,4.56,13.07,33.13,0.3578,44.5,0.1968
2017-10-03,42900.0,4459455.0,1.11,0.44,4.46,3087315.0,13200.0,29700.0,1372140.0,,,6600.0,,,,,,,,,,,6600.0,,,,1.37,,,,26.12,7.16,37345.0,3882012.75,,3.88,26.12,33.27,0.3582,44.51,0.2326
2017-10-04,26400.0,2745072.0,0.71,0.27,2.74,2401938.0,3300.0,23100.0,343134.0,,,,,,,,1.03,,9900.0,,,,,,,6600.0,0.34,0.69,,,6.53,1.8,47245.0,4912535.1,,4.91,6.53,42.8,0.5104,57.2,0.1441
2017-10-05,6600.0,686202.0,0.18,0.07,0.68,686202.0,0.0,6600.0,0.0,,,,,,,,0.34,,3300.0,,,,,,,16500.0,0.0,1.72,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.96,0.5,50.04,0.036
2017-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6600.0,0.0,0.68,,,0.0,0.0,183195.0,19048616.1,,18.77,0.0,,0.0,,0.0
2017-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,183195.0,19052280.0,,18.81,0.0,,0.0,,0.0
2017-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,183348.0,19068192.0,,18.86,0.0,,0.0,,0.0
2017-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,183476.0,19085173.52,,18.8,0.0,,0.0,,0.0
2017-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,183282.0,19066826.46,,18.78,0.0,,0.0,,0.0
2017-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,182582.0,18997657.1,,18.71,0.0,,0.0,,0.0
2017-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,182752.0,19019000.64,,18.73,0.0,,0.0,,0.0
2017-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,182752.0,19015345.6,,18.74,0.0,,0.0,,0.0
2017-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,182795.0,19021647.7,,18.74,0.0,,0.0,,0.0
2017-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,182595.0,19008139.5,,18.72,0.0,,0.0,,0.0
2017-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,182508.0,19000907.88,,18.72,0.0,,0.0,,0.0
2017-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,183951.0,19158496.65,,18.73,0.0,,0.0,,0.0
2017-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1982087.0,206474002.79,,206.38,0.0,,0.0,,0.0
2017-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1982087.0,206632569.75,,206.95,0.0,,0.0,,0.0
2017-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1975337.0,205948635.62,,203.03,0.0,,0.0,,0.0
2017-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1975516.0,205987053.32,,204.32,0.0,,0.0,,0.0
2017-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,209890.0,21889428.1,,21.63,0.0,,0.0,,0.0
2017-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,219347.0,22866924.75,,22.62,0.0,,0.0,,0.0
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,219417.0,22891775.61,,22.62,0.0,,0.0,,0.0
2017-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,219417.0,22889581.44,,22.63,0.0,,0.0,,0.0
2017-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,219612.0,22909923.84,,22.65,0.0,,0.0,,0.0
2017-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,219525.0,22903043.25,,22.64,0.0,,0.0,,0.0
2017-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,219622.0,22913163.26,,22.65,0.0,,0.0,,0.0
2017-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,219672.0,22916183.04,,22.66,0.0,,0.0,,0.0
2017-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,219539.0,22902308.48,,22.64,0.0,,0.0,,0.0
2017-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,219693.0,22938146.13,,22.67,0.0,,0.0,,0.0
2017-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,220433.0,22999979.22,,22.68,0.0,,0.0,,0.0
2017-11-14,25300.0,2640308.0,0.24,0.18,2.67,2640308.0,13000.0,25300.0,1356680.0,,,,,,25300.0,,,,,,,,,2.67,13000.0,,1.36,,,,36.89,5.95,22242.0,2321175.12,,2.32,36.89,48.69,0.5003,51.31,0.1158
2017-11-15,41200.0,4296748.0,0.39,0.29,4.3,4296748.0,21000.0,41200.0,2190090.0,,,8000.0,1.63,,,,,15900.0,,,,1.63,8000.0,,,,2.19,,,,59.59,9.62,14242.0,1485298.18,,1.49,59.59,49.07,0.5002,50.93,0.1886
2017-11-16,41200.0,4298808.0,0.35,0.29,4.29,4298808.0,21000.0,41200.0,2191140.0,,,,,,,,,,,,,,,,,,2.19,,,,59.59,9.62,14242.0,1486010.28,,1.49,59.59,49.03,0.5002,50.97,0.1886
2017-11-17,41200.0,4298396.0,0.35,0.29,4.3,4298396.0,21000.0,41200.0,2190930.0,,,,,,,,,,,,,,,,,,2.19,,,,59.59,9.62,14242.0,1485867.86,,1.49,59.59,49.05,0.5002,50.95,0.1886
2017-11-20,41200.0,4298396.0,0.34,0.29,4.27,4298396.0,21000.0,41200.0,2190930.0,,,,,,,,,,,,,,,,,,2.19,,,,59.59,9.59,14242.0,1485867.86,,1.49,59.59,49.11,0.5002,50.89,0.1882
2017-11-21,41200.0,4298808.0,0.34,0.29,4.3,4298808.0,21000.0,41200.0,2191140.0,,,,,,,,,,,,,,,,,,2.19,,,,59.59,9.59,14242.0,1486010.28,,1.49,59.59,49.09,0.5002,50.91,0.1882
2017-11-22,41200.0,4298808.0,0.34,0.29,4.33,4298808.0,21000.0,41200.0,2191140.0,,,,,,,,,,,,,,,,,,2.19,,,,59.59,9.58,14242.0,1486010.28,,1.49,59.59,49.08,0.5002,50.92,0.188
2017-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.19,,21000.0,,,,,,,41200.0,0.0,4.33,,,0.0,0.0,220174.0,22977358.64,,22.79,0.0,,0.0,,0.0
2017-11-24,7820.0,816095.2,0.07,0.05,0.82,0.0,7820.0,0.0,816095.2,,,,,,,,,,,,,,,,7820.0,,0.82,,,,15.04,3.56,44170.0,4609581.2,,4.61,15.04,,0.0,,0.0356
2017-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.82,,7820.0,,,,,,,,0.0,,,,0.0,0.0,222360.0,23203266.0,,23.02,0.0,,0.0,,0.0
2017-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,222208.0,23191848.96,,23.0,0.0,,0.0,,0.0
2017-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,221508.0,23116574.88,,23.0,0.0,,0.0,,0.0
2017-11-30,3916.0,408791.24,0.03,0.03,0.41,208780.0,1916.0,2000.0,200011.24,,,,,,2000.0,,,,,,,,,0.21,1916.0,,0.2,,,,3.02,0.87,61552.0,6425413.28,,6.43,3.02,,1.0,100.0,0.0178
2017-12-01,3832.0,400060.8,0.03,0.03,0.4,200030.4,1916.0,1916.0,200030.4,,,,,,,,,,,,,,,,,84.0,0.2,0.01,,,3.02,0.87,61552.0,6426028.8,,6.43,3.02,,1.0,100.0,0.0174
2017-12-04,1916.0,200030.4,0.02,0.01,0.2,200030.4,0.0,1916.0,0.0,,,,,,,,0.2,,1916.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0087
2017-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1916.0,0.0,0.2,,,0.0,0.0,222501.0,23215754.34,,22.93,0.0,,0.0,,0.0
2017-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,219581.0,22913277.35,,22.61,0.0,,0.0,,0.0
2017-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,218761.0,22829897.96,,22.64,0.0,,0.0,,0.0
2017-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,218807.0,22836886.59,,22.65,0.0,,0.0,,0.0
2017-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,219664.0,22917545.12,,22.74,0.0,,0.0,,0.0
2017-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,219034.0,22862768.92,,22.67,0.0,,0.0,,0.0
2017-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,217915.0,22745967.7,,22.56,0.0,,0.0,,0.0
2017-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,217915.0,22748146.85,,22.56,0.0,,0.0,,0.0
2017-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,217915.0,22750326.0,,22.56,0.0,,0.0,,0.0
2017-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,215643.0,22498034.19,,22.25,0.0,,0.0,,0.0
2017-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,209738.0,21898744.58,,21.63,0.0,,0.0,,0.0
2017-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,207938.0,21712885.96,,21.64,0.0,,0.0,,0.0
2017-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,206942.0,21615091.9,,21.54,0.0,,0.0,,0.0
2017-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,205272.0,21446818.56,,21.37,0.0,,0.0,,0.0
2017-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,205272.0,21446818.56,,21.38,0.0,,0.0,,0.0
2017-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,204089.0,21323218.72,,21.25,0.0,,0.0,,0.0
2017-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,203189.0,21231218.61,,21.16,0.0,,0.0,,0.0
2017-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,202746.0,21188984.46,,21.11,0.0,,0.0,,0.0
2017-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,202746.0,21193039.38,,21.12,0.0,,0.0,,0.0
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,202746.0,21193039.38,,21.12,0.0,,0.0,,0.0
2018-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,202746.0,21197094.3,,21.12,0.0,,0.0,,0.0
2018-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,204546.0,21389375.22,,21.09,0.0,,0.0,,0.0
2018-01-04,3400.0,355640.0,0.05,0.02,0.36,355640.0,0.0,3400.0,0.0,,,,,,3400.0,,,,,,,,,0.36,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0166
2018-01-05,3400.0,355674.0,0.05,0.02,0.36,355674.0,0.0,3400.0,0.0,,,,,,,,,,,,,,,,1700.0,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.92,0.5,50.08,0.0168
2018-01-08,3400.0,355674.0,0.05,0.02,0.35,355674.0,0.0,3400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0168
2018-01-09,5100.0,533766.0,0.07,0.04,0.53,355844.0,1700.0,3400.0,177922.0,,,,,,,,,,,,,,,,1700.0,,0.18,,,,3.37,0.84,48694.0,5096314.04,,5.1,3.37,50.0,0.5,50.0,0.0251
2018-01-10,5100.0,533664.0,0.07,0.04,0.53,355776.0,1700.0,3400.0,177888.0,,,,,,,,,,,,,,,,,,0.18,,,,3.37,0.84,48694.0,5095340.16,,5.1,3.37,49.98,0.5,50.02,0.0251
2018-01-11,3400.0,355912.0,0.05,0.02,0.36,355912.0,0.0,3400.0,0.0,,,,,,,,0.18,,1700.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0163
2018-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3400.0,0.0,0.36,,,0.0,0.0,207834.0,21760219.8,,21.69,0.0,,0.0,,0.0
2018-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,208734.0,21866973.84,,21.79,0.0,,0.0,,0.0
2018-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,208617.0,21846372.24,,21.78,0.0,,0.0,,0.0
2018-01-17,66600.0,6977016.0,1.1,0.47,6.95,4651344.0,22200.0,44400.0,2325672.0,,,,,,44400.0,,,,,,,,,4.62,22200.0,,2.33,,,,43.19,10.64,29204.0,3059411.04,,3.06,43.19,49.87,0.5,50.13,0.3191
2018-01-18,66600.0,6976350.0,1.08,0.47,6.98,4650900.0,22200.0,44400.0,2325450.0,,,,,,,,,,,,,,,,,,2.33,,,,43.19,10.64,29204.0,3059119.0,,3.06,43.19,49.96,0.5,50.04,0.3191
2018-01-19,78600.0,8234922.0,1.28,0.56,8.22,5489948.0,26200.0,52400.0,2744974.0,,,4000.0,0.82,,,,,8000.0,,,,0.82,4000.0,,,,2.75,,,,52.94,12.55,23287.0,2439778.99,,2.44,52.94,49.92,0.5,50.08,0.3766
2018-01-22,78600.0,8236494.0,1.27,0.56,8.24,5490996.0,26200.0,52400.0,2745498.0,,,,,,,,,,,,,,,,,,2.75,,,,52.94,12.41,23287.0,2440244.73,,2.44,52.94,49.95,0.5,50.05,0.3724
2018-01-23,78600.0,8241210.0,1.33,0.56,8.25,5494140.0,26200.0,52400.0,2747070.0,,,,,,,,,,,,,,,,,,2.75,,,,53.63,12.34,22650.0,2374852.5,,2.37,53.63,49.92,0.5,50.08,0.3702
2018-01-24,78600.0,8241210.0,1.33,0.55,8.29,5494140.0,26200.0,52400.0,2747070.0,,,,,,,,,,,,,,,,,,2.75,,,,53.45,12.33,22816.0,2392257.6,,2.39,53.45,49.93,0.5,50.07,0.3699
2018-01-25,78600.0,8244354.0,1.33,0.55,8.24,5496236.0,26200.0,52400.0,2748118.0,,,,,,,,,,,,,,,,,,2.75,,,,53.45,12.28,22816.0,2393170.24,,2.39,53.45,49.94,0.5,50.06,0.3683
2018-01-26,132600.0,13916370.0,2.24,0.93,13.92,9277580.0,44200.0,88400.0,4638790.0,,,5821.0,3.79,,,,,36000.0,,,,3.79,5821.0,,12179.0,,4.64,,,,72.23,20.53,16995.0,1783625.25,,1.78,72.23,49.96,0.5,50.04,0.616
2018-01-29,151200.0,15868440.0,2.54,1.05,15.82,10578960.0,50400.0,100800.0,5289480.0,,,6200.0,1.25,,,,,12400.0,,,,1.25,6200.0,,,,5.29,,,,82.13,22.37,10967.0,1150986.65,,1.15,82.13,49.96,0.5,50.04,0.6711
2018-01-30,161400.0,16942158.0,2.66,1.12,16.96,11294772.0,53800.0,107600.0,5647386.0,,,3400.0,0.78,,,,,6800.0,,,,0.78,3400.0,,,,5.65,,,,84.54,23.64,9835.0,1032379.95,,1.03,84.54,49.95,0.5,50.05,0.7093
2018-01-31,169900.0,17837801.0,2.82,1.18,17.84,11296924.0,62300.0,107600.0,6540877.0,,,45.0,,,,,0.42,,4045.0,,,,45.0,,12500.0,,6.54,,,,48.69,26.82,65665.0,6894168.35,,6.89,48.69,44.74,0.4122,44.86,0.7313
2018-02-01,143900.0,15115256.0,2.66,1.0,15.17,10461984.0,44300.0,99600.0,4653272.0,,,,,,,,1.89,,18000.0,,,,,,,8000.0,4.65,0.77,,,34.36,19.05,84636.0,8890165.44,,8.89,34.36,44.43,0.4076,44.48,0.6187
2018-02-02,107900.0,11340290.0,2.25,0.75,11.33,6684360.0,44300.0,63600.0,4655930.0,,,,,,,,,,,,,,,,,36000.0,4.66,3.84,,,34.29,19.03,84877.0,8920572.7,,8.92,34.3,41.7,0.3762,41.87,0.4635
2018-02-05,130500.0,13715550.0,2.86,0.9,13.63,8218820.0,58900.0,78200.0,6190390.0,,,8000.0,1.5,,,,,14600.0,,,,1.5,8000.0,,6600.0,,6.19,,,,33.41,25.32,117394.0,12338109.4,,12.34,33.41,35.0,0.4029,51.1,0.561
2018-02-06,197300.0,20738203.0,5.12,1.35,20.73,14673356.0,90300.0,139600.0,9491433.0,,,35618.0,6.53,,,,0.44,61400.0,4218.0,,,6.53,35618.0,,,,9.49,,,,52.76,39.14,80851.0,8498248.61,,8.5,52.76,40.62,0.4335,51.16,0.8551
2018-02-07,193185.0,20297947.95,5.04,1.32,20.16,14667772.0,86185.0,139600.0,9055457.95,,,1677.0,,,,,0.61,,5792.0,,,,1677.0,,,,9.06,,,,49.92,37.37,86477.0,9086138.39,,9.09,49.91,41.68,0.4537,52.6,0.8377
2018-02-08,199785.0,21007392.75,5.18,1.26,20.96,15141600.0,88385.0,144000.0,9293682.75,,,2200.0,0.57,,,,,4400.0,,,,0.57,2200.0,,,,9.29,,,,50.8,38.1,85606.0,9001470.9,,9.0,50.8,41.96,0.455,52.53,0.8611
2018-02-09,209870.0,22065731.8,5.77,1.33,22.11,15318898.0,98470.0,145700.0,10353135.8,,,8385.0,,,1700.0,,,,,,,,8385.0,0.18,1700.0,,10.4,,,,42.82,42.33,131512.0,13827171.68,,13.78,42.99,39.29,0.4069,49.12,0.9022
2018-02-12,193100.0,20292879.0,5.17,1.22,20.35,15311613.0,81700.0,145700.0,8585853.0,,,,,,,,1.81,,16770.0,,,,,,,,8.59,,,,49.31,35.88,83997.0,8827244.73,,8.83,49.3,43.87,0.4947,54.97,0.8481
2018-02-13,133100.0,13988810.0,5.54,0.84,14.03,9007070.0,51700.0,85700.0,5433670.0,,,,,,,,3.15,,30000.0,,,,,,,60000.0,5.43,6.32,,,31.2,22.89,113997.0,11981084.7,,11.98,31.2,39.62,0.4985,58.41,0.5893
2018-02-14,133100.0,13979493.0,5.47,0.84,14.05,9001071.0,51700.0,85700.0,5430051.0,,,,,,,,,,,,,,,,,,5.43,,,,31.2,8.59,113997.0,11973104.91,,11.98,31.21,39.64,0.4985,58.39,0.2212
2018-02-15,131400.0,13816710.0,5.35,0.83,13.84,8832600.0,50000.0,84000.0,5257500.0,,,,,,,,0.18,,1700.0,,,,,,,1700.0,5.26,0.18,,,45.04,8.3,61006.0,6414780.9,,6.41,45.04,40.36,0.5186,59.64,0.2181
2018-02-16,131400.0,13811454.0,5.01,0.82,13.78,8829240.0,50000.0,84000.0,5255500.0,,,,,,,,,,,,,,,,,,5.26,,,,45.04,8.3,61006.0,6412340.66,,6.41,45.04,40.25,0.519,59.75,0.2181
2018-02-19,131400.0,13808826.0,4.97,0.79,13.79,8827560.0,50000.0,84000.0,5254500.0,,,,,,,,,,,,,,,,,,5.26,,,,45.04,8.3,61006.0,6411120.54,,6.41,45.05,40.45,0.5183,59.55,0.2181
2018-02-20,84000.0,8829240.0,3.16,0.5,8.77,8829240.0,2600.0,84000.0,273286.0,,,,,,,,4.98,,47400.0,,,,,,,,0.27,,,,5.26,0.43,46787.0,4917781.57,,4.92,5.26,40.35,0.5186,59.65,0.1394
2018-02-21,100000.0,10501000.0,3.58,0.6,10.47,8820840.0,18600.0,84000.0,1953186.0,,,,,,,,,,,,,,,,16000.0,,1.95,,,,16.51,3.18,94047.0,9875875.47,,9.88,16.51,40.46,0.5182,59.54,0.1711
2018-02-22,70800.0,7436124.0,2.46,0.41,7.45,7436124.0,10400.0,70800.0,1092312.0,,,7800.0,1.13,,,,1.68,10400.0,16000.0,,,1.13,7800.0,,,23600.0,1.09,2.46,,,21.06,1.78,38987.0,4094804.61,,4.09,21.06,14.66,0.7498,85.34,0.1211
