,AL2SI FP Equity_DX_SI_QTY,AL2SI FP Equity_DX_SHORT_INTEREST_VALUE,AL2SI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AL2SI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AL2SI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AL2SI FP Equity_DX_SI_MV,AL2SI FP Equity_DX_DSS,AL2SI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AL2SI FP Equity_DX_SUPPLY_SI_QTY,AL2SI FP Equity_DX_BROKER_SI_QTY,AL2SI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AL2SI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AL2SI FP Equity_DX_BROKER_SI_MV_INC_x,AL2SI FP Equity_DX_BROKER_SI_QTY_ADD,AL2SI FP Equity_DX_SUPPLY_SI_MV_DEC,AL2SI FP Equity_DX_BROKER_SI_QTY_INC,AL2SI FP Equity_DX_SUPPLY_SI_QTY_DEC,AL2SI FP Equity_DX_BROKER_SI_MV_INC_y,AL2SI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AL2SI FP Equity_DX_BROKER_SI_MV_ADD,AL2SI FP Equity_DX_SUPPLY_SI_QTY_ADD,AL2SI FP Equity_DX_BROKER_SI_QTY_DEC,AL2SI FP Equity_DX_SUPPLY_SI_MV,AL2SI FP Equity_DX_BROKER_SI_MV_DEC,AL2SI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AL2SI FP Equity_DX_UTILIZATION_QUANTITY,AL2SI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AL2SI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AL2SI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AL2SI FP Equity_DX_ACTIVE_UTILIZATION_MV,AL2SI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AL2SI FP Equity_DX_BROKER_SI_CON_RATIO,AL2SI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AL2SI FP Equity_DX_DEMAND_SUPPLY_RATIO,AL2SI FP Equity_PX_LAST
2022-07-14,4360.0,14257.2,0.05,0.25,0.02,0.01,0.0,10006.2,3060.0,3060.0,10006.2,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.37,0.5186,59.63,1.4248,3.27
2022-07-15,4360.0,14475.2,0.05,0.25,0.02,0.01,0.0,10159.2,3060.0,3060.0,10159.2,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.37,0.5186,59.63,1.4248,3.32
2022-07-18,4360.0,13799.4,0.05,0.25,0.02,0.01,0.0,9684.9,3060.0,3060.0,9684.9,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.37,0.5186,59.63,1.4248,3.165
2022-07-19,4360.0,13864.8,0.05,0.25,0.02,0.01,0.0,9730.8,3060.0,3060.0,9730.8,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.37,0.5186,59.63,1.4248,3.18
2022-07-20,4360.0,13995.6,0.05,0.25,0.02,0.01,0.0,9822.6,3060.0,3060.0,9822.6,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.37,0.5186,59.63,1.4248,3.21
2022-07-21,4360.0,13581.4,0.05,0.25,0.02,0.01,0.0,9531.9,3060.0,3060.0,9531.9,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.37,0.5186,59.63,1.4248,3.115
2022-07-22,4360.0,13472.4,0.05,0.25,0.02,0.01,0.0,9455.4,3060.0,3060.0,9455.4,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.37,0.5186,59.63,1.4248,3.09
2022-07-25,4360.0,13341.6,0.05,0.25,0.02,0.01,0.0,9363.6,3060.0,3060.0,9363.6,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.37,0.5186,59.63,1.4248,3.06
2022-07-26,4360.0,13167.2,0.05,0.25,0.02,0.01,0.0,9241.2,3060.0,3060.0,9241.2,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.37,0.5186,59.63,1.4248,3.02
2022-07-27,4360.0,13450.6,0.05,0.25,0.02,0.01,0.0,9440.1,3060.0,3060.0,9440.1,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.37,0.5186,59.63,1.4248,3.085
2022-07-28,4760.0,14708.4,0.05,0.27,0.03,0.01,0.0,10073.4,3260.0,3260.0,10073.4,200.0,0.0,,,200.0,,0.0,200.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,36.97,0.5339,63.03,1.4601,3.09
2022-07-29,4760.0,14994.0,0.05,0.28,0.03,0.01,0.0,10269.0,3260.0,3260.0,10269.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,36.97,0.5339,63.03,1.4601,3.15
2022-08-01,4760.0,14946.4,0.05,0.28,0.03,0.02,0.0,10236.4,3260.0,3260.0,10236.4,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,36.97,0.5339,63.03,1.4601,3.14
2022-08-02,4760.0,15089.2,0.05,0.28,0.03,0.01,0.0,10334.2,3260.0,3260.0,10334.2,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,36.97,0.5339,63.03,1.4601,3.17
2022-08-03,4760.0,15184.4,0.05,0.28,0.03,0.02,0.0,10399.4,3260.0,3260.0,10399.4,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,36.97,0.5339,63.03,1.4601,3.19
2022-08-04,4760.0,15136.8,0.05,0.28,0.03,0.02,0.0,10366.8,3260.0,3260.0,10366.8,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,36.97,0.5339,63.03,1.4601,3.18
2022-08-05,4360.0,13930.2,0.05,0.25,0.02,0.01,0.0,9776.7,3060.0,3060.0,9776.7,,,,0.0,,200.0,,,,,200.0,0.01,0.0,100.0,93.87,0.0,0.0,0.0,100.0,40.37,0.5186,59.63,1.3374,3.195
2022-08-08,4360.0,13952.0,0.05,0.25,0.02,0.01,0.0,9792.0,3060.0,3060.0,9792.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.37,0.5186,59.63,1.4248,3.2
2022-08-09,4381.0,14216.35,0.05,0.26,0.02,0.01,0.0,9997.84,3081.0,3081.0,9997.84,21.0,0.0,,,21.0,,0.0,21.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.65,0.5175,59.35,1.4219,3.245
2022-08-10,4381.0,14282.06,0.05,0.33,0.02,0.01,0.0,10044.06,3081.0,3081.0,10044.06,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.65,0.5175,59.35,1.4219,3.26
2022-08-11,4381.0,14347.78,0.05,0.37,0.02,0.01,0.0,10090.28,3081.0,3081.0,10090.28,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.65,0.5175,59.35,1.4219,3.275
2022-08-12,4381.0,14238.25,0.05,0.38,0.02,0.01,0.0,10013.25,3081.0,3081.0,10013.25,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.65,0.5175,59.35,1.4219,3.25
2022-08-15,4381.0,14063.01,0.05,0.4,0.02,0.01,0.0,9890.01,3081.0,3081.0,9890.01,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.65,0.5175,59.35,1.4219,3.21
2022-08-16,4381.0,14194.44,0.05,0.4,0.02,0.01,0.0,9982.44,3081.0,3081.0,9982.44,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.65,0.5175,59.35,1.4219,3.24
2022-08-17,4381.0,14983.02,0.05,0.4,0.02,0.01,0.0,10537.02,3081.0,3081.0,10537.02,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.65,0.5175,59.35,1.4219,3.42
2022-08-18,4381.0,14851.59,0.05,0.4,0.02,0.02,0.0,10444.59,3081.0,3081.0,10444.59,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.65,0.5175,59.35,1.4219,3.39
2022-08-19,4381.0,14260.16,0.05,0.44,0.02,0.01,0.0,10028.66,3081.0,3081.0,10028.66,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.65,0.5175,59.35,1.4219,3.255
2022-08-22,4381.0,14041.11,0.05,0.48,0.02,0.01,0.0,9874.61,3081.0,3081.0,9874.61,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.65,0.5175,59.35,1.4219,3.205
2022-08-23,4381.0,13427.77,0.05,0.56,0.02,0.01,0.0,9443.27,3081.0,3081.0,9443.27,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.65,0.5175,59.35,1.4219,3.065
2022-08-24,4381.0,13383.96,0.05,0.63,0.02,0.01,0.0,9412.46,3081.0,3081.0,9412.46,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.65,0.5175,59.35,1.4219,3.055
2022-08-25,4682.0,14537.61,0.05,0.65,0.03,0.01,0.0,10501.11,3382.0,3382.0,10501.11,301.0,0.0,,,301.0,,0.0,301.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,3.105
2022-08-26,4682.0,14373.74,0.05,0.66,0.03,0.01,0.0,10382.74,3382.0,3382.0,10382.74,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,3.07
2022-08-29,4682.0,14233.28,0.05,0.68,0.03,0.01,0.0,10281.28,3382.0,3382.0,10281.28,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.7,0.5056,55.3,1.3844,3.04
2022-08-30,4682.0,14795.12,0.05,0.7,0.03,0.01,0.0,10687.12,3382.0,3382.0,10687.12,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,3.16
2022-08-31,4682.0,14795.12,0.05,0.7,0.03,0.01,0.0,10687.12,3382.0,3382.0,10687.12,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,3.16
2022-09-01,4682.0,14514.2,0.05,0.69,0.03,0.01,0.0,10484.2,3382.0,3382.0,10484.2,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,3.1
2022-09-02,4682.0,14467.38,0.05,0.69,0.03,0.01,0.0,10450.38,3382.0,3382.0,10450.38,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,3.09
2022-09-05,4682.0,13788.49,0.05,0.71,0.03,0.01,0.0,9959.99,3382.0,3382.0,9959.99,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.39,0.5063,55.61,1.3844,2.945
2022-09-06,4682.0,13718.26,0.05,0.68,0.03,0.01,0.0,9909.26,3382.0,3382.0,9909.26,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,2.93
2022-09-07,4682.0,13601.21,0.05,0.67,0.03,0.01,0.0,9824.71,3382.0,3382.0,9824.71,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,2.905
2022-09-08,4682.0,13062.78,0.05,0.67,0.03,0.01,0.0,9435.78,3382.0,3382.0,9435.78,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,2.79
2022-09-09,4682.0,12875.5,0.05,0.62,0.03,0.01,0.0,9300.5,3382.0,3382.0,9300.5,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,2.75
2022-09-12,4682.0,13437.34,0.05,0.61,0.03,0.01,0.0,9706.34,3382.0,3382.0,9706.34,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,2.87
2022-09-13,4682.0,13484.16,0.05,0.59,0.03,0.01,0.0,9740.16,3382.0,3382.0,9740.16,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,2.88
2022-09-14,4682.0,13320.29,0.05,0.58,0.03,0.01,0.0,9621.79,3382.0,3382.0,9621.79,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,2.845
2022-09-15,4682.0,13086.19,0.05,0.58,0.03,0.01,0.0,9452.69,3382.0,3382.0,9452.69,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,2.795
2022-09-16,4682.0,13156.42,0.05,0.59,0.03,0.01,0.0,9503.42,3382.0,3382.0,9503.42,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,2.81
2022-09-19,4682.0,13109.6,0.05,0.61,0.03,0.01,0.0,9469.6,3382.0,3382.0,9469.6,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.36,0.5064,55.64,1.3844,2.8
2022-09-20,4682.0,12664.81,0.05,0.59,0.03,0.01,0.0,9148.31,3382.0,3382.0,9148.31,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,2.705
2022-09-21,4682.0,12688.22,0.05,0.59,0.03,0.01,0.0,9165.22,3382.0,3382.0,9165.22,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,1.3844,2.71
2022-09-22,4682.0,12547.76,0.05,0.6,0.03,0.01,0.0,9063.76,3382.0,3382.0,9063.76,,,,,,,,,,,,0.01,,100.0,38.21,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,0.529,2.68
2022-09-23,4682.0,12500.94,0.05,0.59,0.03,0.01,0.0,9029.94,3382.0,3382.0,9029.94,,,,,,,,,,,,0.01,,100.0,38.21,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,0.529,2.67
2022-09-26,4682.0,11611.36,0.05,0.55,0.03,0.01,0.0,8387.36,3382.0,3382.0,8387.36,,,,,,,,,,,,0.01,,100.0,38.21,0.0,0.0,0.0,100.0,44.47,0.5061,55.53,0.529,2.48
2022-09-27,4682.0,10909.06,0.05,0.53,0.03,0.01,0.0,7880.06,3382.0,3382.0,7880.06,,,,,,,,,,,,0.01,,100.0,38.21,0.0,0.0,0.0,100.0,43.54,0.5083,56.46,0.529,2.33
2022-09-28,4682.0,10206.76,0.05,0.52,0.03,0.01,0.0,7372.76,3382.0,3382.0,7372.76,,,,,,,,,,,,0.01,,100.0,38.21,0.0,0.0,0.0,100.0,42.74,0.5106,57.26,0.529,2.18
2022-09-29,4682.0,10019.48,0.05,0.49,0.03,0.01,0.0,7237.48,3382.0,3382.0,7237.48,,,,,,,,,,,,0.01,,100.0,38.21,0.0,0.0,0.0,100.0,41.86,0.5133,58.14,0.529,2.14
2022-09-30,4682.0,10347.22,0.05,0.45,0.03,0.01,0.0,7474.22,3382.0,3382.0,7474.22,,,,,,,,,,,,0.01,,100.0,38.21,0.0,0.0,0.0,100.0,41.61,0.5141,58.39,0.529,2.21
2022-10-03,4682.0,10253.58,0.05,0.46,0.03,0.01,0.0,7406.58,3382.0,3382.0,7406.58,,,,,,,,,,,,0.01,,100.0,38.21,0.0,0.0,0.0,100.0,42.04,0.5127,57.96,0.529,2.19
2022-10-04,17882.0,39340.4,0.2,1.77,0.1,0.04,0.0,27460.4,7482.0,12482.0,16460.4,,0.02,,0.0,9100.0,900.0,0.02,,,5000.0,,0.02,,100.0,92.94,0.0,0.0,0.0,100.0,32.88,0.5586,67.12,2.2214,2.2
2022-10-05,17082.0,37665.81,0.19,1.76,0.1,0.04,0.0,26640.81,7082.0,12082.0,15615.81,,,,0.0,,400.0,,,,,400.0,0.02,0.0,100.0,92.58,0.0,0.0,0.0,100.0,29.21,0.5865,70.79,2.2329,2.205
2022-10-06,17082.0,38263.68,0.19,1.79,0.1,0.04,0.0,27063.68,7082.0,12082.0,15863.68,,,,,,,,,,,,0.02,,100.0,92.58,0.0,0.0,0.0,100.0,29.2,0.5866,70.8,2.2329,2.24
2022-10-07,17082.0,41850.9,0.19,1.79,0.1,0.04,0.0,29600.9,7082.0,12082.0,17350.9,,,,,,,,,,,,0.02,,100.0,92.58,0.0,0.0,0.0,100.0,29.14,0.587,70.86,2.2329,2.45
2022-10-10,17082.0,41594.67,0.19,1.73,0.1,0.04,0.0,29419.67,7082.0,12082.0,17244.67,,,,,,,,,,,,0.02,,100.0,92.58,0.0,0.0,0.0,100.0,30.52,0.5759,69.48,2.2329,2.435
2022-10-11,17082.0,39715.65,0.19,1.68,0.1,0.04,0.0,28090.65,7082.0,12082.0,16465.65,,,,,,,,,,,,0.02,,100.0,92.58,0.0,0.0,0.0,100.0,29.82,0.5815,70.18,2.2329,2.325
2022-10-12,17082.0,38946.96,0.19,1.66,0.1,0.04,0.0,27546.96,7082.0,12082.0,16146.96,,,,,,,,,,,,0.02,,100.0,92.58,0.0,0.0,0.0,100.0,29.51,0.5839,70.49,2.2329,2.28
2022-10-13,17082.0,38434.5,0.19,1.59,0.1,0.04,0.0,27184.5,7082.0,12082.0,15934.5,,,,,,,,,,,,0.02,,100.0,92.58,0.0,0.0,0.0,100.0,29.53,0.5838,70.47,2.2329,2.25
2022-10-14,17082.0,41167.62,0.19,1.61,0.1,0.04,0.0,29117.62,7082.0,12082.0,17067.62,,,,,,,,,,,,0.02,,100.0,92.58,0.0,0.0,0.0,100.0,29.62,0.5831,70.38,2.2329,2.41
2022-10-17,17082.0,41850.9,0.19,1.58,0.1,0.04,0.0,29600.9,7082.0,12082.0,17350.9,,,,,,,,,,,,0.02,,100.0,92.58,0.0,0.0,0.0,100.0,29.73,0.5822,70.27,2.2329,2.45
2022-10-18,17082.0,42192.54,0.19,1.65,0.1,0.04,0.0,29842.54,7082.0,12082.0,17492.54,,,,,,,,,,,,0.02,,100.0,92.58,0.0,0.0,0.0,100.0,30.34,0.5773,69.66,2.2329,2.47
2022-10-19,17082.0,42192.54,0.19,1.6,0.1,0.04,0.0,29842.54,7082.0,12082.0,17492.54,,,,,,,,,,,,0.02,,100.0,92.58,0.0,0.0,0.0,100.0,30.13,0.579,69.87,2.2329,2.47
2022-10-20,17082.0,43729.92,0.19,1.59,0.1,0.04,0.0,30929.92,7082.0,12082.0,18129.92,,,,,,,,,,,,0.02,,100.0,92.58,0.0,0.0,0.0,100.0,30.2,0.5784,69.8,2.2329,2.56
2022-10-21,17082.0,43388.28,0.19,1.41,0.1,0.04,0.0,30688.28,7082.0,12082.0,17988.28,,,,,,,,,,,,0.02,,100.0,87.69,0.0,0.0,0.0,100.0,30.58,0.5754,69.42,2.1152,2.54
2022-10-24,12978.0,33353.46,0.14,1.08,0.07,0.03,0.0,20503.46,7082.0,7978.0,18200.74,,,,,,,,,,,4104.0,0.02,0.01,100.0,73.39,0.0,0.0,0.0,100.0,7.1,0.868,92.9,1.3449,2.57
2022-10-25,4770.0,12306.6,0.05,0.41,0.03,0.01,0.0,9994.92,2978.0,3874.0,7683.24,,,,0.01,,4104.0,,,,,4104.0,0.01,0.01,100.0,30.86,0.0,0.0,0.0,100.0,19.4,0.6873,80.6,0.4943,2.58
2022-10-26,4770.0,12044.25,0.05,0.4,0.03,0.01,0.0,9781.85,2978.0,3874.0,7519.45,,,,,,,,,,,,0.01,,100.0,30.86,0.0,0.0,0.0,100.0,19.37,0.6876,80.63,0.4943,2.525
2022-10-27,4770.0,11781.9,0.05,0.4,0.03,0.01,0.0,9568.78,2978.0,3874.0,7355.66,,,,,,,,,,,,0.01,,100.0,30.86,0.0,0.0,0.0,100.0,18.53,0.6981,81.47,0.4943,2.47
2022-10-28,12902.0,30513.23,0.14,1.08,0.07,0.03,0.0,17333.09,6433.0,7329.0,15214.05,4677.0,0.01,,0.0,3455.0,1222.0,0.01,4677.0,,,,0.02,,100.0,42.26,0.0,0.0,0.0,100.0,6.92,0.8712,93.08,0.8475,2.365
2022-10-31,12902.0,30513.23,0.14,1.07,0.07,0.03,0.0,17333.09,6433.0,7329.0,15214.05,,,,,,,,,,,,0.02,,100.0,76.33,0.0,0.0,0.0,100.0,6.79,0.8734,93.21,1.5309,2.365
2022-11-01,15102.0,35942.76,0.17,1.26,0.09,0.04,0.0,20061.02,7533.0,8429.0,17928.54,1100.0,0.0,,,1100.0,,0.0,1100.0,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,19.99,0.6801,80.01,1.585,2.38
2022-11-02,15102.0,36395.82,0.17,1.23,0.09,0.04,0.0,20313.89,7533.0,8429.0,18154.53,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,19.98,0.6803,80.02,1.585,2.41
2022-11-03,15102.0,35640.72,0.17,1.22,0.09,0.04,0.0,19892.44,7533.0,8429.0,17777.88,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,20.2,0.6776,79.8,1.585,2.36
2022-11-04,15102.0,35489.7,0.17,1.22,0.09,0.04,0.0,19808.15,7533.0,8429.0,17702.55,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,20.14,0.6784,79.86,1.585,2.35
2022-11-07,15102.0,36999.9,0.17,1.28,0.09,0.04,0.0,20651.05,7533.0,8429.0,18455.85,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,20.06,0.6792,79.94,1.585,2.45
2022-11-08,15102.0,36999.9,0.17,1.3,0.09,0.04,0.0,20651.05,7533.0,8429.0,18455.85,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,20.34,0.6759,79.66,1.585,2.45
2022-11-09,15102.0,36848.88,0.17,1.32,0.09,0.04,0.0,20566.76,7533.0,8429.0,18380.52,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,20.25,0.677,79.75,1.585,2.44
2022-11-10,15102.0,37603.98,0.17,1.47,0.09,0.04,0.0,20988.21,7533.0,8429.0,18757.17,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,20.22,0.6774,79.78,1.585,2.49
2022-11-11,15102.0,40624.38,0.17,1.59,0.09,0.04,0.0,22674.01,7533.0,8429.0,20263.77,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,20.64,0.6724,79.36,1.585,2.69
2022-11-14,15102.0,40775.4,0.17,1.53,0.09,0.04,0.0,22758.3,7533.0,8429.0,20339.1,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,21.1,0.6671,78.9,1.585,2.7
2022-11-15,15102.0,40775.4,0.17,1.51,0.09,0.04,0.0,22758.3,7533.0,8429.0,20339.1,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,21.12,0.6669,78.88,1.585,2.7
2022-11-16,15102.0,40020.3,0.17,1.5,0.09,0.04,0.0,22336.85,7533.0,8429.0,19962.45,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,21.13,0.6667,78.87,1.585,2.65
2022-11-17,15102.0,38963.16,0.17,1.52,0.09,0.04,0.0,21746.82,7533.0,8429.0,19435.14,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,21.13,0.6667,78.87,1.585,2.58
2022-11-18,15102.0,39340.71,0.17,1.52,0.09,0.04,0.0,21957.55,7533.0,8429.0,19623.47,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,21.1,0.667,78.9,1.585,2.605
2022-11-21,15102.0,39265.2,0.17,1.57,0.09,0.04,0.0,21915.4,7533.0,8429.0,19585.8,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,20.74,0.6712,79.26,1.585,2.6
2022-11-22,15102.0,39642.75,0.17,1.61,0.09,0.04,0.0,22126.13,7533.0,8429.0,19774.13,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,20.87,0.6697,79.13,1.585,2.625
2022-11-23,15102.0,38736.63,0.17,1.64,0.09,0.04,0.0,21620.39,7533.0,8429.0,19322.15,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,20.94,0.6689,79.06,1.585,2.565
2022-11-24,15102.0,38736.63,0.17,1.71,0.09,0.04,0.0,21620.39,7533.0,8429.0,19322.15,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,20.81,0.6704,79.19,1.585,2.565
2022-11-25,15102.0,37830.51,0.17,1.7,0.09,0.04,0.0,21114.65,7533.0,8429.0,18870.17,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,20.55,0.6735,79.45,1.585,2.505
2022-11-28,15102.0,38359.08,0.17,1.74,0.09,0.04,0.0,21409.66,7533.0,8429.0,19133.82,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,20.25,0.677,79.75,1.585,2.54
2022-11-29,15102.0,36773.37,0.17,1.64,0.09,0.04,0.0,20524.62,7533.0,8429.0,18342.86,,,,,,,,,,,,0.02,,100.0,79.06,0.0,0.0,0.0,100.0,20.29,0.6765,79.71,1.585,2.435
2022-11-30,15102.0,34508.07,0.17,1.67,0.09,0.04,0.0,19260.27,7533.0,8429.0,17212.91,,,,,,,,,,,,0.02,,100.0,47.29,0.0,0.0,0.0,100.0,20.06,0.6793,79.94,0.9481,2.285
2022-12-01,15102.0,34432.56,0.17,1.46,0.09,0.04,0.0,19218.12,7533.0,8429.0,17175.24,,,,,,,,,,,,0.02,,100.0,47.29,0.0,0.0,0.0,100.0,19.78,0.6827,80.22,0.9481,2.28
2022-12-02,15102.0,34432.56,0.17,1.77,0.09,0.04,0.0,19218.12,7533.0,8429.0,17175.24,,,,,,,,,,,,0.02,,100.0,47.29,0.0,0.0,0.0,100.0,19.66,0.6841,80.34,0.9481,2.28
2022-12-05,14738.0,33307.88,0.16,1.71,0.08,0.04,0.0,18638.22,7351.0,8247.0,16613.26,,,,0.0,,182.0,,,,,182.0,0.02,0.0,100.0,46.15,0.0,0.0,0.0,100.0,20.13,0.6785,79.87,0.9252,2.26
2022-12-06,14738.0,32570.98,0.16,1.64,0.08,0.04,0.0,18225.87,7351.0,8247.0,16245.71,,,,,,,,,,,,0.02,,100.0,46.68,0.0,0.0,0.0,100.0,20.05,0.6795,79.95,0.9359,2.21
2022-12-07,14360.0,32669.0,0.16,1.61,0.08,0.03,0.0,18331.95,7162.0,8058.0,16293.55,,,,0.0,,189.0,,,,,189.0,0.02,0.0,100.0,51.3,0.0,0.0,0.0,100.0,20.34,0.6759,79.66,1.0285,2.275
2022-12-08,14360.0,32956.2,0.16,1.63,0.08,0.03,0.0,18493.11,7162.0,8058.0,16436.79,,,,,,,,,,,,0.02,,100.0,51.3,0.0,0.0,0.0,100.0,20.68,0.6719,79.32,1.0285,2.295
2022-12-09,21536.0,47809.92,0.24,2.38,0.12,0.05,0.0,26187.12,10900.0,11796.0,24198.0,3738.0,0.01,,,3738.0,,0.01,3738.0,,,,0.03,,100.0,61.58,0.0,0.0,0.0,100.0,14.37,0.7539,85.63,1.2167,2.22
