,COVH FP Equity_DX_SI_QTY,COVH FP Equity_DX_SHORT_INTEREST_VALUE,COVH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,COVH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,COVH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,COVH FP Equity_DX_SI_MV,COVH FP Equity_DX_DSS,COVH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,COVH FP Equity_DX_SUPPLY_SI_QTY,COVH FP Equity_DX_BROKER_SI_QTY,COVH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,COVH FP Equity_DX_BROKER_SI_MV_NEW_x,COVH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,COVH FP Equity_DX_SUPPLY_SI_QTY_INC_x,COVH FP Equity_DX_BROKER_SI_MV_INC_x,COVH FP Equity_DX_SUPPLY_SI_MV_NEW,COVH FP Equity_DX_BROKER_SI_QTY_ADD,COVH FP Equity_DX_BROKER_SI_QTY_NEW,COVH FP Equity_DX_SUPPLY_SI_MV_DEC,COVH FP Equity_DX_BROKER_SI_QTY_INC,COVH FP Equity_DX_SUPPLY_SI_QTY_DEC,COVH FP Equity_DX_BROKER_SI_MV_NEW_y,COVH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,COVH FP Equity_DX_BROKER_SI_MV_INC_y,COVH FP Equity_DX_SUPPLY_SI_QTY_INC_y,COVH FP Equity_DX_BROKER_SI_MV_ADD,COVH FP Equity_DX_SUPPLY_SI_QTY_ADD,COVH FP Equity_DX_BROKER_SI_QTY_DEC,COVH FP Equity_DX_SUPPLY_SI_MV,COVH FP Equity_DX_BROKER_SI_MV_DEC,COVH FP Equity_DX_SUPPLY_SI_MV_RMV,COVH FP Equity_DX_BROKER_SI_MV_RMV,COVH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,COVH FP Equity_DX_UTILIZATION_QUANTITY,COVH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,COVH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,COVH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,COVH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,COVH FP Equity_DX_ACTIVE_UTILIZATION_MV,COVH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,COVH FP Equity_DX_BROKER_SI_CON_RATIO,COVH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,COVH FP Equity_DX_DEMAND_SUPPLY_RATIO,COVH FP Equity_PX_LAST
2018-02-09,526.0,14885.8,0.0,0.12,0.0,0.01,0.0,12055.8,182.0,426.0,5150.6,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,117635.0,3329070.5,,3.34,0.15,42.81,0.5103,57.19,0.0045,28.3
2018-02-12,13306.0,376559.8,0.05,3.05,0.01,0.38,0.0,12055.8,12962.0,426.0,366824.6,,,12780.0,,,,,,,,,,,12780.0,,,,0.37,,,,11.0,11.0,104855.0,2967396.5,,2.96,11.04,1.84,0.9638,98.16,0.1129,28.3
2018-02-13,13306.0,373898.6,0.05,3.04,0.01,0.38,0.0,371088.6,12880.0,13206.0,361928.0,,,,0.36,,,,0.0,12780.0,82.0,,,0.36,,,,,0.36,,,,10.93,10.93,104937.0,2948729.7,,2.95,10.92,1.84,0.964,98.16,0.1129,28.1
2018-02-14,914.0,25774.8,0.0,0.2,0.0,0.03,0.0,22954.8,570.0,814.0,16074.0,,,,,,,,0.35,,12310.0,,,,,,,12392.0,0.02,0.35,,,0.48,0.48,117247.0,3306365.4,,3.28,0.49,29.97,0.5803,70.03,0.0078,28.2
2018-02-15,914.0,26140.4,0.0,0.2,0.0,0.03,0.0,23280.4,570.0,814.0,16302.0,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117247.0,3353264.2,,3.29,0.49,30.22,0.5782,69.78,0.0078,28.6
2018-02-16,914.0,26049.0,0.0,0.21,0.0,0.03,0.0,23199.0,565.0,814.0,16102.5,,,,,,,,0.0,,5.0,,,,,,,,0.02,,,,0.48,0.48,117252.0,3341682.0,,3.36,0.48,29.93,0.5806,70.07,0.0078,28.5
2018-02-19,909.0,25724.7,0.0,0.21,0.0,0.03,0.0,22894.7,565.0,809.0,15989.5,,,,,,,,,,,,,,,,,5.0,0.02,0.0,,,0.48,0.48,117252.0,3318231.6,,3.35,0.48,30.18,0.5785,69.82,0.0077,28.3
2018-02-20,909.0,26088.3,0.0,0.22,0.0,0.03,0.0,23218.3,565.0,809.0,16215.5,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117252.0,3365132.4,,3.34,0.48,30.25,0.578,69.75,0.0077,28.7
2018-02-21,909.0,26179.2,0.0,0.24,0.0,0.03,0.0,23299.2,565.0,809.0,16272.0,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117252.0,3376857.6,,3.38,0.48,30.29,0.5777,69.71,0.0077,28.8
2018-02-22,909.0,25997.4,0.0,0.27,0.0,0.03,0.0,23137.4,565.0,809.0,16159.0,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117252.0,3353407.2,,3.37,0.48,30.0,0.58,70.0,0.0077,28.6
2018-02-23,909.0,25906.5,0.0,0.28,0.0,0.03,0.0,23056.5,565.0,809.0,16102.5,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117252.0,3341682.0,,3.36,0.48,29.87,0.5811,70.13,0.0077,28.5
2018-02-26,909.0,25906.5,0.0,0.3,0.0,0.03,0.0,23056.5,565.0,809.0,16102.5,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117252.0,3341682.0,,3.34,0.48,30.11,0.5791,69.89,0.0077,28.5
2018-02-27,909.0,26179.2,0.0,0.3,0.0,0.03,0.0,23299.2,565.0,809.0,16272.0,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117252.0,3376857.6,,3.36,0.48,30.37,0.5771,69.63,0.0077,28.8
2018-02-28,909.0,25633.8,0.0,0.29,0.0,0.03,0.0,22813.8,565.0,809.0,15933.0,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117252.0,3306506.4,,3.38,0.47,29.73,0.5822,70.27,0.0077,28.2
2018-03-01,909.0,25633.8,0.0,0.26,0.0,0.03,0.0,22813.8,565.0,809.0,15933.0,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117252.0,3306506.4,,3.29,0.48,30.0,0.58,70.0,0.0077,28.2
2018-03-02,909.0,25724.7,0.0,0.27,0.0,0.03,0.0,22894.7,565.0,809.0,15989.5,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117252.0,3318231.6,,3.28,0.49,30.21,0.5783,69.79,0.0077,28.3
2018-03-05,909.0,25815.6,0.0,0.29,0.0,0.03,0.0,22975.6,565.0,809.0,16046.0,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117252.0,3329956.8,,3.31,0.48,30.21,0.5783,69.79,0.0077,28.4
2018-03-06,909.0,25724.7,0.0,0.29,0.0,0.03,0.0,22894.7,565.0,809.0,15989.5,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117252.0,3318231.6,,3.31,0.48,30.08,0.5793,69.92,0.0077,28.3
2018-03-07,909.0,25724.7,0.0,0.29,0.0,0.03,0.0,22894.7,565.0,809.0,15989.5,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117252.0,3318231.6,,3.32,0.48,30.14,0.5789,69.86,0.0077,28.3
2018-03-08,909.0,25633.8,0.0,0.36,0.0,0.03,0.0,22813.8,565.0,809.0,15933.0,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117252.0,3306506.4,,3.34,0.48,30.11,0.5791,69.89,0.0077,28.2
2018-03-09,909.0,25815.6,0.0,0.37,0.0,0.03,0.0,22975.6,565.0,809.0,16046.0,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117252.0,3329956.8,,3.31,0.48,30.32,0.5775,69.68,0.0077,28.4
2018-03-12,909.0,25633.8,0.0,0.38,0.0,0.03,0.0,22813.8,565.0,809.0,15933.0,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117252.0,3306506.4,,3.32,0.48,30.01,0.5799,69.99,0.0077,28.2
2018-03-13,909.0,25906.5,0.0,0.41,0.0,0.03,0.0,23056.5,565.0,809.0,16102.5,,,,,,,,,,,,,,,,,,0.02,,,,0.48,0.48,117252.0,3341682.0,,3.3,0.49,30.4,0.5768,69.6,0.0077,28.5
2018-03-14,909.0,25724.7,0.0,0.45,0.0,0.03,0.0,22894.7,564.0,809.0,15961.2,,,,,,,,0.0,,1.0,,,,,,,,0.02,,,,0.48,0.48,117253.0,3318259.9,,3.34,0.48,30.21,0.5783,69.79,0.0077,28.3
2018-03-15,908.0,25878.0,0.0,0.44,0.0,0.03,0.0,23028.0,564.0,808.0,16074.0,,,,,,,,,,,,,,,,,1.0,0.02,0.0,,,0.48,0.48,117253.0,3341710.5,,3.33,0.48,30.29,0.5777,69.71,0.0077,28.5
2018-03-16,908.0,25787.2,0.0,0.45,0.0,0.03,0.0,22947.2,559.0,808.0,15875.6,,,,,,,,0.0,,5.0,,,,,,,,0.02,,,,0.47,0.47,117258.0,3330127.2,,3.35,0.47,30.25,0.578,69.75,0.0077,28.4
2018-03-19,903.0,25645.2,0.0,0.32,0.0,0.03,0.0,22805.2,417.0,803.0,11842.8,,,,,,,,0.0,,142.0,,,,,,,5.0,0.01,0.0,,,0.35,0.35,117400.0,3334160.0,,3.32,0.36,30.37,0.5771,69.63,0.0077,28.4
2018-03-20,761.0,21688.5,0.0,0.27,0.0,0.02,0.0,18838.5,417.0,661.0,11884.5,,,,,,,,,,,,,,,,,142.0,0.01,0.0,,,0.35,0.35,117400.0,3345900.0,,3.36,0.35,37.07,0.5334,62.93,0.0065,28.5
2018-03-21,761.0,21536.3,0.0,0.26,0.0,0.02,0.0,18706.3,417.0,661.0,11801.1,,,,,,,,,,,,,,,,,,0.01,,,,0.35,0.35,117400.0,3322420.0,,3.33,0.35,36.79,0.5349,63.21,0.0065,28.3
2018-03-22,1761.0,49836.3,0.01,0.61,0.0,0.05,0.0,18706.3,1413.0,661.0,39987.9,,,1000.0,,,,,0.0,,4.0,,,,1000.0,,,,0.04,,,,100.0,1.2,0.0,0.0,,0.0,100.0,36.85,0.5346,63.15,0.0149,28.3
2018-03-23,1757.0,49547.4,0.01,0.62,0.0,0.05,0.0,18527.4,1413.0,657.0,39846.6,,,,,,,,,,,,,,,,,4.0,0.04,0.0,,,100.0,1.2,0.0,0.0,,0.0,100.0,37.06,0.5335,62.94,0.0149,28.2
2018-03-26,1757.0,50074.5,0.01,0.62,0.0,0.05,0.0,18724.5,1413.0,657.0,40270.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.2,0.0,0.0,,0.0,100.0,37.38,0.5318,62.62,0.0149,28.5
2018-03-27,1757.0,50074.5,0.01,0.63,0.0,0.05,0.0,18724.5,1413.0,657.0,40270.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.2,0.0,0.0,,0.0,100.0,37.2,0.5328,62.8,0.0149,28.5
2018-03-28,1757.0,49898.8,0.01,0.65,0.0,0.05,0.0,18658.8,1413.0,657.0,40129.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.2,0.0,0.0,,0.0,100.0,37.3,0.5323,62.7,0.0149,28.4
2018-03-29,1757.0,50777.3,0.01,0.64,0.0,0.05,0.0,18987.3,1413.0,657.0,40835.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.2,0.0,0.0,,0.0,100.0,37.23,0.5326,62.77,0.0149,28.9
2018-03-30,1757.0,50777.3,0.01,0.62,0.0,0.05,0.0,18987.3,1413.0,657.0,40835.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.2,0.0,0.0,,0.0,100.0,36.78,0.5349,63.22,0.0149,
2018-04-02,1757.0,50777.3,0.01,0.62,0.0,0.05,0.0,18987.3,1413.0,657.0,40835.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.2,0.0,0.0,,0.0,100.0,37.13,0.5331,62.87,0.0149,
2018-04-03,1757.0,50425.9,0.01,0.62,0.0,0.05,0.0,18855.9,1413.0,657.0,40553.1,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.2,0.0,0.0,,0.0,100.0,37.18,0.5328,62.82,0.0149,28.7
2018-04-04,1757.0,50425.9,0.01,0.61,0.0,0.05,0.0,18855.9,1413.0,657.0,40553.1,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.2,0.0,0.0,,0.0,100.0,37.11,0.5332,62.89,0.0149,28.7
2018-04-05,643.0,18454.1,0.0,0.21,0.0,0.02,0.0,18454.1,291.0,643.0,8351.7,,,,,,,,0.03,,1122.0,,,,,,,14.0,0.01,0.0,,,0.26,0.26,113526.0,3258196.2,,3.27,0.25,38.07,0.5285,61.93,0.0056,28.7
2018-04-06,635.0,18351.5,0.0,0.21,0.0,0.02,0.0,18351.5,273.0,635.0,7889.7,,,,,,,,0.0,,18.0,,,,,,,8.0,0.01,0.0,,,0.24,0.24,113544.0,3281421.6,,3.25,0.24,38.33,0.5272,61.67,0.0056,28.9
2018-04-09,373.0,10128.96,0.0,0.12,0.0,0.01,0.0,10128.96,273.0,373.0,7413.42,,,,,,,,,,,,,,,,,262.0,0.01,0.01,,,0.24,0.24,113544.0,3083330.83,,3.27,0.24,,1.0,100.0,0.0033,28.7
2018-04-10,373.0,10164.25,0.0,0.11,0.0,0.01,0.0,10164.25,273.0,373.0,7439.25,,,,,,,,,,,,,,,,,,0.01,,,,0.24,0.24,113544.0,3094074.15,,3.25,0.24,,1.0,100.0,0.0033,28.8
2018-04-11,361.0,9999.7,0.0,0.1,0.0,0.01,0.0,9999.7,273.0,361.0,7562.1,,,,,,,,,,,,,,,,,12.0,0.01,0.0,,,0.24,0.24,113544.0,3145168.8,,3.25,0.23,,1.0,100.0,0.0032,27.7
2018-04-12,361.0,9891.4,0.0,0.08,0.0,0.01,0.0,9891.4,273.0,361.0,7480.2,,,,,,,,,,,,,,,,,,0.01,,,,0.22,0.22,124923.0,3422890.2,,3.46,0.22,,1.0,100.0,0.0029,27.4
2018-04-13,361.0,9927.5,0.0,0.08,0.0,0.01,0.0,9927.5,273.0,361.0,7507.5,,,,,,,,,,,,,,,,,,0.01,,,,0.23,0.23,117544.0,3232460.0,,3.22,0.23,,1.0,100.0,0.0031,27.5
2018-04-16,273.0,7507.5,0.0,0.06,0.0,0.01,0.0,7507.5,273.0,273.0,7507.5,,,,,,,,,,,,,,,,,88.0,0.01,0.0,,,0.23,0.23,117544.0,3232460.0,,3.22,0.23,,1.0,100.0,0.0023,27.5
2018-04-17,373.0,10294.8,0.0,0.08,0.0,0.01,0.0,10294.8,331.0,373.0,9135.6,,,58.0,0.0,,,,,100.0,,,,0.0,58.0,,,,0.01,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,27.6
2018-04-18,331.0,9069.4,0.0,0.07,0.0,0.01,0.0,9069.4,297.0,331.0,8137.8,,,,,,,,0.0,,34.0,,,,,,,42.0,0.01,0.0,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0028,27.4
2018-04-19,297.0,8167.5,0.0,0.07,0.0,0.01,0.0,8167.5,250.0,297.0,6875.0,,,,,,,,0.0,,47.0,,,,,,,34.0,0.01,0.0,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025,27.5
2018-04-20,250.0,6800.0,0.0,0.06,0.0,0.01,0.0,6800.0,247.0,250.0,6718.4,,,,,,,,0.0,,3.0,,,,,,,47.0,0.01,0.0,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021,27.2
2018-04-23,478.0,13049.4,0.0,0.11,0.0,0.01,0.0,6743.1,247.0,247.0,6743.1,,,,,,,,,,,,,,,,,3.0,0.01,0.0,,,0.21,0.21,117570.0,3209661.0,,3.21,0.21,,1.0,100.0,0.0041,27.3
2018-04-24,247.0,6767.8,0.0,0.05,0.0,0.01,0.0,6767.8,244.0,247.0,6685.6,,,,,,,,0.0,,3.0,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021,27.4
2018-04-25,244.0,6661.2,0.0,0.05,0.0,0.01,0.0,6661.2,231.0,244.0,6306.3,,,,,,,,0.0,,13.0,,,,,,,3.0,0.01,0.0,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021,27.3
2018-04-26,462.0,12658.8,0.0,0.1,0.0,0.01,0.0,6329.4,231.0,231.0,6329.4,,,,,,,,,,,,,,,,,13.0,0.01,0.0,,,0.2,0.2,117586.0,3221856.4,,3.23,0.2,,1.0,100.0,0.0039,27.4
2018-04-27,231.0,6283.2,0.0,0.05,0.0,0.01,0.0,6283.2,190.0,231.0,5168.0,,,,,,,,0.0,,41.0,,,,,,,,0.01,,,,0.16,0.16,117627.0,3199454.4,,3.22,0.16,,1.0,100.0,0.002,27.2
2018-04-30,153.0,4146.3,0.0,0.03,0.0,0.0,0.0,4146.3,153.0,153.0,4146.3,,,,,,,,0.0,,37.0,,,,,,,78.0,0.0,0.0,,,0.13,0.13,117664.0,3188694.4,,3.2,0.13,,1.0,100.0,0.0013,27.1
2018-05-01,153.0,4146.3,0.0,0.03,0.0,0.0,0.0,4146.3,153.0,153.0,4146.3,,,,,,,,,,,,,,,,,,0.0,,,,0.13,0.13,117664.0,3188694.4,,3.21,0.13,,1.0,100.0,0.0013,
2018-05-02,306.0,8323.2,0.0,0.06,0.0,0.01,0.0,4161.6,153.0,153.0,4161.6,,,,,,,,,,,,,,,,,,0.0,,,,0.13,0.13,117664.0,3200460.8,,3.2,0.13,,1.0,100.0,0.0026,27.2
2018-05-03,153.0,4039.2,0.0,0.04,0.0,0.0,0.0,4039.2,113.0,153.0,2983.2,,,,,,,,0.0,,40.0,,,,,,,,0.0,,,,0.1,0.1,117704.0,3107385.6,,3.18,0.09,,1.0,100.0,0.0013,26.4
2018-05-04,113.0,3017.1,0.0,0.03,0.0,0.0,0.0,3017.1,113.0,113.0,3017.1,,,,,,,,,,,,,,,,,40.0,0.0,0.0,,,0.1,0.1,117704.0,3142696.8,,3.11,0.1,,1.0,100.0,0.001,26.7
2018-05-07,77.0,2032.8,0.0,0.02,0.0,0.0,0.0,2032.8,47.0,77.0,1240.8,,,,,,,,0.0,,66.0,,,,,,,36.0,0.0,0.0,,,0.04,0.04,117770.0,3109128.0,,3.14,0.04,,1.0,100.0,0.0007,26.4
2018-05-08,47.0,1240.8,0.0,0.01,0.0,0.0,0.0,1240.8,47.0,47.0,1240.8,,,,,,,,,,,,,,,,,30.0,0.0,0.0,,,0.04,0.04,117770.0,3109128.0,,3.12,0.04,,1.0,100.0,0.0004,26.4
2018-05-09,47.0,1240.8,0.0,0.01,0.0,0.0,0.0,1240.8,4.0,47.0,105.6,,,,,,,,0.0,,43.0,,,,,,,,0.0,,,,0.0,0.0,117813.0,3110263.2,,3.11,0.0,,1.0,100.0,0.0004,26.4
2018-05-10,4.0,106.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,4.0,0.0,,,,,,,,0.0,,4.0,,,,,,,43.0,0.0,0.0,,,0.0,0.0,118817.0,3148650.5,,3.13,0.0,,1.0,100.0,0.0,26.5
2018-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,0.0,0.0,118817.0,3160532.2,,3.14,0.0,,0.0,,0.0,26.6
2018-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3255585.8,,3.18,0.0,,0.0,,0.0,27.4
2018-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3208059.0,,3.28,0.0,,0.0,,0.0,27.0
2018-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3160532.2,,3.22,0.0,,0.0,,0.0,26.6
2018-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3113005.4,,3.16,0.0,,0.0,,0.0,26.2
2018-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3136768.8,,3.12,0.0,,0.0,,0.0,26.4
2018-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3172413.9,,3.14,0.0,,0.0,,0.0,26.7
2018-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3124887.1,,3.16,0.0,,0.0,,0.0,26.3
2018-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3172413.9,,3.15,0.0,,0.0,,0.0,26.7
2018-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3160532.2,,3.17,0.0,,0.0,,0.0,26.6
2018-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3184295.6,,3.18,0.0,,0.0,,0.0,26.8
2018-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3148650.5,,3.18,0.0,,0.0,,0.0,26.5
2018-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3113005.4,,3.16,0.0,,0.0,,0.0,26.2
2018-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3089242.0,,3.09,0.0,,0.0,,0.0,26.0
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3053596.9,,3.06,0.0,,0.0,,0.0,25.7
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3065478.6,,3.06,0.0,,0.0,,0.0,25.8
2018-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3017951.8,,3.05,0.0,,0.0,,0.0,25.4
2018-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3101123.7,,3.03,0.0,,0.0,,0.0,26.1
2018-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3089242.0,,3.08,0.0,,0.0,,0.0,26.0
2018-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3041715.2,,3.08,0.0,,0.0,,0.0,25.6
2018-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3089242.0,,3.06,0.0,,0.0,,0.0,26.0
2018-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3053596.9,,3.08,0.0,,0.0,,0.0,25.7
2018-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3065478.6,,3.07,0.0,,0.0,,0.0,25.8
2018-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3017951.8,,3.06,0.0,,0.0,,0.0,25.4
2018-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3017951.8,,3.06,0.0,,0.0,,0.0,25.4
2018-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3101123.7,,3.04,0.0,,0.0,,0.0,26.1
2018-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3041715.2,,3.09,0.0,,0.0,,0.0,25.6
2018-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3041715.2,,3.05,0.0,,0.0,,0.0,25.6
2018-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118817.0,3041715.2,,3.04,0.0,,0.0,,0.0,25.6
2018-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,120722.0,3078411.0,,3.08,0.0,,0.0,,0.0,25.5
2018-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,120722.0,3066338.8,,3.06,0.0,,0.0,,0.0,25.4
2018-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,120722.0,3102555.4,,3.06,0.0,,0.0,,0.0,25.7
2018-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,131357.0,3415282.0,,3.39,0.0,,0.0,,0.0,26.0
2018-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,131357.0,3441553.4,,3.45,0.0,,0.0,,0.0,26.2
2018-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,131357.0,3507231.9,,3.46,0.0,,0.0,,0.0,26.7
2018-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,131357.0,3480960.5,,3.47,0.0,,0.0,,0.0,26.5
2018-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,131357.0,3494096.2,,3.49,0.0,,0.0,,0.0,26.6
