,ALHGR FP Equity_DX_SI_QTY,ALHGR FP Equity_DX_SHORT_INTEREST_VALUE,ALHGR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALHGR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALHGR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALHGR FP Equity_DX_SI_MV,ALHGR FP Equity_DX_DSS,ALHGR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALHGR FP Equity_DX_SUPPLY_SI_QTY,ALHGR FP Equity_DX_BROKER_SI_QTY,ALHGR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALHGR FP Equity_DX_BROKER_SI_MV_NEW_x,ALHGR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALHGR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALHGR FP Equity_DX_BROKER_SI_MV_INC_x,ALHGR FP Equity_DX_SUPPLY_SI_MV_NEW,ALHGR FP Equity_DX_BROKER_SI_QTY_ADD,ALHGR FP Equity_DX_BROKER_SI_QTY_NEW,ALHGR FP Equity_DX_SUPPLY_SI_MV_DEC,ALHGR FP Equity_DX_BROKER_SI_QTY_INC,ALHGR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALHGR FP Equity_DX_BROKER_SI_MV_NEW_y,ALHGR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALHGR FP Equity_DX_BROKER_SI_MV_INC_y,ALHGR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALHGR FP Equity_DX_BROKER_SI_MV_ADD,ALHGR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALHGR FP Equity_DX_BROKER_SI_QTY_DEC,ALHGR FP Equity_DX_SUPPLY_SI_MV,ALHGR FP Equity_DX_BROKER_SI_MV_DEC,ALHGR FP Equity_DX_SUPPLY_SI_MV_RMV,ALHGR FP Equity_DX_BROKER_SI_MV_RMV,ALHGR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALHGR FP Equity_DX_UTILIZATION_QUANTITY,ALHGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALHGR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALHGR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALHGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALHGR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALHGR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALHGR FP Equity_DX_BROKER_SI_CON_RATIO,ALHGR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALHGR FP Equity_DX_DEMAND_SUPPLY_RATIO,ALHGR FP Equity_PX_LAST
2024-08-26,800.0,7328.0,0.01,0.12,0.01,0.01,0.0,3664.0,400.0,400.0,3664.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0324,9.16
2024-08-27,800.0,7328.0,0.01,0.12,0.01,0.01,0.0,3664.0,400.0,400.0,3664.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0324,9.16
2024-08-28,3000.0,27540.0,0.05,0.42,0.02,0.03,0.0,23868.0,2600.0,2600.0,23868.0,,,,,,2200.0,,,,,,,,,0.02,2200.0,,0.02,,,,100.0,9.66,0.0,0.0,,0.0,100.0,26.67,0.6089,73.33,0.1115,9.18
2024-08-29,2899.0,26844.74,0.05,0.41,0.02,0.03,0.0,13880.74,1499.0,1499.0,13880.74,,,,,,1000.0,,0.02,,2101.0,,,,,0.01,1000.0,2101.0,0.01,0.02,,,100.0,6.07,0.0,0.0,,0.0,100.0,42.23,0.4573,52.56,0.1173,9.26
2024-08-30,3200.0,29312.0,0.05,0.45,0.02,0.03,0.0,16488.0,1800.0,1800.0,16488.0,,,301.0,0.0,,,,,301.0,,,,0.0,301.0,,,,0.02,,,,100.0,7.17,0.0,0.0,,0.0,100.0,36.1,0.3685,44.98,0.1274,9.16
2024-09-02,3200.0,29312.0,0.05,0.45,0.02,0.03,0.0,16488.0,1800.0,1800.0,16488.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.28,0.0,0.0,,0.0,100.0,36.32,0.372,45.5,0.1295,9.16
2024-09-03,3700.0,33744.0,0.06,0.65,0.02,0.03,0.0,30096.0,2300.0,3300.0,20976.0,,,1500.0,0.01,,,,0.01,1500.0,1000.0,,,0.01,1500.0,,,,0.02,,,,100.0,8.64,0.0,0.0,,0.0,100.0,27.02,0.3838,51.4,0.139,9.12
2024-09-04,2223.0,19829.16,0.04,0.41,0.01,0.02,0.0,16261.16,823.0,1823.0,7341.16,,,,,,,,0.01,,1477.0,,,,,,,1477.0,0.01,0.01,,,100.0,3.33,0.0,0.0,,0.0,100.0,35.66,0.3684,45.26,0.0899,8.92
2024-09-05,1223.0,10958.08,0.02,0.23,0.01,0.01,0.0,7374.08,823.0,823.0,7374.08,,,,,,,,,,,,,,,,,1000.0,0.01,0.01,,,100.0,3.33,0.0,0.0,,0.0,100.0,34.56,0.5477,65.44,0.0495,8.96
2024-09-06,1223.0,10933.62,0.02,0.25,0.01,0.01,0.0,7357.62,823.0,823.0,7357.62,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.33,0.0,0.0,,0.0,100.0,34.64,0.5472,65.36,0.0495,8.94
2024-09-09,1223.0,10811.32,0.02,0.25,0.01,0.01,0.0,7275.32,823.0,823.0,7275.32,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.33,0.0,0.0,,0.0,100.0,34.74,0.5466,65.26,0.0495,8.84
2024-09-10,1223.0,10615.64,0.02,0.24,0.01,0.01,0.0,7143.64,823.0,823.0,7143.64,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.33,0.0,0.0,,0.0,100.0,34.82,0.5461,65.18,0.0495,8.68
2024-09-11,1223.0,10395.5,0.02,0.23,0.01,0.01,0.0,6995.5,823.0,823.0,6995.5,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.33,0.0,0.0,,0.0,100.0,34.85,0.5459,65.15,0.0495,8.5
2024-09-12,800.0,6640.0,0.01,0.15,0.01,0.01,0.0,3320.0,400.0,400.0,3320.0,,,,,,,,0.0,,423.0,,,,,,,423.0,0.0,0.0,,,100.0,1.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0324,8.3
2024-09-13,2700.0,22518.0,0.04,0.47,0.02,0.02,0.0,19182.0,2300.0,2300.0,19182.0,,,,,,1900.0,,,,,,,,,0.02,1900.0,,0.02,,,,100.0,8.64,0.0,0.0,,0.0,100.0,28.13,0.5957,71.87,0.1014,8.34
2024-09-16,1097.0,8776.0,0.02,0.18,0.01,0.01,0.0,5576.0,697.0,697.0,5576.0,,,,,,,,0.01,,1603.0,,,,,,,1603.0,0.01,0.01,,,100.0,2.82,0.0,0.0,,0.0,100.0,27.51,0.6012,72.49,0.0444,8.0
2024-09-17,1097.0,8841.82,0.02,0.18,0.01,0.01,0.0,5617.82,697.0,697.0,5617.82,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.82,0.0,0.0,,0.0,100.0,27.0,0.6058,73.0,0.0444,8.06
2024-09-18,1097.0,8710.18,0.02,0.18,0.01,0.01,0.0,5534.18,697.0,697.0,5534.18,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.82,0.0,0.0,,0.0,100.0,27.25,0.6035,72.75,0.0444,7.94
2024-09-19,6380.0,49764.0,0.11,1.13,0.04,0.05,0.0,24882.0,3190.0,3190.0,24882.0,,,2790.0,,,2790.0,,0.0,,297.0,,,,2790.0,0.02,,297.0,0.03,0.0,,,100.0,11.6,0.0,0.0,,0.0,100.0,12.18,0.7861,87.82,0.232,7.8
2024-09-20,8580.0,66066.0,0.14,1.46,0.06,0.07,0.0,41503.0,5390.0,5390.0,41503.0,,,,,,2200.0,,,,,,,,,0.02,2200.0,,0.04,,,,100.0,19.6,0.0,0.0,,0.0,100.0,26.03,0.4985,65.02,0.3119,7.7
2024-09-23,6502.0,46164.2,0.11,1.06,0.04,0.05,0.0,23515.2,3312.0,3312.0,23515.2,,,,,,,,0.02,,2078.0,,,,,,,2078.0,0.03,0.02,,,100.0,12.04,0.0,0.0,,0.0,100.0,11.63,0.7625,86.52,0.2364,7.1
2024-09-24,6502.0,44603.72,0.11,0.96,0.04,0.05,0.0,22720.32,3312.0,3312.0,22720.32,,,,,,,,,,,,,,,,,,0.02,,,,100.0,12.04,0.0,0.0,,0.0,100.0,11.87,0.759,86.29,0.2364,6.86
2024-09-25,3590.0,24268.4,0.06,0.48,0.02,0.02,0.0,2704.0,3190.0,400.0,21564.4,,,,,,,,0.0,,122.0,,,,,,,2912.0,0.02,0.02,,,100.0,11.6,0.0,0.0,,0.0,100.0,22.16,0.655,77.84,0.1305,6.76
2024-09-26,800.0,5552.0,0.01,0.1,0.01,0.01,0.0,2776.0,400.0,400.0,2776.0,,,,,,,,0.02,,2790.0,,,,,,,,0.0,,,,100.0,1.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0324,6.94
2024-09-27,800.0,5600.0,0.01,0.09,0.01,0.01,0.0,2800.0,400.0,400.0,2800.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0322,7.0
2024-09-30,800.0,5680.0,0.01,0.09,0.01,0.01,0.0,2840.0,400.0,400.0,2840.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0324,7.1
2024-10-01,3000.0,21000.0,0.05,0.33,0.02,0.02,0.0,18200.0,2600.0,2600.0,18200.0,,,,,,2200.0,,,,,,,,,0.02,2200.0,,0.02,,,,100.0,9.5,0.0,0.0,,0.0,100.0,25.86,0.6166,74.14,0.1096,7.0
2024-10-02,883.0,6128.02,0.01,0.1,0.01,0.01,0.0,3352.02,483.0,483.0,3352.02,,,,,,,,0.02,,2117.0,,,,,,,2117.0,0.0,0.02,,,100.0,1.88,0.0,0.0,,0.0,100.0,9.44,0.8291,90.56,0.0344,6.94
2024-10-03,883.0,6004.4,0.01,0.1,0.01,0.01,0.0,3284.4,483.0,483.0,3284.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.87,0.0,0.0,,0.0,100.0,9.5,0.8281,90.5,0.0343,6.8
2024-10-04,883.0,5916.1,0.01,0.1,0.01,0.01,0.0,3236.1,483.0,483.0,3236.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.87,0.0,0.0,,0.0,100.0,9.48,0.8284,90.52,0.0343,6.7
2024-10-07,883.0,5969.08,0.01,0.09,0.01,0.01,0.0,3265.08,483.0,483.0,3265.08,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.87,0.0,0.0,,0.0,100.0,9.37,0.8301,90.63,0.0343,6.76
2024-10-08,883.0,5916.1,0.01,0.09,0.01,0.01,0.0,3236.1,483.0,483.0,3236.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.88,0.0,0.0,,0.0,100.0,9.45,0.8289,90.55,0.0344,6.7
2024-10-09,1200.0,8016.0,0.02,0.14,0.01,0.01,0.0,4008.0,600.0,600.0,4008.0,,,200.0,0.0,,,,0.0,117.0,83.0,,,0.0,200.0,,,,0.0,,,,100.0,2.36,0.0,0.0,,0.0,100.0,33.37,0.5553,66.63,0.0471,6.68
2024-10-10,1200.0,8256.0,0.02,0.14,0.01,0.01,0.0,4128.0,600.0,600.0,4128.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.36,0.0,0.0,,0.0,100.0,33.0,0.5578,67.0,0.0471,6.88
2024-10-11,1200.0,8160.0,0.02,0.13,0.01,0.01,0.0,4080.0,600.0,600.0,4080.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.36,0.0,0.0,,0.0,100.0,33.46,0.5547,66.54,0.0471,6.8
2024-10-14,3681.0,24662.7,0.06,0.41,0.02,0.03,0.0,20642.7,3081.0,3081.0,20642.7,,,,,,2481.0,,,,,,,,,0.02,2481.0,,0.02,,,,100.0,12.0,0.0,0.0,,0.0,100.0,21.61,0.5143,67.51,0.1434,6.7
2024-10-15,1200.0,7440.0,0.02,0.13,0.01,0.01,0.0,3720.0,600.0,600.0,3720.0,,,,,,,,0.02,,2481.0,,,,,,,2481.0,0.0,0.02,,,100.0,2.35,0.0,0.0,,0.0,100.0,34.18,0.55,65.82,0.0469,6.2
2024-10-16,910.0,5350.8,0.02,0.09,0.01,0.01,0.0,1822.8,600.0,310.0,3528.0,,,,,,,,,,,,,,,,,290.0,0.0,0.0,,,100.0,2.39,0.0,0.0,,0.0,100.0,44.23,0.5067,55.77,0.0363,5.88
2024-10-17,620.0,3633.2,0.01,0.06,0.0,0.0,0.0,1816.6,310.0,310.0,1816.6,,,,,,,,0.0,,290.0,,,,,,,,0.0,,,,100.0,1.24,0.0,0.0,,0.0,100.0,35.44,0.5424,64.56,0.0247,5.86
2024-10-18,3101.0,18233.88,0.05,0.29,0.02,0.02,0.0,16411.08,2791.0,2791.0,16411.08,,,,0.01,,,,,2481.0,,,,0.01,,,2481.0,,0.02,,,,100.0,13.19,0.0,0.0,,0.0,100.0,12.86,0.7758,87.14,0.1466,5.88
2024-10-21,12357.0,69446.34,0.21,1.12,0.08,0.07,0.0,41132.78,7519.0,7319.0,42256.78,,,,,,4728.0,,,,,,,,,0.03,4728.0,200.0,0.04,0.0,,,100.0,35.93,0.0,0.0,,0.0,100.0,34.42,0.5151,62.92,0.5905,5.62
2024-10-22,2701.0,15557.76,0.04,0.25,0.02,0.02,0.0,14924.16,2591.0,2591.0,14924.16,,,,,,,,0.03,,4928.0,,,,,,,4728.0,0.01,0.03,,,100.0,12.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1261,5.76
2024-10-23,2701.0,15287.66,0.04,0.24,0.02,0.02,0.0,14665.06,2591.0,2591.0,14665.06,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1243,5.66
2024-10-24,2701.0,15287.66,0.04,0.24,0.02,0.02,0.0,14665.06,2591.0,2591.0,14665.06,,,,,,,,,,,,,,,,,,0.01,,,,100.0,12.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1316,5.66
2024-10-25,12357.0,66727.8,0.21,1.12,0.08,0.07,0.0,40062.6,7419.0,7419.0,40062.6,,,100.0,,,4828.0,,,,,,,,100.0,0.03,4728.0,,0.04,,,,100.0,36.14,0.0,0.0,,0.0,100.0,34.38,0.5153,62.96,0.6019,5.4
2024-10-28,3763.0,19266.56,0.06,0.33,0.03,0.02,0.0,15984.64,3122.0,3122.0,15984.64,,,,,,,,0.02,,4297.0,,,,,,,4297.0,0.02,0.02,,,100.0,21.25,0.0,0.0,,0.0,100.0,12.94,0.6774,81.06,0.2562,5.12
2024-10-29,3515.0,18207.7,0.06,0.33,0.02,0.02,0.0,15529.64,2998.0,2998.0,15529.64,,,,,,,,0.0,,124.0,,,,,,,124.0,0.02,0.0,,,100.0,20.41,0.0,0.0,,0.0,100.0,9.48,0.7242,84.34,0.2393,5.18
2024-10-30,3515.0,17575.0,0.06,0.33,0.02,0.02,0.0,14990.0,2998.0,2998.0,14990.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,33.48,0.0,0.0,,0.0,100.0,9.85,0.715,83.74,0.3926,5.0
2024-10-31,3515.0,16731.4,0.06,0.32,0.02,0.02,0.0,14270.48,2998.0,2998.0,14270.48,,,,,,,,,,,,,,,,,,0.02,,,,100.0,34.64,0.0,0.0,,0.0,100.0,9.96,0.7123,83.56,0.4062,4.76
2024-11-01,3515.0,18137.4,0.06,0.31,0.02,0.02,0.0,15469.68,2998.0,2998.0,15469.68,,,,,,,,,,,,,,,,,,0.01,,,,100.0,34.65,0.0,0.0,,0.0,100.0,8.96,0.7373,85.2,0.4062,5.16
2024-11-04,3315.0,16773.9,0.06,0.3,0.02,0.02,0.0,14663.88,2898.0,2898.0,14663.88,,,,,,,,0.0,,100.0,,,,,,,100.0,0.01,0.0,,,100.0,37.33,0.0,0.0,,0.0,100.0,10.38,0.814,89.62,0.427,5.06
2024-11-05,5315.0,26575.0,0.09,0.47,0.04,0.03,0.0,19490.0,3898.0,3898.0,19490.0,,,1000.0,,,1000.0,,,,,,,,1000.0,0.01,,,0.02,,,,100.0,44.49,0.0,0.0,,0.0,100.0,40.18,0.4531,53.65,0.6066,5.0
2024-11-06,7315.0,36575.0,0.12,0.69,0.05,0.04,0.0,24490.0,4898.0,4898.0,24490.0,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.02,,,,100.0,50.17,0.0,0.0,,0.0,100.0,38.54,0.4763,57.08,0.7493,5.0
2024-11-07,7315.0,36355.55,0.12,0.72,0.05,0.04,0.0,24343.06,4898.0,4898.0,24343.06,,,,,,,,,,,,,,,,,,0.02,,,,100.0,50.17,0.0,0.0,,0.0,100.0,38.41,0.4767,57.2,0.7493,4.97
2024-11-08,9796.0,48980.0,0.16,0.99,0.07,0.05,0.0,24490.0,4898.0,4898.0,24490.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,50.18,0.0,0.0,,0.0,100.0,42.0,0.4775,54.77,1.0036,5.0
2024-11-11,9042.0,45390.84,0.15,0.91,0.06,0.05,0.0,22695.42,4521.0,4521.0,22695.42,,,,,,,,0.0,,377.0,,,,,,,377.0,0.02,0.0,,,100.0,46.32,0.0,0.0,,0.0,100.0,44.09,0.507,55.91,0.9263,5.02
2024-11-12,25220.0,127108.8,0.42,2.43,0.17,0.13,0.0,63554.4,12610.0,12610.0,63554.4,,,10500.0,0.04,,,,0.01,8089.0,2411.0,,,0.04,10500.0,,,,0.06,,,,100.0,62.83,0.0,0.0,,0.0,100.0,15.83,0.7335,84.17,1.2567,5.04
2024-11-13,25220.0,126100.0,0.42,2.41,0.17,0.13,0.0,63050.0,12610.0,12610.0,63050.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,63.15,0.0,0.0,,0.0,100.0,15.91,0.7324,84.09,1.263,5.0
2024-11-14,25220.0,123073.6,0.42,2.41,0.17,0.12,0.0,61536.8,12610.0,12610.0,61536.8,,,,,,,,,,,,,,,,,,0.06,,,,100.0,63.16,0.0,0.0,,0.0,100.0,16.02,0.7309,83.98,1.2631,4.88
2024-11-15,25220.0,122317.0,0.42,2.37,0.17,0.12,0.0,61158.5,12610.0,12610.0,61158.5,,,,,,,,,,,,,,,,,,0.06,,,,100.0,63.16,0.0,0.0,,0.0,100.0,15.9,0.7325,84.1,1.2631,4.85
2024-11-18,25220.0,113742.2,0.42,2.39,0.17,0.12,0.0,56871.1,12610.0,12610.0,56871.1,,,,,,,,,,,,,,,,,,0.06,,,,100.0,63.16,0.0,0.0,,0.0,100.0,16.34,0.7266,83.66,1.2631,4.51
2024-11-19,25220.0,115255.4,0.42,2.29,0.17,0.11,0.0,57627.7,12610.0,12610.0,57627.7,,,,,,,,,,,,,,,,,,0.06,,,,100.0,63.16,0.0,0.0,,0.0,100.0,15.77,0.7343,84.23,1.2632,4.57
2024-11-20,23220.0,102168.0,0.39,2.05,0.16,0.1,0.0,51084.0,11610.0,11610.0,51084.0,,,,,,,,0.0,,1000.0,,,,,,,1000.0,0.05,0.0,,,100.0,61.22,0.0,0.0,,0.0,100.0,8.76,0.8401,91.24,1.2244,4.4
2024-11-21,23220.0,102168.0,0.39,2.02,0.16,0.1,0.0,51084.0,11610.0,11610.0,51084.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,61.22,0.0,0.0,,0.0,100.0,8.61,0.8426,91.39,1.2244,4.4
2024-11-22,23220.0,101703.6,0.39,2.03,0.16,0.1,0.0,50851.8,11610.0,11610.0,50851.8,,,,,,,,,,,,,,,,,,0.05,,,,100.0,61.22,0.0,0.0,,0.0,100.0,8.63,0.8423,91.37,1.2244,4.38
2024-11-25,23000.0,97750.0,0.38,1.94,0.15,0.1,0.0,48875.0,11500.0,11500.0,48875.0,,,,,,,,0.0,,110.0,,,,,,,110.0,0.05,0.0,,,100.0,60.95,0.0,0.0,,0.0,100.0,8.82,0.8392,91.18,1.2191,4.25
2024-11-26,23000.0,101660.0,0.38,1.86,0.15,0.1,0.0,50830.0,11500.0,11500.0,50830.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,60.95,0.0,0.0,,0.0,100.0,8.54,0.8438,91.46,1.2191,4.42
2024-11-27,12722.0,54450.16,0.21,1.02,0.09,0.06,0.0,5230.16,11500.0,1222.0,49220.0,,,,,,,,,,,,,,,,,10278.0,0.05,0.05,,,100.0,60.95,0.0,0.0,,0.0,100.0,15.73,0.7349,84.27,0.6743,4.28
2024-11-28,2444.0,10753.6,0.04,0.19,0.02,0.01,0.0,5376.8,1222.0,1222.0,5376.8,,,,,,,,0.05,,10278.0,,,,,,,,0.01,,,,100.0,14.23,0.0,0.0,,0.0,100.0,18.37,0.7,81.63,0.2846,4.4
2024-11-29,2444.0,12220.0,0.04,0.18,0.02,0.01,0.0,6110.0,1222.0,1222.0,6110.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.23,0.0,0.0,,0.0,100.0,19.17,0.6901,80.83,0.2846,5.0
2024-12-02,2444.0,11389.04,0.04,0.18,0.02,0.01,0.0,5694.52,1222.0,1222.0,5694.52,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.74,0.0,0.0,,0.0,100.0,17.66,0.7092,82.34,0.2948,4.66
2024-12-03,2444.0,12097.8,0.04,0.16,0.02,0.01,0.0,6048.9,1222.0,1222.0,6048.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,14.76,0.0,0.0,,0.0,100.0,18.63,0.6969,81.37,0.2952,4.95
2024-12-04,37903.0,197853.66,0.63,2.52,0.26,0.19,0.0,138752.82,20270.0,26581.0,105809.4,,,11100.0,0.1,,6311.0,,,19048.0,,,,0.1,11100.0,0.03,7948.0,,0.1,,,,100.0,74.18,0.0,0.0,,0.0,100.0,18.07,0.4895,65.59,1.3871,5.22
2024-12-05,46359.0,246629.88,0.77,3.04,0.31,0.24,0.0,161243.88,23998.0,30309.0,127669.36,,,,,,4728.0,,0.0,,1000.0,,,,,0.02,4728.0,1000.0,0.13,0.0,,,100.0,98.54,0.0,0.0,,0.0,100.0,14.4,0.4129,59.89,1.9035,5.32
2024-12-06,37345.0,198675.4,0.62,2.4,0.25,0.2,0.0,137266.64,19491.0,25802.0,103692.12,,,,,,,,0.02,,4507.0,,,,,,,4507.0,0.1,0.02,,,100.0,80.03,0.0,0.0,,0.0,100.0,17.04,0.4941,66.26,1.5334,5.32
2024-12-09,37321.0,203772.66,0.62,2.46,0.25,0.2,0.0,140813.4,19479.0,25790.0,106355.34,,,,,,,,0.0,,12.0,,,,,,,12.0,0.1,0.0,,,100.0,79.98,0.0,0.0,,0.0,100.0,16.86,0.4978,66.62,1.5324,5.46
2024-12-10,37703.0,209628.68,0.63,2.41,0.25,0.21,0.0,146678.36,20070.0,26381.0,111589.2,,,800.0,0.0,,,,0.0,591.0,209.0,,,0.0,800.0,,,,0.11,,,,100.0,79.79,0.0,0.0,,0.0,100.0,16.68,0.4816,65.46,1.4989,5.56
2024-12-11,42283.0,243550.08,0.7,2.49,0.28,0.24,0.0,178335.36,20070.0,30961.0,115603.2,,,,,,4580.0,,,,,,,,,0.03,,,0.11,,,,100.0,79.79,0.0,0.0,,0.0,100.0,14.79,0.3968,58.61,1.6809,5.76
2024-12-12,41183.0,251216.3,0.68,2.45,0.28,0.24,0.0,182152.1,19270.0,29861.0,117547.0,,,,,,,,0.0,,800.0,,,,,,,1100.0,0.11,0.01,,,100.0,79.12,0.0,0.0,,0.0,100.0,15.07,0.4191,60.48,1.6909,6.1
2024-12-13,41183.0,264394.86,0.68,2.41,0.28,0.26,0.0,191707.62,19270.0,29861.0,123713.4,,,,,,,,,,,,,,,,,,0.12,,,,100.0,79.12,0.0,0.0,,0.0,100.0,15.04,0.4192,60.48,1.6909,6.42
2024-12-16,41183.0,249568.98,0.68,2.36,0.28,0.27,0.0,180957.66,19260.0,29861.0,116715.6,,,,,,,,0.0,,10.0,,,,,,,10.0,0.12,0.0,,,100.0,79.09,0.0,0.0,,0.0,100.0,15.23,0.4096,59.48,1.6912,6.06
2024-12-17,36893.0,205125.08,0.61,2.12,0.25,0.22,0.0,142174.76,19260.0,25571.0,107085.6,,,,,,,,,,,,,,,,,4290.0,0.12,0.04,,,100.0,79.43,0.0,0.0,,0.0,100.0,17.65,0.49,65.65,1.5214,5.56
2024-12-18,30582.0,162084.6,0.51,1.7,0.21,0.17,0.0,102078.0,19260.0,19260.0,102078.0,,,,,,,,,,,,,,,,,6311.0,0.11,0.04,,,100.0,84.66,0.0,0.0,,0.0,100.0,19.96,0.6805,80.04,1.3443,5.3
2024-12-19,30582.0,161472.96,0.51,1.67,0.21,0.16,0.0,101692.8,19260.0,19260.0,101692.8,,,,,,,,,,,,,,,,,,0.1,,,,100.0,84.66,0.0,0.0,,0.0,100.0,19.59,0.685,80.41,1.3443,5.28
2024-12-20,30582.0,160861.32,0.51,1.68,0.21,0.16,0.0,101307.6,19260.0,19260.0,101307.6,,,,,,,,,,,,,,,,,,0.1,,,,100.0,84.66,0.0,0.0,,0.0,100.0,19.59,0.685,80.41,1.3443,5.26
2024-12-23,30582.0,159026.4,0.51,1.66,0.21,0.16,0.0,100152.0,19260.0,19260.0,100152.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,84.66,0.0,0.0,,0.0,100.0,19.65,0.6842,80.35,1.3443,5.2
2024-12-24,30582.0,159638.04,0.51,1.68,0.21,0.16,0.0,100537.2,19260.0,19260.0,100537.2,,,,,,,,,,,,,,,,,,0.1,,,,100.0,84.66,0.0,0.0,,0.0,100.0,19.52,0.6858,80.48,1.3443,5.22
2024-12-25,30582.0,159638.04,0.51,1.64,0.21,0.16,0.0,100537.2,19260.0,19260.0,100537.2,,,,,,,,,,,,,,,,,,0.1,,,,100.0,84.66,0.0,0.0,,0.0,100.0,19.58,0.6851,80.42,1.3443,
2024-12-26,30582.0,159638.04,0.51,1.64,0.21,0.16,0.0,100537.2,19260.0,19260.0,100537.2,,,,,,,,,,,,,,,,,,0.1,,,,100.0,84.66,0.0,0.0,,0.0,100.0,19.53,0.6857,80.47,1.3443,
2024-12-27,30582.0,159638.04,0.51,1.64,0.21,0.16,0.0,100537.2,19260.0,19260.0,100537.2,,,,,,,,,,,,,,,,,,0.1,,,,100.0,84.66,0.0,0.0,,0.0,100.0,19.55,0.6854,80.45,1.3443,5.22
2024-12-30,30582.0,163919.52,0.51,1.62,0.21,0.16,0.0,103233.6,19260.0,19260.0,103233.6,,,,,,,,,,,,,,,,,,0.1,,,,100.0,84.66,0.0,0.0,,0.0,100.0,19.33,0.6881,80.67,1.3443,5.36
2024-12-31,30582.0,168201.0,0.51,1.65,0.21,0.17,0.0,105930.0,19260.0,19260.0,105930.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,84.66,0.0,0.0,,0.0,100.0,19.33,0.6881,80.67,1.3443,5.5
2025-01-01,30582.0,168201.0,0.51,1.65,0.21,0.17,0.0,105930.0,19260.0,19260.0,105930.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,84.66,0.0,0.0,,0.0,100.0,19.74,0.6831,80.26,1.3443,
2025-01-02,30582.0,165142.8,0.51,1.65,0.21,0.17,0.0,104004.0,19260.0,19260.0,104004.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,84.66,0.0,0.0,,0.0,100.0,19.71,0.6835,80.29,1.3443,5.4
