,AFRN FP Equity_DX_SI_QTY,AFRN FP Equity_DX_SHORT_INTEREST_VALUE,AFRN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AFRN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AFRN FP Equity_DX_SI_MV,AFRN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AFRN FP Equity_DX_SUPPLY_SI_QTY,AFRN FP Equity_DX_BROKER_SI_QTY,AFRN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AFRN FP Equity_DX_BROKER_SI_MV_NEW_x,AFRN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AFRN FP Equity_DX_SUPPLY_SI_QTY_INC_x,AFRN FP Equity_DX_BROKER_SI_MV_INC_x,AFRN FP Equity_DX_SUPPLY_SI_MV_NEW,AFRN FP Equity_DX_BROKER_SI_QTY_ADD,AFRN FP Equity_DX_BROKER_SI_QTY_NEW,AFRN FP Equity_DX_SUPPLY_SI_MV_DEC,AFRN FP Equity_DX_BROKER_SI_QTY_INC,AFRN FP Equity_DX_SUPPLY_SI_QTY_DEC,AFRN FP Equity_DX_BROKER_SI_MV_NEW_y,AFRN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AFRN FP Equity_DX_BROKER_SI_MV_INC_y,AFRN FP Equity_DX_SUPPLY_SI_QTY_INC_y,AFRN FP Equity_DX_BROKER_SI_MV_ADD,AFRN FP Equity_DX_SUPPLY_SI_QTY_ADD,AFRN FP Equity_DX_BROKER_SI_QTY_DEC,AFRN FP Equity_DX_SUPPLY_SI_MV,AFRN FP Equity_DX_BROKER_SI_MV_DEC,AFRN FP Equity_DX_SUPPLY_SI_MV_RMV,AFRN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AFRN FP Equity_DX_UTILIZATION_QUANTITY,AFRN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AFRN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AFRN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AFRN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AFRN FP Equity_DX_ACTIVE_UTILIZATION_MV,AFRN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AFRN FP Equity_DX_BROKER_SI_CON_RATIO,AFRN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AFRN FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-12-23,268.0,26955.6,0.46,0.0,0.03,26955.6,268.0,268.0,26955.6,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-24,268.0,26960.83,0.46,0.0,0.03,26960.83,268.0,268.0,26960.83,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-27,268.0,26970.26,0.46,0.0,0.03,26970.26,268.0,268.0,26970.26,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-28,268.0,26958.82,0.37,0.0,0.03,26958.82,268.0,268.0,26958.82,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-29,268.0,26958.66,0.36,0.0,0.03,26958.66,268.0,268.0,26958.66,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-30,268.0,26957.91,0.36,0.0,0.03,26957.91,268.0,268.0,26957.91,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-31,268.0,26955.28,0.41,0.0,0.03,26955.28,268.0,268.0,26955.28,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-03,268.0,26938.21,0.41,0.0,0.03,26938.21,268.0,268.0,26938.21,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-04,268.0,26957.16,0.42,0.0,0.03,26957.16,268.0,268.0,26957.16,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-05,268.0,26956.57,0.45,0.0,0.03,26956.57,268.0,268.0,26956.57,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-06,268.0,26955.06,0.45,0.0,0.03,26955.06,268.0,268.0,26955.06,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-07,268.0,26944.05,0.52,0.0,0.03,26944.05,268.0,268.0,26944.05,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-10,268.0,26944.05,0.52,0.0,0.03,26944.05,268.0,268.0,26944.05,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-11,268.0,26944.05,0.52,0.0,0.03,26944.05,268.0,268.0,26944.05,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-12,268.0,26944.05,0.52,0.0,0.03,26944.05,268.0,268.0,26944.05,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-13,268.0,26952.41,0.59,0.0,0.03,26952.41,268.0,268.0,26952.41,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-14,268.0,26962.97,0.61,0.0,0.03,26962.97,268.0,268.0,26962.97,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-17,268.0,26950.51,0.88,0.0,0.03,26950.51,268.0,268.0,26950.51,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-18,268.0,26938.48,0.91,0.0,0.03,26938.48,268.0,268.0,26938.48,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-19,268.0,26946.19,0.85,0.0,0.03,26946.19,268.0,268.0,26946.19,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-20,268.0,26949.3,0.41,0.0,0.03,26949.3,268.0,268.0,26949.3,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-21,268.0,26948.79,0.41,0.0,0.03,26948.79,268.0,268.0,26948.79,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-24,268.0,26946.22,0.41,0.0,0.03,26946.22,268.0,268.0,26946.22,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-25,268.0,26944.91,0.41,0.0,0.03,26944.91,268.0,268.0,26944.91,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-26,268.0,26956.06,0.41,0.0,0.03,26956.06,268.0,268.0,26956.06,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-27,268.0,26943.57,0.41,0.0,0.03,26943.57,268.0,268.0,26943.57,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-28,268.0,26942.28,0.36,0.0,0.03,26942.28,268.0,268.0,26942.28,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-01-31,268.0,26941.34,0.36,0.0,0.03,26941.34,268.0,268.0,26941.34,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-01,268.0,26940.89,0.34,0.0,0.03,26940.89,268.0,268.0,26940.89,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-02,268.0,26939.55,0.34,0.0,0.03,26939.55,268.0,268.0,26939.55,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-03,268.0,26935.34,0.34,0.0,0.03,26935.34,268.0,268.0,26935.34,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-04,268.0,26911.22,0.34,0.0,0.03,26911.22,268.0,268.0,26911.22,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-07,268.0,26903.85,0.2,0.0,0.03,26903.85,268.0,268.0,26903.85,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-08,268.0,26907.9,0.22,0.0,0.03,26907.9,268.0,268.0,26907.9,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-09,268.0,26903.45,0.22,0.0,0.03,26903.45,268.0,268.0,26903.45,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-10,268.0,26901.44,0.22,0.0,0.03,26901.44,268.0,268.0,26901.44,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-11,268.0,26893.8,0.22,0.0,0.03,26893.8,268.0,268.0,26893.8,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-14,268.0,26892.62,0.22,0.0,0.03,26892.62,268.0,268.0,26892.62,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-15,268.0,26888.98,0.21,0.0,0.03,26888.98,268.0,268.0,26888.98,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-16,268.0,26883.4,0.21,0.0,0.03,26883.4,268.0,268.0,26883.4,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-17,268.0,26883.4,0.21,0.0,0.03,26883.4,268.0,268.0,26883.4,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-18,268.0,26883.4,0.21,0.0,0.03,26883.4,268.0,268.0,26883.4,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-21,268.0,26883.4,0.21,0.0,0.03,26883.4,268.0,268.0,26883.4,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-22,268.0,26853.6,0.21,0.0,0.03,26853.6,268.0,268.0,26853.6,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-02-23,2268.0,227433.0,1.75,0.02,0.23,127153.9,1268.0,1268.0,127153.9,,,,,,1000.0,,,,,,,,,0.1,1000.0,,0.13,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.85,0.7912,88.15,1.7886
2022-02-24,2268.0,227644.6,1.66,0.02,0.23,127272.2,1268.0,1268.0,127272.2,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.75,0.7926,88.25,1.7886
2022-02-25,2268.0,227538.01,0.97,0.02,0.23,127212.61,1268.0,1268.0,127212.61,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.82,0.7915,88.18,1.7886
2022-02-28,2268.0,227410.77,0.85,0.02,0.23,127141.47,1268.0,1268.0,127141.47,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.82,0.7916,88.18,1.7886
2022-03-01,2268.0,227404.2,0.85,0.02,0.23,127137.8,1268.0,1268.0,127137.8,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.83,0.7913,88.17,1.7886
2022-03-02,2268.0,227221.62,0.87,0.02,0.23,127035.72,1268.0,1268.0,127035.72,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.76,0.7925,88.24,1.7886
2022-03-03,5268.0,528231.32,2.35,0.04,0.53,427959.62,1268.0,4268.0,127144.52,,,,0.3,,,,,3000.0,,,,0.3,,,,,0.13,,,100.0,100.0,0.0,0.0,,0.0,100.0,5.09,0.9034,94.91,4.1546
2022-03-04,5268.0,528107.52,2.35,0.04,0.53,427859.32,1268.0,4268.0,127114.72,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,,0.0,100.0,5.08,0.9035,94.92,4.1546
2022-03-07,5268.0,527921.56,2.35,0.04,0.53,427708.66,1268.0,4268.0,127069.96,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,,0.0,100.0,5.09,0.9034,94.91,4.1546
2022-03-08,3268.0,327085.62,1.45,0.03,0.33,327085.62,268.0,3268.0,26823.42,,,,,,,,0.1,,1000.0,,,,,,,1000.0,0.03,0.1,,100.0,100.0,0.0,0.0,,0.0,100.0,8.17,0.85,91.83,12.194
2022-03-09,3268.0,327073.86,1.45,0.03,0.33,327073.86,268.0,3268.0,26822.46,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,8.17,0.8499,91.83,12.194
2022-03-10,3268.0,327305.56,1.45,0.03,0.33,327305.56,268.0,3268.0,26841.46,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,8.22,0.8491,91.78,12.194
2022-03-11,268.0,26841.54,0.12,0.0,0.03,26841.54,268.0,268.0,26841.54,,,,,,,,,,,,,,,,,3000.0,0.03,0.3,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-03-14,268.0,26836.58,0.12,0.0,0.03,26836.58,268.0,268.0,26836.58,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-03-15,268.0,26836.9,0.13,0.0,0.03,26836.9,268.0,268.0,26836.9,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-03-16,268.0,26828.84,0.13,0.0,0.03,26828.84,268.0,268.0,26828.84,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-03-17,268.0,26838.0,0.12,0.0,0.03,26838.0,268.0,268.0,26838.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-03-18,268.0,26847.44,0.12,0.0,0.03,26847.44,268.0,268.0,26847.44,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-03-21,268.0,26851.67,0.17,0.0,0.03,26851.67,268.0,268.0,26851.67,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-03-22,268.0,26844.97,0.17,0.0,0.03,26844.97,268.0,268.0,26844.97,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-03-23,268.0,26869.39,0.17,0.0,0.03,26869.39,268.0,268.0,26869.39,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-03-24,1268.0,127102.54,0.8,0.01,0.13,127102.54,268.0,1268.0,26863.94,,,,,,1000.0,,,,,,,,,0.1,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,21.15,0.6665,78.85,4.7313
2022-03-25,1268.0,127119.03,0.8,0.01,0.13,127119.03,268.0,1268.0,26867.43,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,21.13,0.6666,78.87,4.7313
2022-03-28,2268.0,227377.66,1.43,0.02,0.23,127122.96,1268.0,1268.0,127122.96,,,,,,,,,,,,,,,,1000.0,,0.13,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.81,0.7917,88.19,1.7886
2022-03-29,268.0,26886.05,0.17,0.0,0.03,26886.05,268.0,268.0,26886.05,,,,,,,,0.1,,1000.0,,,,,,,1000.0,0.03,0.1,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-03-30,268.0,26869.01,0.17,0.0,0.03,26869.01,268.0,268.0,26869.01,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-03-31,268.0,26875.04,0.17,0.0,0.03,26875.04,268.0,268.0,26875.04,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-01,268.0,26875.76,0.17,0.0,0.03,26875.76,268.0,268.0,26875.76,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-04,268.0,26896.27,0.17,0.0,0.03,26896.27,268.0,268.0,26896.27,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-05,268.0,26872.65,0.17,0.0,0.03,26872.65,268.0,268.0,26872.65,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-06,268.0,26872.15,0.17,0.0,0.03,26872.15,268.0,268.0,26872.15,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-07,268.0,26855.34,0.18,0.0,0.03,26855.34,268.0,268.0,26855.34,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-08,268.0,26857.41,0.47,0.0,0.03,26857.41,268.0,268.0,26857.41,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-11,268.0,26872.01,1.03,0.0,0.03,26872.01,268.0,268.0,26872.01,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-12,268.0,26871.37,0.94,0.0,0.03,26871.37,268.0,268.0,26871.37,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-13,268.0,26871.26,0.96,0.0,0.03,26871.26,268.0,268.0,26871.26,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-14,268.0,26860.19,0.96,0.0,0.03,26860.19,268.0,268.0,26860.19,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-15,268.0,26860.19,0.9,0.0,0.03,26860.19,268.0,268.0,26860.19,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-18,268.0,26860.19,0.9,0.0,0.03,26860.19,268.0,268.0,26860.19,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-19,268.0,26862.1,0.9,0.0,0.03,26862.1,268.0,268.0,26862.1,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-20,268.0,26863.94,0.91,0.0,0.03,26863.94,268.0,268.0,26863.94,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-21,268.0,26864.64,0.9,0.0,0.03,26864.64,268.0,268.0,26864.64,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-22,268.0,26870.64,0.93,0.0,0.03,26870.64,268.0,268.0,26870.64,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-25,268.0,26862.52,0.93,0.0,0.03,26862.52,268.0,268.0,26862.52,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-26,268.0,26867.16,0.6,0.0,0.03,26867.16,268.0,268.0,26867.16,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-27,268.0,26865.61,0.59,0.0,0.03,26865.61,268.0,268.0,26865.61,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-28,268.0,26870.56,0.49,0.0,0.03,26870.56,268.0,268.0,26870.56,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-04-29,6068.0,608271.49,10.91,0.05,0.61,608271.49,268.0,6068.0,26864.99,,,,,,5800.0,,,,,,,,,0.58,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,4.42,0.9156,95.58,22.6418
2022-05-02,6068.0,608271.49,11.52,0.05,0.61,608271.49,268.0,6068.0,26864.99,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,4.43,0.9153,95.57,22.6418
2022-05-03,6068.0,608799.41,11.52,0.05,0.61,608799.41,268.0,6068.0,26888.31,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,4.43,0.9154,95.57,22.6418
2022-05-04,6068.0,608167.12,11.46,0.05,0.61,608167.12,268.0,6068.0,26860.38,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,4.39,0.9161,95.61,22.6418
2022-05-05,6068.0,608317.0,11.33,0.05,0.61,608317.0,268.0,6068.0,26867.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,4.41,0.9156,95.59,22.6418
2022-05-06,6068.0,608224.16,10.86,0.05,0.61,608224.16,268.0,6068.0,26862.9,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,4.43,0.9154,95.57,22.6418
2022-05-09,6068.0,607944.42,6.83,0.05,0.61,607944.42,268.0,6068.0,26850.54,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,4.4,0.9159,95.6,22.6418
2022-05-10,268.0,26825.19,0.3,0.0,0.03,26825.19,268.0,268.0,26825.19,,,,,,,,,,,,,,,,,5800.0,0.03,0.58,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-05-11,268.0,26850.89,0.29,0.0,0.03,26850.89,268.0,268.0,26850.89,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-05-12,268.0,26848.13,0.29,0.0,0.03,26848.13,268.0,268.0,26848.13,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-05-13,39268.0,3933915.36,45.12,0.31,3.93,3933915.36,268.0,39268.0,26848.56,,,,,,39000.0,,,,,,,,,3.91,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,0.68,0.9865,99.32,146.5224
2022-05-16,39268.0,3933938.92,42.29,0.31,3.94,3933938.92,268.0,39268.0,26848.72,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,0.68,0.9865,99.32,146.5224
2022-05-17,38268.0,3837308.39,40.8,0.3,3.84,3837308.39,268.0,38268.0,26873.59,,,,,,,,,,,,,,,,,1000.0,0.03,0.06,,100.0,100.0,0.0,0.0,,0.0,100.0,0.7,0.9861,99.3,142.791
2022-05-18,38268.0,3833649.97,40.91,0.31,3.82,3833649.97,268.0,38268.0,26847.97,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,0.7,0.986,99.3,142.791
2022-05-19,38268.0,3832123.08,40.97,0.31,3.83,3832123.08,268.0,38268.0,26837.28,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,0.7,0.9861,99.3,142.791
2022-05-20,268.0,26836.69,0.29,0.0,0.03,26836.69,268.0,268.0,26836.69,,,,,,,,,,,,,,,,,38000.0,0.03,3.82,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-05-23,268.0,26835.4,0.29,0.0,0.03,26835.4,268.0,268.0,26835.4,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-05-24,268.0,26861.56,0.3,0.0,0.03,26861.56,268.0,268.0,26861.56,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-05-25,268.0,26832.75,0.3,0.0,0.03,26832.75,268.0,268.0,26832.75,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-05-26,6268.0,627620.48,7.42,0.05,0.63,527489.58,1268.0,5268.0,126965.98,,,,,,5000.0,,,,,,,,,0.5,1000.0,,0.13,,,100.0,100.0,0.0,0.0,,0.0,100.0,4.27,0.9182,95.73,4.9432
2022-05-27,6268.0,627436.83,7.45,0.05,0.63,527335.23,1268.0,5268.0,126928.83,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,,0.0,100.0,4.27,0.9183,95.73,4.9432
2022-05-30,4268.0,427306.61,5.07,0.04,0.43,427306.61,268.0,4268.0,26831.81,,,,,,,,0.1,,1000.0,,,,,,,1000.0,0.03,0.1,,100.0,100.0,0.0,0.0,,0.0,100.0,6.28,0.8823,93.72,15.9254
2022-05-31,4268.0,427118.82,4.95,0.04,0.43,427118.82,268.0,4268.0,26820.02,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,6.26,0.8826,93.74,15.9254
2022-06-01,4268.0,427511.05,4.84,0.04,0.43,427511.05,268.0,4268.0,26844.65,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,6.29,0.8821,93.71,15.9254
