,TFI FP Equity_DX_SI_QTY,TFI FP Equity_DX_SHORT_INTEREST_VALUE,TFI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TFI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TFI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TFI FP Equity_DX_SI_MV,TFI FP Equity_DX_DSS,TFI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TFI FP Equity_DX_SUPPLY_SI_QTY,TFI FP Equity_DX_BROKER_SI_QTY,TFI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TFI FP Equity_DX_BROKER_SI_MV_NEW_x,TFI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TFI FP Equity_DX_SUPPLY_SI_QTY_INC_x,TFI FP Equity_DX_BROKER_SI_MV_INC_x,TFI FP Equity_DX_SUPPLY_SI_MV_NEW,TFI FP Equity_DX_BROKER_SI_QTY_ADD,TFI FP Equity_DX_BROKER_SI_QTY_NEW,TFI FP Equity_DX_SUPPLY_SI_MV_DEC,TFI FP Equity_DX_BROKER_SI_QTY_INC,TFI FP Equity_DX_SUPPLY_SI_QTY_DEC,TFI FP Equity_DX_BROKER_SI_MV_NEW_y,TFI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TFI FP Equity_DX_BROKER_SI_MV_INC_y,TFI FP Equity_DX_SUPPLY_SI_QTY_INC_y,TFI FP Equity_DX_BROKER_SI_MV_ADD,TFI FP Equity_DX_SUPPLY_SI_QTY_ADD,TFI FP Equity_DX_BROKER_SI_QTY_DEC,TFI FP Equity_DX_SUPPLY_SI_MV,TFI FP Equity_DX_BROKER_SI_MV_DEC,TFI FP Equity_DX_SUPPLY_SI_MV_RMV,TFI FP Equity_DX_BROKER_SI_MV_RMV,TFI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TFI FP Equity_DX_UTILIZATION_QUANTITY,TFI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TFI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TFI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TFI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TFI FP Equity_DX_ACTIVE_UTILIZATION_MV,TFI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TFI FP Equity_DX_BROKER_SI_CON_RATIO,TFI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TFI FP Equity_DX_DEMAND_SUPPLY_RATIO,TFI FP Equity_PX_LAST
2014-10-15,4963447.0,41585867.45,4.17,10.07,2.35,51.14,1.0,40598428.19,2253209.0,4845592.0,18878342.17,,,,0.35,,,,0.32,51142.0,32290.0,,,0.35,,,,86026.0,23.31,1.03,,,14.26,14.26,13547856.0,113509692.72,,139.72,14.3,17.61,0.1472,20.78,0.3141,10.105
2014-10-16,5027933.0,42834861.86,4.23,10.07,2.38,51.11,1.0,41824267.68,2232475.0,4909310.0,19019298.43,,,25359.0,0.71,,,,0.67,96059.0,46093.0,,,0.71,25359.0,,,32341.0,22.51,0.58,,,14.12,14.12,13583846.0,115725918.97,,137.77,14.04,17.28,0.1448,19.61,0.3179,10.275
2014-10-17,4908777.0,42837238.45,4.13,9.78,2.32,50.64,1.0,41802055.61,2065621.0,4790154.0,18025976.6,,,53562.0,0.4,,72954.0,,2.12,24591.0,220416.0,,,0.4,53562.0,0.77,,216701.0,21.22,1.86,,,12.8,12.8,14066903.0,122757109.99,,145.51,12.73,18.25,0.1453,19.51,0.3043,10.525
2014-10-20,4986254.0,43037911.23,4.19,10.08,2.36,52.1,1.0,41876050.4,2108132.0,4851644.0,18195943.87,,,35714.0,1.25,,,,0.0,86509.0,27.0,,,1.25,35714.0,,6824.0,25019.0,22.12,0.34,,,13.06,13.06,14035112.0,121141422.88,,147.26,13.06,19.31,0.148,19.42,0.3089,10.41
2014-10-21,4769126.0,42468716.54,4.01,9.72,2.26,49.9,1.0,41276988.04,2086802.0,4635298.0,18582818.45,,,3468.0,0.58,,,,0.26,35000.0,24798.0,,,0.58,3468.0,,,251346.0,21.75,2.8,,,12.94,12.94,14039796.0,125023351.58,,147.59,12.84,16.39,0.1479,19.58,0.2957,10.74
2014-10-22,4733526.0,42230195.94,3.98,9.76,2.24,50.59,1.0,41036248.21,2087955.0,4599698.0,18627709.82,,,,0.46,,,,0.19,25000.0,23847.0,,,0.46,,,25000.0,60600.0,22.44,0.0,,,12.95,12.95,14031691.0,125183860.9,,151.2,12.92,16.27,0.1482,19.76,0.2937,10.76
2014-10-23,4558286.0,41177015.27,3.83,9.53,2.16,48.67,1.0,39892531.99,1965600.0,4416094.0,17756134.92,,,8062.0,,,,,1.42,,130719.0,,,,8062.0,,302.0,183604.0,21.12,2.11,,,12.26,12.26,14064807.0,127053627.75,,151.92,12.2,16.44,0.1486,20.01,0.2844,10.895
2014-10-24,4505274.0,40474005.17,3.79,9.53,2.13,48.48,1.0,39256822.37,1955237.0,4369786.0,17565251.85,,,,0.39,,483.0,,0.11,40000.0,10363.0,,,0.39,,0.01,,86791.0,21.25,0.61,,,12.22,12.22,14043651.0,126163869.98,,152.73,12.21,16.69,0.1501,20.34,0.2816,10.835
2014-10-27,4528152.0,39984959.71,3.81,9.66,2.14,48.37,1.0,38788559.45,1955761.0,4392664.0,17269964.61,,,524.0,0.3,,,,,30000.0,,,,0.3,524.0,,,7122.0,21.12,0.18,,,12.24,12.24,14021380.0,123813050.98,,151.2,12.26,16.44,0.1499,20.2,0.2834,10.65
2014-10-28,4558242.0,40874265.4,3.83,9.65,2.16,48.31,1.0,39659329.36,1954598.0,4422754.0,17527098.69,,,10118.0,0.0,,,,0.14,30300.0,11281.0,,,0.0,10118.0,,,210.0,20.77,0.0,,,12.22,12.22,14036489.0,125866765.44,,149.96,12.17,16.71,0.1495,19.87,0.285,10.815
2014-10-29,4554323.0,41424427.41,3.83,10.23,2.15,49.03,1.0,40192706.57,1943633.0,4418904.0,17678562.57,,,,0.29,,4923.0,,0.07,16374.0,10965.0,,,0.29,,0.06,,25147.0,21.05,0.0,,,12.18,12.18,14008580.0,127416831.29,,152.65,12.12,16.73,0.1491,19.7,0.2855,10.97
2014-10-30,4527824.0,43360829.29,3.81,9.99,2.14,49.71,1.0,42063985.57,1937386.0,4392405.0,18553429.55,,,11482.0,0.6,,,,1.66,51900.0,152655.0,,,0.6,11482.0,,134926.0,78399.0,21.28,0.57,,,12.18,12.18,13966041.0,133746170.27,,155.86,12.02,17.34,0.1467,19.11,0.2847,11.55
2014-10-31,4571913.0,44977131.94,3.84,9.49,2.16,52.26,1.0,43658751.57,1926058.0,4437900.0,18947990.65,,,,1.3,,1079.0,,0.12,52381.0,11328.0,,,1.3,,0.01,,7965.0,22.27,0.08,,,12.1,12.1,13991584.0,137645077.6,,163.11,12.02,16.95,0.1478,19.19,0.2872,11.865
2014-11-03,4482291.0,44039710.67,3.77,9.19,2.12,52.08,1.0,42724814.69,1820808.0,4348463.0,17889926.71,,,17964.0,0.55,,,,1.28,33592.0,123214.0,,,0.55,17964.0,,,123029.0,21.58,0.99,,,11.55,11.55,13944628.0,137009708.31,,165.63,11.53,17.01,0.1466,18.5,0.2843,11.85
2014-11-04,4152871.0,39597916.87,3.49,8.49,1.96,47.77,1.0,38321857.48,1780511.0,4019043.0,16977297.53,,,64546.0,0.01,,11096.0,,1.4,9296.0,115939.0,,,0.01,64546.0,0.13,11096.0,349812.0,20.98,4.33,,,11.24,11.24,14056074.0,134025653.51,,165.14,11.27,17.2,0.1473,19.94,0.2622,11.5
2014-11-05,3955767.0,38226896.38,3.33,8.07,1.87,44.75,1.0,36933637.93,1821734.0,3821939.0,17604484.0,,,37565.0,0.25,,,,0.0,36172.0,189.0,,,0.25,37565.0,,3847.0,233276.0,20.97,3.26,,,11.49,11.49,14035335.0,135631673.11,,162.36,11.44,18.97,0.1527,19.55,0.2495,11.655
2014-11-06,3606938.0,34885863.62,3.03,7.61,1.71,40.93,1.0,33591495.55,1714325.0,3473110.0,16580741.93,,,62512.0,0.17,,,,1.99,8286.0,172889.0,,,0.17,62512.0,,2968.0,357115.0,19.97,4.2,,,10.77,10.77,14197909.0,137320441.06,,166.15,10.73,18.67,0.1657,21.68,0.2267,11.665
2014-11-07,3545054.0,34272632.46,2.98,7.9,1.68,40.1,1.0,33127334.91,1723005.0,3426588.0,16657550.8,,,,0.28,,,,0.19,25657.0,16525.0,,,0.28,,,25205.0,72179.0,20.06,0.93,,,10.85,10.85,14159337.0,136888677.27,,164.88,10.85,19.51,0.1658,22.01,0.2232,11.66
2014-11-10,3449560.0,33578234.55,2.9,7.92,1.63,39.05,1.0,32650393.4,1643512.0,3354241.0,15998049.44,,,9511.0,0.34,,,,1.07,24712.0,95939.0,,,0.34,9511.0,,6935.0,97059.0,19.18,1.14,,,10.37,10.37,14207769.0,138299319.32,,165.85,10.37,19.27,0.1726,22.67,0.2176,11.74
2014-11-11,3498946.0,34262038.27,2.94,8.07,1.65,39.87,1.0,33477465.63,1730783.0,3418823.0,16948004.74,,,110108.0,1.42,,6935.0,,0.23,110388.0,22837.0,,,1.42,110108.0,0.08,,52741.0,20.3,0.53,,,10.93,10.93,14104360.0,138111340.41,,165.57,10.92,21.1,0.1742,22.3,0.221,11.81
2014-11-12,3312040.0,31800224.86,2.78,7.72,1.57,37.76,1.0,31492442.34,1644061.0,3279984.0,15785289.27,,,,,,,,1.01,,89022.0,,,,,,2300.0,138839.0,19.38,1.54,,,10.37,10.37,14208555.0,136422037.14,,166.92,10.4,21.37,0.1728,22.07,0.2089,11.58
2014-11-13,3263538.0,31199241.76,2.74,7.72,1.54,36.58,1.0,31121490.74,1619473.0,3255405.0,15482071.81,,,2665.0,0.0,,2300.0,,0.55,19274.0,37527.0,,,0.0,2665.0,0.03,10274.0,46153.0,18.73,0.85,,,10.23,10.23,14214061.0,135885632.58,,164.38,10.23,21.81,0.174,21.9,0.2061,11.53
2014-11-14,3220892.0,32353825.55,2.71,8.08,1.52,36.06,1.0,32272129.65,1576455.0,3212759.0,15835473.54,,,6794.0,0.01,,,,0.6,1130.0,49812.0,,,0.01,6794.0,,,43776.0,18.25,0.63,,,9.98,9.98,14218065.0,142820310.22,,165.61,9.93,20.95,0.1722,21.84,0.2039,12.115
2014-11-17,3302931.0,33164213.52,2.78,7.81,1.56,38.64,1.0,31754258.18,1795858.0,3162509.0,18031929.26,,,353760.0,1.26,,,,2.06,68727.0,184718.0,,,1.26,353760.0,,50361.0,118977.0,21.77,0.34,,,11.38,11.38,13978184.0,140352759.04,,169.47,11.39,22.24,0.1773,23.82,0.2094,12.11
2014-11-18,3307993.0,33969304.19,2.78,7.7,1.56,38.58,1.0,32516825.83,1694966.0,3166548.0,17405362.0,,,,0.1,,148722.0,,1.36,10600.0,111587.0,,,0.1,,1.79,10695.0,155283.0,20.54,2.0,,,10.84,10.84,13946569.0,143215310.53,,169.39,10.81,19.85,0.1599,22.54,0.2115,12.385
2014-11-19,3245460.0,32950431.68,2.73,7.42,1.53,38.54,1.0,31514372.13,1689310.0,3104015.0,17151187.73,,,11620.0,0.27,,,,0.0,4826.0,17276.0,,,0.27,11620.0,,,67359.0,20.89,0.5,,,10.78,10.78,13988171.0,142018780.95,,172.61,10.79,20.05,0.1604,23.32,0.207,12.245
2014-11-20,2908813.0,29556647.79,2.45,6.7,1.38,33.94,1.0,28119415.47,1416107.0,2767368.0,14389160.06,,,26155.0,0.9,,,,4.51,87099.0,360302.0,,,0.9,26155.0,,60944.0,423746.0,17.34,5.49,,,9.78,9.78,13061112.0,132714852.1,,159.96,9.78,18.18,0.166,27.48,0.2009,12.255
2014-11-21,3007938.0,31299591.13,2.53,6.98,1.42,35.35,1.0,29323253.84,1402195.0,2818009.0,14590769.55,,,49507.0,0.64,,1134.0,,0.0,49507.0,64147.0,,,0.64,49507.0,0.01,728.0,,18.05,,,,9.64,9.64,13144803.0,136780398.86,,161.98,10.03,17.85,0.1646,26.94,0.2068,12.55
2014-11-24,2435885.0,25387393.64,2.05,5.95,1.15,28.62,1.0,24634011.14,1268996.0,2363599.0,13225788.98,,,,0.23,,,,1.56,3421.0,146015.0,,,0.23,,,12816.0,457831.0,15.91,5.5,,,8.75,8.75,13232104.0,137908248.13,,165.94,8.75,21.17,0.2027,32.9,0.168,12.57
2014-11-25,2419022.0,25642868.71,2.03,5.97,1.14,28.49,1.0,24550136.26,1358646.0,2315939.0,14402341.52,,,30179.0,1.19,,,,0.01,93167.0,405.0,,,1.19,30179.0,,59876.0,140827.0,17.08,1.73,,,9.37,9.37,13148251.0,139378176.02,,165.83,9.34,21.59,0.2126,33.75,0.1668,12.785
2014-11-26,2656118.0,28068116.02,2.23,6.5,1.26,31.83,1.0,25813826.52,1453402.0,2442792.0,15358600.77,,,110243.0,1.9,,,,0.19,140422.0,15487.0,,,1.9,110243.0,,,13569.0,18.54,0.01,,,10.02,10.02,13058448.0,137993128.89,,166.69,10.01,21.97,0.2063,31.49,0.183,12.745
2014-11-27,2532231.0,26758959.32,2.13,6.37,1.2,30.22,1.0,24504669.82,1333607.0,2318905.0,14092685.64,,,24983.0,0.32,,,,1.86,24983.0,144778.0,,,0.32,24983.0,,,148870.0,17.0,1.93,,,9.17,9.17,13202604.0,139516475.12,,168.53,9.16,22.6,0.1912,27.0,0.1742,12.745
2014-11-28,2517267.0,26788673.79,2.12,6.52,1.19,30.08,1.0,24518465.41,1311910.0,2303941.0,13961303.68,,,9157.0,0.33,,,,0.46,25815.0,35979.0,,,0.33,9157.0,,5125.0,40779.0,16.68,0.44,,,8.97,8.97,13316749.0,141716411.04,,170.1,8.93,22.61,0.1968,27.78,0.1721,12.835
2014-12-01,2525294.0,26779875.25,2.12,6.6,1.19,30.42,1.0,25042631.04,1303281.0,2361475.0,13820847.24,,,57131.0,1.02,,,,1.27,68958.0,107220.0,,,1.02,57131.0,,41460.0,11424.0,16.71,0.11,,,8.91,8.91,13330301.0,141363262.2,,170.85,8.91,23.14,0.19,26.95,0.1726,12.79
2014-12-02,2600306.0,27650812.05,2.19,6.83,1.23,31.34,1.0,25461348.75,1378735.0,2394407.0,14661021.57,,,54481.0,0.51,,,,,40359.0,,,,0.51,54481.0,,20973.0,7427.0,17.66,0.11,,,9.41,9.41,13280480.0,141220324.21,,170.38,9.39,22.44,0.1887,27.33,0.1774,12.825
2014-12-03,2553979.0,27211125.66,2.15,6.83,1.21,30.84,1.0,26723185.89,1328980.0,2508182.0,14159490.65,,,63732.0,1.73,,,,2.37,128775.0,186526.0,,,1.73,63732.0,,73039.0,15000.0,17.07,0.19,,,9.06,9.06,13339682.0,142126369.55,,171.53,9.05,23.88,0.187,26.88,0.1741,12.85
2014-12-04,2499654.0,26197088.69,2.1,6.6,1.18,30.03,1.0,25717123.03,1325321.0,2453857.0,13889743.05,,,,0.01,,,,0.04,1543.0,3659.0,,,0.01,,,,55868.0,16.99,0.77,,,9.19,9.19,13096882.0,137259068.37,,167.3,9.22,24.35,0.1905,27.66,0.1733,12.64
2014-12-05,2106724.0,22367285.64,1.77,5.48,1.0,24.75,0.0,21663234.32,1081334.0,2040411.0,11480624.16,,,20516.0,,,,,3.41,,264889.0,,,,20516.0,,386.0,413446.0,13.71,5.47,,,7.47,7.47,13396783.0,142234897.4,,170.6,7.44,21.27,0.1973,33.01,0.1455,12.805
2014-12-08,2280028.0,24282888.59,1.92,5.85,1.08,27.09,1.0,22299320.46,1216619.0,2093782.0,12957307.38,,,137178.0,1.67,,,,0.02,122670.0,1893.0,,,1.67,137178.0,,,69299.0,15.54,0.86,,,8.53,8.53,13039571.0,138874807.6,,166.86,8.52,17.3,0.1934,33.05,0.1599,12.845
2014-12-09,2594078.0,26390866.6,2.18,6.71,1.23,31.19,1.0,24571650.54,1209192.0,2415259.0,12301721.37,,,,4.64,,,,0.05,359400.0,7427.0,,,4.64,,,,37923.0,15.41,0.5,,,8.45,8.45,13099426.0,133267081.47,,165.59,8.51,28.39,0.2066,29.3,0.1813,12.27
2014-12-10,2601127.0,26850783.75,2.19,6.55,1.23,30.26,1.0,25536976.39,1356195.0,2473854.0,13999661.94,,,239467.0,0.47,,5506.0,,1.6,68372.0,97970.0,,,0.47,239467.0,0.07,5506.0,15283.0,16.64,0.72,,,9.46,9.46,12975515.0,133942997.51,,159.72,9.44,27.38,0.2116,31.5,0.1815,12.45
2014-12-11,2305120.0,23451150.82,1.94,5.84,1.09,26.92,1.0,22737041.96,1161353.0,2234927.0,11815031.05,,,,0.09,,,,2.26,4392.0,194842.0,,,0.09,,,,243319.0,14.43,2.73,,,8.12,8.12,13139908.0,133678925.32,,162.9,8.14,26.21,0.2056,30.28,0.1612,12.27
2014-12-12,2272646.0,22828704.66,1.91,6.07,1.07,26.2,1.0,22123616.73,1165863.0,2202453.0,11711081.31,,,14000.0,0.19,,,,0.13,16000.0,9490.0,,,0.19,14000.0,,,48474.0,14.26,0.77,,,8.1,8.1,13232619.0,132921515.74,,161.43,8.12,24.79,0.2018,30.65,0.1578,12.115
2014-12-15,2222310.0,21954560.39,1.87,6.09,1.05,25.26,1.0,21261112.38,1161920.0,2152117.0,11478795.85,,,,0.0,,70000.0,,0.06,1557.0,3943.0,,,0.0,,0.85,,121893.0,14.04,1.61,,,8.1,8.1,13188384.0,130290181.4,,159.12,8.11,19.13,0.1864,31.58,0.1549,11.915
2014-12-16,2130562.0,22196409.48,1.79,5.74,1.01,23.8,1.0,21314069.27,1166168.0,2045869.0,12149255.66,,,14500.0,,,,,0.13,,10252.0,,,,14500.0,,,106248.0,13.97,1.46,,,8.16,8.16,13130024.0,136789912.3,,158.52,8.1,20.05,0.192,32.96,0.149,12.565
2014-12-17,2024835.0,21481073.82,1.7,5.38,0.96,23.63,0.0,20136164.15,1177332.0,1898062.0,12490082.21,,,42080.0,,,,,0.61,,55481.0,,,,42080.0,,24565.0,147807.0,14.83,0.99,,,8.41,8.41,12814752.0,135949168.08,,160.59,8.45,21.62,0.2099,34.9,0.1447,12.795
2014-12-18,1944740.0,20582988.17,1.63,5.14,0.92,22.93,0.0,18855796.96,1219436.0,1781550.0,12906422.84,,,68511.0,0.28,,,,0.4,10555.0,35843.0,,,0.28,68511.0,,9436.0,127067.0,15.56,1.51,,,8.72,8.72,12765802.0,135112329.42,,161.37,8.79,23.06,0.2395,38.08,0.1391,12.765
2014-12-19,1959718.0,20367793.26,1.65,5.26,0.93,23.06,0.0,18678145.63,1033286.0,1797146.0,10739175.55,,,,0.41,,,,2.64,34817.0,208783.0,,,0.41,,,22633.0,19221.0,13.16,0.28,,,7.39,7.39,12940683.0,134495450.9,,164.5,7.41,23.98,0.2335,36.75,0.1402,12.535
2014-12-22,1968610.0,20860110.23,1.65,5.15,0.93,22.84,0.0,18983790.67,1200981.0,1791538.0,12726033.11,,,168063.0,0.32,,,,0.04,35659.0,368.0,,,0.32,168063.0,,,41267.0,15.09,0.66,,,8.58,8.58,12803173.0,135667095.08,,161.52,8.54,23.93,0.2408,38.31,0.1406,12.78
2014-12-23,2093733.0,22307478.55,1.76,5.46,0.99,24.82,0.0,19779262.92,1277077.0,1856440.0,13606495.09,,,73620.0,1.52,,,,,116000.0,,,,1.52,73620.0,,2476.0,51098.0,16.3,0.5,,,9.12,9.12,12729401.0,135624188.84,,163.27,9.08,23.01,0.2264,36.14,0.1495,12.85
2014-12-24,2187020.0,22920594.97,1.84,5.7,1.03,26.17,1.0,20321746.06,1246508.0,1939045.0,13063760.28,,,5549.0,,,134130.0,,0.52,,41251.0,,,,5549.0,1.81,5133.0,51525.0,15.9,0.61,,,8.93,8.93,12712073.0,133226160.02,,162.73,8.9,21.78,0.1899,31.34,0.1567,12.64
2014-12-25,2187020.0,22920594.97,1.84,5.82,1.03,25.95,1.0,20321746.06,1246508.0,1939045.0,13063760.28,,,,,,,,,,,,,,,,,,15.83,,,,8.93,8.93,12708803.0,133191889.48,,161.6,8.92,21.62,0.1888,31.16,0.1567,
2014-12-26,2202302.0,23080754.7,1.85,5.86,1.04,26.07,1.0,21139994.39,1108364.0,2017120.0,11615971.65,,,,0.99,,,,1.83,78075.0,138144.0,,,0.99,,,,,13.96,,,,7.94,7.94,12857355.0,134748756.92,,162.62,7.91,20.78,0.1759,29.95,0.1577,
2014-12-29,2054528.0,21872737.78,1.73,5.47,0.97,24.16,0.0,19962228.88,1109854.0,1875072.0,11815631.38,,,9689.0,0.12,,,,0.05,9689.0,8199.0,,,0.12,9689.0,,,151737.0,14.07,1.97,,,7.94,7.94,12869945.0,137014892.07,,163.5,7.92,22.5,0.1895,31.03,0.147,12.84
2014-12-30,1978665.0,20925642.09,1.66,5.29,0.94,23.43,0.0,18972544.09,1070196.0,1793986.0,11318004.04,,,5223.0,,,,,0.52,,44881.0,,,,5223.0,,,81086.0,13.73,0.93,,,7.65,7.65,12923410.0,136673288.43,,165.68,7.65,23.72,0.1983,31.25,0.1414,12.755
2014-12-31,1923603.0,20287503.85,1.62,5.54,0.91,22.67,0.0,18339765.2,1055626.0,1738924.0,11133282.98,,,,0.03,,,,0.19,5223.0,14570.0,,,0.03,,,,60285.0,13.55,0.8,,,7.52,7.52,12976459.0,136857741.41,,166.33,7.53,24.77,0.2057,31.37,0.1371,12.72
2015-01-01,1941068.0,20471700.52,1.63,5.86,0.92,22.83,0.0,18339765.2,1073091.0,1738924.0,11317479.64,,,17465.0,,,,,,,,,,,17465.0,,,,13.66,,,,7.68,7.68,12898448.0,136034989.28,,165.17,7.64,24.75,0.2055,31.33,0.1389,
2015-01-02,2328285.0,24652053.17,1.96,7.02,1.1,27.34,1.0,22511737.6,1073091.0,2126141.0,11361966.59,,,,6.84,,,,,562834.0,,,,6.84,,,,175617.0,13.63,2.33,,,7.5,7.5,13233901.0,140121519.1,,169.33,7.45,25.69,0.211,27.32,0.1627,12.77
2015-01-05,1783557.0,18344666.47,1.5,5.58,0.84,20.8,0.0,16265526.72,1085260.0,1581413.0,11162375.38,,,15719.0,0.22,,,,0.05,15152.0,3831.0,,,0.22,15719.0,,281.0,559880.0,13.87,6.78,,,7.59,7.59,13204607.0,135815177.95,,167.66,7.64,29.27,0.2531,34.68,0.1248,12.405
2015-01-06,1684051.0,17160628.15,1.42,5.18,0.8,19.13,0.0,15937980.61,958309.0,1564067.0,9765253.19,,,12924.0,,,26000.0,,1.99,,139875.0,,,,12924.0,0.32,,43346.0,11.88,0.89,,,6.68,6.68,13380098.0,136344378.15,,165.77,6.69,28.8,0.2475,33.83,0.1175,12.29
2015-01-07,1706585.0,17751074.55,1.43,5.26,0.81,19.29,0.0,16479478.58,932038.0,1584334.0,9694610.01,,,36548.0,0.48,,,,0.78,43357.0,62819.0,,,0.48,36548.0,,,23090.0,11.5,0.33,,,6.48,6.48,13453572.0,139937570.99,,167.05,6.44,26.74,0.2482,35.65,0.1186,12.545
2015-01-08,1728986.0,18492994.7,1.45,5.3,0.82,19.82,0.0,16144333.27,987823.0,1509400.0,10565617.94,,,72335.0,,,,,0.47,,41550.0,,,,72335.0,,25000.0,74934.0,12.43,0.72,,,6.84,6.84,13462816.0,143996414.65,,170.28,6.8,25.42,0.2414,35.22,0.1196,12.9
2015-01-09,1863915.0,20368899.81,1.57,5.46,0.88,21.95,0.0,17333238.0,1034737.0,1586128.0,11307626.3,,,58201.0,1.13,,,,0.14,76728.0,11287.0,,,1.13,58201.0,,,,13.37,,,,7.05,7.05,13650079.0,149168331.97,,177.77,7.0,28.39,0.2402,33.67,0.1269,13.18
2015-01-12,1822758.0,20410312.76,1.53,4.84,0.86,21.76,0.0,18893747.24,936468.0,1687320.0,10486090.18,,,44080.0,1.41,,16674.0,,1.7,88281.0,143392.0,,,1.41,44080.0,0.22,1043.0,3763.0,12.39,0.05,,,6.28,6.28,13972905.0,156461450.87,,185.28,6.27,30.46,0.2449,33.58,0.1223,13.505
2015-01-13,1706053.0,19004491.24,1.43,4.26,0.81,20.57,0.0,17257925.81,950990.0,1549262.0,10593505.08,,,21353.0,0.4,,,,0.07,28977.0,6831.0,,,0.4,21353.0,,,167035.0,12.84,1.93,,,6.28,6.28,14197577.0,158153192.03,,191.59,6.28,22.67,0.2342,36.88,0.1126,13.435
2015-01-14,1657616.0,18327490.72,1.39,3.97,0.78,19.89,0.0,15981282.76,968654.0,1445415.0,10709957.67,,,78738.0,,,,,0.83,,61074.0,,,,78738.0,,,103847.0,13.0,1.41,,,6.39,6.39,14194882.0,156946221.67,,190.6,6.39,22.17,0.2504,38.33,0.1093,13.335
2015-01-15,1691755.0,18978475.5,1.42,4.0,0.8,20.25,0.0,16601279.13,962096.0,1479850.0,10793002.16,,,747.0,0.52,,,,0.1,40697.0,7305.0,,,0.52,747.0,,,6262.0,12.87,0.12,,,6.34,6.34,14220216.0,159525475.6,,191.09,6.31,23.67,0.2439,36.84,0.1114,13.53
2015-01-16,1717971.0,19471992.85,1.44,3.98,0.81,20.79,0.0,17837859.3,890138.0,1573795.0,10089088.1,,,,1.0,,27653.0,,0.87,70521.0,71958.0,,,1.0,,0.38,,4229.0,12.07,0.0,,,5.87,5.87,14276494.0,161814017.26,,193.79,5.86,22.6,0.216,34.25,0.1133,13.67
2015-01-19,1849044.0,21118589.65,1.55,3.98,0.87,22.69,0.0,18778056.86,1033978.0,1644118.0,11809430.76,,,130528.0,1.04,,,,0.04,73667.0,3344.0,,,1.04,130528.0,,16656.0,3344.0,14.15,0.0,,,6.92,6.92,13914400.0,158921314.91,,190.06,6.93,26.03,0.2166,32.53,0.1237,13.775
2015-01-20,1846868.0,20963575.79,1.55,3.93,0.87,22.83,0.0,19065095.82,1034231.0,1679614.0,11739431.27,,,8126.0,1.22,,,,0.37,83970.0,31337.0,,,1.22,8126.0,,23464.0,48474.0,14.23,0.59,,,6.92,6.92,13902780.0,157808778.0,,191.61,6.91,25.95,0.2077,31.17,0.1236,13.69
2015-01-21,2056018.0,23277947.01,1.73,4.38,0.97,25.61,0.0,20580876.27,1303728.0,1817800.0,14760625.3,,,258243.0,1.54,,31799.0,,,118662.0,,,,1.54,258243.0,0.43,11254.0,12275.0,17.83,0.14,,,8.64,8.64,13792866.0,156160891.53,,188.46,8.64,26.66,0.2023,30.72,0.1362,13.655
2015-01-22,2051195.0,23384910.15,1.72,4.39,0.97,25.73,0.0,20976310.98,1310453.0,1839926.0,14939986.53,,,4533.0,2.87,,,,0.41,207528.0,27808.0,,,2.87,4533.0,,30000.0,185402.0,17.95,2.37,,,8.68,8.68,13778771.0,157086635.76,,189.69,8.65,32.0,0.2507,35.14,0.1359,13.75
2015-01-23,1965570.0,23117662.2,1.65,4.09,0.93,24.68,0.0,20686918.65,1295907.0,1758897.0,15241553.48,,,,0.25,,,,0.14,17325.0,14546.0,,,0.25,,,,98354.0,18.0,1.26,,,8.54,8.54,13874346.0,163180372.12,,193.63,8.51,33.51,0.2723,36.85,0.1296,14.185
2015-01-26,1808563.0,21570964.6,1.52,3.65,0.85,23.03,0.0,20915151.4,1096134.0,1753578.0,13073731.86,,,9166.0,0.77,,,,2.63,54687.0,208939.0,,,0.77,9166.0,,,60006.0,15.62,0.38,,,7.24,7.24,14050327.0,167580065.72,,200.11,7.24,30.21,0.2515,36.82,0.1194,14.385
2015-01-27,1663368.0,19625435.4,1.4,3.18,0.79,21.21,0.0,16128574.26,990110.0,1366989.0,11681924.77,,,55351.0,0.12,,,,2.77,8000.0,195450.0,,,0.12,55351.0,,34075.0,394589.0,14.18,5.39,,,6.41,6.41,14465826.0,170676683.5,,206.73,6.42,34.16,0.271,35.41,0.1076,14.23
