,EPAB FP Equity_DX_SI_QTY,EPAB FP Equity_DX_SHORT_INTEREST_VALUE,EPAB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EPAB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EPAB FP Equity_DX_SI_MV,EPAB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EPAB FP Equity_DX_SUPPLY_SI_QTY,EPAB FP Equity_DX_BROKER_SI_QTY,EPAB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EPAB FP Equity_DX_SUPPLY_SI_QTY_INC_x,EPAB FP Equity_DX_BROKER_SI_MV_INC_x,EPAB FP Equity_DX_BROKER_SI_QTY_ADD,EPAB FP Equity_DX_SUPPLY_SI_MV_DEC,EPAB FP Equity_DX_BROKER_SI_QTY_INC,EPAB FP Equity_DX_SUPPLY_SI_QTY_DEC,EPAB FP Equity_DX_BROKER_SI_MV_INC_y,EPAB FP Equity_DX_SUPPLY_SI_QTY_INC_y,EPAB FP Equity_DX_BROKER_SI_MV_ADD,EPAB FP Equity_DX_SUPPLY_SI_QTY_ADD,EPAB FP Equity_DX_BROKER_SI_QTY_DEC,EPAB FP Equity_DX_SUPPLY_SI_MV,EPAB FP Equity_DX_BROKER_SI_MV_DEC,EPAB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EPAB FP Equity_DX_UTILIZATION_QUANTITY,EPAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EPAB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EPAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EPAB FP Equity_DX_ACTIVE_UTILIZATION_MV,EPAB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EPAB FP Equity_DX_BROKER_SI_CON_RATIO,EPAB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EPAB FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,969.0,29225.04,0.03,0.0,,0.0,,0.0
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,30350.32,0.03,0.0,,0.0,,0.0
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,30695.67,0.03,0.0,,0.0,,0.0
2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1001.0,30840.81,0.03,0.0,,0.0,,0.0
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31383.8,0.03,0.0,,0.0,,0.0
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31602.03,0.03,0.0,,0.0,,0.0
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31678.15,0.03,0.0,,0.0,,0.0
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31789.8,0.03,0.0,,0.0,,0.0
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,32063.85,0.03,0.0,,0.0,,0.0
2024-05-16,18200.0,572663.0,7.03,0.03,0.57,286331.5,9100.0,9100.0,286331.5,,,9100.0,,,,,,0.29,9100.0,,0.29,,100.0,89.97,0.0,0.0,0.0,100.0,,1.0,100.0,1.7993
2024-05-17,18200.0,570024.0,6.86,0.03,0.57,285012.0,9100.0,9100.0,285012.0,,,,,,,,,,,,0.29,,100.0,89.97,0.0,0.0,0.0,100.0,,1.0,100.0,1.7993
2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.29,,9100.0,,,,,9100.0,0.0,0.29,0.0,0.0,1015.0,31886.23,0.03,0.0,,0.0,,0.0
2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,33025.47,0.03,0.0,,0.0,,0.0
2024-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,33168.3,0.03,0.0,,0.0,,0.0
2024-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,33110.11,0.03,0.0,,0.0,,0.0
2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,33173.59,0.03,0.0,,0.0,,0.0
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,33073.08,0.03,0.0,,0.0,,0.0
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,33020.18,0.03,0.0,,0.0,,0.0
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32697.49,0.03,0.0,,0.0,,0.0
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32734.52,0.03,0.0,,0.0,,0.0
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32766.26,0.03,0.0,,0.0,,0.0
2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32977.86,0.03,0.0,,0.0,,0.0
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32739.81,0.03,0.0,,0.0,,0.0
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,33046.63,0.03,0.0,,0.0,,0.0
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,33353.45,0.03,0.0,,0.0,,0.0
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,33088.95,0.03,0.0,,0.0,,0.0
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32882.64,0.03,0.0,,0.0,,0.0
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32528.21,0.03,0.0,,0.0,,0.0
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,33163.01,0.03,0.0,,0.0,,0.0
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32475.31,0.03,0.0,,0.0,,0.0
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,31925.15,0.03,0.0,,0.0,,0.0
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32142.04,0.03,0.0,,0.0,,0.0
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32221.39,0.03,0.0,,0.0,,0.0
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32152.62,0.03,0.0,,0.0,,0.0
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32596.98,0.03,0.0,,0.0,,0.0
2024-06-21,12.0,366.6,0.0,0.0,0.0,366.6,12.0,12.0,366.6,,,12.0,,,,,,0.0,12.0,,0.0,,100.0,1.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.0112
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,12.0,,,,,12.0,0.0,0.0,0.0,0.0,1058.0,32570.53,0.03,0.0,,0.0,,0.0
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32570.53,0.03,0.0,,0.0,,0.0
2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32422.41,0.03,0.0,,0.0,,0.0
2024-06-27,10.0,305.05,0.0,0.0,0.0,305.05,10.0,10.0,305.05,,,10.0,,,,,,0.0,10.0,,0.0,,100.0,0.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0094
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,10.0,,,,,10.0,0.0,0.0,0.0,0.0,1068.0,32483.22,0.03,0.0,,0.0,,0.0
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1068.0,32824.98,0.03,0.0,,0.0,,0.0
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32358.93,0.03,0.0,,0.0,,0.0
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32623.43,0.03,0.0,,0.0,,0.0
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1058.0,32760.97,0.03,0.0,,0.0,,0.0
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31439.63,0.03,0.0,,0.0,,0.0
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31383.8,0.03,0.0,,0.0,,0.0
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31018.4,0.03,0.0,,0.0,,0.0
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31419.33,0.03,0.0,,0.0,,0.0
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31571.58,0.03,0.0,,0.0,,0.0
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,32018.18,0.03,0.0,,0.0,,0.0
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31728.9,0.03,0.0,,0.0,,0.0
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31500.53,0.03,0.0,,0.0,,0.0
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31226.48,0.03,0.0,,0.0,,0.0
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31104.68,0.03,0.0,,0.0,,0.0
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,30927.05,0.03,0.0,,0.0,,0.0
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31378.73,0.03,0.0,,0.0,,0.0
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31470.08,0.03,0.0,,0.0,,0.0
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31155.43,0.03,0.0,,0.0,,0.0
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,30891.53,0.03,0.0,,0.0,,0.0
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31277.23,0.03,0.0,,0.0,,0.0
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,30998.1,0.03,0.0,,0.0,,0.0
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31256.93,0.03,0.0,,0.0,,0.0
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,31312.75,0.03,0.0,,0.0,,0.0
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,30764.65,0.03,0.0,,0.0,,0.0
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,29967.88,0.03,0.0,,0.0,,0.0
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,29394.4,0.03,0.0,,0.0,,0.0
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,29394.4,0.03,0.0,,0.0,,0.0
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,30008.48,0.03,0.0,,0.0,,0.0
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,29978.03,0.03,0.0,,0.0,,0.0
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,29967.88,0.03,0.0,,0.0,,0.0
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,30018.63,0.03,0.0,,0.0,,0.0
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,30318.05,0.03,0.0,,0.0,,0.0
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,30348.5,0.03,0.0,,0.0,,0.0
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1050.0,31914.75,0.03,0.0,,0.0,,0.0
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1050.0,32030.25,0.03,0.0,,0.0,,0.0
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1050.0,32345.25,0.03,0.0,,0.0,,0.0
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1050.0,32156.25,0.03,0.0,,0.0,,0.0
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1050.0,32355.75,0.03,0.0,,0.0,,0.0
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1050.0,32397.75,0.03,0.0,,0.0,,0.0
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1050.0,32639.25,0.03,0.0,,0.0,,0.0
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1050.0,32592.0,0.03,0.0,,0.0,,0.0
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1050.0,32623.5,0.03,0.0,,0.0,,0.0
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1050.0,32707.5,0.03,0.0,,0.0,,0.0
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1050.0,33001.5,0.03,0.0,,0.0,,0.0
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1050.0,33064.5,0.03,0.0,,0.0,,0.0
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1050.0,33211.5,0.03,0.0,,0.0,,0.0
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1050.0,32775.75,0.03,0.0,,0.0,,0.0
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1050.0,32466.0,0.03,0.0,,0.0,,0.0
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8576.0,264826.88,0.26,0.0,,0.0,,0.0
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8576.0,260581.76,0.26,0.0,,0.0,,0.0
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8576.0,263540.48,0.26,0.0,,0.0,,0.0
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8576.0,262039.68,0.26,0.0,,0.0,,0.0
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8576.0,261953.92,0.26,0.0,,0.0,,0.0
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8741.0,269310.21,0.26,0.0,,0.0,,0.0
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8741.0,272107.33,0.26,0.0,,0.0,,0.0
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8741.0,271364.34,0.26,0.0,,0.0,,0.0
2024-09-17,926.0,28868.05,0.79,0.0,0.03,28868.05,926.0,926.0,28868.05,,,926.0,,,,,,0.03,926.0,,0.03,,100.0,10.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.1059
2024-09-18,926.0,28807.86,0.78,0.0,0.03,28807.86,926.0,926.0,28807.86,,,,,,,,,,,,0.03,,100.0,10.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.1059
2024-09-19,926.0,29266.23,0.78,0.0,0.03,29266.23,926.0,926.0,29266.23,,,,,,,,,,,,0.03,,100.0,10.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.1059
2024-09-20,926.0,28724.52,0.75,0.0,0.03,28724.52,926.0,926.0,28724.52,,,,,,,,,,,,0.03,,100.0,76.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.7621
2024-09-23,926.0,28840.27,0.76,0.0,0.03,28840.27,926.0,926.0,28840.27,,,,,,,,,,,,0.03,,100.0,76.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.7621
2024-09-24,926.0,29210.67,0.79,0.0,0.03,29210.67,926.0,926.0,29210.67,,,,,,,,,,,,0.03,,100.0,76.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.7621
2024-09-25,926.0,29122.7,0.65,0.0,0.03,29122.7,926.0,926.0,29122.7,,,,,,,,,,,,0.03,,100.0,76.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.7621
2024-09-26,926.0,29868.13,0.64,0.0,0.03,29868.13,926.0,926.0,29868.13,,,,,,,,,,,,0.03,,100.0,76.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.7621
2024-09-27,926.0,30053.33,0.59,0.0,0.03,30053.33,926.0,926.0,30053.33,,,,,,,,,,,,0.03,,100.0,76.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.7621
2024-09-30,18930.0,608031.6,11.59,0.03,0.62,318887.36,9928.0,9928.0,318887.36,,,9002.0,,,,,,0.29,9002.0,,0.32,,100.0,97.17,0.0,0.0,0.0,100.0,4.84,0.9078,95.16,1.8528
2024-10-01,926.0,29465.32,0.51,0.0,0.03,29465.32,926.0,926.0,29465.32,,,,0.29,,9002.0,,,,,9002.0,0.03,0.29,100.0,76.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.7621
2024-10-02,1526.0,48503.91,0.84,0.0,0.05,38968.41,1226.0,1226.0,38968.41,,,300.0,,,,,,0.01,300.0,,0.04,,100.0,80.92,0.0,0.0,0.0,100.0,39.34,0.5227,60.66,1.0073
2024-10-03,1526.0,47885.88,0.77,0.0,0.05,38471.88,1226.0,1226.0,38471.88,,,,,,,,,,,,0.04,,100.0,80.92,0.0,0.0,0.0,100.0,39.62,0.5215,60.38,1.0073
2024-10-04,926.0,29307.9,0.47,0.0,0.03,29307.9,926.0,926.0,29307.9,,,,0.01,,300.0,,,,,300.0,0.03,0.01,100.0,61.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.6112
2024-10-07,926.0,29419.02,0.46,0.0,0.03,29419.02,926.0,926.0,29419.02,,,,,,,,,,,,0.03,,100.0,76.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.7621
2024-10-08,1926.0,61092.72,0.94,0.0,0.06,45232.72,1426.0,1426.0,45232.72,,,500.0,,,,,,0.02,500.0,,0.05,,100.0,83.15,0.0,0.0,0.0,100.0,48.06,0.5008,51.94,1.123
2024-10-09,1878.0,59898.81,0.91,0.0,0.06,43951.31,1426.0,1378.0,45482.27,,,,,,,,,,,48.0,0.05,0.0,100.0,83.15,0.0,0.0,0.0,100.0,46.82,0.502,53.18,1.095
2024-10-10,1878.0,59617.11,0.92,0.0,0.06,43744.61,1378.0,1378.0,43744.61,,,,0.0,,48.0,,,,,,0.04,,100.0,80.35,0.0,0.0,0.0,100.0,46.66,0.5022,53.34,1.095
2024-10-11,1878.0,60218.07,0.93,0.0,0.06,44185.57,1378.0,1378.0,44185.57,,,,,,,,,,,,0.04,,100.0,80.35,0.0,0.0,0.0,100.0,47.0,0.5018,53.0,1.095
2024-10-14,878.0,28376.96,0.43,0.0,0.03,28376.96,878.0,878.0,28376.96,,,,0.02,,500.0,,,,,500.0,0.03,0.02,100.0,72.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.7226
2024-10-15,878.0,27916.01,0.41,0.0,0.03,27916.01,878.0,878.0,27916.01,,,,,,,,,,,,0.03,,100.0,72.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.7226
2024-10-16,878.0,27757.97,0.4,0.0,0.03,27757.97,878.0,878.0,27757.97,,,,,,,,,,,,0.03,,100.0,72.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.7226
2024-10-17,878.0,28034.54,0.4,0.0,0.03,28034.54,878.0,878.0,28034.54,,,,,,,,,,,,0.03,,100.0,72.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.7226
2024-10-18,878.0,28082.83,0.4,0.0,0.03,28082.83,878.0,878.0,28082.83,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-10-21,19278.0,612847.62,8.9,0.03,0.62,320379.62,10078.0,10078.0,320379.62,,,9200.0,,,,,,0.29,9200.0,,0.32,,100.0,99.04,0.0,0.0,0.0,100.0,4.54,0.9133,95.46,1.8945
2024-10-22,19278.0,612654.84,8.52,0.03,0.61,320278.84,10078.0,10078.0,320278.84,,,,,,,,,,,,0.32,,100.0,99.04,0.0,0.0,0.0,100.0,4.55,0.9131,95.45,1.8945
2024-10-23,878.0,27722.85,0.38,0.0,0.03,27722.85,878.0,878.0,27722.85,,,,0.29,,9200.0,,,,,9200.0,0.03,0.29,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-10-24,878.0,27762.36,0.38,0.0,0.03,27762.36,878.0,878.0,27762.36,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-10-25,878.0,27714.07,0.37,0.0,0.03,27714.07,878.0,878.0,27714.07,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-10-28,878.0,27929.18,0.37,0.0,0.03,27929.18,878.0,878.0,27929.18,,,,,,,,,,,,0.03,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-10-29,5478.0,174364.74,2.16,0.01,0.17,101155.74,3178.0,3178.0,101155.74,,,2300.0,,,,,,0.07,2300.0,,0.1,,100.0,97.01,0.0,0.0,0.0,100.0,16.03,0.7308,83.97,1.6722
2024-10-30,878.0,27630.66,0.35,0.0,0.03,27630.66,878.0,878.0,27630.66,,,,0.07,,2300.0,,,,,2300.0,0.03,0.07,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.8996
2024-10-31,1678.0,52202.58,0.65,0.0,0.05,39758.58,1278.0,1278.0,39758.58,,,400.0,,,,,,0.01,400.0,,0.04,,100.0,92.88,0.0,0.0,0.0,100.0,47.82,0.501,52.18,1.2195
2024-11-01,3478.0,109539.61,1.28,0.01,0.11,68596.11,2178.0,2178.0,68596.11,900.0,0.03,,,900.0,,0.03,900.0,,,,0.07,,100.0,95.69,0.0,0.0,0.0,100.0,25.36,0.6214,74.64,1.5281
