,APX FP Equity_DX_SI_QTY,APX FP Equity_DX_SHORT_INTEREST_VALUE,APX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,APX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,APX FP Equity_DX_SI_MV,APX FP Equity_DX_DSS,APX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,APX FP Equity_DX_SUPPLY_SI_QTY,APX FP Equity_DX_BROKER_SI_QTY,APX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,APX FP Equity_DX_SUPPLY_SI_QTY_INC_x,APX FP Equity_DX_BROKER_SI_MV_INC_x,APX FP Equity_DX_BROKER_SI_QTY_ADD,APX FP Equity_DX_SUPPLY_SI_MV_DEC,APX FP Equity_DX_BROKER_SI_QTY_INC,APX FP Equity_DX_SUPPLY_SI_QTY_DEC,APX FP Equity_DX_BROKER_SI_MV_INC_y,APX FP Equity_DX_SUPPLY_SI_QTY_INC_y,APX FP Equity_DX_BROKER_SI_MV_ADD,APX FP Equity_DX_SUPPLY_SI_QTY_ADD,APX FP Equity_DX_BROKER_SI_QTY_DEC,APX FP Equity_DX_SUPPLY_SI_MV,APX FP Equity_DX_BROKER_SI_MV_DEC,APX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,APX FP Equity_DX_UTILIZATION_QUANTITY,APX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,APX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,APX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,APX FP Equity_DX_ACTIVE_UTILIZATION_MV,APX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,APX FP Equity_DX_BROKER_SI_CON_RATIO,APX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,APX FP Equity_DX_DEMAND_SUPPLY_RATIO,APX FP Equity_PX_LAST
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.41
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.93
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.48
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.92
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.65
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.18
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.88
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.28
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.24
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.39
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.82
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.86
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.05
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.82
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.18
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.85
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.54
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.96
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.61
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.75
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.94
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.76
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.72
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.97
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.9
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.93
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.51
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.91
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.73
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.6
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.2
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.75
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.96
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.6
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.98
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.15
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.34
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.86
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.36
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.57
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.91
2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.45
2018-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.84
2018-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.63
2018-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.85
2018-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.36
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.36
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.1
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.95
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.12
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.04
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.35
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.01
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.67
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.16
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.95
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.32
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.23
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.15
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.12
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.11
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.95
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.07
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.21
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.22
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.94
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.95
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.98
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.94
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.54
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.56
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.43
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.32
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.97
2018-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.27
2018-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.38
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.07
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.83
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.67
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.28
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.42
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.53
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.23
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.49
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.62
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.36
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.17
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.88
2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5
2018-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.38
2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4
2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.25
2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4
2018-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.84
2018-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.95
2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.96
2018-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.28
2018-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.85
2018-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.53
2018-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0
2018-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.88
2018-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.43
2018-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.79
2018-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.13
2018-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.87
2018-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2
2018-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.69
2018-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2
2018-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.82
2018-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.51
2018-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.82
2018-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.25
2018-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.38
2018-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.47
2018-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.41
2018-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76
2018-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.99
2018-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.57
2018-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.74
2018-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.82
2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.79
2018-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.66
2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.85
2018-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.17
2018-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.52
2018-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.32
2018-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9
2018-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.23
2018-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.64
2018-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.89
2018-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.26
2018-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.92
2018-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.13
2018-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.27
2018-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1
2018-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.46
2018-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.73
2018-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.38
2018-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.52
2018-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.98
2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.93
2018-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.78
2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.12
2018-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.61
2018-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.52
2018-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.99
2018-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.16
2018-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.76
2018-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.14
2018-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6
2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.34
2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.86
2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.04
2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.39
2018-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.18
2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.39
2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.18
2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.75
2018-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.79
2018-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5
2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.83
2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.48
2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.59
2018-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.11
2018-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.83
2018-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.99
2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.52
2018-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.53
2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.91
2018-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.96
2018-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.58
2018-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.52
2018-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.68
2018-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.25
2018-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.57
2018-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.63
2018-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.45
2018-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.18
2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.22
2018-09-03,1000.0,103160.0,3.06,0.03,0.1,,103160.0,0.0,1000.0,0.0,,,1000.0,,,,,,0.1,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,103.16
2018-09-04,5900.0,607110.0,18.15,0.16,0.58,,607110.0,0.0,5900.0,0.0,,0.48,,,4900.0,,0.48,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,102.9
2018-09-05,12800.0,1288704.0,39.54,0.35,1.29,,1288704.0,0.0,12800.0,0.0,,0.1,5900.0,,1000.0,,0.1,,0.61,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.12,0.5017,52.88,0.0,100.68
2018-09-06,13800.0,1383174.0,41.49,0.38,1.38,,1383174.0,0.0,13800.0,0.0,,0.09,,,1000.0,,0.09,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.51,0.5,50.49,0.0,100.23
2018-09-07,13800.0,1385934.0,41.48,0.38,1.37,,1385934.0,0.0,13800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.62,0.5,50.38,0.0,100.43
2018-09-10,13800.0,1362198.0,39.84,0.38,1.37,,1362198.0,0.0,13800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.71,0.5,50.29,0.0,98.71
2018-09-11,13800.0,1354608.0,39.84,0.38,1.36,,1354608.0,0.0,13800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0,98.16
2018-09-12,32400.0,3209220.0,61.78,0.9,3.19,,3209220.0,0.0,32400.0,0.0,,1.83,,,18600.0,,1.83,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0,99.05
2018-09-13,32400.0,3223476.0,60.51,0.9,3.2,,3223476.0,0.0,32400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.92,0.5,50.08,0.0,99.49
2018-09-14,25500.0,2565300.0,47.05,0.71,2.52,,2565300.0,0.0,25500.0,0.0,,,,,,,,,,,6900.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,36.15,0.5384,63.85,0.0,100.6
2018-09-17,18600.0,1842330.0,34.32,0.52,1.84,,1842330.0,0.0,18600.0,0.0,,,,,,,,,,,6900.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,49.47,0.5001,50.53,0.0,99.05
2018-09-18,18600.0,1854420.0,34.3,0.52,1.84,,1854420.0,0.0,18600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.82,0.5,50.18,0.0,99.7
2018-09-19,9300.0,936603.0,16.71,0.28,0.92,,936603.0,0.0,9300.0,0.0,,,,,,,,,,,9300.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,49.69,1.0,100.0,0.0,100.71
2018-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.76
2018-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.66
2018-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.93
2018-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.62
2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.28
2018-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.03
2018-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.97
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.3
2018-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,852.0,85711.2,0.0,0.0,,0.0,,0.0,100.6
2018-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,852.0,85728.24,0.0,0.0,,0.0,,0.0,100.62
2018-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,426.0,41632.98,0.0,0.0,,0.0,,0.0,97.73
2018-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,426.0,41228.28,0.0,0.0,,0.0,,0.0,96.78
2018-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,426.0,41015.28,0.0,0.0,,0.0,,0.0,96.28
2018-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,426.0,41028.06,0.0,0.0,,0.0,,0.0,96.31
2018-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,426.0,40052.52,0.0,0.0,,0.0,,0.0,94.02
2018-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,426.0,39162.18,0.0,0.0,,0.0,,0.0,91.93
2018-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,426.0,40069.56,0.0,0.0,,0.0,,0.0,94.06
2018-10-15,1100.0,102784.0,3.11,0.03,0.11,,102784.0,0.0,1100.0,0.0,,,1100.0,,,,,,0.11,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.5822,93.44
2018-10-16,19100.0,1803995.0,51.34,0.57,1.79,,1803995.0,0.0,19100.0,0.0,,1.68,,,18000.0,,1.68,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,44.8357,94.45
2018-10-17,38200.0,3599204.0,89.1,1.14,3.59,,3599204.0,0.0,38200.0,0.0,,,19100.0,,,,,,1.8,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.76,0.5,50.24,89.6714,94.22
2018-10-18,38200.0,3546488.0,83.7,1.14,3.58,,3546488.0,0.0,38200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.84,0.5,50.16,89.6714,92.84
2018-10-19,38200.0,3584688.0,75.05,1.12,3.56,,3584688.0,0.0,38200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.81,0.5,50.19,89.6714,93.84
2018-10-22,38200.0,3623652.0,76.15,1.12,3.57,,3623652.0,0.0,38200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,89.6714,94.86
2018-10-23,38200.0,3532354.0,74.66,1.12,3.6,,3532354.0,0.0,38200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.69,0.5,50.31,89.6714,92.47
2018-10-24,38200.0,3531972.0,114.5,1.12,3.55,,3531972.0,0.0,38200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.62,0.5,50.38,86.6213,92.46
2018-10-25,38200.0,3554892.0,118.43,1.11,3.56,,3554892.0,0.0,38200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.73,0.5,50.27,86.6213,93.06
2018-10-26,38200.0,3490334.0,93.73,1.11,3.56,,3490334.0,0.0,38200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.76,0.5,50.24,86.6213,91.37
2018-10-29,38200.0,3476582.0,93.35,1.11,3.52,,3476582.0,0.0,38200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.25,0.5001,50.75,86.6213,91.01
2018-10-30,38200.0,3481548.0,93.34,1.11,3.52,,3481548.0,0.0,38200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.26,0.5001,50.74,86.6213,91.14
2018-10-31,38200.0,3565588.0,98.29,1.11,3.53,,3565588.0,0.0,38200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.3,0.5001,50.7,86.6213,93.34
2018-11-01,38200.0,3642370.0,98.29,1.1,3.57,,3642370.0,0.0,38200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.86,0.5,50.14,86.6213,95.35
2018-11-02,20200.0,1943644.0,46.78,0.57,1.93,,1943644.0,0.0,20200.0,0.0,,,,,,,,,,,18000.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,5.79,0.8908,94.21,45.805,96.22
2018-11-05,2200.0,210738.0,5.35,0.06,0.22,,210738.0,0.0,2200.0,0.0,,,,,,,,,,,18000.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,48.67,0.5004,51.33,4.9887,95.79
2018-11-06,2200.0,210606.0,5.35,0.06,0.22,,210606.0,0.0,2200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.52,0.5004,51.48,4.9887,95.73
2018-11-07,2200.0,212784.0,5.35,0.06,0.22,,212784.0,0.0,2200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.52,0.5004,51.48,4.9887,96.72
2018-11-08,2200.0,211860.0,5.35,0.06,0.22,,211860.0,0.0,2200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.73,0.5003,51.27,4.9887,96.3
2018-11-09,2200.0,207944.0,5.37,0.06,0.22,,207944.0,0.0,2200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.63,0.5004,51.37,4.9887,94.52
2018-11-12,2200.0,206778.0,4.42,0.06,0.21,,206778.0,0.0,2200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.16,0.5007,51.84,4.9887,93.99
