,CNAA FP Equity_DX_SI_QTY,CNAA FP Equity_DX_SHORT_INTEREST_VALUE,CNAA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CNAA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CNAA FP Equity_DX_SI_MV,CNAA FP Equity_DX_DSS,CNAA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CNAA FP Equity_DX_SUPPLY_SI_QTY,CNAA FP Equity_DX_BROKER_SI_QTY,CNAA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CNAA FP Equity_DX_BROKER_SI_MV_NEW_x,CNAA FP Equity_DX_SUPPLY_SI_QTY_INC_x,CNAA FP Equity_DX_BROKER_SI_MV_INC_x,CNAA FP Equity_DX_BROKER_SI_QTY_ADD,CNAA FP Equity_DX_BROKER_SI_QTY_NEW,CNAA FP Equity_DX_SUPPLY_SI_MV_DEC,CNAA FP Equity_DX_BROKER_SI_QTY_INC,CNAA FP Equity_DX_SUPPLY_SI_QTY_DEC,CNAA FP Equity_DX_BROKER_SI_MV_NEW_y,CNAA FP Equity_DX_BROKER_SI_MV_INC_y,CNAA FP Equity_DX_SUPPLY_SI_QTY_INC_y,CNAA FP Equity_DX_BROKER_SI_MV_ADD,CNAA FP Equity_DX_SUPPLY_SI_QTY_ADD,CNAA FP Equity_DX_BROKER_SI_QTY_DEC,CNAA FP Equity_DX_SUPPLY_SI_MV,CNAA FP Equity_DX_BROKER_SI_MV_DEC,CNAA FP Equity_DX_SUPPLY_SI_MV_RMV,CNAA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CNAA FP Equity_DX_UTILIZATION_QUANTITY,CNAA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CNAA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CNAA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CNAA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CNAA FP Equity_DX_ACTIVE_UTILIZATION_MV,CNAA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CNAA FP Equity_DX_BROKER_SI_CON_RATIO,CNAA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CNAA FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28118962.22,,28.07,0.0,,0.0,,0.0
2019-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27868364.44,,27.84,0.0,,0.0,,0.0
2019-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27988935.07,,27.99,0.0,,0.0,,0.0
2019-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28038581.8,,28.03,0.0,,0.0,,0.0
2019-10-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28066951.36,,28.1,0.0,,0.0,,0.0
2019-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27851815.53,,27.86,0.0,,0.0,,0.0
2019-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28457032.81,,28.48,0.0,,0.0,,0.0
2019-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28823472.96,,28.81,0.0,,0.0,,0.0
2019-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29213554.41,,29.17,0.0,,0.0,,0.0
2019-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29393228.29,,29.38,0.0,,0.0,,0.0
2019-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29218282.67,,29.26,0.0,,0.0,,0.0
2019-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28757277.32,,28.68,0.0,,0.0,,0.0
2019-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28811652.31,,28.79,0.0,,0.0,,0.0
2019-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28343554.57,,28.3,0.0,,0.0,,0.0
2019-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28466489.33,,28.45,0.0,,0.0,,0.0
2019-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28617793.65,,28.59,0.0,,0.0,,0.0
2019-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28603608.87,,28.59,0.0,,0.0,,0.0
2019-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28603608.87,,28.6,0.0,,0.0,,0.0
2019-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28858934.91,,28.9,0.0,,0.0,,0.0
2019-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29232467.45,,29.21,0.0,,0.0,,0.0
2019-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28842386.0,,28.86,0.0,,0.0,,0.0
2019-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28679261.03,,28.69,0.0,,0.0,,0.0
2019-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28497223.02,,28.52,0.0,,0.0,,0.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29024424.01,,29.04,0.0,,0.0,,0.0
2019-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29376679.38,,29.41,0.0,,0.0,,0.0
2019-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29747847.79,,29.77,0.0,,0.0,,0.0
2019-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29686380.41,,29.71,0.0,,0.0,,0.0
2019-11-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29894423.85,,29.9,0.0,,0.0,,0.0
2019-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29714749.97,,29.72,0.0,,0.0,,0.0
2019-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29348309.82,,29.34,0.0,,0.0,,0.0
2019-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29085891.39,,29.09,0.0,,0.0,,0.0
2019-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29168635.94,,29.13,0.0,,0.0,,0.0
2019-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29381407.64,,29.34,0.0,,0.0,,0.0
2019-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29201733.76,,29.2,0.0,,0.0,,0.0
2019-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29066978.35,,29.06,0.0,,0.0,,0.0
2019-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29345945.69,,29.34,0.0,,0.0,,0.0
2019-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29199369.63,,29.2,0.0,,0.0,,0.0
2019-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29109532.69,,29.14,0.0,,0.0,,0.0
2019-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28695809.94,,28.72,0.0,,0.0,,0.0
2020-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,30000.0,4659000.0,,4.66,0.0,,0.0,,0.0
2020-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,30000.0,4749000.0,,4.74,0.0,,0.0,,0.0
2020-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35000.0,5464550.0,,5.46,0.0,,0.0,,0.0
2020-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35000.0,5393150.0,,5.4,0.0,,0.0,,0.0
2020-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35000.0,5177900.0,,5.4,0.0,,0.0,,0.0
2020-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,80000.0,11793600.0,,12.32,0.0,,0.0,,0.0
2020-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,85000.0,12861350.0,,12.86,0.0,,0.0,,0.0
2020-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,85000.0,12903850.0,,12.88,0.0,,0.0,,0.0
2020-07-22,33000.0,4930200.0,46.41,8.68,4.97,,4930200.0,16500.0,33000.0,2465100.0,,,,33000.0,,,,,,,,4.97,16500.0,,2.47,,,18.33,18.33,73500.0,10980900.0,,10.98,18.33,49.6,0.5,50.4,0.3667
2020-07-23,33000.0,4956270.0,46.88,8.68,4.93,,4956270.0,16500.0,33000.0,2478135.0,,,,,,,,,,,,,,,2.47,,,18.33,18.33,73500.0,11038965.0,,11.01,18.33,49.87,0.5,50.13,0.3667
2020-07-24,33000.0,4716030.0,42.88,8.68,4.85,,4716030.0,16500.0,33000.0,2358015.0,,,,,,,,,,,,,,,2.36,,,18.33,18.33,73500.0,10503885.0,,10.5,18.33,48.76,0.5003,51.24,0.3667
2020-07-27,33000.0,4707450.0,37.58,8.68,4.72,,4707450.0,16500.0,33000.0,2353725.0,,,,,,,,,,,,,,,2.36,,,18.33,18.33,73500.0,10484775.0,,10.49,18.33,49.95,0.5,50.05,0.3667
2020-07-28,33000.0,4739130.0,37.87,8.68,4.72,,4739130.0,16500.0,33000.0,2369565.0,,,,,,,,,,,,,,,2.37,,,17.37,17.37,78500.0,11273385.0,,11.25,17.37,49.83,0.5,50.17,0.3474
2020-07-29,33000.0,4860900.0,38.0,8.68,4.81,,4860900.0,16500.0,33000.0,2430450.0,,,,,,,,,,,,,,,2.36,,,17.37,17.37,78500.0,11563050.0,,11.22,17.37,49.37,0.5001,50.63,0.3474
2020-07-30,33000.0,4782030.0,39.77,8.68,4.84,,4782030.0,16500.0,33000.0,2391015.0,,,,,,,,,,,,,,,2.35,,,16.5,16.5,83500.0,12099985.0,,11.9,16.5,49.59,0.5,50.41,0.33
2020-07-31,33000.0,4815690.0,39.39,8.68,4.79,,4815690.0,16500.0,33000.0,2407845.0,,,,,,,,,,,,,,,2.41,,,16.5,16.5,83500.0,12185155.0,,12.21,16.5,49.82,0.5,50.18,0.33
2020-08-03,33000.0,4989930.0,39.07,8.68,4.91,,2494965.0,16500.0,16500.0,2494965.0,,,,,,,,,,,,,,16500.0,2.5,2.41,,16.5,16.5,83500.0,12626035.0,,12.63,16.5,49.13,0.5002,50.87,0.33
2020-08-04,29500.0,4431195.0,34.9,7.76,4.45,,1952730.0,16500.0,13000.0,2478465.0,,,,6500.0,,,,,,,,0.98,,10000.0,2.49,1.42,,16.5,16.5,83500.0,12542535.0,,12.6,16.5,22.12,0.6555,77.88,0.295
2020-08-05,29500.0,4437980.0,35.26,7.76,4.42,,1955720.0,16500.0,13000.0,2482260.0,,,,,,,,,,,,,,,2.47,,,16.5,16.5,83500.0,12561740.0,,12.5,16.5,22.06,0.6561,77.94,0.295
2020-08-06,13000.0,1951560.0,15.51,3.06,1.95,,1951560.0,6500.0,13000.0,975780.0,,,,,,1.49,,10000.0,,,,,,,0.97,,,6.5,6.5,93500.0,14036220.0,,14.01,6.5,49.95,0.5,50.05,0.13
2020-08-07,13000.0,1931410.0,15.47,3.06,1.94,,1931410.0,6500.0,13000.0,965705.0,,,,,,,,,,,,,,,0.97,,,5.2,5.2,118500.0,17605545.0,,17.63,5.2,49.74,0.5,50.26,0.104
2020-08-10,13000.0,1939730.0,15.46,3.06,1.93,,1939730.0,6500.0,13000.0,969865.0,,,,,,,,,,,,,,,0.97,,,4.97,4.97,124200.0,18531882.0,,18.54,4.97,49.89,0.5,50.11,0.0995
2020-08-11,18700.0,2779942.0,24.32,4.4,2.77,,2779942.0,12200.0,18700.0,1813652.0,,5700.0,0.84,,,,5700.0,,,0.84,5700.0,,,,1.82,,,9.38,9.38,117800.0,17512148.0,,17.53,9.38,34.7,0.5468,65.3,0.1438
2020-08-12,24400.0,3620472.0,32.55,5.74,3.62,,3620472.0,12200.0,24400.0,1810236.0,,,0.85,,,,5700.0,,,0.85,,,,,1.81,,,9.38,9.38,117800.0,17479164.0,,17.5,9.38,49.95,0.5,50.05,0.1877
2020-08-13,24400.0,3571916.0,32.71,5.74,3.59,,3571916.0,12200.0,24400.0,1785958.0,,,,,,,,,,,,,,,1.81,,,9.38,9.38,117800.0,17244742.0,,17.46,9.38,49.66,0.5,50.34,0.1877
2020-08-14,24400.0,3608028.0,33.13,5.74,3.59,,3608028.0,12200.0,24400.0,1804014.0,,,,,,,,,,,,,,,1.8,,,9.38,9.38,117800.0,17419086.0,,17.41,9.38,49.75,0.5,50.25,0.1877
2020-08-17,24400.0,3681472.0,37.13,5.74,3.6,,3681472.0,12200.0,24400.0,1840736.0,,,,,,,,,,,,,,,1.8,,,9.38,9.38,117800.0,17773664.0,,17.38,9.38,49.92,0.5,50.08,0.1877
2020-08-18,24400.0,3686840.0,37.45,5.74,3.68,,3686840.0,12200.0,24400.0,1843420.0,,,,,,,,,,,,,,,1.79,,,9.38,9.38,117800.0,17799580.0,,17.28,9.38,49.96,0.5,50.04,0.1877
2020-08-19,24400.0,3647556.0,38.0,5.74,3.66,,3647556.0,12200.0,24400.0,1823778.0,,,,,,,,,,,,,,,1.83,,,9.38,9.38,117800.0,17609922.0,,17.64,9.38,49.73,0.5,50.27,0.1877
2020-08-20,24400.0,3621692.0,38.52,5.48,3.63,,1810846.0,12200.0,12200.0,1810846.0,,,,,,,,,,,,,,12200.0,1.81,1.82,,9.38,9.38,117800.0,17485054.0,,17.48,9.38,49.79,0.5,50.21,0.1877
2020-08-21,24400.0,3662196.0,39.37,5.48,3.65,,1831098.0,12200.0,12200.0,1831098.0,,,,,,,,,,,,,,,1.83,,,9.38,9.38,117800.0,17680602.0,,17.69,9.38,49.76,0.5,50.24,0.1877
2020-08-24,11400.0,1717524.0,19.23,2.56,1.71,,858762.0,5700.0,5700.0,858762.0,,,,,,0.97,,6500.0,,,,,,6500.0,0.86,0.96,,100.0,4.38,0.0,0.0,,0.0,100.0,49.86,0.5,50.14,0.0877
2020-08-25,11400.0,1720146.0,19.49,2.56,1.72,,860073.0,5700.0,5700.0,860073.0,,,,,,,,,,,,,,,0.86,,,100.0,4.38,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0877
2020-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.86,,5700.0,,,,,,5700.0,0.0,0.86,,0.0,0.0,130000.0,19532500.0,,19.48,0.0,,0.0,100.0,0.0
2020-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,19502600.0,,19.64,0.0,,0.0,,0.0
2020-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,19502600.0,,19.49,0.0,,0.0,,0.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,19692400.0,,19.4,0.0,,0.0,,0.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,20073300.0,,20.03,0.0,,0.0,,0.0
2020-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,20257900.0,,20.17,0.0,,0.0,,0.0
2020-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,19810700.0,,20.2,0.0,,0.0,,0.0
2020-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,19709300.0,,19.69,0.0,,0.0,,0.0
2020-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,19461000.0,,19.45,0.0,,0.0,,0.0
2020-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,19401200.0,,19.39,0.0,,0.0,,0.0
2020-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,19155500.0,,19.17,0.0,,0.0,,0.0
2020-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,18944900.0,,19.08,0.0,,0.0,,0.0
2020-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,19100900.0,,19.12,0.0,,0.0,,0.0
2020-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,19243900.0,,19.25,0.0,,0.0,,0.0
2020-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,19659900.0,,19.67,0.0,,0.0,,0.0
2020-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,19537700.0,,19.54,0.0,,0.0,,0.0
2020-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,19448000.0,,19.45,0.0,,0.0,,0.0
2020-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,19671600.0,,19.68,0.0,,0.0,,0.0
2020-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,130000.0,19576700.0,,19.89,0.0,,0.0,,0.0
2020-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,150000.0,22503000.0,,23.02,0.0,,0.0,,0.0
2020-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,150000.0,22483500.0,,22.48,0.0,,0.0,,0.0
2020-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,150000.0,22197000.0,,22.19,0.0,,0.0,,0.0
2020-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,150000.0,22213500.0,,22.23,0.0,,0.0,,0.0
2020-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,150000.0,22404000.0,,22.42,0.0,,0.0,,0.0
2020-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,165600.0,24536952.0,,24.52,0.0,,0.0,,0.0
2020-09-30,31200.0,4690296.0,82.34,6.39,4.66,,4690296.0,15600.0,31200.0,2345148.0,,,,31200.0,,,,,,,,4.66,15600.0,,2.34,,,10.4,10.4,134400.0,20204352.0,,20.2,10.4,49.64,0.5,50.36,0.208
2020-10-01,31200.0,4825392.0,60.99,6.39,4.76,,4825392.0,15600.0,31200.0,2412696.0,,,,,,,,,,,,,,,2.41,,,10.4,10.4,134400.0,20786304.0,,20.79,10.4,49.29,0.5001,50.71,0.208
2020-10-02,31200.0,4758312.0,55.86,6.39,4.79,,4758312.0,15600.0,31200.0,2379156.0,,,,,,,,,,,,,,,2.38,,,10.4,10.4,134400.0,20497344.0,,20.49,10.4,49.65,0.5,50.35,0.208
2020-10-05,31200.0,4755192.0,50.95,6.39,4.76,,4755192.0,15600.0,31200.0,2377596.0,,,,,,,,,,,,,,,2.38,,,10.4,10.4,134400.0,20483904.0,,20.47,10.4,49.98,0.5,50.02,0.208
2020-10-06,31200.0,4743336.0,49.35,6.39,4.73,,4743336.0,15600.0,31200.0,2371668.0,,,,,,,,,,,,,,,2.37,,,10.4,10.4,134400.0,20432832.0,,20.43,10.4,49.94,0.5,50.06,0.208
2020-10-07,31200.0,4779840.0,49.35,6.39,4.76,,4779840.0,15600.0,31200.0,2389920.0,,,,,,,,,,,,,,,2.37,,,9.9,9.9,141900.0,21739080.0,,21.59,9.9,49.81,0.5,50.19,0.1981
2020-10-08,46200.0,7112952.0,75.9,9.47,7.1,,7112952.0,23100.0,46200.0,3556476.0,,7500.0,2.33,,,,15000.0,,,2.33,7500.0,,,,3.52,,,14.9,14.9,131900.0,20307324.0,,20.1,14.9,49.88,0.5,50.12,0.2981
2020-10-09,46200.0,7122654.0,74.99,9.47,7.13,,7122654.0,23100.0,46200.0,3561327.0,,,,,,,,,,,,,,,3.56,,,14.44,14.44,136900.0,21105873.0,,21.1,14.44,49.97,0.5,50.03,0.2888
2020-10-12,46200.0,7247394.0,68.48,9.47,7.19,,7247394.0,23100.0,46200.0,3623697.0,,,,,,,,,,,,,,,3.62,,,14.44,14.44,136900.0,21475503.0,,21.48,14.44,49.57,0.5,50.43,0.2888
2020-10-13,46200.0,7302834.0,61.12,9.47,7.28,,7302834.0,23100.0,46200.0,3651417.0,,,,,,,,,,,,,,,3.66,,,14.44,14.44,136900.0,21639783.0,,21.67,14.44,49.81,0.5,50.19,0.2888
2020-10-14,46200.0,7307916.0,59.91,9.47,7.3,,7307916.0,23100.0,46200.0,3653958.0,,,,,,,,,,,,,,,3.64,,,14.44,14.44,136900.0,21654842.0,,21.57,14.44,49.98,0.5,50.02,0.2888
2020-10-15,38700.0,6065838.0,50.09,6.21,6.11,,6065838.0,15600.0,38700.0,2445144.0,,,,,,1.19,,7500.0,,,,,,7500.0,2.47,1.22,,9.75,9.75,144400.0,22633256.0,,22.86,9.75,40.09,0.5196,59.91,0.2419
2020-10-16,31200.0,4924920.0,40.17,5.01,4.91,,4924920.0,15600.0,31200.0,2462460.0,,,,,,,,,,,,,,7500.0,2.46,1.21,,9.75,9.75,144400.0,22793540.0,,22.81,9.75,49.82,0.5,50.18,0.195
2020-10-19,31200.0,4911504.0,39.95,5.01,4.91,,4911504.0,15600.0,31200.0,2455752.0,,,,,,,,,,,,,,,2.44,,,9.75,9.75,144400.0,22731448.0,,22.59,9.75,49.92,0.5,50.08,0.195
2020-10-20,31200.0,4895280.0,39.97,4.86,4.9,,4895280.0,15600.0,31200.0,2447640.0,,,,,,,,,,,,,,,2.45,,,9.75,9.75,144400.0,22656360.0,,22.65,9.75,49.93,0.5,50.07,0.195
2020-10-21,31200.0,4889040.0,40.41,4.86,4.89,,4889040.0,15600.0,31200.0,2444520.0,,,,,,,,,,,,,,,2.44,,,9.63,9.63,146400.0,22940880.0,,22.93,9.63,49.97,0.5,50.03,0.1926
2020-10-22,42800.0,6691780.0,55.24,6.67,6.7,,6691780.0,15600.0,42800.0,2439060.0,,,1.8,,,,11600.0,,,1.8,,,,,2.44,,,9.2,9.2,154000.0,24077900.0,,24.1,9.2,36.5,0.5364,63.5,0.2524
2020-10-23,54400.0,8428736.0,67.6,8.47,8.48,,8428736.0,27200.0,54400.0,4214368.0,,11600.0,1.82,,,,11600.0,,,1.82,11600.0,,,,4.21,,,10.46,10.46,232800.0,36070032.0,,36.06,10.46,49.77,0.5,50.23,0.2092
2020-10-26,154400.0,23518208.0,170.33,24.05,23.88,,8286208.0,127200.0,54400.0,19375104.0,,100000.0,,,,,,,,,100000.0,,,,19.75,,,79.5,79.5,32800.0,4996096.0,,5.09,79.5,17.64,0.4839,65.01,0.965
2020-10-27,154400.0,23672608.0,165.51,23.35,23.49,,23672608.0,77200.0,154400.0,11836304.0,,,,100000.0,,7.76,,50000.0,,,,15.19,,,11.98,,,45.31,45.31,93200.0,14289424.0,,14.46,45.31,17.71,0.4808,64.69,0.9061
