,ALLEC FP Equity_DX_SI_QTY,ALLEC FP Equity_DX_SHORT_INTEREST_VALUE,ALLEC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLEC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLEC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLEC FP Equity_DX_SI_MV,ALLEC FP Equity_DX_DSS,ALLEC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLEC FP Equity_DX_SUPPLY_SI_QTY,ALLEC FP Equity_DX_BROKER_SI_QTY,ALLEC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLEC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLEC FP Equity_DX_BROKER_SI_MV_INC_x,ALLEC FP Equity_DX_BROKER_SI_QTY_ADD,ALLEC FP Equity_DX_SUPPLY_SI_MV_DEC,ALLEC FP Equity_DX_BROKER_SI_QTY_INC,ALLEC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLEC FP Equity_DX_BROKER_SI_MV_INC_y,ALLEC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLEC FP Equity_DX_BROKER_SI_MV_ADD,ALLEC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLEC FP Equity_DX_BROKER_SI_QTY_DEC,ALLEC FP Equity_DX_SUPPLY_SI_MV,ALLEC FP Equity_DX_BROKER_SI_MV_DEC,ALLEC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLEC FP Equity_DX_UTILIZATION_QUANTITY,ALLEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLEC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLEC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLEC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLEC FP Equity_DX_BROKER_SI_CON_RATIO,ALLEC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLEC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALLEC FP Equity_PX_LAST
2022-03-08,1131.0,8595.6,0.03,0.24,0.01,0.01,0.0,8474.0,1115.0,1115.0,8474.0,,,,,,,,,,,,0.01,,100.0,26.55,0.0,0.0,0.0,100.0,2.95,0.9428,97.05,0.2693,7.6
2022-03-09,1131.0,8753.94,0.03,0.23,0.01,0.01,0.0,8630.1,1115.0,1115.0,8630.1,,,,,,,,,,,,0.01,,100.0,26.55,0.0,0.0,0.0,100.0,2.85,0.9445,97.15,0.2693,7.74
2022-03-10,1131.0,8482.5,0.03,0.21,0.01,0.01,0.0,8362.5,1115.0,1115.0,8362.5,,,,,,,,,,,,0.01,,100.0,44.6,0.0,0.0,0.0,100.0,2.79,0.9458,97.21,0.4524,7.5
2022-03-11,1131.0,8482.5,0.03,0.21,0.01,0.01,0.0,8362.5,1115.0,1115.0,8362.5,,,,,,,,,,,,0.01,,100.0,44.6,0.0,0.0,0.0,100.0,2.88,0.9441,97.12,0.4524,7.5
2022-03-14,1131.0,8640.84,0.03,0.21,0.01,0.01,0.0,8518.6,1115.0,1115.0,8518.6,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,2.86,0.9445,97.14,1.0144,7.64
2022-03-15,1131.0,8753.94,0.03,0.21,0.01,0.01,0.0,8630.1,1115.0,1115.0,8630.1,,,,,,,,,,,,0.01,,100.0,26.55,0.0,0.0,0.0,100.0,2.85,0.9447,97.15,0.2693,7.74
2022-03-16,1131.0,8414.64,0.03,0.21,0.01,0.01,0.0,8295.6,1115.0,1115.0,8295.6,,,,,,,,,,,,0.01,,100.0,26.55,0.0,0.0,0.0,100.0,2.78,0.946,97.22,0.2693,7.44
2022-03-17,1131.0,8143.2,0.03,0.21,0.01,0.01,0.0,8028.0,1115.0,1115.0,8028.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,2.78,0.9459,97.22,1.0144,7.2
2022-03-18,1131.0,8527.74,0.03,0.21,0.01,0.01,0.0,8407.1,1115.0,1115.0,8407.1,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,2.89,0.9438,97.11,1.0144,7.54
2022-03-21,1131.0,8663.46,0.03,0.21,0.01,0.01,0.0,8540.9,1115.0,1115.0,8540.9,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,2.85,0.9446,97.15,1.0144,7.66
2022-03-22,1131.0,8663.46,0.03,0.21,0.01,0.01,0.0,8540.9,1115.0,1115.0,8540.9,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,2.83,0.945,97.17,1.0144,7.66
2022-03-23,1131.0,8640.84,0.03,0.21,0.01,0.01,0.0,8518.6,1115.0,1115.0,8518.6,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,2.82,0.9451,97.18,1.0144,7.64
2022-03-24,1131.0,8527.74,0.03,0.21,0.01,0.01,0.0,8407.1,1115.0,1115.0,8407.1,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,2.81,0.9454,97.19,1.0144,7.54
2022-03-25,1131.0,8550.36,0.03,0.21,0.01,0.01,0.0,8429.4,1115.0,1115.0,8429.4,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,2.85,0.9446,97.15,1.0144,7.56
2022-03-28,1131.0,8686.08,0.03,0.31,0.01,0.01,0.0,8563.2,1115.0,1115.0,8563.2,,,,,,,,,,,,0.01,,100.0,26.55,0.0,0.0,0.0,100.0,2.85,0.9446,97.15,0.2693,7.68
2022-03-29,1131.0,8708.7,0.03,0.32,0.01,0.01,0.0,8585.5,1115.0,1115.0,8585.5,,,,,,,,,,,,0.01,,100.0,26.55,0.0,0.0,0.0,100.0,2.83,0.9449,97.17,0.2693,7.7
2022-03-30,1131.0,8686.08,0.03,0.32,0.01,0.01,0.0,8563.2,1115.0,1115.0,8563.2,,,,,,,,,,,,0.01,,100.0,26.55,0.0,0.0,0.0,100.0,2.83,0.9451,97.17,0.2693,7.68
2022-03-31,1131.0,8595.6,0.03,0.32,0.01,0.01,0.0,8474.0,1115.0,1115.0,8474.0,,,,,,,,,,,,0.01,,100.0,26.55,0.0,0.0,0.0,100.0,2.82,0.9453,97.18,0.2693,7.6
2022-04-01,1131.0,8753.94,0.03,0.34,0.01,0.01,0.0,8630.1,1115.0,1115.0,8630.1,,,,,,,,,,,,0.01,,100.0,26.55,0.0,0.0,0.0,100.0,2.87,0.9443,97.13,0.2693,7.74
2022-04-04,1131.0,8731.32,0.03,0.34,0.01,0.01,0.0,8607.8,1115.0,1115.0,8607.8,,,,,,,,,,,,0.01,,100.0,26.55,0.0,0.0,0.0,100.0,2.82,0.9451,97.18,0.2693,7.72
2022-04-05,32.0,243.2,0.0,0.01,0.0,0.0,0.0,121.6,16.0,16.0,121.6,,,,0.01,,1099.0,,,,,1099.0,0.0,0.01,100.0,0.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0062,7.6
2022-04-06,32.0,247.04,0.0,0.01,0.0,0.0,0.0,123.52,16.0,16.0,123.52,,,,,,,,,,,,0.0,,100.0,0.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0062,7.72
2022-04-07,32.0,243.2,0.0,0.01,0.0,0.0,0.0,121.6,16.0,16.0,121.6,,,,,,,,,,,,0.0,,100.0,0.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0062,7.6
2022-04-08,32.0,243.2,0.0,0.01,0.0,0.0,0.0,121.6,16.0,16.0,121.6,,,,,,,,,,,,0.0,,100.0,0.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0062,7.6
2022-04-11,32.0,243.2,0.0,0.01,0.0,0.0,0.0,121.6,16.0,16.0,121.6,,,,,,,,,,,,0.0,,100.0,0.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0062,7.6
2022-04-12,32.0,243.2,0.0,0.01,0.0,0.0,0.0,121.6,16.0,16.0,121.6,,,,,,,,,,,,0.0,,100.0,0.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0062,7.6
2022-04-13,32.0,243.2,0.0,0.01,0.0,0.0,0.0,121.6,16.0,16.0,121.6,,,,,,,,,,,,0.0,,100.0,5.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.1067,7.6
2022-04-14,32.0,243.2,0.0,0.01,0.0,0.0,0.0,121.6,16.0,16.0,121.6,,,,,,,,,,,,0.0,,100.0,5.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.1067,7.6
2022-04-15,32.0,243.2,0.0,0.01,0.0,0.0,0.0,121.6,16.0,16.0,121.6,,,,,,,,,,,,0.0,,100.0,5.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.1067,
2022-04-18,32.0,243.2,0.0,0.01,0.0,0.0,0.0,121.6,16.0,16.0,121.6,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,
2022-04-19,32.0,243.2,0.0,0.01,0.0,0.0,0.0,121.6,16.0,16.0,121.6,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.6
2022-04-20,32.0,243.84,0.0,0.02,0.0,0.0,0.0,121.92,16.0,16.0,121.92,,,,,,,,,,,,0.0,,100.0,0.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0062,7.62
2022-04-21,32.0,243.2,0.0,0.02,0.0,0.0,0.0,121.6,16.0,16.0,121.6,,,,,,,,,,,,0.0,,100.0,0.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0062,7.6
2022-04-22,48.0,364.8,0.0,0.04,0.0,0.0,0.0,243.2,16.0,32.0,121.6,,0.0,,,16.0,,0.0,,,,,0.0,,100.0,0.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0092,7.6
2022-04-25,64.0,486.4,0.0,0.08,0.0,0.0,0.0,243.2,32.0,32.0,243.2,16.0,,,,,,,16.0,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0123,7.6
2022-04-26,64.0,492.8,0.0,0.09,0.0,0.0,0.0,246.4,32.0,32.0,246.4,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0123,7.7
2022-04-27,64.0,495.36,0.0,0.09,0.0,0.0,0.0,247.68,32.0,32.0,247.68,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0123,7.74
2022-04-28,64.0,488.96,0.0,0.09,0.0,0.0,0.0,244.48,32.0,32.0,244.48,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0123,7.64
2022-04-29,64.0,488.96,0.0,0.1,0.0,0.0,0.0,244.48,32.0,32.0,244.48,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0123,7.64
2022-05-02,64.0,492.8,0.0,0.11,0.0,0.0,0.0,246.4,32.0,32.0,246.4,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0123,7.7
2022-05-03,64.0,487.68,0.0,0.11,0.0,0.0,0.0,243.84,32.0,32.0,243.84,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0123,7.62
2022-05-04,64.0,492.8,0.0,0.14,0.0,0.0,0.0,246.4,32.0,32.0,246.4,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0123,7.7
2022-05-05,64.0,492.8,0.0,0.11,0.0,0.0,0.0,246.4,32.0,32.0,246.4,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0123,7.7
2022-05-06,64.0,490.24,0.0,0.11,0.0,0.0,0.0,245.12,32.0,32.0,245.12,,,,,,,,,,,,0.0,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0123,7.66
2022-05-09,64.0,494.08,0.0,0.1,0.0,0.0,0.0,247.04,32.0,32.0,247.04,,,,,,,,,,,,0.0,,100.0,6.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.128,7.72
2022-05-10,128.0,985.6,0.0,0.19,0.0,0.0,0.0,492.8,64.0,64.0,492.8,32.0,0.0,,,32.0,,0.0,32.0,,,,0.0,,100.0,1.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0246,7.7
2022-05-11,128.0,985.6,0.0,0.17,0.0,0.0,0.0,492.8,64.0,64.0,492.8,,,,,,,,,,,,0.0,,100.0,1.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0246,7.7
2022-05-12,128.0,983.04,0.0,0.16,0.0,0.0,0.0,491.52,64.0,64.0,491.52,,,,,,,,,,,,0.0,,100.0,1.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0246,7.68
2022-05-13,128.0,983.04,0.0,0.17,0.0,0.0,0.0,491.52,64.0,64.0,491.52,,,,,,,,,,,,0.0,,100.0,1.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0246,7.68
2022-05-16,128.0,983.04,0.0,0.18,0.0,0.0,0.0,491.52,64.0,64.0,491.52,,,,,,,,,,,,0.0,,100.0,1.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0246,7.68
2022-05-17,128.0,998.4,0.0,0.22,0.0,0.0,0.0,499.2,64.0,64.0,499.2,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.8
2022-05-18,128.0,1000.96,0.0,0.22,0.0,0.0,0.0,500.48,64.0,64.0,500.48,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.82
2022-05-19,128.0,995.84,0.0,0.2,0.0,0.0,0.0,497.92,64.0,64.0,497.92,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.78
2022-05-20,128.0,1011.2,0.0,0.16,0.0,0.0,0.0,505.6,64.0,64.0,505.6,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.9
2022-05-23,80.0,625.6,0.0,0.09,0.0,0.0,0.0,125.12,64.0,16.0,500.48,,,,,,,,,,,48.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.25,7.82
2022-05-24,32.0,250.24,0.0,0.03,0.0,0.0,0.0,125.12,16.0,16.0,125.12,,,,0.0,,48.0,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.82
2022-05-25,32.0,250.24,0.0,0.03,0.0,0.0,0.0,125.12,16.0,16.0,125.12,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.82
2022-05-26,32.0,250.24,0.0,0.03,0.0,0.0,0.0,125.12,16.0,16.0,125.12,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.82
2022-05-27,32.0,247.04,0.0,0.03,0.0,0.0,0.0,123.52,16.0,16.0,123.52,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.72
2022-05-30,32.0,250.24,0.0,0.03,0.0,0.0,0.0,125.12,16.0,16.0,125.12,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.82
2022-05-31,32.0,251.52,0.0,0.03,0.0,0.0,0.0,125.76,16.0,16.0,125.76,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.86
2022-06-01,32.0,247.68,0.0,0.03,0.0,0.0,0.0,123.84,16.0,16.0,123.84,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.74
2022-06-02,16.0,125.44,0.0,0.02,0.0,0.0,0.0,0.0,16.0,0.0,125.44,,,,,,,,,,,16.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,7.84
2022-06-03,16.0,128.32,0.0,0.02,0.0,0.0,0.0,0.0,16.0,0.0,128.32,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,8.02
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.94
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.06
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.12
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.16
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.04
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.72
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.72
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.54
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.54
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.54
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.38
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.12
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.94
2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.94
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.88
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.88
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9
2022-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9
2022-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.02
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.26
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.16
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.18
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.38
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.56
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.52
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.52
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.46
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.46
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.52
2022-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.62
2022-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.62
2022-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.62
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.44
2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.38
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.46
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.24
2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.22
2022-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.24
2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.24
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.24
2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36
2022-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.16
2022-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34
2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.12
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2835.0,0.0,0.0,,0.0,,0.0,7.0
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2778.3,0.0,0.0,,0.0,,0.0,6.86
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2713.5,0.0,0.0,,0.0,,0.0,6.7
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2681.1,0.0,0.0,,0.0,,0.0,6.62
2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2575.8,0.0,0.0,,0.0,,0.0,6.36
2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2470.5,0.0,0.0,,0.0,,0.0,6.1
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2551.5,0.0,0.0,,0.0,,0.0,6.3
2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2551.5,0.0,0.0,,0.0,,0.0,6.3
2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2575.8,0.0,0.0,,0.0,,0.0,6.36
2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2575.8,0.0,0.0,,0.0,,0.0,6.36
2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2575.8,0.0,0.0,,0.0,,0.0,6.36
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2543.4,0.0,0.0,,0.0,,0.0,6.28
2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2551.5,0.0,0.0,,0.0,,0.0,6.3
2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2470.5,0.0,0.0,,0.0,,0.0,6.1
2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2535.3,0.0,0.0,,0.0,,0.0,6.26
2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2535.3,0.0,0.0,,0.0,,0.0,6.26
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2535.3,0.0,0.0,,0.0,,0.0,6.26
2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2535.3,0.0,0.0,,0.0,,0.0,6.26
2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2478.6,0.0,0.0,,0.0,,0.0,6.12
2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2470.5,0.0,0.0,,0.0,,0.0,6.1
2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,405.0,2583.9,0.0,0.0,,0.0,,0.0,6.38
