,STP FP Equity_DX_SI_QTY,STP FP Equity_DX_SHORT_INTEREST_VALUE,STP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STP FP Equity_DX_SI_MV,STP FP Equity_DX_DSS,STP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STP FP Equity_DX_SUPPLY_SI_QTY,STP FP Equity_DX_BROKER_SI_QTY,STP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STP FP Equity_DX_SUPPLY_SI_QTY_INC_x,STP FP Equity_DX_BROKER_SI_MV_INC_x,STP FP Equity_DX_BROKER_SI_QTY_ADD,STP FP Equity_DX_SUPPLY_SI_MV_DEC,STP FP Equity_DX_BROKER_SI_QTY_INC,STP FP Equity_DX_SUPPLY_SI_QTY_DEC,STP FP Equity_DX_BROKER_SI_MV_INC_y,STP FP Equity_DX_SUPPLY_SI_QTY_INC_y,STP FP Equity_DX_BROKER_SI_MV_ADD,STP FP Equity_DX_SUPPLY_SI_QTY_ADD,STP FP Equity_DX_BROKER_SI_QTY_DEC,STP FP Equity_DX_SUPPLY_SI_MV,STP FP Equity_DX_BROKER_SI_MV_DEC,STP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STP FP Equity_DX_UTILIZATION_QUANTITY,STP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STP FP Equity_DX_ACTIVE_UTILIZATION_MV,STP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STP FP Equity_DX_BROKER_SI_CON_RATIO,STP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STP FP Equity_DX_DEMAND_SUPPLY_RATIO,STP FP Equity_PX_LAST
2017-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.58
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.82
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.37
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.47
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.07
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.35
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.56
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.24
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.55
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.79
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.87
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.05
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.74
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.13
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.64
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.33
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.34
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.3
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.25
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.09
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.1
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.1
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.63
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.66
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.65
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.82
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.4
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.57
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.11
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.25
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.76
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.63
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.43
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.89
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.18
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.49
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.42
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.93
2017-11-29,8000.0,1510320.0,78.25,9.14,1.51,,1510320.0,0.0,8000.0,0.0,,,8000.0,,,,,,1.51,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0,188.79
2017-11-30,8000.0,1505120.0,118.75,9.14,1.51,,1505120.0,0.0,8000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.0,188.14
2017-12-01,8000.0,1491760.0,118.75,9.14,1.5,,1491760.0,0.0,8000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.77,0.5,50.23,0.0,186.47
2017-12-04,8000.0,1509040.0,118.69,9.14,1.49,,1509040.0,0.0,8000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0,188.63
2017-12-05,8000.0,1501600.0,124.22,9.14,1.52,,1501600.0,0.0,8000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.87,0.5,50.13,0.0,187.7
2017-12-06,8000.0,1502480.0,115.27,10.67,1.5,,1502480.0,0.0,8000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.0,187.81
2017-12-07,8000.0,1498560.0,76.09,10.67,1.5,,1498560.0,0.0,8000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,187.32
2017-12-08,8000.0,1511680.0,79.37,10.67,1.51,,1511680.0,0.0,8000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.76,0.5,50.24,0.0,188.96
2017-12-11,8000.0,1517360.0,79.55,10.67,1.51,,1517360.0,0.0,8000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0,189.67
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.28
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.86
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.76
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.25
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.37
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.84
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.76
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.54
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.2
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.67
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.7
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.98
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.15
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.31
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.54
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.99
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.48
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.35
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.95
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.71
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.67
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.28
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.83
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.66
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.1
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.38
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.04
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.39
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.75
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.36
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.2
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.15
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.1
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.1
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.7
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.98
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.62
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.4
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.38
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.54
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.66
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.92
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.5
2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.14
2018-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.2
2018-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.14
2018-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.58
2018-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.2
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.62
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.8
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.06
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.42
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.42
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.68
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.5
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.5
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.98
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.74
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.72
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.14
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.56
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.24
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.16
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.18
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.88
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.6
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.42
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.02
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.98
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.34
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.36
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.4
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.52
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.42
2018-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.06
2018-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.28
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.86
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.36
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.78
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.58
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.94
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.72
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.36
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.32
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.18
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.6
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.54
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.64
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.92
2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.18
2018-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.84
2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.26
2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.46
2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.84
2018-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.88
2018-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.94
2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.54
2018-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.1
2018-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.45
2018-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.7
2018-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.7
2018-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.75
2018-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.2
2018-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.6
2018-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.45
2018-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.95
2018-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.8
2018-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.55
2018-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.55
2018-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.8
2018-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.7
2018-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.3
2018-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.1
2018-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.45
2018-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.5
2018-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.65
2018-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.95
2018-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.1
2018-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0
2018-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.25
2018-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.85
2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.7
2018-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.55
2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.65
2018-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.6
2018-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.15
2018-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.2
2018-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.55
2018-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.4
2018-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.95
2018-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.7
2018-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.44
2018-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.12
2018-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.3
2018-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.58
2018-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.56
2018-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.36
2018-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.5
2018-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.22
2018-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.16
2018-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.1
2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.5
2018-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.14
2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.42
2018-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.6
2018-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.96
2018-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.12
2018-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.05
2018-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.88
2018-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.76
2018-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.7
2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.82
2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.8
2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.55
2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.85
2018-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.94
2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.2
2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.82
2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.58
2018-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.28
2018-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.34
2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.04
2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.22
2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.9
2018-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.62
2018-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.7
2018-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.56
2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.82
2018-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.88
2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.26
2018-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.28
2018-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.22
2018-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.74
2018-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0
2018-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.64
2018-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.78
2018-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.14
2018-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.1
2018-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.24
2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.96
2018-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.1
2018-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.98
2018-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.24
2018-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.12
2018-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.78
2018-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.46
2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.24
2018-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.5
2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.28
2018-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.44
2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.56
2018-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.82
2018-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.02
2018-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.46
2018-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.96
2018-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.62
2018-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.34
2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.6
2018-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.68
2018-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.88
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.02
2018-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.16
2018-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.4
2018-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.98
2018-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0
2018-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.2
2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.6
2018-10-10,1200.0,222960.0,12.22,1.92,0.23,,222960.0,0.0,1200.0,0.0,,,1200.0,,,,,,0.23,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,185.8
2018-10-11,1200.0,219648.0,12.35,1.92,0.22,,219648.0,0.0,1200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,183.04
2018-10-12,1200.0,220104.0,12.35,1.92,0.22,,220104.0,0.0,1200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,183.42
2018-10-15,1200.0,221160.0,13.81,1.92,0.22,,221160.0,0.0,1200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,184.3
2018-10-16,1200.0,223488.0,13.78,1.92,0.22,,223488.0,0.0,1200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,186.24
2018-10-17,1200.0,223056.0,16.96,1.92,0.22,,223056.0,0.0,1200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,185.88
2018-10-18,1200.0,219936.0,17.37,1.92,0.22,,219936.0,0.0,1200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,183.28
2018-10-19,1200.0,217656.0,17.38,1.92,0.22,,217656.0,0.0,1200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,181.38
2018-10-22,1200.0,217824.0,17.57,1.92,0.22,,217824.0,0.0,1200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,181.52
2018-10-23,1200.0,213096.0,17.73,1.92,0.22,,213096.0,0.0,1200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0,177.58
