,ACA FP Equity_DX_SI_QTY,ACA FP Equity_DX_SHORT_INTEREST_VALUE,ACA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ACA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ACA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ACA FP Equity_DX_SI_MV,ACA FP Equity_DX_DSS,ACA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ACA FP Equity_DX_SUPPLY_SI_QTY,ACA FP Equity_DX_BROKER_SI_QTY,ACA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ACA FP Equity_DX_BROKER_SI_MV_NEW_x,ACA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ACA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ACA FP Equity_DX_BROKER_SI_MV_INC_x,ACA FP Equity_DX_SUPPLY_SI_MV_NEW,ACA FP Equity_DX_BROKER_SI_QTY_ADD,ACA FP Equity_DX_BROKER_SI_QTY_NEW,ACA FP Equity_DX_SUPPLY_SI_MV_DEC,ACA FP Equity_DX_BROKER_SI_QTY_INC,ACA FP Equity_DX_SUPPLY_SI_QTY_DEC,ACA FP Equity_DX_BROKER_SI_MV_NEW_y,ACA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ACA FP Equity_DX_BROKER_SI_MV_INC_y,ACA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ACA FP Equity_DX_BROKER_SI_MV_ADD,ACA FP Equity_DX_SUPPLY_SI_QTY_ADD,ACA FP Equity_DX_BROKER_SI_QTY_DEC,ACA FP Equity_DX_SUPPLY_SI_MV,ACA FP Equity_DX_BROKER_SI_MV_DEC,ACA FP Equity_DX_SUPPLY_SI_MV_RMV,ACA FP Equity_DX_BROKER_SI_MV_RMV,ACA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ACA FP Equity_DX_UTILIZATION_QUANTITY,ACA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ACA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ACA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ACA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ACA FP Equity_DX_ACTIVE_UTILIZATION_MV,ACA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ACA FP Equity_DX_BROKER_SI_CON_RATIO,ACA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ACA FP Equity_DX_DEMAND_SUPPLY_RATIO,ACA FP Equity_PX_LAST
2010-09-15,35082664.0,329725672.57,3.16,4.75,1.46,400.26,1.0,248520556.58,17753928.0,26442476.0,166860927.39,,,91962.0,3.68,,,,1.79,385000.0,166620.0,,,3.68,91962.0,,,50103.0,206.61,0.0,,,9.89,9.89,161736896.0,1520090002.64,,1877.97,9.91,15.19,0.1232,23.4,0.1955,11.525
2010-09-16,44212048.0,403630518.15,3.98,5.91,1.84,498.91,1.0,321113893.52,18278060.0,35173512.0,166868153.87,,,807734.0,98.28,,,,3.78,8891919.0,304991.0,,,98.28,807734.0,,21391.0,160880.0,209.16,1.77,,,10.14,10.14,161942992.0,1478446186.69,,1847.3,10.17,19.19,0.1602,30.59,0.2453,11.195
2010-09-17,44156192.0,405101079.22,3.97,5.97,1.84,490.04,1.0,325860071.03,18692432.0,35518888.0,171489524.65,,,888603.0,9.2,,282382.0,,6.11,878000.0,477890.0,,,9.2,888603.0,3.33,3659.0,815010.0,209.72,10.37,,,10.58,10.58,158057408.0,1450062237.25,,1772.97,10.58,21.36,0.1633,29.94,0.2498,11.25
2010-09-20,43980824.0,418735243.69,3.96,5.75,1.83,493.23,1.0,336409057.55,18375152.0,35333896.0,174947239.52,,,2280.0,6.64,,,,3.41,251212.0,330562.0,,,6.64,2280.0,,11000.0,436202.0,207.39,5.16,,,10.35,10.35,159080752.0,1514585480.6,,1809.86,10.28,22.64,0.1681,29.9,0.2478,11.675
2010-09-21,36836532.0,354470427.05,3.31,4.71,1.53,421.84,1.0,263567762.31,18874820.0,27389936.0,181628539.46,,,758669.0,2.86,,,,3.37,122942.0,300000.0,,,2.86,758669.0,,41000.0,8066903.0,218.57,87.01,,,10.71,10.71,157322496.0,1513882260.71,,1833.39,10.65,14.32,0.1376,27.85,0.2091,11.8
2010-09-22,37408424.0,354177441.49,3.37,4.64,1.56,429.31,1.0,260093800.38,19269568.0,27471256.0,182441427.97,,,565417.0,1.9,,,,2.6,265850.0,226056.0,,,1.9,565417.0,,55388.0,184530.0,224.14,1.98,,,10.85,10.85,158260224.0,1498384460.82,,1844.22,10.84,14.35,0.1374,27.7,0.2107,11.61
2010-09-23,49901148.0,463707511.58,4.49,6.09,2.08,571.42,1.0,370646547.23,19320660.0,39886540.0,179537656.54,,,47090.0,147.17,,,,1.68,12862457.0,126000.0,,,147.17,47090.0,,130000.0,447171.0,224.49,5.5,,,10.92,10.92,157657456.0,1465035365.58,,1821.83,10.97,20.1,0.157,28.26,0.282,11.395
2010-09-24,51423896.0,501761048.71,4.63,6.22,2.14,591.31,1.0,387909378.71,21532900.0,39755600.0,210104082.46,,,104000.0,9.58,,211456.0,,6.68,855822.0,432510.0,,,9.58,104000.0,2.56,2540751.0,1198219.0,245.13,7.98,,,12.02,12.02,157639184.0,1538140989.59,,1819.24,11.87,20.31,0.1577,28.45,0.287,11.965
2010-09-27,49369564.0,484333137.33,4.44,5.84,2.06,583.53,1.0,379427870.46,17865800.0,38676248.0,175269908.5,,,73850.0,29.8,,107880.0,,42.33,2114000.0,3898491.0,,,29.8,73850.0,1.29,157542.0,3301232.0,213.73,36.7,,,10.03,10.03,160301088.0,1572611191.56,,1919.04,10.02,14.31,0.17,33.97,0.2771,12.03
2010-09-28,49355296.0,486205603.55,4.44,5.77,2.06,584.3,1.0,371766090.48,18789372.0,37738408.0,185096609.56,,,251573.0,,,,,0.51,,42688.0,,,,251573.0,,714685.0,937839.0,224.82,11.59,,,10.54,10.54,159411664.0,1570385563.23,,1910.74,10.53,14.36,0.172,34.27,0.277,12.08
2010-09-29,48330036.0,468026023.4,4.35,5.55,2.01,574.51,1.0,361538551.96,18254172.0,37333760.0,176772629.17,,,127209.0,4.06,,,,1.01,317300.0,87485.0,,,4.06,127209.0,,139763.0,721948.0,219.53,8.33,8.53,,10.05,10.05,163347376.0,1581849076.68,714685.0,1957.77,10.08,14.46,0.1782,35.08,0.2661,11.875
2010-09-30,48525468.0,453694021.38,4.37,5.5,2.02,571.76,1.0,350595015.14,18318408.0,37498372.0,171269902.86,,,524770.0,3.22,,,,5.9,264611.0,476876.0,,,3.22,524770.0,,16342.0,100000.0,215.91,1.21,,,10.18,10.18,161673280.0,1511581517.42,,1893.32,10.24,14.05,0.1773,34.74,0.2696,11.465
2010-10-01,49401644.0,464504551.33,4.44,5.45,2.06,575.4,1.0,360281360.23,18669124.0,38317152.0,175538552.27,,,361260.0,7.65,,69946.0,,0.4,748834.0,31061.0,,,7.65,361260.0,0.83,20515.0,,214.46,,,,10.35,10.35,161771440.0,1521074281.57,,1851.35,10.38,13.97,0.1733,34.24,0.2738,11.53
2010-10-04,48370032.0,454213022.68,4.35,5.3,2.01,559.82,1.0,355124747.25,18067428.0,37817928.0,169660030.08,,,28229.0,0.14,,,,8.33,36857.0,660139.0,,,0.14,28229.0,,30214.0,536079.0,208.53,6.29,,,9.86,9.86,165111264.0,1550457653.21,,1902.16,9.88,14.24,0.1731,34.13,0.2641,11.515
2010-10-05,47779208.0,462497010.75,4.3,5.21,1.99,556.26,1.0,360649725.03,17959454.0,37257664.0,173845363.65,,,383238.0,0.27,,,,8.16,20515.0,691211.0,,,0.27,383238.0,,200000.0,580780.0,206.63,4.77,,,9.88,9.88,163820800.0,1585765722.58,,1897.61,9.82,14.74,0.1754,34.2,0.2628,11.87
2010-10-06,46648144.0,454781944.42,4.2,5.1,1.94,548.31,1.0,356933933.99,17339912.0,36611624.0,169050217.64,,,34324.0,,,,,7.6,,653865.0,,,,34324.0,,,646040.0,205.11,5.87,,,9.82,9.82,159296384.0,1553011825.19,,1884.52,9.82,15.11,0.1809,34.65,0.2641,11.955
2010-10-07,47181912.0,458254314.32,4.24,5.14,1.96,556.07,1.0,357996218.53,17911296.0,36859328.0,173963460.13,,,197925.0,4.18,,,,2.44,336285.0,219543.0,,,4.18,197925.0,,593000.0,88580.0,213.54,1.3,,,10.12,10.12,159165120.0,1545891207.83,,1895.61,10.12,15.26,0.1762,34.07,0.2664,11.91
2010-10-08,34901748.0,331298464.82,3.14,3.84,1.45,412.62,1.0,236460343.42,17875990.0,24910708.0,169684568.35,,,71576.0,1.0,,,,2.22,85486.0,180881.0,,,1.0,71576.0,,74000.0,12034107.0,211.85,137.77,,,10.04,10.04,160155312.0,1520245031.82,,1893.68,10.06,15.49,0.1175,20.71,0.196,11.64
2010-10-11,33300656.0,318137120.93,3.0,3.65,1.39,390.25,1.0,229924345.65,17118528.0,24067080.0,163541499.38,,,,0.0,,,,9.9,244.0,770261.0,,,0.0,,,12798.0,843874.0,199.58,10.49,,,9.57,9.57,161749328.0,1545268823.6,,1890.92,9.55,15.68,0.1236,21.65,0.1862,11.715
2010-10-12,31456120.0,300900167.64,2.83,3.44,1.31,368.68,1.0,220037745.86,16138312.0,23002758.0,154374436.08,,,,,,,,11.38,,980215.0,,,,,,,1064321.0,188.55,12.7,,,8.96,8.96,164054272.0,1569295830.08,,1920.78,8.94,16.36,0.1228,22.39,0.1746,11.73
2010-10-13,33504476.0,318581567.79,3.01,3.76,1.4,392.47,1.0,235200112.65,16198366.0,24735444.0,154024221.6,,,290733.0,36.35,,,,3.81,3088000.0,333891.0,,,36.35,290733.0,,103212.0,1355314.0,188.87,15.66,,,8.83,8.83,167222192.0,1590053463.22,,1954.21,8.81,20.85,0.1396,25.0,0.1827,11.66
2010-10-14,32921664.0,307670360.55,2.96,3.8,1.37,382.96,1.0,221866705.15,16322585.0,23740412.0,152543188.95,,,42658.0,3.15,,,,4.27,391967.0,357460.0,,,3.15,42658.0,,439021.0,1387000.0,188.86,16.18,,,8.93,8.93,166506896.0,1556094999.51,,1930.49,8.91,22.23,0.1356,22.45,0.1801,11.46
2010-10-15,35246088.0,329680760.83,3.17,4.03,1.47,406.77,1.0,224892208.7,18439252.0,24043170.0,172474931.92,,,1445101.0,15.84,,,,0.16,1368328.0,13972.0,,,15.84,1445101.0,,685539.0,1065569.0,212.1,12.49,,,10.1,10.1,164062640.0,1534590050.91,,1884.87,10.11,20.64,0.1191,20.97,0.1931,11.47
2010-10-18,30577912.0,290878642.18,2.75,3.53,1.27,354.3,1.0,201801220.3,17169884.0,21213864.0,163332033.41,,,569162.0,3.67,,1160000.0,,27.01,315843.0,2350000.0,,,3.67,569162.0,13.37,511470.0,4305150.0,197.86,48.56,,,9.41,9.41,165273632.0,1572199228.78,,1908.79,9.39,16.69,0.1045,19.48,0.1676,11.665
2010-10-19,28991734.0,277562987.26,2.61,3.33,1.21,341.54,1.0,193056364.41,15408638.0,20164932.0,147520241.21,,,6204.0,6.39,,,,22.78,460104.0,1993451.0,,,6.39,6204.0,,226000.0,1509035.0,181.13,16.49,,,8.47,8.47,166516944.0,1594210970.83,,1955.35,8.48,16.79,0.103,17.54,0.1594,11.74
2010-10-20,29327760.0,286161274.4,2.64,3.39,1.22,346.06,1.0,200032309.67,16380118.0,20500676.0,159826575.29,,,973480.0,,,650000.0,,0.0,,2000.0,,,,973480.0,7.63,,314255.0,191.67,3.32,,,8.92,8.92,167226912.0,1631691825.49,,1969.38,8.87,16.67,0.0996,17.55,0.1597,11.965
2010-10-21,28584824.0,280194273.36,2.57,3.41,1.19,343.09,1.0,196964465.78,14963286.0,20093896.0,146673180.42,,,14783.0,7.2,,,,16.5,530054.0,1451821.0,,,7.2,14783.0,,20206.0,936835.0,179.34,10.41,,,8.17,8.17,168149584.0,1648236508.46,,2017.31,8.16,17.22,0.1021,17.65,0.1561,12.02
2010-10-22,28008366.0,274086903.0,2.52,3.42,1.17,337.11,1.0,193557606.32,14369753.0,19779246.0,140620880.8,,,729375.0,7.46,,,,16.51,619992.0,1374720.0,,,7.46,729375.0,,51812.0,934642.0,172.62,11.0,,,7.65,7.65,173377696.0,1696655768.69,,2083.56,7.65,15.14,0.1034,19.7,0.1492,12.0
2010-10-25,27341516.0,265554470.69,2.46,3.4,1.14,328.0,1.0,183136896.84,14226354.0,18855794.0,138173461.42,,,258872.0,0.2,,,,4.84,20201.0,400000.0,,,0.2,258872.0,,,943653.0,170.01,11.6,0.03,,7.58,7.58,173426112.0,1684401090.82,2271.0,2075.06,7.57,14.02,0.1045,20.39,0.1457,11.91
2010-10-26,27224266.0,265303726.02,2.45,3.59,1.13,326.62,1.0,180160441.36,14660080.0,18487248.0,142864231.78,,2271.0,805231.0,2.29,0.03,,,4.78,182430.0,410000.0,,2271.0,2.29,805231.0,,36224.0,550975.0,175.34,7.0,,,7.72,7.72,175207600.0,1707419002.85,,2096.27,7.72,14.37,0.0996,18.56,0.1434,11.95
2010-10-27,32100496.0,309158296.22,2.89,4.3,1.34,384.7,1.0,225822372.75,14906634.0,23447568.0,143565057.99,,,117183.0,59.34,,16800.0,,2.45,4943518.0,201271.0,,,59.34,117183.0,0.2,330642.0,,178.25,,,,7.88,7.88,174332688.0,1678989533.28,,2082.97,7.88,11.98,0.1449,31.41,0.1696,11.81
2010-10-28,30056180.0,292165749.94,2.7,4.12,1.25,356.04,1.0,207483488.12,14676286.0,21344600.0,142663109.73,,,375654.0,1.5,,,,5.1,130000.0,419002.0,,,1.5,375654.0,,48000.0,2232967.0,172.59,27.66,2.78,,7.73,7.73,175224864.0,1703300412.69,235000.0,2073.73,7.68,11.45,0.1324,28.72,0.1583,11.92
2010-10-29,27562138.0,264662910.0,2.48,3.83,1.15,327.95,1.0,170657692.34,15167859.0,17772384.0,145647979.17,,349655.0,146139.0,2.3,4.11,97654.0,,8.59,204042.0,771298.0,,349655.0,2.3,146139.0,1.22,767077.0,3873912.0,179.89,45.29,,,7.92,7.92,176280864.0,1692720878.3,,2095.33,7.91,12.32,0.0967,19.13,0.144,11.775
2010-11-01,31181140.0,298651207.47,2.81,4.53,1.3,368.3,1.0,210531672.28,15078360.0,21980884.0,144419685.12,,,440958.0,48.9,,,,6.5,4208500.0,530657.0,,,48.9,440958.0,,200.0,,177.41,,,,7.86,7.86,176835200.0,1693717612.71,,2081.65,7.85,10.66,0.1369,30.38,0.1625,11.745
2010-11-02,28298058.0,276114109.65,2.55,4.24,1.18,333.77,1.0,182666252.84,15455279.0,18720884.0,150802595.73,,,663540.0,,,,,10.56,,900642.0,,,,663540.0,,614021.0,3260000.0,181.1,38.61,,,8.08,8.08,175889536.0,1716216096.13,,2073.15,8.03,12.63,0.1109,22.87,0.1479,11.965
2010-11-03,30012946.0,290766475.45,2.7,4.65,1.25,356.82,1.0,198792532.58,14576793.0,20519386.0,141220482.78,,,27376.0,22.59,,,,10.29,1900000.0,922032.0,,,22.59,27376.0,,16170.0,101498.0,173.32,1.36,,,7.63,7.63,176409168.0,1709058218.26,,2099.52,7.63,11.92,0.1039,21.25,0.1571,11.88
2010-11-04,28519872.0,289907278.84,2.57,4.55,1.19,342.14,1.0,196958400.08,14223934.0,19375948.0,144587675.58,,,50000.0,9.48,,,,2.14,750000.0,183224.0,,,9.48,50000.0,,15391.0,1893438.0,169.3,21.31,2.79,,7.41,7.41,177851184.0,1807874621.3,235026.0,2142.11,7.32,13.1,0.1014,18.75,0.1485,12.465
2010-11-05,29430156.0,291360393.88,2.65,4.68,1.23,365.29,1.0,196641225.83,14767085.0,19862624.0,146195069.51,,415000.0,70000.0,5.8,5.04,,,0.18,486675.0,15391.0,,415000.0,5.8,70000.0,,73542.0,,183.75,,,,7.63,7.63,178694304.0,1769084839.31,,2212.58,7.67,11.94,0.0968,18.39,0.1521,12.14
2010-11-08,28770248.0,283536859.63,2.59,4.61,1.2,352.79,1.0,191712548.99,14278316.0,19452912.0,140715814.46,,,37483.0,,,24000.0,,7.34,,526252.0,,,,37483.0,0.29,,433712.0,173.58,4.52,,,7.3,7.3,181202640.0,1785790219.9,,2199.84,7.31,11.12,0.0952,18.36,0.1472,12.085
2010-11-09,28585976.0,284984445.78,2.57,4.59,1.19,348.15,1.0,190817614.08,14648271.0,19140370.0,146034173.98,,,146689.0,0.01,,,,1.68,38659.0,135983.0,,,0.01,146689.0,,359249.0,351200.0,177.89,5.55,,,7.44,7.44,182175280.0,1816174518.75,,2214.44,7.44,11.22,0.0952,18.53,0.1452,12.225
2010-11-10,30127224.0,286468537.97,2.71,4.94,1.25,367.02,1.0,191180227.86,15899170.0,20105976.0,151179278.41,,,597841.0,12.96,,,,,1172096.0,,,,12.96,597841.0,,653058.0,206489.0,192.93,2.07,,,8.05,8.05,181521344.0,1726018767.15,,2193.92,8.08,12.03,0.0941,18.06,0.1526,11.66
2010-11-11,31083188.0,288587725.15,2.8,4.94,1.29,365.75,1.0,188066607.74,16769763.0,20256266.0,155696634.32,,,850219.0,9.16,,,,0.59,950289.0,1456.0,,,9.16,850219.0,,21830.0,800000.0,195.15,10.3,,,8.54,8.54,179667728.0,1668101126.12,,2084.15,8.56,11.89,0.0907,18.53,0.1582,11.385
2010-11-12,28228072.0,266568630.35,2.54,4.51,1.18,326.17,1.0,169395263.47,15621384.0,17937976.0,147518786.87,,,206935.0,6.12,,,,15.74,513360.0,1356398.0,,,6.12,206935.0,,1084.0,2831651.0,178.52,34.14,,,8.01,8.01,179411232.0,1694249836.96,,2053.94,8.0,11.34,0.0817,13.61,0.1447,11.58
2010-11-15,29948612.0,281473101.19,2.69,4.68,1.25,349.04,1.0,180164629.97,16898920.0,19169436.0,158825104.12,,,763260.0,13.53,,,,0.57,1274461.0,49507.0,,,13.53,763260.0,,563782.0,43000.0,196.08,0.39,,,8.62,8.62,179088192.0,1683166778.78,,2075.34,8.63,11.05,0.0867,16.53,0.1528,11.525
2010-11-16,30036296.0,269437676.91,2.7,4.71,1.25,345.82,1.0,172405761.6,16970322.0,19219400.0,152230625.78,,,67242.0,1.61,,,,2.61,149965.0,222275.0,,,1.61,67242.0,,226436.0,100000.0,194.26,1.27,,,8.54,8.54,181629856.0,1629292988.01,,2065.21,8.6,11.11,0.0861,15.95,0.1512,11.0
2010-11-17,30879528.0,278512726.65,2.78,4.75,1.29,345.94,1.0,188103822.8,16136921.0,20855626.0,145544254.02,,,,22.0,,,,10.69,1947790.0,833401.0,,,22.0,,,,151565.0,177.82,2.75,,2.04,8.13,8.13,182384592.0,1644987255.51,,2011.54,8.12,10.83,0.0895,17.6,0.1555,11.06
2010-11-18,29690056.0,269237202.04,2.67,4.59,1.24,330.18,1.0,184888129.7,15356588.0,20388486.0,139257561.05,,,,7.75,,,,8.54,832300.0,780333.0,,,7.75,,,,1299440.0,169.49,16.13,,,7.68,7.68,184723120.0,1675117621.25,,2043.41,7.66,13.03,0.0951,18.43,0.1484,11.12
2010-11-19,36085072.0,323403364.14,3.25,5.47,1.5,401.37,1.0,246784030.57,16376541.0,27535952.0,146770621.72,,,69910.0,62.73,,2000000.0,,8.51,5620035.0,767875.0,,,62.73,69910.0,21.97,1717918.0,472570.0,181.28,5.81,,,8.41,8.41,178445120.0,1599269418.74,,1973.59,8.41,20.03,0.1237,22.21,0.1852,10.99
2010-11-22,37336296.0,321981464.7,3.36,5.63,1.55,408.35,1.0,247248344.76,18653874.0,28670400.0,160867635.95,,,2400238.0,21.14,,,,1.91,2195152.0,166799.0,,,21.14,2400238.0,,43894.0,1060704.0,204.03,11.49,,,9.33,9.33,181206016.0,1562687912.14,,1972.4,9.37,21.53,0.134,24.41,0.1868,10.575
2010-11-23,38310632.0,316325070.15,3.45,5.61,1.6,405.03,1.0,247528582.18,18388888.0,29978580.0,151834255.48,,,237679.0,17.12,,,,7.91,1668431.0,621642.0,,,17.12,237679.0,,118977.0,360249.0,194.84,7.64,,,9.4,9.4,177335424.0,1464231663.87,,1856.63,9.5,20.49,0.1283,23.41,0.1957,10.125
2010-11-24,40014560.0,332678351.3,3.6,5.68,1.67,412.91,1.0,264104902.93,18110744.0,31766544.0,150571503.34,,,377182.0,34.38,,,,7.71,3320800.0,732215.0,,,34.38,377182.0,,76888.0,1532838.0,184.34,18.22,,,9.31,9.31,176436800.0,1466883647.69,,1795.13,9.31,20.15,0.1442,28.12,0.2057,10.195
2010-11-25,42341328.0,350814429.15,3.81,5.93,1.76,435.14,1.0,290216774.57,19570444.0,35027532.0,162148767.28,,,2097352.0,40.47,,,,14.11,4070053.0,1401595.0,,,40.47,2097352.0,,763943.0,809063.0,199.6,8.54,,,10.11,10.11,173926768.0,1441051159.99,,1772.45,10.12,18.47,0.1572,31.66,0.2188,10.16
2010-11-26,38904812.0,319168899.67,3.5,5.58,1.62,395.32,1.0,265085634.4,18388040.0,32312380.0,150852560.19,,,289871.0,12.7,,,,16.38,1472774.0,1605805.0,,,12.7,289871.0,,133531.0,4187927.0,187.66,43.76,,,9.5,9.5,175265760.0,1437852463.33,,1778.45,9.54,19.94,0.1843,34.84,0.2009,10.06
2010-11-29,39790056.0,314749862.67,3.58,5.58,1.66,397.81,1.0,267748843.62,17829940.0,33848280.0,141039539.29,,,127962.0,27.94,,70000.0,,7.66,2787059.0,756096.0,,,27.94,127962.0,0.74,70034.0,1321159.0,179.4,13.59,,,9.18,9.18,176307264.0,1394637070.43,,1758.61,9.26,26.84,0.203,33.48,0.205,9.7
2010-11-30,31372600.0,241539284.0,2.82,4.24,1.31,303.17,1.0,194971890.33,17510172.0,25324142.0,134811727.67,,,84761.0,,,,,4.33,,404528.0,,,,84761.0,,,8524138.0,170.28,87.89,,,9.08,9.08,175424704.0,1350603947.4,,1693.3,9.14,9.82,0.2218,42.92,0.1626,9.441
2010-12-01,31473642.0,252455470.14,2.83,4.05,1.31,304.39,1.0,200262302.84,17776756.0,24966716.0,142590402.9,,,137942.0,1.47,,489565.0,,5.45,167410.0,546888.0,,,1.47,137942.0,4.75,675530.0,1014400.0,167.95,10.32,,,9.27,9.27,173948272.0,1395268866.17,,1669.31,9.14,9.36,0.231,44.53,0.1642,9.836
2010-12-02,31272672.0,257958677.41,2.81,3.9,1.3,310.15,1.0,206825028.16,17447466.0,25073672.0,143918794.45,,,63218.0,9.7,,,,3.75,904530.0,392509.0,,,9.7,63218.0,,,797574.0,169.21,7.8,,,9.06,9.06,175186832.0,1445062432.88,,1727.92,8.92,11.12,0.2338,44.54,0.1623,10.115
2010-12-03,34610484.0,287325859.99,3.11,4.22,1.44,349.11,1.0,234382630.7,17854340.0,28233088.0,148221376.94,,,,37.1,,,,2.22,3515000.0,229520.0,,,37.1,,,636395.0,355585.0,178.86,2.32,,,9.33,9.33,173509600.0,1440424671.23,,1752.15,9.26,11.14,0.2731,49.13,0.1809,10.18
2010-12-06,35023220.0,284183211.35,3.15,4.24,1.46,352.18,1.0,235793191.14,17191684.0,29059552.0,139495682.22,,,34000.0,16.69,,,,7.08,1650000.0,696658.0,,,16.69,34000.0,,,823535.0,175.19,7.28,,,8.95,8.95,174971200.0,1419740318.25,,1771.23,9.0,10.17,0.2581,47.63,0.1823,9.95
2010-12-07,34012648.0,278479622.79,3.06,4.08,1.42,341.37,1.0,232221970.01,17104168.0,28362880.0,140040912.22,,,168442.0,,,,,2.76,,255957.0,,,,168442.0,,,696672.0,170.6,6.59,,,8.96,8.96,173759136.0,1422658378.44,,1735.72,8.95,10.2,0.2733,49.38,0.1782,10.04
2010-12-08,37675704.0,313233260.37,3.39,4.48,1.57,381.38,1.0,260620833.12,18271052.0,31347480.0,151904293.24,,,721030.0,30.38,,,,0.1,3000000.0,10346.0,,,30.38,721030.0,,456200.0,15400.0,184.42,0.15,,,9.55,9.55,173059392.0,1438804105.51,,1749.78,9.53,17.23,0.246,44.78,0.1969,10.195
2010-12-09,37328432.0,321609236.91,3.36,4.39,1.55,386.93,1.0,271792432.37,18137928.0,31546312.0,156270297.75,,,150000.0,5.16,,600000.0,,3.86,498830.0,388024.0,,,5.16,150000.0,6.11,104900.0,900000.0,185.75,8.25,,,9.5,9.5,172716448.0,1488066925.6,,1783.7,9.43,14.84,0.2487,45.78,0.1956,10.565
2010-12-10,37871836.0,324901236.67,3.41,4.35,1.58,397.45,1.0,268766309.39,18670928.0,31328516.0,160177277.83,,,964745.0,2.84,,,,3.88,219900.0,431744.0,,,2.84,964745.0,,,437696.0,196.74,2.5,,,9.74,9.74,172942720.0,1483669912.41,,1822.78,9.74,14.96,0.2329,43.89,0.1976,10.52
2010-12-13,37844104.0,327903785.69,3.4,4.29,1.58,398.43,1.0,271208541.68,18869360.0,31300780.0,163495338.07,,,203813.0,0.0,,,,0.07,6000.0,5382.0,,,0.0,203813.0,,,33735.0,197.48,0.58,,,9.82,9.82,173327792.0,1501814897.31,,1825.62,9.76,14.8,0.2341,44.09,0.1969,10.625
2010-12-14,37860336.0,329279420.17,3.41,4.28,1.58,402.07,1.0,272370770.03,19483508.0,31317016.0,169452226.13,,,437253.0,3.19,,,,1.94,266520.0,201065.0,,,3.19,437253.0,,377960.0,250283.0,207.19,1.36,,,10.34,10.34,168944512.0,1469346467.3,,1797.61,10.33,14.75,0.2292,43.47,0.2009,10.665
2010-12-15,39788584.0,337126813.71,1.66,4.51,1.66,423.75,1.0,284359497.48,18598662.0,33560848.0,157585594.38,,,538390.0,37.76,,,,20.03,3459511.0,1898496.0,,,37.76,538390.0,,475260.0,1215678.0,199.36,12.81,,,9.89,9.89,169375840.0,1435113580.77,,1794.88,10.0,21.69,0.2317,41.16,0.2117,10.39
2010-12-16,40679652.0,343349835.36,1.7,4.56,1.69,428.32,1.0,289300943.47,18609208.0,34276008.0,157067924.35,,,64570.0,6.69,,,,2.42,735161.0,195164.0,,,6.69,64570.0,,141139.0,20005.0,193.8,2.4,,,9.74,9.74,172517376.0,1456104212.66,,1793.05,9.75,20.86,0.2263,40.88,0.2128,10.35
2010-12-17,41653064.0,342734153.85,1.74,4.74,1.73,426.93,1.0,287681784.31,18517796.0,34962456.0,152370090.79,,,487398.0,1.56,,,,8.3,855427.0,791440.0,,,1.56,487398.0,,212631.0,168976.0,191.33,2.77,,,9.65,9.65,173348752.0,1426366565.42,,1779.4,9.71,21.15,0.2269,40.75,0.2171,10.09
2010-12-20,42284888.0,340691574.9,1.77,4.83,1.76,424.47,1.0,284757000.62,19667080.0,35342576.0,158458701.82,,,1500701.0,13.74,,,,4.13,1305139.0,390007.0,,,13.74,1500701.0,,38589.0,925019.0,198.35,10.41,,,10.19,10.19,173426368.0,1397305402.43,,1737.33,10.25,20.86,0.2209,40.32,0.219,9.88
2010-12-21,42014548.0,341357218.17,1.76,4.68,1.75,419.21,1.0,286098043.83,20102860.0,35213200.0,163330481.79,,,1118348.0,2.29,,271271.0,,11.24,221980.0,1088756.0,,,2.29,1118348.0,2.7,406188.0,622630.0,199.2,6.08,,,10.61,10.61,169384112.0,1376201626.04,,1679.71,10.6,20.67,0.2194,40.3,0.2217,9.963
2010-12-22,43947648.0,356561405.42,1.84,4.88,1.83,438.03,1.0,299115518.04,20879244.0,36867208.0,169400023.06,,,611650.0,24.37,,,,2.68,2461226.0,309751.0,,,24.37,611650.0,,474485.0,807218.0,207.87,8.35,,,10.99,10.99,169054960.0,1371597272.51,,1684.17,10.99,19.63,0.1935,37.15,0.2314,9.949
2010-12-23,43886128.0,351445525.11,1.84,5.02,1.83,434.67,1.0,297592913.83,20047740.0,37161380.0,160544774.23,,,253017.0,4.0,,,,10.77,552523.0,1084520.0,,,4.0,253017.0,,,258350.0,198.9,2.62,,,10.55,10.55,170029136.0,1361614289.29,,1683.16,10.57,19.63,0.1918,36.89,0.2309,9.82
