,PHXM FP Equity_DX_SI_QTY,PHXM FP Equity_DX_SHORT_INTEREST_VALUE,PHXM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PHXM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PHXM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PHXM FP Equity_DX_SI_MV,PHXM FP Equity_DX_DSS,PHXM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PHXM FP Equity_DX_SUPPLY_SI_QTY,PHXM FP Equity_DX_BROKER_SI_QTY,PHXM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PHXM FP Equity_DX_BROKER_SI_MV_NEW_x,PHXM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PHXM FP Equity_DX_SUPPLY_SI_QTY_INC_x,PHXM FP Equity_DX_BROKER_SI_MV_INC_x,PHXM FP Equity_DX_SUPPLY_SI_MV_NEW,PHXM FP Equity_DX_BROKER_SI_QTY_ADD,PHXM FP Equity_DX_BROKER_SI_QTY_NEW,PHXM FP Equity_DX_SUPPLY_SI_MV_DEC,PHXM FP Equity_DX_BROKER_SI_QTY_INC,PHXM FP Equity_DX_SUPPLY_SI_QTY_DEC,PHXM FP Equity_DX_BROKER_SI_MV_NEW_y,PHXM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PHXM FP Equity_DX_BROKER_SI_MV_INC_y,PHXM FP Equity_DX_SUPPLY_SI_QTY_INC_y,PHXM FP Equity_DX_BROKER_SI_MV_ADD,PHXM FP Equity_DX_SUPPLY_SI_QTY_ADD,PHXM FP Equity_DX_BROKER_SI_QTY_DEC,PHXM FP Equity_DX_SUPPLY_SI_MV,PHXM FP Equity_DX_BROKER_SI_MV_DEC,PHXM FP Equity_DX_SUPPLY_SI_MV_RMV,PHXM FP Equity_DX_BROKER_SI_MV_RMV,PHXM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PHXM FP Equity_DX_UTILIZATION_QUANTITY,PHXM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PHXM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PHXM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PHXM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PHXM FP Equity_DX_ACTIVE_UTILIZATION_MV,PHXM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PHXM FP Equity_DX_BROKER_SI_CON_RATIO,PHXM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PHXM FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-11-05,76445.0,327184.6,0.45,2.64,0.43,0.33,0.0,325686.6,20006.0,76095.0,85625.68,,,,,,,,,,,,,,,,,231.0,0.09,0.0,,,100.0,32.29,0.0,0.0,,0.0,100.0,17.4,0.4535,63.78,1.2338
2019-11-06,76445.0,368464.9,0.45,2.93,0.43,0.35,0.0,366777.9,20006.0,76095.0,96428.92,,,,,,,,,,,,,,,,,,0.09,,,,100.0,32.29,0.0,0.0,,0.0,100.0,16.18,0.4807,66.36,1.2338
2019-11-07,76445.0,366553.78,0.45,2.59,0.43,0.37,0.0,364875.53,20006.0,76095.0,95928.77,,,,,,,,,,,,,,,,,,0.1,,,,100.0,32.29,0.0,0.0,,0.0,100.0,17.4,0.4535,63.77,1.2338
2019-11-08,78150.0,373947.75,0.46,2.47,0.44,0.38,0.0,362703.0,19711.0,75800.0,94317.14,,,,,,,,0.0,,295.0,,,,,,,295.0,0.09,0.0,,,100.0,31.81,0.0,0.0,,0.0,100.0,17.0,0.4402,62.48,1.2613
2019-11-11,75150.0,366732.0,0.44,2.21,0.42,0.37,0.0,360144.0,18711.0,73800.0,91309.68,,,,,,,,0.01,,2000.0,,,,,,1000.0,2000.0,0.09,0.01,,,100.0,31.21,0.0,0.0,,0.0,100.0,17.43,0.4689,65.41,1.2533
2019-11-12,73968.0,360963.84,0.44,2.06,0.41,0.37,0.0,354375.84,17529.0,72618.0,85541.52,,,,,,,,0.01,,1182.0,,,,,,,1182.0,0.09,0.01,,,100.0,29.23,0.0,0.0,,0.0,100.0,17.94,0.4775,66.08,1.2336
2019-11-13,73968.0,355786.08,0.44,2.05,0.41,0.36,0.0,349292.58,17529.0,72618.0,84314.49,,,,,,,,,,,,,,,,,,0.09,,,,100.0,29.23,0.0,0.0,,0.0,100.0,18.1,0.475,65.84,1.2336
2019-11-14,85995.0,398156.85,0.51,2.34,0.48,0.41,0.0,322456.35,32529.0,69645.0,150609.27,,,15000.0,,,,,,,,,,,15000.0,,,2973.0,0.16,0.02,,,100.0,54.25,0.0,0.0,,0.0,100.0,18.84,0.3518,53.69,1.4342
2019-11-15,100558.0,474633.76,0.59,2.74,0.56,0.47,0.0,397461.76,32529.0,84208.0,153536.88,,,,0.06,,,,,14563.0,,,,0.06,,,,,0.15,,,,100.0,54.25,0.0,0.0,,0.0,100.0,26.47,0.3216,47.15,1.6771
2019-11-18,100577.0,464665.74,0.59,2.78,0.56,0.47,0.0,389128.74,34519.0,84227.0,159477.78,,,1990.0,0.0,,,,,19.0,,,,0.0,1990.0,,,,0.16,,,,100.0,55.72,0.0,0.0,,0.0,100.0,26.91,0.3167,46.27,1.6235
2019-11-19,100099.0,458453.42,0.59,2.59,0.56,0.46,0.0,383570.42,34519.0,83749.0,158097.02,,,,,,,,,,,,,,,,,478.0,0.16,0.0,,,100.0,52.53,0.0,0.0,,0.0,100.0,26.44,0.3186,46.75,1.5232
2019-11-20,100099.0,460955.9,0.59,2.6,0.56,0.46,0.0,385664.15,34519.0,83749.0,158960.0,,,,,,,,,,,,,,,,,,0.16,,,,100.0,51.91,0.0,0.0,,0.0,100.0,26.29,0.3203,47.06,1.5053
2019-11-21,99599.0,453175.45,0.59,2.68,0.56,0.46,0.0,378782.95,34519.0,83249.0,157061.45,,,,,,,,,,,,,,,,,500.0,0.16,0.0,,,100.0,47.47,0.0,0.0,,0.0,100.0,26.09,0.3186,46.91,1.3697
2019-11-22,98999.0,445495.5,0.59,2.63,0.55,0.45,0.0,371920.5,34519.0,82649.0,155335.5,,,,,,,,,,,,,,,,,600.0,0.16,0.0,,,100.0,44.27,0.0,0.0,,0.0,100.0,25.62,0.3196,47.23,1.2695
2019-11-25,99899.0,442552.57,0.59,2.66,0.56,0.45,0.0,374552.07,33519.0,84549.0,148489.17,,,,,,2500.0,,0.01,,1000.0,,,,,0.01,,600.0,0.15,0.0,,,100.0,42.78,0.0,0.0,,0.0,100.0,24.86,0.3103,46.68,1.2749
2019-11-26,99899.0,433561.66,0.59,2.57,0.56,0.44,0.0,366942.66,33519.0,84549.0,145472.46,,,,,,,,,,,,,,,,,,0.15,,,,100.0,40.9,0.0,0.0,,0.0,100.0,24.92,0.3099,46.59,1.219
2019-11-27,99817.0,409249.7,0.59,2.54,0.56,0.43,0.0,346314.7,33519.0,84467.0,137427.9,,,,,,,,,,,,,,,,,82.0,0.15,0.0,,,100.0,40.9,0.0,0.0,,0.0,100.0,25.22,0.3051,45.8,1.218
2019-11-28,97842.0,410447.19,0.58,2.45,0.55,0.41,0.0,346053.94,33519.0,82492.0,140612.2,,,,,,,,,,,,,,,,,1975.0,0.14,0.01,,,100.0,40.9,0.0,0.0,,0.0,100.0,23.56,0.319,48.36,1.1939
2019-11-29,97433.0,406295.61,0.58,2.41,0.54,0.41,0.0,342286.11,33519.0,82083.0,139774.23,,,,,,,,,,,,,,,,,409.0,0.14,0.0,,,100.0,40.9,0.0,0.0,,0.0,100.0,23.78,0.3185,48.11,1.1889
2019-12-02,96834.0,411544.5,0.57,2.42,0.54,0.41,0.0,346307.0,33509.0,81484.0,142413.25,,,,,,,,0.0,,10.0,,,,,,,599.0,0.14,0.0,,,100.0,40.9,0.0,0.0,,0.0,100.0,23.07,0.323,48.94,1.1819
2019-12-03,96834.0,409607.82,0.57,2.43,0.54,0.41,0.0,344677.32,33509.0,81484.0,141743.07,,,,,,,,,,,,,,,,,,0.14,,,,100.0,40.9,0.0,0.0,,0.0,100.0,23.29,0.3195,48.41,1.1819
2019-12-04,96306.0,400151.43,0.57,2.43,0.54,0.41,0.0,336372.18,33509.0,80956.0,139229.89,,,,,,,,,,,,,,,,,528.0,0.14,0.0,,,100.0,40.9,0.0,0.0,,0.0,100.0,23.0,0.3186,48.39,1.1755
2019-12-05,94697.0,397727.4,0.56,2.39,0.53,0.4,0.0,333257.4,33509.0,79347.0,140737.8,,,,,,,,,,,,,,,,,1609.0,0.14,0.01,,,100.0,40.9,0.0,0.0,,0.0,100.0,21.42,0.3262,49.84,1.1558
2019-12-06,94697.0,396780.43,0.56,2.4,0.53,0.4,0.0,332463.93,33509.0,79347.0,140402.71,,,,,,,,,,,,,,,,,,0.14,,,,100.0,40.9,0.0,0.0,,0.0,100.0,21.54,0.3241,49.55,1.1558
2019-12-09,94697.0,399621.34,0.56,2.4,0.53,0.4,0.0,334844.34,33509.0,79347.0,141407.98,,,,,,,,,,,,,,,,,,0.14,,,,100.0,40.9,0.0,0.0,,0.0,100.0,21.45,0.3256,49.76,1.1558
2019-12-10,94697.0,399621.34,0.56,2.39,0.53,0.4,0.0,334844.34,33509.0,79347.0,141407.98,,,,,,,,,,,,,,,,,,0.14,,,,100.0,40.84,0.0,0.0,,0.0,100.0,21.54,0.3249,49.64,1.1541
2019-12-11,94608.0,389784.96,0.56,2.39,0.53,0.4,0.0,326542.96,33509.0,79258.0,138057.08,,,,,,,,,,,,,,,,,89.0,0.14,0.0,,,100.0,40.84,0.0,0.0,,0.0,100.0,21.79,0.3214,49.1,1.153
2019-12-12,93654.0,388664.1,0.55,2.36,0.52,0.39,0.0,324961.6,33210.0,78304.0,137821.5,,,,,,,,0.0,,299.0,,,,,,,954.0,0.14,0.01,,,100.0,40.77,0.0,0.0,,0.0,100.0,21.16,0.3294,50.27,1.1496
2019-12-13,91059.0,382447.8,0.54,2.3,0.51,0.38,0.0,319447.8,30965.0,76059.0,130053.0,,,,,,,,0.01,,2245.0,,,,,,,2245.0,0.13,0.01,,,100.0,38.92,0.0,0.0,,0.0,100.0,19.58,0.3385,51.66,1.1444
2019-12-16,55810.0,235518.2,0.33,1.39,0.31,0.24,0.0,172218.2,25009.0,40810.0,105537.98,,,,,,,,0.02,,5956.0,,,,,,,35249.0,0.11,0.15,,,100.0,31.85,0.0,0.0,,0.0,100.0,26.6,0.2352,31.97,0.7108
2019-12-17,53516.0,225302.36,0.32,1.53,0.3,0.23,0.0,162152.36,23158.0,38516.0,97495.18,,,,,,,,0.01,,1851.0,,,,,,,2294.0,0.1,0.01,,,100.0,29.5,0.0,0.0,,0.0,100.0,27.83,0.2483,33.45,0.6816
2019-12-18,50214.0,215166.99,0.3,1.42,0.28,0.21,0.0,150891.99,23118.0,35214.0,99060.63,,,,,,,,0.0,,40.0,,,,,,,3302.0,0.1,0.01,,,100.0,29.44,0.0,0.0,,0.0,100.0,29.5,0.2574,35.46,0.6396
2019-12-19,50171.0,215735.3,0.3,1.5,0.28,0.22,0.0,151235.3,23075.0,35171.0,99222.5,,,,,,,,0.0,,43.0,,,,,,,43.0,0.1,0.0,,,100.0,29.39,0.0,0.0,,0.0,100.0,29.61,0.2582,35.6,0.639
2019-12-20,49771.0,214264.16,0.29,1.56,0.28,0.22,0.0,149689.16,22675.0,34771.0,97615.88,,,,,,,,0.0,,400.0,,,,,,,400.0,0.1,0.0,,,100.0,28.88,0.0,0.0,,0.0,100.0,29.86,0.2615,35.89,0.6339
2019-12-23,45845.0,196904.28,0.27,1.46,0.26,0.2,0.0,132350.42,18719.0,30815.0,80398.11,,,,,,,,0.02,,3956.0,,,,,,,3956.0,0.08,0.02,,,100.0,23.84,0.0,0.0,,0.0,100.0,32.6,0.3035,39.25,0.5839
2019-12-24,45785.0,202598.63,0.27,1.5,0.26,0.2,0.0,136223.63,18689.0,30785.0,82698.83,,,,,,,,0.0,,30.0,,,,,,,30.0,0.08,0.0,,,100.0,23.81,0.0,0.0,,0.0,100.0,32.43,0.3018,38.91,0.5834
2019-12-25,45785.0,202598.63,0.27,1.47,0.26,0.2,0.0,136223.63,18689.0,30785.0,82698.83,,,,,,,,,,,,,,,,,,0.08,,,,100.0,23.81,0.0,0.0,,0.0,100.0,32.06,0.304,39.62,0.5834
2019-12-26,45785.0,202598.63,0.27,1.47,0.26,0.2,0.0,136223.63,18689.0,30785.0,82698.83,,,,,,,,,,,,,,,,,,0.08,,,,100.0,23.81,0.0,0.0,,0.0,100.0,32.63,0.3032,39.15,0.5834
2019-12-27,45785.0,224346.5,0.27,1.47,0.26,0.21,0.0,150846.5,18689.0,30785.0,91576.1,,,,,,,,,,,,,,,,,,0.08,,,,100.0,23.81,0.0,0.0,,0.0,100.0,31.97,0.2994,38.36,0.5834
2019-12-30,42785.0,257993.55,0.25,1.11,0.24,0.22,0.0,167543.55,18689.0,27785.0,112694.67,,,,,,,,,,,,,,,,,3000.0,0.09,0.01,,,100.0,23.53,0.0,0.0,,0.0,100.0,33.28,0.2877,33.28,0.5386
2019-12-31,42785.0,286659.5,0.25,0.78,0.24,0.26,0.0,186159.5,18689.0,27785.0,125216.3,,,,,,,,,,,,,,,,,,0.11,,,,100.0,23.53,0.0,0.0,,0.0,100.0,34.24,0.2924,34.24,0.5386
2020-01-01,42785.0,286659.5,0.25,0.64,0.24,0.27,0.0,186159.5,18689.0,27785.0,125216.3,,,,,,,,,,,,,,,,,,0.12,,,,100.0,23.53,0.0,0.0,,0.0,100.0,32.98,0.2969,36.67,0.5386
2020-01-02,42785.0,288370.9,0.25,0.64,0.24,0.29,0.0,187270.9,18689.0,27785.0,125963.86,,,,,,,,,,,,,,,,,,0.13,,,,100.0,23.53,0.0,0.0,,0.0,100.0,34.84,0.293,34.84,0.5386
2020-01-03,46326.0,295559.88,0.27,0.63,0.26,0.31,0.0,177268.3,22230.0,27785.0,141827.4,,,,,,,,,,,,,,,,3541.0,,0.15,,,,100.0,27.98,0.0,0.0,,0.0,100.0,32.59,0.2576,32.59,0.5832
2020-01-06,56326.0,335139.7,0.33,0.74,0.31,0.36,0.0,195070.75,27230.0,32785.0,162018.5,,,5000.0,0.03,,,,,5000.0,,,,0.03,5000.0,,,,0.17,,,,100.0,34.87,0.0,0.0,,0.0,100.0,26.84,0.2414,35.79,0.7214
2020-01-07,64326.0,385956.0,0.38,0.82,0.36,0.38,0.0,196710.0,35230.0,32785.0,211380.0,,,6224.0,,,,,,,,,,,6224.0,,1776.0,,0.21,,,,52.78,52.78,31525.0,189150.0,,0.19,52.69,23.22,0.2125,30.95,0.9636
2020-01-08,68785.0,456732.4,0.41,0.84,0.38,0.42,0.0,270812.4,34689.0,40785.0,230334.96,,,,,,8000.0,,0.02,,3541.0,,,,,0.05,3000.0,,0.21,,,,100.0,58.08,0.0,0.0,,0.0,100.0,21.44,0.181,28.59,1.1517
2020-01-09,71785.0,495316.5,0.42,0.83,0.4,0.48,0.0,281416.5,34689.0,40785.0,239354.1,,,,,,,,,,,,,,,,,,0.23,,,,100.0,58.14,0.0,0.0,,0.0,100.0,20.74,0.1754,27.65,1.2032
2020-01-10,65176.0,442545.04,0.39,0.71,0.36,0.45,0.0,252425.04,31080.0,37176.0,211033.2,,,,,,,,0.02,,3609.0,,,,,,,3609.0,0.21,0.02,,,100.0,54.89,0.0,0.0,,0.0,100.0,23.01,0.1966,30.68,1.151
2020-01-13,68611.0,448715.94,0.41,0.74,0.38,0.46,0.0,242437.8,34515.0,37070.0,225728.1,,,,,,,,0.0,,106.0,,,,,,3541.0,106.0,0.23,0.0,,,100.0,60.95,0.0,0.0,,0.0,100.0,21.91,0.1802,29.22,1.2117
2020-01-14,68611.0,441854.84,0.41,0.74,0.38,0.45,0.0,261534.84,34515.0,40611.0,222276.6,,,,,,3541.0,,,,,,,,,0.02,,,0.23,,,,100.0,60.95,0.0,0.0,,0.0,100.0,21.86,0.18,29.14,1.2117
2020-01-15,65178.0,416487.42,0.39,0.7,0.36,0.42,0.0,253114.29,31082.0,39611.0,198613.98,,,,,,,,0.02,,3433.0,,,,,,,1000.0,0.2,0.01,,,100.0,54.89,0.0,0.0,,0.0,100.0,23.0,0.1893,30.67,1.1511
2020-01-16,67078.0,423262.18,0.4,0.71,0.37,0.43,0.0,268244.41,30082.0,42511.0,189817.42,,,,0.02,,,,0.01,2900.0,1000.0,,,0.02,,,,,0.19,,,,100.0,53.13,0.0,0.0,,0.0,100.0,22.36,0.1846,29.81,1.1846
2020-01-17,67078.0,438690.12,0.4,0.7,0.37,0.43,0.0,278021.94,30082.0,42511.0,196736.28,,,,,,,,,,,,,,,,,,0.19,,,,100.0,53.13,0.0,0.0,,0.0,100.0,22.19,0.1838,29.59,1.1846
2020-01-20,62078.0,398540.76,0.37,0.64,0.35,0.4,0.0,240820.62,30082.0,37511.0,193126.44,,,,,,,,,,,,,,,,,5000.0,0.2,0.03,,,100.0,53.13,0.0,0.0,,0.0,100.0,24.3,0.2031,32.41,1.0963
2020-01-21,55963.0,350328.38,0.33,0.57,0.31,0.36,0.0,208501.82,23967.0,33307.0,150033.42,,,,,,,,0.04,,6115.0,,,,,,,4204.0,0.15,0.03,,,100.0,42.33,0.0,0.0,,0.0,100.0,26.88,0.2396,35.84,0.9883
2020-01-22,55963.0,351447.64,0.33,0.57,0.31,0.35,0.0,209167.96,23967.0,33307.0,150512.76,,,,,,,,,,,,,,,,,,0.15,,,,100.0,42.33,0.0,0.0,,0.0,100.0,26.76,0.2389,35.68,0.9883
2020-01-23,53063.0,329521.23,0.31,0.53,0.3,0.33,0.0,188827.47,23967.0,30407.0,148835.07,,,,,,,,,,,,,,,,,2900.0,0.15,0.02,,,100.0,42.33,0.0,0.0,,0.0,100.0,28.29,0.2631,37.72,0.9371
2020-01-24,53063.0,342786.98,0.31,0.53,0.3,0.33,0.0,196429.22,23967.0,30407.0,154826.82,,,,,,,,,,,,,,,,,,0.15,,,,100.0,42.33,0.0,0.0,,0.0,100.0,28.04,0.2615,37.39,0.9371
2020-01-27,53063.0,338541.94,0.31,0.51,0.3,0.34,0.0,193996.66,23967.0,30407.0,152909.46,,,,,,,,,,,,,,,,,,0.15,,,,100.0,39.87,0.0,0.0,,0.0,100.0,28.29,0.2632,37.73,0.8828
2020-01-28,51864.0,318963.6,0.31,0.5,0.29,0.33,0.0,187003.05,22768.0,30407.0,140023.2,,,,,,,,0.01,,1199.0,,,,,,,,0.15,,,,100.0,30.16,0.0,0.0,,0.0,100.0,29.08,0.2745,38.77,0.6871
2020-01-29,70937.0,457543.65,0.42,0.68,0.4,0.44,0.0,277866.0,35441.0,43080.0,228594.45,,,6400.0,0.06,,3541.0,,0.0,9400.0,268.0,,,0.06,6400.0,0.02,6541.0,268.0,0.22,0.0,,,100.0,43.08,0.0,0.0,,0.0,100.0,26.97,0.259,36.72,0.8623
2020-01-30,70937.0,445484.36,0.42,0.68,0.4,0.45,0.0,270542.4,35441.0,43080.0,222569.48,,,,,,,,,,,,,,,,,,0.23,,,,100.0,43.08,0.0,0.0,,0.0,100.0,25.54,0.2589,37.44,0.8623
2020-01-31,103967.0,644595.4,0.62,0.99,0.58,0.65,0.0,471882.0,35441.0,76110.0,219734.2,,,,0.2,,,,,33030.0,,,,0.2,,,,,0.23,,,,100.0,43.08,0.0,0.0,,0.0,100.0,26.11,0.3313,48.84,1.2639
2020-02-03,103967.0,633159.03,0.62,1.0,0.58,0.64,0.0,463509.9,35441.0,76110.0,215835.69,,,,,,,,,,,,,,,,,,0.22,,,,100.0,43.08,0.0,0.0,,0.0,100.0,25.61,0.3316,49.09,1.2639
2020-02-04,103967.0,644595.4,0.62,1.01,0.58,0.64,0.0,471882.0,35441.0,76110.0,219734.2,,,,,,,,,,,,,,,,,,0.22,,,,100.0,43.08,0.0,0.0,,0.0,100.0,25.15,0.3371,49.97,1.2639
2020-02-05,103967.0,642516.06,0.62,1.02,0.58,0.64,0.0,470359.8,35441.0,76110.0,219025.38,,,,,,,,,,,,,,,,,,0.22,,,,100.0,43.08,0.0,0.0,,0.0,100.0,25.42,0.3337,49.45,1.2639
2020-02-06,103967.0,648754.08,0.62,1.04,0.58,0.65,0.0,474926.4,35441.0,76110.0,221151.84,,,,,,,,,,,,,,,,,,0.22,,,,100.0,43.08,0.0,0.0,,0.0,100.0,25.25,0.3357,49.76,1.2639
2020-02-07,100426.0,605568.78,0.59,1.01,0.56,0.62,0.0,437591.07,31900.0,72569.0,192357.0,,,,,,,,0.02,,3541.0,,,,,,,3541.0,0.2,0.02,,,100.0,38.78,0.0,0.0,,0.0,100.0,26.73,0.3517,50.43,1.2208
2020-02-10,100426.0,594521.92,0.59,1.02,0.56,0.6,0.0,429608.48,31900.0,72569.0,188848.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,38.78,0.0,0.0,,0.0,100.0,26.52,0.3542,50.82,1.2208
2020-02-11,100426.0,600547.48,0.59,1.1,0.56,0.6,0.0,433962.62,31900.0,72569.0,190762.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,38.78,0.0,0.0,,0.0,100.0,26.55,0.3577,51.25,1.2208
2020-02-12,100426.0,643730.66,0.59,1.35,0.56,0.63,0.0,465167.29,31900.0,72569.0,204479.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,38.78,0.0,0.0,,0.0,100.0,25.63,0.3677,52.81,1.2208
2020-02-13,100426.0,645739.18,0.59,1.57,0.56,0.64,0.0,466618.67,31900.0,72569.0,205117.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,38.78,0.0,0.0,,0.0,100.0,25.38,0.3599,51.95,1.2208
2020-02-14,100426.0,633688.06,0.59,1.82,0.56,0.63,0.0,457910.39,31900.0,72569.0,201289.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,38.78,0.0,0.0,,0.0,100.0,25.63,0.3565,51.44,1.2208
2020-02-17,100426.0,639713.62,0.59,1.9,0.56,0.63,0.0,462264.53,31900.0,72569.0,203203.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,38.78,0.0,0.0,,0.0,100.0,25.53,0.3597,51.89,1.2208
2020-02-18,104926.0,666280.1,0.62,2.09,0.58,0.67,0.0,489388.15,31900.0,77069.0,202565.0,,,,0.03,,,,,4500.0,,,,0.03,,,,,0.2,,,,100.0,38.78,0.0,0.0,,0.0,100.0,25.19,0.3409,49.03,1.2755
2020-02-19,104926.0,656836.76,0.62,2.24,0.58,0.66,0.0,482451.94,31900.0,77069.0,199694.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,38.78,0.0,0.0,,0.0,100.0,25.33,0.3391,48.72,1.2755
2020-02-20,104926.0,647393.42,0.62,2.43,0.58,0.65,0.0,475515.73,31900.0,77069.0,196823.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,38.78,0.0,0.0,,0.0,100.0,25.32,0.3391,48.73,1.2755
2020-02-21,104926.0,642147.12,0.62,2.8,0.58,0.65,0.0,471662.28,31900.0,77069.0,195228.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,44.55,0.0,0.0,,0.0,100.0,25.25,0.3401,48.88,1.4654
2020-02-24,104926.0,579191.52,0.62,2.82,0.58,0.61,0.0,425420.88,31898.0,77069.0,176076.96,,,,,,,,0.0,,2.0,,,,,,,,0.2,,,,100.0,44.55,0.0,0.0,,0.0,100.0,26.42,0.327,46.51,1.4654
2020-02-25,104924.0,578131.24,0.62,2.7,0.58,0.58,0.0,424639.17,31898.0,77067.0,175757.98,,,,,,,,,,,,,,,,,2.0,0.18,0.0,,,100.0,44.55,0.0,0.0,,0.0,100.0,25.17,0.3409,49.03,1.4654
2020-02-26,104924.0,574983.52,0.62,2.7,0.58,0.58,0.0,422327.16,31898.0,77067.0,174801.04,,,,,,,,,,,,,,,,,,0.18,,,,100.0,44.55,0.0,0.0,,0.0,100.0,25.22,0.3404,48.94,1.4654
2020-02-27,104924.0,556097.2,0.62,2.76,0.58,0.57,0.0,408455.1,31898.0,77067.0,169059.4,,,,,,,,,,,,,,,,,,0.17,,,,100.0,44.55,0.0,0.0,,0.0,100.0,25.57,0.3365,48.25,1.4654
2020-02-28,104924.0,527767.72,0.62,2.86,0.58,0.54,0.0,387647.01,31898.0,77067.0,160446.94,,,,,,,,,,,,,,,,,,0.17,,,,100.0,44.55,0.0,0.0,,0.0,100.0,25.8,0.3337,47.76,1.4654
2020-03-02,104924.0,545604.8,0.62,2.85,0.58,0.54,0.0,400748.4,31898.0,77067.0,165869.6,,,,,,,,,,,,,,,,,,0.17,,,,100.0,44.55,0.0,0.0,,0.0,100.0,25.44,0.3445,49.45,1.4654
2020-03-03,98524.0,532029.6,0.58,2.63,0.55,0.52,0.0,381601.8,31898.0,70667.0,172249.2,,,,,,,,,,,,,,,,,6400.0,0.17,0.02,,,100.0,44.55,0.0,0.0,,0.0,100.0,26.41,0.3279,46.66,1.376
2020-03-04,98524.0,544837.72,0.58,2.62,0.55,0.53,0.0,390788.51,31898.0,70667.0,176395.94,,,,,,,,,,,,,,,,,,0.17,,,,100.0,44.55,0.0,0.0,,0.0,100.0,26.01,0.3271,46.67,1.376
2020-03-05,98524.0,530059.12,0.58,2.64,0.55,0.54,0.0,380188.46,31898.0,70667.0,171611.24,,,,,,,,,,,,,,,,,,0.17,,,,100.0,44.55,0.0,0.0,,0.0,100.0,25.83,0.3247,46.34,1.376
2020-03-06,98524.0,496560.96,0.58,2.7,0.55,0.51,0.0,356161.68,31898.0,70667.0,160765.92,,,,,,,,,,,,,,,,,,0.17,,,,100.0,44.55,0.0,0.0,,0.0,100.0,27.17,0.3162,44.42,1.376
2020-03-09,98524.0,425623.68,0.58,2.84,0.55,0.47,0.0,305281.44,31898.0,70667.0,137799.36,,,,,,,,,,,,,,,,,,0.17,,,,100.0,44.55,0.0,0.0,,0.0,100.0,29.41,0.3062,41.54,1.376
2020-03-10,98524.0,442372.76,0.58,2.66,0.55,0.46,0.0,317294.83,31898.0,70667.0,143222.02,,,,,,,,,,,,,,,,6230.0,,0.16,,,,100.0,44.55,0.0,0.0,,0.0,100.0,30.1,0.3236,44.34,1.376
2020-03-11,98524.0,414293.42,0.58,2.6,0.55,0.45,0.0,297154.74,38128.0,70667.0,160328.24,,,,,,,,,,,,,,,,6230.0,,0.19,,,,100.0,53.25,0.0,0.0,,0.0,100.0,30.54,0.3136,42.35,1.376
2020-03-12,94024.0,329084.0,0.56,2.47,0.52,0.39,0.0,231584.5,31898.0,66167.0,111643.0,,,,,,,,0.03,,6230.0,,,,,,,4500.0,0.16,0.02,,,100.0,44.55,0.0,0.0,,0.0,100.0,34.88,0.3167,40.66,1.3132
2020-03-13,93854.0,342567.1,0.56,2.29,0.52,0.34,0.0,264249.05,31728.0,72397.0,115807.2,,,,0.03,,,,0.07,6230.0,6400.0,,,0.03,,,6230.0,,0.11,,,,100.0,44.31,0.0,0.0,,0.0,100.0,20.81,0.3812,55.73,1.3108
2020-03-16,93854.0,295640.1,0.56,2.13,0.52,0.32,0.0,228050.55,31728.0,72397.0,99943.2,,,,,,,,,,,,,,,,,,0.12,,,,100.0,44.0,0.0,0.0,,0.0,100.0,22.74,0.351,51.63,1.3016
2020-03-17,92965.0,288656.33,0.55,2.0,0.52,0.3,0.0,222032.34,30839.0,71508.0,95755.1,,,,,,,,0.0,,889.0,,,,,,,889.0,0.11,0.0,,,100.0,42.77,0.0,0.0,,0.0,100.0,24.14,0.3697,53.29,1.2893
2020-03-18,92965.0,301206.6,0.55,1.89,0.52,0.3,0.0,231685.92,30839.0,71508.0,99918.36,,,,,,,,,,,,,,,,,,0.1,,,,100.0,42.77,0.0,0.0,,0.0,100.0,23.26,0.3794,54.69,1.2893
