,LQQ FP Equity_DX_SI_QTY,LQQ FP Equity_DX_SHORT_INTEREST_VALUE,LQQ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LQQ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LQQ FP Equity_DX_SI_MV,LQQ FP Equity_DX_DSS,LQQ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LQQ FP Equity_DX_SUPPLY_SI_QTY,LQQ FP Equity_DX_BROKER_SI_QTY,LQQ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LQQ FP Equity_DX_BROKER_SI_MV_NEW_x,LQQ FP Equity_DX_SUPPLY_SI_QTY_INC_x,LQQ FP Equity_DX_BROKER_SI_MV_INC_x,LQQ FP Equity_DX_BROKER_SI_QTY_ADD,LQQ FP Equity_DX_BROKER_SI_QTY_NEW,LQQ FP Equity_DX_SUPPLY_SI_MV_DEC,LQQ FP Equity_DX_BROKER_SI_QTY_INC,LQQ FP Equity_DX_SUPPLY_SI_QTY_DEC,LQQ FP Equity_DX_BROKER_SI_MV_NEW_y,LQQ FP Equity_DX_BROKER_SI_MV_INC_y,LQQ FP Equity_DX_SUPPLY_SI_QTY_INC_y,LQQ FP Equity_DX_BROKER_SI_MV_ADD,LQQ FP Equity_DX_SUPPLY_SI_QTY_ADD,LQQ FP Equity_DX_BROKER_SI_QTY_DEC,LQQ FP Equity_DX_SUPPLY_SI_MV,LQQ FP Equity_DX_BROKER_SI_MV_DEC,LQQ FP Equity_DX_BROKER_SI_MV_RMV,LQQ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LQQ FP Equity_DX_UTILIZATION_QUANTITY,LQQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LQQ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LQQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LQQ FP Equity_DX_ACTIVE_UTILIZATION_MV,LQQ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LQQ FP Equity_DX_BROKER_SI_CON_RATIO,LQQ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LQQ FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-10-11,2000.0,1435400.0,0.34,0.31,1.45,,1435400.0,0.0,2000.0,0.0,,,,,,,,,,,,,,1800.0,0.0,1.2,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.0433
2023-10-12,6000.0,4391400.0,1.04,0.93,4.3,,2927600.0,2000.0,4000.0,1463800.0,,,1.41,,,,2000.0,,,1.41,,,2000.0,,1.43,,,100.0,51.06,0.0,0.0,0.0,100.0,,1.0,100.0,1.5318
2023-10-13,4000.0,2844800.0,0.69,0.62,2.93,,1422400.0,2000.0,2000.0,1422400.0,,,,,,,,,,,,,,2000.0,1.46,1.41,,100.0,51.31,0.0,0.0,0.0,100.0,,1.0,100.0,1.0262
2023-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,1.46,,2000.0,,,,,,2000.0,0.0,1.46,,0.0,0.0,1898.0,1369407.0,1.35,0.0,,0.0,,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1898.0,1354982.2,1.33,0.0,,0.0,,0.0
2023-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1896.0,1337248.8,1.35,0.0,,0.0,,0.0
2023-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1896.0,1313738.4,1.33,0.0,,0.0,,0.0
2023-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1892.0,1248909.2,1.3,0.0,,0.0,,0.0
2023-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1902.0,1261977.0,1.26,0.0,,0.0,,0.0
2023-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1907.0,1281504.0,1.24,0.0,,0.0,,0.0
2023-10-25,1400.0,919660.0,0.23,0.22,0.94,,459830.0,700.0,700.0,459830.0,,,,700.0,,,,,,,,0.47,700.0,,0.47,,,100.0,26.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.537
2023-10-26,4600.0,2887420.0,0.74,0.71,3.03,,1443710.0,2300.0,2300.0,1443710.0,,1600.0,1.04,,,,1600.0,,,1.04,1600.0,,,,1.52,,,100.0,54.72,0.0,0.0,0.0,100.0,,1.0,100.0,1.0945
2023-10-27,5400.0,3414960.0,0.84,0.83,3.39,,1707480.0,2700.0,2700.0,1707480.0,,400.0,0.18,,,,400.0,,,0.18,400.0,,,,1.69,,,100.0,58.66,0.0,0.0,0.0,100.0,,1.0,100.0,1.1731
2023-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,1.69,,2700.0,,,,,,2700.0,0.0,1.69,,0.0,0.0,1906.0,1204020.2,1.16,0.0,,0.0,,0.0
2023-10-31,2200.0,1405800.0,0.35,0.34,1.39,,702900.0,1100.0,1100.0,702900.0,,,,1100.0,,,,,,,,0.7,1100.0,,0.7,,,100.0,36.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.7319
2023-11-01,3800.0,2497740.0,0.61,0.59,2.44,,1248870.0,1900.0,1900.0,1248870.0,,800.0,0.52,,,,800.0,,,0.52,800.0,,,,1.22,,,100.0,49.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.9982
2023-11-02,7200.0,4919040.0,1.18,1.11,4.73,,2459520.0,3600.0,3600.0,2459520.0,,1700.0,1.16,,,,1700.0,,,1.16,1700.0,,,,2.37,,,100.0,65.37,0.0,0.0,0.0,100.0,,1.0,100.0,1.3074
2023-11-03,7200.0,5027760.0,1.18,1.1,4.92,,2513880.0,3600.0,3600.0,2513880.0,,,,,,,,,,,,,,,2.46,,,100.0,65.4,0.0,0.0,0.0,100.0,,1.0,100.0,1.3079
2023-11-06,5000.0,3503500.0,0.81,0.77,3.49,,1751750.0,2500.0,2500.0,1751750.0,,,,,,0.72,,1100.0,,,,,,1100.0,1.74,0.72,,69.44,45.41,1100.0,770770.0,0.74,70.26,,1.0,100.0,0.9083
2023-11-07,5000.0,3599500.0,0.81,0.77,3.51,,1799750.0,2500.0,2500.0,1799750.0,,,,,,,,,,,,,,,1.76,,,100.0,56.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.1346
2023-11-08,6400.0,4581120.0,1.05,0.99,4.61,,2290560.0,3200.0,3200.0,2290560.0,,700.0,0.55,,,,700.0,,,0.55,700.0,,,,2.3,,,100.0,62.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.2483
2023-11-09,6400.0,4619520.0,1.04,0.99,4.57,,2309760.0,3200.0,3200.0,2309760.0,,,,,,,,,,,,,,,2.28,,,100.0,62.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.2517
2023-11-10,3000.0,2173800.0,0.5,0.46,2.17,,1086900.0,1500.0,1500.0,1086900.0,,,,,,1.2,,1700.0,,,,,,1700.0,1.08,1.2,,46.88,29.39,1700.0,1231820.0,1.32,45.02,,1.0,100.0,0.5878
2023-11-13,3000.0,2206800.0,0.5,0.46,2.17,,1103400.0,1500.0,1500.0,1103400.0,,,,,,,,,,,,,,,1.09,,,100.0,44.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.8813
2023-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,1.07,,1500.0,,,,,,1500.0,0.0,1.07,,0.0,0.0,1904.0,1431808.0,1.38,0.0,,0.0,,0.0
2023-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1903.0,1446470.3,1.39,0.0,,0.0,,0.0
2023-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1903.0,1425347.0,1.43,0.0,,0.0,,0.0
2023-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1903.0,1429723.9,1.42,0.0,,0.0,,0.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1903.0,1449705.4,1.42,0.0,,0.0,,0.0
2023-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1903.0,1440190.4,1.43,0.0,,0.0,,0.0
2023-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1756.0,1354051.6,1.34,0.0,,0.0,,0.0
2023-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1756.0,1352295.6,1.32,0.0,,0.0,,0.0
2023-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1756.0,1339125.6,1.34,0.0,,0.0,,0.0
2023-11-27,7000.0,5350800.0,1.33,1.06,5.35,,2675400.0,3500.0,3500.0,2675400.0,,,,3500.0,,,,,,,,2.67,3500.0,,2.67,,,100.0,66.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.3318
2023-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,2.66,,3500.0,,,,,,3500.0,0.0,2.66,,0.0,0.0,1756.0,1340530.4,1.32,0.0,,0.0,,0.0
2023-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1756.0,1340881.6,1.33,0.0,,0.0,,0.0
2023-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1756.0,1322443.6,1.34,0.0,,0.0,,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1756.0,1340179.2,1.33,0.0,,0.0,,0.0
2023-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1756.0,1313488.0,1.33,0.0,,0.0,,0.0
2023-12-05,2000.0,1523800.0,0.38,0.3,1.5,,761900.0,1000.0,1000.0,761900.0,,,,1000.0,,,,,,,,0.75,1000.0,,0.75,,,100.0,36.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.7257
2023-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.75,,1000.0,,,,,,1000.0,0.0,0.75,,0.0,0.0,2756.0,2096213.6,2.11,0.0,,0.0,,0.0
2023-12-07,3200.0,2468160.0,0.59,0.49,2.43,,1234080.0,1600.0,1600.0,1234080.0,,,,1600.0,,,,,,,,1.21,1600.0,,1.21,,,100.0,47.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9535
2023-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,1.22,,1600.0,,,,,,1600.0,0.0,1.22,,0.0,0.0,3356.0,2613317.2,2.6,0.0,,0.0,,0.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1756.0,1384254.8,1.35,0.0,,0.0,,0.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1756.0,1406731.6,1.36,0.0,,0.0,,0.0
2023-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1853.0,1503894.8,1.47,0.0,,0.0,,0.0
2023-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1753.0,1421507.7,1.38,0.0,,0.0,,0.0
2023-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1753.0,1452009.9,1.45,0.0,,0.0,,0.0
2023-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1753.0,1456743.0,1.41,0.0,,0.0,,0.0
2023-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1860.0,1554030.0,1.51,0.0,,0.0,,0.0
2023-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1860.0,1562028.0,1.54,0.0,,0.0,,0.0
2023-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1860.0,1536732.0,1.54,0.0,,0.0,,0.0
2023-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1860.0,1548636.0,1.5,0.0,,0.0,,0.0
2023-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1860.0,1548636.0,1.5,0.0,,0.0,,0.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1960.0,1631896.0,1.61,0.0,,0.0,,0.0
2023-12-27,1000.0,832500.0,0.16,0.15,0.83,,416250.0,500.0,500.0,416250.0,,,,500.0,,,,,,,,0.42,500.0,,0.42,,,100.0,22.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.4421
2023-12-28,1000.0,838800.0,0.16,0.15,0.83,,419400.0,500.0,500.0,419400.0,,,,,,,,,,,,,,,0.42,,,100.0,21.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.4378
2023-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.42,,500.0,,,,,,500.0,0.0,0.42,,0.0,0.0,2284.0,1884300.0,1.92,0.0,,0.0,,0.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2284.0,1884300.0,1.92,0.0,,0.0,,0.0
2024-01-02,76.0,61970.4,0.01,0.01,0.06,,61970.4,76.0,76.0,61970.4,,,,76.0,,,,,,,,0.06,76.0,,0.06,,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0409
2024-01-03,152.0,121706.4,0.02,0.02,0.12,,60853.2,76.0,76.0,60853.2,,,,,,,,,,,,,,,0.06,,,100.0,4.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0807
2024-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.06,,76.0,,,,,,76.0,0.0,0.06,,0.0,0.0,1886.0,1499747.2,1.51,0.0,,0.0,,0.0
2024-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1886.0,1492769.0,1.49,0.0,,0.0,,0.0
2024-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1975.0,1587505.0,1.54,0.0,,0.0,,0.0
2024-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1775.0,1455677.5,1.38,0.0,,0.0,,0.0
2024-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1762.0,1456293.0,1.42,0.0,,0.0,,0.0
2024-01-11,2200.0,1805540.0,0.31,0.34,1.82,,902770.0,1100.0,1100.0,902770.0,,,,1100.0,,,,,,,,0.91,1100.0,,0.91,,,100.0,38.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.7698
2024-01-12,2200.0,1837660.0,0.31,0.34,1.81,,918830.0,1100.0,1100.0,918830.0,,,,,,,,,,,,,,,0.9,,,100.0,38.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.7703
2024-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.9,,1100.0,,,,,,1100.0,0.0,0.9,,0.0,0.0,1958.0,1639041.8,1.63,0.0,,0.0,,0.0
2024-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1854.0,1567742.4,1.55,0.0,,0.0,,0.0
2024-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1854.0,1541230.2,1.55,0.0,,0.0,,0.0
2024-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1952.0,1669936.0,1.63,0.0,,0.0,,0.0
2024-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1954.0,1699393.8,1.62,0.0,,0.0,,0.0
2024-01-22,8200.0,7337360.0,1.16,1.26,7.12,,3668680.0,4100.0,4100.0,3668680.0,,,,4100.0,,,,,,,,3.56,4100.0,,3.56,,,100.0,70.13,0.0,0.0,0.0,100.0,,1.0,100.0,1.4027
2024-01-23,8200.0,7321780.0,1.18,1.27,7.35,,3660890.0,4100.0,4100.0,3660890.0,,,,,,,,,,,,,,,3.68,,,100.0,70.13,0.0,0.0,0.0,100.0,,1.0,100.0,1.4027
2024-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,3.65,,4100.0,,,,,,4100.0,0.0,3.65,,0.0,0.0,1947.0,1780920.9,1.72,0.0,,0.0,,0.0
2024-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1847.0,1704965.7,1.68,0.0,,0.0,,0.0
2024-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1847.0,1679107.7,1.67,0.0,,0.0,,0.0
2024-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1847.0,1679292.4,1.69,0.0,,0.0,,0.0
2024-01-30,118.0,108005.4,0.02,0.02,0.11,,108005.4,118.0,118.0,108005.4,,,,118.0,,,,,,,,0.11,118.0,,0.11,,,100.0,6.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0632
2024-01-31,7518.0,6628620.6,1.35,1.16,6.86,,3366330.6,3818.0,3818.0,3366330.6,,3700.0,,3700.0,,,,,,,3700.0,3.38,,,3.48,,,100.0,68.58,0.0,0.0,0.0,100.0,1.57,0.9691,98.43,1.3505
2024-02-01,7518.0,6619599.0,1.33,1.16,6.63,,3361749.0,3818.0,3818.0,3361749.0,,,,,,,,,,,,,,,3.37,,,100.0,68.58,0.0,0.0,0.0,100.0,1.57,0.9691,98.43,1.3505
2024-02-02,3518.0,3246058.6,0.61,0.54,3.1,,1677468.6,1818.0,1818.0,1677468.6,,,,,,1.79,,2000.0,,,,,,2000.0,1.6,1.8,,49.14,33.34,1882.0,1736521.4,1.83,46.73,3.36,0.935,96.64,0.6451
2024-02-05,6318.0,5837200.2,1.09,0.97,5.83,,2973110.2,3218.0,3218.0,2973110.2,,1400.0,1.36,,,,1400.0,,,1.36,1400.0,,,,2.97,,,100.0,64.77,0.0,0.0,0.0,100.0,1.87,0.9633,98.13,1.2717
2024-02-06,2918.0,2696523.8,0.5,0.45,2.7,,1402783.8,1518.0,1518.0,1402783.8,,,,,,1.56,,1700.0,,,,,,1700.0,1.4,1.56,,100.0,46.42,0.0,0.0,0.0,100.0,4.04,0.9224,95.96,0.8924
2024-02-07,118.0,110766.6,0.02,0.02,0.11,,110766.6,118.0,118.0,110766.6,,,,,,1.29,,1400.0,,,,,,1400.0,0.11,1.29,,7.77,3.61,1400.0,1314180.0,1.36,7.4,,1.0,100.0,0.0361
2024-02-08,504.0,477388.8,0.09,0.08,0.48,,294579.2,311.0,311.0,294579.2,,193.0,,193.0,,,,,,,193.0,0.18,,,0.29,,,100.0,15.08,0.0,0.0,0.0,100.0,23.33,0.6422,76.67,0.2443
2024-02-09,504.0,481824.0,0.09,0.08,0.48,,297316.0,311.0,311.0,297316.0,,,,,,,,,,,,,,,0.29,,,100.0,15.09,0.0,0.0,0.0,100.0,23.58,0.6396,76.42,0.2445
2024-02-12,504.0,489182.4,0.09,0.08,0.48,,301856.6,311.0,311.0,301856.6,,,,,,,,,,,,,,,0.3,,,100.0,15.12,0.0,0.0,0.0,100.0,23.28,0.6428,76.72,0.245
2024-02-13,504.0,472147.2,0.09,0.08,0.48,,291344.8,311.0,311.0,291344.8,,,,,,,,,,,,,,,0.3,,,100.0,15.13,0.0,0.0,0.0,100.0,23.09,0.6448,76.91,0.2453
2024-02-14,504.0,472852.8,0.09,0.08,0.47,,291780.2,311.0,311.0,291780.2,,,,,,,,,,,,,,,0.29,,,100.0,15.13,0.0,0.0,0.0,100.0,23.43,0.6412,76.57,0.2453
2024-02-15,504.0,475423.2,0.09,0.08,0.48,,293366.3,311.0,311.0,293366.3,,,,,,,,,,,,,,,0.29,,,100.0,15.15,0.0,0.0,0.0,100.0,23.46,0.6409,76.54,0.2455
2024-02-16,504.0,476733.6,0.09,0.08,0.48,,294174.9,311.0,311.0,294174.9,,,,,,,,,,,,,,,0.29,,,100.0,15.15,0.0,0.0,0.0,100.0,23.44,0.6411,76.56,0.2455
2024-02-19,4304.0,4031126.4,0.77,0.69,4.07,,1415202.6,2911.0,1511.0,2726442.6,,2600.0,,1200.0,,,,,,,2600.0,1.14,,,2.76,,,100.0,62.53,0.0,0.0,0.0,100.0,32.54,0.4258,55.78,0.9246
2024-02-20,3704.0,3356564.8,0.68,0.59,3.53,,1731748.2,1911.0,1911.0,1731748.2,,,,1400.0,,0.96,,1000.0,,,,1.38,,1000.0,1.79,0.94,,100.0,52.28,0.0,0.0,0.0,100.0,10.62,0.6026,76.17,1.0134
2024-02-21,3704.0,3339526.4,0.67,0.59,3.42,,1722957.6,1911.0,1911.0,1722957.6,,,,,,,,,,,,,,,1.73,,,100.0,52.28,0.0,0.0,0.0,100.0,10.6,0.6014,76.08,1.0134
2024-02-22,3304.0,3147720.8,0.6,0.53,3.06,,1630069.7,1711.0,1711.0,1630069.7,,,,,,0.19,,200.0,,,,,,200.0,1.54,0.18,,100.0,49.48,0.0,0.0,0.0,100.0,11.7,0.7311,84.62,0.9555
2024-02-23,3262.0,3116514.8,0.59,0.52,3.18,,1614626.0,1690.0,1690.0,1614626.0,,,,,,0.0,,21.0,,,,,,21.0,1.61,0.02,,100.0,48.87,0.0,0.0,0.0,100.0,10.34,0.7535,86.11,0.9433
2024-02-26,3262.0,3114231.4,0.59,0.52,3.19,,1613443.0,1690.0,1690.0,1613443.0,,,,,,,,,,,,,,,1.62,,,100.0,49.19,0.0,0.0,0.0,100.0,10.32,0.7539,86.14,0.9494
2024-02-27,8662.0,8228900.0,1.56,1.37,8.33,,4170500.0,4390.0,4390.0,4170500.0,,2700.0,,2700.0,,,,,,,2700.0,2.58,,,4.19,,,100.0,71.51,0.0,0.0,0.0,100.0,32.87,0.4923,61.85,1.411
2024-02-28,4662.0,4422373.2,0.86,0.75,4.5,,2267154.0,2390.0,2390.0,2267154.0,,,,,,1.92,,2000.0,,,,,,2000.0,2.27,1.91,,100.0,57.74,0.0,0.0,0.0,100.0,29.58,0.4614,60.66,1.1264
2024-02-29,4662.0,4437291.6,0.86,0.75,4.49,,2274802.0,2390.0,2390.0,2274802.0,,,,,,,,,,,,,,,2.27,,,100.0,57.74,0.0,0.0,0.0,100.0,29.59,0.4611,60.63,1.1264
2024-03-01,3144.0,3071373.6,0.59,0.5,3.07,,1535686.8,1572.0,1572.0,1535686.8,,,,,,0.76,,818.0,,,,,,818.0,1.5,0.77,,100.0,47.34,0.0,0.0,0.0,100.0,10.83,0.8069,89.17,0.9467
2024-03-04,344.0,338289.6,0.06,0.06,0.34,,169144.8,172.0,172.0,169144.8,,,,,,1.33,,1400.0,,,,,,1400.0,0.17,1.4,,100.0,8.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.1672
2024-03-05,344.0,325492.8,0.06,0.05,0.33,,162746.4,172.0,172.0,162746.4,,,,,,,,,,,,,,,0.17,,,100.0,8.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.1782
2024-03-06,1344.0,1284057.6,0.25,0.21,1.27,,642028.8,672.0,672.0,642028.8,,500.0,,500.0,,,,,,,500.0,0.47,,,0.64,,,100.0,27.65,0.0,0.0,0.0,100.0,25.69,0.6182,74.31,0.5531
2024-03-07,1344.0,1307846.4,0.25,0.21,1.29,,653923.2,672.0,672.0,653923.2,,,,,,,,,,,,,,,0.64,,,100.0,27.65,0.0,0.0,0.0,100.0,25.77,0.6174,74.23,0.5531
2024-03-08,1344.0,1300051.2,0.25,0.21,1.31,,650025.6,672.0,672.0,650025.6,,,,,,,,,,,,,,,0.65,,,100.0,27.7,0.0,0.0,0.0,100.0,25.54,0.6197,74.46,0.554
2024-03-11,344.0,324804.8,0.06,0.05,0.33,,162402.4,172.0,172.0,162402.4,,,,,,0.49,,500.0,,,,,,500.0,0.17,0.49,,100.0,9.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.1805
2024-03-12,344.0,330618.4,0.06,0.05,0.33,,165309.2,172.0,172.0,165309.2,,,,,,,,,,,,,,,0.16,,,100.0,9.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.1805
2024-03-13,344.0,327728.8,0.06,0.05,0.33,,163864.4,172.0,172.0,163864.4,,,,,,,,,,,,,,,0.17,,,100.0,9.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.1799
2024-03-14,344.0,328348.0,0.06,0.05,0.33,,164174.0,172.0,172.0,164174.0,,,,,,,,,,,,,,,0.16,,,100.0,9.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.1799
2024-03-15,344.0,319094.4,0.06,0.05,0.32,,159547.2,172.0,172.0,159547.2,,,,,,,,,,,,,,,0.16,,,100.0,8.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.1798
2024-03-18,344.0,328279.2,0.06,0.05,0.32,,164139.6,172.0,172.0,164139.6,,,,,,,,,,,,,,,0.16,,,100.0,8.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.1798
2024-03-19,344.0,325974.4,0.06,0.05,0.33,,162987.2,172.0,172.0,162987.2,,,,,,,,,,,,,,,0.16,,,100.0,8.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.1798
