,CSW FP Equity_DX_SI_QTY,CSW FP Equity_DX_SHORT_INTEREST_VALUE,CSW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CSW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CSW FP Equity_DX_SI_MV,CSW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CSW FP Equity_DX_SUPPLY_SI_QTY,CSW FP Equity_DX_BROKER_SI_QTY,CSW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CSW FP Equity_DX_SUPPLY_SI_QTY_INC_x,CSW FP Equity_DX_BROKER_SI_MV_INC_x,CSW FP Equity_DX_BROKER_SI_QTY_ADD,CSW FP Equity_DX_SUPPLY_SI_MV_DEC,CSW FP Equity_DX_BROKER_SI_QTY_INC,CSW FP Equity_DX_SUPPLY_SI_QTY_DEC,CSW FP Equity_DX_BROKER_SI_MV_INC_y,CSW FP Equity_DX_SUPPLY_SI_QTY_INC_y,CSW FP Equity_DX_BROKER_SI_MV_ADD,CSW FP Equity_DX_SUPPLY_SI_QTY_ADD,CSW FP Equity_DX_BROKER_SI_QTY_DEC,CSW FP Equity_DX_SUPPLY_SI_MV,CSW FP Equity_DX_BROKER_SI_MV_DEC,CSW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CSW FP Equity_DX_UTILIZATION_QUANTITY,CSW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CSW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CSW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CSW FP Equity_DX_ACTIVE_UTILIZATION_MV,CSW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CSW FP Equity_DX_BROKER_SI_CON_RATIO,CSW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CSW FP Equity_DX_DEMAND_SUPPLY_RATIO
2013-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,184.0,35935.2,0.04,0.0,,0.0,,0.0
2013-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,184.0,35968.32,0.04,0.0,,0.0,,0.0
2013-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,184.0,36043.76,0.04,0.0,,0.0,,0.0
2013-12-02,500.0,97940.0,0.24,0.05,0.1,97940.0,0.0,500.0,0.0,,,500.0,,,,,,0.1,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.7174
2013-12-03,500.0,96115.0,0.24,0.05,0.1,96115.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.7174
2013-12-04,1100.0,210166.0,0.5,0.11,0.21,210166.0,0.0,1100.0,0.0,,0.11,,,600.0,,0.11,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.9783
2013-12-05,1700.0,324496.0,0.78,0.17,0.32,324496.0,0.0,1700.0,0.0,,0.11,,,600.0,,0.11,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,9.2391
2013-12-06,1700.0,327131.0,0.76,0.16,0.32,327131.0,0.0,1700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,9.2391
2013-12-09,1700.0,326740.0,0.74,0.16,0.33,326740.0,0.0,1700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,9.2391
2013-12-10,1200.0,228492.0,0.39,0.12,0.23,228492.0,0.0,1200.0,0.0,,,,,,,,,,,500.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.5217
2013-12-11,1200.0,228288.0,0.38,0.12,0.23,228288.0,0.0,1200.0,0.0,,,,,,,,,,,600.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.5217
2013-12-12,600.0,112470.0,0.18,0.06,0.11,112470.0,0.0,600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.2609
2013-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,600.0,0.0,0.11,0.0,0.0,184.0,34442.96,0.04,0.0,,0.0,,0.0
2014-01-29,3000.0,582660.0,1.8,0.35,0.58,582660.0,0.0,3000.0,0.0,,,3000.0,,,,,,0.58,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-01-30,3000.0,587370.0,1.8,0.35,0.58,587370.0,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-01-31,17800.0,3483282.0,10.02,2.1,3.47,3483282.0,0.0,17800.0,0.0,,1.45,7400.0,,7400.0,,1.45,,1.44,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,41.38,0.5149,58.62,
2014-02-03,17800.0,3454446.0,10.38,2.1,3.48,3454446.0,0.0,17800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,41.39,0.5148,58.61,
2014-02-04,17800.0,3441274.0,10.21,2.1,3.46,3441274.0,0.0,17800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,41.59,0.5141,58.41,
2014-02-05,17800.0,3451954.0,10.37,2.1,3.45,3451954.0,0.0,17800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,41.68,0.5138,58.32,
2014-02-06,20300.0,3986311.0,12.47,2.39,3.94,3986311.0,0.0,20300.0,0.0,,0.5,,,2500.0,,0.5,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.49,0.5365,63.51,
2014-02-07,5500.0,1091310.0,3.26,0.65,1.08,1091310.0,0.0,5500.0,0.0,,,,,,,,,,,14800.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-10,3500.0,695730.0,2.06,0.41,0.69,695730.0,0.0,3500.0,0.0,,,,,,,,,,,2000.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-11,3500.0,698530.0,2.1,0.41,0.7,698530.0,0.0,3500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-12,3500.0,701225.0,2.13,0.41,0.7,701225.0,0.0,3500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-13,3500.0,700945.0,2.1,0.41,0.7,700945.0,0.0,3500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-14,3500.0,704235.0,2.15,0.41,0.7,704235.0,0.0,3500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-17,3500.0,704165.0,2.18,0.41,0.7,704165.0,0.0,3500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-18,3500.0,704235.0,2.19,0.41,0.7,704235.0,0.0,3500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-19,2500.0,503150.0,1.56,0.29,0.5,503150.0,0.0,2500.0,0.0,,,,,,,,,,,1000.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-20,2000.0,401440.0,1.47,0.23,0.4,401440.0,0.0,2000.0,0.0,,,,,,,,,,,500.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-21,2500.0,504425.0,1.82,0.29,0.5,504425.0,0.0,2500.0,0.0,,0.1,,,500.0,,0.1,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-24,2500.0,507300.0,1.82,0.3,0.5,507300.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-25,2500.0,509375.0,1.82,0.3,0.51,509375.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-26,2500.0,509650.0,1.82,0.3,0.51,509650.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-27,2500.0,509350.0,1.88,0.3,0.51,509350.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-28,2500.0,510825.0,1.77,0.28,0.51,510825.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-03,2500.0,501025.0,1.78,0.28,0.51,501025.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-04,33000.0,6712530.0,23.27,3.45,6.77,6712530.0,0.0,33000.0,0.0,,3.1,15000.0,,15500.0,,3.1,,3.16,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.67,0.5022,53.33,
2014-03-05,33000.0,6718470.0,20.71,3.45,6.86,6718470.0,0.0,33000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.67,0.5022,53.33,
2014-03-06,33000.0,6752790.0,19.93,3.27,6.84,6752790.0,0.0,33000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.43,0.5025,53.57,
2014-03-07,33000.0,6688440.0,20.25,3.09,6.9,6688440.0,0.0,33000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.67,0.5022,53.33,
2014-03-10,32500.0,6580275.0,22.81,3.04,6.74,6580275.0,0.0,32500.0,0.0,,,,,,,,,,,500.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,47.37,0.5014,52.63,
2014-03-11,1800.0,364284.0,1.24,0.17,0.36,364284.0,0.0,1800.0,0.0,,,,,,,,,,,30700.0,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-12,1800.0,362304.0,1.21,0.17,0.36,362304.0,0.0,1800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-13,1800.0,358452.0,1.16,0.17,0.36,358452.0,0.0,1800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-14,1800.0,354708.0,1.22,0.17,0.36,354708.0,0.0,1800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-17,3300.0,653763.0,2.17,0.3,0.65,653763.0,0.0,3300.0,0.0,,0.29,,,1500.0,,0.29,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-18,3300.0,660363.0,2.21,0.3,0.65,660363.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-19,3300.0,658185.0,2.05,0.3,0.66,658185.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-20,3300.0,659109.0,2.13,0.3,0.66,659109.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-21,3300.0,661584.0,2.12,0.3,0.66,661584.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-24,3300.0,654093.0,2.1,0.3,0.66,654093.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-25,3300.0,662178.0,2.16,0.3,0.65,662178.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-26,3300.0,665148.0,2.12,0.3,0.66,665148.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-27,3300.0,665676.0,2.11,0.3,0.66,665676.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-28,3300.0,668085.0,2.11,0.3,0.67,668085.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-31,3300.0,674784.0,2.04,0.3,0.67,674784.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-01,3300.0,675609.0,1.96,0.3,0.67,675609.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-02,3300.0,677688.0,1.96,0.3,0.68,677688.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-03,3300.0,677820.0,1.96,0.3,0.68,677820.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-04,2000.0,410980.0,1.18,0.18,0.41,410980.0,0.0,2000.0,0.0,,,,,,,,,,,1300.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-07,1500.0,305640.0,0.79,0.14,0.31,305640.0,0.0,1500.0,0.0,,,,,,,,,,,500.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-08-06,400.0,81512.0,0.19,0.05,0.08,81512.0,0.0,400.0,0.0,,,400.0,,,,,,0.08,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-08-07,400.0,81668.0,0.19,0.05,0.08,81668.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-08-08,800.0,162944.0,0.38,0.1,0.16,162944.0,0.0,800.0,0.0,,0.08,,,400.0,,0.08,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-08-11,800.0,164224.0,0.37,0.1,0.16,164224.0,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-08-12,800.0,164136.0,0.37,0.1,0.16,164136.0,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-08-13,800.0,165208.0,0.43,0.1,0.16,165208.0,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-08-14,800.0,166448.0,0.43,0.1,0.17,166448.0,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-09-02,24000.0,5196720.0,8.49,2.81,5.17,5196720.0,0.0,24000.0,0.0,,,24000.0,,,,,,5.17,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.76,0.5,50.24,0.0
2014-09-03,24000.0,5221680.0,8.69,2.81,5.17,5221680.0,0.0,24000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.74,0.5,50.26,0.0
2014-09-04,24000.0,5238240.0,10.29,2.76,5.18,5238240.0,0.0,24000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.62,0.5,50.38,0.0
2014-09-05,24000.0,5214000.0,10.29,2.76,5.19,5214000.0,0.0,24000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.5,50.46,0.0
2014-09-08,24000.0,5225760.0,10.26,2.76,5.16,5225760.0,0.0,24000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.65,0.5,50.35,0.0
2014-09-09,24000.0,5229360.0,10.03,2.76,5.19,5229360.0,0.0,24000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.6,0.5,50.4,0.0
2014-10-28,400.0,85112.0,0.27,0.05,0.08,85112.0,0.0,400.0,0.0,,,400.0,,,,,,0.08,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2014-10-29,400.0,85424.0,0.25,0.05,0.08,85424.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.67,0.5,50.33,0.0
2014-10-30,400.0,86076.0,0.25,0.05,0.08,86076.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.58,0.5,50.42,0.0
2014-10-31,400.0,87020.0,0.23,0.05,0.08,87020.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.39,0.5001,50.61,0.0
2014-11-03,400.0,86252.0,0.23,0.05,0.09,86252.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.12,0.5002,50.88,0.0
2014-11-04,400.0,86004.0,0.22,0.05,0.09,86004.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.34,0.5001,50.66,0.0
2015-02-05,3500.0,841225.0,0.31,0.68,0.85,841225.0,0.0,3500.0,0.0,,,3500.0,,,,,,0.85,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-02-06,3500.0,850255.0,0.29,0.72,0.84,850255.0,0.0,3500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-02-09,8400.0,2050272.0,0.72,1.73,2.04,2050272.0,0.0,8400.0,0.0,,1.2,,,4900.0,,1.2,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-02-10,8400.0,2049684.0,0.66,1.73,2.05,2049684.0,0.0,8400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-02-11,8400.0,2039604.0,0.66,1.89,2.06,2039604.0,0.0,8400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-02-12,8400.0,2033724.0,0.66,1.89,2.04,2033724.0,0.0,8400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-02-13,4900.0,1183938.0,0.39,1.1,1.19,1183938.0,0.0,4900.0,0.0,,,,,,,,,,,3500.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-02-16,4900.0,1194130.0,0.38,1.1,1.18,1194130.0,0.0,4900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-02-17,4900.0,1193738.0,0.39,1.1,1.19,1193738.0,0.0,4900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-02-18,4900.0,1194081.0,0.41,1.1,1.2,1194081.0,0.0,4900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-02-19,4900.0,1199226.0,0.41,1.1,1.19,1199226.0,0.0,4900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-04-09,1000.0,270360.0,0.43,0.23,0.27,270360.0,0.0,1000.0,0.0,,,1000.0,,,,,,0.27,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-04-10,1000.0,273160.0,0.46,0.23,0.27,273160.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-04-13,1000.0,272920.0,0.46,0.23,0.27,272920.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-04-14,1000.0,271980.0,0.46,0.23,0.27,271980.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-04-15,1000.0,274270.0,0.47,0.23,0.27,274270.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-04-16,1000.0,273700.0,0.47,0.23,0.28,273700.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-04-29,400.0,104752.0,0.29,0.1,0.11,104752.0,0.0,400.0,0.0,,,400.0,,,,,,0.11,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-04-30,400.0,104188.0,0.3,0.1,0.1,104188.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-01,400.0,104188.0,0.28,0.1,0.1,104188.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-04,400.0,105300.0,0.28,0.1,0.1,105300.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-05,400.0,105324.0,0.3,0.1,0.11,105324.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-06,400.0,103332.0,0.29,0.1,0.11,103332.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-10,400.0,104800.0,0.45,0.1,0.1,104800.0,0.0,400.0,0.0,,,400.0,,,,,,0.1,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-11,400.0,104984.0,0.5,0.1,0.1,104984.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-12,400.0,104572.0,0.51,0.1,0.1,104572.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-15,800.0,205168.0,1.16,0.19,0.21,205168.0,0.0,800.0,0.0,,0.1,,,400.0,,0.1,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-16,800.0,206272.0,1.19,0.19,0.21,206272.0,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-17,1200.0,309816.0,1.87,0.29,0.31,309816.0,0.0,1200.0,0.0,,0.11,,,400.0,,0.11,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-18,800.0,204848.0,1.91,0.19,0.21,204848.0,0.0,800.0,0.0,,,,,,,,,,,400.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-19,800.0,205632.0,2.04,0.19,0.21,205632.0,0.0,800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-22,400.0,104088.0,1.03,0.1,0.1,104088.0,0.0,400.0,0.0,,,,,,,,,,,400.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-23,400.0,105632.0,1.13,0.1,0.1,105632.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-24,400.0,105008.0,1.13,0.1,0.11,105008.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-25,400.0,104044.0,1.06,0.1,0.11,104044.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-26,400.0,104360.0,1.06,0.1,0.1,104360.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-29,400.0,102996.0,1.0,0.1,0.1,102996.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-30,400.0,101608.0,0.91,0.1,0.1,101608.0,0.0,400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7000.0,1874740.0,1.92,0.0,,0.0,,0.0
2015-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7000.0,1881810.0,1.89,0.0,,0.0,,0.0
2015-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7000.0,1867670.0,1.88,0.0,,0.0,,0.0
2015-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7000.0,1823360.0,1.86,0.0,,0.0,,0.0
2015-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7000.0,1837710.0,1.83,0.0,,0.0,,0.0
2015-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7000.0,1868090.0,1.83,0.0,,0.0,,0.0
2015-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7000.0,1875930.0,1.87,0.0,,0.0,,0.0
2015-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7000.0,1876490.0,1.87,0.0,,0.0,,0.0
2015-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7000.0,1886360.0,1.87,0.0,,0.0,,0.0
2015-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7000.0,1879780.0,1.86,0.0,,0.0,,0.0
