,MFE FP Equity_DX_SI_QTY,MFE FP Equity_DX_SHORT_INTEREST_VALUE,MFE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MFE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MFE FP Equity_DX_SI_MV,MFE FP Equity_DX_DSS,MFE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MFE FP Equity_DX_SUPPLY_SI_QTY,MFE FP Equity_DX_BROKER_SI_QTY,MFE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MFE FP Equity_DX_BROKER_SI_MV_NEW_x,MFE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MFE FP Equity_DX_SUPPLY_SI_QTY_INC_x,MFE FP Equity_DX_BROKER_SI_MV_INC_x,MFE FP Equity_DX_SUPPLY_SI_MV_NEW,MFE FP Equity_DX_BROKER_SI_QTY_ADD,MFE FP Equity_DX_BROKER_SI_QTY_NEW,MFE FP Equity_DX_SUPPLY_SI_MV_DEC,MFE FP Equity_DX_BROKER_SI_QTY_INC,MFE FP Equity_DX_SUPPLY_SI_QTY_DEC,MFE FP Equity_DX_BROKER_SI_MV_NEW_y,MFE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MFE FP Equity_DX_BROKER_SI_MV_INC_y,MFE FP Equity_DX_SUPPLY_SI_QTY_INC_y,MFE FP Equity_DX_BROKER_SI_MV_ADD,MFE FP Equity_DX_SUPPLY_SI_QTY_ADD,MFE FP Equity_DX_BROKER_SI_QTY_DEC,MFE FP Equity_DX_SUPPLY_SI_MV,MFE FP Equity_DX_BROKER_SI_MV_DEC,MFE FP Equity_DX_SUPPLY_SI_MV_RMV,MFE FP Equity_DX_BROKER_SI_MV_RMV,MFE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MFE FP Equity_DX_UTILIZATION_QUANTITY,MFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MFE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MFE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MFE FP Equity_DX_ACTIVE_UTILIZATION_MV,MFE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MFE FP Equity_DX_BROKER_SI_CON_RATIO,MFE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MFE FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-06-22,13000.0,635310.0,0.3,0.31,0.61,,635310.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1119
2015-06-23,13000.0,640640.0,0.29,0.31,0.64,,640640.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1119
2015-06-24,13000.0,638430.0,0.27,0.31,0.64,,638430.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1119
2015-06-25,13000.0,638170.0,0.24,0.31,0.64,,638170.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.068
2015-06-26,13000.0,640120.0,0.23,0.31,0.64,,640120.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.068
2015-06-29,23000.0,1089740.0,0.37,0.53,1.14,,1089740.0,0.0,23000.0,0.0,,,,0.5,,,,,10000.0,,,,0.5,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1203
2015-06-30,23000.0,1076630.0,0.35,0.53,1.09,,1076630.0,0.0,23000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1203
2015-07-01,23000.0,1097560.0,0.35,0.54,1.07,,1097560.0,0.0,23000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3521
2015-07-02,10000.0,473100.0,0.15,0.24,0.48,,473100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,13000.0,0.0,0.6,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.248
2015-07-03,10000.0,470500.0,0.15,0.24,0.47,,470500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.248
2015-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,0.47,,,0.0,0.0,40329.0,1807262.0,,1.89,0.0,,0.0,,0.0
2015-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40329.0,1770443.0,,1.87,0.0,,0.0,,0.0
2015-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14079.0,622855.0,,0.64,0.0,,0.0,,0.0
2015-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14079.0,639186.6,,0.63,0.0,,0.0,,0.0
2015-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14949.0,698118.3,,0.69,0.0,,0.0,,0.0
2015-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14949.0,709330.1,,0.7,0.0,,0.0,,0.0
2015-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14949.0,712469.3,,0.71,0.0,,0.0,,0.0
2015-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14949.0,715608.6,,0.71,0.0,,0.0,,0.0
2015-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14949.0,725773.9,,0.72,0.0,,0.0,,0.0
2015-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14949.0,725175.9,,0.72,0.0,,0.0,,0.0
2015-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14949.0,729212.2,,0.73,0.0,,0.0,,0.0
2015-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14949.0,722186.2,,0.73,0.0,,0.0,,0.0
2015-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14949.0,719345.9,,0.72,0.0,,0.0,,0.0
2015-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14949.0,718747.9,,0.72,0.0,,0.0,,0.0
2015-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14949.0,712170.4,,0.72,0.0,,0.0,,0.0
2015-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10710.0,498336.3,,0.51,0.0,,0.0,,0.0
2015-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10710.0,503584.2,,0.5,0.0,,0.0,,0.0
2015-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,982989.0,,0.97,0.0,,0.0,,0.0
2015-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,985277.4,,0.99,0.0,,0.0,,0.0
2015-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,990062.4,,0.98,0.0,,0.0,,0.0
2015-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,999840.3,,0.99,0.0,,0.0,,0.0
2015-08-04,2200.0,105490.0,0.04,0.06,0.1,,105490.0,0.0,2200.0,0.0,,,,,,2200.0,,,,,,,,,0.1,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1057
2015-08-05,2200.0,106898.0,0.04,0.06,0.11,,106898.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1057
2015-08-06,2200.0,106590.0,0.05,0.05,0.11,,106590.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1057
2015-08-07,2200.0,105732.0,0.04,0.05,0.11,,105732.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1057
2015-08-10,2200.0,106766.0,0.04,0.05,0.11,,106766.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1057
2015-08-11,2200.0,104742.0,0.05,0.05,0.11,,104742.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1057
2015-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2200.0,0.0,0.11,,,0.0,0.0,20804.0,959688.6,,0.99,0.0,,0.0,,0.0
2015-08-13,3500.0,163100.0,0.08,0.08,0.16,,163100.0,0.0,3500.0,0.0,,,,,,3500.0,,,,,,,,,0.16,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1682
2015-08-14,3500.0,162295.0,0.08,0.08,0.16,,162295.0,0.0,3500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1682
2015-08-17,3500.0,162540.0,0.08,0.08,0.16,,162540.0,0.0,3500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1682
2015-08-18,4500.0,208890.0,0.09,0.11,0.21,,208890.0,0.0,4500.0,0.0,,,,,,1000.0,,,,,,,,,0.05,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.22,0.6543,77.78,0.2163
2015-08-19,4500.0,205245.0,0.1,0.11,0.21,,205245.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.22,0.6543,77.78,0.2163
2015-08-20,4500.0,200700.0,0.1,0.11,0.21,,200700.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.22,0.6543,77.78,0.2163
2015-08-21,4500.0,194850.0,0.1,0.11,0.2,,194850.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.22,0.6543,77.78,0.2163
2015-08-24,1000.0,41080.0,0.02,0.02,0.04,,41080.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,3500.0,0.0,0.15,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0481
2015-08-25,1000.0,42970.0,0.02,0.02,0.04,,42970.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0481
2015-08-26,40000.0,1693200.0,0.78,0.94,1.71,,1693200.0,0.0,40000.0,0.0,,,,,,40000.0,,,,,,,,,1.71,,1000.0,0.0,0.04,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.9227
2015-08-27,92000.0,4018560.0,1.67,2.13,3.9,,4018560.0,0.0,92000.0,0.0,,,,2.17,,,,,52000.0,,,,2.17,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.4222
2015-08-28,129000.0,5642460.0,2.24,2.84,5.64,,5642460.0,0.0,129000.0,0.0,,,,1.72,,,,,37000.0,,,,1.72,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.2007
2015-08-31,129000.0,5612790.0,1.97,2.84,5.65,,5612790.0,0.0,129000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.2007
2015-09-01,129000.0,5483790.0,1.91,2.84,5.64,,5483790.0,0.0,129000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.2007
2015-09-02,89000.0,3791400.0,1.32,1.96,3.78,,3791400.0,0.0,89000.0,0.0,,,,,,,,,,,,,,,,,40000.0,0.0,1.87,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.278
2015-09-03,59000.0,2565910.0,0.87,1.3,2.52,,2565910.0,0.0,59000.0,0.0,,,,,,,,,,,,,,,,,30000.0,0.0,1.31,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.836
2015-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,59000.0,0.0,2.51,,,0.0,0.0,20804.0,882505.6,,0.9,0.0,,0.0,,0.0
2015-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,886874.6,,0.88,0.0,,0.0,,0.0
2015-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,897276.6,,0.89,0.0,,0.0,,0.0
2015-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,907262.4,,0.9,0.0,,0.0,,0.0
2015-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,896028.3,,0.91,0.0,,0.0,,0.0
2015-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,886458.4,,0.89,0.0,,0.0,,0.0
2015-09-14,24000.0,1018560.0,0.4,0.54,1.02,,1018560.0,0.0,24000.0,0.0,,,,,,24000.0,,,,,,,,,1.02,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.1536
2015-09-15,24000.0,1027920.0,0.39,0.54,1.02,,1027920.0,0.0,24000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.1536
2015-09-16,24000.0,1040400.0,0.38,0.53,1.03,,1040400.0,0.0,24000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.1536
2015-09-17,24000.0,1042800.0,0.37,0.53,1.05,,1042800.0,0.0,24000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.1536
2015-09-18,24000.0,1016880.0,0.44,0.53,1.04,,1016880.0,0.0,24000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.1536
2015-09-21,24000.0,1024080.0,0.46,0.49,1.01,,1024080.0,0.0,24000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.1536
2015-09-22,24000.0,990239.9,0.36,0.49,1.02,,990239.9,0.0,24000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.1536
2015-09-23,24000.0,990960.0,0.37,0.49,0.99,,990960.0,0.0,24000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.1536
2015-09-24,27000.0,1093500.0,0.42,0.55,1.11,,1093500.0,0.0,27000.0,0.0,,,,0.13,,,,,3000.0,,,,0.13,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2978
2015-09-25,27000.0,1125630.0,0.42,0.55,1.1,,1125630.0,0.0,27000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2978
2015-09-28,4000.0,163080.0,0.06,0.08,0.17,,163080.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,23000.0,0.0,0.92,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1923
2015-09-29,4000.0,162440.0,0.06,0.08,0.16,,162440.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1923
2015-09-30,4000.0,166200.0,0.06,0.08,0.16,,166200.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1923
2015-10-01,4000.0,164840.0,0.06,0.08,0.17,,164840.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1923
2015-10-02,4000.0,165880.0,0.06,0.08,0.16,,165880.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1923
2015-10-05,4000.0,171120.0,0.07,0.08,0.17,,171120.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1923
2015-10-06,4000.0,172600.0,0.07,0.08,0.17,,172600.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1923
2015-10-07,4000.0,172920.0,0.07,0.08,0.17,,172920.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1923
2015-10-08,4000.0,173200.0,0.07,0.08,0.17,,173200.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1923
2015-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4000.0,0.0,0.17,,,0.0,0.0,20804.0,906638.4,,0.9,0.0,,0.0,,0.0
2015-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,904974.0,,0.9,0.0,,0.0,,0.0
2015-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,897900.6,,0.9,0.0,,0.0,,0.0
2015-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,890411.2,,0.9,0.0,,0.0,,0.0
2015-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,902893.6,,0.89,0.0,,0.0,,0.0
2015-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,908094.6,,0.9,0.0,,0.0,,0.0
2015-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,910799.1,,0.91,0.0,,0.0,,0.0
2015-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,906222.3,,0.91,0.0,,0.0,,0.0
2015-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,910591.1,,0.91,0.0,,0.0,,0.0
2015-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,930562.9,,0.91,0.0,,0.0,,0.0
2015-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,949910.6,,0.93,0.0,,0.0,,0.0
2015-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,947622.2,,0.95,0.0,,0.0,,0.0
2015-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,937012.2,,0.95,0.0,,0.0,,0.0
2015-10-28,10000.0,455600.0,0.16,0.24,0.44,,455600.0,0.0,10000.0,0.0,,,,,,10000.0,,,,,,,,,0.44,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4807
2015-10-29,10000.0,455100.0,0.16,0.24,0.46,,455100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4807
2015-10-30,10000.0,456000.0,0.16,0.24,0.45,,456000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4807
2015-11-02,25000.0,1146500.0,0.4,0.59,1.14,,1146500.0,0.0,25000.0,0.0,,,,0.69,,,,,15000.0,,,,0.69,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2017
2015-11-03,25000.0,1149000.0,0.5,0.59,1.15,,1149000.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2017
2015-11-04,25000.0,1147000.0,0.49,0.59,1.15,,1147000.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2017
2015-11-05,25000.0,1149250.0,0.49,0.59,1.15,,1149250.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2017
2015-11-06,25000.0,1156750.0,0.49,0.59,1.15,,1156750.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2017
2015-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,25000.0,0.0,1.15,,,0.0,0.0,20804.0,947830.3,,0.96,0.0,,0.0,,0.0
2015-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,949702.6,,0.95,0.0,,0.0,,0.0
2015-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,956567.9,,0.95,0.0,,0.0,,0.0
2015-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,940756.9,,0.96,0.0,,0.0,,0.0
2015-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,934307.6,,0.94,0.0,,0.0,,0.0
2015-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,935555.9,,0.93,0.0,,0.0,,0.0
2015-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,958856.4,,0.94,0.0,,0.0,,0.0
2015-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,954487.6,,0.96,0.0,,0.0,,0.0
2015-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,960728.8,,0.96,0.0,,0.0,,0.0
2015-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,961768.9,,0.96,0.0,,0.0,,0.0
2015-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,960520.6,,0.96,0.0,,0.0,,0.0
2015-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,949286.6,,0.96,0.0,,0.0,,0.0
2015-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,962601.1,,0.95,0.0,,0.0,,0.0
2015-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,973211.1,,0.96,0.0,,0.0,,0.0
2015-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,971962.9,,0.97,0.0,,0.0,,0.0
2015-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20804.0,976955.8,,0.97,0.0,,0.0,,0.0
