DATE,RCO FP Equity_DX_SI_QTY,RCO FP Equity_DX_SHORT_INTEREST_VALUE,RCO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RCO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RCO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RCO FP Equity_DX_SI_MV,RCO FP Equity_DX_DSS,RCO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RCO FP Equity_DX_SUPPLY_SI_QTY,RCO FP Equity_DX_BROKER_SI_QTY,RCO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RCO FP Equity_DX_BROKER_SI_MV_NEW_x,RCO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RCO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RCO FP Equity_DX_BROKER_SI_MV_INC_x,RCO FP Equity_DX_SUPPLY_SI_MV_NEW,RCO FP Equity_DX_BROKER_SI_QTY_ADD,RCO FP Equity_DX_BROKER_SI_QTY_NEW,RCO FP Equity_DX_SUPPLY_SI_MV_DEC,RCO FP Equity_DX_BROKER_SI_QTY_INC,RCO FP Equity_DX_SUPPLY_SI_QTY_DEC,RCO FP Equity_DX_BROKER_SI_MV_NEW_y,RCO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RCO FP Equity_DX_BROKER_SI_MV_INC_y,RCO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RCO FP Equity_DX_BROKER_SI_MV_ADD,RCO FP Equity_DX_SUPPLY_SI_QTY_ADD,RCO FP Equity_DX_BROKER_SI_QTY_DEC,RCO FP Equity_DX_SUPPLY_SI_MV,RCO FP Equity_DX_BROKER_SI_MV_DEC,RCO FP Equity_DX_SUPPLY_SI_MV_RMV,RCO FP Equity_DX_BROKER_SI_MV_RMV,RCO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RCO FP Equity_DX_UTILIZATION_QUANTITY,RCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RCO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RCO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RCO FP Equity_DX_ACTIVE_UTILIZATION_MV,RCO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RCO FP Equity_DX_BROKER_SI_CON_RATIO,RCO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RCO FP Equity_DX_DEMAND_SUPPLY_RATIO,RCO FP Equity_PX_LAST
2022-04-18,1570204.0,295669413.2,7.18,23.2,3.07,296.44,1.0,183784566.0,1198836.0,976020.0,225740818.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15921.0,225.92,3.0,0.0,0.0,17.86,17.86,5515446.0,1038558481.8,0.0,1038.12,17.87,15.98,0.123,16.72,0.2339,0.0
2022-04-19,1594336.0,297981398.4,7.29,23.56,3.12,300.33,1.0,189043369.2,1207101.0,1011468.0,225607176.9,0.0,0.0,39918.0,9.95,0.0,0.0,0.0,7.26,53623.0,38294.0,0.0,0.0,9.95,39918.0,0.0,6641.0,18175.0,226.91,3.33,0.0,0.0,18.0,18.0,5500237.0,1027994295.3,0.0,1034.59,17.99,15.4,0.1224,16.34,0.2377,186.9
2022-04-20,1554127.0,294040828.4,7.11,22.87,3.04,291.79,1.0,185901676.4,1130828.0,982567.0,213952657.6,0.0,0.0,10953.0,4.19,0.0,0.0,0.0,16.79,22222.0,87908.0,0.0,0.0,4.19,10953.0,0.0,682.0,51123.0,211.73,10.42,0.0,0.0,16.88,16.88,5567021.0,1053280373.2,0.0,1040.58,16.91,14.88,0.1176,16.73,0.232,189.2
2022-04-21,1518531.0,287609771.4,6.94,22.31,2.97,287.87,1.0,180123188.0,1163661.0,951020.0,220397393.4,0.0,0.0,49756.0,2.66,0.0,0.0,0.0,3.17,11965.0,17931.0,0.0,0.0,2.66,49756.0,0.0,1008.0,43512.0,220.41,7.33,0.0,0.0,17.34,17.34,5546405.0,1050489107.0,0.0,1050.17,17.35,14.46,0.1176,17.01,0.2263,189.4
2022-04-22,1473061.0,275462407.0,6.73,22.21,2.88,278.83,1.0,180683327.0,1130878.0,966221.0,211474186.0,0.0,0.0,88992.0,3.81,0.0,18200.0,0.0,27.41,20157.0,143748.0,0.0,0.0,3.81,88992.0,3.4,21973.0,23156.0,213.85,4.38,0.0,0.0,16.83,16.83,5589716.0,1045276892.0,0.0,1057.62,16.82,13.79,0.12,17.94,0.2192,187.0
2022-04-25,1513803.0,282021498.9,6.92,22.96,2.96,284.81,1.0,178943758.2,1167242.0,960514.0,217457184.6,0.0,0.0,20250.0,5.59,0.0,2717.0,0.0,1.26,31600.0,4431.0,0.0,0.0,5.59,20250.0,0.51,20545.0,40024.0,218.55,8.09,0.0,0.0,17.34,17.34,5565648.0,1036880222.4,0.0,1041.9,17.34,14.44,0.1154,17.65,0.2248,186.3
2022-04-26,1538547.0,285400468.5,7.03,23.25,3.01,280.68,1.0,185031056.0,1201215.0,997472.0,222825382.5,0.0,0.0,38247.0,0.0,0.0,0.0,0.0,2.67,41207.0,13962.0,0.0,0.0,0.0,38247.0,0.0,9688.0,4249.0,224.17,0.8,0.0,0.0,17.82,17.82,5538621.0,1027414195.5,0.0,1033.38,17.83,14.34,0.1101,15.01,0.2283,185.5
2022-04-27,1531815.0,285070771.5,7.0,23.26,3.0,278.87,1.0,184936130.6,1211745.0,993746.0,225505744.5,0.0,0.0,17202.0,0.61,0.0,525.0,0.0,1.37,4259.0,7152.0,0.0,0.0,0.61,17202.0,0.1,480.0,8510.0,225.48,1.5,0.0,0.0,17.94,17.94,5541226.0,1031222158.6,0.0,1030.98,17.95,14.4,0.1105,15.02,0.2268,186.1
2022-04-28,1548777.0,288382277.4,7.08,23.42,3.03,282.6,1.0,187796106.4,1221273.0,1008572.0,227401032.6,0.0,0.0,31367.0,5.91,0.0,0.0,0.0,5.07,29813.0,27289.0,0.0,0.0,5.91,31367.0,0.0,5450.0,14987.0,227.67,2.81,0.0,0.0,18.06,18.06,5539423.0,1031440562.6,0.0,1031.6,18.08,14.3,0.1114,15.01,0.2291,186.2
2022-04-29,1552104.0,294123708.0,7.1,23.66,3.04,291.32,1.0,193817757.5,1279600.0,1022785.0,242484200.0,0.0,0.0,43057.0,14.42,0.0,0.0,0.0,1.13,36025.0,6094.0,0.0,0.0,14.42,43057.0,0.0,21364.0,21812.0,238.99,4.2,0.0,0.0,18.91,18.91,5487019.0,1039790100.5,0.0,1024.02,18.92,14.48,0.1184,17.61,0.2294,189.5
2022-05-02,1565035.0,298139167.5,7.16,23.65,3.06,298.38,1.0,197444487.0,1248171.0,1036454.0,237776575.5,0.0,0.0,16408.0,14.07,0.0,0.0,0.0,8.84,66371.0,50447.0,0.0,0.0,14.07,16408.0,0.0,2610.0,52702.0,237.2,8.67,0.0,0.0,18.43,18.43,5523439.0,1052215129.5,0.0,1048.76,18.45,14.32,0.1133,17.18,0.2311,190.5
2022-05-03,1589340.0,307378356.0,7.27,23.7,3.11,304.37,1.0,201135226.4,1261248.0,1039996.0,243925363.2,0.0,0.0,43033.0,7.83,0.0,510.0,0.0,5.96,39931.0,31614.0,0.0,0.0,7.83,43033.0,0.1,1658.0,36899.0,240.91,6.73,0.0,0.0,18.59,18.59,5522057.0,1067965823.8,0.0,1054.5,18.6,13.92,0.112,16.97,0.2343,193.4
2022-05-04,1590404.0,293747618.8,7.27,24.05,3.11,305.01,1.0,192823475.4,1273066.0,1043982.0,235135290.2,0.0,0.0,37437.0,4.08,0.0,0.0,0.0,5.11,20623.0,26640.0,0.0,0.0,4.08,37437.0,0.0,1021.0,16637.0,243.82,2.69,0.0,0.0,18.86,18.86,5476236.0,1011460789.2,0.0,1048.17,18.87,14.32,0.1134,16.79,0.2356,184.7
2022-05-05,1627199.0,299079176.2,7.44,24.41,3.18,303.03,1.0,196506461.6,1282465.0,1069132.0,235717067.0,0.0,0.0,19349.0,7.51,0.0,0.0,0.0,4.09,41813.0,13415.0,0.0,0.0,7.51,19349.0,0.0,3465.0,16663.0,236.97,4.7,0.0,0.0,18.87,18.87,5513949.0,1013463826.2,0.0,1017.9,18.88,13.86,0.1078,16.83,0.2394,183.8
2022-05-06,1623007.0,279968707.5,7.42,24.05,3.17,298.38,1.0,183865852.5,1327947.0,1065889.0,229070857.5,0.0,0.0,45766.0,3.42,0.0,0.0,0.0,1.2,22638.0,5630.0,0.0,0.0,3.42,45766.0,0.0,5346.0,25881.0,241.36,5.12,0.0,0.0,19.63,19.63,5436187.0,937742257.5,0.0,989.39,19.61,15.02,0.1093,17.04,0.2399,172.5
2022-05-09,1634032.0,268308054.4,7.46,23.74,3.19,286.05,1.0,176821725.6,1323045.0,1076868.0,217243989.0,0.0,0.0,8533.0,2.53,0.0,520.0,0.0,6.11,18523.0,16341.0,0.0,0.0,2.53,8533.0,0.09,2906.0,8064.0,226.48,4.37,0.0,0.0,19.56,19.56,5440976.0,893408259.2,0.0,932.09,19.55,15.06,0.1094,17.45,0.2416,164.2
2022-05-10,1615669.0,269170455.4,7.38,23.29,3.16,274.09,1.0,176495207.0,1287801.0,1059395.0,214547646.6,0.0,0.0,13374.0,1.24,0.0,0.0,0.0,10.05,16636.0,49212.0,0.0,0.0,1.24,13374.0,0.0,594.0,34109.0,212.27,8.24,0.0,0.0,19.02,19.02,5483422.0,913538105.2,0.0,902.32,19.04,15.14,0.11,17.45,0.2386,166.6
2022-05-11,1593736.0,276194448.8,7.28,22.69,3.12,274.65,1.0,181744909.0,1263930.0,1048730.0,219039069.0,0.0,0.0,20676.0,7.01,0.0,651.0,0.0,9.22,34925.0,58881.0,0.0,0.0,7.01,20676.0,0.11,14334.0,46241.0,212.51,7.57,0.0,0.0,18.23,18.23,5668603.0,982368899.9,0.0,952.76,18.24,15.56,0.1145,16.97,0.2299,173.3
2022-05-12,1575348.0,265288603.2,7.19,21.86,3.08,279.31,1.0,175363508.4,1252250.0,1041351.0,210878900.0,0.0,0.0,14478.0,1.46,0.0,7986.0,0.0,3.06,3253.0,26158.0,0.0,0.0,1.46,14478.0,1.48,0.0,18618.0,217.42,0.3,0.0,0.0,18.1,18.1,5667950.0,954482780.0,0.0,982.1,18.13,15.34,0.1133,16.86,0.2276,168.4
2022-05-13,1595328.0,279182400.0,7.28,21.79,3.12,277.86,1.0,185899875.0,1260205.0,1062285.0,220535875.0,0.0,0.0,19979.0,2.5,0.0,0.0,0.0,5.73,29823.0,27567.0,0.0,0.0,2.5,19979.0,0.0,15543.0,8889.0,213.92,1.6,0.0,0.0,18.2,18.2,5662156.0,990877300.0,0.0,960.65,18.21,15.24,0.1153,17.17,0.2305,175.0
2022-05-16,1730129.0,304156678.2,7.9,23.71,3.38,307.82,1.0,207224074.2,1336195.0,1178749.0,234903081.0,0.0,0.0,116762.0,10.63,0.0,113645.0,0.0,7.78,53891.0,63613.0,0.0,0.0,10.63,116762.0,19.17,22841.0,51072.0,234.0,7.24,0.0,0.0,19.35,19.35,5569448.0,979108958.4,0.0,974.27,19.37,13.78,0.1057,15.66,0.2505,175.8
2022-05-17,1597932.0,280437066.0,7.3,22.2,3.12,284.89,1.0,191121079.5,1264392.0,1089009.0,221900796.0,0.0,0.0,11785.0,5.24,0.0,0.0,0.0,14.64,32191.0,84111.0,0.0,0.0,5.24,11785.0,0.0,523.0,121931.0,221.49,20.94,0.0,0.0,18.31,18.31,5639310.0,989698905.0,0.0,986.98,18.33,14.48,0.106,16.85,0.2315,175.5
2022-05-18,1547472.0,262760745.6,7.07,21.44,3.03,276.08,1.0,179604931.2,1254962.0,1057744.0,213092547.6,0.0,0.0,29684.0,0.0,0.0,6131.0,0.0,8.37,0.0,49622.0,0.0,0.0,0.0,29684.0,1.11,10508.0,37396.0,219.48,5.89,0.0,0.0,18.16,18.16,5653762.0,960008787.6,0.0,989.12,18.16,12.87,0.1049,17.26,0.224,169.8
2022-05-19,1531015.0,254760896.0,6.99,21.09,2.99,264.97,1.0,170892300.8,1246468.0,1026997.0,207412275.2,0.0,0.0,9518.0,0.17,0.0,0.0,0.0,4.52,8761.0,23728.0,0.0,0.0,0.17,9518.0,0.0,5716.0,39508.0,210.37,8.97,0.0,0.0,18.04,18.04,5664299.0,942539353.6,0.0,956.87,18.02,11.84,0.1058,17.95,0.2215,166.4
2022-05-20,1505620.0,250836292.0,6.87,20.61,2.94,257.25,1.0,164661609.0,1215523.0,988365.0,202506131.8,0.0,0.0,38509.0,6.34,0.0,0.0,0.0,13.35,40181.0,78979.0,0.0,0.0,6.34,38509.0,0.0,9525.0,78813.0,202.73,13.84,0.0,0.0,17.6,17.6,5692321.0,948340678.6,0.0,948.0,17.62,14.85,0.1136,18.2,0.218,166.6
2022-05-23,1583942.0,267527803.8,7.23,21.44,3.1,269.51,1.0,186678751.8,1298493.0,1105262.0,219315467.7,0.0,0.0,87662.0,21.57,0.0,0.0,0.0,12.65,128494.0,74079.0,0.0,0.0,21.57,87662.0,0.0,69387.0,11597.0,216.12,2.83,0.0,0.0,18.82,18.82,5599940.0,945829866.0,0.0,931.89,18.83,14.19,0.1011,16.95,0.2296,168.9
2022-05-24,1640568.0,269545322.4,7.49,22.11,3.21,280.3,1.0,191372532.5,1339190.0,1164775.0,220028917.0,0.0,0.0,48990.0,12.59,0.0,0.0,0.0,2.35,68670.0,14830.0,0.0,0.0,12.59,48990.0,0.0,6537.0,9157.0,224.54,1.62,0.0,0.0,19.48,19.48,5536567.0,909657958.1,0.0,929.27,19.46,14.03,0.0995,15.91,0.2386,164.3
2022-05-25,1426468.0,236080454.0,6.51,19.0,2.79,242.1,1.0,158724264.5,1220578.0,959059.0,202005659.0,0.0,0.0,23377.0,3.98,0.0,0.0,0.0,23.96,26235.0,143010.0,0.0,0.0,3.98,23377.0,0.0,1021.0,231951.0,201.53,39.72,0.0,0.0,17.76,17.76,5650405.0,935142027.5,0.0,931.12,17.79,16.79,0.1132,18.64,0.2076,165.5
2022-05-26,1441491.0,237990164.1,6.58,19.17,2.82,244.3,1.0,158963563.2,1224714.0,962832.0,202200281.4,0.0,0.0,20189.0,2.0,0.0,343.0,0.0,2.86,12205.0,16929.0,0.0,0.0,2.0,20189.0,0.06,876.0,8775.0,202.66,1.76,0.0,0.0,17.85,17.85,5636644.0,930609924.4,0.0,931.2,17.87,16.48,0.1104,18.02,0.2101,165.1
2022-05-27,1509533.0,256771563.3,6.89,20.54,2.95,257.06,1.0,166037671.8,1255716.0,976118.0,213597291.6,0.0,0.0,69126.0,7.48,0.0,0.0,0.0,6.69,44986.0,40335.0,0.0,0.0,7.48,69126.0,0.0,2211.0,31700.0,209.12,5.28,0.0,0.0,18.85,18.85,5405847.0,919534574.7,0.0,897.39,18.9,16.41,0.1023,17.21,0.2266,170.1
2022-05-30,1489923.0,260736525.0,6.8,21.02,2.91,258.25,1.0,170657725.0,1235524.0,975187.0,216216700.0,0.0,0.0,14113.0,2.79,0.0,0.0,0.0,5.33,11531.0,34499.0,0.0,0.0,2.79,14113.0,0.0,194.0,12462.0,211.5,2.11,0.0,0.0,18.54,18.54,5428114.0,949919950.0,0.0,925.43,18.6,16.95,0.107,17.96,0.2236,175.0
2022-05-31,1459653.0,250038558.9,6.66,20.59,2.85,257.4,1.0,167330979.0,1191915.0,976830.0,204175039.5,0.0,0.0,9688.0,4.23,0.0,0.0,0.0,8.89,23156.0,53297.0,0.0,0.0,4.23,9688.0,0.0,0.0,21513.0,207.97,1.22,0.0,0.0,17.9,17.9,5468372.0,936732123.6,0.0,953.56,17.91,17.46,0.107,17.58,0.2192,171.3
2022-06-01,1427857.0,243877975.6,6.52,18.84,2.79,249.64,1.0,164960518.8,1178752.0,965811.0,201330841.6,0.0,0.0,24196.0,2.6,0.0,0.0,0.0,9.72,22264.0,52450.0,0.0,0.0,2.6,24196.0,0.0,15091.0,33283.0,202.53,6.03,0.0,0.0,17.83,17.83,5431816.0,927754172.8,0.0,931.46,17.86,18.11,0.1164,19.42,0.216,170.8
2022-06-02,1319406.0,236437555.2,6.02,17.53,2.58,230.44,1.0,155409408.0,1176681.0,867240.0,210861235.2,0.0,0.0,40348.0,0.0,0.0,34120.0,0.0,7.23,0.0,42906.0,0.0,0.0,0.0,40348.0,5.83,487.0,132691.0,203.23,24.6,0.0,0.0,17.69,17.69,5476582.0,981403494.4,0.0,942.05,17.75,13.73,0.0973,15.39,0.1983,179.2
2022-06-03,1363117.0,244543189.8,6.22,17.67,2.66,244.0,1.0,163643118.6,1197852.0,912169.0,214894648.8,0.0,0.0,86704.0,13.22,0.0,0.0,0.0,10.51,75675.0,65945.0,0.0,0.0,13.22,86704.0,0.0,412.0,30746.0,215.0,3.93,0.0,0.0,18.12,18.12,5411616.0,970843910.4,0.0,969.62,18.15,14.95,0.1043,17.98,0.2062,179.4
2022-06-06,1339709.0,239673940.1,6.12,17.26,2.62,241.61,1.0,161772114.0,1191707.0,904260.0,213196382.3,0.0,0.0,5761.0,0.85,0.0,0.0,0.0,4.24,1898.0,23679.0,0.0,0.0,0.85,5761.0,0.0,11773.0,9807.0,214.27,0.69,0.0,0.0,17.81,17.81,5498630.0,983704907.0,0.0,987.35,17.83,15.18,0.1037,17.81,0.2002,178.9
2022-06-07,1305517.0,229770992.0,5.96,16.93,2.55,234.41,1.0,153450352.0,1143634.0,871877.0,201279584.0,0.0,0.0,2008.0,3.03,0.0,0.0,0.0,9.47,15479.0,51250.0,0.0,0.0,3.03,2008.0,0.0,1169.0,47862.0,204.07,8.77,0.0,0.0,17.09,17.09,5547310.0,976326560.0,0.0,989.96,17.09,15.42,0.1063,18.2,0.1951,176.0
2022-06-08,1290820.0,221762876.0,5.89,16.67,2.52,228.36,1.0,146031030.8,1114760.0,850006.0,191515768.0,0.0,0.0,18012.0,0.0,0.0,0.0,0.0,9.99,2915.0,51057.0,0.0,0.0,0.0,18012.0,0.0,4171.0,24786.0,195.05,4.83,0.0,0.0,16.61,16.61,5596847.0,961538314.6,0.0,980.57,16.59,15.67,0.1091,18.8,0.1923,171.8
2022-06-09,1301011.0,220261162.3,5.94,16.69,2.54,227.5,1.0,144800258.4,1103816.0,855288.0,186876048.8,0.0,0.0,22142.0,7.98,0.0,0.0,0.0,7.29,45944.0,39077.0,0.0,0.0,7.98,22142.0,0.0,5991.0,40662.0,189.83,7.68,0.0,0.0,16.45,16.45,5607584.0,949363971.2,0.0,963.93,16.45,14.77,0.1106,19.23,0.1939,169.3
2022-06-10,1334721.0,220495909.2,6.09,17.07,2.61,229.41,1.0,146222650.0,1118134.0,885125.0,184715736.8,0.0,0.0,42755.0,7.14,0.0,0.0,0.0,6.04,49173.0,31214.0,0.0,0.0,7.14,42755.0,0.0,2777.0,19336.0,188.93,3.67,0.0,0.0,16.64,16.64,5602325.0,925504090.0,0.0,947.9,16.62,17.45,0.1156,19.06,0.1986,165.2
2022-06-13,1319110.0,215278752.0,6.02,17.34,2.58,223.15,1.0,142154217.6,1105630.0,871043.0,180438816.0,0.0,0.0,1172.0,2.48,0.0,0.0,0.0,3.01,16157.0,15873.0,0.0,0.0,2.48,1172.0,0.0,2197.0,30239.0,183.07,6.04,0.0,0.0,16.46,16.46,5613447.0,916114550.4,0.0,928.53,16.47,16.03,0.112,18.94,0.1963,163.2
2022-06-14,1316449.0,201021762.3,6.01,17.48,2.57,216.88,1.0,132555205.2,1098428.0,868076.0,167729955.6,0.0,0.0,25873.0,0.0,0.0,23254.0,0.0,6.38,0.0,35548.0,0.0,0.0,0.0,25873.0,3.82,2473.0,26221.0,176.28,5.75,0.0,0.0,16.35,16.35,5619119.0,858039471.3,0.0,907.28,16.27,15.61,0.1081,18.64,0.196,152.7
2022-06-15,1297601.0,203074556.5,5.92,16.75,2.54,207.67,1.0,134230206.5,1111360.0,857701.0,173927840.0,0.0,0.0,22498.0,0.0,0.0,4885.0,0.0,1.99,8215.0,10884.0,0.0,0.0,0.0,22498.0,0.77,1318.0,23475.0,171.63,4.63,0.0,0.0,16.53,16.53,5610014.0,877967191.0,0.0,859.48,16.65,15.78,0.1117,19.53,0.1931,156.5
2022-06-16,1274604.0,194886951.6,5.82,16.14,2.49,204.14,1.0,128343801.3,1128749.0,839397.0,172585722.1,0.0,0.0,37831.0,5.18,0.0,1900.0,0.0,3.67,27241.0,24831.0,0.0,0.0,5.18,37831.0,0.3,4389.0,47445.0,175.47,7.5,0.0,0.0,16.79,16.79,5593116.0,855187436.4,0.0,868.31,16.81,16.99,0.1118,18.93,0.1896,152.9
2022-06-17,1269859.0,197717046.3,5.8,15.96,2.48,201.59,1.0,129714137.1,1115352.0,833103.0,173660306.4,0.0,0.0,30677.0,4.91,0.0,0.0,0.0,7.27,32315.0,46102.0,0.0,0.0,4.91,30677.0,0.0,2028.0,38609.0,172.32,7.99,0.0,0.0,16.58,16.58,5612387.0,873848655.9,0.0,864.44,16.62,16.29,0.1072,17.36,0.1888,155.7
2022-06-20,1339773.0,207664815.0,6.12,16.73,2.62,213.47,1.0,140244775.0,1186614.0,904805.0,183925170.0,0.0,0.0,80318.0,16.51,0.0,0.0,0.0,4.42,103912.0,31031.0,0.0,0.0,16.51,80318.0,0.0,21975.0,32210.0,185.15,5.21,0.0,0.0,17.68,17.68,5525553.0,856460715.0,0.0,858.18,17.75,15.35,0.1034,17.9,0.1996,155.0
2022-06-21,1364157.0,219356445.6,6.23,17.2,2.67,219.21,1.0,148809626.4,1158538.0,925433.0,186292910.4,0.0,0.0,22718.0,9.37,0.0,0.0,0.0,7.75,54928.0,52402.0,0.0,0.0,9.37,22718.0,0.0,1608.0,34300.0,182.36,5.38,0.0,0.0,17.29,17.29,5543828.0,891447542.4,0.0,865.05,17.41,15.68,0.1043,17.95,0.2035,160.8
2022-06-22,1437153.0,232243924.8,6.56,17.75,2.81,234.96,1.0,151750480.0,1200312.0,939050.0,193970419.2,0.0,0.0,41104.0,8.01,0.0,1000.0,0.0,3.58,37133.0,26468.0,0.0,0.0,8.01,41104.0,0.16,27138.0,24516.0,192.88,3.02,0.0,0.0,17.91,17.91,5503156.0,889310009.6,0.0,885.62,17.88,14.57,0.1081,19.85,0.2144,161.6
2022-06-23,1458318.0,235226693.4,6.66,18.33,2.85,239.77,1.0,153546309.0,1244225.0,951930.0,200693492.5,0.0,0.0,38389.0,15.55,0.0,0.0,0.0,24.43,82041.0,152389.0,0.0,0.0,15.55,38389.0,0.0,157913.0,69161.0,201.06,12.32,0.0,0.0,18.54,18.54,5466952.0,881819357.6,0.0,884.72,18.52,11.59,0.1034,21.43,0.2173,161.3
2022-06-24,1410358.0,238350502.0,6.44,18.0,2.76,233.95,1.0,154264552.0,1224116.0,912808.0,206875604.0,0.0,0.0,7109.0,2.59,0.0,0.0,0.0,5.06,16141.0,37621.0,0.0,0.0,2.59,7109.0,0.0,10403.0,55263.0,199.15,8.63,0.0,0.0,18.31,18.31,5460804.0,922875876.0,0.0,888.32,18.31,12.04,0.0972,18.98,0.211,169.0
2022-06-27,1420952.0,239004126.4,6.49,18.03,2.78,241.69,1.0,156949438.4,1211728.0,933112.0,203812649.6,0.0,0.0,27678.0,8.48,0.0,0.0,0.0,6.55,41486.0,43809.0,0.0,0.0,8.48,27678.0,0.0,3743.0,21182.0,203.59,1.62,0.0,0.0,18.09,18.09,5484876.0,922556143.2,0.0,925.43,18.03,12.09,0.0993,19.26,0.2122,168.2
2022-06-28,1358787.0,229091488.2,6.2,17.27,2.66,232.24,1.0,157609640.4,1124245.0,934814.0,189547707.0,0.0,0.0,18251.0,3.18,0.0,0.0,0.0,20.87,17317.0,123470.0,0.0,0.0,3.18,18251.0,0.0,17736.0,15615.0,189.11,2.44,0.0,0.0,17.24,17.24,5398434.0,910175972.4,0.0,910.18,17.2,12.68,0.1027,19.97,0.2083,168.6
2022-06-29,1409685.0,234007710.0,6.44,17.74,2.76,240.46,1.0,157336128.0,1162973.0,947808.0,193053518.0,0.0,0.0,56816.0,8.87,0.0,0.0,0.0,3.52,51142.0,21058.0,0.0,0.0,8.87,56816.0,0.0,2970.0,38148.0,195.21,6.45,0.0,0.0,17.8,17.8,5370597.0,891519102.0,0.0,905.05,17.74,12.59,0.1029,18.66,0.2158,166.0
2022-06-30,1460741.0,243505524.7,6.67,18.32,2.86,246.35,1.0,161270914.4,1235528.0,967432.0,205962517.6,0.0,0.0,33845.0,3.73,0.0,0.0,0.0,2.22,23839.0,13242.0,0.0,0.0,3.73,33845.0,0.0,51952.0,4215.0,205.44,1.94,0.0,0.0,19.16,19.16,5213003.0,869007600.1,0.0,865.35,19.19,13.01,0.1034,18.67,0.2265,166.7
2022-07-01,1469468.0,246135890.0,6.71,18.41,2.87,249.59,1.0,163245667.5,1203624.0,974601.0,201607020.0,0.0,0.0,11367.0,4.52,0.0,0.0,0.0,8.04,23068.0,48347.0,0.0,0.0,4.52,11367.0,0.0,5076.0,15899.0,200.6,1.89,0.0,0.0,18.65,18.65,5249717.0,879327597.5,0.0,875.92,18.63,12.88,0.1054,19.3,0.2277,167.5
2022-07-04,1499302.0,249933643.4,6.85,18.82,2.93,254.14,1.0,165934180.2,1231509.0,995406.0,205292550.3,0.0,0.0,78245.0,5.16,0.0,0.0,0.0,15.6,31935.0,93225.0,0.0,0.0,5.16,78245.0,0.0,42865.0,11130.0,205.25,2.15,0.0,0.0,19.05,19.05,5232142.0,872198071.4,0.0,875.21,19.0,12.34,0.1087,20.82,0.232,166.7
2022-07-05,1660105.0,289522312.0,7.58,21.03,3.25,284.3,1.0,202663438.4,1404732.0,1162061.0,244985260.8,0.0,0.0,201002.0,33.54,0.0,0.0,0.0,6.73,199514.0,42306.0,0.0,0.0,33.54,201002.0,0.0,14527.0,32859.0,237.92,5.07,0.0,0.0,21.77,21.77,5047193.0,880230459.2,0.0,850.96,21.85,14.66,0.102,16.93,0.2573,174.4
2022-07-06,1667448.0,298473192.0,7.61,20.75,3.26,295.58,1.0,211466483.0,1405153.0,1181377.0,251522387.0,0.0,0.0,18783.0,7.27,0.0,0.0,0.0,4.92,22470.0,43085.0,0.0,0.0,7.27,18783.0,0.0,24723.0,3154.0,247.67,0.47,0.0,0.0,21.72,21.72,5064426.0,906532254.0,0.0,888.05,21.81,14.79,0.0991,16.16,0.2577,179.0
2022-07-07,1688690.0,301093427.0,7.71,20.9,3.3,304.93,1.0,211833059.3,1431588.0,1188071.0,255252140.4,0.0,0.0,18730.0,6.88,0.0,0.0,0.0,0.41,25849.0,10894.0,0.0,0.0,6.88,18730.0,0.0,18599.0,19155.0,256.64,1.71,0.0,0.0,22.12,22.12,5039261.0,898500236.3,0.0,902.05,22.15,15.09,0.101,16.98,0.261,178.3
2022-07-08,1755100.0,312407800.0,8.01,21.53,3.43,315.65,1.0,216221050.0,1493864.0,1214725.0,265907792.0,0.0,0.0,41050.0,6.22,0.0,6160.0,0.0,2.12,33276.0,10712.0,0.0,0.0,6.22,41050.0,1.13,31938.0,12782.0,266.44,3.11,0.0,0.0,22.84,22.84,5045819.0,898155782.0,0.0,898.95,22.86,14.51,0.098,16.17,0.2684,178.0
2022-07-11,1790671.0,319634773.5,8.18,22.09,3.5,323.8,1.0,213953670.0,1465426.0,1198620.0,261578541.0,0.0,0.0,70895.0,10.06,0.0,0.0,0.0,23.29,49943.0,131639.0,0.0,0.0,10.06,70895.0,0.0,32306.0,66048.0,262.86,11.87,0.0,0.0,22.41,22.41,5073413.0,905604220.5,0.0,906.71,22.47,15.28,0.0996,17.3,0.2739,178.5
