DATE,EDEN FP Equity_DX_SI_QTY,EDEN FP Equity_DX_SHORT_INTEREST_VALUE,EDEN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EDEN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EDEN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EDEN FP Equity_DX_SI_MV,EDEN FP Equity_DX_DSS,EDEN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EDEN FP Equity_DX_SUPPLY_SI_QTY,EDEN FP Equity_DX_BROKER_SI_QTY,EDEN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EDEN FP Equity_DX_BROKER_SI_MV_NEW_x,EDEN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EDEN FP Equity_DX_SUPPLY_SI_QTY_INC_x,EDEN FP Equity_DX_BROKER_SI_MV_INC_x,EDEN FP Equity_DX_SUPPLY_SI_MV_NEW,EDEN FP Equity_DX_BROKER_SI_QTY_ADD,EDEN FP Equity_DX_BROKER_SI_QTY_NEW,EDEN FP Equity_DX_SUPPLY_SI_MV_DEC,EDEN FP Equity_DX_BROKER_SI_QTY_INC,EDEN FP Equity_DX_SUPPLY_SI_QTY_DEC,EDEN FP Equity_DX_BROKER_SI_MV_NEW_y,EDEN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EDEN FP Equity_DX_BROKER_SI_MV_INC_y,EDEN FP Equity_DX_SUPPLY_SI_QTY_INC_y,EDEN FP Equity_DX_BROKER_SI_MV_ADD,EDEN FP Equity_DX_SUPPLY_SI_QTY_ADD,EDEN FP Equity_DX_BROKER_SI_QTY_DEC,EDEN FP Equity_DX_SUPPLY_SI_MV,EDEN FP Equity_DX_BROKER_SI_MV_DEC,EDEN FP Equity_DX_SUPPLY_SI_MV_RMV,EDEN FP Equity_DX_BROKER_SI_MV_RMV,EDEN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EDEN FP Equity_DX_UTILIZATION_QUANTITY,EDEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EDEN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EDEN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EDEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EDEN FP Equity_DX_ACTIVE_UTILIZATION_MV,EDEN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EDEN FP Equity_DX_BROKER_SI_CON_RATIO,EDEN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EDEN FP Equity_DX_DEMAND_SUPPLY_RATIO,EDEN FP Equity_PX_LAST
2012-08-28,8265233.0,150047762.15,5.8,40.19,3.66,181.66,1.0,128385125.06,7658520.0,7071968.0,139033441.33,0.0,0.0,3720.0,0.0,0.0,0.0,0.0,0.37,0.0,17752.0,0.0,0.0,0.0,3720.0,0.0,0.0,25989.0,166.81,0.0,0.0,0.0,13.29,13.29,49976920.0,907285372.97,0.0,1086.99,13.3,16.02,0.533,71.0,0.1434,21.69
2012-08-29,8230453.0,149278588.57,5.77,41.16,3.64,180.67,1.0,127741376.79,7630194.0,7043002.0,138391482.32,0.0,0.0,5739.0,0.0,0.0,0.0,0.0,0.76,0.0,34195.0,0.0,0.0,0.0,5739.0,0.0,130.0,28966.0,166.07,0.86,0.0,0.0,13.27,13.27,49856368.0,904262286.18,0.0,1081.43,13.31,16.01,0.5355,71.18,0.1432,21.67
2012-08-30,8001514.0,143384995.28,5.61,41.3,3.54,175.22,1.0,123898163.6,7583248.0,6914063.0,135889780.19,0.0,0.0,90840.0,0.0,0.0,0.0,0.0,3.01,0.0,137786.0,0.0,0.0,0.0,90840.0,0.0,0.0,128939.0,164.64,3.22,0.0,0.0,13.18,13.18,49945736.0,895014258.6,0.0,1077.6,13.25,16.4,0.5657,73.26,0.1391,21.41
2012-08-31,7985789.0,141966937.26,5.6,43.2,3.54,172.07,1.0,122568080.9,7435232.0,6894583.0,132179439.61,0.0,0.0,138.0,0.0,0.0,0.0,0.0,3.39,0.0,153727.0,0.0,0.0,0.0,138.0,0.0,5573.0,19480.0,159.35,2.38,0.0,0.0,12.99,12.99,49813592.0,885558470.19,0.0,1062.68,13.04,16.4,0.5636,73.1,0.1395,21.24
2012-09-03,7964631.0,141924113.73,5.59,41.77,3.53,170.9,1.0,122015844.34,7412087.0,6847400.0,132078168.89,0.0,0.0,41789.0,0.0,0.0,0.0,0.0,1.46,0.0,66823.0,0.0,0.0,0.0,41789.0,0.0,1889.0,47183.0,157.95,1.03,0.0,0.0,12.97,12.97,49719224.0,885961546.91,0.0,1056.95,13.0,16.53,0.5709,73.57,0.1394,21.29
2012-09-04,7962881.0,140959862.31,5.59,42.41,3.52,171.47,1.0,120810744.68,7408831.0,6824649.0,131152003.61,0.0,0.0,34090.0,0.25,0.0,0.0,0.0,0.79,9570.0,37346.0,0.0,0.0,0.25,34090.0,0.0,0.0,32321.0,158.08,0.18,0.0,0.0,12.96,12.96,49752344.0,880721884.45,0.0,1058.95,12.99,16.59,0.5671,73.29,0.1393,21.15
2012-09-05,7958017.0,141673042.95,5.58,42.12,3.52,169.98,1.0,123889250.89,7561239.0,6959071.0,134609380.4,0.0,0.0,0.0,0.0,0.0,135828.0,0.0,0.12,0.0,5451.0,0.0,0.0,0.0,0.0,3.01,157859.0,1406.0,160.24,0.04,0.0,0.0,13.26,13.26,49460660.0,880526167.32,0.0,1046.29,13.28,16.58,0.5664,73.25,0.1396,21.27
2012-09-06,7980096.0,146941905.16,5.6,41.84,3.53,171.43,1.0,128431775.03,7451168.0,6974851.0,137202462.43,0.0,0.0,97768.0,0.51,0.0,0.0,0.0,4.88,15780.0,231795.0,0.0,0.0,0.51,97768.0,0.0,22702.0,0.0,159.35,0.0,0.0,0.0,13.76,13.76,46710088.0,860098590.42,0.0,1001.65,13.72,16.67,0.5634,73.02,0.1473,22.0
2012-09-07,7952135.0,146427043.86,5.58,41.61,3.52,175.12,1.0,127652384.65,7252643.0,6932524.0,133546912.2,0.0,0.0,41139.0,0.0,0.0,0.0,0.0,4.97,0.0,246150.0,0.0,0.0,0.0,41139.0,0.0,6486.0,42327.0,158.36,0.0,0.0,0.0,13.44,13.44,46711132.0,860117814.16,0.0,1019.31,13.45,16.75,0.5619,72.89,0.1474,22.0
2012-09-10,7809904.0,140082129.82,5.48,39.78,3.46,173.75,1.0,121514490.59,7344567.0,6774715.0,131735625.43,0.0,0.0,24108.0,0.59,0.0,0.0,0.0,0.53,10425.0,24287.0,0.0,0.0,0.59,24108.0,0.0,92103.0,168234.0,161.44,3.84,0.0,0.0,13.66,13.66,46411132.0,832452001.72,0.0,1012.9,13.75,17.29,0.5854,74.4,0.1453,21.43
2012-09-11,7807487.0,140169471.51,5.48,39.15,3.46,168.32,1.0,121849098.09,7256675.0,6787036.0,130280626.75,0.0,0.0,0.0,0.0,0.0,21430.0,0.0,2.69,0.0,87892.0,0.0,0.0,0.0,0.0,0.46,0.0,9109.0,155.48,4.85,0.0,0.0,13.52,13.52,46403992.0,833100719.19,0.0,992.25,13.55,17.25,0.5837,74.3,0.1455,21.45
2012-09-12,7671871.0,138633696.6,5.38,38.26,3.4,165.74,1.0,120246822.38,7134783.0,6654357.0,128928307.29,0.0,0.0,2029.0,0.05,0.0,0.0,0.0,2.63,2029.0,123921.0,0.0,0.0,0.05,2029.0,0.0,0.0,134708.0,153.31,2.64,0.0,0.0,13.32,13.32,46448236.0,839337712.71,0.0,995.94,13.34,17.41,0.5803,74.03,0.1432,21.59
2012-09-13,7613786.0,137329174.69,5.34,37.62,3.37,165.05,1.0,118976366.0,7134898.0,6596272.0,128691514.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,62361.0,0.0,0.0,0.0,0.0,0.0,62476.0,58085.0,153.77,0.75,0.0,0.0,13.32,13.32,46449360.0,837802937.17,0.0,998.74,13.34,17.42,0.5825,74.17,0.1421,21.55
2012-09-14,7773960.0,142625677.73,5.45,38.82,3.44,167.73,1.0,123128973.83,7297306.0,6711272.0,133880700.94,0.0,0.0,168893.0,0.0,0.0,115000.0,0.0,0.31,0.0,14536.0,0.0,0.0,0.0,168893.0,2.51,8051.0,0.0,156.82,0.0,0.0,0.0,13.65,13.65,46174560.0,847145845.09,0.0,992.21,13.65,17.0,0.5569,72.51,0.1454,21.92
2012-09-17,7790291.0,143446921.1,5.46,38.31,3.45,171.8,1.0,123424486.02,7232155.0,6702916.0,133169655.37,0.0,0.0,15676.0,0.0,0.0,0.0,0.0,1.37,0.0,94283.0,0.0,0.0,0.0,15676.0,0.0,13456.0,8356.0,159.11,0.18,0.0,0.0,13.52,13.52,46246892.0,851569507.22,0.0,1014.69,13.56,17.08,0.5541,72.29,0.1457,22.0
2012-09-18,7780404.0,143134625.54,5.46,37.8,3.44,173.1,1.0,122721045.21,7270974.0,6670778.0,133762737.87,0.0,0.0,31295.0,0.77,0.0,5076.0,0.0,0.24,26802.0,14196.0,0.0,0.0,0.77,31295.0,0.12,21720.0,64016.0,160.88,0.31,0.0,0.0,13.59,13.59,46243960.0,850741413.67,0.0,1018.75,13.64,17.42,0.5483,71.8,0.1454,21.98
2012-09-19,7807947.0,145046373.76,5.48,37.35,3.46,173.05,1.0,123787981.77,7314510.0,6663593.0,135879912.01,0.0,0.0,64067.0,0.0,0.0,0.0,0.0,0.61,14095.0,26998.0,0.0,0.0,0.0,64067.0,0.0,6467.0,21280.0,161.25,0.47,0.0,0.0,13.7,13.7,46084656.0,856103690.1,0.0,1014.18,13.72,17.43,0.5527,72.11,0.1462,22.195
2012-09-20,7859098.0,146983279.42,5.51,37.26,3.48,176.61,1.0,125978809.67,7332129.0,6736003.0,137127742.33,0.0,0.0,53323.0,2.1,0.0,0.0,0.0,0.86,72410.0,39441.0,0.0,0.0,2.1,53323.0,0.0,3737.0,0.0,163.9,0.0,0.0,0.0,13.72,13.72,46127052.0,862682380.69,0.0,1027.02,13.76,17.65,0.5461,71.59,0.147,22.345
2012-09-21,8071467.0,150313283.03,5.66,38.45,3.57,181.52,1.0,127455700.51,7510184.0,6844069.0,139860624.24,0.0,0.0,180048.0,2.58,0.0,0.0,0.0,0.12,114375.0,5548.0,0.0,0.0,2.58,180048.0,0.0,3555.0,6309.0,167.95,0.0,0.0,0.0,14.04,14.04,45984104.0,856352586.13,0.0,1023.92,14.09,17.38,0.5268,70.27,0.1509,22.25
2012-09-24,8076604.0,148685160.38,5.67,36.62,3.58,181.54,1.0,126008981.79,7599415.0,6844830.0,139900413.35,0.0,0.0,100454.0,0.08,0.0,0.0,0.0,0.22,3555.0,11223.0,0.0,0.0,0.08,100454.0,0.0,0.0,2794.0,169.69,0.1,0.0,0.0,14.18,14.18,45982144.0,846502125.82,0.0,1020.57,14.26,17.35,0.5259,70.21,0.1507,21.995
2012-09-25,8323708.0,153965699.64,5.84,36.91,3.68,184.89,1.0,129320834.42,7696285.0,6991355.0,142360100.17,0.0,0.0,15092.0,3.7,0.0,0.0,0.0,0.63,166595.0,22835.0,0.0,0.0,3.7,15092.0,0.0,104613.0,20070.0,170.26,2.23,0.0,0.0,14.37,14.37,45857756.0,848242332.21,0.0,1009.45,14.43,16.9,0.5049,68.75,0.1554,22.1
2012-09-26,8219997.0,150877736.59,5.77,36.26,3.64,183.51,1.0,126699735.67,7674050.0,6902751.0,140856899.89,0.0,0.0,14940.0,0.07,0.0,0.0,0.0,0.74,2919.0,37175.0,0.0,0.0,0.07,14940.0,0.0,0.0,91523.0,170.22,1.4,0.0,0.0,14.33,14.33,45864032.0,841832586.94,0.0,1012.6,14.39,17.15,0.5079,68.91,0.1535,21.93
2012-09-27,8202119.0,150343636.39,5.75,35.25,3.63,180.95,1.0,126222814.47,7659807.0,6886188.0,140403137.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,17778.0,0.0,0.0,0.0,0.0,0.0,3535.0,16563.0,168.06,0.65,0.0,0.0,14.3,14.3,45912596.0,841571140.16,0.0,1003.77,14.34,17.0,0.5087,69.0,0.1531,21.9
2012-09-28,8194672.0,149967076.91,5.75,35.08,3.63,181.27,1.0,125878417.35,7640614.0,6878392.0,139827505.89,0.0,0.0,9697.0,0.0,0.0,0.0,0.0,0.75,0.0,34830.0,0.0,0.0,0.0,9697.0,0.0,5940.0,7796.0,168.02,0.0,0.0,0.0,14.25,14.25,45962312.0,841135994.03,0.0,1005.34,14.32,16.94,0.5093,69.06,0.1529,21.865
2012-10-01,8163232.0,151065659.7,5.73,33.33,3.61,179.73,1.0,127341326.83,7604361.0,6881225.0,140723406.0,0.0,0.0,8215.0,0.0,0.0,5000.0,0.0,1.03,0.0,44468.0,0.0,0.0,0.0,8215.0,0.11,0.0,2167.0,166.82,0.6,0.0,0.0,14.12,14.12,46263088.0,856127071.76,0.0,1009.95,14.18,16.97,0.5092,69.05,0.1515,22.11
2012-10-02,8118958.0,153032456.82,5.69,32.61,3.59,180.65,1.0,129535077.04,7564845.0,6872332.0,142588102.54,0.0,0.0,21873.0,0.75,0.0,0.0,0.0,1.17,18867.0,61389.0,0.0,0.0,0.75,21873.0,0.0,0.0,27760.0,167.84,0.0,0.0,0.0,14.04,14.04,46299580.0,872690618.3,0.0,1026.58,14.05,17.35,0.5188,69.67,0.1507,22.52
2012-10-03,8090936.0,152707434.74,5.68,31.81,3.58,183.37,1.0,129120545.87,7545007.0,6841226.0,142403630.94,0.0,0.0,101555.0,0.07,0.0,0.0,0.0,2.49,2644.0,126312.0,0.0,0.0,0.07,101555.0,0.0,4919.0,33750.0,170.41,0.18,0.0,0.0,13.94,13.94,46579828.0,879142542.29,0.0,1048.47,13.98,17.06,0.5236,70.09,0.1495,22.55
2012-10-04,8104710.0,153510081.85,5.68,31.38,3.59,182.88,1.0,130284586.49,7554330.0,6878498.0,143085417.81,0.0,0.0,51831.0,0.35,0.0,0.0,0.0,1.0,40193.0,43498.0,0.0,0.0,0.35,51831.0,0.0,990.0,2921.0,170.1,0.1,0.0,0.0,13.95,13.95,46582528.0,882312591.82,0.0,1047.02,13.98,16.98,0.5208,69.91,0.1497,22.63
2012-10-05,8099131.0,155912569.59,5.68,30.79,3.59,184.43,1.0,132783711.52,7549093.0,6897665.0,145324046.21,0.0,0.0,4500.0,2.91,0.0,38.0,0.0,0.64,79129.0,29246.0,0.0,0.0,2.91,4500.0,0.0,19509.0,60000.0,171.12,1.06,0.0,0.0,13.92,13.92,46674600.0,898510818.06,0.0,1057.5,13.93,17.18,0.5315,70.67,0.1494,23.0
2012-10-08,7626475.0,145537049.98,5.35,28.54,3.38,176.39,1.0,131788414.73,7062629.0,6906015.0,134777100.79,0.0,0.0,60132.0,2.1,0.0,500.0,0.0,12.27,13147.0,546596.0,0.0,0.0,2.1,60132.0,0.01,0.0,5297.0,163.1,0.0,0.0,0.0,13.0,13.0,47276604.0,902185803.95,0.0,1085.75,13.06,17.13,0.5352,70.95,0.1403,22.8
2012-10-09,7632402.0,144691931.01,5.35,28.27,3.38,176.25,1.0,131037500.91,7028061.0,6912140.0,133235083.44,0.0,0.0,12142.0,0.16,0.0,0.0,0.0,1.35,19142.0,56207.0,0.0,0.0,0.16,12142.0,0.0,9497.0,13017.0,161.03,0.25,0.0,0.0,12.93,12.93,47314676.0,896972124.32,0.0,1077.93,13.0,17.2,0.5363,71.01,0.1404,22.65
2012-10-10,7711573.0,146515543.66,5.41,28.58,3.41,176.26,1.0,132405573.94,7047792.0,6968921.0,133904078.51,0.0,0.0,28817.0,0.97,0.0,0.0,0.0,0.24,56781.0,9086.0,0.0,0.0,0.97,28817.0,0.0,0.0,0.0,160.16,0.0,0.0,0.0,13.27,13.27,46080056.0,875495110.6,0.0,1043.89,13.3,17.2,0.5246,70.17,0.1452,22.7
2012-10-11,7768022.0,146775333.38,5.45,28.4,3.44,177.42,1.0,132719103.1,7090184.0,7024102.0,133967710.22,0.0,0.0,30754.0,1.49,0.0,0.0,0.0,0.24,65552.0,9719.0,0.0,0.0,1.49,30754.0,0.0,21357.0,10371.0,160.91,0.24,0.0,0.0,13.34,13.34,46069480.0,870474270.72,0.0,1042.24,13.37,17.28,0.5271,70.33,0.1461,22.575
2012-10-12,8322909.0,156493548.66,5.84,30.72,3.68,189.26,1.0,133378316.95,7616273.0,7093555.0,143206851.04,0.0,0.0,576611.0,1.01,0.0,0.0,0.0,2.69,74248.0,118488.0,0.0,0.0,1.01,576611.0,0.0,67966.0,4795.0,172.18,0.11,0.0,0.0,14.3,14.3,45642368.0,858201878.42,0.0,1027.89,14.35,17.54,0.5206,69.79,0.1563,22.465
2012-10-15,7858142.0,148938531.36,5.51,29.53,3.48,178.22,1.0,134447688.22,7151470.0,7093591.0,135544692.22,0.0,0.0,21763.0,0.04,0.0,0.0,0.0,11.09,2000.0,490125.0,0.0,0.0,0.04,21763.0,0.0,3559.0,1964.0,161.22,0.14,0.0,0.0,13.4,13.4,46217512.0,875979125.89,0.0,1040.1,13.42,17.48,0.518,69.62,0.1472,22.645
2012-10-16,7755245.0,147085647.79,5.44,29.52,3.43,176.03,1.0,135167534.87,6920046.0,7126850.0,131245298.97,0.0,0.0,28301.0,1.46,0.0,0.0,0.0,5.91,63759.0,259725.0,0.0,0.0,1.46,28301.0,0.0,0.0,30500.0,156.27,0.47,0.0,0.0,12.96,12.96,46482248.0,881580344.35,0.0,1048.02,12.98,17.38,0.5106,69.08,0.1452,22.66
2012-10-17,8177102.0,152314722.42,5.74,31.68,3.62,185.98,1.0,134172098.94,7269150.0,7203105.0,135402317.89,0.0,0.0,349104.0,2.01,0.0,0.0,0.0,0.14,89189.0,5926.0,0.0,0.0,2.01,349104.0,0.0,5926.0,12934.0,164.2,0.28,0.0,0.0,13.4,13.4,46993816.0,875352911.01,0.0,1056.08,13.46,17.24,0.5009,68.39,0.1507,22.255
2012-10-18,7685877.0,148632667.62,5.39,29.49,3.4,172.87,1.0,130760840.72,6992988.0,6761715.0,135233293.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,0.0,276162.0,0.0,0.0,0.0,0.0,0.0,0.0,441390.0,156.94,11.45,0.0,0.0,12.89,12.89,47252812.0,913794418.03,0.0,1062.0,12.88,18.38,0.5309,70.35,0.1417,23.105
2012-10-19,7985754.0,154799428.27,5.6,29.45,3.54,185.94,1.0,137350711.8,6927263.0,7085614.0,134281165.17,0.0,0.0,0.0,0.0,0.0,345602.0,0.0,1.17,0.0,65725.0,0.0,0.0,0.0,0.0,8.18,0.0,21703.0,160.56,0.0,0.0,0.0,12.76,12.76,47345340.0,917763252.34,0.0,1093.71,12.8,17.59,0.4889,67.37,0.1471,23.16
2012-10-22,7563899.0,146305460.76,5.31,28.06,3.35,176.04,1.0,135114993.88,6524103.0,6985359.0,126193104.31,0.0,0.0,40798.0,0.01,0.0,0.0,0.0,10.17,1305.0,443958.0,0.0,0.0,0.01,40798.0,0.0,0.0,101560.0,151.21,2.55,0.0,0.0,12.02,12.02,47762116.0,923843428.96,0.0,1103.14,12.05,17.81,0.4859,67.08,0.1393,23.11
2012-10-23,7527765.0,143212312.75,5.28,28.16,3.33,175.69,1.0,130480801.09,6485647.0,6858550.0,123386490.75,0.0,0.0,136025.0,0.77,0.0,24002.0,0.0,3.99,18189.0,174481.0,0.0,0.0,0.77,136025.0,0.59,0.0,169000.0,150.23,3.92,0.0,0.0,11.94,11.94,47818804.0,909731044.19,0.0,1100.91,12.01,18.25,0.5052,68.42,0.1386,22.73
2012-10-24,7936913.0,151129028.45,5.57,29.67,3.51,182.09,1.0,132135688.65,6788000.0,6939431.0,129252247.71,0.0,0.0,374538.0,0.54,0.0,0.0,0.0,1.83,120465.0,73094.0,0.0,0.0,0.54,374538.0,0.0,909.0,39584.0,155.1,1.1,0.0,0.0,12.48,12.48,47624768.0,906836816.53,0.0,1081.56,12.54,18.07,0.5154,69.23,0.1459,22.75
2012-10-25,7376519.0,140427536.18,5.17,27.43,3.27,169.26,1.0,127409243.2,6859222.0,6692681.0,130579701.02,0.0,0.0,62770.0,2.19,0.0,28000.0,0.0,7.4,80731.0,315431.0,0.0,0.0,2.19,62770.0,0.64,323883.0,355481.0,156.76,8.24,0.0,0.0,12.6,12.6,47597040.0,906109651.0,0.0,1083.15,12.64,18.95,0.5643,72.62,0.1355,22.745
2012-10-26,7980238.0,151620027.34,5.6,29.54,3.53,182.94,1.0,135762432.42,7086967.0,7145603.0,134648381.45,0.0,0.0,150797.0,10.56,0.0,0.0,0.0,0.31,463319.0,13595.0,0.0,0.0,10.56,150797.0,0.0,90543.0,10397.0,161.43,0.25,0.0,0.0,12.99,12.99,47479948.0,902092270.15,0.0,1078.11,13.02,18.5,0.4928,67.45,0.1462,22.7
2012-10-29,8109328.0,154038727.92,5.69,30.15,3.59,185.64,1.0,135021004.66,7220624.0,7108145.0,137157571.6,0.0,0.0,191548.0,0.0,0.0,0.0,0.0,1.33,0.0,57891.0,0.0,0.0,0.0,191548.0,0.0,0.0,37458.0,164.39,0.96,0.0,0.0,13.17,13.17,47587332.0,903933357.53,0.0,1079.49,13.22,18.37,0.4981,67.88,0.148,22.695
2012-10-30,8242329.0,156496128.8,5.78,30.99,3.65,187.96,1.0,137496772.34,7110355.0,7241672.0,135003471.95,0.0,0.0,21403.0,2.49,0.0,0.0,0.0,5.79,133527.0,247855.0,0.0,0.0,2.49,21403.0,0.0,116183.0,0.0,161.23,0.0,0.0,0.0,12.95,12.95,47814176.0,907842121.56,0.0,1082.4,12.96,18.38,0.5012,68.12,0.1501,22.685
2012-10-31,8406721.0,157084368.91,5.9,32.23,3.72,192.21,1.0,136549507.36,7328047.0,7307752.0,136928730.99,0.0,0.0,83085.0,2.28,0.0,4500.0,0.0,0.14,81580.0,6367.0,0.0,0.0,2.28,83085.0,0.1,140974.0,20000.0,166.25,0.45,0.0,0.0,13.32,13.32,47677836.0,890887514.76,0.0,1076.88,13.37,18.91,0.4966,67.63,0.1528,22.325
2012-11-01,8410359.0,160249638.51,5.9,31.9,3.72,190.33,1.0,139563646.09,7330304.0,7324699.0,139670442.86,0.0,0.0,0.0,0.0,0.0,46483.0,0.0,0.17,0.0,5874.0,0.0,0.0,0.0,0.0,1.04,8131.0,29536.0,164.63,0.88,0.0,0.0,13.31,13.31,47747432.0,909771951.2,0.0,1071.52,13.32,18.78,0.4929,67.4,0.1527,22.765
2012-11-02,8419157.0,161192407.08,5.91,31.95,3.73,193.88,1.0,139543190.53,7364577.0,7288408.0,141001515.21,0.0,0.0,45881.0,0.0,0.0,0.0,0.0,0.47,0.0,21608.0,0.0,0.0,0.0,45881.0,0.0,10000.0,36291.0,168.58,0.62,0.0,0.0,13.38,13.38,47684584.0,912964668.04,0.0,1088.9,13.41,18.25,0.4989,67.98,0.1529,22.875
2012-11-05,8449248.0,160177360.77,5.93,33.51,3.74,194.97,1.0,138220019.07,7353566.0,7291013.0,139405873.06,0.0,0.0,34621.0,0.35,0.0,0.0,0.0,1.32,7134.0,57444.0,0.0,0.0,0.35,34621.0,0.0,11812.0,4529.0,168.36,0.0,0.0,0.0,13.33,13.33,47818624.0,906525762.77,0.0,1090.98,13.37,18.18,0.4953,67.72,0.1531,22.65
2012-11-06,8327193.0,160337732.56,5.84,33.46,3.69,189.98,1.0,137030034.17,7257069.0,7116700.0,139732799.34,0.0,0.0,16227.0,0.01,0.0,0.0,0.0,3.71,500.0,160096.0,0.0,0.0,0.01,16227.0,0.0,47372.0,174813.0,164.95,6.2,0.0,0.0,13.16,13.16,47868688.0,921697971.28,0.0,1086.76,13.18,18.43,0.5048,68.42,0.1511,23.005
2012-11-07,8005336.0,153403434.26,5.62,31.33,3.54,185.25,1.0,130620904.81,7009046.0,6816433.0,134311879.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,0.0,248023.0,0.0,0.0,0.0,0.0,0.0,0.0,300267.0,161.36,4.3,0.0,0.0,12.51,12.51,49010176.0,939164741.14,0.0,1125.91,12.53,19.11,0.5008,67.94,0.1429,22.895
2012-11-08,8065659.0,155268215.82,5.66,31.67,3.57,186.01,1.0,129860518.44,6932319.0,6745815.0,133450819.41,0.0,0.0,1034.0,0.0,0.0,0.0,0.0,1.82,0.0,77761.0,0.0,0.0,0.0,1034.0,0.0,0.0,70618.0,158.97,2.3,0.0,0.0,12.37,12.37,49093784.0,945081393.81,0.0,1124.66,12.38,18.9,0.4816,66.55,0.144,23.0
2012-11-09,8095046.0,155156392.34,5.68,31.3,3.58,187.19,1.0,129347236.27,6959373.0,6748493.0,133389137.95,0.0,0.0,64000.0,0.61,0.0,0.0,0.0,0.82,30971.0,36946.0,0.0,0.0,0.61,64000.0,0.0,0.0,28293.0,160.03,0.1,0.0,0.0,12.39,12.39,49218972.0,943371801.72,0.0,1129.49,12.41,19.13,0.4793,66.3,0.1441,22.9
2012-11-12,8082260.0,154877501.78,5.67,31.94,3.58,186.14,1.0,129604402.99,6975142.0,6763387.0,133662189.48,0.0,0.0,41610.0,0.88,0.0,0.0,0.0,0.84,43449.0,34411.0,0.0,0.0,0.88,41610.0,0.0,8570.0,28555.0,159.78,1.2,0.0,0.0,12.37,12.37,49409896.0,946824434.71,0.0,1130.25,12.39,19.23,0.4759,66.01,0.1433,22.895
2012-11-13,8204919.0,157949044.72,5.76,32.22,3.63,188.92,1.0,129877420.41,6965537.0,6746693.0,134090283.54,0.0,0.0,163175.0,4.07,0.0,0.0,0.0,4.46,178091.0,194785.0,0.0,0.0,4.07,163175.0,0.0,22005.0,194785.0,159.74,4.58,0.0,0.0,12.34,12.34,49486540.0,952642155.23,0.0,1133.34,12.35,20.63,0.4372,62.47,0.1453,23.0
2012-11-14,8236351.0,159622644.35,5.78,32.8,3.65,189.79,1.0,131867860.35,6951227.0,6804235.0,134716603.89,0.0,0.0,15000.0,2.68,0.0,3938.0,0.0,0.66,115000.0,29310.0,0.0,0.0,2.68,15000.0,0.1,0.0,61396.0,159.65,1.23,0.0,0.0,12.34,12.34,49366860.0,956742705.15,0.0,1134.54,12.34,21.85,0.4292,61.43,0.1462,23.155
2012-11-15,8228823.0,159029071.53,5.77,33.07,3.64,190.58,1.0,130086819.97,6917899.0,6731231.0,133694339.39,0.0,0.0,66676.0,0.47,0.0,8000.0,0.0,2.28,19000.0,100004.0,0.0,0.0,0.47,66676.0,0.19,0.0,100004.0,159.68,1.44,0.0,0.0,12.26,12.26,49519348.0,957003928.17,0.0,1143.21,12.26,21.34,0.4217,60.96,0.1458,23.09
2012-11-16,8233971.0,159507602.67,5.78,33.07,3.65,191.24,1.0,130369873.94,6913788.0,6729847.0,133933159.25,0.0,0.0,7464.0,0.32,0.0,0.0,0.0,0.31,10622.0,13797.0,0.0,0.0,0.32,7464.0,0.0,2222.0,12006.0,160.05,0.17,0.0,0.0,12.29,12.29,49359284.0,956182753.15,0.0,1140.98,12.3,21.36,0.4193,60.74,0.1463,23.145
2012-11-19,8156100.0,163084828.51,5.72,32.57,3.61,188.81,1.0,132976351.06,6874930.0,6650333.0,137467267.45,0.0,0.0,15000.0,0.37,0.0,0.0,0.0,1.94,20697.0,80400.0,0.0,0.0,0.37,15000.0,0.0,26542.0,100211.0,159.33,2.79,0.0,0.0,12.23,12.23,49334496.0,986465077.65,0.0,1147.41,12.19,21.77,0.4125,60.02,0.1451,23.89
2012-11-20,8442501.0,170472100.48,5.92,32.73,3.74,202.33,1.0,133610796.87,7067535.0,6616973.0,142708604.56,0.0,0.0,332811.0,3.16,0.0,50000.0,0.0,2.89,71404.0,143511.0,0.0,0.0,3.16,332811.0,1.21,3305.0,154764.0,169.27,0.0,0.0,0.0,12.57,12.57,49171960.0,992886741.28,0.0,1175.31,12.59,21.4,0.3697,56.28,0.1501,24.125
