DATE,MC FP Equity_DX_SI_QTY,MC FP Equity_DX_SHORT_INTEREST_VALUE,MC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MC FP Equity_DX_SI_MV,MC FP Equity_DX_DSS,MC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MC FP Equity_DX_SUPPLY_SI_QTY,MC FP Equity_DX_BROKER_SI_QTY,MC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MC FP Equity_DX_BROKER_SI_MV_NEW_x,MC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MC FP Equity_DX_SUPPLY_SI_QTY_INC_x,MC FP Equity_DX_BROKER_SI_MV_INC_x,MC FP Equity_DX_SUPPLY_SI_MV_NEW,MC FP Equity_DX_BROKER_SI_QTY_ADD,MC FP Equity_DX_BROKER_SI_QTY_NEW,MC FP Equity_DX_SUPPLY_SI_MV_DEC,MC FP Equity_DX_BROKER_SI_QTY_INC,MC FP Equity_DX_SUPPLY_SI_QTY_DEC,MC FP Equity_DX_BROKER_SI_MV_NEW_y,MC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MC FP Equity_DX_BROKER_SI_MV_INC_y,MC FP Equity_DX_SUPPLY_SI_QTY_INC_y,MC FP Equity_DX_BROKER_SI_MV_ADD,MC FP Equity_DX_SUPPLY_SI_QTY_ADD,MC FP Equity_DX_BROKER_SI_QTY_DEC,MC FP Equity_DX_SUPPLY_SI_MV,MC FP Equity_DX_BROKER_SI_MV_DEC,MC FP Equity_DX_SUPPLY_SI_MV_RMV,MC FP Equity_DX_BROKER_SI_MV_RMV,MC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MC FP Equity_DX_UTILIZATION_QUANTITY,MC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MC FP Equity_DX_ACTIVE_UTILIZATION_MV,MC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MC FP Equity_DX_BROKER_SI_CON_RATIO,MC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MC FP Equity_DX_DEMAND_SUPPLY_RATIO,MC FP Equity_PX_LAST
2024-09-19,886519.0,544322666.0,0.35,2.46,0.18,530.8,0.0,450485046.0,389662.0,733689.0,239252468.0,0.0,0.0,0.0,112.03,0.0,500.0,0.0,7.85,190000.0,12795.0,0.0,0.0,112.03,0.0,0.32,71800.0,12595.0,233.04,8.05,0.0,0.0,0.49,0.49,79797584.0,48995716576.0,0.0,47824.73,0.48,16.12,0.1929,35.59,0.0111,614.0
2024-09-20,892890.0,528501591.0,0.35,2.43,0.18,515.49,0.0,451801413.3,339025.0,763307.0,200668897.5,0.0,0.0,0.0,22.41,0.0,23155.0,0.0,30.56,35753.0,51837.0,0.0,0.0,22.41,0.0,13.8,1200.0,29290.0,204.74,16.0,0.0,0.0,0.42,0.42,79612512.0,47122645852.8,0.0,48241.38,0.42,16.61,0.1785,32.64,0.0112,591.9
2024-09-23,901324.0,536377912.4,0.35,2.28,0.18,517.92,0.0,436138673.3,360737.0,732883.0,214674588.7,0.0,0.0,2130.0,0.0,0.0,0.0,0.0,10.07,0.0,15321.0,0.0,0.0,0.0,2130.0,0.0,34903.0,30424.0,215.16,19.84,0.0,0.0,0.45,0.45,79870392.0,47530870279.2,0.0,47455.43,0.45,17.27,0.1864,33.66,0.0112,595.1
2024-09-24,897206.0,550974204.6,0.35,2.22,0.18,519.04,0.0,443429328.0,370211.0,722080.0,227346575.1,0.0,0.0,6205.0,10.14,0.0,0.0,0.0,1.1,17352.0,1859.0,0.0,0.0,10.14,6205.0,0.0,5128.0,28155.0,221.1,17.16,0.0,0.0,0.46,0.46,79423296.0,48773846073.6,0.0,47556.73,0.46,15.49,0.1839,34.03,0.0112,614.1
2024-09-25,877384.0,541784620.0,0.34,2.11,0.18,515.9,0.0,433644315.0,360114.0,702258.0,222370395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,0.0,17927.0,0.0,0.0,0.0,0.0,0.0,7830.0,19822.0,221.81,10.83,0.0,0.0,0.45,0.45,79280792.0,48955889060.0,0.0,48787.27,0.45,15.7,0.1873,34.39,0.011,617.5
2024-09-26,880105.0,597151242.5,0.34,2.12,0.18,534.41,0.0,476581114.0,362835.0,702404.0,246183547.5,0.0,0.0,2721.0,7.93,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,7.93,2721.0,0.0,0.0,0.0,228.41,0.0,0.0,0.0,0.46,0.46,79021320.0,53615965620.0,0.0,49930.01,0.46,16.63,0.1896,34.7,0.0111,678.5
2024-09-27,905885.0,637199509.0,0.35,2.03,0.18,584.39,0.0,427644691.2,435760.0,607968.0,306513584.0,0.0,0.0,25424.0,0.0,0.0,0.0,0.0,26.08,0.0,47291.0,0.0,0.0,0.0,25424.0,0.0,94792.0,94436.0,297.14,52.91,0.0,0.0,0.55,0.55,79069800.0,55617697320.0,0.0,54092.24,0.55,28.88,0.2217,32.22,0.0114,703.4
2024-09-30,851189.0,586043626.5,0.33,1.81,0.17,549.59,0.0,482012653.5,288941.0,700091.0,198935878.5,0.0,0.0,1000.0,0.0,0.0,120216.0,0.0,100.05,0.0,147819.0,0.0,0.0,0.0,1000.0,81.57,0.0,28093.0,202.94,18.78,0.0,0.0,0.36,0.36,79398912.0,54666150912.0,0.0,55650.94,0.36,30.3,0.2345,32.87,0.0107,688.5
2024-10-01,910223.0,604388072.0,0.36,1.9,0.18,585.47,0.0,481283800.0,308175.0,724825.0,204628200.0,0.0,0.0,34700.0,25.61,0.0,0.0,0.0,10.95,37200.0,15466.0,0.0,0.0,25.61,34700.0,0.0,0.0,12466.0,213.17,8.9,0.0,0.0,0.38,0.38,79768312.0,52966159168.0,0.0,54873.3,0.39,28.55,0.2187,30.23,0.0114,664.0
2024-10-02,879390.0,587784276.0,0.34,1.79,0.18,554.85,0.0,435114363.6,352406.0,650979.0,235548170.4,0.0,0.0,19393.0,11.52,0.0,27400.0,0.0,1.82,18970.0,2562.0,0.0,0.0,11.52,19393.0,18.19,27400.0,120216.0,236.74,84.56,0.0,0.0,0.44,0.44,79752896.0,53306835686.4,0.0,53135.05,0.44,22.75,0.1985,33.09,0.011,668.4
2024-10-03,799619.0,528548159.0,0.31,1.61,0.16,501.37,0.0,374333554.0,459687.0,566314.0,303853107.0,0.0,0.0,2020.0,0.0,0.0,0.0,0.0,5.23,335.0,7830.0,0.0,0.0,0.0,2020.0,0.0,113091.0,85000.0,308.79,57.12,0.0,0.0,0.57,0.57,79578232.0,52601211352.0,0.0,53062.75,0.58,16.85,0.1987,36.61,0.01,661.0
2024-10-04,800334.0,529741074.6,0.31,1.6,0.16,498.08,0.0,375045116.1,367181.0,566619.0,243037103.9,0.0,0.0,0.0,0.19,0.0,0.0,0.0,68.09,305.0,101867.0,0.0,0.0,0.19,0.0,0.0,9361.0,0.0,244.89,0.0,0.0,0.0,0.46,0.46,79649928.0,52720287343.2,0.0,52758.8,0.46,16.77,0.2,36.87,0.01,661.9
2024-10-07,1069284.0,726899263.2,0.42,2.11,0.21,685.0,0.0,544857660.6,801253.0,801497.0,544691789.4,0.0,0.0,48779.0,187.66,0.0,0.0,0.0,0.44,272678.0,660.0,0.0,0.0,187.66,48779.0,0.0,385953.0,37800.0,533.3,24.47,0.0,0.0,1.01,1.01,78840808.0,53595981278.4,0.0,52532.2,1.0,14.66,0.3371,54.7,0.0134,679.8
2024-10-08,765727.0,501934048.5,0.3,1.47,0.15,476.71,0.0,376266177.0,507485.0,574014.0,332656417.5,0.0,0.0,0.0,0.0,0.0,26027.0,0.0,191.53,0.0,293768.0,0.0,0.0,0.0,0.0,17.23,0.0,253510.0,344.06,176.54,0.0,0.0,0.64,0.64,78938688.0,51744309984.0,0.0,53183.6,0.64,24.7,0.2912,46.07,0.0096,655.5
2024-10-09,819680.0,538037952.0,0.32,1.55,0.16,508.08,0.0,382329369.6,552988.0,582464.0,362981323.2,0.0,0.0,42620.0,5.66,0.0,0.0,0.0,4.29,8450.0,6343.0,0.0,0.0,5.66,42620.0,0.0,9226.0,0.0,363.89,0.0,0.0,0.0,0.7,0.7,79011888.0,51863403283.2,0.0,51900.95,0.7,22.57,0.2566,43.29,0.0103,656.4
2024-10-10,667413.0,437155515.0,0.26,1.26,0.13,438.01,0.0,312646565.0,599451.0,477323.0,392640405.0,0.0,0.0,82892.0,0.06,0.0,0.0,0.0,34.63,95.0,50974.0,0.0,0.0,0.06,82892.0,0.0,14545.0,105236.0,393.51,37.36,0.0,0.0,0.75,0.75,78967560.0,51723751800.0,0.0,51831.04,0.75,26.23,0.264,41.98,0.0084,655.0
2024-10-11,605571.0,395498420.1,0.24,1.13,0.12,396.16,0.0,284397619.8,533361.0,435458.0,348338069.1,0.0,0.0,10000.0,0.0,0.0,3848.0,0.0,50.42,0.0,76090.0,0.0,0.0,0.0,10000.0,2.57,0.0,45713.0,349.32,30.47,0.0,0.0,0.67,0.67,79049056.0,51626938473.6,0.0,51724.72,0.67,28.95,0.2588,39.3,0.0076,653.1
2024-10-14,606213.0,386642651.4,0.24,1.14,0.12,392.2,0.0,276911074.8,534003.0,434166.0,340587113.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,1532.0,0.0,0.0,0.0,0.0,0.0,2174.0,1292.0,348.53,0.85,0.0,0.0,0.67,0.67,79009168.0,50392047350.4,0.0,51577.03,0.67,29.14,0.2565,38.84,0.0076,637.8
2024-10-15,578902.0,362045310.8,0.23,1.06,0.12,367.74,0.0,252851096.2,495719.0,404303.0,310022662.6,0.0,0.0,360.0,0.0,0.0,0.0,0.0,20.66,0.0,29863.0,0.0,0.0,0.0,360.0,0.0,2306.0,29863.0,315.97,21.99,7.27,0.0,0.63,0.63,78781464.0,49269927585.6,11087.0,50099.21,0.63,30.48,0.2453,35.98,0.0073,625.4
2024-10-16,482286.0,290529086.4,0.19,0.87,0.1,300.39,0.0,185462092.8,409716.0,307872.0,246812918.4,0.0,0.0,0.0,0.0,0.0,360.0,0.0,66.9,0.0,101480.0,0.0,0.0,0.0,0.0,0.23,15477.0,96791.0,255.49,63.03,0.0,0.0,0.52,0.52,79059760.0,47625599424.0,0.0,48954.51,0.52,22.91,0.2097,35.15,0.0061,602.4
2024-10-17,651344.0,396929033.6,0.25,1.13,0.13,399.39,0.0,254929083.2,579134.0,418328.0,352924259.6,0.0,0.0,11118.0,69.19,0.0,0.0,0.0,2.13,110816.0,3400.0,0.0,0.0,69.19,11118.0,0.0,161700.0,360.0,349.96,0.23,0.0,0.0,0.73,0.73,78870664.0,48063782641.6,0.0,47758.11,0.73,26.48,0.1968,31.56,0.0082,609.4
2024-10-18,1081167.0,673783274.4,0.42,1.91,0.22,660.82,0.0,232078433.6,947072.0,372398.0,590215270.4,0.0,0.0,191606.0,26.67,0.0,5045.0,0.0,2.53,46494.0,5471.0,0.0,0.0,26.67,191606.0,3.04,181803.0,97469.0,577.33,56.86,0.0,0.0,1.2,1.2,78183808.0,48724149145.6,0.0,47775.95,1.19,15.89,0.214,39.47,0.0137,623.2
2024-10-21,1249655.0,763539205.0,0.49,2.2,0.25,771.93,0.0,403102973.0,1003398.0,659743.0,613076178.0,0.0,0.0,87856.0,180.34,0.0,0.0,0.0,45.54,293676.0,81511.0,0.0,0.0,180.34,87856.0,0.0,49981.0,6331.0,624.72,3.78,0.0,0.0,1.27,1.27,78084792.0,47709807912.0,0.0,48501.79,1.27,13.3,0.3274,53.87,0.0158,611.0
2024-10-22,1263985.0,778614760.0,0.49,2.24,0.25,778.98,0.0,448900760.0,960433.0,728735.0,591626728.0,0.0,0.0,10065.0,80.13,0.0,8250.0,0.0,78.7,122213.0,122661.0,0.0,0.0,80.13,10065.0,5.39,69631.0,61471.0,588.52,38.14,0.0,0.0,1.21,1.21,78279944.0,48220445504.0,0.0,47958.27,1.21,18.58,0.3348,53.69,0.016,616.0
2024-10-23,1128425.0,692401580.0,0.44,2.0,0.23,693.22,0.0,424089640.0,844393.0,691150.0,518119544.8,0.0,0.0,24949.0,12.04,0.0,0.0,0.0,96.88,21127.0,158560.0,0.0,0.0,12.04,24949.0,0.0,17571.0,58712.0,520.19,39.64,0.0,0.0,1.06,1.06,78451936.0,48138107929.6,0.0,48328.03,1.06,21.87,0.4155,59.84,0.0142,613.6
2024-10-24,1085779.0,682629257.3,0.42,1.94,0.22,666.43,0.0,416552729.4,675691.0,662562.0,424806931.7,0.0,0.0,56906.0,42.62,0.0,0.0,0.0,146.71,68587.0,238966.0,0.0,0.0,42.62,56906.0,0.0,13358.0,97175.0,415.14,58.59,0.0,0.0,0.85,0.85,78625064.0,49431577736.8,0.0,48415.32,0.85,22.76,0.3836,56.98,0.0137,628.7
2024-10-25,1544976.0,968699952.0,0.6,2.75,0.31,965.79,0.0,368051508.0,1139321.0,587004.0,714354267.0,0.0,0.0,174019.0,107.94,0.0,0.0,0.0,102.02,174421.0,171081.0,0.0,0.0,107.94,174019.0,0.0,460692.0,249979.0,715.62,152.2,0.0,0.0,1.44,1.44,78171496.0,49013527992.0,0.0,49088.71,1.44,31.01,0.2551,34.09,0.0195,627.0
2024-10-28,1256605.0,794300020.5,0.49,2.27,0.25,814.74,0.0,588715184.4,891874.0,931364.0,563753555.4,0.0,0.0,1000.0,310.1,0.0,40000.0,0.0,157.48,454819.0,250647.0,0.0,0.0,310.1,1000.0,25.28,2200.0,150459.0,560.59,92.54,0.0,0.0,1.13,1.13,78235320.0,49452545772.0,0.0,49163.43,1.13,37.45,0.3168,40.78,0.0159,632.1
2024-10-29,955681.0,602939142.9,0.37,1.72,0.19,627.36,0.0,483251103.9,752154.0,765971.0,474533958.6,0.0,0.0,0.0,0.01,0.0,0.0,0.0,87.18,38.0,139758.0,0.0,0.0,0.01,0.0,0.0,38.0,165431.0,475.31,103.36,0.0,0.0,0.95,0.95,78314904.0,49408872933.6,0.0,49486.32,0.95,31.88,0.367,50.76,0.0121,630.9
2024-10-30,1072739.0,663059975.9,0.42,1.95,0.21,696.38,0.0,472058422.5,862560.0,763725.0,533148336.0,0.0,0.0,41.0,10.43,0.0,50000.0,0.0,25.71,18155.0,37872.0,0.0,0.0,10.43,41.0,31.45,148237.0,70401.0,540.55,46.82,0.0,0.0,1.09,1.09,78211240.0,48342367444.0,0.0,49010.67,1.09,24.34,0.2778,42.83,0.0136,618.1
2024-10-31,1181877.0,720708594.6,0.46,2.17,0.24,739.82,0.0,338005432.2,874934.0,554289.0,533534753.2,0.0,0.0,419.0,18.33,0.0,0.0,0.0,110.9,30968.0,175096.0,0.0,0.0,18.33,419.0,0.0,187051.0,240404.0,537.84,164.92,0.0,0.0,1.11,1.11,78255344.0,47720108771.2,0.0,48194.72,1.1,16.5,0.2717,45.57,0.0149,609.8
2024-11-01,933669.0,570471759.0,0.37,1.71,0.19,592.56,0.0,391871571.0,804148.0,641361.0,491334428.0,0.0,0.0,0.0,67.96,0.0,0.0,0.0,44.78,103606.0,72655.0,0.0,0.0,67.96,0.0,0.0,1869.0,16534.0,492.77,10.05,0.0,0.0,1.02,1.02,78335184.0,47862797424.0,0.0,47876.11,1.02,20.31,0.255,40.74,0.0118,611.0
2024-11-04,805791.0,488873399.7,0.32,1.56,0.16,510.46,0.0,347577216.6,654158.0,572898.0,396877658.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.37,0.0,149990.0,0.0,0.0,0.0,0.0,0.0,0.0,68463.0,398.74,42.41,0.0,0.0,0.83,0.83,78599840.0,47686522928.0,0.0,47924.1,0.83,23.24,0.2976,46.98,0.0102,606.7
2024-11-05,655324.0,394898242.4,0.26,1.29,0.13,416.03,0.0,305791780.4,580252.0,507454.0,349659855.2,0.0,0.0,0.0,6.5,0.0,0.0,0.0,58.57,10752.0,94344.0,0.0,0.0,6.5,0.0,0.0,20438.0,76196.0,350.98,48.09,0.0,0.0,0.73,0.73,78813120.0,47492786112.0,0.0,47732.36,0.73,25.49,0.3837,55.58,0.0083,602.6
2024-11-06,636705.0,383996785.5,0.25,1.27,0.13,403.25,0.0,294816388.5,561466.0,488835.0,338620144.6,0.0,0.0,0.0,0.18,0.0,0.0,0.0,63.63,170.0,105285.0,0.0,0.0,0.18,0.0,0.0,86499.0,18789.0,339.56,12.94,0.0,0.0,0.71,0.71,78828088.0,47541219872.8,0.0,47795.22,0.71,26.16,0.3878,55.59,0.008,603.1
2024-11-07,708325.0,438453175.0,0.28,1.4,0.14,443.81,0.0,346921645.0,589534.0,560455.0,364921546.0,0.0,0.0,12518.0,49.67,0.0,0.0,0.0,0.0,85058.0,0.0,0.0,0.0,49.67,12518.0,0.0,15717.0,13438.0,357.57,8.23,0.1,0.0,0.75,0.75,78392200.0,48524771800.0,167.0,47541.62,0.75,21.88,0.3169,50.18,0.009,619.0
2024-11-08,732801.0,438508118.4,0.29,1.53,0.15,465.86,0.0,349533817.6,576610.0,584114.0,345043424.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,9.37,0.0,16341.0,0.0,0.0,0.0,0.0,24.76,3417.0,16341.0,354.32,9.6,0.0,0.0,0.73,0.73,78256440.0,46828653696.0,0.0,48242.98,0.73,21.35,0.2998,48.76,0.0093,598.4
2024-11-11,822608.0,493153496.0,0.32,1.77,0.16,512.32,0.0,377785716.0,620337.0,630168.0,371892031.5,0.0,0.0,16812.0,0.0,0.0,58652.0,0.0,3.94,0.0,6082.0,0.0,0.0,0.0,16812.0,36.56,32997.0,12598.0,372.17,8.07,0.0,0.0,0.79,0.79,78275136.0,46925944032.0,0.0,47252.74,0.78,18.8,0.2516,43.31,0.0104,599.5
2024-11-12,1006093.0,575887633.2,0.39,2.2,0.2,619.01,0.0,465863767.2,744214.0,813878.0,425988093.6,0.0,0.0,754.0,108.64,0.0,400.0,0.0,1.16,184102.0,1927.0,0.0,0.0,108.64,754.0,0.24,125050.0,792.0,442.12,0.86,0.0,0.0,0.94,0.94,78238032.0,44783449516.8,0.0,46480.38,0.94,20.76,0.2488,41.55,0.0127,572.4
2024-11-13,1042307.0,598284218.0,0.41,3.29,0.21,622.44,0.0,470663354.0,778903.0,819971.0,447090322.0,0.0,0.0,23127.0,13.56,0.0,0.0,0.0,13.69,24987.0,20579.0,0.0,0.0,13.56,23127.0,0.0,32141.0,18894.0,446.78,13.7,0.0,0.0,0.99,0.99,78218920.0,44897660080.0,0.0,44976.94,0.98,18.25,0.2276,40.17,0.0132,574.0
2024-11-14,934645.0,546206538.0,0.37,1.97,0.19,549.65,0.0,388859175.6,667037.0,665399.0,389816422.8,0.0,0.0,92270.0,30.62,0.0,4565.0,0.0,121.41,52999.0,212136.0,0.0,0.0,30.62,92270.0,2.61,8000.0,212136.0,385.57,134.25,0.0,0.0,0.85,0.85,78244648.0,45726172291.2,0.0,45260.59,0.84,16.66,0.1537,28.76,0.0118,584.4
2024-11-15,1024482.0,600653796.6,0.4,2.13,0.2,605.51,0.0,442811869.5,655400.0,755265.0,384261020.0,0.0,0.0,3319.0,57.01,0.0,117500.0,0.0,86.07,97639.0,149981.0,0.0,0.0,57.01,3319.0,71.0,135025.0,125273.0,381.73,70.9,0.0,0.0,0.83,0.83,78410904.0,45972313015.2,0.0,45857.18,0.83,21.01,0.1792,30.4,0.013,586.3
2024-11-18,919922.0,541466089.2,0.36,1.92,0.18,548.56,0.0,400436352.0,563671.0,680320.0,331776750.6,0.0,0.0,355.0,17.6,0.0,3073.0,0.0,123.81,28868.0,211546.0,0.0,0.0,17.6,355.0,1.8,119462.0,106886.0,329.61,61.48,0.0,0.0,0.71,0.71,78387624.0,46138955486.4,0.0,45920.3,0.71,19.72,0.2007,36.75,0.0117,588.6
2024-11-19,784777.0,453051762.1,0.31,1.67,0.16,470.04,0.0,336772573.4,469359.0,583358.0,270960950.7,0.0,0.0,368.0,0.0,0.0,0.0,0.0,55.43,0.0,94680.0,0.0,0.0,0.0,368.0,0.0,0.0,96962.0,274.28,57.08,0.0,0.0,0.59,0.59,78472960.0,45302439808.0,0.0,46027.14,0.59,23.05,0.2564,43.12,0.0099,577.3
2024-11-20,926418.0,533060917.2,0.36,1.97,0.19,558.77,0.0,370814228.4,536104.0,644446.0,308474241.6,0.0,0.0,164.0,48.13,0.0,0.0,0.0,26.31,65000.0,45166.0,0.0,0.0,48.13,164.0,0.0,111747.0,3912.0,309.6,2.31,0.0,0.0,0.68,0.68,78690856.0,45278718542.4,0.0,45513.8,0.68,29.51,0.2979,44.72,0.0117,575.4
2024-11-21,1052898.0,605311060.2,0.41,2.25,0.21,631.37,0.0,540120274.7,553400.0,939503.0,318149660.0,0.0,0.0,16525.0,172.25,0.0,0.0,0.0,99.15,297297.0,171657.0,0.0,0.0,172.25,16525.0,0.0,172428.0,2240.0,319.6,2.16,0.0,0.0,0.7,0.7,78525920.0,45144551408.0,0.0,45326.8,0.7,19.62,0.2224,39.23,0.0133,574.9
2024-11-22,1095781.0,638840323.0,0.43,2.35,0.22,654.44,0.0,580086166.0,629613.0,995002.0,367064379.0,0.0,0.0,9966.0,52.74,0.0,2240.0,0.0,23.57,91800.0,40763.0,0.0,0.0,52.74,9966.0,1.23,107010.0,38541.0,364.94,23.98,0.0,0.0,0.8,0.8,78354264.0,45680535912.0,0.0,45387.2,0.8,17.83,0.2001,35.46,0.0139,583.0
2024-11-25,1073713.0,636174952.5,0.42,2.29,0.21,646.15,0.0,544947727.5,681703.0,919743.0,403909027.5,0.0,0.0,10005.0,48.73,0.0,0.0,0.0,22.46,84777.0,39255.0,0.0,0.0,48.73,10005.0,0.0,81340.0,160036.0,397.53,91.16,0.0,0.0,0.86,0.86,78294056.0,46389228180.0,0.0,45702.34,0.86,19.89,0.215,36.17,0.0136,592.5
2024-11-26,1053368.0,627807328.0,0.41,2.24,0.21,643.84,0.0,534900464.0,612580.0,897484.0,365097680.0,0.0,0.0,3706.0,0.0,0.0,51000.0,0.0,41.82,0.0,72829.0,0.0,0.0,0.0,3706.0,29.48,0.0,73259.0,363.45,39.85,0.0,0.0,0.78,0.78,78266320.0,46646726720.0,0.0,46377.08,0.78,15.41,0.2068,36.84,0.0134,596.0
2024-11-27,780891.0,460803779.1,0.31,1.69,0.16,481.11,0.0,371581249.2,596935.0,629692.0,352251343.5,0.0,0.0,46902.0,0.0,0.0,0.0,0.0,87.52,0.0,147224.0,0.0,0.0,0.0,46902.0,0.0,84677.0,267792.0,352.89,160.56,0.0,0.0,0.76,0.76,78303448.0,46206864664.8,0.0,46335.39,0.76,20.56,0.2332,38.54,0.0099,590.1
2024-11-28,641275.0,376107787.5,0.25,1.47,0.13,397.85,0.0,335526093.0,506642.0,572082.0,297145533.0,0.0,0.0,32604.0,0.0,0.0,0.0,0.0,73.08,0.0,122897.0,0.0,0.0,0.0,32604.0,0.0,0.0,57610.0,298.56,34.01,0.0,0.0,0.64,0.64,78375896.0,45967463004.0,0.0,46174.68,0.64,20.09,0.2868,46.64,0.0081,586.5
2024-11-29,576448.0,338374873.68,0.23,1.34,0.12,363.1,0.0,290337743.21,514719.0,494613.0,302139961.64,0.0,0.0,0.0,42.26,0.0,977.0,0.0,34.87,64758.0,58923.0,0.0,0.0,42.26,0.0,0.58,67000.0,143204.0,301.59,84.09,0.0,0.0,0.65,0.65,78264320.0,45941141948.08,0.0,45969.71,0.65,21.87,0.4534,62.71,0.0073,592.5
2024-12-02,671634.0,407077367.4,0.26,1.58,0.13,422.02,0.0,272152234.2,587689.0,449022.0,356198302.9,0.0,0.0,29000.0,0.0,0.0,12500.0,0.0,51.64,0.0,88624.0,0.0,0.0,0.0,29000.0,7.78,132594.0,58091.0,351.94,35.39,0.0,0.0,0.75,0.75,78083760.0,47326566936.0,0.0,46572.09,0.75,28.12,0.3245,45.57,0.0085,606.1
2024-12-03,860557.0,524251324.4,0.34,1.98,0.17,541.53,0.0,283472334.8,759215.0,465319.0,462513778.0,0.0,0.0,0.0,12.22,0.0,0.0,0.0,0.0,17397.0,0.0,0.0,0.0,12.22,0.0,0.0,171526.0,1100.0,459.81,0.65,0.0,0.0,0.96,0.96,78007464.0,47522147068.8,0.0,47271.06,0.96,38.49,0.3304,39.65,0.0109,609.2
2024-12-04,740683.0,451964766.6,0.29,1.68,0.15,461.24,0.0,203673776.4,617417.0,333782.0,376747853.4,0.0,0.0,5079.0,1.03,0.0,2290.0,0.0,99.34,1573.0,163491.0,0.0,0.0,1.03,5079.0,1.39,16614.0,135400.0,376.06,82.07,0.0,0.0,0.78,0.78,78349200.0,47808681840.0,0.0,47732.66,0.78,43.32,0.4232,48.34,0.0094,610.2
2024-12-05,734203.0,447276467.6,0.29,1.64,0.15,456.15,0.0,224298911.2,576177.0,368186.0,351007028.4,0.0,0.0,0.0,20.6,0.0,955.0,0.0,26.85,33805.0,43940.0,0.0,0.0,20.6,0.0,0.58,2700.0,356.0,349.87,0.22,0.0,0.0,0.73,0.73,78617784.0,47893954012.8,0.0,47795.56,0.73,43.06,0.384,43.73,0.0093,609.2
2024-12-06,839738.0,529370835.2,0.33,1.9,0.17,525.32,0.0,294033059.2,583475.0,466423.0,367822640.0,0.0,0.0,14351.0,0.0,0.0,101000.0,0.0,4.24,0.0,7053.0,0.0,0.0,0.0,14351.0,63.63,0.0,2763.0,357.35,1.68,0.0,0.0,0.74,0.74,78692984.0,49608057113.6,0.0,48303.52,0.73,37.68,0.3064,37.92,0.0106,630.4
2024-12-09,813664.0,530997126.4,0.32,1.81,0.16,524.14,0.0,254529662.4,593048.0,390024.0,387023124.8,0.0,0.0,6468.0,0.02,0.0,80.0,0.0,34.53,35.0,57173.0,0.0,0.0,0.02,6468.0,0.05,60278.0,76514.0,375.62,43.39,0.0,0.0,0.75,0.75,78720704.0,51373131430.4,0.0,50049.45,0.74,33.86,0.2821,37.85,0.0103,652.6
2024-12-10,815946.0,518941656.0,0.32,1.76,0.16,534.44,0.0,292560636.0,537809.0,460001.0,342046524.0,0.0,0.0,8585.0,4.01,0.0,64322.0,0.0,44.79,5655.0,71018.0,0.0,0.0,4.01,8585.0,40.55,7194.0,0.0,350.67,0.0,0.0,0.0,0.68,0.68,78980280.0,50231458080.0,0.0,51329.49,0.68,29.63,0.2461,34.11,0.0103,636.0
2024-12-11,1249604.0,804495055.2,0.49,2.67,0.25,806.79,0.0,574713178.2,493330.0,892689.0,317605854.0,0.0,0.0,1809.0,290.7,0.0,22989.0,0.0,32.63,450913.0,48288.0,0.0,0.0,290.7,1809.0,14.56,2000.0,41214.0,314.52,30.39,0.0,0.0,0.62,0.62,79243344.0,51016864867.2,0.0,50523.15,0.62,19.15,0.2836,44.56,0.0157,643.8
2024-12-12,1440680.0,930679280.0,0.56,3.1,0.29,936.7,0.0,671484054.0,609183.0,1039449.0,393532218.0,0.0,0.0,180.0,36.15,0.0,95076.0,0.0,0.74,54298.0,1112.0,0.0,0.0,36.15,180.0,63.72,116785.0,2614.0,392.63,1.49,0.0,0.0,0.76,0.76,79178472.0,51149292912.0,0.0,51053.25,0.76,16.73,0.2243,38.45,0.0181,646.0
2024-12-13,1619673.0,1034971047.0,0.63,3.5,0.32,1046.1,0.0,782210124.0,811187.0,1224116.0,518348493.0,0.0,0.0,12450.0,58.18,0.0,95000.0,0.0,6.05,89667.0,9348.0,0.0,0.0,58.18,12450.0,61.37,198902.0,0.0,522.68,0.0,0.0,0.0,1.01,1.01,79123632.0,50560000848.0,0.0,50880.12,1.02,16.13,0.1855,33.99,0.0203,639.0
