DATE,BIM FP Equity_DX_SI_QTY,BIM FP Equity_DX_SHORT_INTEREST_VALUE,BIM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BIM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BIM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BIM FP Equity_DX_SI_MV,BIM FP Equity_DX_DSS,BIM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BIM FP Equity_DX_SUPPLY_SI_QTY,BIM FP Equity_DX_BROKER_SI_QTY,BIM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BIM FP Equity_DX_BROKER_SI_MV_NEW_x,BIM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BIM FP Equity_DX_SUPPLY_SI_QTY_INC_x,BIM FP Equity_DX_BROKER_SI_MV_INC_x,BIM FP Equity_DX_SUPPLY_SI_MV_NEW,BIM FP Equity_DX_BROKER_SI_QTY_ADD,BIM FP Equity_DX_BROKER_SI_QTY_NEW,BIM FP Equity_DX_SUPPLY_SI_MV_DEC,BIM FP Equity_DX_BROKER_SI_QTY_INC,BIM FP Equity_DX_SUPPLY_SI_QTY_DEC,BIM FP Equity_DX_BROKER_SI_MV_NEW_y,BIM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BIM FP Equity_DX_BROKER_SI_MV_INC_y,BIM FP Equity_DX_SUPPLY_SI_QTY_INC_y,BIM FP Equity_DX_BROKER_SI_MV_ADD,BIM FP Equity_DX_SUPPLY_SI_QTY_ADD,BIM FP Equity_DX_BROKER_SI_QTY_DEC,BIM FP Equity_DX_SUPPLY_SI_MV,BIM FP Equity_DX_BROKER_SI_MV_DEC,BIM FP Equity_DX_SUPPLY_SI_MV_RMV,BIM FP Equity_DX_BROKER_SI_MV_RMV,BIM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BIM FP Equity_DX_UTILIZATION_QUANTITY,BIM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BIM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BIM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BIM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BIM FP Equity_DX_ACTIVE_UTILIZATION_MV,BIM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BIM FP Equity_DX_BROKER_SI_CON_RATIO,BIM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BIM FP Equity_DX_DEMAND_SUPPLY_RATIO,BIM FP Equity_PX_LAST
2016-10-03,342056.0,45530266.4,2.41,8.83,0.87,45.57,0.0,32957051.97,151455.0,247597.0,20159817.39,0.0,0.0,2255.0,0.12,0.0,0.0,0.0,0.69,2124.0,5074.0,0.0,0.0,0.12,2255.0,0.0,3480.0,471.0,20.21,0.09,0.0,0.0,9.55,9.55,1433781.0,190847203.06,0.0,190.72,9.58,25.58,0.2273,29.56,0.2158,133.8
2016-10-04,343032.0,46428007.59,2.42,8.79,0.87,46.16,0.0,33643360.18,151455.0,248573.0,20498827.77,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,3818.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,2842.0,20.46,0.3,0.0,0.0,9.55,9.55,1435029.0,194225428.82,0.0,192.54,9.6,25.67,0.225,29.42,0.2162,136.05
2016-10-05,301049.0,40266590.74,2.12,7.68,0.76,40.84,0.0,27739299.1,152464.0,207390.0,20392711.79,0.0,0.0,1809.0,0.47,0.0,0.0,0.0,0.1,3158.0,800.0,0.0,0.0,0.47,1809.0,0.0,0.0,44341.0,20.59,5.57,0.0,0.0,9.61,9.61,1434526.0,191873985.14,0.0,194.48,9.57,28.35,0.2192,28.71,0.1897,134.45
2016-10-06,305981.0,40667528.81,2.15,7.86,0.78,41.14,0.0,28077355.99,157110.0,211253.0,20881281.68,0.0,0.0,4994.0,0.54,0.0,0.0,0.0,0.05,4994.0,348.0,0.0,0.0,0.54,4994.0,0.0,0.0,1131.0,21.06,0.15,0.0,0.0,9.88,9.88,1432684.0,190416129.9,0.0,192.77,9.85,28.35,0.2179,28.4,0.1925,133.6
2016-10-07,311573.0,41085295.34,2.19,8.02,0.79,41.54,0.0,28323618.95,160610.0,214794.0,21178694.19,0.0,0.0,4040.0,0.37,0.0,0.0,0.0,0.07,4040.0,540.0,0.0,0.0,0.37,4040.0,0.0,0.0,499.0,21.35,0.07,0.0,0.0,10.09,10.09,1431164.0,188719162.5,0.0,190.8,10.06,28.09,0.2162,28.28,0.1957,132.55
2016-10-10,298097.0,39990369.91,2.1,7.63,0.76,39.83,0.0,27386367.78,157154.0,204144.0,21082555.65,0.0,0.0,41.0,0.06,0.0,0.0,0.0,0.6,628.0,4497.0,0.0,0.0,0.06,41.0,0.0,1000.0,11278.0,21.05,1.51,0.0,0.0,9.85,9.85,1437753.0,192877735.47,0.0,191.45,9.91,29.18,0.2287,29.55,0.1869,134.85
2016-10-11,296638.0,39647090.33,2.09,7.55,0.75,40.05,0.0,27089821.62,155820.0,202685.0,20826089.77,0.0,0.0,849.0,0.14,0.0,0.0,0.0,0.28,969.0,2183.0,0.0,0.0,0.14,849.0,0.0,0.0,2428.0,21.03,0.08,0.0,0.0,9.77,9.77,1439665.0,192418126.83,0.0,194.61,9.75,29.08,0.2272,29.29,0.1859,134.35
2016-10-12,296757.0,39751561.68,2.09,7.5,0.75,39.99,0.0,27034308.97,182211.0,201819.0,24407753.83,0.0,0.0,28939.0,0.37,0.0,48.0,0.0,0.39,2872.0,2548.0,0.0,0.0,0.37,28939.0,0.01,0.0,3786.0,24.64,0.56,0.0,0.0,11.42,11.42,1414014.0,189411756.86,0.0,190.28,11.46,27.77,0.2222,29.5,0.1859,134.65
2016-10-13,299940.0,40431564.58,2.11,8.49,0.76,40.51,0.0,27346371.42,156491.0,202868.0,21094805.54,0.0,0.0,2134.0,0.15,0.0,0.0,0.0,3.86,1097.0,27854.0,0.0,0.0,0.15,2134.0,0.0,0.0,48.0,21.14,0.01,0.0,0.0,9.7,9.7,1456449.0,196327638.2,0.0,196.02,9.73,27.57,0.2214,29.5,0.186,135.5
2016-10-14,309192.0,42093972.74,2.18,9.13,0.78,42.12,0.0,28879363.49,162179.0,212127.0,22079350.06,0.0,0.0,5695.0,1.28,0.0,0.0,0.0,0.0,9259.0,7.0,0.0,0.0,1.28,5695.0,0.0,0.0,0.0,22.11,0.0,0.0,0.0,10.07,10.07,1448668.0,197224350.23,0.0,196.99,10.09,26.77,0.2133,28.63,0.1919,136.85
2016-10-17,322383.0,43937927.18,2.27,9.69,0.82,44.19,0.0,30556732.67,166880.0,224202.0,22744255.4,0.0,0.0,5349.0,1.75,0.0,0.0,0.0,0.09,12075.0,648.0,0.0,0.0,1.75,5349.0,0.0,0.0,0.0,22.85,0.0,0.0,0.0,10.33,10.33,1447856.0,197329857.63,0.0,198.11,10.34,25.71,0.2002,27.34,0.1997,137.0
2016-10-18,340656.0,47292551.85,2.4,10.35,0.86,47.01,0.0,33711158.73,168519.0,242827.0,23395136.28,0.0,0.0,1993.0,2.36,0.0,0.0,0.0,0.06,18625.0,354.0,0.0,0.0,2.36,1993.0,0.0,0.0,0.0,23.32,0.0,0.0,0.0,10.46,10.46,1442663.0,200281852.44,0.0,198.29,10.52,24.78,0.1908,26.13,0.2114,139.55
2016-10-19,356327.0,49503571.94,2.51,11.0,0.9,49.84,0.0,35625422.6,174244.0,256432.0,24207260.15,0.0,0.0,5732.0,2.31,0.0,0.0,0.0,0.0,13605.0,7.0,0.0,0.0,2.31,5732.0,0.0,0.0,0.0,24.33,0.0,0.0,0.0,10.79,10.79,1440880.0,200177664.72,0.0,201.07,10.79,24.51,0.185,24.77,0.2206,139.65
2016-10-20,374296.0,51311093.34,2.64,12.27,0.95,52.23,0.0,36683779.74,185050.0,267595.0,25367938.27,0.0,0.0,6806.0,1.55,0.0,0.0,0.0,0.0,11163.0,0.0,0.0,0.0,1.55,6806.0,0.0,4000.0,0.0,25.69,0.0,0.0,0.0,11.45,11.45,1431372.0,196222407.65,0.0,199.74,11.4,23.73,0.1836,24.99,0.2316,137.8
2016-10-21,383000.0,52732908.94,2.7,12.44,0.97,53.01,0.0,37888939.29,189021.0,275188.0,26025136.24,0.0,0.0,1259.0,0.6,0.0,1373.0,0.0,0.16,6220.0,1145.0,0.0,0.0,0.6,1259.0,0.19,3857.0,0.0,26.11,0.0,0.0,0.0,11.68,11.68,1428725.0,196712337.67,0.0,197.28,11.69,23.52,0.1809,24.37,0.2367,138.4
2016-10-24,384343.0,52172227.69,2.71,12.66,0.97,53.14,0.0,37481612.8,188628.0,276120.0,25605105.24,0.0,0.0,839.0,0.81,0.0,0.0,0.0,0.17,5807.0,1232.0,0.0,0.0,0.81,839.0,0.0,0.0,4875.0,25.93,0.63,0.0,0.0,11.66,11.66,1429734.0,194077706.05,0.0,197.38,11.61,23.14,0.1799,24.31,0.2375,136.45
2016-10-25,376598.0,50165535.38,2.65,12.37,0.95,51.26,0.0,35749461.11,185326.0,268375.0,24686742.92,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.7,2740.0,5128.0,0.0,0.0,0.22,0.0,0.0,1826.0,10485.0,25.05,1.62,0.0,0.0,11.47,11.47,1430697.0,190579028.48,0.0,194.66,11.4,23.57,0.1873,24.63,0.233,133.9
2016-10-26,364471.0,48332581.61,2.57,11.79,0.92,48.83,0.0,34406916.58,178489.0,259459.0,23669466.6,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.98,1000.0,6837.0,0.0,0.0,0.14,0.0,0.0,0.0,9916.0,23.83,1.84,0.0,0.0,11.04,11.04,1437557.0,190634758.4,0.0,192.16,11.03,24.45,0.1913,24.8,0.2255,133.3
2016-10-27,356656.0,47207530.09,2.51,11.55,0.9,47.62,0.0,33305996.78,176554.0,251629.0,23368955.71,0.0,0.0,15.0,0.35,0.0,0.0,0.0,0.26,2650.0,1950.0,0.0,0.0,0.35,15.0,0.0,0.0,10480.0,23.52,1.47,0.0,0.0,10.94,10.94,1436655.0,190157838.75,0.0,191.65,10.93,25.05,0.1956,25.42,0.2211,133.05
2016-10-28,351759.0,45964459.79,2.48,11.23,0.89,46.66,0.0,32339335.24,170424.0,247488.0,22269357.98,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.83,2302.0,6130.0,0.0,0.0,0.29,0.0,0.0,0.0,6443.0,22.48,0.95,0.0,0.0,10.58,10.58,1440314.0,188206285.94,0.0,190.85,10.54,25.2,0.1943,25.48,0.2184,131.35
2016-10-31,340435.0,44975825.53,2.4,10.89,0.86,44.93,0.0,31931799.04,170056.0,241701.0,22466576.55,0.0,0.0,5197.0,0.3,0.0,0.0,0.0,0.78,2498.0,5793.0,0.0,0.0,0.3,5197.0,0.0,228.0,8285.0,22.51,1.19,0.0,0.0,10.63,10.63,1429752.0,188888558.78,0.0,187.85,10.7,25.8,0.1979,26.05,0.2128,132.8
2016-11-01,335721.0,43685078.18,2.36,10.7,0.85,44.38,0.0,30841141.32,159690.0,237015.0,20779367.79,0.0,0.0,2500.0,0.13,0.0,0.0,0.0,1.82,1000.0,12866.0,0.0,0.0,0.13,2500.0,0.0,0.0,5686.0,21.0,0.7,0.0,0.0,9.95,9.95,1444751.0,187995568.88,0.0,190.83,9.91,26.0,0.1992,26.31,0.2092,130.8
2016-11-02,339077.0,44222968.23,2.39,10.89,0.86,44.43,0.0,31206500.3,164392.0,239274.0,21440269.3,0.0,0.0,1097.0,0.48,0.0,0.0,0.0,0.1,4702.0,742.0,0.0,0.0,0.48,1097.0,0.0,4347.0,2443.0,21.52,0.44,0.0,0.0,10.25,10.25,1439522.0,187744776.78,0.0,188.18,10.26,26.1,0.2025,27.37,0.2114,131.1
2016-11-03,337645.0,43885050.47,2.38,10.72,0.86,44.3,0.0,31568460.11,160523.0,242883.0,20863806.53,0.0,0.0,6161.0,1.05,0.0,0.0,0.0,1.34,7836.0,10030.0,0.0,0.0,1.05,6161.0,0.0,0.0,4227.0,21.01,0.5,0.0,0.0,10.01,10.01,1443309.0,187592555.22,0.0,189.24,9.99,24.56,0.1966,27.03,0.2105,130.65
2016-11-04,329065.0,42360671.3,2.32,10.46,0.83,42.94,0.0,29908192.86,164104.0,232332.0,21125174.67,0.0,0.0,3581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3581.0,0.0,0.0,10551.0,21.33,1.44,0.0,0.0,10.22,10.22,1441234.0,185530639.06,0.0,187.77,10.2,25.28,0.2067,27.54,0.205,129.4
2016-11-07,329593.0,43330331.55,2.32,10.34,0.84,43.04,0.0,30611636.29,165116.0,232848.0,21707169.22,0.0,0.0,12.0,0.07,0.0,1107.0,0.0,0.0,578.0,0.0,0.0,0.0,0.07,12.0,0.15,1000.0,1169.0,21.64,0.19,0.0,0.0,10.28,10.28,1441197.0,189468659.33,0.0,187.7,10.34,25.75,0.2055,27.31,0.2052,132.15
2016-11-08,331350.0,43281127.53,2.33,10.32,0.84,43.81,0.0,30453142.1,161879.0,233142.0,21144728.06,0.0,0.0,1463.0,1.0,0.0,0.0,0.0,0.56,6245.0,4712.0,0.0,0.0,1.0,1463.0,0.0,12.0,5951.0,21.33,0.62,0.0,0.0,10.09,10.09,1442347.0,188400194.52,0.0,190.47,10.07,25.19,0.2023,27.4,0.2065,131.3
2016-11-09,339757.0,45038352.55,2.39,10.75,0.86,45.0,0.0,31431283.93,166945.0,237109.0,22130310.09,0.0,0.0,5879.0,1.22,0.0,0.0,0.0,0.11,9921.0,813.0,0.0,0.0,1.22,5879.0,0.0,0.0,5954.0,22.12,0.8,0.0,0.0,10.38,10.38,1441497.0,191085540.8,0.0,190.67,10.4,25.26,0.2043,27.6,0.2112,133.25
2016-11-10,346698.0,44992723.74,2.44,10.79,0.88,46.05,0.0,31218408.06,172093.0,240558.0,22333364.5,0.0,0.0,5074.0,1.43,0.0,0.0,0.0,0.04,9340.0,269.0,0.0,0.0,1.43,5074.0,0.0,343.0,5891.0,22.7,0.62,0.0,0.0,10.7,10.7,1436155.0,186376976.97,0.0,191.06,10.62,24.41,0.2054,27.49,0.2156,130.45
2016-11-11,353316.0,45675830.65,2.49,10.87,0.9,46.27,0.0,31863686.78,175678.0,246475.0,22711223.31,0.0,0.0,3936.0,0.51,0.0,0.0,0.0,0.05,6293.0,351.0,0.0,0.0,0.51,3936.0,0.0,0.0,376.0,22.89,0.06,0.0,0.0,10.92,10.92,1432504.0,185190622.86,0.0,187.07,10.9,24.2,0.2047,26.93,0.2197,129.95
2016-11-14,362113.0,46632965.74,2.55,11.17,0.92,47.23,0.0,32873965.95,180650.0,255272.0,23264133.74,0.0,0.0,4972.0,1.31,0.0,0.0,0.0,0.0,10465.0,0.0,0.0,0.0,1.31,4972.0,0.0,0.0,1668.0,23.48,0.31,0.0,0.0,11.24,11.24,1425949.0,183633923.3,0.0,186.04,11.21,23.84,0.2028,25.77,0.2254,129.45
2016-11-15,367158.0,47100032.54,2.59,11.57,0.93,47.59,0.0,33394176.81,181918.0,260317.0,23336938.65,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.01,5045.0,12.0,0.0,0.0,0.55,0.0,0.0,1280.0,0.0,23.51,0.0,0.0,0.0,11.34,11.34,1422226.0,182447041.54,0.0,184.02,11.33,24.49,0.2027,25.33,0.2289,128.95
2016-11-16,369008.0,47355710.53,2.6,11.82,0.94,47.75,0.0,33490541.42,183751.0,260967.0,23581220.91,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2737.0,0.0,0.0,0.0,0.3,0.0,0.0,1833.0,2087.0,23.71,0.29,0.0,0.0,11.48,11.48,1416277.0,181754334.96,0.0,182.88,11.48,24.59,0.1997,24.65,0.2306,129.0
2016-11-17,367037.0,47613960.04,2.58,11.64,0.93,47.68,0.0,33433954.36,185018.0,257729.0,24001503.0,0.0,0.0,1267.0,0.52,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.52,1267.0,0.0,0.0,7238.0,24.02,0.92,0.0,0.0,11.55,11.55,1416676.0,183778623.0,0.0,183.42,11.58,24.31,0.1999,24.7,0.2292,130.4
2016-11-18,355370.0,46418633.74,2.5,11.31,0.9,46.57,0.0,32645608.45,179471.0,249927.0,23442605.22,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.69,0.0,5547.0,0.0,0.0,0.0,0.0,0.17,0.0,9002.0,23.5,1.02,0.0,0.0,11.21,11.21,1421565.0,185685637.73,0.0,186.11,11.21,24.59,0.2062,25.52,0.222,131.3
2016-11-21,348608.0,45778140.28,2.46,11.07,0.88,46.1,0.0,31933393.95,174066.0,243178.0,22857816.71,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.67,5000.0,5405.0,0.0,0.0,0.7,0.0,0.0,0.0,11749.0,22.9,1.51,0.0,0.0,10.87,10.87,1427129.0,187406231.53,0.0,187.4,10.89,25.34,0.2068,25.94,0.2177,132.0
2016-11-22,340159.0,44042605.54,2.4,10.71,0.86,44.79,0.0,30185380.37,168278.0,233134.0,21788050.81,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.74,0.0,5801.0,0.0,0.0,0.0,13.0,0.0,0.0,10044.0,22.05,1.42,0.0,0.0,10.48,10.48,1437386.0,186107745.53,0.0,189.24,10.44,25.42,0.2115,26.94,0.2118,130.15
2016-11-23,328506.0,42419433.45,2.31,10.31,0.83,43.19,0.0,28628656.19,170261.0,221707.0,21985519.77,0.0,0.0,1356.0,0.25,0.0,800.0,0.0,0.21,2765.0,1582.0,0.0,0.0,0.25,1356.0,0.1,2209.0,14992.0,22.16,1.96,0.0,0.0,10.48,10.48,1454210.0,187779718.83,0.0,189.63,10.46,26.56,0.2302,28.36,0.2022,129.8
2016-11-24,335663.0,43493871.69,2.36,10.28,0.85,44.05,0.0,29526096.29,173418.0,227867.0,22470812.22,0.0,0.0,3157.0,0.72,0.0,0.0,0.0,0.0,6160.0,0.0,0.0,0.0,0.72,3157.0,0.0,0.0,0.0,22.54,0.0,0.0,0.0,10.66,10.66,1453688.0,188363088.43,0.0,188.61,10.68,27.09,0.2279,27.74,0.2063,130.25
2016-11-25,323039.0,42050924.6,2.28,9.86,0.82,42.22,0.0,28146636.08,174156.0,216225.0,22670392.2,0.0,0.0,4141.0,0.0,0.0,0.0,0.0,0.44,0.0,3403.0,0.0,0.0,0.0,4141.0,0.0,0.0,11642.0,22.73,1.76,0.0,0.0,10.69,10.69,1454278.0,189307589.89,0.0,189.4,10.71,26.89,0.2294,28.34,0.1984,130.85
2016-11-28,330334.0,43164848.26,2.33,10.07,0.84,43.36,0.0,29207429.1,169397.0,223520.0,22135159.57,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.61,15000.0,4759.0,0.0,0.0,1.97,0.0,0.0,0.0,7705.0,22.19,0.92,0.0,0.0,10.35,10.35,1468041.0,191829381.8,0.0,192.3,10.35,26.23,0.2148,26.83,0.2017,131.35
2016-11-29,321113.0,41864101.86,2.26,9.59,0.81,42.21,0.0,28009092.27,163112.0,214840.0,21265216.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,6285.0,0.0,0.0,0.0,0.0,0.0,0.0,8680.0,21.38,1.07,0.0,0.0,9.96,9.96,1474254.0,192201248.87,0.0,193.1,9.97,26.91,0.2195,27.47,0.1961,131.05
2016-11-30,296249.0,38652007.32,2.09,8.82,0.75,38.98,0.0,25670760.24,151846.0,196754.0,19811552.8,0.0,0.0,3496.0,0.16,0.0,0.0,0.0,1.92,1000.0,14762.0,0.0,0.0,0.16,3496.0,0.0,0.0,19086.0,19.93,2.52,0.0,0.0,9.25,9.25,1488926.0,194262187.07,0.0,195.39,9.25,28.66,0.2255,29.68,0.1806,131.15
2016-12-01,292421.0,37948927.51,2.06,8.57,0.74,38.35,0.0,25036966.52,148018.0,192926.0,19209032.02,0.0,0.0,859.0,0.11,0.0,0.0,0.0,0.61,859.0,4687.0,0.0,0.0,0.11,859.0,0.0,0.0,4687.0,19.33,0.61,0.0,0.0,9.05,9.05,1488355.0,193151230.58,0.0,194.6,9.04,28.99,0.2301,30.06,0.1787,130.45
2016-12-02,296921.0,38399991.84,2.09,8.88,0.75,38.82,0.0,25113939.45,148279.0,194189.0,19176523.01,0.0,0.0,3237.0,0.49,0.0,0.0,0.0,0.39,4239.0,2976.0,0.0,0.0,0.49,3237.0,0.0,0.0,2976.0,19.3,0.4,0.0,0.0,9.06,9.06,1487899.0,192425963.32,0.0,193.69,9.06,28.85,0.2338,30.75,0.1815,130.0
2016-12-05,307638.0,40137945.54,2.17,9.22,0.78,40.21,0.0,26734101.75,160506.0,204904.0,20941434.7,0.0,0.0,3110.0,1.32,0.0,0.0,0.0,0.04,10715.0,83.0,0.0,0.0,1.32,3110.0,0.0,9200.0,0.0,20.95,0.0,0.0,0.0,9.79,9.79,1479702.0,193058719.33,0.0,191.84,9.85,27.99,0.232,30.31,0.1876,131.15
2016-12-06,310988.0,40837996.52,2.19,9.46,0.79,40.94,0.0,27361594.24,156768.0,208363.0,20586296.06,0.0,0.0,4474.0,0.81,0.0,3100.0,0.0,1.08,5183.0,8212.0,0.0,0.0,0.81,4474.0,0.41,0.0,4824.0,20.65,0.62,0.0,0.0,9.54,9.54,1486112.0,195151699.36,0.0,195.12,9.57,27.97,0.2371,30.1,0.1893,132.0
2016-12-07,312985.0,41473874.99,2.2,9.71,0.79,41.56,0.0,27863829.05,154692.0,210276.0,20498351.9,0.0,0.0,84.0,0.7,0.0,0.0,0.0,0.28,4073.0,2160.0,0.0,0.0,0.7,84.0,0.0,0.0,2160.0,20.52,0.28,0.0,0.0,9.41,9.41,1489036.0,197313267.13,0.0,196.61,9.45,27.78,0.2406,31.07,0.1904,133.2
2016-12-08,312798.0,42195926.03,2.2,9.64,0.79,42.1,0.0,28419434.66,163003.0,210673.0,21988831.55,0.0,0.0,3898.0,0.07,0.0,0.0,0.0,0.02,397.0,584.0,0.0,0.0,0.07,3898.0,0.0,4997.0,0.0,22.0,0.0,0.0,0.0,9.91,9.91,1481163.0,199806406.63,0.0,198.83,9.96,27.89,0.2404,30.97,0.1902,135.6
2016-12-09,320896.0,44150268.48,2.26,9.8,0.81,43.93,0.0,30180090.88,167824.0,219357.0,23089956.43,0.0,0.0,6011.0,0.67,0.0,5495.0,0.0,0.18,3189.0,1586.0,0.0,0.0,0.67,6011.0,0.74,396.0,0.0,23.04,0.0,0.0,0.0,10.25,10.25,1469664.0,202202770.3,0.0,200.09,10.32,27.14,0.23,30.51,0.196,138.3
2016-12-12,319846.0,44164900.37,2.25,9.84,0.81,44.3,0.0,31240861.37,168906.0,226249.0,23322838.69,0.0,0.0,3460.0,1.24,0.0,0.0,0.0,1.28,8947.0,9424.0,0.0,0.0,1.24,3460.0,0.0,7046.0,2055.0,23.37,0.11,0.0,0.0,10.39,10.39,1456532.0,201120510.1,0.0,200.71,10.43,26.19,0.2189,29.92,0.1968,138.8
2016-12-13,312949.0,42792255.46,2.2,9.72,0.79,43.47,0.0,31058293.0,165213.0,227136.0,22591019.31,0.0,0.0,2841.0,0.86,0.0,0.0,0.0,1.14,4955.0,7784.0,0.0,0.0,0.86,2841.0,0.0,1250.0,4068.0,22.81,0.52,0.0,0.0,10.14,10.14,1463605.0,200131519.99,0.0,202.71,10.12,24.51,0.2202,30.88,0.1921,137.45
2016-12-14,316338.0,43114047.6,2.23,9.69,0.8,43.71,0.0,31422317.32,167785.0,230553.0,22867598.82,0.0,0.0,972.0,0.23,0.0,1000.0,0.0,0.0,2417.0,0.0,0.0,0.0,0.23,972.0,0.15,1600.0,0.0,23.09,0.0,0.0,0.0,10.3,10.3,1461619.0,199205631.77,0.0,201.61,10.27,24.74,0.2191,30.62,0.1941,137.0
2016-12-15,309395.0,42552521.14,2.18,9.45,0.78,42.87,0.0,30866480.27,201359.0,224427.0,27693831.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,2828.0,0.0,0.0,0.0,0.0,0.0,36402.0,6126.0,27.79,0.83,0.0,0.0,12.35,12.35,1428460.0,196462691.21,0.0,197.69,12.32,25.14,0.223,30.54,0.1898,138.25
2016-12-16,308480.0,42856314.21,2.17,9.39,0.78,42.93,0.0,31070827.8,164178.0,223648.0,22808817.28,0.0,0.0,346.0,0.05,0.0,0.0,0.0,5.14,346.0,37527.0,0.0,0.0,0.05,346.0,0.0,0.0,1125.0,22.8,0.17,0.0,0.0,10.07,10.07,1466799.0,203778523.15,0.0,202.71,10.11,25.22,0.2217,30.06,0.1891,139.65
2016-12-19,312265.0,43568543.78,2.2,9.31,0.79,43.82,0.0,31732421.56,163266.0,227433.0,22779568.22,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.41,4933.0,3004.0,0.0,0.0,0.7,0.0,0.0,2092.0,1148.0,22.86,0.15,0.0,0.0,9.96,9.96,1475979.0,205934881.22,0.0,206.23,9.98,24.98,0.2171,29.78,0.1905,140.25
2016-12-20,307984.0,43124435.57,2.17,9.15,0.78,43.41,0.0,31358134.17,158641.0,223952.0,22213178.55,0.0,0.0,375.0,0.06,0.0,0.0,0.0,0.69,375.0,5000.0,0.0,0.0,0.06,375.0,0.0,0.0,3856.0,22.3,0.46,0.0,0.0,9.72,9.72,1473574.0,206332299.79,0.0,207.17,9.72,25.27,0.2195,29.76,0.1887,140.75
2016-12-21,302669.0,42575937.19,2.13,9.05,0.77,42.73,0.0,32180126.96,152596.0,228766.0,21465421.67,0.0,0.0,6766.0,0.67,0.0,0.0,0.0,1.8,4814.0,12811.0,0.0,0.0,0.67,6766.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,9.32,9.32,1484806.0,208865153.01,0.0,208.76,9.34,25.81,0.2161,30.94,0.1848,141.4
2016-12-22,306985.0,43091442.68,2.16,9.18,0.78,43.47,0.0,32484815.02,154829.0,231423.0,21733325.66,0.0,0.0,3906.0,0.57,0.0,0.0,0.0,0.85,3907.0,6032.0,0.0,0.0,0.57,3906.0,0.0,4359.0,1250.0,21.86,0.11,0.0,0.0,9.46,9.46,1482680.0,208123589.87,0.0,209.57,9.45,25.56,0.211,30.22,0.1875,141.1
2016-12-23,313588.0,44158689.28,2.21,9.53,0.79,44.43,0.0,33337002.51,160258.0,236739.0,22567136.58,0.0,0.0,4287.0,0.75,0.0,0.0,0.0,0.0,5458.0,0.0,0.0,0.0,0.75,4287.0,0.0,1142.0,142.0,22.63,0.0,0.0,0.0,9.79,9.79,1476288.0,207887237.66,0.0,208.34,9.8,25.04,0.2097,30.6,0.1916,141.55
2016-12-26,314388.0,44271343.31,2.21,9.65,0.8,44.6,0.0,33449656.53,160258.0,237539.0,22567136.58,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,22.67,0.0,0.0,0.0,9.8,9.8,1475776.0,207815139.08,0.0,208.76,9.8,24.96,0.2086,30.55,0.1922,0.0
2016-12-27,311769.0,43980081.11,2.2,9.57,0.79,44.24,0.0,33139281.5,157110.0,234920.0,22162917.24,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.45,529.0,3148.0,0.0,0.0,0.06,0.0,0.0,0.0,3148.0,22.26,0.46,0.0,0.0,9.61,9.61,1478519.0,208569118.64,0.0,209.35,9.61,25.24,0.2064,29.74,0.1906,141.8
2016-12-28,308320.0,43278836.45,2.17,9.45,0.78,43.81,0.0,32713477.53,161944.0,233052.0,22732057.25,0.0,0.0,8349.0,0.0,0.0,0.0,0.0,0.5,0.0,3515.0,0.0,0.0,0.0,8349.0,0.0,0.0,1868.0,22.91,0.2,0.0,0.0,9.78,9.78,1493623.0,209659657.29,0.0,211.98,9.75,25.5,0.2077,29.72,0.1862,141.1
