DATE,GFC FP Equity_DX_SI_QTY,GFC FP Equity_DX_SHORT_INTEREST_VALUE,GFC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GFC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GFC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GFC FP Equity_DX_SI_MV,GFC FP Equity_DX_DSS,GFC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GFC FP Equity_DX_SUPPLY_SI_QTY,GFC FP Equity_DX_BROKER_SI_QTY,GFC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GFC FP Equity_DX_BROKER_SI_MV_NEW_x,GFC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GFC FP Equity_DX_SUPPLY_SI_QTY_INC_x,GFC FP Equity_DX_BROKER_SI_MV_INC_x,GFC FP Equity_DX_SUPPLY_SI_MV_NEW,GFC FP Equity_DX_BROKER_SI_QTY_ADD,GFC FP Equity_DX_BROKER_SI_QTY_NEW,GFC FP Equity_DX_SUPPLY_SI_MV_DEC,GFC FP Equity_DX_BROKER_SI_QTY_INC,GFC FP Equity_DX_SUPPLY_SI_QTY_DEC,GFC FP Equity_DX_BROKER_SI_MV_NEW_y,GFC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GFC FP Equity_DX_BROKER_SI_MV_INC_y,GFC FP Equity_DX_SUPPLY_SI_QTY_INC_y,GFC FP Equity_DX_BROKER_SI_MV_ADD,GFC FP Equity_DX_SUPPLY_SI_QTY_ADD,GFC FP Equity_DX_BROKER_SI_QTY_DEC,GFC FP Equity_DX_SUPPLY_SI_MV,GFC FP Equity_DX_BROKER_SI_MV_DEC,GFC FP Equity_DX_SUPPLY_SI_MV_RMV,GFC FP Equity_DX_BROKER_SI_MV_RMV,GFC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GFC FP Equity_DX_UTILIZATION_QUANTITY,GFC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GFC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GFC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GFC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GFC FP Equity_DX_ACTIVE_UTILIZATION_MV,GFC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GFC FP Equity_DX_BROKER_SI_CON_RATIO,GFC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GFC FP Equity_DX_DEMAND_SUPPLY_RATIO,GFC FP Equity_PX_LAST
2023-10-12,174082.0,16737984.3,0.32,1.54,0.23,17.01,0.0,4307231.55,130593.0,44797.0,12556516.95,0.0,0.0,4007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007.0,0.0,0.0,0.0,12.79,0.0,0.0,0.0,0.62,0.62,20852032.0,2004922876.8,0.0,2018.09,0.63,19.38,0.3456,52.33,0.0083,96.15
2023-10-13,174880.0,16517416.0,0.32,1.65,0.23,16.91,0.0,4231076.65,131391.0,44797.0,12409879.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,0.0,12.72,0.0,0.0,0.0,0.63,0.63,20849472.0,1969232630.4,0.0,1990.01,0.64,19.31,0.3468,52.49,0.0083,94.45
2023-10-16,165507.0,15673512.9,0.3,1.54,0.22,15.68,0.0,3389975.9,131018.0,35797.0,12407404.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,12.42,0.9,0.0,0.0,0.62,0.62,20839454.0,1973496293.8,0.0,1969.02,0.63,20.51,0.369,55.17,0.0079,94.7
2023-10-17,131380.0,12389134.0,0.24,1.23,0.17,12.5,0.0,3564257.1,94891.0,37797.0,8948221.3,0.0,0.0,0.0,0.19,0.0,0.0,0.0,3.41,2000.0,36127.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,9.04,0.0,0.0,0.0,0.45,0.45,20925344.0,1973259939.2,0.0,1977.12,0.46,15.77,0.3462,53.39,0.0063,94.3
2023-10-18,178694.0,16529195.0,0.33,1.65,0.23,16.97,0.0,5298955.0,122716.0,57286.0,11351230.0,0.0,0.0,3000.0,1.84,0.0,0.0,0.0,0.21,19489.0,2297.0,0.0,0.0,1.84,3000.0,0.0,27122.0,0.0,11.67,0.0,0.0,0.0,0.58,0.58,20918840.0,1934992700.0,0.0,1957.01,0.59,28.4,0.3085,44.55,0.0085,92.5
2023-10-19,143462.0,13148292.3,0.26,1.33,0.19,13.27,0.0,3739045.05,103973.0,40797.0,9529125.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,18743.0,0.0,0.0,0.0,0.0,0.0,0.0,16489.0,9.61,1.6,0.0,0.0,0.49,0.49,20964248.0,1921373329.2,0.0,1930.04,0.5,23.65,0.3731,53.74,0.0068,91.65
2023-10-20,132401.0,12048491.0,0.24,1.22,0.17,12.14,0.0,3712527.0,92912.0,40797.0,8454992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,11061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51,0.0,0.0,0.0,0.44,0.44,20964628.0,1907781148.0,0.0,1914.97,0.44,24.89,0.3565,51.3,0.0063,91.0
2023-10-23,129096.0,11625094.8,0.24,1.16,0.17,11.73,0.0,3673229.55,89613.0,40791.0,8069650.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,3299.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.13,0.01,0.0,0.0,0.43,0.43,20978000.0,1889068900.0,0.0,1898.01,0.43,25.57,0.3482,49.96,0.0061,90.05
2023-10-24,152869.0,13926365.9,0.28,1.37,0.2,13.82,0.0,4822469.6,101241.0,52936.0,9223055.1,0.0,0.0,0.0,0.0,0.0,12145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,11628.0,0.0,9.15,0.0,0.0,0.0,0.48,0.48,20972512.0,1910595843.2,0.0,1901.44,0.48,21.48,0.3254,49.95,0.0073,91.1
2023-10-25,188620.0,16806042.0,0.35,1.68,0.25,17.19,0.0,7349324.4,116357.0,82484.0,10367408.7,0.0,0.0,12913.0,2.69,0.0,0.0,0.0,1.45,29548.0,16061.0,0.0,0.0,2.69,12913.0,0.0,18264.0,0.0,10.64,0.0,0.0,0.0,0.55,0.55,20975944.0,1868956610.4,0.0,1894.15,0.56,28.02,0.2847,41.44,0.0089,89.1
2023-10-26,177745.0,15890403.0,0.33,1.59,0.23,15.89,0.0,7111680.6,114543.0,79549.0,10240144.2,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.72,10126.0,7940.0,0.0,0.0,0.85,0.0,0.0,6126.0,13061.0,10.25,1.23,0.0,0.0,0.54,0.54,20985580.0,1876110852.0,0.0,1875.18,0.54,20.41,0.2682,41.32,0.0084,89.4
2023-10-27,159672.0,14402414.4,0.29,1.44,0.21,14.34,0.0,7227455.4,95892.0,80127.0,8649458.4,0.0,0.0,4000.0,0.37,0.0,0.0,0.0,2.02,4000.0,22651.0,0.0,0.0,0.37,4000.0,0.0,0.0,3422.0,8.61,0.3,0.0,0.0,0.45,0.45,20989864.0,1893285732.8,0.0,1884.94,0.45,21.82,0.2253,31.67,0.0076,90.2
2023-10-30,155493.0,14103215.1,0.29,1.57,0.2,14.08,0.0,6577836.1,99317.0,72523.0,9008051.9,0.0,0.0,4200.0,0.41,0.0,0.0,0.0,0.05,4200.0,775.0,0.0,0.0,0.41,4200.0,0.0,0.0,11804.0,9.0,1.06,0.0,0.0,0.47,0.47,20962668.0,1901313987.6,0.0,1895.92,0.47,25.12,0.2306,32.02,0.0074,90.7
2023-10-31,143372.0,13276247.2,0.26,1.45,0.19,13.12,0.0,6715629.8,87196.0,72523.0,8074349.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,12418.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,7.99,0.0,0.0,0.0,0.41,0.41,20984172.0,1943134327.2,0.0,1924.07,0.41,26.41,0.2194,27.1,0.0068,92.6
2023-11-01,152051.0,14292794.0,0.28,1.54,0.2,14.15,0.0,7193162.0,91875.0,76523.0,8636250.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.06,4000.0,1000.0,0.0,0.0,0.44,0.0,0.0,5679.0,0.0,8.58,0.0,0.0,0.0,0.44,0.44,21006968.0,1974654992.0,0.0,1958.09,0.44,28.27,0.2292,28.61,0.0072,94.0
2023-11-02,146286.0,14292142.2,0.27,1.48,0.19,13.82,0.0,7280897.1,88110.0,74523.0,8608347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,3765.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,8.33,0.13,0.0,0.0,0.42,0.42,21045098.0,2056106074.6,0.0,2010.84,0.41,27.04,0.2248,28.01,0.0069,97.7
2023-11-03,164743.0,16433114.25,0.3,1.66,0.22,16.23,0.0,7109880.75,110567.0,71277.0,11029058.25,0.0,0.0,22754.0,0.11,0.0,0.0,0.0,0.03,754.0,297.0,0.0,0.0,0.11,22754.0,0.0,0.0,4000.0,10.94,0.24,0.0,0.0,0.52,0.52,21031772.0,2097919257.0,0.0,2070.49,0.53,23.5,0.2097,23.69,0.0078,99.75
2023-11-06,171606.0,16551398.7,0.31,1.72,0.22,17.21,0.0,7150417.2,108626.0,74136.0,10476977.7,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.92,2859.0,9744.0,0.0,0.0,0.22,0.0,0.0,7803.0,0.0,11.01,0.0,0.0,0.0,0.51,0.51,21036338.0,2028954800.1,0.0,2067.13,0.53,22.64,0.2093,25.29,0.0081,96.45
2023-11-07,139427.0,13503504.95,0.26,1.4,0.18,13.58,0.0,5505147.7,84647.0,56842.0,8198061.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,24294.0,0.0,0.0,0.0,0.0,0.0,315.0,17294.0,8.28,1.79,0.0,0.0,0.4,0.4,21044296.0,2038140067.6,0.0,2034.83,0.41,23.42,0.2277,31.33,0.0066,96.85
2023-11-08,128799.0,12416223.6,0.24,1.3,0.17,12.6,0.0,5093968.8,78019.0,52842.0,7521031.6,0.0,0.0,5836.0,0.0,0.0,0.0,0.0,2.75,0.0,28364.0,0.0,0.0,0.0,5836.0,0.0,15900.0,4000.0,7.69,0.38,0.0,0.0,0.37,0.37,21033512.0,2027630556.8,0.0,2031.76,0.38,20.17,0.1772,26.54,0.0061,96.4
2023-11-09,176491.0,17243170.7,0.32,1.82,0.23,17.19,0.0,5796931.8,119219.0,59334.0,11647696.3,0.0,0.0,14164.0,0.95,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.95,14164.0,0.0,27036.0,3508.0,11.66,0.33,0.0,0.0,0.57,0.57,20960964.0,2047886182.8,0.0,2034.99,0.57,19.62,0.1781,23.95,0.0084,97.7
2023-11-10,189622.0,18383852.9,0.35,1.95,0.25,18.66,0.0,5979197.35,130011.0,61673.0,12604566.45,0.0,0.0,11400.0,0.48,0.0,0.0,0.0,0.05,5000.0,608.0,0.0,0.0,0.48,11400.0,0.0,0.0,2661.0,12.88,0.26,0.0,0.0,0.62,0.62,20962996.0,2032362462.2,0.0,2041.57,0.63,21.92,0.1824,21.99,0.009,96.95
2023-11-13,193924.0,18762147.0,0.36,2.06,0.25,18.96,0.0,5966862.75,134313.0,61673.0,12994782.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,13032.0,0.0,0.0,0.0,0.0,0.0,17334.0,0.0,13.19,0.0,0.0,0.0,0.64,0.64,20977472.0,2029570416.0,0.0,2030.78,0.65,20.34,0.2001,30.31,0.0092,96.75
2023-11-14,131045.0,13261754.0,0.24,1.39,0.17,12.8,0.0,4099106.0,92602.0,40505.0,9371322.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,0.0,41711.0,0.0,0.0,0.0,0.0,0.0,0.0,21168.0,9.08,2.05,0.0,0.0,0.44,0.44,20993074.0,2124499088.8,0.0,2067.06,0.44,21.84,0.192,27.05,0.0062,101.2
2023-11-15,129494.0,12871703.6,0.24,1.34,0.17,13.09,0.0,3307733.8,98279.0,33277.0,9768932.6,0.0,0.0,9205.0,0.0,0.0,0.0,0.0,2.17,0.0,22408.0,0.0,0.0,0.0,9205.0,0.0,18880.0,7228.0,10.07,0.69,0.0,0.0,0.47,0.47,21017592.0,2089148644.8,0.0,2109.53,0.47,21.35,0.2166,32.06,0.0061,99.4
2023-11-16,152427.0,14953088.7,0.28,1.56,0.2,15.2,0.0,3264473.7,121212.0,33277.0,11890897.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22933.0,0.0,12.18,0.0,0.0,0.0,0.58,0.58,20909280.0,2051200368.0,0.0,2067.05,0.59,18.39,0.2606,42.18,0.0072,98.1
2023-11-17,116932.0,11658120.4,0.21,1.19,0.15,11.57,0.0,3317716.9,85717.0,33277.0,8545984.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,35495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,0.0,0.0,0.41,0.41,20949164.0,2088631650.8,0.0,2068.91,0.41,24.15,0.2014,24.46,0.0056,99.7
2023-11-20,119016.0,11949206.4,0.22,1.19,0.16,12.0,0.0,3511690.8,86101.0,34977.0,8644540.4,0.0,0.0,1700.0,0.27,0.0,0.0,0.0,0.13,1700.0,1316.0,0.0,0.0,0.27,1700.0,0.0,0.0,0.0,8.71,0.0,0.0,0.0,0.41,0.41,20950908.0,2103471163.2,0.0,2093.61,0.41,24.13,0.2033,25.51,0.0057,100.4
2023-11-21,142630.0,13870767.5,0.26,1.42,0.19,14.47,0.0,3401513.25,109715.0,34977.0,10669783.75,0.0,0.0,17200.0,0.0,0.0,0.0,0.0,1.0,0.0,10000.0,0.0,0.0,0.0,17200.0,0.0,16414.0,0.0,11.16,0.0,0.0,0.0,0.52,0.52,20939492.0,2036365597.0,0.0,2073.08,0.54,21.3,0.2818,42.59,0.0068,97.25
2023-11-22,181674.0,18031144.5,0.33,1.78,0.24,17.87,0.0,4057042.25,142859.0,40877.0,14178755.75,0.0,0.0,24358.0,0.48,0.0,0.0,0.0,0.0,5900.0,0.0,0.0,0.0,0.48,24358.0,0.0,8786.0,0.0,14.08,0.0,0.0,0.0,0.68,0.68,20904648.0,2074786314.0,0.0,2053.58,0.68,19.92,0.2821,42.87,0.0086,99.25
2023-11-23,179465.0,17829847.75,0.33,1.77,0.23,17.96,0.0,4061129.95,140650.0,40877.0,13973577.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,2209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.11,0.0,0.0,0.0,0.67,0.67,20922870.0,2078687134.5,0.0,2074.93,0.68,20.22,0.2783,42.08,0.0085,99.35
2023-11-24,154010.0,15270091.5,0.28,1.53,0.2,15.46,0.0,4052954.55,115195.0,40877.0,11421584.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,25455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.59,0.0,0.0,0.0,0.55,0.55,20948496.0,2077043378.4,0.0,2078.28,0.55,23.52,0.2433,32.59,0.0073,99.15
2023-11-27,152310.0,15413772.0,0.28,1.55,0.2,15.27,0.0,4136752.4,113495.0,40877.0,11485694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,0.0,0.0,0.0,0.54,0.54,20954828.0,2120628593.6,0.0,2096.77,0.54,23.77,0.2438,33.01,0.0072,101.2
2023-11-28,111999.0,11222299.8,0.21,1.11,0.15,11.44,0.0,3294275.4,81184.0,32877.0,8134636.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,32311.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8.31,0.73,0.0,0.0,0.39,0.39,20959000.0,2100091800.0,0.0,2108.16,0.39,25.31,0.2346,29.64,0.0053,100.2
2023-11-29,126098.0,12761117.6,0.23,1.25,0.16,12.78,0.0,3327152.4,95283.0,32877.0,9642639.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14099.0,0.0,9.68,0.0,0.0,0.0,0.45,0.45,20933280.0,2118447936.0,0.0,2107.53,0.46,22.43,0.2561,37.47,0.006,101.2
2023-11-30,111288.0,11306860.8,0.2,1.07,0.15,11.4,0.0,3167583.2,82173.0,31177.0,8348776.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,13110.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,8.44,0.14,0.0,0.0,0.39,0.39,20966660.0,2130212656.0,0.0,2125.74,0.4,23.89,0.2379,32.31,0.0053,101.6
2023-12-01,94691.0,9857333.1,0.17,0.81,0.12,9.75,0.0,3349625.7,64576.0,32177.0,6722361.6,0.0,0.0,0.0,0.11,0.0,0.0,0.0,1.8,1000.0,17597.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,6.69,0.0,0.0,0.0,0.31,0.31,21007824.0,2186914478.4,0.0,2159.15,0.31,26.13,0.2278,29.07,0.0045,104.1
2023-12-04,124871.0,13123942.1,0.23,1.07,0.16,13.16,0.0,7434143.4,94756.0,70734.0,9958855.6,0.0,0.0,0.0,0.0,0.0,38557.0,0.0,0.85,0.0,8377.0,0.0,0.0,0.0,0.0,4.01,38557.0,0.0,10.01,0.0,0.0,0.0,0.45,0.45,20834974.0,2189755767.4,0.0,2178.21,0.46,22.08,0.21,30.51,0.006,105.1
2023-12-05,136597.0,14574899.9,0.25,1.16,0.18,14.49,0.0,8680685.2,106582.0,81356.0,11372299.4,0.0,0.0,13322.0,1.27,0.0,0.0,0.0,0.16,11722.0,1496.0,0.0,0.0,1.27,13322.0,0.0,0.0,1100.0,11.32,0.09,0.0,0.0,0.51,0.51,20855802.0,2225314073.4,0.0,2207.74,0.51,19.44,0.2231,35.75,0.0065,106.7
2023-12-06,134619.0,14525390.1,0.25,1.1,0.18,14.49,0.0,8778312.4,104604.0,81356.0,11286771.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29,0.0,0.0,0.0,0.5,0.5,20891080.0,2254147532.0,0.0,2242.02,0.5,19.73,0.2277,36.28,0.0064,107.9
2023-12-07,148400.0,15967840.0,0.27,1.22,0.19,16.09,0.0,10197682.4,128385.0,94774.0,13814226.0,0.0,0.0,35972.0,2.59,0.0,0.0,0.0,2.12,23418.0,19634.0,0.0,0.0,2.59,35972.0,0.0,7443.0,10000.0,13.92,1.05,0.0,0.0,0.61,0.61,20910592.0,2249979699.2,0.0,2253.03,0.61,16.92,0.3052,49.86,0.0071,107.6
2023-12-08,166171.0,17796914.1,0.3,1.35,0.22,17.91,0.0,12266055.9,126401.0,114529.0,13537547.1,0.0,0.0,0.0,2.59,0.0,350.0,0.0,0.55,24205.0,4800.0,0.0,0.0,2.59,0.0,0.04,2816.0,4800.0,13.64,0.52,0.0,0.0,0.6,0.6,20936652.0,2242315429.2,0.0,2248.07,0.6,16.84,0.2641,44.54,0.0079,107.1
2023-12-11,225621.0,24434754.3,0.41,1.82,0.29,24.32,0.0,18827955.0,126530.0,173850.0,13703199.0,0.0,0.0,2000.0,6.48,0.0,0.0,0.0,0.35,59671.0,3200.0,0.0,0.0,6.48,2000.0,0.0,1329.0,350.0,13.61,0.04,0.0,0.0,0.6,0.6,21138690.0,2289320127.0,0.0,2275.61,0.59,32.48,0.271,37.6,0.0106,108.3
2023-12-12,225086.0,24084202.0,0.41,1.8,0.29,24.3,0.0,19520438.0,117411.0,182434.0,12562977.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.87,8584.0,9119.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,12.75,0.0,0.0,0.0,0.55,0.55,21150428.0,2263095796.0,0.0,2275.5,0.56,32.88,0.2897,40.58,0.0106,107.0
2023-12-13,213135.0,22997266.5,0.39,1.69,0.28,22.99,0.0,17740270.6,50783.0,164414.0,5479485.7,0.0,0.0,1167.0,5.98,0.0,0.0,0.0,7.35,54677.0,67795.0,0.0,0.0,5.98,1167.0,0.0,0.0,72697.0,5.49,7.87,0.0,0.0,0.24,0.24,21208808.0,2288430383.2,0.0,2273.33,0.24,10.28,0.473,67.03,0.01,107.9
2023-12-14,217032.0,24090552.0,0.4,1.71,0.28,23.96,0.0,17757891.0,59113.0,159981.0,6561543.0,0.0,0.0,13232.0,1.42,0.0,0.0,0.0,0.52,13000.0,4902.0,0.0,0.0,1.42,13232.0,0.0,0.0,17433.0,6.58,1.54,0.0,0.0,0.28,0.28,21071632.0,2338951152.0,0.0,2294.94,0.29,12.8,0.3759,57.76,0.0103,111.0
2023-12-15,206963.0,22683144.8,0.38,1.59,0.27,22.92,0.0,17235586.4,51766.0,157259.0,5673553.6,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.76,0.0,7447.0,0.0,0.0,0.0,100.0,0.0,0.0,2722.0,5.85,0.27,0.0,0.0,0.25,0.25,21024056.0,2304236537.6,0.0,2321.73,0.25,13.56,0.3886,58.88,0.0098,109.6
2023-12-18,110207.0,12078687.2,0.2,0.78,0.14,12.2,0.0,8215287.2,37312.0,74957.0,4089395.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,16454.0,0.0,0.0,0.0,0.0,0.0,2000.0,82302.0,4.21,9.08,0.0,0.0,0.18,0.18,21021450.0,2303950920.0,0.0,2303.35,0.18,24.25,0.2725,40.34,0.0052,109.6
2023-12-19,85624.0,9435764.8,0.16,0.61,0.11,9.51,0.0,7066575.0,23561.0,64125.0,2596422.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,13751.0,0.0,0.0,0.0,0.0,0.0,0.0,10832.0,2.68,1.16,0.0,0.0,0.11,0.11,21015140.0,2315868428.0,0.0,2306.2,0.12,23.04,0.3285,47.59,0.0041,110.2
2023-12-20,85068.0,9459561.6,0.16,0.6,0.11,9.51,0.0,7099786.4,23283.0,63847.0,2589069.6,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.22,1722.0,2000.0,0.0,0.0,0.19,0.0,0.0,1722.0,2000.0,2.66,0.21,0.0,0.0,0.11,0.11,21009252.0,2336228822.4,0.0,2326.9,0.11,20.86,0.3169,48.04,0.004,111.2
2023-12-21,86733.0,9514610.1,0.16,0.61,0.11,9.68,0.0,7174599.4,23393.0,65402.0,2566212.1,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.35,3277.0,3167.0,0.0,0.0,0.38,0.0,0.0,3277.0,1722.0,2.69,0.19,0.0,0.0,0.11,0.11,21032624.0,2307278852.8,0.0,2322.53,0.12,25.41,0.3413,48.42,0.0041,109.7
2023-12-22,33501.0,3695160.3,0.05,0.24,0.04,3.7,0.0,2801840.6,10161.0,25402.0,1120758.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,13232.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.13,4.39,0.0,0.0,0.05,0.05,21006156.0,2316979006.8,0.0,2309.49,0.05,11.64,0.5159,69.88,0.0016,110.3
2023-12-25,33501.0,3695160.3,0.05,0.24,0.04,3.72,0.0,2801840.6,10161.0,25402.0,1120758.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.05,0.05,21006516.0,2317018714.8,0.0,2313.25,0.05,11.58,0.5169,69.96,0.0016,0.0
2023-12-26,33501.0,3695160.3,0.05,0.24,0.04,3.72,0.0,2801840.6,10161.0,25402.0,1120758.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.05,0.05,21048812.0,2321683963.6,0.0,2318.9,0.05,11.61,0.517,69.97,0.0016,0.0
2023-12-27,32501.0,3630361.7,0.05,0.23,0.04,3.63,0.0,2278903.4,14161.0,20402.0,1581783.7,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,5000.0,1.6,0.55,0.0,0.0,0.07,0.07,21034752.0,2349581798.4,0.0,2330.38,0.07,24.78,0.3805,54.89,0.0015,111.7
2023-12-28,30501.0,3397811.4,0.05,0.22,0.04,3.45,0.0,2049982.8,14161.0,18402.0,1577535.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1.62,0.2,0.0,0.0,0.07,0.07,21021008.0,2341740291.2,0.0,2347.25,0.07,26.57,0.3579,51.65,0.0014,111.4
2023-12-29,62501.0,6881360.1,0.09,0.46,0.08,7.1,0.0,3787660.2,30161.0,34402.0,3320726.1,0.0,0.0,16000.0,1.78,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,1.78,16000.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.14,0.14,21015192.0,2313772639.2,0.0,2331.05,0.15,39.99,0.415,50.08,0.003,110.1
2024-01-01,62501.0,6881360.1,0.09,0.47,0.08,7.05,0.0,3787660.2,30161.0,34402.0,3320726.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.14,0.14,20970440.0,2308845444.0,0.0,2316.1,0.15,40.22,0.4141,49.8,0.003,0.0
2024-01-02,62501.0,6875110.0,0.09,0.47,0.08,7.02,0.0,3784220.0,30161.0,34402.0,3317710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.14,0.14,21068180.0,2317499800.0,0.0,2324.2,0.15,39.93,0.4145,50.08,0.003,110.0
2024-01-03,51770.0,5648107.0,0.08,0.39,0.07,5.8,0.0,3098658.2,25430.0,28402.0,2774413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,4731.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,2.9,0.66,0.0,0.0,0.12,0.12,21044482.0,2295952986.2,0.0,2306.85,0.13,40.3,0.4075,49.05,0.0025,109.1
2024-01-04,57770.0,6314261.0,0.09,0.45,0.08,6.43,0.0,3432238.6,28430.0,31402.0,3107399.0,0.0,0.0,3000.0,0.31,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.31,3000.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.14,0.14,21026614.0,2298208910.2,0.0,2294.33,0.14,41.52,0.4159,48.99,0.0027,109.3
2024-01-05,55039.0,5993747.1,0.08,0.43,0.07,6.14,0.0,3122271.9,28430.0,28671.0,3096027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2731.0,3.23,0.29,0.0,0.0,0.14,0.14,21026136.0,2289746210.4,0.0,2294.67,0.14,43.63,0.4212,47.77,0.0026,108.9
