DATE,ODET FP Equity_DX_SI_QTY,ODET FP Equity_DX_SHORT_INTEREST_VALUE,ODET FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ODET FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ODET FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ODET FP Equity_DX_SI_MV,ODET FP Equity_DX_DSS,ODET FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ODET FP Equity_DX_SUPPLY_SI_QTY,ODET FP Equity_DX_BROKER_SI_QTY,ODET FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ODET FP Equity_DX_BROKER_SI_MV_NEW_x,ODET FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ODET FP Equity_DX_SUPPLY_SI_QTY_INC_x,ODET FP Equity_DX_BROKER_SI_MV_INC_x,ODET FP Equity_DX_SUPPLY_SI_MV_NEW,ODET FP Equity_DX_BROKER_SI_QTY_ADD,ODET FP Equity_DX_BROKER_SI_QTY_NEW,ODET FP Equity_DX_SUPPLY_SI_MV_DEC,ODET FP Equity_DX_BROKER_SI_QTY_INC,ODET FP Equity_DX_SUPPLY_SI_QTY_DEC,ODET FP Equity_DX_BROKER_SI_MV_NEW_y,ODET FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ODET FP Equity_DX_BROKER_SI_MV_INC_y,ODET FP Equity_DX_SUPPLY_SI_QTY_INC_y,ODET FP Equity_DX_BROKER_SI_MV_ADD,ODET FP Equity_DX_SUPPLY_SI_QTY_ADD,ODET FP Equity_DX_BROKER_SI_QTY_DEC,ODET FP Equity_DX_SUPPLY_SI_MV,ODET FP Equity_DX_BROKER_SI_MV_DEC,ODET FP Equity_DX_SUPPLY_SI_MV_RMV,ODET FP Equity_DX_BROKER_SI_MV_RMV,ODET FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ODET FP Equity_DX_UTILIZATION_QUANTITY,ODET FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ODET FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ODET FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ODET FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ODET FP Equity_DX_ACTIVE_UTILIZATION_MV,ODET FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ODET FP Equity_DX_BROKER_SI_CON_RATIO,ODET FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ODET FP Equity_DX_DEMAND_SUPPLY_RATIO,ODET FP Equity_PX_LAST
2020-11-18,814.0,602360.0,0.14,0.76,0.01,0.6,0.0,602360.0,800.0,814.0,592000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,100.0,14.12,0.0,0.0,0.0,0.0,100.0,1.72,0.9662,98.28,0.1437,740.0
2020-11-19,814.0,587708.0,0.14,0.75,0.01,0.6,0.0,587708.0,800.0,814.0,577600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,100.0,14.12,0.0,0.0,0.0,0.0,100.0,1.72,0.9662,98.28,0.1437,722.0
2020-11-20,814.0,600732.0,0.14,0.76,0.01,0.59,0.0,600732.0,800.0,814.0,590400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,100.0,14.17,0.0,0.0,0.0,0.0,100.0,1.76,0.9654,98.24,0.1442,738.0
2020-11-23,14.0,10388.0,0.0,0.01,0.0,0.01,0.0,10388.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0035,742.0
2020-11-24,14.0,10444.0,0.0,0.01,0.0,0.01,0.0,10444.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0035,746.0
2020-11-25,126.0,91476.0,0.02,0.12,0.0,0.09,0.0,10164.0,112.0,14.0,81312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.08,0.0,0.0,0.0,100.0,2.77,0.0,0.0,0.0,0.0,100.0,11.15,0.8018,88.85,0.0312,726.0
2020-11-26,126.0,92484.0,0.02,0.14,0.0,0.09,0.0,10276.0,112.0,14.0,82208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,2.77,0.0,0.0,0.0,0.0,100.0,11.38,0.7983,88.62,0.0312,734.0
2020-11-27,276.0,206448.0,0.05,0.29,0.0,0.21,0.0,94248.0,262.0,126.0,195976.0,0.0,0.0,150.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.09,0.0,0.0,0.19,0.0,0.0,0.0,100.0,6.55,0.0,0.0,0.0,0.0,100.0,5.0,0.9051,95.0,0.0689,748.0
2020-11-30,164.0,121032.0,0.03,0.18,0.0,0.13,0.0,121032.0,150.0,164.0,110700.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.08,38.0,112.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,100.0,3.75,0.0,0.0,0.0,0.0,100.0,8.01,0.8526,91.99,0.041,738.0
2020-12-01,14.0,10304.0,0.0,0.02,0.0,0.01,0.0,10304.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0035,736.0
2020-12-02,14.0,10192.0,0.0,0.02,0.0,0.01,0.0,10192.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0035,728.0
2020-12-03,14.0,10108.0,0.0,0.02,0.0,0.01,0.0,10108.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0035,722.0
2020-12-04,14.0,10304.0,0.0,0.02,0.0,0.01,0.0,10304.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0035,736.0
2020-12-07,538.0,392740.0,0.09,0.65,0.01,0.4,0.0,10220.0,524.0,14.0,382520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,0.0,0.39,0.0,0.0,0.0,100.0,13.09,0.0,0.0,0.0,0.0,100.0,2.55,0.9503,97.45,0.1344,730.0
2020-12-08,538.0,393816.0,0.09,0.83,0.01,0.41,0.0,393816.0,524.0,538.0,383568.0,0.0,0.0,0.0,0.0,0.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.38,0.0,0.0,0.0,100.0,13.09,0.0,0.0,0.0,0.0,100.0,2.5,0.9513,97.5,0.1344,732.0
2020-12-09,291.0,215922.0,0.05,1.06,0.0,0.22,0.0,215922.0,277.0,291.0,205534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.2,0.19,0.0,0.0,100.0,6.92,0.0,0.0,0.0,0.0,100.0,4.58,0.9126,95.42,0.0727,742.0
2020-12-10,14.0,10444.0,0.0,0.05,0.0,0.01,0.0,10444.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0035,746.0
2020-12-11,14.0,10416.0,0.0,0.05,0.0,0.01,0.0,10416.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0035,744.0
2020-12-14,614.0,454360.0,0.1,2.38,0.01,0.48,0.0,454360.0,600.0,614.0,444000.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,600.0,0.0,0.45,0.0,0.0,0.0,100.0,14.99,0.0,0.0,0.0,0.0,100.0,2.18,0.9574,97.82,0.1534,740.0
2020-12-15,10940.0,8117480.0,1.83,43.0,0.17,8.48,0.0,8117480.0,926.0,10940.0,687092.0,0.0,0.0,0.0,7.76,0.0,326.0,0.0,0.0,10000.0,0.0,0.0,0.0,7.76,0.0,0.24,326.0,0.0,0.68,0.0,0.0,0.0,100.0,19.89,0.0,0.0,0.0,0.0,100.0,2.86,0.9421,97.02,2.3502,742.0
2020-12-16,970.0,725560.0,0.16,3.89,0.01,0.74,0.0,725560.0,956.0,970.0,715088.0,0.0,0.0,30.0,0.02,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.02,30.0,0.0,0.0,10000.0,0.71,7.76,0.0,0.0,100.0,20.28,0.0,0.0,0.0,0.0,100.0,35.69,0.5233,62.91,0.2057,748.0
2020-12-17,693.0,521136.0,0.12,2.82,0.01,0.52,0.0,521136.0,478.0,693.0,359456.0,0.0,0.0,122.0,0.09,0.0,201.0,0.0,0.44,122.0,600.0,0.0,0.0,0.09,122.0,0.16,0.0,600.0,0.36,0.47,0.0,0.0,100.0,10.43,0.0,0.0,0.0,0.0,100.0,29.91,0.5535,68.09,0.1513,752.0
2020-12-18,706.0,550680.0,0.12,2.8,0.01,0.54,0.0,550680.0,370.0,706.0,288600.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.17,13.0,108.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,100.0,8.27,0.0,0.0,0.0,0.0,100.0,29.45,0.5576,68.59,0.1578,780.0
2020-12-21,668.0,501000.0,0.11,2.37,0.01,0.53,0.0,501000.0,332.0,668.0,249000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.16,0.02,0.0,0.0,100.0,7.32,0.0,0.0,0.0,0.0,100.0,31.09,0.5439,66.84,0.1473,750.0
2020-12-22,667.0,509588.0,0.11,2.69,0.01,0.51,0.0,509588.0,332.0,667.0,253648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.01,0.0,0.0,100.0,7.11,0.0,0.0,0.0,0.0,100.0,31.26,0.5427,66.68,0.1429,764.0
2020-12-23,139.0,106474.0,0.02,0.59,0.0,0.11,0.0,106474.0,136.0,139.0,104176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,0.1,0.4,0.0,0.0,100.0,3.18,0.0,0.0,0.0,0.0,100.0,2.26,0.9557,97.74,0.0325,766.0
2020-12-24,3.0,2322.0,0.0,0.01,0.0,0.0,0.0,2322.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0007,774.0
2020-12-25,3.0,2322.0,0.0,0.01,0.0,0.0,0.0,2322.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0007,0.0
2020-12-28,3.0,2352.0,0.0,0.01,0.0,0.0,0.0,2352.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0007,784.0
2020-12-29,103.0,79928.0,0.02,0.45,0.0,0.08,0.0,79928.0,100.0,103.0,77600.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,100.0,0.0,0.08,0.0,0.0,0.0,100.0,2.38,0.0,0.0,0.0,0.0,100.0,3.05,0.9409,96.95,0.0245,776.0
2020-12-30,103.0,80340.0,0.02,0.47,0.0,0.08,0.0,80340.0,100.0,103.0,78000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,2.38,0.0,0.0,0.0,0.0,100.0,3.04,0.941,96.96,0.0245,780.0
2020-12-31,103.0,80958.0,0.02,0.46,0.0,0.08,0.0,80958.0,100.0,103.0,78600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,2.38,0.0,0.0,0.0,0.0,100.0,3.07,0.9405,96.93,0.0245,786.0
2021-01-01,103.0,80958.0,0.02,0.47,0.0,0.08,0.0,80958.0,100.0,103.0,78600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,2.38,0.0,0.0,0.0,0.0,100.0,3.05,0.9409,96.95,0.0245,0.0
2021-01-04,103.0,81782.0,0.02,0.47,0.0,0.08,0.0,81782.0,100.0,103.0,79400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,2.38,0.0,0.0,0.0,0.0,100.0,3.06,0.9407,96.94,0.0245,794.0
2021-01-05,103.0,81576.0,0.02,0.47,0.0,0.08,0.0,81576.0,100.0,103.0,79200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,3.05,0.9409,96.95,0.0143,792.0
2021-01-06,109.0,87418.0,0.02,0.49,0.0,0.09,0.0,87418.0,100.0,109.0,80200.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,5.5,0.8434,91.63,0.0151,802.0
2021-01-07,131.0,104014.0,0.02,0.55,0.0,0.11,0.0,95280.0,111.0,120.0,88134.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,100.0,1.54,0.0,0.0,0.0,0.0,100.0,16.78,0.6128,76.29,0.0181,794.0
2021-01-08,131.0,102180.0,0.02,0.53,0.0,0.1,0.0,93600.0,111.0,120.0,86580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,100.0,1.54,0.0,0.0,0.0,0.0,100.0,16.77,0.6116,76.21,0.0181,780.0
2021-01-11,131.0,102180.0,0.02,0.52,0.0,0.1,0.0,93600.0,111.0,120.0,86580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,100.0,1.54,0.0,0.0,0.0,0.0,100.0,16.76,0.6111,76.17,0.0181,780.0
2021-01-12,131.0,102966.0,0.02,0.54,0.0,0.1,0.0,94320.0,111.0,120.0,87246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,100.0,1.54,0.0,0.0,0.0,0.0,100.0,16.78,0.6123,76.26,0.0181,786.0
2021-01-13,131.0,104014.0,0.02,0.53,0.0,0.1,0.0,95280.0,111.0,120.0,88134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,100.0,1.54,0.0,0.0,0.0,0.0,100.0,16.78,0.6126,76.27,0.0181,794.0
2021-01-14,131.0,105848.0,0.02,0.54,0.0,0.1,0.0,96960.0,111.0,120.0,89688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,100.0,1.54,0.0,0.0,0.0,0.0,100.0,16.78,0.6127,76.28,0.0181,808.0
2021-01-15,131.0,105586.0,0.02,0.52,0.0,0.11,0.0,96720.0,111.0,120.0,89466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,100.0,1.54,0.0,0.0,0.0,0.0,100.0,16.79,0.6129,76.3,0.0181,806.0
2021-01-18,131.0,102966.0,0.02,0.53,0.0,0.11,0.0,94320.0,111.0,120.0,87246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,100.0,1.54,0.0,0.0,0.0,0.0,100.0,16.78,0.6127,76.28,0.0181,786.0
2021-01-19,28.0,22008.0,0.0,0.11,0.0,0.02,0.0,13362.0,11.0,17.0,8646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.01,0.08,0.0,0.0,100.0,0.16,0.0,0.0,0.0,0.0,100.0,21.85,0.6584,78.15,0.004,786.0
2021-01-20,28.0,22120.0,0.0,0.11,0.0,0.02,0.0,13430.0,11.0,17.0,8690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.16,0.0,0.0,0.0,0.0,100.0,21.43,0.6633,78.57,0.004,790.0
2021-01-21,28.0,22680.0,0.0,0.09,0.0,0.02,0.0,13770.0,11.0,17.0,8910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.16,0.0,0.0,0.0,0.0,100.0,21.34,0.6642,78.66,0.004,810.0
2021-01-22,146.0,118260.0,0.02,0.46,0.0,0.12,0.0,13770.0,129.0,17.0,104490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.1,0.0,0.0,0.0,100.0,1.84,0.0,0.0,0.0,0.0,100.0,15.11,0.6784,80.87,0.0209,810.0
2021-01-25,250.0,200500.0,0.04,0.79,0.0,0.21,0.0,108270.0,233.0,135.0,186866.0,0.0,0.0,104.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.1,0.0,0.0,0.19,0.0,0.0,0.0,100.0,3.33,0.0,0.0,0.0,0.0,100.0,8.58,0.8015,89.08,0.0357,802.0
2021-01-26,250.0,199500.0,0.04,0.79,0.0,0.21,0.0,190722.0,233.0,239.0,185934.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,100.0,3.33,0.0,0.0,0.0,0.0,100.0,8.44,0.8039,89.23,0.0357,798.0
2021-01-27,250.0,199000.0,0.04,0.8,0.0,0.21,0.0,190244.0,233.0,239.0,185468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,100.0,3.33,0.0,0.0,0.0,0.0,100.0,8.39,0.8052,89.31,0.0357,796.0
2021-01-28,28.0,22120.0,0.0,0.07,0.0,0.02,0.0,13430.0,11.0,17.0,8690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.01,0.19,0.0,0.0,100.0,0.16,0.0,0.0,0.0,0.0,100.0,21.47,0.6628,78.53,0.004,790.0
2021-01-29,28.0,22008.0,0.0,0.07,0.0,0.02,0.0,13362.0,11.0,17.0,8646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.16,0.0,0.0,0.0,0.0,100.0,21.56,0.6618,78.44,0.004,786.0
2021-02-01,28.0,22120.0,0.0,0.07,0.0,0.02,0.0,13430.0,11.0,17.0,8690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.16,0.0,0.0,0.0,0.0,100.0,21.51,0.6623,78.49,0.004,790.0
2021-02-02,28.0,22400.0,0.0,0.07,0.0,0.02,0.0,13600.0,11.0,17.0,8800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.16,0.0,0.0,0.0,0.0,100.0,21.34,0.6642,78.66,0.004,800.0
2021-02-03,28.0,22624.0,0.0,0.08,0.0,0.02,0.0,13736.0,11.0,17.0,8888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.16,0.0,0.0,0.0,0.0,100.0,21.22,0.6657,78.78,0.004,808.0
2021-02-04,365.0,294920.0,0.06,1.01,0.01,0.3,0.0,13736.0,348.0,17.0,281184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,0.0,0.28,0.0,0.0,0.0,100.0,4.97,0.0,0.0,0.0,0.0,100.0,6.01,0.8571,92.37,0.0522,808.0
2021-02-05,258.0,207948.0,0.04,0.73,0.0,0.22,0.0,199082.0,241.0,247.0,194246.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.09,0.0,107.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.0,0.0,0.0,100.0,3.44,0.0,0.0,0.0,0.0,100.0,8.2,0.8093,89.56,0.0369,806.0
2021-02-08,28.0,22792.0,0.0,0.08,0.0,0.02,0.0,13838.0,11.0,17.0,8954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.01,0.19,0.0,0.0,100.0,0.16,0.0,0.0,0.0,0.0,100.0,21.47,0.6628,78.53,0.004,814.0
2021-02-09,28.0,22680.0,0.0,0.08,0.0,0.02,0.0,13770.0,11.0,17.0,8910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.16,0.0,0.0,0.0,0.0,100.0,21.26,0.6652,78.74,0.004,810.0
2021-02-10,28.0,22400.0,0.0,0.08,0.0,0.02,0.0,13600.0,11.0,17.0,8800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.16,0.0,0.0,0.0,0.0,100.0,21.51,0.6623,78.49,0.004,800.0
2021-02-11,28.0,22344.0,0.0,0.08,0.0,0.02,0.0,13566.0,11.0,17.0,8778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.16,0.0,0.0,0.0,0.0,100.0,21.64,0.6609,78.36,0.004,798.0
2021-02-12,28.0,22344.0,0.0,0.08,0.0,0.02,0.0,13566.0,11.0,17.0,8778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.16,0.0,0.0,0.0,0.0,100.0,21.47,0.6628,78.53,0.004,798.0
2021-02-15,328.0,295856.0,0.05,0.9,0.0,0.26,0.0,15334.0,311.0,17.0,280522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.25,0.0,0.0,0.0,100.0,4.44,0.0,0.0,0.0,0.0,100.0,6.71,0.8411,91.45,0.0469,902.0
2021-02-16,314.0,278832.0,0.05,0.67,0.0,0.3,0.0,269064.0,297.0,303.0,263736.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.27,0.0,0.0,0.0,100.0,4.24,0.0,0.0,0.0,0.0,100.0,6.7,0.8453,91.68,0.0449,888.0
2021-02-17,314.0,280716.0,0.05,0.63,0.0,0.29,0.0,270882.0,297.0,303.0,265518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,100.0,4.24,0.0,0.0,0.0,0.0,100.0,6.66,0.8425,91.53,0.0449,894.0
2021-02-18,28.0,24976.0,0.0,0.06,0.0,0.03,0.0,15164.0,11.0,17.0,9812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.01,0.27,0.0,0.0,100.0,0.16,0.0,0.0,0.0,0.0,100.0,21.32,0.6646,78.68,0.004,892.0
