DATE,ARAMI FP Equity_DX_SI_QTY,ARAMI FP Equity_DX_SHORT_INTEREST_VALUE,ARAMI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ARAMI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ARAMI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ARAMI FP Equity_DX_SI_MV,ARAMI FP Equity_DX_DSS,ARAMI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ARAMI FP Equity_DX_SUPPLY_SI_QTY,ARAMI FP Equity_DX_BROKER_SI_QTY,ARAMI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ARAMI FP Equity_DX_BROKER_SI_MV_NEW_x,ARAMI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ARAMI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ARAMI FP Equity_DX_BROKER_SI_MV_INC_x,ARAMI FP Equity_DX_SUPPLY_SI_MV_NEW,ARAMI FP Equity_DX_BROKER_SI_QTY_ADD,ARAMI FP Equity_DX_BROKER_SI_QTY_NEW,ARAMI FP Equity_DX_SUPPLY_SI_MV_DEC,ARAMI FP Equity_DX_BROKER_SI_QTY_INC,ARAMI FP Equity_DX_SUPPLY_SI_QTY_DEC,ARAMI FP Equity_DX_BROKER_SI_MV_NEW_y,ARAMI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ARAMI FP Equity_DX_BROKER_SI_MV_INC_y,ARAMI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ARAMI FP Equity_DX_BROKER_SI_MV_ADD,ARAMI FP Equity_DX_SUPPLY_SI_QTY_ADD,ARAMI FP Equity_DX_BROKER_SI_QTY_DEC,ARAMI FP Equity_DX_SUPPLY_SI_MV,ARAMI FP Equity_DX_BROKER_SI_MV_DEC,ARAMI FP Equity_DX_SUPPLY_SI_MV_RMV,ARAMI FP Equity_DX_BROKER_SI_MV_RMV,ARAMI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ARAMI FP Equity_DX_UTILIZATION_QUANTITY,ARAMI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ARAMI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ARAMI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ARAMI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ARAMI FP Equity_DX_ACTIVE_UTILIZATION_MV,ARAMI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ARAMI FP Equity_DX_BROKER_SI_CON_RATIO,ARAMI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ARAMI FP Equity_DX_DEMAND_SUPPLY_RATIO,ARAMI FP Equity_PX_LAST
2024-12-13,5089.0,41475.35,0.03,0.08,0.01,0.04,0.0,40676.65,2221.0,4991.0,18101.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1848.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.0,0.02,0.01,0.0,0.0,0.98,0.2,225000.0,1833750.0,0.0,1.79,0.98,46.68,0.5022,53.32,0.0046,8.15
2024-12-16,5089.0,40712.0,0.03,0.07,0.01,0.04,0.0,39928.0,2221.0,4991.0,17768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.98,0.19,225000.0,1800000.0,0.0,1.83,0.98,46.59,0.5023,53.41,0.0044,8.0
2024-12-17,4991.0,40576.83,0.03,0.07,0.01,0.04,0.0,22520.1,2221.0,2770.0,18056.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2221.0,0.02,0.02,0.0,0.0,0.98,0.19,225000.0,1829250.0,0.0,1.8,0.98,49.28,0.5001,50.72,0.0043,8.13
2024-12-18,2770.0,22215.4,0.02,0.04,0.0,0.02,0.0,22215.4,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,2221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176441.0,9435056.82,0.0,9.6,0.0,0.0,1.0,100.0,0.0024,8.02
2024-12-19,2770.0,22243.1,0.02,0.04,0.0,0.02,0.0,22243.1,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197466.0,9615651.98,0.0,9.63,0.0,0.0,1.0,100.0,0.0023,8.03
2024-12-20,2770.0,21827.6,0.02,0.04,0.0,0.02,0.0,21827.6,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201480.0,9467662.4,0.0,9.56,0.0,0.0,1.0,100.0,0.0023,7.88
2024-12-23,2770.0,21910.7,0.02,0.04,0.0,0.02,0.0,21910.7,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223881.0,9680898.71,0.0,9.65,0.0,0.0,1.0,100.0,0.0023,7.91
2024-12-24,2770.0,22464.7,0.02,0.04,0.0,0.02,0.0,22464.7,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226427.0,9946322.97,0.0,9.77,0.0,0.0,1.0,100.0,0.0023,8.11
2024-12-25,2770.0,22464.7,0.02,0.04,0.0,0.02,0.0,22464.7,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226427.0,9946322.97,0.0,9.78,0.0,0.0,1.0,100.0,0.0023,0.0
2024-12-26,2770.0,22464.7,0.02,0.04,0.0,0.02,0.0,22464.7,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223659.0,9923874.49,0.0,9.9,0.0,0.0,1.0,100.0,0.0023,0.0
2024-12-27,2770.0,22520.1,0.02,0.04,0.0,0.02,0.0,22520.1,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238373.0,10067972.49,0.0,10.03,0.0,0.0,1.0,100.0,0.0022,8.13
2024-12-30,2770.0,22409.3,0.02,0.04,0.0,0.02,0.0,22409.3,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255801.0,10159430.09,0.0,10.2,0.0,0.0,1.0,100.0,0.0022,8.09
2024-12-31,2770.0,22492.4,0.02,0.04,0.0,0.02,0.0,22492.4,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254559.0,10187019.08,0.0,10.17,0.0,0.0,1.0,100.0,0.0022,8.12
2025-01-01,2770.0,22492.4,0.02,0.04,0.0,0.02,0.0,22492.4,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186076.0,9630937.12,0.0,9.62,0.0,0.0,1.0,100.0,0.0023,0.0
2025-01-02,2770.0,22437.0,0.02,0.04,0.0,0.02,0.0,22437.0,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182488.0,9578152.8,0.0,9.63,0.0,0.0,1.0,100.0,0.0023,8.1
2025-01-03,2770.0,22049.2,0.02,0.04,0.0,0.02,0.0,22049.2,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181493.0,9404684.28,0.0,9.5,0.0,0.0,1.0,100.0,0.0023,7.96
2025-01-06,2770.0,21522.9,0.02,0.04,0.0,0.02,0.0,21522.9,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182414.0,9187356.78,0.0,9.31,0.0,0.0,1.0,100.0,0.0023,7.77
2025-01-07,2770.0,21606.0,0.02,0.04,0.0,0.02,0.0,21606.0,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185477.0,9246720.6,0.0,9.24,0.0,0.0,1.0,100.0,0.0023,7.8
2025-01-08,2770.0,21218.2,0.02,0.04,0.0,0.02,0.0,21218.2,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186893.0,9091600.38,0.0,9.23,0.0,0.0,1.0,100.0,0.0023,7.66
2025-01-09,2770.0,21495.2,0.02,0.04,0.0,0.02,0.0,21495.2,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185594.0,9200209.44,0.0,9.12,0.0,0.0,1.0,100.0,0.0023,7.76
2025-01-10,2770.0,21107.4,0.02,0.04,0.0,0.02,0.0,21107.4,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185441.0,9033060.42,0.0,9.13,0.0,0.0,1.0,100.0,0.0023,7.62
2025-01-13,2770.0,20553.4,0.02,0.04,0.0,0.02,0.0,20553.4,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184441.0,8788552.22,0.0,8.95,0.0,0.0,1.0,100.0,0.0023,7.42
2025-01-14,2770.0,20470.3,0.02,0.04,0.0,0.02,0.0,20470.3,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188371.0,8782061.69,0.0,8.76,0.0,0.0,1.0,100.0,0.0023,7.39
2025-01-15,2770.0,21218.2,0.02,0.04,0.0,0.02,0.0,21218.2,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190517.0,9119360.22,0.0,8.89,0.0,0.0,1.0,100.0,0.0023,7.66
2025-01-16,2770.0,22076.9,0.02,0.04,0.0,0.02,0.0,22076.9,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191346.0,9495027.62,0.0,9.22,0.0,0.0,1.0,100.0,0.0023,7.97
2025-01-17,2770.0,21883.0,0.02,0.05,0.0,0.02,0.0,21883.0,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190796.0,9407288.4,0.0,9.47,0.0,0.0,1.0,100.0,0.0023,7.9
2025-01-20,2770.0,21606.0,0.02,0.05,0.0,0.02,0.0,21606.0,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194758.0,9319112.4,0.0,9.38,0.0,0.0,1.0,100.0,0.0023,7.8
2025-01-21,2770.0,22132.3,0.02,0.05,0.0,0.02,0.0,22132.3,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199367.0,9582942.33,0.0,9.4,0.0,0.0,1.0,100.0,0.0023,7.99
2025-01-22,2770.0,21772.2,0.02,0.05,0.0,0.02,0.0,21772.2,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203001.0,9455587.86,0.0,9.57,0.0,0.0,1.0,100.0,0.0023,7.86
2025-01-23,2770.0,21578.3,0.02,0.05,0.0,0.02,0.0,21578.3,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263523.0,9842844.17,0.0,9.9,0.0,0.0,1.0,100.0,0.0022,7.79
2025-01-24,2770.0,21633.7,0.02,0.05,0.0,0.02,0.0,21633.7,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263097.0,9864787.57,0.0,9.8,0.0,0.0,1.0,100.0,0.0022,7.81
2025-01-27,2770.0,21135.1,0.02,0.05,0.0,0.02,0.0,21135.1,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266897.0,9666424.11,0.0,9.83,0.0,0.0,1.0,100.0,0.0022,7.63
2025-01-28,2770.0,22076.9,0.02,0.05,0.0,0.02,0.0,22076.9,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266795.0,10096356.15,0.0,9.8,0.0,0.0,1.0,100.0,0.0022,7.97
2025-01-29,2770.0,20775.0,0.02,0.05,0.0,0.02,0.0,20775.0,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266471.0,9498532.5,0.0,9.95,0.0,0.0,1.0,100.0,0.0022,7.5
2025-01-30,2770.0,20636.5,0.02,0.05,0.0,0.02,0.0,20636.5,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267849.0,9445475.05,0.0,9.52,0.0,0.0,1.0,100.0,0.0022,7.45
2025-01-31,2770.0,20996.6,0.02,0.05,0.0,0.02,0.0,20996.6,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269233.0,9620786.14,0.0,9.57,0.0,0.0,1.0,100.0,0.0022,7.58
2025-02-03,2770.0,21218.2,0.02,0.05,0.0,0.02,0.0,21218.2,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357463.0,10398166.58,0.0,10.31,0.0,0.0,1.0,100.0,0.002,7.66
2025-02-04,5910.0,44856.9,0.03,0.12,0.01,0.05,0.0,44856.9,0.0,5910.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357947.0,10306817.73,0.0,10.35,0.0,47.58,0.5012,52.42,0.0044,7.59
2025-02-05,2770.0,21495.2,0.02,0.06,0.0,0.02,0.0,21495.2,0.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.0,0.0,0.02,0.0,0.0,0.0,0.0,1363535.0,10581031.6,0.0,10.42,0.0,0.0,1.0,100.0,0.002,7.76
2025-02-06,3682.0,28903.7,0.02,0.08,0.0,0.03,0.0,25324.1,456.0,3226.0,3579.6,0.0,0.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.3,0.03,151044.0,1185695.4,0.0,1.19,0.3,24.67,0.6283,75.33,0.0027,7.85
2025-02-07,3682.0,28204.12,0.02,0.08,0.0,0.03,0.0,24711.16,456.0,3226.0,3492.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.03,151044.0,1156997.04,0.0,1.19,0.3,24.89,0.6261,75.11,0.0027,7.66
2025-02-10,4184.0,31589.2,0.02,0.09,0.01,0.03,0.0,26251.35,707.0,3477.0,5337.85,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.47,0.05,150093.0,1133202.15,0.0,1.13,0.48,33.39,0.5552,66.61,0.0031,7.55
2025-02-11,29848.0,225352.4,0.17,0.66,0.04,0.22,0.0,123132.95,13539.0,16309.0,102219.45,0.0,0.0,0.0,0.0,0.0,12832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,12832.0,0.0,0.1,0.0,0.0,0.0,8.25,0.99,150493.0,1136222.15,0.0,1.14,8.22,16.3,0.6016,75.37,0.0217,7.55
2025-02-12,29848.0,233709.84,0.17,0.65,0.04,0.23,0.0,127699.47,13539.0,16309.0,106010.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,8.25,0.98,150493.0,1178360.19,0.0,1.18,7.97,15.85,0.6102,76.06,0.0217,7.83
2025-02-13,98814.0,784583.16,0.55,2.07,0.12,0.78,0.0,419803.68,50102.0,52872.0,397809.88,0.0,0.0,32403.0,0.29,0.0,0.0,0.0,0.0,36563.0,0.0,0.0,0.0,0.29,32403.0,0.0,4160.0,0.0,0.39,0.0,0.0,0.0,36.9,3.73,85690.0,680378.6,0.0,0.68,36.42,3.09,0.909,95.28,0.0735,7.94
2025-02-14,98814.0,785571.3,0.55,1.95,0.12,0.78,0.0,420332.4,50102.0,52872.0,398310.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,36.9,3.72,85690.0,681235.5,0.0,0.68,36.88,3.07,0.9092,95.29,0.0733,7.95
2025-02-17,123468.0,974162.52,0.69,2.44,0.15,0.98,0.0,514420.11,62429.0,65199.0,492564.81,0.0,0.0,12327.0,0.09,0.0,0.0,0.0,0.0,12327.0,0.0,0.0,0.0,0.09,12327.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,100.0,4.67,0.0,0.0,0.0,0.0,100.0,2.39,0.9286,96.32,0.0924,7.89
2025-02-18,123468.0,966754.44,0.69,2.48,0.15,0.97,0.0,510508.17,62429.0,65199.0,488819.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,100.0,4.66,0.0,0.0,0.0,0.0,100.0,2.41,0.9283,96.31,0.0921,7.83
2025-02-19,175968.0,1416542.4,0.98,3.59,0.21,1.4,0.0,736164.45,88679.0,91449.0,713865.95,0.0,0.0,26250.0,0.22,0.0,0.0,0.0,0.0,26250.0,0.0,0.0,0.0,0.22,26250.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,100.0,6.74,0.0,0.0,0.0,0.0,100.0,1.61,0.9516,97.53,0.1338,8.05
2025-02-20,200382.0,1613075.1,1.12,3.78,0.24,1.61,0.0,834430.8,100886.0,103656.0,812132.3,0.0,0.0,12207.0,0.1,0.0,0.0,0.0,0.0,12207.0,0.0,0.0,0.0,0.1,12207.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,100.0,7.69,0.0,0.0,0.0,0.0,100.0,1.39,0.9579,97.86,0.1528,8.05
2025-02-21,216172.0,1744508.04,1.21,4.12,0.26,1.74,0.0,900216.57,108781.0,111551.0,877862.67,0.0,0.0,7895.0,0.0,0.0,7895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7895.0,0.06,0.0,0.0,0.88,0.0,0.0,0.0,100.0,8.25,0.0,0.0,0.0,0.0,100.0,4.12,0.8823,93.83,0.164,8.07
2025-02-24,216172.0,1742346.32,1.21,4.12,0.26,1.74,0.0,899101.06,108781.0,111551.0,876774.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,100.0,8.26,0.0,0.0,0.0,0.0,100.0,4.12,0.8824,93.83,0.1642,8.06
2025-02-25,216172.0,1714243.96,1.21,4.19,0.26,1.73,0.0,884599.43,108781.0,111551.0,862633.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,100.0,8.26,0.0,0.0,0.0,0.0,100.0,4.09,0.8825,93.84,0.1641,7.93
2025-02-26,183769.0,1497717.35,1.03,3.63,0.22,1.47,0.0,645056.2,108781.0,79148.0,886565.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32403.0,0.86,0.24,0.0,0.0,100.0,8.28,0.0,0.0,0.0,0.0,100.0,5.01,0.8591,92.53,0.1399,8.15
2025-02-27,125116.0,1013439.6,0.7,2.49,0.15,1.02,0.0,428473.8,76378.0,52898.0,618661.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,32403.0,0.0,0.0,0.0,0.0,0.0,0.0,26250.0,0.62,0.22,0.0,0.0,100.0,5.74,0.0,0.0,0.0,0.0,100.0,7.71,0.7894,88.47,0.094,8.1
2025-02-28,98866.0,796859.96,0.55,1.99,0.12,0.8,0.0,426357.88,50128.0,52898.0,404031.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,26250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,39.66,3.8,76259.0,614647.54,0.0,0.62,39.48,10.32,0.7269,84.55,0.0749,8.06
2025-03-03,74212.0,601117.2,0.41,1.5,0.09,0.6,0.0,328625.1,37801.0,40571.0,306188.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,12327.0,0.0,0.0,0.0,0.0,0.0,0.0,12327.0,0.3,0.1,0.0,0.0,29.91,2.85,88586.0,717546.6,0.0,0.72,29.53,15.1,0.6254,77.43,0.056,8.1
2025-03-04,48072.0,371115.84,0.27,0.98,0.06,0.38,0.0,210470.36,24493.0,27263.0,189085.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,13308.0,0.0,0.0,0.0,0.0,0.0,0.0,13308.0,0.2,0.11,0.0,0.0,17.02,1.81,119386.0,921659.92,0.0,0.92,17.62,19.5,0.5371,70.24,0.0356,7.72
2025-03-05,75715.0,599662.8,0.42,1.63,0.09,0.59,0.0,335245.68,39559.0,42329.0,313307.28,0.0,0.0,12577.0,0.12,0.0,0.0,0.0,0.0,15066.0,0.0,0.0,0.0,0.12,12577.0,0.0,2489.0,0.0,0.3,0.0,0.0,0.0,28.45,2.95,99509.0,788111.28,0.0,0.79,27.75,11.95,0.6897,82.07,0.0565,7.92
2025-03-06,75715.0,598148.5,0.42,1.56,0.09,0.6,0.0,334399.1,39559.0,42329.0,312516.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,29.44,2.96,94809.0,748991.1,0.0,0.75,29.5,11.9,0.6905,82.12,0.0566,7.9
2025-03-07,73226.0,615098.4,0.41,1.47,0.09,0.6,0.0,334656.0,37070.0,39840.0,311388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,2489.0,0.0,0.0,0.0,0.0,0.0,0.0,2489.0,0.29,0.01,0.0,0.0,28.11,2.78,94809.0,796395.6,0.0,0.75,28.22,12.67,0.6795,81.33,0.0548,8.4
2025-03-10,79569.0,645304.59,0.44,1.35,0.1,0.65,0.0,374544.13,37070.0,46183.0,300637.7,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,6343.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,27.92,2.76,95709.0,776199.99,0.0,0.8,27.85,12.09,0.5863,74.76,0.0593,8.11
2025-03-11,79569.0,625412.34,0.44,1.3,0.1,0.63,0.0,362998.38,37070.0,46183.0,291370.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,28.02,2.78,95209.0,748342.74,0.0,0.77,27.93,12.45,0.5825,74.45,0.0597,7.86
2025-03-12,80549.0,644392.0,0.45,1.29,0.1,0.64,0.0,382960.0,38970.0,47870.0,311760.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.02,0.0,0.0,1900.0,213.0,0.31,0.0,0.0,0.0,28.79,2.75,96409.0,771272.0,0.0,0.76,28.83,12.0,0.5621,73.06,0.0568,8.0
2025-03-13,114840.0,861300.0,0.64,1.91,0.14,0.89,0.0,490822.5,56543.0,65443.0,424072.5,0.0,0.0,17573.0,0.12,0.0,0.0,0.0,0.0,17573.0,0.0,0.0,0.0,0.12,17573.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,100.0,4.02,0.0,0.0,0.0,0.0,100.0,8.38,0.6821,81.8,0.0816,7.5
