DATE,EEE FP Equity_DX_SI_QTY,EEE FP Equity_DX_SHORT_INTEREST_VALUE,EEE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EEE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EEE FP Equity_DX_SI_MV,EEE FP Equity_DX_DSS,EEE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EEE FP Equity_DX_SUPPLY_SI_QTY,EEE FP Equity_DX_BROKER_SI_QTY,EEE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EEE FP Equity_DX_BROKER_SI_MV_NEW_x,EEE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EEE FP Equity_DX_SUPPLY_SI_QTY_INC_x,EEE FP Equity_DX_BROKER_SI_MV_INC_x,EEE FP Equity_DX_SUPPLY_SI_MV_NEW,EEE FP Equity_DX_BROKER_SI_QTY_ADD,EEE FP Equity_DX_BROKER_SI_QTY_NEW,EEE FP Equity_DX_SUPPLY_SI_MV_DEC,EEE FP Equity_DX_BROKER_SI_QTY_INC,EEE FP Equity_DX_SUPPLY_SI_QTY_DEC,EEE FP Equity_DX_BROKER_SI_MV_NEW_y,EEE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EEE FP Equity_DX_BROKER_SI_MV_INC_y,EEE FP Equity_DX_SUPPLY_SI_QTY_INC_y,EEE FP Equity_DX_BROKER_SI_MV_ADD,EEE FP Equity_DX_SUPPLY_SI_QTY_ADD,EEE FP Equity_DX_BROKER_SI_QTY_DEC,EEE FP Equity_DX_SUPPLY_SI_MV,EEE FP Equity_DX_BROKER_SI_MV_DEC,EEE FP Equity_DX_SUPPLY_SI_MV_RMV,EEE FP Equity_DX_BROKER_SI_MV_RMV,EEE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EEE FP Equity_DX_UTILIZATION_QUANTITY,EEE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EEE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EEE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EEE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EEE FP Equity_DX_ACTIVE_UTILIZATION_MV,EEE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EEE FP Equity_DX_BROKER_SI_CON_RATIO,EEE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EEE FP Equity_DX_DEMAND_SUPPLY_RATIO,EEE FP Equity_PX_LAST
2022-02-01,16200.0,151907.4,1.82,0.08,0.15,0.0,75953.7,8100.0,8100.0,75953.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.94,0.12,854058.0,8008501.87,0.0,8.06,0.94,27.56,0.4222,56.69,0.0024,9.377
2022-02-02,16200.0,152247.6,1.67,0.08,0.15,0.0,76123.8,8100.0,8100.0,76123.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.94,0.12,854058.0,8026437.08,0.0,8.01,0.94,27.56,0.4222,56.69,0.0024,9.398
2022-02-03,16200.0,150805.8,1.35,0.08,0.15,0.0,75402.9,8100.0,8100.0,75402.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.94,0.12,854058.0,7950425.92,0.0,7.95,0.94,27.56,0.4222,56.69,0.0024,9.309
2022-02-04,16200.0,146043.0,1.37,0.08,0.15,0.0,73021.5,8100.0,8100.0,73021.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.94,0.12,852372.0,7684133.58,0.0,7.69,0.96,27.53,0.4223,56.72,0.0024,9.015
2022-02-07,15200.0,135097.6,1.23,0.07,0.14,0.0,71992.8,7100.0,8100.0,63104.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.83,0.11,852372.0,7575882.34,0.0,7.59,0.83,29.83,0.4733,61.37,0.0023,8.888
2022-02-08,14200.0,126081.8,1.14,0.07,0.13,0.0,63040.9,7100.0,7100.0,63040.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.06,0.01,0.0,0.0,0.82,0.11,855772.0,7598399.59,0.0,7.6,0.82,32.71,0.5598,67.29,0.0021,8.879
2022-02-09,14200.0,128680.4,1.07,0.07,0.13,0.0,64340.2,7100.0,7100.0,64340.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.82,0.11,855772.0,7755005.86,0.0,7.75,0.81,32.71,0.5598,67.29,0.0021,9.062
2022-02-10,14200.0,131520.4,1.14,0.07,0.13,0.0,65760.2,7100.0,7100.0,65760.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.11,0.0,0.0,0.0,0.0,100.0,32.71,0.5598,67.29,0.0021,9.262
2022-02-11,42136.0,384912.36,3.05,0.2,0.39,0.0,318811.5,7236.0,34900.0,66100.86,0.0,0.0,136.0,0.16,0.0,10000.0,0.0,0.0,17800.0,0.0,0.0,0.0,0.16,136.0,0.09,0.0,0.0,0.07,0.0,0.0,0.0,0.84,0.11,855636.0,7816234.86,0.0,7.79,0.84,26.04,0.4966,64.84,0.0063,9.135
2022-02-14,50072.0,452100.09,3.59,0.24,0.45,0.0,226050.04,25036.0,25036.0,226050.04,0.0,0.0,17800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17800.0,0.0,0.0,9864.0,0.23,0.09,0.0,0.0,2.84,0.37,855636.0,7725537.44,0.0,7.73,2.87,7.58,0.8545,92.13,0.0075,9.029
2022-02-15,50072.0,457608.01,3.68,0.24,0.45,0.0,228804.0,25036.0,25036.0,228804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,2.85,0.37,854703.0,7811130.72,0.0,7.72,2.85,7.55,0.8551,92.16,0.0075,9.139
2022-02-16,49936.0,465852.94,2.91,0.24,0.46,0.0,233560.84,24900.0,25036.0,232292.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,2.83,0.38,854839.0,7974793.03,0.0,7.81,2.83,7.54,0.8551,92.16,0.0076,9.329
2022-02-17,130536.0,1215029.09,7.45,0.62,1.22,0.0,608147.49,65200.0,65336.0,606881.6,0.0,0.0,22400.0,0.38,0.0,0.0,0.0,0.0,40300.0,0.0,0.0,0.0,0.38,22400.0,0.0,17900.0,0.0,0.61,0.0,0.0,0.0,1.01,0.99,6392916.0,59505262.13,0.0,59.65,1.01,24.68,0.6259,75.16,0.0198,9.308
2022-02-18,218400.0,2012337.6,12.31,1.03,2.03,0.0,1006168.8,109200.0,109200.0,1006168.8,0.0,0.0,44000.0,0.41,0.0,0.0,0.0,0.0,44000.0,0.0,0.0,0.0,0.41,44000.0,0.0,0.0,136.0,1.01,0.0,0.0,0.0,1.69,1.66,6350548.0,58513949.27,0.0,58.54,1.69,16.38,0.726,83.62,0.0332,9.214
2022-02-21,218400.0,1983072.0,12.27,1.03,2.0,0.0,991536.0,109200.0,109200.0,991536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.69,1.66,6350548.0,57662975.84,0.0,57.55,1.7,16.39,0.7259,83.61,0.0332,9.08
2022-02-22,218400.0,1984164.0,10.05,1.03,1.98,0.0,992082.0,109200.0,109200.0,992082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.69,1.66,6346209.0,57655308.77,0.0,57.62,1.69,16.4,0.7259,83.6,0.0332,9.085
2022-02-23,218400.0,1987221.6,10.03,1.03,1.98,0.0,993610.8,109200.0,109200.0,993610.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.69,1.66,6347329.0,57754346.57,0.0,57.61,1.69,16.39,0.7259,83.61,0.0332,9.099
2022-02-24,878600.0,7797575.0,39.79,4.15,8.01,0.0,3898787.5,439300.0,439300.0,3898787.5,0.0,0.0,330100.0,3.0,0.0,0.0,0.0,0.0,330100.0,0.0,0.0,0.0,3.0,330100.0,0.0,0.0,0.0,4.01,0.0,0.0,0.0,6.62,6.5,6192329.0,54956919.88,0.0,56.48,6.62,27.91,0.5976,72.09,0.1301,8.875
2022-02-25,664000.0,6144653.33,30.47,3.14,5.94,0.0,4233703.16,206500.0,457500.0,1910950.17,0.0,0.0,0.0,0.08,0.0,0.0,0.0,2.11,18200.0,232800.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,3.11,3.06,6426249.0,59468482.43,0.0,59.7,3.05,28.61,0.5915,71.39,0.0983,9.274
2022-02-28,43600.0,401948.4,1.3,0.21,0.4,0.0,200974.2,21800.0,21800.0,200974.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,184700.0,0.0,0.0,0.0,0.0,0.0,0.0,435700.0,0.2,3.88,0.0,0.0,0.34,0.33,6425261.0,59234481.16,0.0,59.69,0.34,32.93,0.5583,67.07,0.0066,9.219
2022-03-01,642000.0,5745258.0,16.71,2.99,5.92,0.0,2920953.6,315600.0,326400.0,2824304.4,0.0,0.0,293800.0,2.81,0.0,0.0,0.0,0.0,304600.0,0.0,0.0,0.0,2.81,293800.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,4.78,4.69,6285773.0,56251382.58,0.0,58.01,4.78,33.31,0.5557,66.69,0.0955,8.949
2022-03-02,456900.0,4139970.9,9.74,2.13,4.1,0.0,2759980.6,152300.0,304600.0,1379990.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,163300.0,0.0,0.0,0.0,0.0,0.0,0.0,21800.0,1.37,0.28,0.0,0.0,100.0,2.27,0.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0681,9.061
2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,152300.0,0.0,0.0,0.0,0.0,0.0,0.0,304600.0,0.0,2.74,0.0,0.0,0.0,0.0,6565833.0,58468742.87,0.0,59.55,0.0,0.0,0.0,0.0,0.0,8.905
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6565830.0,56203504.8,0.0,58.45,0.0,0.0,0.0,0.0,0.0,8.56
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6564825.0,54698121.9,0.0,56.12,0.0,0.0,0.0,0.0,0.0,8.332
2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6545783.0,54775112.14,0.0,54.37,0.0,0.0,0.0,0.0,0.0,8.368
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6547623.0,58201820.85,0.0,54.66,0.0,0.0,0.0,0.0,0.0,8.889
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6545180.0,57394683.42,0.0,58.15,0.0,0.0,0.0,0.0,0.0,8.769
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6545024.0,58388159.1,0.0,58.38,0.0,0.0,0.0,0.0,0.0,8.921
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6544374.0,59305117.19,0.0,58.21,0.0,0.0,0.0,0.0,0.0,9.062
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6539550.0,58751317.2,0.0,59.35,0.0,0.0,0.0,0.0,0.0,8.984
2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6539550.0,59810724.3,0.0,59.01,0.0,0.0,0.0,0.0,0.0,9.146
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6540023.0,60292472.04,0.0,59.63,0.0,0.0,0.0,0.0,0.0,9.219
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6528296.0,59962398.76,0.0,59.96,0.0,0.0,0.0,0.0,0.0,9.185
2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6526783.0,58845475.53,0.0,58.79,0.0,0.0,0.0,0.0,0.0,9.016
2022-03-22,37400.0,342284.8,0.32,0.19,0.34,0.0,171142.4,18700.0,18700.0,171142.4,0.0,0.0,0.0,0.0,0.0,18700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,18700.0,0.0,0.17,0.0,0.0,0.0,100.0,0.28,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0057,9.152
2022-03-23,233200.0,2073381.2,1.98,1.17,2.13,0.0,1036690.6,116600.0,116600.0,1036690.6,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,97900.0,0.0,0.0,0.0,0.9,0.0,0.0,97900.0,0.0,1.06,0.0,0.0,0.0,1.81,1.78,6324044.0,56227075.2,0.0,57.87,1.81,0.0,1.0,100.0,0.0355,8.891
2022-03-24,124500.0,1101576.0,1.05,0.62,1.11,0.0,866219.2,26600.0,97900.0,235356.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,18700.0,0.24,0.2,0.0,0.0,3.08,0.4,836057.0,7397432.34,0.0,7.43,3.11,0.0,1.0,100.0,0.0189,8.848
2022-03-25,34500.0,312501.0,0.3,0.17,0.31,0.0,71558.2,26600.0,7900.0,240942.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.24,0.8,0.0,0.0,3.08,0.4,836057.0,7573004.31,0.0,7.57,3.07,0.0,1.0,100.0,0.0053,9.058
2022-03-28,30700.0,280260.3,0.26,0.15,0.28,0.0,176189.7,11400.0,19300.0,104070.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.14,11400.0,15200.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,0.17,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0047,9.129
2022-03-29,22800.0,211834.8,0.2,0.11,0.21,0.0,105917.4,11400.0,11400.0,105917.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7900.0,0.1,0.07,0.0,0.0,100.0,0.17,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0035,9.291
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,11400.0,0.0,0.0,0.0,0.0,0.0,0.0,11400.0,0.0,0.1,0.0,0.0,0.0,0.0,6564479.0,60964316.47,0.0,60.96,0.0,0.0,0.0,100.0,0.0,9.287
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6557264.0,60077652.77,0.0,60.81,0.0,0.0,0.0,0.0,0.0,9.162
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6544911.0,60494612.37,0.0,60.69,0.0,0.0,0.0,0.0,0.0,9.243
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6541059.0,60393597.75,0.0,60.45,0.0,0.0,0.0,0.0,0.0,9.233
2022-04-05,39400.0,364607.6,0.32,0.19,0.36,0.0,182303.8,19700.0,19700.0,182303.8,0.0,0.0,0.0,0.0,0.0,19700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,19700.0,0.0,0.18,0.0,0.0,0.0,100.0,0.3,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.006,9.254
2022-04-06,39400.0,356451.8,0.3,0.19,0.36,0.0,178225.9,19700.0,19700.0,178225.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,100.0,0.3,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.006,9.047
2022-04-07,251200.0,2264819.2,1.88,1.23,2.27,0.0,1132409.6,125600.0,125600.0,1132409.6,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,105900.0,0.0,0.0,0.0,0.95,0.0,0.0,105900.0,0.0,1.14,0.0,0.0,0.0,14.57,1.92,736250.0,6638030.0,0.0,6.66,14.57,0.0,1.0,100.0,0.0384,9.016
2022-04-08,193500.0,1767816.0,1.45,0.95,1.75,0.0,620334.4,125600.0,67900.0,1147481.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57700.0,1.13,0.52,0.0,0.0,14.57,1.92,736250.0,6726380.0,0.0,6.64,14.57,0.0,1.0,100.0,0.0296,9.136
2022-04-11,110800.0,1022240.8,0.91,0.54,1.01,0.0,626445.4,42900.0,67900.0,395795.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,82700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,5.1,0.66,798981.0,7371398.71,0.0,7.31,5.1,0.0,1.0,100.0,0.017,9.226
2022-04-12,110800.0,1006064.0,0.95,0.54,1.02,0.0,616532.0,42900.0,67900.0,389532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,5.1,0.66,798981.0,7254747.48,0.0,7.36,5.1,0.0,1.0,100.0,0.017,9.08
2022-04-13,85800.0,778463.4,0.79,0.42,0.78,0.0,389231.7,42900.0,42900.0,389231.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.39,0.23,0.0,0.0,5.1,0.66,798027.0,7240498.97,0.0,7.25,5.1,0.0,1.0,100.0,0.0131,9.073
2022-04-14,100100.0,914914.0,0.89,0.49,0.91,0.0,522808.0,42900.0,57200.0,392106.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,14300.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,5.1,0.66,798027.0,7293966.78,0.0,7.25,5.1,0.0,1.0,100.0,0.0153,9.14
2022-04-15,100100.0,914914.0,0.9,0.49,0.92,0.0,522808.0,42900.0,57200.0,392106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,5.1,0.66,798027.0,7293966.78,0.0,7.3,5.1,0.0,1.0,100.0,0.0153,0.0
2022-04-18,114400.0,1045616.0,1.03,0.56,1.04,0.0,522808.0,57200.0,57200.0,522808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300.0,0.0,0.52,0.0,0.0,0.0,6.69,0.87,798027.0,7293966.78,0.0,7.3,6.68,0.0,1.0,100.0,0.0175,0.0
2022-04-19,114400.0,1030057.6,1.03,0.56,1.04,0.0,515028.8,57200.0,57200.0,515028.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,6.52,0.87,819827.0,7381722.31,0.0,7.49,6.52,0.0,1.0,100.0,0.0174,9.004
2022-04-20,370600.0,3355783.0,3.32,1.8,3.35,0.0,1677891.5,185300.0,185300.0,1677891.5,0.0,0.0,128100.0,1.15,0.0,0.0,0.0,0.0,128100.0,0.0,0.0,0.0,1.15,128100.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,21.1,2.83,692889.0,6274109.9,0.0,6.28,21.09,0.0,1.0,100.0,0.0566,9.055
2022-04-21,287700.0,2631016.5,2.82,1.4,2.6,0.0,1694568.5,102400.0,185300.0,936448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,82900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,11.66,1.56,775789.0,7094590.41,0.0,7.02,11.66,0.0,1.0,100.0,0.0439,9.145
2022-04-22,190500.0,1710690.0,2.31,0.93,1.73,0.0,791138.0,102400.0,88100.0,919552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97200.0,0.92,0.88,0.0,0.0,11.66,1.56,775789.0,6966585.22,0.0,6.98,11.66,0.0,1.0,100.0,0.0291,8.98
2022-04-25,88100.0,784971.0,1.08,0.43,0.79,0.0,784971.0,0.0,88100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,102400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.1699,8.91
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88100.0,0.0,0.8,0.0,0.0,0.0,0.0,4470981.0,39760434.03,0.0,39.68,0.0,0.0,0.0,0.0,0.0,8.893
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748986.0,15583465.26,0.0,15.56,0.0,0.0,0.0,0.0,0.0,8.91
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6541543.0,58003861.78,0.0,58.21,0.0,0.0,0.0,0.0,0.0,8.867
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6540584.0,57014270.73,0.0,57.0,0.0,0.0,0.0,0.0,0.0,8.717
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6549139.0,56257104.01,0.0,57.07,0.0,0.0,0.0,0.0,0.0,8.59
2022-05-03,38600.0,332461.8,0.55,0.19,0.33,0.0,166230.9,19300.0,19300.0,166230.9,0.0,0.0,0.0,0.0,0.0,19300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,19300.0,0.0,0.17,0.0,0.0,0.0,100.0,0.29,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0059,8.613
2022-05-04,134600.0,1146792.0,2.61,0.65,1.17,0.0,573396.0,67300.0,67300.0,573396.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,48000.0,0.0,0.0,0.0,0.42,0.0,0.0,48000.0,0.0,0.58,0.0,0.0,0.0,7.39,1.03,843425.0,7185981.0,0.0,7.31,7.39,0.0,1.0,100.0,0.0205,8.52
