DATE,CEN FP Equity_DX_SI_QTY,CEN FP Equity_DX_SHORT_INTEREST_VALUE,CEN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CEN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CEN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CEN FP Equity_DX_SI_MV,CEN FP Equity_DX_DSS,CEN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CEN FP Equity_DX_SUPPLY_SI_QTY,CEN FP Equity_DX_BROKER_SI_QTY,CEN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CEN FP Equity_DX_BROKER_SI_MV_NEW_x,CEN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CEN FP Equity_DX_SUPPLY_SI_QTY_INC_x,CEN FP Equity_DX_BROKER_SI_MV_INC_x,CEN FP Equity_DX_SUPPLY_SI_MV_NEW,CEN FP Equity_DX_BROKER_SI_QTY_ADD,CEN FP Equity_DX_BROKER_SI_QTY_NEW,CEN FP Equity_DX_SUPPLY_SI_MV_DEC,CEN FP Equity_DX_BROKER_SI_QTY_INC,CEN FP Equity_DX_SUPPLY_SI_QTY_DEC,CEN FP Equity_DX_BROKER_SI_MV_NEW_y,CEN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CEN FP Equity_DX_BROKER_SI_MV_INC_y,CEN FP Equity_DX_SUPPLY_SI_QTY_INC_y,CEN FP Equity_DX_BROKER_SI_MV_ADD,CEN FP Equity_DX_SUPPLY_SI_QTY_ADD,CEN FP Equity_DX_BROKER_SI_QTY_DEC,CEN FP Equity_DX_SUPPLY_SI_MV,CEN FP Equity_DX_BROKER_SI_MV_DEC,CEN FP Equity_DX_SUPPLY_SI_MV_RMV,CEN FP Equity_DX_BROKER_SI_MV_RMV,CEN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CEN FP Equity_DX_UTILIZATION_QUANTITY,CEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CEN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CEN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CEN FP Equity_DX_ACTIVE_UTILIZATION_MV,CEN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CEN FP Equity_DX_BROKER_SI_CON_RATIO,CEN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CEN FP Equity_DX_DEMAND_SUPPLY_RATIO,CEN FP Equity_PX_LAST
2006-09-21,35048.0,1065779.39,1.08,10.9,0.31,0.89,0.0,1065779.39,35054.0,35048.0,1065961.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,32.8,15.88,71833.0,2184379.45,0.0,0.0,100.13,0.18,0.9963,99.82,0.1587,34.3
2006-09-22,35048.0,1062672.16,1.08,10.95,0.31,0.89,0.0,1062672.16,35054.0,35048.0,1062854.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,32.8,15.88,71826.0,2177798.76,0.0,0.0,100.13,0.18,0.9963,99.82,0.1588,34.2
2006-09-25,70048.0,2061786.93,2.16,21.41,0.62,2.15,0.0,1031599.88,35053.0,35048.0,1031747.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,32.85,15.89,71661.0,2109263.83,0.0,0.0,100.13,0.08,0.9985,99.92,0.3175,33.2
2006-09-26,48.0,1410.27,0.0,0.01,0.0,0.0,0.0,1410.27,48.0,48.0,1410.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,35005.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,0.0,0.89,0.0,0.0,0.02,0.02,214145.0,6291734.69,0.0,7.12,0.02,0.0,1.0,100.0,0.0002,33.14
2006-09-27,48.0,1395.38,0.0,0.01,0.0,0.0,0.0,1395.38,48.0,48.0,1395.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,209818.0,6099498.34,0.0,6.94,0.02,0.0,1.0,100.0,0.0002,32.79
2006-09-28,48.0,1402.19,0.0,0.01,0.0,0.0,0.0,1402.19,48.0,48.0,1402.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,209920.0,6132240.72,0.0,6.9,0.02,0.0,1.0,100.0,0.0002,32.95
2006-09-29,48.0,1407.72,0.0,0.01,0.0,0.0,0.0,1407.72,48.0,48.0,1407.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,210118.0,6162241.54,0.0,6.91,0.02,0.0,1.0,100.0,0.0002,33.08
2006-10-02,48.0,1403.04,0.0,0.01,0.0,0.0,0.0,1403.04,48.0,48.0,1403.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,209760.0,6131286.07,0.0,6.92,0.02,0.0,1.0,100.0,0.0002,32.97
2006-10-03,48.0,1389.42,0.0,0.01,0.0,0.0,0.0,1389.42,48.0,48.0,1389.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,209865.0,6074816.44,0.0,6.9,0.02,0.0,1.0,100.0,0.0002,32.65
2006-10-04,48.0,1382.61,0.0,0.01,0.0,0.0,0.0,1382.61,48.0,48.0,1382.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,211792.0,6100553.23,0.0,6.9,0.02,0.0,1.0,100.0,0.0002,32.49
2006-10-05,48.0,1371.12,0.0,0.01,0.0,0.0,0.0,1371.12,48.0,48.0,1371.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,211677.0,6046571.13,0.0,6.85,0.02,0.0,1.0,100.0,0.0002,32.22
2006-10-06,48.0,1361.76,0.0,0.01,0.0,0.0,0.0,1361.76,48.0,48.0,1361.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,212153.0,6018788.93,0.0,6.83,0.02,0.0,1.0,100.0,0.0002,32.0
2006-10-09,48.0,1361.76,0.0,0.01,0.0,0.0,0.0,1361.76,48.0,48.0,1361.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,212294.0,6022789.11,0.0,6.73,0.02,0.0,1.0,100.0,0.0002,32.0
2006-10-10,48.0,1363.89,0.0,0.01,0.0,0.0,0.0,1363.89,48.0,48.0,1363.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,204038.0,5797610.7,0.0,6.54,0.02,0.0,1.0,100.0,0.0002,32.05
2006-10-11,48.0,1361.76,0.0,0.01,0.0,0.0,0.0,1361.76,48.0,48.0,1361.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,226092.0,6414238.91,0.0,7.25,0.02,0.0,1.0,100.0,0.0002,32.0
2006-10-12,48.0,1361.76,0.0,0.01,0.0,0.0,0.0,1361.76,48.0,48.0,1361.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,218624.0,6202371.46,0.0,6.99,0.02,0.0,1.0,100.0,0.0002,32.0
2006-10-13,48.0,1361.76,0.0,0.01,0.0,0.0,0.0,1361.76,48.0,48.0,1361.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,222389.0,6309184.65,0.0,7.13,0.02,0.0,1.0,100.0,0.0002,32.0
2006-10-16,458.0,12993.48,0.01,0.05,0.0,0.01,0.0,7035.77,258.0,248.0,7319.47,0.0,0.0,210.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.11,0.11,234297.0,6647015.08,0.0,7.48,0.11,19.35,0.6878,80.65,0.002,32.0
2006-10-17,457.0,13005.62,0.01,0.05,0.0,0.01,0.0,7057.76,272.0,248.0,7740.77,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.12,0.12,234163.0,6663973.54,0.0,7.5,0.12,19.31,0.6884,80.69,0.0019,32.1
2006-10-18,458.0,13054.38,0.01,0.05,0.0,0.01,0.0,7068.75,273.0,248.0,7781.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.12,0.12,232283.0,6620767.87,0.0,7.45,0.12,19.27,0.6888,80.73,0.002,32.15
2006-10-19,472.0,13516.2,0.01,0.05,0.0,0.02,0.0,7531.27,272.0,263.0,7788.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.11,0.11,243916.0,6984780.61,0.0,7.85,0.11,23.87,0.6366,76.13,0.0019,32.3
2006-10-20,756.0,21474.56,0.02,0.08,0.01,0.02,0.0,7470.65,493.0,263.0,14003.91,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.2,0.2,245375.0,6970000.0,0.0,7.9,0.2,36.64,0.5357,63.36,0.0031,32.04
2006-10-23,688.0,19945.56,0.02,0.08,0.01,0.02,0.0,13915.5,486.0,480.0,14089.45,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,217.0,7.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.2,0.2,243075.0,7046898.32,0.0,7.84,0.2,42.16,0.5123,57.84,0.0028,32.7
2006-10-24,690.0,20003.54,0.02,0.08,0.01,0.02,0.0,13915.5,499.0,480.0,14466.33,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.2,0.2,243254.0,7052087.64,0.0,7.95,0.2,41.67,0.5139,58.33,0.0028,32.7
2006-10-25,11392.0,330362.3,0.35,1.24,0.1,0.37,0.0,324272.4,499.0,11182.0,14470.75,0.0,0.0,0.0,0.0,0.0,10693.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.02,0.0,0.0,0.0,0.2,0.2,243286.0,7055172.23,0.0,7.96,0.2,2.58,0.8768,93.56,0.0467,32.71
2006-10-26,11392.0,328746.34,0.35,1.24,0.1,0.37,0.0,322686.23,499.0,11182.0,14399.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.2,0.2,243307.0,7021268.07,0.0,7.95,0.2,2.59,0.8769,93.57,0.0467,32.55
2006-10-27,11391.0,328616.49,0.35,1.21,0.1,0.37,0.0,322587.1,497.0,11182.0,14337.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.2,0.2,243031.0,7011148.74,0.0,7.92,0.2,2.57,0.8773,93.59,0.0468,32.54
2006-10-30,11391.0,329222.43,0.35,1.21,0.1,0.37,0.0,323181.91,1387.0,11182.0,40087.04,0.0,0.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.57,0.57,242201.0,7000087.84,0.0,7.92,0.57,2.57,0.8773,93.59,0.0468,32.6
2006-10-31,11592.0,333695.71,0.36,1.22,0.1,0.38,0.0,327679.28,1776.0,11383.0,51125.22,0.0,0.0,390.0,0.03,0.0,0.0,0.0,0.0,894.0,0.0,0.0,0.0,0.03,390.0,0.0,0.0,693.0,0.06,0.02,0.0,0.0,0.73,0.73,241944.0,6964775.19,0.0,7.89,0.73,10.37,0.7835,87.89,0.0476,32.47
2006-11-01,11980.0,346245.69,0.37,1.23,0.11,0.39,0.0,340205.18,1770.0,11771.0,51156.5,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,388.0,6.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.73,0.73,241593.0,6982515.44,0.0,7.88,0.73,13.27,0.741,85.04,0.0492,32.6
2006-11-02,11980.0,346458.11,0.37,1.22,0.11,0.39,0.0,340413.89,1776.0,11771.0,51361.4,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.73,0.73,241733.0,6990847.95,0.0,7.89,0.73,13.31,0.7404,84.99,0.0492,32.62
2006-11-03,11981.0,346593.25,0.37,1.22,0.11,0.39,0.0,340518.25,1777.0,11771.0,51406.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.72,0.72,243416.0,7041677.86,0.0,7.94,0.73,13.32,0.7403,84.99,0.0489,32.63
2006-11-06,11981.0,347336.78,0.37,1.12,0.11,0.39,0.0,341248.75,1778.0,11771.0,51545.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.72,0.72,245451.0,7115780.07,0.0,8.02,0.72,13.32,0.7402,84.98,0.0485,32.7
2006-11-07,11981.0,347336.78,0.37,1.19,0.11,0.39,0.0,341248.75,5316.0,11771.0,154114.21,0.0,0.0,3538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3538.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,2.15,2.15,242028.0,7016545.13,0.0,7.91,2.15,13.35,0.7398,84.95,0.0484,32.7
2006-11-08,15516.0,449818.67,0.48,1.56,0.14,0.51,0.0,443730.64,5316.0,15306.0,154114.21,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,3535.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,2.13,2.13,243729.0,7065858.19,0.0,7.96,2.14,33.36,0.5383,65.33,0.0623,32.7
2006-11-09,15516.0,449130.88,0.48,1.57,0.14,0.51,0.0,443052.15,5316.0,15306.0,153878.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,2.14,2.14,243585.0,7050885.86,0.0,7.96,2.14,33.36,0.5383,65.34,0.0623,32.65
2006-11-10,15516.0,447892.85,0.48,1.61,0.14,0.51,0.0,441830.88,5311.0,15306.0,153310.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,2.13,2.13,243593.0,7031680.97,0.0,7.95,2.14,33.33,0.5386,65.37,0.0623,32.56
2006-11-13,15515.0,448276.63,0.48,1.61,0.14,0.51,0.0,442237.97,5301.0,15306.0,153162.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,2.13,2.13,243452.0,7034085.86,0.0,7.93,2.13,33.27,0.5389,65.43,0.0624,32.59
2006-11-14,16039.0,463985.4,0.49,1.66,0.14,0.52,0.0,442780.76,5934.0,15306.0,171662.16,0.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,2.39,2.39,242770.0,7022990.0,0.0,7.91,2.39,33.29,0.5389,65.41,0.0645,32.63
2006-11-15,16646.0,481692.63,0.51,1.64,0.15,0.54,0.0,460452.55,5939.0,15912.0,171859.46,0.0,0.0,5.0,0.02,0.0,0.0,0.0,0.0,606.0,0.0,0.0,0.0,0.02,5.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,2.38,2.38,243487.0,7045890.46,0.0,7.94,2.39,32.71,0.5045,62.89,0.0667,32.64
2006-11-16,16646.0,482578.09,0.51,1.64,0.15,0.54,0.0,461298.97,5940.0,15912.0,172204.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,2.38,2.38,243547.0,7060581.9,0.0,7.95,2.38,32.71,0.5044,62.88,0.0667,32.7
2006-11-17,16647.0,481869.15,0.61,2.2,0.15,0.54,0.0,460593.62,5948.0,15912.0,172172.63,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,2.38,2.38,243620.0,7051898.98,0.0,7.96,2.39,32.76,0.5042,62.85,0.0667,32.65
2006-11-20,16646.0,480364.43,0.61,2.67,0.15,0.54,0.0,459182.92,6227.0,15912.0,179696.58,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.49,2.49,243373.0,7023172.68,0.0,7.92,2.5,32.73,0.5045,62.89,0.0667,32.55
2006-11-21,16929.0,502038.92,0.62,2.88,0.15,0.55,0.0,480331.05,6207.0,16197.0,184072.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,285.0,20.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.49,2.49,243152.0,7210807.91,0.0,8.0,2.47,33.8,0.4978,61.77,0.0679,33.45
2006-11-22,6949.0,207308.61,0.25,1.16,0.06,0.23,0.0,184874.29,6377.0,6197.0,190244.21,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,10000.0,0.21,0.33,0.0,0.0,2.49,2.49,249853.0,7453831.91,0.0,8.27,2.46,11.63,0.7945,88.37,0.0271,33.65
2006-11-23,6936.0,206551.83,0.25,1.32,0.06,0.23,0.0,184544.65,6266.0,6197.0,186599.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,2.46,2.46,248271.0,7393429.83,0.0,8.29,2.47,11.34,0.799,88.66,0.0272,33.59
2006-11-24,6937.0,206643.11,0.25,1.31,0.06,0.23,0.0,184599.59,6271.0,6197.0,186803.94,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,2.46,2.46,248303.0,7396584.14,0.0,8.28,2.47,11.37,0.7985,88.63,0.0273,33.6
2006-11-27,6932.0,205265.04,0.25,1.33,0.06,0.23,0.0,183500.78,6236.0,6197.0,184655.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,2.45,2.45,247847.0,7339054.14,0.0,8.27,2.47,11.24,0.8005,88.76,0.0273,33.4
2006-11-28,6927.0,205116.98,0.25,1.46,0.06,0.23,0.0,183500.78,6188.0,6197.0,183234.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,2.44,2.44,247426.0,7326587.81,0.0,8.24,2.46,11.22,0.8008,88.78,0.0273,33.4
2006-11-29,6932.0,205203.58,0.25,1.46,0.06,0.23,0.0,183445.84,6232.0,6197.0,184481.93,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,2.45,2.45,247810.0,7335761.53,0.0,8.26,2.46,11.29,0.7996,88.71,0.0273,33.39
2006-11-30,6930.0,204898.62,0.25,1.48,0.06,0.23,0.0,183226.08,6212.0,6197.0,183669.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,2.45,2.45,247646.0,7322124.58,0.0,8.26,2.46,11.25,0.8004,88.75,0.0273,33.35
2006-12-01,6932.0,205572.32,0.25,1.5,0.06,0.23,0.0,183775.48,6230.0,6197.0,184754.12,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,2.45,2.45,247920.0,7352205.6,0.0,8.28,2.45,11.33,0.7991,88.67,0.0273,33.45
2006-12-04,6935.0,197975.89,0.25,1.56,0.06,0.23,0.0,176907.94,6256.0,6197.0,178592.23,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,2.49,2.49,244763.0,6987335.51,0.0,8.12,2.49,10.95,0.8049,89.05,0.0276,32.2
2006-12-05,6933.0,196689.48,0.25,1.5,0.06,0.22,0.0,175809.13,6236.0,6197.0,176915.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.5,2.5,242854.0,6889777.51,0.0,7.81,2.5,11.23,0.8006,88.77,0.0278,32.0
2006-12-06,6931.0,191655.48,0.25,1.4,0.06,0.22,0.0,171358.96,6222.0,6197.0,172050.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.51,2.51,242027.0,6692511.87,0.0,7.69,2.53,10.99,0.8043,89.01,0.0279,31.19
2006-12-07,6932.0,190822.74,0.25,1.39,0.06,0.22,0.0,170589.8,6235.0,6197.0,171635.86,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,2.5,2.5,242813.0,6684108.6,0.0,7.56,2.51,11.25,0.8003,88.75,0.0278,31.05
2006-12-08,6932.0,190515.45,0.25,1.44,0.06,0.22,0.0,170315.1,6233.0,6197.0,171304.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,2.36,2.36,257347.0,7072789.97,0.0,7.99,2.36,11.28,0.7999,88.72,0.0263,31.0
2006-12-11,6934.0,184976.26,0.25,1.43,0.06,0.21,0.0,165315.53,6253.0,6197.0,166809.42,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,2.37,2.37,257177.0,6860634.32,0.0,7.88,2.39,11.0,0.8042,89.0,0.0263,30.09
2006-12-12,6929.0,184351.43,0.25,1.29,0.06,0.21,0.0,164876.0,5316.0,6197.0,141436.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,2.1,2.1,248342.0,6607331.97,0.0,7.49,2.1,11.22,0.8008,88.78,0.0273,30.01
2006-12-13,6038.0,160056.85,0.22,0.91,0.05,0.18,0.0,140573.28,5341.0,5303.0,141580.59,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,894.0,0.16,0.03,0.0,0.0,2.19,2.19,238625.0,6325532.45,0.0,7.18,2.18,13.16,0.7715,86.84,0.0247,29.9
2006-12-14,6035.0,159442.28,0.22,0.87,0.05,0.18,0.0,140103.13,5339.0,5303.0,141054.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,2.2,2.2,237292.0,6269159.49,0.0,7.1,2.21,13.1,0.7724,86.9,0.0249,29.8
2006-12-15,6059.0,166522.38,0.22,0.79,0.05,0.18,0.0,146431.96,5335.0,5328.0,146624.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,2.21,2.21,235884.0,6482912.14,0.0,7.11,2.2,13.6,0.7651,86.4,0.0251,31.0
2006-12-18,6062.0,168163.39,0.22,0.72,0.05,0.19,0.0,147801.8,5356.0,5328.0,148578.54,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,2.69,2.69,194131.0,5385306.34,0.0,6.05,2.68,13.24,0.7702,86.76,0.0304,31.29
2006-12-19,7504.0,208231.83,0.28,0.88,0.07,0.23,0.0,187835.99,5363.0,6769.0,148820.27,0.0,0.0,6.0,0.01,0.0,1259.0,0.0,0.0,182.0,0.0,0.0,0.0,0.01,6.0,0.04,0.0,0.0,0.17,0.0,0.0,0.0,2.69,2.69,194088.0,5385834.21,0.0,6.07,2.69,18.6,0.5502,71.06,0.0376,31.3
2006-12-20,7504.0,208364.89,0.28,0.88,0.07,0.23,0.0,187956.01,5362.0,6769.0,148887.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,2.51,2.51,208097.0,5778266.0,0.0,6.51,2.51,18.59,0.5503,71.07,0.0352,31.32
