DATE,ALMRB FP Equity_DX_SI_QTY,ALMRB FP Equity_DX_SHORT_INTEREST_VALUE,ALMRB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMRB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMRB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMRB FP Equity_DX_SI_MV,ALMRB FP Equity_DX_DSS,ALMRB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMRB FP Equity_DX_SUPPLY_SI_QTY,ALMRB FP Equity_DX_BROKER_SI_QTY,ALMRB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMRB FP Equity_DX_BROKER_SI_MV_NEW_x,ALMRB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMRB FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMRB FP Equity_DX_BROKER_SI_MV_INC_x,ALMRB FP Equity_DX_SUPPLY_SI_MV_NEW,ALMRB FP Equity_DX_BROKER_SI_QTY_ADD,ALMRB FP Equity_DX_BROKER_SI_QTY_NEW,ALMRB FP Equity_DX_SUPPLY_SI_MV_DEC,ALMRB FP Equity_DX_BROKER_SI_QTY_INC,ALMRB FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMRB FP Equity_DX_BROKER_SI_MV_NEW_y,ALMRB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMRB FP Equity_DX_BROKER_SI_MV_INC_y,ALMRB FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMRB FP Equity_DX_BROKER_SI_MV_ADD,ALMRB FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMRB FP Equity_DX_BROKER_SI_QTY_DEC,ALMRB FP Equity_DX_SUPPLY_SI_MV,ALMRB FP Equity_DX_BROKER_SI_MV_DEC,ALMRB FP Equity_DX_SUPPLY_SI_MV_RMV,ALMRB FP Equity_DX_BROKER_SI_MV_RMV,ALMRB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMRB FP Equity_DX_UTILIZATION_QUANTITY,ALMRB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMRB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMRB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMRB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMRB FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMRB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMRB FP Equity_DX_BROKER_SI_CON_RATIO,ALMRB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMRB FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMRB FP Equity_PX_LAST
2009-01-07,4200.0,31030.62,0.11,1.18,0.04,0.04,0.0,15515.31,2100.0,2100.0,15515.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.06,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0212,10.35
2009-01-08,4200.0,31030.62,0.11,1.58,0.04,0.04,0.0,15515.31,2100.0,2100.0,15515.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.06,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0212,10.35
2009-01-09,4200.0,30041.24,0.11,1.59,0.04,0.04,0.0,15020.62,2100.0,2100.0,15020.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.06,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0211,10.02
2009-01-12,4200.0,29981.27,0.11,1.82,0.04,0.04,0.0,14990.64,2100.0,2100.0,14990.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.06,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0212,10.0
2009-01-13,4200.0,30011.25,0.11,1.78,0.04,0.04,0.0,15005.63,2100.0,2100.0,15005.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.06,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0212,10.01
2009-01-14,4200.0,29471.59,0.11,1.81,0.04,0.04,0.0,14735.8,2100.0,2100.0,14735.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.06,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0212,9.83
2009-01-15,4200.0,29081.83,0.11,1.84,0.04,0.04,0.0,14540.92,2100.0,2100.0,14540.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.06,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0212,9.7
2009-01-16,4200.0,29831.37,0.11,1.86,0.04,0.04,0.0,14915.68,2100.0,2100.0,14915.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.06,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0212,9.95
2009-01-19,4200.0,29231.74,0.11,1.9,0.04,0.04,0.0,14615.87,2100.0,2100.0,14615.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.06,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0213,9.75
2009-01-20,4200.0,29801.39,0.11,1.88,0.04,0.04,0.0,14900.69,2100.0,2100.0,14900.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.06,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0213,9.94
2009-01-21,4200.0,28182.4,0.11,1.93,0.04,0.04,0.0,14091.2,2100.0,2100.0,14091.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0213,9.4
2009-01-22,4200.0,28632.12,0.11,1.89,0.04,0.04,0.0,14316.06,2100.0,2100.0,14316.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0213,9.55
2009-01-23,4200.0,28482.21,0.11,1.86,0.04,0.04,0.0,14241.1,2100.0,2100.0,14241.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0213,9.5
2009-01-26,4200.0,28782.02,0.11,1.89,0.04,0.04,0.0,14391.01,2100.0,2100.0,14391.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0214,9.6
2009-01-27,4200.0,28602.13,0.11,1.9,0.04,0.04,0.0,14301.07,2100.0,2100.0,14301.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0214,9.54
2009-01-28,4200.0,28482.21,0.11,1.93,0.04,0.04,0.0,14241.1,2100.0,2100.0,14241.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0214,9.5
2009-01-29,4200.0,28182.4,0.11,1.78,0.04,0.04,0.0,14091.2,2100.0,2100.0,14091.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0214,9.4
2009-01-30,4200.0,28002.51,0.11,1.91,0.04,0.04,0.0,14001.25,2100.0,2100.0,14001.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0214,9.34
2009-02-02,4200.0,26713.31,0.11,1.93,0.04,0.04,0.0,13356.66,2100.0,2100.0,13356.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0214,8.91
2009-02-03,4200.0,26773.28,0.11,1.9,0.04,0.04,0.0,13386.64,2100.0,2100.0,13386.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0217,8.93
2009-02-04,4200.0,26833.24,0.11,1.8,0.04,0.04,0.0,13416.62,2100.0,2100.0,13416.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.09,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0218,8.95
2009-02-05,4200.0,27282.96,0.11,1.77,0.04,0.04,0.0,13641.48,2100.0,2100.0,13641.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.022,9.1
2009-02-06,4200.0,27282.96,0.11,1.67,0.04,0.04,0.0,13641.48,2100.0,2100.0,13641.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.022,9.1
2009-02-09,4200.0,27013.13,0.11,1.66,0.04,0.04,0.0,13506.56,2100.0,2100.0,13506.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.022,9.01
2009-02-10,4200.0,26983.15,0.11,1.65,0.04,0.04,0.0,13491.57,2100.0,2100.0,13491.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.022,9.0
2009-02-11,4200.0,26983.15,0.11,1.74,0.04,0.04,0.0,13491.57,2100.0,2100.0,13491.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.1,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0221,9.0
2009-02-12,4200.0,26983.15,0.11,2.5,0.04,0.04,0.0,13491.57,2100.0,2100.0,13491.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.11,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0221,9.0
2009-02-13,4200.0,27133.05,0.11,2.43,0.04,0.04,0.0,13566.53,2100.0,2100.0,13566.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.11,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0221,9.05
2009-02-16,4200.0,26863.22,0.11,2.42,0.04,0.04,0.0,13431.61,2100.0,2100.0,13431.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.11,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0221,8.96
2009-02-17,4200.0,26683.33,0.11,2.46,0.04,0.04,0.0,13341.67,2100.0,2100.0,13341.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.11,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0222,8.9
2009-02-18,4200.0,26383.52,0.11,2.51,0.04,0.04,0.0,13191.76,2100.0,2100.0,13191.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.12,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0223,8.8
2009-02-19,4200.0,26383.52,0.11,2.45,0.04,0.04,0.0,13191.76,2100.0,2100.0,13191.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.12,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0224,8.8
2009-02-20,4200.0,26293.58,0.11,2.4,0.04,0.04,0.0,13146.79,2100.0,2100.0,13146.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.13,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0226,8.77
2009-02-23,4200.0,25783.89,0.11,2.41,0.04,0.04,0.0,12891.95,2100.0,2100.0,12891.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.13,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0226,8.6
2009-02-24,4200.0,25693.95,0.11,2.46,0.04,0.04,0.0,12846.98,2100.0,2100.0,12846.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.13,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0226,8.57
2009-02-25,4200.0,26983.15,0.11,2.47,0.04,0.04,0.0,13491.57,2100.0,2100.0,13491.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0229,9.0
2009-02-26,4200.0,27762.66,0.11,1.95,0.04,0.04,0.0,13881.33,2100.0,2100.0,13881.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0229,9.26
2009-02-27,4200.0,29681.46,0.11,1.55,0.04,0.04,0.0,14840.73,2100.0,2100.0,14840.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.023,9.9
2009-03-02,4200.0,29081.83,0.11,1.44,0.04,0.04,0.0,14540.92,2100.0,2100.0,14540.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.023,9.7
2009-03-03,4200.0,29231.74,0.11,1.39,0.04,0.04,0.0,14615.87,2100.0,2100.0,14615.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.023,9.75
2009-03-04,4200.0,30281.09,0.11,1.06,0.04,0.04,0.0,15140.54,2100.0,2100.0,15140.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.023,10.1
2009-03-05,4200.0,30610.88,0.11,0.99,0.04,0.04,0.0,15305.44,2100.0,2100.0,15305.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.023,10.21
2009-03-06,4200.0,31690.21,0.11,0.96,0.04,0.04,0.0,15845.1,2100.0,2100.0,15845.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.023,10.57
2009-03-09,4200.0,32679.59,0.11,0.76,0.04,0.05,0.0,16339.79,2100.0,2100.0,16339.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.023,10.9
2009-03-10,4200.0,32679.59,0.11,0.75,0.04,0.05,0.0,16339.79,2100.0,2100.0,16339.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.023,10.9
2009-03-11,4200.0,32979.4,0.11,0.71,0.04,0.05,0.0,16489.7,2100.0,2100.0,16489.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.023,11.0
2009-03-12,4200.0,32499.7,0.11,0.73,0.04,0.05,0.0,16249.85,2100.0,2100.0,16249.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.023,10.84
2009-03-13,4200.0,32529.68,0.11,0.71,0.04,0.05,0.0,16264.84,2100.0,2100.0,16264.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.023,10.85
2009-03-16,4200.0,32439.74,0.11,0.7,0.04,0.05,0.0,16219.87,2100.0,2100.0,16219.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.023,10.82
2009-03-17,4200.0,32949.42,0.11,0.71,0.04,0.05,0.0,16474.71,2100.0,2100.0,16474.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0231,10.99
2009-03-18,4200.0,32409.76,0.11,0.71,0.04,0.04,0.0,16204.88,2100.0,2100.0,16204.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0231,10.81
2009-03-19,4200.0,32439.74,0.11,0.7,0.04,0.05,0.0,16219.87,2100.0,2100.0,16219.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0231,10.82
2009-03-20,4200.0,32829.49,0.11,0.72,0.04,0.05,0.0,16414.75,2100.0,2100.0,16414.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0231,10.95
2009-03-23,4200.0,32979.4,0.11,0.71,0.04,0.05,0.0,16489.7,2100.0,2100.0,16489.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0231,11.0
2009-03-24,4200.0,32949.42,0.11,0.69,0.04,0.05,0.0,16474.71,2100.0,2100.0,16474.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0231,10.99
2009-03-25,4200.0,33429.12,0.11,0.68,0.04,0.05,0.0,16714.56,2100.0,2100.0,16714.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0231,11.15
2009-03-26,4200.0,33579.03,0.11,0.67,0.04,0.05,0.0,16789.51,2100.0,2100.0,16789.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.16,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0233,11.2
2009-03-27,4200.0,33579.03,0.11,0.67,0.04,0.05,0.0,16789.51,2100.0,2100.0,16789.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.16,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0233,11.2
2009-03-30,4200.0,33579.03,0.11,0.59,0.04,0.05,0.0,16789.51,2100.0,2100.0,16789.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.17,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0233,11.2
2009-03-31,4200.0,34178.65,0.11,0.58,0.04,0.05,0.0,17089.33,2100.0,2100.0,17089.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.17,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0234,11.4
2009-04-01,4200.0,33878.84,0.11,0.59,0.04,0.05,0.0,16939.42,2100.0,2100.0,16939.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.18,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0235,11.3
2009-04-02,4200.0,34028.74,0.11,0.59,0.04,0.05,0.0,17014.37,2100.0,2100.0,17014.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.18,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0236,11.35
2009-04-03,4200.0,34388.52,0.11,0.53,0.04,0.05,0.0,17194.26,2100.0,2100.0,17194.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.18,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0236,11.47
2009-04-06,4200.0,34658.35,0.11,0.49,0.04,0.05,0.0,17329.18,2100.0,2100.0,17329.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.17,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0235,11.56
2009-04-07,4200.0,35287.96,0.11,0.49,0.04,0.05,0.0,17643.98,2100.0,2100.0,17643.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.17,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0235,11.77
2009-04-08,4200.0,36427.25,0.11,0.48,0.04,0.05,0.0,18213.62,2100.0,2100.0,18213.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,1.17,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0235,12.15
