DATE,AC FP Equity_DX_SI_QTY,AC FP Equity_DX_SHORT_INTEREST_VALUE,AC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AC FP Equity_DX_SI_MV,AC FP Equity_DX_DSS,AC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AC FP Equity_DX_SUPPLY_SI_QTY,AC FP Equity_DX_BROKER_SI_QTY,AC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AC FP Equity_DX_BROKER_SI_MV_NEW_x,AC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AC FP Equity_DX_SUPPLY_SI_QTY_INC_x,AC FP Equity_DX_BROKER_SI_MV_INC_x,AC FP Equity_DX_SUPPLY_SI_MV_NEW,AC FP Equity_DX_BROKER_SI_QTY_ADD,AC FP Equity_DX_BROKER_SI_QTY_NEW,AC FP Equity_DX_SUPPLY_SI_MV_DEC,AC FP Equity_DX_BROKER_SI_QTY_INC,AC FP Equity_DX_SUPPLY_SI_QTY_DEC,AC FP Equity_DX_BROKER_SI_MV_NEW_y,AC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AC FP Equity_DX_BROKER_SI_MV_INC_y,AC FP Equity_DX_SUPPLY_SI_QTY_INC_y,AC FP Equity_DX_BROKER_SI_MV_ADD,AC FP Equity_DX_SUPPLY_SI_QTY_ADD,AC FP Equity_DX_BROKER_SI_QTY_DEC,AC FP Equity_DX_SUPPLY_SI_MV,AC FP Equity_DX_BROKER_SI_MV_DEC,AC FP Equity_DX_SUPPLY_SI_MV_RMV,AC FP Equity_DX_BROKER_SI_MV_RMV,AC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AC FP Equity_DX_UTILIZATION_QUANTITY,AC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AC FP Equity_DX_ACTIVE_UTILIZATION_MV,AC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AC FP Equity_DX_BROKER_SI_CON_RATIO,AC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AC FP Equity_DX_DEMAND_SUPPLY_RATIO,AC FP Equity_PX_LAST
2024-01-12,3795801.0,133004867.04,1.82,4.99,1.5,132.96,1.0,96541647.36,2224136.0,2755184.0,77933725.44,0.0,0.0,433736.0,0.96,0.0,0.0,0.0,8.34,27000.0,239407.0,0.0,0.0,0.96,433736.0,0.0,26603.0,126636.0,78.11,4.37,0.0,0.0,4.05,4.05,52740980.0,1848043939.2,0.0,1837.7,4.08,17.43,0.1272,18.68,0.0691,35.04
2024-01-15,3753377.0,132644343.18,1.8,4.95,1.49,131.9,1.0,96645110.82,2232765.0,2734723.0,78905915.1,0.0,0.0,97743.0,0.7,0.0,0.0,0.0,4.89,18000.0,140124.0,0.0,0.0,0.7,97743.0,0.0,51010.0,38461.0,78.82,1.34,0.0,0.0,4.06,4.06,52760492.0,1864555787.28,0.0,1848.77,4.09,17.73,0.1322,19.06,0.0683,35.34
2024-01-16,4285365.0,151273384.5,2.05,5.65,1.7,151.93,1.0,95753862.2,2182652.0,2712574.0,77047615.6,0.0,0.0,24000.0,6.67,0.0,0.0,0.0,6.28,184431.0,181791.0,0.0,0.0,6.67,24000.0,0.0,107678.0,206580.0,77.8,6.96,0.0,0.0,3.97,3.97,52844492.0,1865410567.6,0.0,1866.73,4.0,16.64,0.1445,25.19,0.0779,35.3
2024-01-17,3609665.0,125796825.25,1.73,5.04,1.43,127.92,1.0,69655461.7,2212398.0,1998722.0,77102070.3,0.0,0.0,21084.0,0.3,0.0,17068.0,0.0,0.3,9000.0,8406.0,0.0,0.0,0.3,21084.0,0.6,17068.0,739920.0,78.72,26.18,0.0,0.0,4.02,4.02,52829120.0,1841094832.0,0.0,1853.25,4.07,18.49,0.1637,29.33,0.0656,34.85
2024-01-18,3842320.0,135864435.2,1.84,5.45,1.52,135.06,1.0,79312692.16,2440121.0,2243006.0,86282678.56,0.0,0.0,44000.0,0.54,0.0,330046.0,0.0,5.38,22000.0,146323.0,0.0,0.0,0.54,44000.0,11.7,330046.0,107762.0,85.73,3.71,0.0,0.0,4.43,4.43,52618532.0,1860591291.52,0.0,1833.79,4.47,17.14,0.1463,26.54,0.0698,35.36
2024-01-19,3030822.0,109048975.56,1.45,4.35,1.2,108.0,1.0,73320943.5,2057374.0,2037825.0,74024316.52,0.0,0.0,11357.0,1.86,0.0,0.0,0.0,14.16,47536.0,408183.0,0.0,0.0,1.86,11357.0,0.0,14079.0,252717.0,73.31,8.69,0.0,0.0,3.74,3.74,52968624.0,1905811091.52,0.0,1872.39,3.77,18.14,0.1415,21.75,0.0551,35.98
2024-01-22,3804590.0,137117423.6,1.82,5.4,1.51,137.28,1.0,82841868.36,2276758.0,2298609.0,82054358.32,0.0,0.0,33986.0,10.21,0.0,0.0,0.0,0.96,272141.0,27080.0,0.0,0.0,10.21,33986.0,0.0,212478.0,11357.0,82.41,0.06,0.0,0.0,4.13,4.13,52823624.0,1903763408.96,0.0,1895.73,4.17,16.38,0.1532,27.79,0.069,36.04
2024-01-23,3575231.0,127921765.18,1.71,5.18,1.42,126.66,1.0,83301707.92,2221246.0,2328164.0,79476181.88,0.0,0.0,83843.0,9.63,0.0,0.0,0.0,8.92,268965.0,254290.0,0.0,0.0,9.63,83843.0,0.0,114935.0,239410.0,80.79,8.56,0.0,0.0,4.03,4.03,52866384.0,1891559219.52,0.0,1898.18,4.08,13.75,0.1208,21.46,0.0649,35.78
2024-01-24,3300221.0,119468000.2,1.58,4.85,1.31,118.8,1.0,88424002.4,2396778.0,2442652.0,86763363.6,0.0,0.0,150924.0,8.41,0.0,0.0,0.0,2.6,238824.0,69292.0,0.0,0.0,8.41,150924.0,0.0,93900.0,124336.0,86.36,1.84,0.0,0.0,4.36,4.36,52593088.0,1903869785.6,0.0,1878.44,4.4,14.3,0.1151,18.73,0.06,36.2
2024-01-25,3146894.0,115711292.38,1.51,4.72,1.25,114.66,1.0,86550255.56,2316954.0,2353828.0,85194398.58,0.0,0.0,16000.0,0.77,0.0,0.0,0.0,3.75,16000.0,104824.0,0.0,0.0,0.77,16000.0,0.0,9000.0,104824.0,84.67,3.61,0.0,0.0,4.22,4.22,52643720.0,1935709584.4,0.0,1910.97,4.24,15.58,0.1221,19.73,0.0573,36.77
2024-01-26,3188248.0,118028940.96,1.53,4.93,1.26,117.61,1.0,87758945.64,2339308.0,2370582.0,86601182.16,0.0,0.0,54600.0,2.41,0.0,0.0,0.0,1.13,49000.0,32246.0,0.0,0.0,2.41,54600.0,0.0,0.0,32246.0,86.64,1.05,0.0,0.0,4.25,4.25,52672536.0,1949937282.72,0.0,1932.1,4.29,16.16,0.1259,20.65,0.058,37.02
2024-01-29,2956928.0,109435905.28,1.4,4.6,1.17,110.37,1.0,77403158.12,2370962.0,2091412.0,87749303.62,0.0,0.0,26000.0,3.32,0.0,0.0,0.0,0.57,79661.0,16346.0,0.0,0.0,3.32,26000.0,0.0,22000.0,358831.0,88.63,12.76,0.0,0.0,4.31,4.31,52626624.0,1947711354.24,0.0,1943.3,4.36,18.22,0.1433,24.25,0.0538,37.01
2024-01-30,2672114.0,98734612.3,1.27,4.25,1.06,99.54,1.0,67919309.95,2157837.0,1838141.0,79732077.15,0.0,0.0,41061.0,1.51,0.0,0.0,0.0,9.49,41061.0,255686.0,0.0,0.0,1.51,41061.0,0.0,1500.0,294332.0,80.49,11.03,0.0,0.0,3.93,3.93,52691364.0,1946945899.8,0.0,1939.41,3.98,20.3,0.1591,26.9,0.0487,36.95
2024-01-31,2615234.0,95979087.8,1.24,4.37,1.04,97.33,0.0,65372278.7,2131463.0,1781261.0,78224692.1,0.0,0.0,0.0,0.0,0.0,14319.0,0.0,1.49,0.0,40693.0,0.0,0.0,0.0,0.0,0.56,14319.0,71199.0,79.53,2.71,0.0,0.0,3.9,3.9,52456528.0,1925154577.6,0.0,1930.7,3.96,20.74,0.1596,26.52,0.0479,36.7
2024-02-01,2593489.0,94013976.25,1.23,4.56,1.03,95.85,0.0,65970541.25,2036514.0,1819877.0,73823632.5,0.0,0.0,22580.0,3.96,0.0,0.0,0.0,4.52,112277.0,117529.0,0.0,0.0,3.96,22580.0,0.0,0.0,73661.0,75.5,2.8,0.0,0.0,3.75,3.75,52279928.0,1895147390.0,0.0,1905.12,3.81,21.93,0.153,23.87,0.0477,36.25
2024-02-02,2050435.0,75045921.0,0.97,3.63,0.81,74.76,0.0,56959591.8,1722991.0,1556273.0,63061470.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99,0.0,313523.0,0.0,0.0,0.0,0.0,0.0,0.0,263604.0,62.86,9.93,0.0,0.0,3.2,3.2,52046256.0,1904892969.6,0.0,1887.28,3.22,20.93,0.1655,29.2,0.0381,36.6
2024-02-05,2163905.0,79242201.1,1.02,3.91,0.86,79.59,0.0,53087281.6,1681411.0,1449680.0,61573270.82,0.0,0.0,59000.0,0.0,0.0,0.0,0.0,4.37,0.0,120334.0,0.0,0.0,0.0,59000.0,0.0,19754.0,106593.0,62.0,3.74,0.0,0.0,3.13,3.13,52050480.0,1906088577.6,0.0,1903.73,3.15,19.27,0.1555,27.58,0.0403,36.62
2024-02-06,2084081.0,76985952.14,0.99,3.77,0.83,76.85,0.0,51288087.04,1617651.0,1388416.0,59756027.94,0.0,0.0,18000.0,0.67,0.0,0.0,0.0,3.0,18000.0,81760.0,0.0,0.0,0.67,18000.0,0.0,0.0,79264.0,59.69,2.82,0.0,0.0,3.02,3.02,51997140.0,1920774351.6,0.0,1900.23,3.05,20.71,0.1508,24.68,0.0389,36.94
2024-02-07,2018044.0,74788710.64,0.96,3.58,0.8,75.02,0.0,49694087.54,1540657.0,1340909.0,57096748.42,0.0,0.0,0.0,1.43,0.0,0.0,0.0,2.59,35000.0,76994.0,0.0,0.0,1.43,0.0,0.0,0.0,82507.0,57.35,2.79,0.0,0.0,2.88,2.88,51970144.0,1926013536.64,0.0,1912.72,2.91,22.64,0.1532,23.15,0.0377,37.06
2024-02-08,1828874.0,67887802.88,0.87,3.18,0.72,68.32,0.0,50766388.48,1487331.0,1367629.0,55209726.72,0.0,0.0,35000.0,0.0,0.0,26720.0,0.0,3.24,0.0,88426.0,0.0,0.0,0.0,35000.0,0.99,100.0,0.0,55.65,0.0,0.0,0.0,2.78,2.78,51980572.0,1929518832.64,0.0,1918.75,2.82,24.9,0.1795,25.53,0.0342,37.12
2024-02-09,2325105.0,86656663.35,1.1,4.01,0.92,86.83,0.0,63553400.32,1678865.0,1705216.0,62571298.55,0.0,0.0,250890.0,12.55,0.0,0.0,0.0,2.82,337587.0,76356.0,0.0,0.0,12.55,250890.0,0.0,17000.0,0.0,62.83,0.0,0.0,0.0,3.13,3.13,51910560.0,1934706571.2,0.0,1921.13,3.17,20.42,0.1742,24.81,0.0434,37.27
2024-02-12,2201496.0,82335950.4,1.04,3.79,0.87,82.65,0.0,56986080.8,1574084.0,1523692.0,58870741.6,0.0,0.0,0.0,1.47,0.0,0.0,0.0,5.72,34856.0,155869.0,0.0,0.0,1.47,0.0,0.0,51088.0,216380.0,59.27,7.99,0.0,0.0,2.93,2.93,52221400.0,1953080360.0,0.0,1942.58,2.96,21.82,0.172,22.67,0.0409,37.4
2024-02-13,2538556.0,94053499.8,1.2,4.32,1.01,95.57,0.0,53553144.45,1485007.0,1445429.0,55019509.35,0.0,0.0,4105.0,0.07,0.0,0.0,0.0,3.44,4105.0,93182.0,0.0,0.0,0.07,4105.0,0.0,0.0,82368.0,56.26,2.92,0.0,0.0,2.75,2.75,52419460.0,1942140993.0,0.0,1953.77,2.8,18.91,0.2255,39.0,0.0471,37.05
2024-02-14,2467578.0,91892604.72,1.17,4.09,0.98,91.34,0.0,52896924.92,1448633.0,1420433.0,53947092.92,0.0,0.0,10004.0,1.66,0.0,0.0,0.0,1.79,44608.0,46378.0,0.0,0.0,1.66,10004.0,0.0,0.0,69604.0,54.22,2.77,0.0,0.0,2.69,2.69,52457052.0,1953500616.48,0.0,1937.96,2.72,18.87,0.2315,40.25,0.0458,37.24
2024-02-15,2919720.0,107971245.6,1.38,4.83,1.16,108.82,1.0,70771769.3,1407423.0,1913785.0,52046502.54,0.0,0.0,0.0,25.5,0.0,0.0,0.0,1.53,690000.0,41210.0,0.0,0.0,25.5,0.0,0.0,0.0,196648.0,52.77,6.58,0.0,0.0,2.61,2.61,52522124.0,1942268145.52,0.0,1942.14,2.65,26.0,0.1851,26.28,0.0541,36.98
2024-02-16,2630500.0,97275890.0,1.25,4.31,1.04,97.84,0.0,70919689.3,1804203.0,1917785.0,66719426.94,0.0,0.0,782922.0,0.03,0.0,0.0,0.0,14.32,4000.0,386142.0,0.0,0.0,0.03,782922.0,0.0,0.0,0.0,68.45,0.0,0.0,0.0,3.35,3.35,52006956.0,1923217232.88,0.0,1916.07,3.45,18.4,0.1781,28.96,0.0489,36.98
2024-02-19,2667983.0,99382366.75,1.26,4.3,1.06,99.28,1.0,71809991.25,1831686.0,1927785.0,68230303.5,0.0,0.0,10000.0,0.37,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.37,10000.0,0.0,17483.0,0.0,69.53,0.0,0.0,0.0,3.41,3.41,51859072.0,1931750432.0,0.0,1913.88,3.51,18.8,0.1776,28.5,0.0497,37.25
2024-02-20,1481953.0,56091921.05,0.7,2.38,0.59,55.75,0.0,44737488.8,1391473.0,1181968.0,52667253.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,440213.0,0.0,0.0,0.0,0.0,0.0,0.0,745817.0,53.08,27.58,0.0,0.0,2.61,2.61,51823452.0,1961517658.2,0.0,1928.62,2.68,15.31,0.3132,51.55,0.0278,37.85
2024-02-21,1296226.0,49204738.96,0.61,2.03,0.51,49.15,0.0,40273775.88,1216553.0,1060953.0,46180351.88,0.0,0.0,550.0,0.0,0.0,8593.0,0.0,6.82,0.0,183513.0,0.0,0.0,0.0,550.0,0.32,8043.0,129608.0,47.34,4.72,0.0,0.0,2.29,2.29,51995276.0,1973740676.96,0.0,1962.24,2.36,17.4,0.3615,55.31,0.0244,37.96
2024-02-22,1331422.0,53856019.9,0.63,2.08,0.53,52.96,0.0,44213184.85,1253219.0,1093033.0,50692708.55,0.0,0.0,16323.0,1.27,0.0,3116.0,0.0,0.03,33550.0,742.0,0.0,0.0,1.27,16323.0,0.12,21085.0,4586.0,48.98,0.17,0.0,0.0,2.36,2.36,51844200.0,2097097890.0,0.0,1990.43,2.4,17.22,0.3521,54.75,0.0251,40.45
2024-02-23,1348720.0,55337981.6,0.64,1.98,0.53,54.9,0.0,44234853.3,1233710.0,1078110.0,50619121.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19509.0,0.0,0.0,0.0,0.0,0.0,0.0,14923.0,51.36,0.13,0.0,0.0,2.32,2.32,51889160.0,2129012234.8,0.0,2095.31,2.39,16.84,0.3379,53.3,0.0254,41.03
2024-02-26,1474065.0,59758595.1,0.7,2.1,0.58,59.72,0.0,53515232.4,1296874.0,1320060.0,52575271.96,0.0,0.0,0.0,0.09,0.0,279666.0,0.0,2.03,1069.0,53669.0,0.0,0.0,0.09,0.0,11.27,116833.0,38785.0,54.56,1.82,0.0,0.0,2.45,2.45,51605328.0,2092079997.12,0.0,2099.09,2.53,20.28,0.333,51.27,0.0279,40.54
2024-02-27,1508350.0,61073091.5,0.71,2.09,0.6,61.05,0.0,55347724.52,1279979.0,1366948.0,51826349.71,0.0,0.0,0.0,0.0,0.0,98633.0,0.0,2.96,0.0,62061.0,0.0,0.0,0.0,0.0,4.0,45166.0,51745.0,53.22,2.04,0.0,0.0,2.38,2.38,52424272.0,2122658773.28,0.0,2115.96,2.45,16.95,0.3109,50.01,0.0281,40.49
2024-02-28,1436059.0,57973701.83,0.68,1.93,0.57,57.97,0.0,44429203.5,1269687.0,1100550.0,51257264.19,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.52,0.0,12792.0,0.0,0.0,0.0,0.0,0.1,2500.0,268898.0,52.77,10.9,0.0,0.0,2.37,2.37,52350704.0,2113397920.48,0.0,2111.13,2.44,16.85,0.3349,52.69,0.0268,40.37
2024-02-29,1559457.0,62518631.13,0.74,2.06,0.62,62.66,0.0,46594562.41,1331386.0,1162249.0,53375264.74,0.0,0.0,0.0,0.0,0.0,65999.0,0.0,0.17,0.0,4300.0,0.0,0.0,0.0,0.0,2.67,65999.0,4300.0,55.13,0.18,0.0,0.0,2.49,2.49,52213968.0,2093257977.12,0.0,2099.36,2.56,15.4,0.2877,48.11,0.0291,40.09
2024-03-01,1502460.0,59707760.4,0.71,1.88,0.6,59.75,0.0,46545514.74,1340388.0,1171251.0,53267019.12,0.0,0.0,37215.0,2.9,0.0,0.0,0.0,2.66,75001.0,65999.0,0.0,0.0,2.9,37215.0,0.0,37786.0,65999.0,55.14,2.67,0.0,0.0,2.5,2.5,52261040.0,2076853729.6,0.0,2081.08,2.58,21.39,0.3229,50.09,0.028,39.74
2024-03-04,2196450.0,86430307.5,1.04,2.78,0.87,88.14,0.0,43128072.2,1265149.0,1096012.0,49783613.15,0.0,0.0,775.0,0.14,0.0,21500.0,0.0,3.9,6775.0,97514.0,0.0,0.0,0.14,775.0,0.85,21500.0,103514.0,51.6,4.14,0.0,0.0,2.36,2.36,52437072.0,2063398783.2,0.0,2070.71,2.43,20.05,0.4668,64.37,0.0409,39.35
2024-03-05,2533018.0,99724918.66,1.2,3.16,1.0,101.12,1.0,51027023.93,1401640.0,1296089.0,55182566.8,0.0,0.0,0.0,2.4,0.0,139491.0,0.0,0.12,60586.0,3000.0,0.0,0.0,2.4,0.0,5.56,139491.0,0.0,56.58,0.0,0.0,0.0,2.61,2.61,52379012.0,2062161702.44,0.0,2055.13,2.68,17.44,0.3689,55.88,0.0471,39.37
2024-03-06,2268523.0,89538602.81,1.07,2.8,0.9,90.68,0.0,44553775.47,1306038.0,1128801.0,51549319.86,0.0,0.0,4105.0,0.16,0.0,0.0,0.0,3.92,4105.0,99707.0,0.0,0.0,0.16,4105.0,0.0,0.0,171393.0,52.72,6.82,0.0,0.0,2.42,2.42,52557616.0,2074449103.52,0.0,2061.36,2.49,19.46,0.4397,62.37,0.0421,39.47
2024-03-07,2407265.0,94942531.6,1.14,2.96,0.95,96.26,0.0,47255903.68,1375409.0,1198172.0,54246130.96,0.0,0.0,18000.0,2.73,0.0,0.0,0.0,0.0,69371.0,0.0,0.0,0.0,2.73,18000.0,0.0,51371.0,0.0,55.6,0.0,0.0,0.0,2.55,2.55,52488724.0,2070155274.56,0.0,2060.88,2.63,18.33,0.3956,58.78,0.0447,39.44
2024-03-08,2832236.0,112751315.16,1.34,3.51,1.12,113.65,1.0,57459484.83,1606580.0,1443343.0,63957949.8,0.0,0.0,0.0,9.74,0.0,0.0,0.0,0.0,245171.0,0.0,0.0,0.0,9.74,0.0,0.0,231171.0,0.0,64.92,0.0,0.0,0.0,2.98,2.98,52258644.0,2080416617.64,0.0,2057.73,3.06,20.9,0.3271,50.12,0.0526,39.81
2024-03-11,2862995.0,115750887.85,1.36,3.59,1.13,115.71,1.0,59597943.86,1595499.0,1474102.0,64506024.57,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.44,30759.0,11081.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,64.77,0.0,0.0,0.0,2.95,2.95,52526576.0,2123649467.68,0.0,2094.09,3.0,21.47,0.3238,49.58,0.0529,40.43
2024-03-12,1647836.0,67890843.2,0.78,2.06,0.65,67.0,0.0,64358396.4,1620135.0,1562097.0,66749562.0,0.0,0.0,17400.0,3.68,0.0,0.0,0.0,0.15,91840.0,3845.0,0.0,0.0,3.68,17400.0,0.0,11081.0,3845.0,66.82,0.14,0.0,0.0,2.99,2.99,52560336.0,2165485843.2,0.0,2126.62,3.05,25.24,0.2911,43.43,0.0304,41.2
2024-03-13,1487071.0,62828749.75,0.7,1.83,0.59,62.1,0.0,58040134.75,1360470.0,1373731.0,57479857.5,0.0,0.0,27601.0,4.66,0.0,0.0,0.0,12.09,111171.0,299537.0,0.0,0.0,4.66,27601.0,0.0,12271.0,299537.0,57.43,11.11,0.0,0.0,2.51,2.51,52758552.0,2229048822.0,0.0,2175.6,2.57,20.97,0.3075,48.83,0.0275,42.25
2024-03-14,1607846.0,67947571.96,0.76,1.93,0.64,67.79,0.0,63433105.2,1511478.0,1501020.0,63875060.28,0.0,0.0,202567.0,9.39,0.0,0.0,0.0,2.43,216305.0,64543.0,0.0,0.0,9.39,202567.0,0.0,12984.0,89016.0,65.5,3.6,0.0,0.0,2.78,2.78,52788696.0,2230850292.96,0.0,2226.33,2.86,17.58,0.2774,44.72,0.0296,42.26
2024-03-15,1441557.0,60112926.9,0.68,1.71,0.57,60.05,0.0,55674962.7,1292229.0,1335131.0,53885949.3,0.0,0.0,21100.0,3.08,0.0,0.0,0.0,10.19,74460.0,240349.0,0.0,0.0,3.08,21100.0,0.0,0.0,240349.0,56.08,10.18,0.0,0.0,2.38,2.38,52910084.0,2206350502.8,0.0,2218.62,2.47,19.92,0.3255,50.65,0.0266,41.7
2024-03-18,1741678.0,72349304.12,0.82,1.85,0.69,72.42,0.0,59702991.14,1351582.0,1437241.0,56144716.28,0.0,0.0,0.0,4.65,0.0,0.0,0.0,0.32,109837.0,7727.0,0.0,0.0,4.65,0.0,0.0,67080.0,7727.0,58.47,0.33,0.0,0.0,2.48,2.48,53112312.0,2206285440.48,0.0,2206.73,2.58,16.49,0.2389,41.59,0.032,41.54
2024-03-19,2090294.0,86872618.64,0.99,2.21,0.83,86.69,0.0,63515025.88,1795419.0,1528273.0,74617613.64,0.0,0.0,124802.0,6.39,0.0,0.0,0.0,3.66,154576.0,72065.0,0.0,0.0,6.39,124802.0,0.0,391100.0,63544.0,76.04,2.68,0.0,0.0,3.31,3.31,52480472.0,2181088416.32,0.0,2173.02,3.38,13.83,0.183,33.98,0.0385,41.56
2024-03-20,2158968.0,90028965.6,1.02,2.31,0.86,89.61,0.0,73681689.9,1642330.0,1766947.0,68485161.0,0.0,0.0,0.0,7.15,0.0,66194.0,0.0,7.9,172480.0,189906.0,0.0,0.0,7.15,0.0,2.74,36817.0,0.0,69.61,0.0,0.0,0.0,3.02,3.02,52829192.0,2202977306.4,0.0,2182.68,3.09,15.97,0.186,32.95,0.0396,41.7
2024-03-21,2218940.0,93861162.0,1.05,2.36,0.88,92.87,0.0,74760681.6,1701857.0,1767392.0,71988551.1,0.0,0.0,59527.0,1.17,0.0,0.0,0.0,0.0,28006.0,0.0,0.0,0.0,1.17,59527.0,0.0,0.0,27561.0,72.3,1.14,0.0,0.0,3.13,3.13,52591800.0,2224633140.0,0.0,2188.69,3.2,14.58,0.1858,33.18,0.0409,42.3
2024-03-22,1897966.0,80986209.22,0.9,1.98,0.75,80.08,0.0,70332278.28,1400913.0,1648284.0,59776957.71,0.0,0.0,9028.0,0.0,0.0,0.0,0.0,13.55,0.0,335180.0,0.0,0.0,0.0,9028.0,0.0,25208.0,119108.0,60.57,4.98,0.0,0.0,2.58,2.58,52815484.0,2253636702.28,0.0,2232.16,2.64,14.8,0.2046,37.78,0.035,42.67
2024-03-25,1836905.0,79593093.65,0.87,1.86,0.73,78.42,0.0,77354189.22,1206754.0,1785234.0,52288650.82,0.0,0.0,2168.0,1.71,0.0,100358.0,0.0,8.39,36592.0,198317.0,0.0,0.0,1.71,2168.0,4.28,1990.0,0.0,52.48,0.0,0.0,0.0,2.23,2.23,52977744.0,2295525647.52,0.0,2253.34,2.28,15.38,0.2144,39.19,0.0339,43.33
2024-03-26,1816352.0,78866003.84,0.86,1.79,0.72,78.16,0.0,73876264.28,1281669.0,1701434.0,55650067.98,0.0,0.0,0.0,4.87,0.0,0.0,0.0,1.62,110832.0,38087.0,0.0,0.0,4.87,0.0,0.0,113002.0,194632.0,57.01,8.12,0.0,0.0,2.36,2.36,53081572.0,2304801856.24,0.0,2291.4,2.43,15.34,0.2201,39.07,0.0334,43.42
2024-03-27,1487901.0,64262444.19,0.75,1.46,0.59,64.27,0.0,63241648.54,1156940.0,1464266.0,49968238.6,0.0,0.0,0.0,0.32,0.0,0.0,0.0,5.4,7000.0,124729.0,0.0,0.0,0.32,0.0,0.0,0.0,244168.0,51.71,10.07,0.0,0.0,2.14,2.14,52990280.0,2288650193.2,0.0,2287.75,2.21,18.56,0.2937,47.34,0.0275,43.19
2024-03-28,1448701.0,62728753.3,0.73,1.41,0.57,62.67,0.0,61926187.8,1050499.0,1430166.0,45486606.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,106441.0,0.0,0.0,0.0,0.0,0.0,0.0,34100.0,46.98,1.51,0.0,0.0,2.01,2.01,51275136.0,2220213388.8,0.0,2209.22,2.08,19.02,0.3035,48.52,0.0277,43.3
2024-03-29,1448701.0,62728753.3,0.73,1.39,0.57,62.59,0.0,61926187.8,1050499.0,1430166.0,45486606.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.94,0.0,0.0,0.0,1.96,1.96,52415056.0,2269571924.8,0.0,2258.93,2.04,19.01,0.3033,48.5,0.0271,0.0
2024-04-01,1237430.0,53580719.0,0.62,1.19,0.49,53.45,0.0,52260415.4,1050499.0,1206938.0,45486606.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223228.0,46.97,9.7,0.0,0.0,1.92,1.92,53553588.0,2318870360.4,0.0,2313.96,1.99,22.3,0.3869,56.83,0.0227,0.0
2024-04-02,1161226.0,49445003.08,0.58,1.12,0.46,49.47,0.0,48563469.34,1007962.0,1140523.0,42919021.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,42537.0,0.0,0.0,0.0,0.0,0.0,0.0,66415.0,44.55,2.88,0.0,0.0,1.84,1.84,53739168.0,2288213773.44,0.0,2305.38,1.9,23.7,0.4356,60.48,0.0212,42.58
2024-04-03,1145719.0,48968030.06,0.58,1.1,0.45,48.89,0.0,48175929.64,997816.0,1127186.0,42646655.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,10146.0,0.0,0.0,0.0,0.0,0.0,0.0,13337.0,43.98,0.58,0.0,0.0,1.82,1.82,53877272.0,2302714605.28,0.0,2280.58,1.89,24.08,0.4494,61.49,0.0209,42.74
2024-04-04,1990473.0,85291768.05,1.0,1.87,0.79,86.53,0.0,51132776.45,1073512.0,1193297.0,45999989.2,0.0,0.0,1191.0,3.96,0.0,0.0,0.0,0.67,91556.0,15860.0,0.0,0.0,3.96,1191.0,0.0,90365.0,25445.0,47.3,1.01,0.0,0.0,1.95,1.95,53874108.0,2308505527.8,0.0,2293.37,2.02,13.7,0.5204,69.99,0.0362,42.85
2024-04-05,1989362.0,83732246.58,1.0,1.87,0.79,85.78,0.0,50179108.74,1073512.0,1192186.0,45184120.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,47.41,0.05,0.0,0.0,1.95,1.95,53867764.0,2267294186.76,0.0,2290.09,2.03,13.55,0.5207,70.03,0.0362,42.09
