DATE,MF FP Equity_DX_SI_QTY,MF FP Equity_DX_SHORT_INTEREST_VALUE,MF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MF FP Equity_DX_SI_MV,MF FP Equity_DX_DSS,MF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MF FP Equity_DX_SUPPLY_SI_QTY,MF FP Equity_DX_BROKER_SI_QTY,MF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MF FP Equity_DX_BROKER_SI_MV_NEW_x,MF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MF FP Equity_DX_SUPPLY_SI_QTY_INC_x,MF FP Equity_DX_BROKER_SI_MV_INC_x,MF FP Equity_DX_SUPPLY_SI_MV_NEW,MF FP Equity_DX_BROKER_SI_QTY_ADD,MF FP Equity_DX_BROKER_SI_QTY_NEW,MF FP Equity_DX_SUPPLY_SI_MV_DEC,MF FP Equity_DX_BROKER_SI_QTY_INC,MF FP Equity_DX_SUPPLY_SI_QTY_DEC,MF FP Equity_DX_BROKER_SI_MV_NEW_y,MF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MF FP Equity_DX_BROKER_SI_MV_INC_y,MF FP Equity_DX_SUPPLY_SI_QTY_INC_y,MF FP Equity_DX_BROKER_SI_MV_ADD,MF FP Equity_DX_SUPPLY_SI_QTY_ADD,MF FP Equity_DX_BROKER_SI_QTY_DEC,MF FP Equity_DX_SUPPLY_SI_MV,MF FP Equity_DX_BROKER_SI_MV_DEC,MF FP Equity_DX_SUPPLY_SI_MV_RMV,MF FP Equity_DX_BROKER_SI_MV_RMV,MF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MF FP Equity_DX_UTILIZATION_QUANTITY,MF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MF FP Equity_DX_ACTIVE_UTILIZATION_MV,MF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MF FP Equity_DX_BROKER_SI_CON_RATIO,MF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MF FP Equity_DX_DEMAND_SUPPLY_RATIO,MF FP Equity_PX_LAST
2022-02-04,169403.0,15805299.9,0.65,3.83,0.38,16.07,0.0,14503578.3,142875.0,155451.0,13330237.5,0.0,0.0,3144.0,0.14,0.0,0.0,0.0,0.4,1602.0,3675.0,0.0,0.0,0.14,3144.0,0.0,3638.0,2223.0,13.53,0.25,0.0,0.0,2.59,2.59,5377142.0,501687348.6,0.0,508.97,2.59,13.88,0.2129,38.7,0.0307,93.3
2022-02-07,184996.0,17260126.8,0.71,4.0,0.41,17.41,0.0,15325551.3,150797.0,164261.0,14069360.1,0.0,0.0,10114.0,0.81,0.0,0.0,0.0,0.21,8810.0,2192.0,0.0,0.0,0.81,10114.0,0.0,0.0,0.0,14.06,0.0,0.0,0.0,2.74,2.74,5357100.0,499817430.0,0.0,500.3,2.73,14.38,0.1969,35.68,0.0336,93.3
2022-02-08,171160.0,16046250.0,0.66,3.67,0.38,16.26,0.0,14587968.75,149925.0,155605.0,14055468.75,0.0,0.0,33.0,0.2,0.0,0.0,0.0,0.53,1852.0,5710.0,0.0,0.0,0.2,33.0,0.0,4805.0,10508.0,14.04,0.9,0.0,0.0,2.78,2.78,5247885.0,491989218.75,0.0,490.97,2.78,14.75,0.2126,38.21,0.0317,93.75
2022-02-09,186334.0,17785580.3,0.72,3.93,0.42,17.79,0.0,15973080.25,158077.0,167345.0,15088449.65,0.0,0.0,4864.0,1.07,0.0,0.0,0.0,0.0,11740.0,0.0,0.0,0.0,1.07,4864.0,0.0,3288.0,0.0,14.84,0.0,0.0,0.0,2.93,2.93,5241034.0,500256695.3,0.0,493.34,2.92,16.85,0.2018,35.53,0.0345,95.45
2022-02-10,181227.0,17424976.05,0.7,3.77,0.4,17.52,0.0,15880614.75,162252.0,165165.0,15600529.8,0.0,0.0,6428.0,0.51,0.0,0.0,0.0,0.3,4512.0,3453.0,0.0,0.0,0.51,6428.0,0.0,1200.0,6692.0,15.51,0.63,0.0,0.0,3.03,3.03,5193528.0,499357717.2,0.0,496.78,3.03,18.51,0.2093,36.41,0.0338,96.15
2022-02-11,171628.0,16227427.4,0.66,3.55,0.38,16.54,0.0,15401533.15,156664.0,162893.0,14812581.2,0.0,0.0,4312.0,0.66,0.0,0.0,0.0,0.94,6428.0,9900.0,0.0,0.0,0.66,4312.0,0.0,0.0,8700.0,15.17,0.85,0.0,0.0,2.92,2.92,5214372.0,493018872.6,0.0,499.66,2.95,23.67,0.2387,37.81,0.032,94.55
2022-02-14,177854.0,16522636.6,0.69,3.63,0.4,16.89,0.0,15711155.1,160729.0,169119.0,14931724.1,0.0,0.0,1595.0,0.53,0.0,0.0,0.0,0.0,6226.0,0.0,0.0,0.0,0.53,1595.0,0.0,2470.0,0.0,15.27,0.0,0.0,0.0,2.99,2.99,5207558.0,483782138.2,0.0,492.52,3.01,24.84,0.2342,36.39,0.0331,92.9
2022-02-15,180803.0,16932200.95,0.7,3.59,0.4,17.05,0.0,16114168.2,161470.0,172068.0,15121665.5,0.0,0.0,1659.0,0.58,0.0,0.0,0.0,0.13,7099.0,1226.0,0.0,0.0,0.58,1659.0,0.0,308.0,4150.0,14.96,0.41,0.0,0.0,2.95,2.95,5319145.0,498137929.25,0.0,496.57,2.93,24.04,0.2316,36.37,0.033,93.65
2022-02-16,185557.0,17303190.25,0.72,3.72,0.41,17.49,0.0,16279678.25,163983.0,174581.0,15291414.75,0.0,0.0,7796.0,0.39,0.0,3513.0,0.0,0.69,4311.0,7592.0,0.0,0.0,0.39,7796.0,0.34,2309.0,5311.0,15.34,0.5,0.0,0.0,2.99,2.99,5312597.0,495399670.25,0.0,496.66,3.0,20.51,0.2126,35.33,0.0339,93.25
2022-02-17,167498.0,15493565.0,0.65,3.33,0.37,15.71,0.0,14194587.5,142857.0,153455.0,13214272.5,0.0,0.0,1200.0,0.41,0.0,0.0,0.0,2.4,4559.0,25631.0,0.0,0.0,0.41,1200.0,0.0,3305.0,25685.0,13.35,2.4,0.0,0.0,2.61,2.61,5331702.0,493182435.0,0.0,496.62,2.62,22.16,0.2432,39.03,0.0306,92.5
2022-02-18,165549.0,15122901.15,0.64,3.28,0.37,15.36,0.0,14040312.3,143100.0,153698.0,13072185.0,0.0,0.0,4340.0,0.47,0.0,0.0,0.0,0.49,5440.0,5197.0,0.0,0.0,0.47,4340.0,0.0,1100.0,5197.0,13.3,0.52,0.0,0.0,2.61,2.61,5335924.0,487436657.4,0.0,493.16,2.63,21.42,0.2538,39.43,0.0302,91.35
2022-02-21,174219.0,15505491.0,0.67,3.4,0.39,15.91,0.0,14450752.0,145313.0,162368.0,12932857.0,0.0,0.0,3213.0,0.21,0.0,6457.0,0.0,0.09,3213.0,1000.0,0.0,0.0,0.21,3213.0,0.63,0.0,1000.0,13.31,0.09,0.0,0.0,2.65,2.65,5333253.0,474659517.0,0.0,485.78,2.67,21.53,0.2357,37.06,0.0318,89.0
2022-02-22,213088.0,19028758.4,0.82,4.08,0.48,19.21,0.0,17517355.9,158151.0,196163.0,14122884.3,0.0,0.0,4771.0,1.15,0.0,20957.0,0.0,0.0,12838.0,0.0,0.0,0.0,1.15,4771.0,1.87,8067.0,0.0,14.13,0.0,0.0,0.0,2.88,2.88,5324758.0,475500889.4,0.0,474.81,2.89,19.59,0.1839,30.93,0.0389,89.3
2022-02-23,186136.0,16482342.8,0.72,3.55,0.42,16.74,0.0,14877374.05,153003.0,168011.0,13548415.65,0.0,0.0,2644.0,0.11,0.0,0.0,0.0,0.69,1200.0,7792.0,0.0,0.0,0.11,2644.0,0.0,0.0,29352.0,13.73,2.63,0.0,0.0,2.79,2.79,5333619.0,472291962.45,0.0,476.24,2.8,22.2,0.2153,35.51,0.0339,88.55
2022-02-24,172227.0,14932080.9,0.67,3.3,0.38,15.31,0.0,13401999.3,140753.0,154579.0,12203285.1,0.0,0.0,1861.0,0.34,0.0,0.0,0.0,1.39,3818.0,15243.0,0.0,0.0,0.34,1861.0,0.0,1132.0,17250.0,12.57,1.57,0.0,0.0,2.57,2.57,5341357.0,463095651.9,0.0,473.13,2.59,16.45,0.2164,38.46,0.0314,86.7
2022-02-25,212204.0,19172631.4,0.82,3.97,0.47,19.01,0.0,17477032.95,175335.0,193437.0,15841517.25,0.0,0.0,13155.0,3.5,0.0,1000.0,0.0,0.11,39058.0,1200.0,0.0,0.0,3.5,13155.0,0.09,22627.0,1200.0,15.27,0.11,0.0,0.0,3.2,3.2,5310767.0,479827798.45,0.0,462.04,3.2,17.56,0.189,32.05,0.0387,90.35
2022-02-28,252716.0,23009791.8,0.98,4.69,0.56,23.02,0.0,19433803.05,203493.0,213441.0,18528037.65,0.0,0.0,13382.0,2.74,0.0,0.0,0.0,0.6,29641.0,8147.0,0.0,0.0,2.74,13382.0,0.0,22923.0,9637.0,18.5,0.71,0.0,0.0,3.71,3.71,5275145.0,480301952.25,0.0,477.59,3.73,22.83,0.1917,26.41,0.0461,91.05
2022-03-01,228098.0,20118243.6,0.88,4.1,0.51,20.61,0.0,17652083.4,189825.0,200137.0,16742565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,13668.0,0.0,0.0,0.0,0.0,0.0,0.0,13304.0,17.44,1.11,0.0,0.0,3.46,3.46,5301499.0,467592211.8,0.0,481.77,3.49,24.78,0.1913,28.51,0.0415,88.2
2022-03-02,240248.0,21442134.0,0.93,4.25,0.54,21.62,0.0,18813453.75,193611.0,210795.0,17279781.75,0.0,0.0,1817.0,1.09,0.0,0.0,0.0,0.12,11858.0,1200.0,0.0,0.0,1.09,1817.0,0.0,3169.0,1200.0,17.17,0.1,0.0,0.0,3.55,3.55,5262686.0,469694725.5,0.0,465.51,3.56,24.55,0.1932,27.31,0.044,89.25
2022-03-03,272509.0,23830912.05,1.05,4.74,0.61,24.45,0.0,20237329.2,182954.0,231416.0,15999327.3,0.0,0.0,2815.0,2.22,0.0,0.0,0.0,1.71,24147.0,19657.0,0.0,0.0,2.22,2815.0,0.0,6185.0,3526.0,16.44,0.51,0.0,0.0,3.36,3.36,5269595.0,460826082.75,0.0,469.07,3.39,24.42,0.206,27.66,0.05,87.45
2022-03-04,234936.0,19393966.8,0.91,4.06,0.53,20.37,0.0,14766461.45,198161.0,178879.0,16358190.55,0.0,0.0,1809.0,0.0,0.0,0.0,0.0,0.9,0.0,10015.0,0.0,0.0,0.0,1809.0,0.0,23413.0,52537.0,17.56,5.01,0.0,0.0,3.62,3.62,5275824.0,435519271.2,0.0,459.53,3.68,23.69,0.1733,26.52,0.0429,82.55
2022-03-07,204952.0,16385912.4,0.79,3.56,0.46,16.9,0.0,13143060.45,177258.0,164391.0,14171777.1,0.0,0.0,0.0,0.23,0.0,0.0,0.0,1.99,4087.0,20903.0,0.0,0.0,0.23,0.0,0.0,0.0,18575.0,14.7,1.79,0.0,0.0,3.23,3.23,5305005.0,424135149.75,0.0,436.93,3.25,24.26,0.1894,31.0,0.0374,79.95
2022-03-08,189286.0,14858951.0,0.73,3.35,0.42,15.22,0.0,12068276.0,164174.0,153736.0,12887659.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,1.16,310.0,13416.0,0.0,0.0,0.0,332.0,0.0,0.0,10965.0,13.1,0.99,0.0,0.0,3.01,3.01,5294730.0,415636305.0,0.0,422.17,3.01,26.54,0.219,33.85,0.0347,78.5
2022-03-09,193755.0,16517613.75,0.75,3.39,0.43,16.24,0.0,13486976.25,172856.0,158205.0,14735974.0,0.0,0.0,3882.0,0.82,0.0,0.0,0.0,0.09,6363.0,1092.0,0.0,0.0,0.82,3882.0,0.0,5892.0,1894.0,13.52,0.19,0.0,0.0,3.18,3.18,5263725.0,448732556.25,0.0,417.54,3.14,29.9,0.2346,34.44,0.0356,85.25
2022-03-10,207857.0,17470380.85,0.8,3.47,0.46,17.64,0.0,14482403.35,186304.0,172307.0,15658851.2,0.0,0.0,16793.0,0.0,0.0,17833.0,0.0,0.53,1584.0,7309.0,0.0,0.0,0.0,16793.0,1.52,3964.0,5315.0,15.89,0.45,0.0,0.0,3.43,3.43,5243256.0,440695666.8,0.0,447.33,3.43,28.33,0.2087,31.24,0.0383,84.05
2022-03-11,204342.0,17716451.4,0.79,3.41,0.46,17.6,0.0,14634266.4,179378.0,168792.0,15552072.6,0.0,0.0,1100.0,0.28,0.0,0.0,0.0,0.85,1405.0,9426.0,0.0,0.0,0.28,1100.0,0.0,1400.0,4920.0,15.18,0.3,0.0,0.0,3.31,3.31,5240878.0,454384122.6,0.0,446.41,3.29,26.92,0.2085,32.29,0.0377,86.7
2022-03-14,210203.0,18550414.75,0.81,3.52,0.47,18.45,0.0,15413127.25,182487.0,174653.0,16104477.75,0.0,0.0,4200.0,0.4,0.0,3000.0,0.0,0.06,3109.0,1091.0,0.0,0.0,0.4,4200.0,0.26,0.0,248.0,15.83,0.0,0.0,0.0,3.37,3.37,5226009.0,461195294.25,0.0,456.1,3.35,25.98,0.1992,31.41,0.0389,88.25
2022-03-15,213432.0,18429853.2,0.82,3.61,0.48,18.61,0.0,15360110.7,185716.0,177882.0,16036576.6,0.0,0.0,4435.0,0.05,0.0,0.0,0.0,0.06,3229.0,1206.0,0.0,0.0,0.05,4435.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,3.51,3.51,5107771.0,441056025.85,0.0,448.27,3.53,26.38,0.1985,30.91,0.0403,86.35
2022-03-16,200473.0,18012499.05,0.77,3.4,0.45,17.71,0.0,14367643.95,187640.0,159907.0,16859454.0,0.0,0.0,3015.0,0.0,0.0,0.0,0.0,0.12,0.0,1091.0,0.0,0.0,0.0,3015.0,0.0,0.0,17975.0,16.2,1.23,0.0,0.0,3.54,3.54,5115166.0,459597665.1,0.0,446.15,3.5,22.34,0.196,33.19,0.0378,89.85
2022-03-17,187384.0,17070682.4,0.72,3.13,0.42,16.93,0.0,14081873.6,167023.0,154576.0,15215795.3,0.0,0.0,0.0,0.0,0.0,5200.0,0.0,2.22,0.0,25817.0,0.0,0.0,0.0,0.0,0.47,5200.0,10531.0,14.95,0.91,0.0,0.0,3.09,3.09,5229973.0,476450540.3,0.0,470.24,3.08,12.0,0.1825,35.37,0.0347,91.1
2022-03-18,195719.0,17888716.6,0.72,3.25,0.44,17.81,0.0,15014186.6,175358.0,164269.0,16027721.2,0.0,0.0,3375.0,0.89,0.0,0.0,0.0,0.12,9693.0,1358.0,0.0,0.0,0.89,3375.0,0.0,6318.0,0.0,16.03,0.0,0.0,0.0,3.27,3.27,5189874.0,474354483.6,0.0,473.64,3.27,15.87,0.1795,33.66,0.0365,91.4
2022-03-21,204608.0,18967161.6,0.76,3.3,0.46,18.78,0.0,14036819.4,174401.0,151422.0,16166972.7,0.0,0.0,943.0,0.0,0.0,0.0,0.0,0.21,0.0,2406.0,0.0,0.0,0.0,943.0,0.0,506.0,12847.0,15.99,1.06,0.0,0.0,3.25,3.25,5186893.0,480824981.1,0.0,476.1,3.25,20.08,0.1843,32.44,0.0382,92.7
2022-03-22,179097.0,16951531.05,0.66,2.88,0.4,16.78,0.0,11958838.2,161411.0,126348.0,15277551.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,12990.0,0.0,0.0,0.0,0.0,0.0,0.0,25074.0,14.99,2.19,0.0,0.0,3.0,3.0,5225150.0,494560447.5,0.0,487.08,2.98,12.17,0.1943,36.91,0.0332,94.65
2022-03-23,198930.0,18371185.5,0.74,3.14,0.44,18.62,0.0,12920134.4,173344.0,139904.0,16008318.4,0.0,0.0,12466.0,1.27,0.0,0.0,0.0,0.05,13583.0,533.0,0.0,0.0,1.27,12466.0,0.0,0.0,27.0,16.28,0.14,0.0,0.0,3.21,3.21,5233865.0,483347432.75,0.0,491.68,3.21,15.99,0.1824,33.68,0.0368,92.35
2022-03-24,276859.0,25097268.35,1.03,4.37,0.62,25.48,0.0,12817184.8,189066.0,141392.0,17138832.9,0.0,0.0,6622.0,0.67,0.0,1100.0,0.0,0.0,8022.0,0.0,0.0,0.0,0.67,6622.0,0.1,9100.0,7634.0,17.51,0.73,0.0,0.0,3.49,3.49,5221370.0,473317190.5,0.0,479.67,3.52,17.2,0.2481,43.89,0.0512,90.65
2022-03-25,255488.0,23287731.2,0.95,3.97,0.57,23.23,0.0,12952141.55,176654.0,142097.0,16102012.1,0.0,0.0,1300.0,0.81,0.0,0.0,0.0,2.2,9398.0,23110.0,0.0,0.0,0.81,1300.0,0.0,9398.0,8693.0,16.05,0.79,0.0,0.0,3.27,3.27,5217376.0,475563822.4,0.0,473.75,3.28,19.17,0.2737,46.63,0.0474,91.15
2022-03-28,180693.0,16524374.85,0.67,2.78,0.4,16.51,0.0,13648272.35,158532.0,149243.0,14497751.4,0.0,0.0,3400.0,0.89,0.0,0.0,0.0,2.07,9550.0,22872.0,0.0,0.0,0.89,3400.0,0.0,1350.0,2404.0,14.45,0.22,0.0,0.0,2.93,2.93,5255448.0,480610719.6,0.0,479.28,2.93,31.08,0.2486,36.3,0.0334,91.45
2022-03-29,183908.0,17618386.4,0.68,2.87,0.41,17.11,0.0,14148606.2,160178.0,147689.0,15345052.4,0.0,0.0,4800.0,0.39,0.0,0.0,0.0,0.52,4100.0,5654.0,0.0,0.0,0.39,4800.0,0.0,2500.0,5654.0,14.58,0.26,0.0,0.0,2.96,2.96,5246177.0,502583756.6,0.0,484.55,2.92,31.64,0.2325,33.46,0.034,95.8
2022-03-30,178856.0,16696207.6,0.69,2.73,0.4,16.9,0.0,13648330.1,160295.0,146206.0,14963538.25,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.11,0.0,1483.0,0.0,0.0,0.0,1600.0,0.0,0.0,1483.0,15.29,0.15,0.0,0.0,2.96,2.96,5255417.0,490593176.95,0.0,498.35,2.98,33.04,0.2428,33.6,0.033,93.35
2022-03-31,197288.0,18268868.8,0.76,2.98,0.44,18.37,0.0,15052315.2,176641.0,162552.0,16356956.6,0.0,0.0,14916.0,1.38,0.0,0.0,0.0,0.41,16346.0,4200.0,0.0,0.0,1.38,14916.0,0.0,5630.0,0.0,16.61,0.0,0.0,0.0,3.26,3.26,5241441.0,485357436.6,0.0,489.14,3.28,30.09,0.256,38.47,0.0364,92.6
2022-04-01,197116.0,18302220.6,0.76,2.92,0.44,18.28,0.0,15200009.25,176469.0,163705.0,16385146.65,0.0,0.0,0.0,0.0,0.0,2253.0,0.0,0.23,0.0,2425.0,0.0,0.0,0.0,0.0,0.21,2253.0,1100.0,16.39,0.1,0.0,0.0,3.24,3.24,5275458.0,489826275.3,0.0,489.81,3.24,30.29,0.2561,38.36,0.0362,92.85
2022-04-04,200853.0,18799840.8,0.78,2.99,0.45,18.74,0.0,15208876.8,179881.0,162488.0,16836861.6,0.0,0.0,4629.0,0.58,0.0,0.0,0.0,0.68,6166.0,7383.0,0.0,0.0,0.58,4629.0,0.0,6166.0,7383.0,16.82,0.63,0.0,0.0,3.3,3.3,5271728.0,493433740.8,0.0,491.02,3.31,30.52,0.237,35.36,0.0368,93.6
2022-04-05,213641.0,19687018.15,0.83,3.2,0.48,20.01,0.0,16262263.4,193869.0,176476.0,17865028.35,0.0,0.0,8243.0,0.0,0.0,23100.0,0.0,0.85,0.0,9112.0,0.0,0.0,0.0,8243.0,2.2,14857.0,9112.0,18.28,0.85,0.0,0.0,3.56,3.56,5252758.0,484041649.7,0.0,490.42,3.59,28.1,0.2181,33.31,0.0392,92.15
2022-04-06,232326.0,20828025.9,0.9,3.49,0.52,21.39,0.0,17564407.3,196268.0,195922.0,17595426.2,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,19446.0,0.0,0.0,0.0,1.79,0.0,0.0,2399.0,0.0,18.14,0.0,0.0,0.0,3.59,3.59,5265963.0,472093582.95,0.0,481.5,3.63,25.49,0.205,30.6,0.0425,89.65
2022-04-07,267442.0,23735477.5,1.04,3.89,0.6,24.2,0.0,20504622.5,229344.0,231038.0,20354280.0,0.0,0.0,15634.0,2.04,0.0,11200.0,0.0,0.98,24789.0,9974.0,0.0,0.0,2.04,15634.0,1.0,27416.0,873.0,20.65,0.13,0.0,0.0,4.19,4.19,5249058.0,465853897.5,0.0,469.61,4.21,22.09,0.1996,32.24,0.0488,88.75
2022-04-08,298763.0,26948422.6,1.16,4.4,0.67,26.89,0.0,23078932.8,253289.0,255864.0,22846667.8,0.0,0.0,16570.0,1.56,0.0,6495.0,0.0,1.64,18448.0,18059.0,0.0,0.0,1.56,16570.0,0.58,25434.0,117.0,22.56,0.0,0.0,0.0,4.64,4.64,5201726.0,469195685.2,0.0,464.02,4.64,20.1,0.1818,30.15,0.0548,90.2
2022-04-11,266422.0,24057906.6,1.03,3.96,0.6,24.18,0.0,21188624.1,219410.0,234647.0,19812723.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,3.06,2900.0,33879.0,0.0,0.0,0.33,0.0,0.0,0.0,24117.0,19.78,2.09,0.0,0.0,4.02,4.02,5244664.0,473593159.2,0.0,472.71,4.02,22.01,0.1932,33.04,0.0488,90.3
2022-04-12,257349.0,23393024.1,1.0,3.88,0.58,23.38,0.0,20310423.3,234605.0,223437.0,21325594.5,0.0,0.0,5578.0,0.0,0.0,0.0,0.0,0.31,0.0,3455.0,0.0,0.0,0.0,5578.0,0.0,13072.0,11210.0,21.29,1.04,0.0,0.0,4.3,4.3,5226661.0,475103484.9,0.0,473.51,4.3,22.65,0.2036,34.23,0.0471,90.9
2022-04-13,268562.0,24707704.0,1.04,4.01,0.6,24.59,0.0,20935796.0,240731.0,227563.0,22147252.0,0.0,0.0,2814.0,1.39,0.0,0.0,0.0,0.79,14815.0,8689.0,0.0,0.0,1.39,2814.0,0.0,12001.0,10689.0,21.87,0.86,0.0,0.0,4.41,4.41,5214631.0,479746052.0,0.0,475.0,4.4,21.69,0.1892,29.61,0.0492,92.0
2022-04-14,272057.0,25777400.75,1.05,4.04,0.61,25.53,0.0,19559053.0,250960.0,206428.0,23778460.0,0.0,0.0,10871.0,0.21,0.0,0.0,0.0,1.31,2000.0,14401.0,0.0,0.0,0.21,10871.0,0.0,13759.0,23135.0,23.19,1.84,0.0,0.0,4.6,4.6,5208511.0,493506417.25,0.0,482.98,4.58,21.54,0.1781,29.59,0.0498,94.75
2022-04-15,272057.0,25777400.75,1.05,4.02,0.61,25.93,0.0,19559053.0,249006.0,206428.0,23593318.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,1954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.57,0.0,0.0,0.0,4.53,4.53,5247614.0,497211426.5,0.0,495.26,4.54,21.22,0.1787,30.01,0.0495,0.0
2022-04-18,268277.0,25419245.75,1.04,3.96,0.6,25.71,0.0,22176995.5,242226.0,234058.0,22950913.5,0.0,0.0,0.0,0.28,0.0,24630.0,0.0,0.62,3000.0,6780.0,0.0,0.0,0.28,0.0,2.45,0.0,0.0,23.0,0.0,0.0,0.0,4.41,4.41,5249651.0,497404432.25,0.0,496.53,4.43,21.39,0.1824,31.38,0.0489,0.0
2022-04-19,272979.0,25933005.0,1.06,4.03,0.61,26.02,0.0,22682200.0,244987.0,238760.0,23273765.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.02,4941.0,239.0,0.0,0.0,0.49,0.0,0.0,3000.0,239.0,23.19,0.2,0.0,0.0,4.46,4.46,5245783.0,498349385.0,0.0,496.75,4.46,21.19,0.1853,31.68,0.0497,95.0
2022-04-20,282438.0,27114048.0,1.09,4.22,0.63,27.05,0.0,22835328.0,259387.0,237868.0,24901152.0,0.0,0.0,11685.0,0.96,0.0,0.0,0.0,0.04,9525.0,423.0,0.0,0.0,0.96,11685.0,0.0,3138.0,10417.0,24.62,0.93,0.0,0.0,4.72,4.72,5233859.0,502450464.0,0.0,497.8,4.71,20.54,0.185,31.0,0.0514,96.0
2022-04-21,297950.0,28871355.0,1.15,4.56,0.67,28.85,0.0,24552812.7,263799.0,253383.0,25562123.1,0.0,0.0,14234.0,1.8,0.0,0.0,0.0,1.22,18115.0,12951.0,0.0,0.0,1.8,14234.0,0.0,3129.0,2600.0,25.39,0.22,0.0,0.0,4.79,4.79,5239041.0,507663072.9,0.0,504.18,4.79,24.0,0.1926,28.53,0.0541,96.9
2022-04-22,302944.0,29037182.4,1.17,4.78,0.68,29.31,0.0,24765435.45,264268.0,258377.0,25330087.8,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.02,5204.0,210.0,0.0,0.0,0.43,0.0,0.0,679.0,210.0,25.62,0.0,0.0,0.0,4.8,4.8,5238515.0,502111662.75,0.0,507.11,4.81,25.05,0.194,28.27,0.0551,95.85
2022-04-25,302897.0,28336014.35,1.17,4.87,0.68,28.88,0.0,24166771.5,264221.0,258330.0,24717874.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,25.46,0.13,0.0,0.0,4.8,4.8,5241482.0,490340641.1,0.0,501.2,4.83,24.98,0.1937,28.38,0.055,93.55
2022-04-26,268824.0,24866220.0,1.04,4.32,0.6,25.19,0.0,16963390.0,241047.0,183388.0,22296847.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01,0.0,72005.0,0.0,0.0,0.0,0.0,0.0,48831.0,74942.0,22.63,7.26,0.0,0.0,4.42,4.42,5213088.0,482210640.0,0.0,487.35,4.44,18.33,0.1427,21.32,0.0493,92.5
2022-04-27,257376.0,23781542.4,1.0,4.11,0.58,24.0,0.0,15794024.4,226510.0,170931.0,20929524.0,0.0,0.0,325.0,0.18,0.0,19005.0,0.0,2.42,2339.0,25838.0,0.0,0.0,0.18,325.0,1.81,10976.0,33801.0,21.09,3.13,0.0,0.0,4.16,4.16,5217963.0,482139781.2,0.0,483.92,4.18,20.62,0.135,22.24,0.0473,92.4
2022-04-28,260862.0,24494941.8,1.01,4.12,0.58,24.44,0.0,16534569.3,239010.0,176087.0,22443039.0,0.0,0.0,16956.0,1.91,0.0,0.0,0.0,0.69,19893.0,7393.0,0.0,0.0,1.91,16956.0,0.0,2937.0,14737.0,22.18,1.39,0.0,0.0,4.34,4.34,5266747.0,494547543.3,0.0,489.46,4.34,20.22,0.149,22.22,0.0474,93.9
2022-04-29,268378.0,25630099.0,1.04,4.26,0.6,25.51,0.0,17534086.5,254582.0,183603.0,24312581.0,0.0,0.0,12056.0,0.76,0.0,0.0,0.0,0.0,7516.0,0.0,0.0,0.0,0.76,12056.0,0.0,3516.0,0.0,23.87,0.0,0.0,0.0,4.63,4.63,5245583.0,500953176.5,0.0,494.65,4.6,19.68,0.147,21.67,0.0488,95.5
2022-05-02,275734.0,25670835.4,1.07,4.41,0.62,26.34,0.0,17783775.8,259390.0,191018.0,24149209.0,0.0,0.0,2687.0,0.71,0.0,0.0,0.0,0.57,8419.0,5864.0,0.0,0.0,0.71,2687.0,0.0,7985.0,1004.0,24.79,0.08,0.0,0.0,4.72,4.72,5236096.0,487480537.6,0.0,497.13,4.75,19.36,0.1461,20.65,0.0502,93.1
2022-05-03,268120.0,25417776.0,1.04,4.15,0.6,25.32,0.0,17035275.6,259960.0,179697.0,24644208.0,0.0,0.0,1899.0,0.33,0.0,0.0,0.0,0.4,5027.0,4217.0,0.0,0.0,0.33,1899.0,0.0,2888.0,16348.0,24.17,1.53,0.0,0.0,4.73,4.73,5238849.0,496642885.2,0.0,490.54,4.7,19.64,0.1585,21.9,0.0488,94.8
