DATE,ADP FP Equity_DX_SI_QTY,ADP FP Equity_DX_SHORT_INTEREST_VALUE,ADP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ADP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ADP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ADP FP Equity_DX_SI_MV,ADP FP Equity_DX_DSS,ADP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ADP FP Equity_DX_SUPPLY_SI_QTY,ADP FP Equity_DX_BROKER_SI_QTY,ADP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ADP FP Equity_DX_BROKER_SI_MV_NEW_x,ADP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ADP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ADP FP Equity_DX_BROKER_SI_MV_INC_x,ADP FP Equity_DX_SUPPLY_SI_MV_NEW,ADP FP Equity_DX_BROKER_SI_QTY_ADD,ADP FP Equity_DX_BROKER_SI_QTY_NEW,ADP FP Equity_DX_SUPPLY_SI_MV_DEC,ADP FP Equity_DX_BROKER_SI_QTY_INC,ADP FP Equity_DX_SUPPLY_SI_QTY_DEC,ADP FP Equity_DX_BROKER_SI_MV_NEW_y,ADP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ADP FP Equity_DX_BROKER_SI_MV_INC_y,ADP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ADP FP Equity_DX_BROKER_SI_MV_ADD,ADP FP Equity_DX_SUPPLY_SI_QTY_ADD,ADP FP Equity_DX_BROKER_SI_QTY_DEC,ADP FP Equity_DX_SUPPLY_SI_MV,ADP FP Equity_DX_BROKER_SI_MV_DEC,ADP FP Equity_DX_SUPPLY_SI_MV_RMV,ADP FP Equity_DX_BROKER_SI_MV_RMV,ADP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ADP FP Equity_DX_UTILIZATION_QUANTITY,ADP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ADP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ADP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ADP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ADP FP Equity_DX_ACTIVE_UTILIZATION_MV,ADP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ADP FP Equity_DX_BROKER_SI_CON_RATIO,ADP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ADP FP Equity_DX_DEMAND_SUPPLY_RATIO,ADP FP Equity_PX_LAST
2022-06-21,2479737.0,326333389.2,7.51,30.26,2.51,330.43,1.0,259546126.0,2131480.0,1972235.0,280502768.0,0.0,0.0,58874.0,16.63,0.0,0.0,0.0,1.75,89398.0,16699.0,0.0,0.0,16.63,58874.0,0.0,7600.0,23445.0,283.38,2.49,0.0,0.0,29.6,29.6,5070337.0,667256349.2,0.0,672.94,29.63,11.88,0.1337,25.42,0.3443,131.6
2022-06-22,2484495.0,318139584.75,7.52,30.12,2.51,326.85,1.0,256368392.8,2101015.0,2002096.0,269034970.75,0.0,0.0,5840.0,4.45,0.0,0.0,0.0,5.63,39711.0,36745.0,0.0,0.0,4.45,5840.0,0.0,440.0,9850.0,275.53,1.75,0.0,0.0,29.26,29.26,5080001.0,650494128.05,0.0,664.74,29.3,12.37,0.1365,25.61,0.346,128.05
2022-06-23,2461941.0,316605612.6,7.46,29.99,2.49,319.02,1.0,252601135.4,2069043.0,1964239.0,266078929.8,0.0,0.0,68896.0,2.28,0.0,0.0,0.0,16.21,28850.0,110559.0,0.0,0.0,2.28,68896.0,0.0,9691.0,66707.0,266.15,9.49,0.0,0.0,28.82,28.82,5110578.0,657220330.8,0.0,656.18,28.86,11.86,0.1379,26.52,0.3429,128.6
2022-06-24,2403723.0,307916916.3,7.28,29.21,2.43,310.88,1.0,250696183.5,2056184.0,1957035.0,263397170.4,0.0,0.0,20942.0,2.81,0.0,2669.0,0.0,6.1,22704.0,47215.0,0.0,0.0,2.81,20942.0,0.34,13414.0,32577.0,264.31,4.19,0.0,0.0,28.63,28.63,5126830.0,656746923.0,0.0,658.35,28.65,12.24,0.1456,27.78,0.3346,128.1
2022-06-27,2572522.0,326710294.0,7.79,31.49,2.6,330.62,1.0,271338548.0,2214888.0,2136524.0,281290776.0,0.0,0.0,202300.0,25.21,0.0,0.0,0.0,6.62,204128.0,51766.0,0.0,0.0,25.21,202300.0,0.0,14638.0,24639.0,283.52,3.19,0.81,0.0,30.92,30.92,4949010.0,628524270.0,6468.0,632.22,30.96,11.93,0.1364,26.93,0.3591,127.0
2022-06-28,2408625.0,309026587.5,7.29,29.35,2.43,309.76,1.0,270452166.1,2087307.0,2107967.0,267801488.1,0.0,0.0,10024.0,2.72,0.0,0.0,0.0,17.93,17864.0,140953.0,0.0,0.0,2.72,10024.0,0.0,3348.0,46421.0,266.43,6.52,0.0,0.0,29.18,29.18,5066863.0,650078522.9,0.0,646.46,29.19,12.74,0.135,26.02,0.3367,128.3
2022-06-29,2405546.0,301174359.2,7.29,29.14,2.43,310.18,1.0,264222330.4,2094436.0,2110402.0,262223387.2,0.0,0.0,37648.0,2.18,0.0,0.0,0.0,4.18,21700.0,33286.0,0.0,0.0,2.18,37648.0,0.0,2767.0,19265.0,269.62,1.49,0.0,0.0,29.19,29.19,5081433.0,636195411.6,0.0,649.84,29.32,12.57,0.1352,26.0,0.3352,125.2
2022-06-30,2544031.0,307446146.35,7.7,33.9,2.57,317.03,1.0,241896864.65,2275653.0,2001629.0,275012665.05,0.0,0.0,132038.0,0.0,0.0,686.0,0.0,4.49,12844.0,31629.0,0.0,0.0,0.0,132038.0,0.09,80808.0,122303.0,285.05,17.52,0.0,0.0,31.73,31.73,4896311.0,591719184.35,0.0,612.26,31.77,11.61,0.1288,25.62,0.3547,120.85
2022-07-01,2713522.0,333084825.5,8.22,35.96,2.74,334.23,1.0,269069595.75,2259107.0,2192013.0,277305384.25,0.0,0.0,23595.0,24.67,0.0,2200.0,0.0,5.34,201275.0,40330.0,0.0,0.0,24.67,23595.0,0.27,189.0,13091.0,274.71,3.67,0.0,0.0,31.62,31.62,4884369.0,599556294.75,0.0,595.49,31.57,14.47,0.1227,22.45,0.3799,122.75
2022-07-04,2817871.0,349275110.45,8.53,37.2,2.85,349.98,1.0,268582792.8,2278258.0,2166864.0,282390079.1,0.0,0.0,88198.0,11.96,0.0,0.0,0.0,8.94,93083.0,79159.0,0.0,0.0,11.96,88198.0,0.0,10112.0,118232.0,280.62,14.44,0.0,0.0,31.9,31.9,4863428.0,602821900.6,0.0,597.6,31.95,13.91,0.1387,27.27,0.3946,123.95
2022-07-05,2858034.0,333532567.8,8.66,37.62,2.89,352.47,1.0,262248706.8,2337652.0,2247204.0,272803988.4,0.0,0.0,31396.0,3.45,0.0,49623.0,0.0,1.13,39700.0,6761.0,0.0,0.0,3.45,31396.0,6.2,34759.0,8983.0,290.27,0.81,0.0,0.0,32.7,32.7,4810368.0,561369945.6,0.0,592.3,32.89,13.0,0.14,27.8,0.3998,116.7
2022-07-06,2900787.0,344178377.55,8.79,37.35,2.93,344.31,1.0,272871507.3,2373694.0,2299802.0,281638793.1,0.0,0.0,62943.0,3.38,0.0,0.0,0.0,6.02,74098.0,33984.0,0.0,0.0,3.38,62943.0,0.0,7083.0,21500.0,278.54,2.22,0.0,0.0,33.25,33.25,4765486.0,565424913.9,0.0,559.31,33.24,12.31,0.1392,27.78,0.4063,118.65
2022-07-07,2971363.0,357306400.75,9.0,37.92,3.0,356.47,1.0,280118406.75,2442363.0,2329467.0,293694150.75,0.0,0.0,75654.0,16.62,0.0,0.0,0.0,3.56,122478.0,31387.0,0.0,0.0,16.62,75654.0,0.0,24402.0,92813.0,291.05,11.72,0.0,0.0,34.21,34.21,4697505.0,564874976.25,0.0,559.76,34.21,10.75,0.1572,31.74,0.4162,120.25
2022-07-08,2861517.0,350678908.35,8.67,36.7,2.89,347.16,1.0,282221988.15,2386397.0,2302913.0,292452952.35,0.0,0.0,15058.0,6.73,0.0,0.0,0.0,10.59,52778.0,90172.0,0.0,0.0,6.73,15058.0,0.0,19148.0,79332.0,287.7,7.94,0.0,0.0,33.42,33.42,4754126.0,582618141.3,0.0,574.04,33.39,11.18,0.1384,27.43,0.4007,122.55
2022-07-11,3024575.0,367637091.25,9.16,39.48,3.06,373.89,1.0,290464510.05,2476810.0,2389671.0,301056255.5,0.0,0.0,97910.0,13.69,0.0,0.0,0.0,0.17,93046.0,8577.0,0.0,0.0,13.69,97910.0,0.0,1080.0,6288.0,305.44,0.0,0.0,0.0,34.65,34.65,4670445.0,567692589.75,0.0,573.59,34.75,10.58,0.1543,31.2,0.4232,121.55
2022-07-12,2854864.0,348864380.8,8.65,37.53,2.88,350.52,1.0,284240132.8,2370999.0,2326024.0,289736077.8,0.0,0.0,8464.0,1.35,0.0,0.0,0.0,15.51,16457.0,122347.0,0.0,0.0,1.35,8464.0,0.0,8072.0,80104.0,289.22,10.43,0.0,0.0,33.17,33.17,4776677.0,583709929.4,0.0,582.08,33.19,10.99,0.1422,28.42,0.3994,122.2
2022-07-13,2863120.0,349014328.0,8.67,40.07,2.89,352.04,1.0,284196441.0,2377320.0,2331390.0,289795308.0,0.0,0.0,13358.0,1.18,0.0,0.0,0.0,0.7,7200.0,7332.0,0.0,0.0,1.18,13358.0,0.0,295.0,1834.0,290.66,0.26,0.0,0.0,33.07,33.07,4810513.0,586401534.7,0.0,587.44,33.1,11.03,0.1428,28.55,0.3983,121.9
2022-07-14,2823840.0,346202784.0,8.55,39.65,2.85,347.63,1.0,280618159.2,2390931.0,2288892.0,293128140.6,0.0,2030.0,8036.0,1.87,0.25,1023.0,0.0,0.38,13136.0,3190.0,0.0,2030.0,1.87,8036.0,0.13,6735.0,56657.0,292.83,6.95,0.0,0.0,33.19,33.19,4812192.0,589974739.2,0.0,588.86,33.21,11.3,0.1444,28.9,0.392,122.6
2022-07-15,2826247.0,354552686.15,8.56,39.24,2.86,350.22,1.0,287273600.25,2395816.0,2289945.0,300555117.2,0.0,0.0,20245.0,4.06,0.0,0.0,0.0,1.66,21352.0,15594.0,0.0,0.0,4.06,20245.0,0.0,234.0,20299.0,293.56,2.51,0.0,0.0,33.28,33.28,4803693.0,602623286.85,0.0,590.85,33.19,11.94,0.1455,29.05,0.3926,125.45
2022-07-18,2834457.0,356716413.45,8.58,38.61,2.86,357.96,1.0,289390942.35,2426226.0,2299491.0,305340542.1,0.0,0.0,29287.0,3.27,0.0,0.0,0.0,0.52,11940.0,4701.0,0.0,0.0,3.27,29287.0,0.0,5824.0,2394.0,303.97,0.07,0.0,0.0,33.7,33.7,4774297.0,600845277.45,0.0,598.46,33.68,11.66,0.1457,29.1,0.3936,125.85
2022-07-19,2841481.0,363283345.85,8.61,38.47,2.87,360.22,1.0,293972025.35,2403744.0,2299351.0,307318670.4,0.0,0.0,8257.0,1.83,0.0,0.0,0.0,4.24,12551.0,36685.0,0.0,0.0,1.83,8257.0,0.0,5946.0,12691.0,302.56,1.07,0.0,0.0,33.37,33.37,4798958.0,613546780.3,0.0,605.79,33.31,11.79,0.1472,29.47,0.3945,127.85
2022-07-20,2853651.0,360416121.3,8.64,38.33,2.88,367.72,1.0,291497368.8,2398517.0,2307976.0,302932697.1,0.0,0.0,20447.0,5.77,0.0,0.0,0.0,3.52,23577.0,28873.0,0.0,0.0,5.77,20447.0,0.0,3199.0,14952.0,307.1,0.51,0.0,0.0,33.39,33.39,4784785.0,604318345.5,0.0,611.25,33.44,12.09,0.1484,29.69,0.3973,126.3
2022-07-21,2807201.0,349215804.4,8.5,37.37,2.84,355.97,1.0,281476770.0,2372589.0,2262675.0,295150071.6,0.0,0.0,22184.0,0.05,0.0,5000.0,0.0,10.18,8925.0,68202.0,0.0,0.0,0.05,22184.0,0.62,20090.0,59226.0,299.15,8.98,0.0,0.0,33.02,33.02,4811753.0,598582073.2,0.0,605.58,33.07,11.63,0.1513,30.51,0.3907,124.4
2022-07-22,2793275.0,352092313.75,8.46,38.1,2.82,350.72,1.0,282953258.5,2336961.0,2244770.0,294573934.05,0.0,0.0,9691.0,2.17,0.0,0.0,0.0,6.63,21963.0,46005.0,0.0,0.0,2.17,9691.0,0.0,686.0,39868.0,291.02,5.06,0.0,0.0,32.48,32.48,4857714.0,612314849.7,0.0,605.57,32.46,11.63,0.1502,30.52,0.3882,126.05
2022-07-25,2799422.0,346708414.7,8.48,38.29,2.83,354.95,1.0,279004202.15,2341231.0,2252759.0,289961459.35,0.0,0.0,25679.0,2.77,0.0,0.0,0.0,2.62,15784.0,24977.0,0.0,0.0,2.77,25679.0,0.0,3568.0,7795.0,295.07,0.0,0.0,0.0,32.53,32.53,4856895.0,601526445.75,0.0,610.16,32.6,11.99,0.1512,30.57,0.3889,123.85
2022-07-26,2795403.0,355016181.0,8.47,37.91,2.82,351.57,1.0,285614999.0,2343963.0,2248937.0,297683301.0,0.0,0.0,11882.0,0.0,0.0,0.0,0.0,1.05,5438.0,11011.0,0.0,0.0,0.0,11882.0,0.0,1861.0,9260.0,292.48,1.53,0.0,0.0,32.61,32.61,4843992.0,615186984.0,0.0,604.84,32.59,11.57,0.1504,30.48,0.3889,127.0
2022-07-27,2779508.0,355360097.8,8.42,37.79,2.81,355.52,1.0,285146923.4,2322980.0,2230324.0,296992993.0,0.0,0.0,5407.0,3.29,0.0,0.0,0.0,3.68,8795.0,30143.0,0.0,0.0,3.29,5407.0,0.0,3753.0,27408.0,294.57,1.77,0.0,0.0,32.32,32.32,4865475.0,622050978.75,0.0,617.54,32.3,11.65,0.1515,30.76,0.3867,127.85
2022-07-28,2858701.0,370487649.6,8.66,38.65,2.89,368.66,1.0,296708054.4,2383938.0,2289414.0,308958364.8,0.0,0.0,44312.0,9.54,0.0,0.0,0.0,0.17,61608.0,5682.0,0.0,0.0,9.54,44312.0,0.0,22328.0,2518.0,304.64,0.25,0.0,0.0,33.16,33.16,4805756.0,622825977.6,0.0,614.8,33.13,11.57,0.1516,30.77,0.3976,129.6
2022-07-29,2894224.0,389562550.4,8.77,39.5,2.92,379.18,1.0,314583889.6,2448718.0,2337176.0,329597442.8,0.0,0.0,84794.0,12.49,0.0,4649.0,0.0,3.16,70576.0,25046.0,0.0,0.0,12.49,84794.0,0.59,5032.0,27463.0,317.67,3.22,0.0,0.0,34.09,34.09,4735225.0,637361285.0,0.0,618.16,33.95,12.02,0.1597,32.09,0.4029,134.6
2022-08-01,2905857.0,394760673.45,8.8,40.5,2.94,394.08,1.0,320035565.85,2456967.0,2355801.0,333778966.95,0.0,0.0,15527.0,10.93,0.0,0.0,0.0,3.5,47372.0,36880.0,0.0,0.0,10.93,15527.0,0.0,29602.0,28747.0,330.35,0.0,0.0,0.0,34.22,34.22,4722783.0,641590070.55,0.0,635.93,34.19,12.0,0.1565,31.45,0.4047,135.85
2022-08-02,2920884.0,403812213.0,8.85,40.72,2.95,402.1,1.0,328205500.0,2461135.0,2374000.0,340251913.75,0.0,0.0,11190.0,5.23,0.0,10400.0,0.0,3.03,31037.0,27832.0,0.0,0.0,5.23,11190.0,1.41,20810.0,23238.0,336.55,0.96,0.0,0.0,34.27,34.27,4719871.0,652522165.75,0.0,645.51,34.27,12.43,0.1536,30.81,0.4068,138.25
2022-08-03,2904340.0,410383242.0,8.8,40.27,2.93,405.84,1.0,336996261.0,2453453.0,2384970.0,346672908.9,0.0,0.0,13916.0,6.61,0.0,0.0,0.0,3.82,37955.0,30640.0,0.0,0.0,6.61,13916.0,0.0,9042.0,26985.0,340.32,0.98,0.0,0.0,34.15,34.15,4731870.0,668613231.0,0.0,657.94,34.09,13.15,0.1478,29.48,0.4042,141.3
2022-08-04,2932037.0,416349254.0,8.88,40.31,2.96,416.59,1.0,341014988.0,2493810.0,2401514.0,354121020.0,0.0,0.0,45481.0,10.16,0.0,0.0,0.0,1.76,43824.0,13610.0,0.0,0.0,10.16,45481.0,0.0,8486.0,27280.0,351.02,2.56,0.0,0.0,34.76,34.76,4679543.0,664495106.0,0.0,660.01,34.72,14.02,0.1502,29.75,0.4087,142.0
2022-08-05,2908679.0,408087663.7,8.81,40.74,2.94,415.69,1.0,333003032.1,2494261.0,2373507.0,349944818.3,0.0,0.0,18566.0,1.29,0.0,0.0,0.0,1.64,7962.0,18288.0,0.0,0.0,1.29,18566.0,0.0,173.0,35969.0,354.57,3.41,0.0,0.0,34.76,34.76,4680567.0,656683550.1,0.0,663.54,34.83,14.03,0.1524,30.13,0.4054,140.3
2022-08-08,2896374.0,407375003.1,8.77,39.69,2.93,409.17,1.0,334018433.0,2480687.0,2374820.0,348908626.55,0.0,0.0,21734.0,3.5,0.0,0.0,0.0,5.49,31418.0,35545.0,0.0,0.0,3.5,21734.0,0.0,237.0,30105.0,348.14,6.97,0.0,0.0,34.71,34.71,4666990.0,656412143.5,0.0,654.62,34.72,14.66,0.1498,29.3,0.4052,140.65
2022-08-09,2895989.0,412678432.5,8.77,39.46,2.93,410.82,1.0,331067257.5,2429320.0,2323279.0,346178100.0,0.0,0.0,12703.0,1.79,0.0,0.0,0.0,8.76,12107.0,64070.0,0.0,0.0,1.79,12703.0,0.0,0.0,63648.0,342.17,8.59,0.0,0.0,34.15,34.15,4683644.0,667419270.0,0.0,660.72,34.12,15.06,0.1471,28.6,0.4071,142.5
2022-08-10,2820328.0,400486576.0,8.54,38.21,2.85,403.92,1.0,321573910.0,2368259.0,2264605.0,336292778.0,0.0,0.0,9227.0,0.38,0.0,0.0,0.0,9.0,1002.0,71158.0,0.0,0.0,0.38,9227.0,0.0,870.0,59676.0,336.39,5.48,0.0,0.0,33.31,33.31,4742501.0,673435142.0,0.0,673.67,33.3,15.32,0.1485,28.53,0.3966,142.0
2022-08-11,2755817.0,387743451.9,8.35,37.59,2.78,393.56,1.0,311191114.5,2304976.0,2211735.0,324310123.2,0.0,0.0,12423.0,2.18,0.0,0.0,0.0,10.73,18092.0,75919.0,0.0,0.0,2.18,12423.0,0.0,213.0,70962.0,327.4,10.51,0.0,0.0,32.46,32.46,4794932.0,674646932.4,0.0,680.33,32.49,15.67,0.147,27.94,0.3881,140.7
2022-08-12,2621499.0,367796309.7,7.94,37.92,2.65,371.95,1.0,302646321.1,2259183.0,2157137.0,316963374.9,0.0,0.0,34527.0,0.0,0.0,1401.0,0.0,11.79,0.0,81721.0,0.0,0.0,0.0,34527.0,0.2,1401.0,55999.0,318.94,9.65,0.0,0.0,31.89,31.89,4824093.0,676820247.9,0.0,680.22,31.92,16.31,0.1492,27.28,0.3701,140.3
2022-08-15,2603566.0,366972627.7,7.88,38.28,2.63,369.14,1.0,302919873.5,2227966.0,2149130.0,314031807.7,0.0,0.0,8810.0,1.94,0.0,0.0,0.0,5.78,14936.0,40027.0,0.0,0.0,1.94,8810.0,0.0,0.0,22943.0,314.1,3.49,0.0,0.0,31.43,31.43,4860135.0,685036028.25,0.0,684.22,31.46,16.65,0.149,26.73,0.3673,140.95
2022-08-16,2545847.0,366220090.95,7.71,37.86,2.57,362.79,1.0,303775812.9,2185404.0,2111754.0,314370365.4,0.0,0.0,1772.0,0.0,0.0,0.0,0.0,6.08,0.0,44957.0,0.0,0.0,0.0,1772.0,0.0,623.0,37376.0,308.89,4.63,0.0,0.0,30.18,30.18,5054865.0,727142330.25,0.0,716.49,30.12,16.48,0.1487,26.46,0.3516,143.85
2022-08-17,2528329.0,359275550.9,7.66,38.17,2.55,365.18,1.0,298306409.1,2185632.0,2099271.0,310578307.2,0.0,0.0,2041.0,1.05,0.0,0.0,0.0,1.63,4471.0,19412.0,0.0,0.0,1.05,2041.0,0.0,17599.0,16954.0,313.77,0.48,0.0,0.0,30.18,30.18,5055421.0,718375324.1,0.0,725.34,30.2,16.71,0.1494,26.48,0.3492,142.1
2022-08-18,2546318.0,361067892.4,7.71,38.92,2.57,364.84,1.0,296315064.2,2176713.0,2089669.0,308657903.4,0.0,0.0,3219.0,0.0,0.0,2394.0,0.0,2.64,2916.0,14285.0,0.0,0.0,0.0,3219.0,0.35,2147.0,14912.0,310.33,2.5,0.0,0.0,30.0,30.0,5078039.0,720065930.2,0.0,722.94,30.03,16.52,0.1472,26.34,0.351,141.8
2022-08-19,2553271.0,358479248.4,7.73,39.28,2.58,364.3,1.0,294820203.6,2186214.0,2099859.0,306944445.6,0.0,0.0,18275.0,3.12,0.0,0.0,0.0,2.12,22800.0,14290.0,0.0,0.0,3.12,18275.0,0.0,6641.0,12610.0,310.7,2.04,0.16,0.0,30.14,30.14,5068119.0,711563907.6,1125.0,719.01,30.17,17.17,0.1479,26.18,0.352,140.4
2022-08-22,2567644.0,355747076.2,7.78,39.77,2.59,363.6,1.0,292926843.6,2209326.0,2114232.0,306102117.3,0.0,0.0,12616.0,2.83,0.0,0.0,0.0,0.21,24611.0,963.0,0.0,0.0,2.83,12616.0,0.0,11459.0,10238.0,311.39,2.01,0.0,0.0,29.71,29.71,5226812.0,724174802.6,0.0,734.25,29.78,17.27,0.1463,25.72,0.3453,138.55
2022-08-23,2556134.0,354152365.7,7.74,39.38,2.58,356.74,1.0,291530536.7,2191046.0,2104154.0,303569423.3,0.0,0.0,3998.0,0.89,0.0,0.0,0.0,4.3,10065.0,22278.0,0.0,0.0,0.89,3998.0,0.0,0.0,20143.0,303.66,4.23,0.0,0.0,30.69,30.69,4949130.0,685701961.5,0.0,685.75,30.69,17.42,0.1461,25.76,0.358,138.55
2022-08-24,2550496.0,352861121.6,7.72,39.26,2.58,355.68,1.0,289939679.95,2185918.0,2095697.0,302421755.3,0.0,0.0,11307.0,1.01,0.0,0.0,0.0,2.44,7292.0,17666.0,0.0,0.0,1.01,11307.0,0.0,1231.0,15749.0,303.22,2.37,0.0,0.0,30.54,30.54,4972787.0,687985081.45,0.0,689.31,30.55,16.93,0.1449,25.8,0.3563,138.35
2022-08-25,2508122.0,352767359.3,7.6,38.53,2.53,350.55,1.0,293581979.95,2150121.0,2087323.0,302414518.65,0.0,0.0,892.0,0.74,0.0,0.0,0.0,5.7,5278.0,40534.0,0.0,0.0,0.74,892.0,0.0,3845.0,13652.0,298.16,2.02,0.0,0.0,30.08,30.08,4998880.0,703092472.0,0.0,694.81,30.03,17.09,0.147,26.34,0.3508,140.65
2022-08-26,2443498.0,337935773.4,7.4,37.72,2.47,345.1,1.0,284534409.3,2107065.0,2057371.0,291407089.5,0.0,0.0,10774.0,4.25,0.0,0.0,0.0,7.74,15996.0,55362.0,0.0,0.0,4.25,10774.0,0.0,1532.0,45948.0,296.19,5.94,0.0,0.0,29.07,29.07,5141977.0,711135419.1,0.0,720.98,29.12,17.99,0.153,27.37,0.3371,138.3
2022-08-29,2415779.0,328787521.9,7.32,37.82,2.44,335.89,1.0,275898109.2,2126103.0,2027172.0,289362618.3,0.0,0.0,32033.0,0.24,0.0,0.0,0.0,2.42,12354.0,16925.0,0.0,0.0,0.24,32033.0,0.0,3930.0,42553.0,293.92,6.77,0.0,0.0,29.28,29.28,5134573.0,698815385.3,0.0,708.15,29.33,17.99,0.1562,28.12,0.3327,136.1
2022-08-30,2359344.0,318157538.4,7.15,36.98,2.38,322.2,1.0,266583751.35,2061340.0,1976891.0,277971699.0,0.0,0.0,3027.0,0.0,0.0,0.0,0.0,10.64,1125.0,67790.0,0.0,0.0,0.0,3027.0,0.0,0.0,51406.0,279.88,10.11,0.0,0.0,28.43,28.43,5189998.0,699871230.3,0.0,704.25,28.44,17.86,0.1572,28.52,0.3254,134.85
2022-08-31,2351602.0,321816733.7,7.12,37.12,2.38,319.3,1.0,269025888.25,2075644.0,1965845.0,284051881.4,0.0,0.0,21975.0,1.61,0.0,0.0,0.0,1.25,12879.0,10271.0,0.0,0.0,1.61,21975.0,0.0,2600.0,23925.0,279.53,3.91,0.0,0.0,28.54,28.54,5198371.0,711397071.35,0.0,702.38,28.47,17.86,0.1541,28.09,0.3233,136.85
2022-09-01,2315625.0,306241406.25,7.01,36.46,2.34,318.28,1.0,255368666.5,2033908.0,1930954.0,268984333.0,0.0,0.0,4128.0,1.48,0.0,0.0,0.0,7.23,7922.0,56874.0,0.0,0.0,1.48,4128.0,0.0,11010.0,42813.0,279.29,4.26,0.0,0.0,27.98,27.98,5235607.0,692409025.75,0.0,713.54,28.13,18.49,0.157,28.45,0.3185,132.25
2022-09-02,2296448.0,308183321.6,6.95,36.2,2.32,307.57,1.0,256357160.4,2012842.0,1910262.0,270123396.4,0.0,0.0,7219.0,1.7,0.0,1010.0,0.0,5.87,10656.0,28878.0,0.0,0.0,1.7,7219.0,0.14,593.0,32358.0,266.68,9.08,0.0,0.0,27.66,27.66,5263216.0,706323587.2,0.0,700.16,27.58,17.42,0.1536,28.28,0.3156,134.2
2022-09-05,2264004.0,302470934.4,6.86,35.64,2.29,306.6,1.0,250696124.8,1966477.0,1876468.0,262721327.2,0.0,0.0,3472.0,0.29,0.0,0.0,0.0,5.82,3671.0,51174.0,0.0,0.0,0.29,3472.0,0.0,1337.0,37465.0,264.96,3.38,0.0,0.0,27.02,27.02,5312111.0,709698029.6,0.0,713.7,27.07,16.91,0.153,28.27,0.3111,133.6
2022-09-06,2256276.0,300761590.8,6.83,36.4,2.28,303.7,1.0,248683413.6,1977382.0,1865592.0,263585020.6,0.0,0.0,28401.0,1.89,0.0,0.0,0.0,2.51,14850.0,18360.0,0.0,0.0,1.89,28401.0,0.0,864.0,25726.0,264.57,3.96,0.0,0.0,27.23,27.23,5284400.0,704410520.0,0.0,706.21,27.25,16.74,0.1524,28.32,0.3107,133.3
2022-09-07,2246464.0,301924761.6,6.8,37.53,2.27,300.71,1.0,249231360.0,1965727.0,1854400.0,264193708.8,0.0,0.0,6353.0,1.1,0.0,0.0,0.0,2.55,6804.0,18008.0,0.0,0.0,1.1,6353.0,0.0,0.0,17996.0,261.08,2.89,0.0,0.0,27.08,27.08,5294224.0,711543705.6,0.0,705.1,27.02,16.6,0.15,27.86,0.3094,134.4
2022-09-08,2252534.0,298798635.1,6.82,39.22,2.28,303.9,1.0,246875843.55,1971435.0,1861107.0,261510852.75,0.0,0.0,8818.0,1.84,0.0,0.0,0.0,0.0,6707.0,3110.0,0.0,0.0,1.84,8818.0,0.0,0.0,0.0,264.42,0.0,0.0,0.0,27.19,27.19,5279000.0,700259350.0,0.0,706.44,27.24,16.61,0.1509,28.05,0.3107,132.65
2022-09-09,2270725.0,304050077.5,6.88,40.13,2.29,303.5,1.0,251599439.0,1990393.0,1879010.0,266513622.7,0.0,0.0,16037.0,1.81,0.0,5723.0,0.0,0.54,14779.0,3812.0,0.0,0.0,1.81,16037.0,0.8,6733.0,2599.0,263.45,2.14,0.0,0.0,27.5,27.5,5247808.0,702681491.2,0.0,695.97,27.46,16.31,0.1477,27.7,0.3137,133.9
2022-09-12,2254812.0,304512360.6,6.83,42.82,2.28,303.86,1.0,250908044.5,1981514.0,1857890.0,267603465.7,0.0,0.0,5568.0,0.58,0.0,0.0,0.0,1.47,3703.0,14488.0,0.0,0.0,0.58,5568.0,0.0,41.0,24823.0,264.75,2.29,0.0,0.0,27.37,27.37,5257033.0,709962306.65,0.0,703.88,27.33,16.45,0.148,27.59,0.3115,135.05
2022-09-13,2247914.0,301782454.5,6.81,43.58,2.27,306.3,1.0,246556166.25,1897731.0,1836545.0,254770386.75,0.0,0.0,144819.0,38.69,0.0,0.0,0.0,37.51,283926.0,296120.0,0.0,0.0,38.69,144819.0,0.0,67518.0,305271.0,258.12,39.32,0.0,0.0,26.22,26.22,5339099.0,716774040.75,0.0,723.61,26.29,27.55,0.1858,28.78,0.3106,134.25
