DATE,BNP FP Equity_DX_SI_QTY,BNP FP Equity_DX_SHORT_INTEREST_VALUE,BNP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BNP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BNP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BNP FP Equity_DX_SI_MV,BNP FP Equity_DX_DSS,BNP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BNP FP Equity_DX_SUPPLY_SI_QTY,BNP FP Equity_DX_BROKER_SI_QTY,BNP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BNP FP Equity_DX_BROKER_SI_MV_NEW_x,BNP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BNP FP Equity_DX_SUPPLY_SI_QTY_INC_x,BNP FP Equity_DX_BROKER_SI_MV_INC_x,BNP FP Equity_DX_SUPPLY_SI_MV_NEW,BNP FP Equity_DX_BROKER_SI_QTY_ADD,BNP FP Equity_DX_BROKER_SI_QTY_NEW,BNP FP Equity_DX_SUPPLY_SI_MV_DEC,BNP FP Equity_DX_BROKER_SI_QTY_INC,BNP FP Equity_DX_SUPPLY_SI_QTY_DEC,BNP FP Equity_DX_BROKER_SI_MV_NEW_y,BNP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BNP FP Equity_DX_BROKER_SI_MV_INC_y,BNP FP Equity_DX_SUPPLY_SI_QTY_INC_y,BNP FP Equity_DX_BROKER_SI_MV_ADD,BNP FP Equity_DX_SUPPLY_SI_QTY_ADD,BNP FP Equity_DX_BROKER_SI_QTY_DEC,BNP FP Equity_DX_SUPPLY_SI_MV,BNP FP Equity_DX_BROKER_SI_MV_DEC,BNP FP Equity_DX_SUPPLY_SI_MV_RMV,BNP FP Equity_DX_BROKER_SI_MV_RMV,BNP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BNP FP Equity_DX_UTILIZATION_QUANTITY,BNP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BNP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BNP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BNP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BNP FP Equity_DX_ACTIVE_UTILIZATION_MV,BNP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BNP FP Equity_DX_BROKER_SI_CON_RATIO,BNP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BNP FP Equity_DX_DEMAND_SUPPLY_RATIO,BNP FP Equity_PX_LAST
2024-06-17,39245820.0,2320997794.8,3.84,14.26,3.47,2326.56,1.0,1871894075.68,26170588.0,31651912.0,1547728574.32,0.0,0.0,1443229.0,117.22,0.0,0.0,0.0,20.64,2249082.0,312128.0,0.0,0.0,117.22,1443229.0,0.0,196673.0,627324.0,1527.76,69.26,0.0,0.0,7.81,7.81,309076160.0,18278764102.4,0.0,18060.21,7.8,8.12,0.1911,39.63,0.1171,59.14
2024-06-18,37619592.0,2236860940.32,3.68,13.14,3.33,2256.71,1.0,1839285217.92,23746012.0,30933152.0,1411937873.52,0.0,0.0,104940.0,34.54,0.0,0.0,0.0,153.44,524993.0,2680603.0,0.0,0.0,34.54,104940.0,0.0,151089.0,1243753.0,1404.52,61.37,0.0,0.0,7.09,7.09,311343168.0,18512464769.28,0.0,18411.22,7.09,7.85,0.1971,40.09,0.1123,59.46
2024-06-19,37465552.0,2199602557.92,3.67,13.05,3.31,2246.69,1.0,1795414971.96,22465092.0,30581076.0,1318925551.32,0.0,3025.0,288756.0,28.69,0.18,0.0,0.0,92.71,467000.0,1579721.0,0.0,3025.0,28.69,288756.0,0.0,7020.0,819077.0,1328.95,48.06,0.0,0.0,6.68,6.68,313911200.0,18429726552.0,0.0,18605.66,6.67,9.26,0.2001,40.46,0.1114,58.71
2024-06-20,34555464.0,2077128941.04,3.38,11.91,3.06,2073.06,1.0,1698178910.68,21118628.0,28251188.0,1269440729.08,0.0,0.0,27380.0,23.44,0.0,0.0,0.0,85.15,382484.0,1481962.0,0.0,0.0,23.44,27380.0,0.0,108118.0,2712371.0,1246.71,166.23,0.0,0.0,6.28,6.28,315172064.0,18944992767.04,0.0,18611.52,6.28,9.33,0.2192,43.13,0.1028,60.11
2024-06-21,37088352.0,2200451924.16,3.63,12.63,3.28,2257.54,1.0,1706198968.74,25370646.0,28757778.0,1505240427.18,0.0,0.0,3224065.0,61.86,0.0,200000.0,0.0,20.68,981193.0,389136.0,0.0,0.0,61.86,3224065.0,11.87,1417088.0,674604.0,1524.76,33.12,0.0,0.0,7.53,7.53,311709184.0,18493705886.72,0.0,18701.37,7.54,7.29,0.1923,40.2,0.11,59.33
2024-06-24,37653008.0,2306999800.16,3.69,12.29,3.33,2254.81,1.0,1744121133.04,23909012.0,28466152.0,1464905165.24,0.0,0.0,975734.0,111.6,0.0,807441.0,0.0,205.92,2000855.0,3408953.0,0.0,0.0,111.6,975734.0,47.91,971584.0,3099922.0,1421.69,211.5,0.0,0.0,7.12,7.12,311942912.0,19112742218.24,0.0,18575.82,7.11,8.53,0.1367,30.96,0.1121,61.27
2024-06-25,28865912.0,1748119630.72,2.83,9.23,2.55,1764.76,1.0,1281149343.52,19380914.0,21155042.0,1173708151.84,0.0,0.0,2288393.0,6.04,0.0,26865.0,0.0,419.93,2000.0,7175778.0,0.0,0.0,6.04,2288393.0,1.65,359288.0,7339975.0,1186.93,425.68,0.0,0.0,5.78,5.78,316161216.0,19146723240.96,0.0,19330.4,5.79,14.74,0.1147,22.13,0.086,60.56
2024-06-26,29169140.0,1757440685.0,2.86,9.16,2.58,1776.88,1.0,1209685522.0,16626380.0,20077768.0,1001739395.0,0.0,0.0,159854.0,167.35,0.0,0.0,0.0,203.04,2795850.0,3249395.0,0.0,0.0,167.35,159854.0,0.0,335007.0,3873124.0,1006.86,231.87,0.0,0.0,4.98,4.98,317062400.0,19103009600.0,0.0,19189.13,4.99,20.3,0.1466,23.02,0.0874,60.25
2024-06-27,30968024.0,1858700800.48,3.03,9.58,2.74,1875.78,1.0,1207991089.52,18152388.0,20126476.0,1089506327.76,0.0,0.0,116763.0,14.77,0.0,14400.0,0.0,42.91,305209.0,694982.0,0.0,0.0,14.77,116763.0,0.87,2104226.0,270900.0,1092.34,16.6,0.0,0.0,5.48,5.48,313022592.0,18787615971.84,0.0,18827.42,5.48,21.93,0.1568,24.06,0.0935,60.02
2024-06-28,32036796.0,1907150465.88,3.14,9.7,2.83,1936.54,1.0,1277742157.08,19589948.0,21463836.0,1166189604.44,0.0,0.0,175258.0,39.14,0.0,1064089.0,0.0,31.08,681344.0,502978.0,0.0,0.0,39.14,175258.0,69.12,1765280.0,408073.0,1174.23,26.68,0.0,0.0,5.98,5.98,308047680.0,18338078390.4,0.0,18452.95,5.98,20.5,0.1513,25.28,0.0978,59.53
2024-07-01,23144324.0,1427310461.08,2.27,6.89,2.05,1391.37,1.0,841700343.19,12624181.0,13648457.0,778533242.27,0.0,0.0,50903.0,0.0,0.0,430211.0,0.0,422.85,0.0,7026669.0,0.0,0.0,0.0,50903.0,25.56,10000.0,8245591.0,754.4,508.25,0.0,0.0,3.77,3.77,322247648.0,19873012452.16,0.0,19290.78,3.76,21.07,0.1846,34.33,0.0691,61.67
2024-07-02,22344984.0,1368183370.32,2.19,6.49,1.98,1380.3,1.0,805525531.59,12956869.0,13155733.0,793349088.87,0.0,0.0,633900.0,0.0,0.0,0.0,0.0,19.43,0.0,391656.0,0.0,0.0,0.0,633900.0,0.0,90444.0,492724.0,797.82,22.75,0.0,0.0,3.86,3.86,322346944.0,19737303381.12,0.0,19823.7,3.87,20.81,0.194,35.87,0.0666,61.23
2024-07-03,23161966.0,1452950127.18,2.27,6.83,2.05,1433.5,1.0,879622893.72,12937013.0,14022364.0,811538825.49,0.0,0.0,590892.0,57.55,0.0,0.0,0.0,38.58,901631.0,610748.0,0.0,0.0,57.55,590892.0,0.0,0.0,35000.0,794.49,1.88,0.0,0.0,3.87,3.87,321721152.0,20181567864.96,0.0,19799.56,3.86,20.44,0.1731,32.37,0.0692,62.73
2024-07-04,21988546.0,1405507860.32,2.15,6.36,1.94,1377.48,1.0,887341594.8,11649775.0,13882065.0,744653618.0,0.0,0.0,152644.0,8.33,0.0,0.0,0.0,89.8,137701.0,1577612.0,0.0,0.0,8.33,152644.0,0.0,137730.0,278000.0,732.23,16.29,0.0,0.0,3.48,3.48,323061536.0,20650093381.12,0.0,20324.65,3.48,16.59,0.1709,33.81,0.0657,63.92
2024-07-05,16846024.0,1072417887.84,1.65,4.82,1.49,1075.82,1.0,637782548.16,9893560.0,10018576.0,629824029.6,0.0,0.0,86375.0,23.36,0.0,0.0,0.0,137.2,373210.0,2230531.0,0.0,0.0,23.36,86375.0,0.0,387941.0,4236699.0,631.51,250.9,0.0,0.0,2.95,2.95,325384160.0,20713955625.6,0.0,20733.27,2.96,10.83,0.1955,39.75,0.0502,63.66
2024-07-08,17244912.0,1078496796.48,1.69,4.89,1.53,1095.34,1.0,650653964.7,10024579.0,10403805.0,626937170.66,0.0,0.0,545498.0,32.97,0.0,0.0,0.0,31.07,514529.0,463816.0,0.0,0.0,32.97,545498.0,0.0,49337.0,129300.0,636.65,9.26,0.0,0.0,2.99,2.99,324737088.0,20309057483.52,0.0,20571.51,3.0,10.54,0.1755,36.66,0.0515,62.54
2024-07-09,17312230.0,1057257886.1,1.69,4.81,1.53,1081.37,1.0,624241661.8,10395296.0,10221740.0,634840726.72,0.0,0.0,432893.0,21.91,0.0,0.0,0.0,4.18,360383.0,62176.0,0.0,0.0,21.91,432893.0,0.0,0.0,542448.0,648.51,38.77,0.0,0.0,3.1,3.1,324498752.0,19817138784.64,0.0,20181.34,3.11,11.55,0.1668,34.52,0.0517,61.07
2024-07-10,16172368.0,996541316.16,1.58,4.4,1.43,996.81,1.0,624119340.78,10218786.0,10128519.0,629681593.32,0.0,0.0,90701.0,3.6,0.0,0.0,0.0,19.29,83759.0,269211.0,0.0,0.0,3.6,90701.0,0.0,2000.0,176980.0,624.61,12.26,0.0,0.0,3.05,3.05,324575840.0,20000363260.8,0.0,19854.29,3.05,11.41,0.1747,36.2,0.0483,61.62
2024-07-11,17281496.0,1071798381.92,1.69,4.69,1.53,1071.15,1.0,627501180.46,10337697.0,10117723.0,641143967.94,0.0,0.0,139626.0,17.61,0.0,0.0,0.0,2.44,285162.0,51939.0,0.0,0.0,17.61,139626.0,0.0,31224.0,295958.0,637.16,17.05,0.0,0.0,3.09,3.09,324498528.0,20125398706.56,0.0,19996.7,3.09,10.77,0.1649,34.24,0.0516,62.02
2024-07-12,16432531.0,1026047235.64,1.61,4.46,1.45,1026.55,1.0,588512672.44,9984014.0,9425251.0,623401834.16,0.0,0.0,114488.0,7.15,0.0,0.0,0.0,27.48,108600.0,468171.0,0.0,0.0,7.15,114488.0,0.0,0.0,801072.0,619.71,46.53,0.0,0.0,2.98,2.98,324887040.0,20285946777.6,0.0,20160.78,2.98,11.4,0.1739,36.0,0.0491,62.44
2024-07-15,15428375.0,967976247.5,1.51,4.25,1.36,968.02,1.0,577003655.82,9062156.0,9196743.0,568559667.44,0.0,0.0,78900.0,12.68,0.0,12000.0,0.0,62.62,198982.0,1044155.0,0.0,0.0,12.68,78900.0,0.75,43397.0,439490.0,566.57,27.56,0.0,0.0,2.71,2.71,325823328.0,20442155598.72,0.0,20372.67,2.71,12.03,0.1862,37.63,0.0461,62.74
2024-07-16,15608770.0,976640738.9,1.53,4.29,1.38,980.14,1.0,584816198.87,8933672.0,9346591.0,558979857.04,0.0,0.0,121633.0,26.6,0.0,0.0,0.0,34.32,422992.0,562528.0,0.0,0.0,26.6,121633.0,0.0,312411.0,273144.0,560.44,16.77,0.0,0.0,2.64,2.64,329213504.0,20598888945.28,0.0,20643.96,2.64,11.81,0.1839,37.09,0.0462,62.57
2024-07-17,15870718.0,1000331355.54,1.55,4.41,1.4,997.01,1.0,581015897.55,8722832.0,9218085.0,549800100.96,0.0,0.0,481971.0,24.52,0.0,2559.0,0.0,136.03,398923.0,2170321.0,0.0,0.0,24.52,481971.0,0.18,1477510.0,529988.0,545.44,33.65,0.0,0.0,2.58,2.58,328751488.0,20721206288.64,0.0,20565.81,2.58,11.4,0.1819,36.58,0.047,63.03
2024-07-18,17447440.0,1110529556.0,1.71,4.83,1.54,1100.24,1.0,658496803.5,8888337.0,10345590.0,565742650.05,0.0,0.0,627655.0,98.34,0.0,0.0,0.0,56.71,1571738.0,930007.0,0.0,0.0,98.34,627655.0,0.0,467857.0,444233.0,560.32,27.07,0.0,0.0,2.63,2.63,328550368.0,20912230923.2,0.0,20775.8,2.63,11.67,0.2638,47.44,0.0517,63.65
2024-07-19,16603969.0,1046880245.45,1.63,4.6,1.47,1055.51,1.0,591215688.7,9095427.0,9376934.0,573466672.35,0.0,0.0,206708.0,1.18,0.0,0.0,0.0,5.57,17150.0,102368.0,0.0,0.0,1.18,206708.0,0.0,102750.0,985806.0,578.62,57.15,0.0,0.0,2.69,2.69,328629248.0,20720074086.4,0.0,20890.66,2.7,9.95,0.261,47.41,0.0492,63.05
2024-07-22,17787340.0,1147817050.2,1.74,4.9,1.57,1127.26,1.0,659233575.72,9519224.0,10215924.0,614275524.72,0.0,0.0,907460.0,61.39,0.0,0.0,0.0,33.42,1000534.0,513663.0,0.0,0.0,61.39,907460.0,0.0,30000.0,161544.0,600.38,8.84,0.0,0.0,2.82,2.82,328130144.0,21174238192.32,0.0,20810.22,2.8,9.19,0.3159,53.63,0.0527,64.53
2024-07-23,22823840.0,1476474209.6,2.23,6.58,2.02,1467.18,1.0,725783632.9,12975659.0,11219410.0,839395380.71,0.0,0.0,3022928.0,69.96,0.0,0.0,0.0,3.78,1069510.0,114989.0,0.0,0.0,69.96,3022928.0,0.0,548496.0,66024.0,838.73,3.39,0.0,0.0,3.86,3.86,323486240.0,20926324865.6,0.0,20902.43,3.86,10.59,0.3176,53.31,0.0678,64.69
2024-07-24,22059964.0,1413602493.12,2.16,6.63,1.95,1428.07,1.0,758605440.96,11477796.0,11838412.0,735497167.68,0.0,0.0,0.0,178.48,0.0,0.0,0.0,97.25,2639037.0,1506853.0,0.0,0.0,178.48,0.0,0.0,8990.0,2020035.0,742.6,127.61,0.0,0.0,3.41,3.41,325218656.0,20840011476.48,0.0,20978.3,3.42,7.24,0.4697,67.28,0.0655,64.08
2024-07-25,21111516.0,1362959472.96,2.07,6.47,1.87,1360.77,1.0,772198350.96,10388271.0,11960941.0,670666775.76,0.0,0.0,90611.0,10.03,0.0,0.0,0.0,95.73,160000.0,1442492.0,0.0,0.0,10.03,90611.0,0.0,262356.0,37471.0,665.9,3.15,0.0,0.0,3.09,3.09,326109536.0,21053631644.16,0.0,20933.35,3.08,8.98,0.4253,63.55,0.0627,64.56
2024-07-26,20367010.0,1312857464.6,1.99,6.49,1.8,1315.75,1.0,756421147.02,9871069.0,11734737.0,636289107.74,0.0,0.0,983081.0,0.0,0.0,0.0,0.0,114.23,0.0,1795900.0,0.0,0.0,0.0,983081.0,0.0,295617.0,226204.0,636.86,15.22,0.0,0.0,2.93,2.93,326665600.0,21056864576.0,0.0,21069.93,2.93,7.87,0.4436,65.1,0.0605,64.46
2024-07-29,19967724.0,1276137240.84,1.95,6.87,1.77,1289.46,1.0,739671779.77,9597874.0,11573647.0,613400127.34,0.0,0.0,0.0,0.0,0.0,104300.0,0.0,17.47,0.0,273195.0,0.0,0.0,0.0,0.0,6.75,0.0,265390.0,619.94,17.93,0.0,0.0,2.85,2.85,326778912.0,20884440265.92,0.0,21031.33,2.86,8.03,0.4561,66.14,0.0594,63.91
2024-07-30,18967840.0,1218494041.6,1.86,6.72,1.68,1215.15,1.0,666624390.08,9794543.0,10377092.0,629201442.32,0.0,0.0,24034.0,10.23,0.0,0.0,0.0,2.03,164339.0,27282.0,0.0,0.0,10.23,24034.0,0.0,199917.0,1360894.0,626.05,92.05,0.0,0.0,2.91,2.91,326794304.0,20993266088.96,0.0,20908.16,2.91,8.52,0.4143,62.73,0.0564,64.24
2024-07-31,19390968.0,1230550829.28,1.9,6.97,1.71,1245.34,1.0,680385565.02,9873277.0,10721487.0,626558158.42,0.0,0.0,289197.0,22.88,0.0,0.0,0.0,20.54,344395.0,326018.0,0.0,0.0,22.88,289197.0,0.0,115555.0,0.0,633.55,0.0,0.0,0.0,2.94,2.94,325783808.0,20674240455.68,0.0,20838.6,2.95,8.51,0.4008,61.46,0.0578,63.46
2024-08-01,19541960.0,1201048861.6,1.91,7.05,1.73,1238.29,1.0,666773455.46,9895755.0,10848901.0,608193102.3,0.0,0.0,76411.0,3.03,0.0,0.0,0.0,4.61,127414.0,56444.0,0.0,0.0,3.03,76411.0,0.0,2511.0,0.0,628.75,0.0,0.0,0.0,2.95,2.95,325484256.0,20004262373.76,0.0,20487.04,2.98,8.38,0.4038,61.76,0.0583,61.46
2024-08-02,20139442.0,1201519109.72,1.97,7.18,1.78,1230.99,1.0,669263612.92,10132096.0,11217962.0,604480847.36,0.0,0.0,154471.0,7.35,0.0,6559.0,0.0,0.03,362984.0,482.0,0.0,0.0,7.35,154471.0,0.39,82352.0,482.0,617.38,0.22,0.0,0.0,3.04,3.04,322913120.0,19264996739.2,0.0,19608.15,3.05,8.6,0.3991,61.36,0.0605,59.66
2024-08-05,22219924.0,1302087546.4,2.18,8.08,1.96,1325.21,1.0,726119046.0,11044629.0,12391110.0,647215259.4,0.0,0.0,742813.0,56.11,0.0,2200.0,0.0,7.56,1170948.0,97836.0,0.0,0.0,56.11,742813.0,0.14,267556.0,0.0,656.22,0.0,0.0,0.0,3.29,3.29,324199328.0,18998080620.8,0.0,19228.57,3.3,13.56,0.375,58.62,0.0663,58.6
2024-08-06,21965866.0,1270286030.78,2.15,7.89,1.94,1297.75,1.0,713084727.98,10874753.0,12330706.0,628886965.99,0.0,0.0,255999.0,11.42,0.0,87640.0,0.0,32.08,220346.0,508954.0,0.0,0.0,11.42,255999.0,5.14,85279.0,368390.0,637.67,22.89,0.13,0.0,3.24,3.24,324611392.0,18772276799.36,2200.0,18977.61,3.25,15.06,0.3724,58.08,0.0655,57.83
2024-08-07,19173540.0,1140058688.4,1.88,6.88,1.7,1119.46,1.0,752605376.94,10610110.0,12657339.0,630877140.6,0.0,0.0,278651.0,68.32,0.0,0.0,0.0,101.89,1198264.0,1699217.0,0.0,0.0,68.32,278651.0,0.0,1155923.0,871631.0,614.0,63.01,0.0,0.0,3.16,3.16,324900480.0,19318582540.8,0.0,18937.28,3.14,11.6,0.3359,55.2,0.0571,59.46
2024-08-08,14840357.0,881814012.94,1.45,5.29,1.31,878.53,1.0,739862366.26,6853067.0,12451403.0,407209241.14,0.0,0.0,19622.0,43.5,0.0,0.0,0.0,261.82,714886.0,4542234.0,0.0,0.0,43.5,19622.0,0.0,765569.0,920822.0,408.03,49.87,0.0,0.0,2.04,2.04,328799360.0,19537257971.2,0.0,19536.68,2.05,12.15,0.2345,43.45,0.0442,59.42
2024-08-09,13018415.0,771341088.75,1.27,4.74,1.15,779.11,1.0,627669615.0,5841417.0,10593580.0,346103957.25,0.0,0.0,13100.0,271.38,0.0,19137.0,0.0,81.85,4548309.0,1368477.0,0.0,0.0,271.38,13100.0,1.11,343727.0,6425269.0,346.72,373.13,0.0,0.0,1.74,1.74,329859808.0,19544193624.0,0.0,19557.9,1.74,13.04,0.2019,38.26,0.0388,59.25
2024-08-12,14841453.0,879356090.25,1.45,5.59,1.31,887.58,1.0,642363852.0,6041850.0,10841584.0,357979612.5,0.0,0.0,205633.0,23.79,0.0,0.0,0.0,21.1,404052.0,354926.0,0.0,0.0,23.79,205633.0,0.0,349726.0,156048.0,358.44,9.39,0.0,0.0,1.8,1.8,329539200.0,19525197600.0,0.0,19514.57,1.8,22.61,0.1925,33.22,0.0442,59.25
2024-08-13,14315936.0,848505526.72,1.4,5.62,1.27,855.21,1.0,612782157.75,5686989.0,10338825.0,337067838.03,0.0,0.0,8762.0,5.55,0.0,0.0,0.0,26.64,93217.0,449774.0,0.0,0.0,5.55,8762.0,0.0,86151.0,595976.0,336.49,35.49,0.0,0.0,1.69,1.69,330113152.0,19565806519.04,0.0,19510.74,1.7,23.24,0.2051,34.52,0.0426,59.27
2024-08-14,16086541.0,961170824.75,1.57,6.42,1.42,953.55,1.0,744279221.0,5538547.0,12456556.0,330928183.25,0.0,0.0,78812.0,120.18,0.0,0.0,0.0,30.75,2147502.0,522014.0,0.0,0.0,120.18,78812.0,0.0,294760.0,29771.0,327.35,1.86,0.0,0.0,1.65,1.65,330272000.0,19733752000.0,0.0,19579.56,1.64,22.41,0.2448,41.35,0.0479,59.75
2024-08-15,16852128.0,1019048180.16,1.65,6.88,1.49,1009.22,1.0,798526002.75,5787186.0,13205325.0,349951137.42,0.0,0.0,0.0,50.34,0.0,0.0,0.0,0.82,761738.0,15033.0,0.0,0.0,50.34,0.0,0.0,263672.0,12969.0,346.54,0.76,0.0,0.0,1.72,1.72,329870816.0,19947288243.52,0.0,19805.25,1.72,21.64,0.2484,42.32,0.0502,60.47
2024-08-16,16262097.0,993939368.64,1.59,6.72,1.44,980.44,1.0,762534403.52,5327640.0,12476021.0,325625356.8,0.0,0.0,187.0,23.48,0.0,2000.0,0.0,36.53,356891.0,615335.0,0.0,0.0,23.48,187.0,0.12,155602.0,1088195.0,322.31,64.66,0.0,0.0,1.59,1.59,330316096.0,20188919787.52,0.0,19982.96,1.59,25.81,0.2784,43.63,0.0485,61.12
2024-08-19,16881446.0,1035845526.56,1.65,7.03,1.49,1022.29,1.0,783027293.36,5752378.0,12761201.0,352965914.08,0.0,0.0,7161.0,18.69,0.0,0.0,0.0,2.39,285180.0,52246.0,0.0,0.0,18.69,7161.0,0.0,469823.0,0.0,351.07,0.0,0.0,0.0,1.71,1.71,329769184.0,20234637130.24,0.0,20114.63,1.72,27.25,0.2691,41.83,0.0503,61.36
2024-08-20,17703476.0,1078318723.16,1.73,7.54,1.57,1071.33,1.0,746764396.48,6743360.0,12260128.0,410738057.6,0.0,0.0,235694.0,0.0,0.0,52274.0,0.0,18.34,0.0,302258.0,0.0,0.0,0.0,235694.0,3.36,1057546.0,553347.0,412.73,34.05,0.0,0.0,2.01,2.01,328541248.0,20011447415.68,0.0,20070.64,2.01,25.08,0.2435,39.83,0.0528,60.91
2024-08-21,17932576.0,1097114999.68,1.76,7.91,1.59,1085.38,1.0,801060697.08,6132382.0,13093506.0,375179130.76,0.0,0.0,15980.0,65.06,0.0,0.0,0.0,39.25,1060356.0,640658.0,0.0,0.0,65.06,15980.0,0.0,13700.0,226978.0,373.17,13.55,0.0,0.0,1.83,1.83,328963488.0,20125986195.84,0.0,20024.16,1.83,22.3,0.237,39.42,0.0535,61.18
2024-08-22,17979660.0,1098197632.8,1.76,7.99,1.59,1092.25,1.0,793658921.88,6156916.0,12993761.0,376064429.28,0.0,0.0,16947.0,6.03,0.0,16947.0,0.0,8.47,106514.0,139243.0,0.0,0.0,6.03,16947.0,1.04,146830.0,223206.0,377.18,12.94,0.0,0.0,1.83,1.83,329542176.0,20128436110.08,0.0,20156.2,1.84,22.66,0.2379,39.3,0.0536,61.08
2024-08-23,17598774.0,1080916699.08,1.72,7.88,1.56,1068.27,1.0,780186137.34,6050366.0,12702477.0,371613479.72,0.0,0.0,12105.0,0.0,0.0,0.0,0.0,20.71,0.0,338429.0,0.0,0.0,0.0,12105.0,0.0,219774.0,291284.0,369.21,17.79,0.0,0.0,1.8,1.8,329573888.0,20242428200.96,0.0,20095.51,1.8,19.84,0.2367,40.32,0.0524,61.42
2024-08-26,17462264.0,1073056122.8,1.71,7.85,1.54,1064.57,1.0,787359341.6,5830790.0,12813008.0,358302045.5,0.0,0.0,0.0,5.76,0.0,67261.0,0.0,11.93,95563.0,219576.0,0.0,0.0,5.76,0.0,4.14,0.0,52293.0,358.46,2.86,0.0,0.0,1.74,1.74,329620256.0,20255164731.2,0.0,20245.67,1.74,18.81,0.2369,40.62,0.0521,61.45
2024-08-27,16619074.0,1030216397.26,1.63,7.56,1.47,1016.02,1.0,775823570.98,5285307.0,12515302.0,327636180.93,0.0,0.0,0.0,9.82,0.0,0.0,0.0,33.35,158666.0,545483.0,0.0,0.0,9.82,0.0,0.0,0.0,456372.0,325.02,28.0,0.0,0.0,1.58,1.58,329895200.0,20450203448.0,0.0,20303.45,1.58,14.23,0.2417,42.73,0.0496,61.99
2024-08-28,16338711.0,1011039436.68,1.6,7.42,1.44,1002.97,1.0,765896618.76,5116437.0,12377127.0,316605121.56,0.0,0.0,0.0,3.78,0.0,0.0,0.0,8.98,59000.0,168870.0,0.0,0.0,3.78,0.0,0.0,0.0,197175.0,317.9,11.68,0.0,0.0,1.53,1.53,329820320.0,20409281401.6,0.0,20460.76,1.53,14.54,0.2445,43.33,0.0488,61.88
2024-08-29,15997272.0,993590563.92,1.57,7.35,1.41,980.17,1.0,714946036.15,4940376.0,11510965.0,306846753.36,0.0,0.0,0.0,0.28,0.0,0.0,0.0,11.06,6578.0,176061.0,0.0,0.0,0.28,0.0,0.0,0.0,872740.0,306.64,56.24,0.0,0.0,1.48,1.48,329485696.0,20464356578.56,0.0,20432.98,1.48,14.78,0.252,44.42,0.0478,62.11
2024-08-30,14560975.0,911225815.5,1.43,6.75,1.29,892.33,1.0,716511837.72,3569877.0,11449534.0,223402902.66,0.0,0.0,0.0,0.36,0.0,0.0,0.0,85.7,5830.0,1383433.0,0.0,0.0,0.36,0.0,0.0,12934.0,67261.0,221.87,4.18,0.0,0.0,1.07,1.07,330362528.0,20674087002.24,0.0,20566.89,1.07,11.9,0.2846,48.63,0.0436,62.58
2024-09-02,15275848.0,953671190.64,1.5,7.14,1.35,937.9,1.0,787144534.62,3121483.0,12608434.0,194874183.69,0.0,0.0,0.0,2.24,0.0,1125000.0,0.0,34.78,34000.0,574862.0,0.0,0.0,2.24,0.0,70.4,126468.0,100.0,195.22,0.0,0.0,0.0,0.94,0.94,330517600.0,20634213768.0,0.0,20653.87,0.94,11.89,0.2579,46.23,0.0458,62.43
2024-09-03,12701530.0,783430370.4,1.24,6.1,1.12,776.03,1.0,623290771.44,3050366.0,10105233.0,188146574.88,0.0,0.0,0.0,1.27,0.0,2550.0,0.0,4.57,21000.0,71117.0,0.0,0.0,1.27,0.0,0.15,0.0,2526751.0,190.62,156.97,0.0,0.0,0.92,0.92,330308416.0,20373423098.88,0.0,20564.43,0.92,13.14,0.3523,55.77,0.0381,61.68
2024-09-04,12452190.0,771039604.8,1.22,6.02,1.1,757.68,1.0,625062771.36,2811576.0,10094683.0,174092785.92,0.0,0.0,23784.0,0.0,0.0,0.0,0.0,16.75,0.0,262574.0,0.0,0.0,0.0,23784.0,0.0,0.0,10550.0,173.03,0.86,0.0,0.0,0.85,0.85,328973408.0,20370033423.36,0.0,20280.15,0.85,13.42,0.3642,57.12,0.0375,61.92
2024-09-05,12362428.0,786374045.08,1.21,6.07,1.09,756.21,1.0,640126640.22,2753195.0,10063302.0,175130733.95,0.0,0.0,2000.0,1.86,0.0,0.0,0.0,3.71,29000.0,60381.0,0.0,0.0,1.86,2000.0,0.0,0.0,60381.0,170.18,3.65,0.0,0.0,0.83,0.83,328640512.0,20904822968.32,0.0,20469.16,0.82,13.51,0.3666,57.42,0.0373,63.61
2024-09-06,12469158.0,775332244.44,1.22,6.07,1.1,764.12,1.0,628661438.64,3073267.0,10110348.0,191095742.06,0.0,0.0,0.0,0.0,0.0,401759.0,0.0,8.48,0.0,191064.0,0.0,0.0,0.0,0.0,25.45,511136.0,354713.0,195.17,21.08,0.0,0.0,0.92,0.92,329238272.0,20472035752.96,0.0,20800.45,0.93,13.6,0.3659,57.68,0.0375,62.18
