DATE,SGO FP Equity_DX_SI_QTY,SGO FP Equity_DX_SHORT_INTEREST_VALUE,SGO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SGO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SGO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SGO FP Equity_DX_SI_MV,SGO FP Equity_DX_DSS,SGO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SGO FP Equity_DX_SUPPLY_SI_QTY,SGO FP Equity_DX_BROKER_SI_QTY,SGO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SGO FP Equity_DX_BROKER_SI_MV_NEW_x,SGO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SGO FP Equity_DX_SUPPLY_SI_QTY_INC_x,SGO FP Equity_DX_BROKER_SI_MV_INC_x,SGO FP Equity_DX_SUPPLY_SI_MV_NEW,SGO FP Equity_DX_BROKER_SI_QTY_ADD,SGO FP Equity_DX_BROKER_SI_QTY_NEW,SGO FP Equity_DX_SUPPLY_SI_MV_DEC,SGO FP Equity_DX_BROKER_SI_QTY_INC,SGO FP Equity_DX_SUPPLY_SI_QTY_DEC,SGO FP Equity_DX_BROKER_SI_MV_NEW_y,SGO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SGO FP Equity_DX_BROKER_SI_MV_INC_y,SGO FP Equity_DX_SUPPLY_SI_QTY_INC_y,SGO FP Equity_DX_BROKER_SI_MV_ADD,SGO FP Equity_DX_SUPPLY_SI_QTY_ADD,SGO FP Equity_DX_BROKER_SI_QTY_DEC,SGO FP Equity_DX_SUPPLY_SI_MV,SGO FP Equity_DX_BROKER_SI_MV_DEC,SGO FP Equity_DX_SUPPLY_SI_MV_RMV,SGO FP Equity_DX_BROKER_SI_MV_RMV,SGO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SGO FP Equity_DX_UTILIZATION_QUANTITY,SGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SGO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SGO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SGO FP Equity_DX_ACTIVE_UTILIZATION_MV,SGO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SGO FP Equity_DX_BROKER_SI_CON_RATIO,SGO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SGO FP Equity_DX_DEMAND_SUPPLY_RATIO,SGO FP Equity_PX_LAST
2008-10-06,47001568.0,1115552405.32,16.45,19.45,12.29,1747.53,3.0,943874807.48,16780692.0,39768276.0,398279081.32,0.0,252000.0,208745.0,0.57,8.06,0.0,0.0,46.08,9664.0,1202836.0,0.0,252000.0,0.57,208745.0,0.0,20803.0,153865.0,613.76,0.0,0.0,0.0,38.44,38.44,26870336.0,637750382.21,0.0,917.48,40.08,29.42,0.2206,35.03,1.0768,31.985
2008-10-07,46731844.0,1087997576.96,16.36,18.42,12.22,1607.18,3.0,920579400.35,17140372.0,39540872.0,399057293.87,0.0,0.0,658209.0,2.13,0.0,0.0,0.0,12.71,451797.0,200115.0,0.0,0.0,2.13,658209.0,0.0,69587.0,679200.0,562.49,76.11,6.74,0.0,39.59,39.59,26152956.0,608885725.94,168000.0,838.5,40.15,31.23,0.2298,34.8,1.0794,31.375
2008-10-08,45151836.0,966947771.44,15.8,17.26,11.8,1507.52,3.0,830856145.56,16371476.0,38797008.0,350602846.66,0.0,0.0,311124.0,1.69,0.0,0.0,0.0,38.54,149233.0,1136984.0,0.0,0.0,1.69,311124.0,0.0,71011.0,893099.0,521.79,56.51,0.44,0.0,38.35,38.35,26313988.0,563526410.18,14047.0,793.32,39.68,29.81,0.2381,37.28,1.0578,28.86
2008-10-09,45108168.0,969359837.72,15.79,16.49,11.79,1473.15,3.0,830643474.48,16714610.0,38653144.0,359191524.63,0.0,0.0,637394.0,0.0,0.0,0.0,0.0,10.24,218632.0,334394.0,0.0,0.0,0.0,637394.0,0.0,40134.0,362496.0,505.34,18.16,0.0,0.0,39.03,39.03,26107926.0,561050825.88,0.0,760.62,39.92,30.56,0.2464,37.99,1.0534,28.96
2008-10-10,36244880.0,699280293.65,12.69,12.87,9.47,1206.26,2.0,469970660.79,17534976.0,24359374.0,338306077.06,0.0,0.0,152212.0,10.29,0.0,0.0,0.0,19.92,435980.0,629259.0,0.0,0.0,10.29,152212.0,0.0,1344348.0,26900.0,517.67,0.53,1.36,426.06,41.46,41.46,24761784.0,477734443.78,46936.0,685.03,43.04,13.93,0.2526,46.91,0.8569,26.0
2008-10-13,46461440.0,1061533319.2,16.26,15.49,12.14,1497.03,3.0,910612086.76,17551048.0,39855884.0,400999672.82,477.17,0.0,206897.0,12.9,0.0,0.0,15477848.0,14.33,557163.0,416401.0,477.17,0.0,12.9,206897.0,0.0,225577.0,538500.0,497.56,41.45,0.0,0.0,41.24,41.24,25003216.0,571263974.41,0.0,728.07,40.6,33.46,0.2495,36.1,1.0918,30.79
2008-10-14,46364280.0,1111264184.99,16.23,14.94,12.12,1578.29,3.0,953556319.02,17586896.0,39784376.0,421524666.19,0.0,21664.0,152654.0,29.94,0.67,0.0,0.0,0.0,97500.0,177269.0,0.0,21664.0,29.94,152654.0,0.0,59971.0,169012.0,558.94,0.0,0.6,0.0,41.75,41.75,24532896.0,588007161.52,21173.0,779.6,41.76,33.67,0.2422,34.76,1.1008,32.3
2008-10-15,47871388.0,978830989.48,18.42,15.17,12.51,1563.32,3.0,845519750.81,18859228.0,41351576.0,385616494.01,0.0,0.0,1109597.0,41.83,0.0,0.0,0.0,13.56,1642625.0,600503.0,0.0,0.0,41.83,1109597.0,0.0,763238.0,75422.0,603.33,0.37,0.0,0.0,45.48,45.48,22608820.0,462284771.26,0.0,680.69,46.99,31.75,0.2369,35.65,1.1544,27.555
2008-10-16,47754472.0,899898525.46,18.37,14.54,12.48,1454.57,3.0,775990918.02,18606004.0,41179128.0,350616703.8,0.0,0.0,591097.0,0.0,0.0,0.0,0.0,45.44,640109.0,1201056.0,0.0,0.0,0.0,591097.0,0.0,356736.0,812558.0,525.7,40.72,0.0,0.0,44.9,44.9,22835180.0,430312470.23,0.0,619.39,45.91,30.79,0.245,37.66,1.1523,25.395
2008-10-17,48456000.0,955906689.22,18.77,14.27,12.67,1465.6,3.0,825600762.5,18804600.0,41850644.0,370964234.11,0.0,0.0,316949.0,13.78,0.0,0.0,0.0,5.05,702515.0,141897.0,0.0,0.0,13.78,316949.0,0.0,23545.0,31000.0,505.48,3.88,0.0,0.0,44.96,44.96,23020588.0,454134349.91,0.0,607.76,45.41,31.81,0.2496,37.52,1.1585,26.585
2008-10-20,48206736.0,1007687449.34,18.68,13.95,12.6,1502.26,3.0,871661796.12,18824028.0,41699408.0,393487266.21,0.0,0.0,198621.0,0.0,0.0,0.0,0.0,4.95,0.0,214168.0,0.0,0.0,0.0,198621.0,0.0,34974.0,151236.0,526.67,4.19,0.0,0.0,45.35,45.35,22682232.0,474137068.93,0.0,630.5,45.51,32.93,0.2495,36.53,1.1614,28.17
2008-10-21,49302432.0,1051993339.35,19.1,14.31,12.89,1572.2,3.0,910629393.65,19373584.0,42677308.0,413384908.22,0.0,0.0,809753.0,39.62,0.0,0.0,0.0,9.42,1140901.0,362884.0,0.0,0.0,39.62,809753.0,0.0,102687.0,163000.0,565.61,0.0,0.0,0.0,46.64,46.64,22166372.0,472976174.92,0.0,633.83,47.16,33.85,0.2469,35.2,1.1869,28.755
2008-10-22,49287736.0,957319345.76,19.1,14.33,12.88,1531.57,3.0,827038998.92,19156428.0,42580232.0,372076719.45,0.0,0.0,608147.0,6.91,0.0,0.0,0.0,26.29,204684.0,997489.0,0.0,0.0,6.91,608147.0,0.0,172186.0,301758.0,562.0,7.24,0.0,0.0,46.33,46.33,22187092.0,430941530.72,0.0,609.32,47.98,31.33,0.236,35.79,1.1922,26.175
2008-10-23,49992932.0,978435838.56,19.37,14.44,13.07,1509.09,3.0,839858541.23,19841740.0,42912360.0,388332284.96,0.0,0.0,346123.0,11.27,0.0,3000.0,0.0,29.81,539600.0,944152.0,0.0,0.0,11.27,346123.0,0.08,1283342.0,210474.0,538.5,8.81,0.0,0.0,48.32,48.32,21223072.0,415367001.26,0.0,563.97,48.84,32.52,0.246,36.24,1.2174,26.375
2008-10-24,48880236.0,913314379.25,18.94,13.86,12.78,1461.59,3.0,790368283.24,19515800.0,42300208.0,364647600.36,0.0,0.0,215536.0,3.24,0.0,0.0,0.0,16.77,160514.0,650700.0,0.0,0.0,3.24,215536.0,0.0,129723.0,772664.0,531.4,21.41,0.54,0.0,47.69,47.69,21409360.0,400028271.93,20500.0,556.01,48.87,32.3,0.2488,36.97,1.1944,25.18
2008-10-27,49134544.0,890720960.45,19.04,13.57,12.84,1436.0,3.0,771909881.86,19661168.0,42580608.0,356421633.72,0.0,20500.0,111865.0,1.71,0.52,0.0,0.0,5.99,280400.0,218152.0,0.0,20500.0,1.71,111865.0,0.0,252394.0,0.0,515.41,0.0,0.57,0.0,48.36,48.36,20990560.0,380521121.02,21240.0,525.91,49.5,31.87,0.2507,37.62,1.2087,24.43
2008-10-28,49028492.0,878611626.86,18.99,13.61,12.82,1405.16,3.0,766557260.92,19458256.0,42775608.0,348700301.86,0.0,0.0,342451.0,2.49,0.0,140000.0,0.0,17.48,230000.0,638581.0,0.0,0.0,2.49,342451.0,3.69,93219.0,175000.0,489.46,9.51,0.0,0.0,48.09,48.09,21000004.0,376329087.96,0.0,512.99,48.83,31.94,0.2492,37.33,1.2118,24.15
2008-10-29,48702580.0,1034857213.47,18.87,13.49,12.73,1487.15,3.0,911508088.35,19552332.0,42897508.0,415457904.08,0.0,0.0,18778.0,2.26,0.0,0.0,0.0,9.24,141900.0,370252.0,0.0,0.0,2.26,18778.0,0.0,445550.0,20000.0,512.44,1.07,0.0,0.0,48.48,48.48,20777424.0,441489282.57,0.0,566.22,47.51,35.38,0.2606,35.84,1.2076,28.635
2008-10-30,48674720.0,1059367878.33,18.86,13.25,12.72,1553.7,3.0,934393046.56,19494170.0,42932508.0,424275630.4,0.0,0.0,17403.0,18.69,0.0,0.0,0.0,1.74,275000.0,222540.0,0.0,0.0,18.69,17403.0,0.0,146975.0,240000.0,576.5,6.33,0.0,0.0,48.65,48.65,20578930.0,447884598.26,0.0,602.07,48.92,34.49,0.2515,35.33,1.2146,29.33
2008-10-31,50759336.0,1130915675.42,19.67,13.9,13.27,1642.25,3.0,977273735.9,19750776.0,43863364.0,440046382.41,0.0,0.0,645623.0,46.98,0.0,0.0,0.0,13.42,1515700.0,534856.0,0.0,0.0,46.98,645623.0,0.0,373674.0,584846.0,603.09,10.74,6.52,0.0,50.59,50.59,19286764.0,429708216.35,227835.0,577.11,51.1,34.12,0.2432,34.19,1.3003,30.025
2008-11-03,51214604.0,1149229806.26,19.84,14.57,13.39,1666.7,3.0,979368669.9,20624152.0,43644864.0,462795537.91,0.0,227835.0,842447.0,11.98,6.84,0.0,0.0,5.42,290000.0,196440.0,0.0,227835.0,11.98,842447.0,0.0,11569.0,508499.0,633.65,11.62,0.35,0.0,50.57,50.57,20161588.0,452415835.75,12035.0,611.94,50.87,33.76,0.2441,34.8,1.2557,30.24
2008-11-04,51272144.0,1255528841.49,19.86,14.8,13.4,1729.34,3.0,1069416656.61,20359040.0,43671864.0,498542871.64,0.0,0.0,281000.0,13.32,0.0,0.0,0.0,19.89,260000.0,681547.0,0.0,0.0,13.32,281000.0,0.0,135436.0,233000.0,636.21,11.32,0.0,0.0,49.89,49.89,20450488.0,500782208.5,0.0,633.48,50.11,32.86,0.244,35.67,1.2564,33.0
2008-11-05,51653988.0,1278486297.44,20.01,14.74,13.5,1789.6,3.0,1083219659.38,20973244.0,43764736.0,519108129.01,0.0,0.0,344548.0,28.55,0.0,0.0,0.0,20.14,623900.0,788478.0,0.0,0.0,28.55,344548.0,0.0,1058134.0,531029.0,702.59,8.16,0.0,0.0,50.98,50.98,20164676.0,499095286.86,0.0,673.32,51.06,32.74,0.2374,34.75,1.2556,33.355
2008-11-06,51377344.0,1164890792.97,19.9,14.51,13.43,1740.13,3.0,987230639.32,20989056.0,43541668.0,475889880.32,0.0,0.0,31233.0,3.57,0.0,0.0,0.0,4.84,75000.0,78961.0,0.0,0.0,3.57,31233.0,0.0,63540.0,298069.0,697.94,4.44,0.0,0.0,50.99,50.99,20174940.0,457431233.79,0.0,646.29,51.92,32.83,0.2292,33.31,1.2481,30.555
2008-11-07,52850140.0,1194754293.7,20.48,14.8,13.81,1743.26,3.0,997243326.99,21311324.0,44113212.0,481773479.76,0.0,0.0,433498.0,11.35,0.0,0.0,0.0,4.19,581069.0,127126.0,0.0,0.0,11.35,433498.0,0.0,91962.0,9525.0,670.5,0.67,2.55,0.0,51.61,51.61,19982488.0,451733208.97,76066.0,614.07,52.2,32.75,0.2291,33.42,1.2799,30.465
2008-11-10,50883880.0,1213737933.21,19.71,14.15,13.3,1713.68,3.0,1024297620.95,20575152.0,42941920.0,490781018.74,0.0,0.0,409787.0,2.35,0.0,0.0,0.0,42.72,78343.0,1389220.0,0.0,0.0,2.35,409787.0,0.0,246224.0,1249635.0,654.4,8.11,0.09,0.0,50.02,50.02,20561232.0,490448983.69,2964.0,653.11,50.05,32.77,0.2376,34.8,1.237,32.145
2008-11-11,49208272.0,1084673292.24,19.06,13.84,12.86,1635.89,3.0,910710538.73,19628588.0,41316120.0,432663133.71,0.0,0.0,120.0,0.0,0.0,0.0,0.0,30.43,0.0,946685.0,0.0,0.0,0.0,120.0,0.0,0.0,1625800.0,638.15,87.39,0.0,0.0,47.84,47.84,21398288.0,471671744.4,0.0,664.59,48.99,32.14,0.2325,34.53,1.1994,29.705
2008-11-12,48090448.0,1004899774.48,18.63,13.6,12.57,1544.4,3.0,858223637.8,17252728.0,41071120.0,360513640.39,0.0,0.0,124711.0,0.03,0.0,0.0,0.0,99.7,5000.0,2992305.0,0.0,0.0,0.03,124711.0,0.0,491734.0,250000.0,530.51,9.04,0.0,0.0,42.33,42.33,23504148.0,491143543.2,0.0,685.95,43.61,32.43,0.236,34.8,1.1799,28.16
2008-11-13,49025992.0,1023357549.04,18.99,13.64,12.81,1520.69,3.0,866942751.41,19342900.0,41532628.0,403759351.47,0.0,0.0,109519.0,8.73,0.0,100000.0,0.0,6.99,511600.0,191509.0,0.0,0.0,8.73,109519.0,2.96,2172163.0,150091.0,556.53,4.91,0.0,0.0,47.83,47.83,21095688.0,440346654.63,0.0,596.48,48.27,32.16,0.2339,34.74,1.2124,28.13
2008-11-14,49056424.0,980674208.57,19.01,13.64,12.82,1504.39,3.0,830181200.48,19389394.0,41528288.0,387608330.68,0.0,2964.0,494198.0,1.9,0.08,0.0,0.0,18.6,77044.0,681506.0,0.0,2964.0,1.9,494198.0,0.0,230838.0,81382.0,554.96,1.69,0.0,0.0,48.59,48.59,20518430.0,410178595.6,0.0,565.02,49.55,31.43,0.2325,35.2,1.2292,26.94
2008-11-17,48922656.0,983445522.07,18.95,13.55,12.79,1487.74,3.0,833557263.34,19277146.0,41466288.0,387510091.68,0.0,0.0,66094.0,0.0,0.0,0.0,0.0,6.47,25000.0,230942.0,0.0,0.0,0.0,66094.0,0.0,52600.0,87000.0,539.39,4.62,0.0,0.0,48.35,48.35,20589426.0,413889605.7,0.0,558.8,49.12,31.95,0.2368,35.39,1.2272,27.09
2008-11-18,48092108.0,962288983.14,18.63,13.58,12.57,1462.17,3.0,817737623.08,18901478.0,40867896.0,378205173.38,0.0,0.0,35786.0,1.56,0.0,0.0,0.0,11.45,35700.0,419884.0,0.0,0.0,1.56,35786.0,0.0,11394.0,634091.0,529.32,17.8,0.08,0.0,47.49,47.49,20895646.0,418107061.17,2964.0,567.59,48.26,32.31,0.2403,35.64,1.2084,26.965
2008-11-19,47492516.0,935666280.2,18.4,13.63,12.41,1439.62,3.0,802701059.02,18082256.0,40743472.0,356244701.99,0.0,0.0,52092.0,9.18,0.0,0.0,0.0,24.0,347574.0,878418.0,0.0,0.0,9.18,52092.0,0.0,7105.0,472000.0,505.26,17.46,0.0,0.0,44.47,44.47,22581072.0,444877412.71,0.0,608.2,45.38,31.53,0.2348,35.5,1.1679,26.55
2008-11-20,48114940.0,921865287.1,18.64,14.08,12.58,1434.87,3.0,790128302.88,18785304.0,41239188.0,359919801.73,0.0,71000.0,703980.0,9.03,1.89,0.0,0.0,6.27,500000.0,223747.0,0.0,71000.0,9.03,703980.0,0.0,151814.0,4285.0,516.92,2.13,0.0,0.0,45.9,45.9,22139128.0,424177887.16,0.0,584.35,46.94,31.7,0.2363,35.58,1.1757,25.82
2008-11-21,47861652.0,923405183.44,18.54,14.16,12.51,1412.37,3.0,783334043.94,18770718.0,40601528.0,362147514.22,0.0,0.0,648759.0,2.73,0.0,0.0,0.0,33.61,106110.0,1259076.0,0.0,0.0,2.73,648759.0,0.0,621430.0,743769.0,504.03,28.53,0.69,0.0,45.94,45.94,22086266.0,426115097.47,25699.0,577.01,46.62,31.4,0.2353,35.74,1.1714,26.0
2008-11-24,47170584.0,1045182987.07,18.28,14.68,12.33,1460.02,3.0,895868890.7,18161392.0,40431828.0,402411340.51,0.0,0.0,232550.0,0.71,0.0,0.0,0.0,21.38,72200.0,859658.0,0.0,0.0,0.71,232550.0,0.0,17783.0,241900.0,502.05,6.82,0.0,0.0,43.88,43.88,23230056.0,514720346.05,0.0,664.75,43.03,33.99,0.244,34.68,1.1396,29.86
2008-11-25,47985564.0,1105079770.42,18.59,15.11,12.54,1561.1,3.0,932385364.1,18939458.0,40486704.0,436164757.77,0.0,2964.0,139647.0,12.06,0.09,0.0,0.0,4.46,180000.0,366398.0,0.0,2964.0,12.06,139647.0,0.0,1001852.0,125126.0,581.7,0.0,0.0,0.0,45.48,45.48,22699830.0,522763948.86,0.0,698.73,45.43,32.69,0.2294,33.71,1.1524,31.035
2008-11-26,47736712.0,1126978693.54,18.49,15.16,12.48,1600.02,3.0,954662311.88,18755622.0,40437712.0,442786808.99,0.0,0.0,418112.0,8.42,0.0,0.0,0.0,23.17,130910.0,789981.0,0.0,0.0,8.42,418112.0,0.0,188033.0,179900.0,603.32,0.0,0.0,0.0,45.61,45.61,22368174.0,528072723.39,0.0,708.83,45.98,31.78,0.2254,33.96,1.1608,31.815
2008-11-27,47845484.0,1127948945.21,18.54,15.72,12.51,1611.49,3.0,953755029.71,18845600.0,40456504.0,444281734.97,0.0,0.0,97119.0,5.7,0.0,0.0,0.0,0.79,62795.0,33000.0,0.0,0.0,5.7,97119.0,0.0,25858.0,44000.0,613.79,2.3,0.0,0.0,45.75,45.75,22348996.0,526873684.98,0.0,713.5,46.24,31.75,0.2225,33.53,1.1615,31.77
2008-11-28,47915616.0,1117513381.44,18.56,16.43,12.52,1614.98,3.0,942538247.38,19123704.0,40413208.0,446013156.18,0.0,168000.0,151732.0,6.44,5.41,0.0,0.0,1.24,165598.0,41627.0,0.0,168000.0,6.44,151732.0,0.0,416.0,208896.0,627.05,5.24,0.01,0.0,46.11,46.11,22346924.0,521186800.65,416.0,709.71,46.91,31.81,0.2204,33.17,1.1554,31.43
2008-12-01,47814224.0,1053590186.53,18.52,16.86,12.5,1571.18,3.0,890966193.94,18995772.0,40433992.0,418573330.08,0.0,8842.0,181477.0,0.87,0.28,0.0,0.0,5.84,51482.0,172647.0,0.0,8842.0,0.87,181477.0,0.0,22395.0,30700.0,607.8,1.37,5.41,0.0,45.2,45.2,23034012.0,507556266.09,168000.0,703.09,46.37,32.05,0.2187,32.64,1.1376,29.695
2008-12-02,52126716.0,1204122748.35,20.2,18.46,13.63,1704.32,3.0,1020869915.45,23268148.0,44193664.0,537492258.65,0.0,0.0,2342167.0,132.65,0.0,0.0,0.0,10.66,4169375.0,336824.0,0.0,0.0,132.65,2342167.0,0.0,2267034.0,409700.0,714.62,0.0,0.0,0.0,55.37,55.37,18754916.0,433236979.65,0.0,581.5,55.14,30.39,0.2022,31.09,1.2404,31.13
2008-12-03,51815956.0,1208863675.89,20.07,18.42,13.54,1723.79,3.0,1027526224.99,23319160.0,44043224.0,544034842.79,5.57,0.0,397049.0,20.26,0.0,0.0,179000.0,8.08,423259.0,303028.0,5.57,0.0,20.26,397049.0,0.0,156992.0,752704.0,741.69,19.82,5.91,0.0,56.03,56.03,18301012.0,426961699.58,200000.0,577.69,56.22,29.98,0.1972,30.49,1.245,31.44
2008-12-04,50986648.0,1184597479.48,19.75,18.29,13.33,1700.25,3.0,1019455639.7,22439284.0,43878724.0,521342749.73,0.0,0.0,65379.0,3.07,0.0,0.0,0.0,30.95,45802.0,998814.0,0.0,0.0,3.07,65379.0,0.0,53558.0,210300.0,717.93,6.29,0.0,0.0,54.39,54.39,18814988.0,437137725.96,0.0,594.47,54.7,30.24,0.2,30.64,1.2359,31.31
2008-12-05,51580644.0,1148448874.95,19.98,19.1,13.48,1695.34,3.0,976468242.66,23375276.0,43856424.0,520453165.03,0.0,200000.0,261370.0,0.0,6.3,0.0,0.0,1.61,159000.0,54784.0,0.0,200000.0,0.0,261370.0,0.0,529406.0,181300.0,742.79,10.46,0.0,0.0,55.26,55.26,18924808.0,421362991.44,0.0,581.74,56.08,29.37,0.1946,30.55,1.2194,30.005
2008-12-08,51780508.0,1272396136.12,20.06,19.82,13.53,1721.33,3.0,1083438464.84,23320324.0,44090824.0,573047490.2,0.0,0.0,129127.0,2.21,0.0,0.0,0.0,7.71,261400.0,200378.0,0.0,0.0,2.21,129127.0,0.0,16299.0,27002.0,729.85,1.71,0.0,0.0,55.55,55.55,18663544.0,458617000.67,0.0,610.26,54.46,29.79,0.2033,31.78,1.2333,33.115
2008-12-09,46677708.0,1224246255.31,18.08,18.04,12.2,1642.91,3.0,1042589194.56,20254848.0,39751540.0,531236919.68,0.0,0.0,438145.0,43.47,0.0,0.0,0.0,108.96,897647.0,3886014.0,0.0,0.0,43.47,438145.0,0.0,382393.0,5236928.0,694.58,144.08,0.0,0.0,48.07,48.07,21882084.0,573915484.35,0.0,763.19,47.65,29.17,0.2245,36.09,1.1078,35.345
2008-12-10,46324768.0,1251942751.03,17.95,17.95,12.11,1684.94,3.0,1062152198.07,20219402.0,39302080.0,546436277.11,0.0,0.0,51007.0,1.57,0.0,0.0,0.0,4.09,30000.0,196916.0,0.0,0.0,1.57,51007.0,0.0,110463.0,479458.0,730.09,4.02,0.0,0.0,47.87,47.87,22015702.0,594981900.99,0.0,798.6,47.76,28.46,0.222,36.29,1.0968,36.42
2008-12-11,46625736.0,1235165611.41,18.06,18.85,12.19,1697.38,3.0,1047197062.39,20445270.0,39530192.0,541617067.88,0.0,0.0,378187.0,13.82,0.0,0.0,0.0,11.57,303808.0,338856.0,0.0,0.0,13.82,378187.0,0.0,186537.0,75696.0,742.63,6.11,0.0,0.0,48.43,48.43,21772334.0,576772412.49,0.0,785.4,48.6,28.34,0.2134,35.08,1.1044,35.7
2008-12-12,45329180.0,1180972997.27,17.56,18.6,11.85,1639.85,3.0,1018116037.31,19457272.0,39078256.0,506925402.85,0.0,17797.0,206829.0,1.94,0.63,0.0,0.0,43.41,5112.0,1196043.0,0.0,17797.0,1.94,206829.0,0.0,1217.0,457049.0,703.04,15.98,0.63,0.0,48.22,48.22,20896168.0,544413337.16,17797.0,740.33,48.71,28.23,0.2183,35.85,1.1233,35.11
2008-12-15,44732280.0,1153804099.99,17.33,18.25,11.69,1600.93,3.0,994628003.67,19318014.0,38561120.0,498280073.29,0.0,0.0,151505.0,17.09,0.0,0.0,0.0,11.74,477554.0,314456.0,0.0,0.0,17.09,151505.0,0.0,23692.0,994691.0,683.23,37.92,0.0,0.0,45.64,45.64,23008774.0,593477859.32,0.0,808.1,45.81,29.34,0.2268,36.21,1.0568,34.76
2008-12-16,42715752.0,1077700908.24,16.55,17.41,11.17,1513.75,3.0,923087320.29,18550114.0,36587488.0,468011770.12,0.0,0.0,20898.0,0.62,0.0,0.0,0.0,30.07,73649.0,838798.0,0.0,0.0,0.62,20898.0,0.0,50000.0,2047282.0,647.36,82.22,0.0,0.0,43.86,43.86,23746198.0,599106838.9,0.0,817.04,44.21,30.67,0.2272,35.05,1.0099,34.0
2008-12-17,43456384.0,1105899517.3,16.84,17.96,11.36,1532.82,3.0,939416285.44,18933344.0,36914416.0,481825086.75,0.0,0.0,277213.0,2.13,0.0,697250.0,0.0,11.63,50000.0,332434.0,0.0,0.0,2.13,277213.0,23.97,438450.0,420318.0,647.32,14.23,0.0,0.0,44.47,44.47,23646216.0,601760580.46,0.0,813.47,44.31,30.61,0.2221,34.43,1.0206,34.295
2008-12-18,42383772.0,1071683994.52,16.42,17.78,11.08,1524.14,3.0,923584176.69,16731588.0,36526608.0,423062276.35,0.0,0.0,114225.0,3.78,0.0,0.0,0.0,77.66,94497.0,2399631.0,0.0,0.0,3.78,114225.0,0.0,83651.0,482306.0,594.87,15.57,0.0,0.0,39.11,39.11,26048140.0,658633562.04,0.0,897.98,39.85,30.79,0.2289,35.21,0.9907,34.075
2008-12-19,41338016.0,1056898201.02,16.02,17.55,10.81,1476.56,3.0,889233477.52,17734272.0,34780216.0,453416055.89,0.0,0.0,719264.0,6.12,0.0,0.0,0.0,67.27,132369.0,1925641.0,0.0,0.0,6.12,719264.0,0.0,2209060.0,1878762.0,628.81,72.62,0.0,0.0,41.83,41.83,24661232.0,630519174.79,0.0,852.37,42.45,31.02,0.2336,35.75,0.9751,34.455
2008-12-22,41997016.0,1037752868.79,16.27,17.53,10.98,1478.48,3.0,865191561.39,18219632.0,35013600.0,450209971.5,0.0,0.0,228595.0,4.4,0.0,0.0,0.0,30.88,318500.0,911940.0,0.0,0.0,4.4,228595.0,0.0,1168707.0,85117.0,638.21,3.54,0.0,0.0,42.01,42.01,25153988.0,621558998.58,0.0,854.07,42.77,30.79,0.2274,34.98,0.9683,33.3
2008-12-23,42437316.0,1039185609.12,16.44,17.81,11.09,1475.78,3.0,864888957.69,18594016.0,35319548.0,455321770.18,0.0,0.0,589782.0,16.57,0.0,0.0,0.0,20.03,542769.0,574875.0,0.0,0.0,16.57,589782.0,0.0,362612.0,236823.0,634.2,8.59,0.11,0.0,42.9,42.9,24751504.0,606103523.63,3135.0,823.0,43.52,31.05,0.2274,34.75,0.979,33.0
2008-12-24,41322176.0,965884089.73,16.01,17.61,10.8,1431.59,3.0,817067889.04,19159816.0,34955564.0,447850602.94,0.0,0.0,439211.0,0.0,0.0,0.0,0.0,25.44,0.0,759548.0,0.0,0.0,0.0,439211.0,0.0,886136.0,363981.0,643.44,12.53,0.0,0.0,43.56,43.56,24825852.0,580291208.79,0.0,811.81,44.21,30.58,0.2307,35.67,0.9394,31.5
2008-12-25,41409184.0,967917855.88,16.04,18.37,10.82,1420.36,3.0,817067889.04,19261942.0,34955564.0,450237744.38,0.0,0.0,140464.0,0.0,0.0,0.0,0.0,5.25,0.0,133336.0,0.0,0.0,0.0,140464.0,0.0,94998.0,0.0,633.01,0.0,0.0,0.0,43.32,43.32,25199310.0,589020592.75,0.0,815.14,43.71,30.69,0.2311,35.62,0.9314,0.0
2008-12-26,42345212.0,989797017.15,16.41,18.78,11.07,1421.93,3.0,830718394.31,19473280.0,35539556.0,455177658.77,0.0,0.0,381874.0,24.8,0.0,0.0,0.0,4.4,1296000.0,125085.0,0.0,0.0,24.8,381874.0,0.0,15250.0,712010.0,633.04,28.12,1.98,0.0,44.09,44.09,24689900.0,577113402.42,60700.0,784.4,44.66,30.87,0.2443,37.48,0.9588,0.0
