DATE,CAP FP Equity_DX_SI_QTY,CAP FP Equity_DX_SHORT_INTEREST_VALUE,CAP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CAP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CAP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CAP FP Equity_DX_SI_MV,CAP FP Equity_DX_DSS,CAP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CAP FP Equity_DX_SUPPLY_SI_QTY,CAP FP Equity_DX_BROKER_SI_QTY,CAP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CAP FP Equity_DX_BROKER_SI_MV_NEW_x,CAP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CAP FP Equity_DX_SUPPLY_SI_QTY_INC_x,CAP FP Equity_DX_BROKER_SI_MV_INC_x,CAP FP Equity_DX_SUPPLY_SI_MV_NEW,CAP FP Equity_DX_BROKER_SI_QTY_ADD,CAP FP Equity_DX_BROKER_SI_QTY_NEW,CAP FP Equity_DX_SUPPLY_SI_MV_DEC,CAP FP Equity_DX_BROKER_SI_QTY_INC,CAP FP Equity_DX_SUPPLY_SI_QTY_DEC,CAP FP Equity_DX_BROKER_SI_MV_NEW_y,CAP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CAP FP Equity_DX_BROKER_SI_MV_INC_y,CAP FP Equity_DX_SUPPLY_SI_QTY_INC_y,CAP FP Equity_DX_BROKER_SI_MV_ADD,CAP FP Equity_DX_SUPPLY_SI_QTY_ADD,CAP FP Equity_DX_BROKER_SI_QTY_DEC,CAP FP Equity_DX_SUPPLY_SI_MV,CAP FP Equity_DX_BROKER_SI_MV_DEC,CAP FP Equity_DX_SUPPLY_SI_MV_RMV,CAP FP Equity_DX_BROKER_SI_MV_RMV,CAP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CAP FP Equity_DX_UTILIZATION_QUANTITY,CAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CAP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CAP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CAP FP Equity_DX_ACTIVE_UTILIZATION_MV,CAP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CAP FP Equity_DX_BROKER_SI_CON_RATIO,CAP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CAP FP Equity_DX_DEMAND_SUPPLY_RATIO,CAP FP Equity_PX_LAST
2024-07-15,3120045.0,598736635.5,1.92,8.66,1.81,606.83,1.0,195583904.3,2911945.0,1019197.0,558802245.5,0.0,0.0,16299.0,0.0,0.0,0.0,0.0,9.32,0.0,55817.0,0.0,0.0,0.0,16299.0,0.0,98.0,44882.0,566.05,5.79,0.0,0.0,4.4,4.4,63318208.0,12150764115.2,0.0,12176.65,4.44,14.56,0.3385,55.34,0.0471,191.9
2024-07-16,2921839.0,562307915.55,1.8,8.08,1.69,566.98,1.0,178791053.7,2750815.0,929026.0,529394346.75,0.0,25117.0,22337.0,0.24,4.83,32780.0,0.0,49.95,1681.0,257846.0,0.0,25117.0,0.24,22337.0,6.62,49262.0,124632.0,533.34,24.83,0.0,0.0,4.12,4.12,63944888.0,12306193695.6,0.0,12270.54,4.17,15.2,0.3804,59.13,0.0438,192.45
2024-07-17,2851775.0,551533285.0,1.76,8.04,1.65,553.2,1.0,175622865.4,2615748.0,908081.0,505885663.2,0.0,0.0,8665.0,19.74,0.0,0.0,0.0,33.1,102089.0,172301.0,0.0,0.0,19.74,8665.0,0.0,28569.0,123034.0,506.77,23.61,0.0,0.0,3.93,3.93,63992096.0,12376071366.4,0.0,12271.5,3.97,12.48,0.3906,60.5,0.0428,193.4
2024-07-18,2833528.0,553388018.4,1.75,8.09,1.64,553.13,1.0,190964144.7,2580603.0,977799.0,503991765.9,0.0,0.0,3831.0,18.97,0.0,0.0,0.0,23.02,94769.0,128357.0,0.0,0.0,18.97,3831.0,0.0,89381.0,25051.0,503.08,4.72,0.0,0.0,3.86,3.86,64192408.0,12536777282.4,0.0,12433.19,3.89,14.01,0.3688,58.28,0.0424,195.3
2024-07-19,2866991.0,557343050.4,1.77,8.1,1.66,565.09,1.0,187340752.8,2683200.0,963687.0,521614080.0,0.0,0.0,236197.0,14.92,0.0,0.0,0.0,25.38,74955.0,134600.0,0.0,0.0,14.92,236197.0,0.0,1000.0,89067.0,528.4,16.19,0.0,0.0,4.02,4.02,63990204.0,12439695657.6,0.0,12492.02,4.06,11.08,0.3847,60.06,0.043,194.4
2024-07-22,2703298.0,527548604.7,1.66,7.52,1.57,530.63,1.0,163219752.15,2508744.0,836381.0,489581391.6,0.0,0.0,3342.0,7.51,0.0,0.0,0.0,34.7,39185.0,177798.0,0.0,0.0,7.51,3342.0,0.0,0.0,166491.0,491.9,32.79,0.0,0.0,3.76,3.76,64129000.0,12514774350.0,0.0,12455.87,3.8,7.31,0.4216,63.46,0.0406,195.15
2024-07-23,2895715.0,570021497.75,1.78,8.04,1.68,571.45,1.0,187574428.0,2736967.0,952880.0,538771953.95,0.0,0.0,217518.0,30.24,0.0,0.0,0.0,14.02,149949.0,73154.0,0.0,0.0,30.24,217518.0,0.0,83859.0,33450.0,539.3,6.48,0.0,0.0,4.1,4.1,63988908.0,12596216539.8,0.0,12504.73,4.13,7.29,0.3964,61.23,0.0434,196.85
2024-07-24,2995646.0,588494656.7,1.84,8.45,1.74,593.94,1.0,192077612.35,2796817.0,977743.0,549434699.65,0.0,0.0,16441.0,27.53,0.0,4300.0,0.0,25.03,139376.0,129061.0,0.0,0.0,27.53,16441.0,0.89,172470.0,118813.0,554.52,23.01,0.0,0.0,4.18,4.18,64125132.0,12597382181.4,0.0,12605.76,4.21,11.73,0.3784,59.3,0.0448,196.45
2024-07-25,2908887.0,563160523.2,1.79,8.21,1.69,574.04,1.0,194419508.8,2695504.0,1004233.0,521849574.4,0.0,0.0,45738.0,17.13,0.0,0.0,0.0,38.44,90328.0,192997.0,0.0,0.0,17.13,45738.0,0.0,45946.0,63838.0,532.34,13.0,0.0,0.0,4.03,4.03,64172080.0,12423714688.0,0.0,12568.17,4.06,12.55,0.3757,58.75,0.0435,193.6
2024-07-26,2936812.0,554616946.2,1.81,8.37,1.7,570.88,1.0,190093199.55,2699805.0,1006583.0,509858174.25,0.0,0.0,67695.0,9.54,0.0,0.0,0.0,12.92,55224.0,63394.0,0.0,0.0,9.54,67695.0,0.0,0.0,52874.0,525.37,11.55,0.0,0.0,4.03,4.03,64253740.0,12134318799.0,0.0,12375.5,4.07,11.04,0.3758,58.94,0.0439,188.85
2024-07-29,2930360.0,544460888.0,1.8,8.07,1.7,559.58,1.0,183397420.2,2705662.0,987069.0,502711999.6,0.0,0.0,104283.0,6.62,0.0,0.0,0.0,21.56,41254.0,103225.0,0.0,0.0,6.62,104283.0,0.0,4799.0,60768.0,516.75,13.28,0.0,0.0,4.03,4.03,64365040.0,11959024432.0,0.0,12136.86,4.08,10.18,0.3975,60.88,0.0437,185.8
2024-07-30,4090573.0,755937890.4,2.52,11.22,2.37,768.08,1.0,316586239.2,3642705.0,1713129.0,673171884.0,0.0,0.0,477432.0,143.65,0.0,0.0,0.0,8.66,778379.0,43191.0,0.0,0.0,143.65,477432.0,0.0,502802.0,52319.0,683.1,9.93,0.0,0.0,5.41,5.41,63743792.0,11779852761.6,0.0,11818.97,5.46,16.87,0.2496,43.06,0.0607,184.8
2024-07-31,4155739.0,762993680.4,2.56,11.51,2.41,774.56,1.0,313096384.8,3677075.0,1705318.0,675110970.0,0.0,0.0,66385.0,22.53,0.0,0.0,0.0,19.35,125019.0,103438.0,0.0,0.0,22.53,66385.0,0.0,71423.0,132830.0,685.63,26.49,0.0,0.0,5.44,5.44,63864932.0,11725601515.2,0.0,11763.68,5.51,16.44,0.2425,42.27,0.0615,183.6
2024-08-01,3839988.0,695613826.2,2.37,10.38,2.22,711.57,1.0,266000660.0,3472459.0,1468400.0,629035947.85,0.0,0.0,8807.0,4.37,0.0,23955.0,0.0,50.43,32725.0,270990.0,0.0,0.0,4.37,8807.0,4.59,57567.0,293598.0,644.19,55.79,0.0,0.0,5.14,5.14,64082300.0,11608508645.0,0.0,11742.11,5.2,17.67,0.2704,45.92,0.0568,181.15
2024-08-02,3496553.0,627106780.55,2.15,9.6,2.03,636.45,1.0,222313292.5,3055933.0,1239550.0,548081583.55,0.0,0.0,10812.0,2.81,0.0,0.0,0.0,78.89,17064.0,428555.0,0.0,0.0,2.81,10812.0,0.0,1217.0,245914.0,556.73,47.01,0.0,0.0,4.55,4.55,64111252.0,11498353046.2,0.0,11511.1,4.61,19.35,0.3108,50.39,0.0521,179.35
2024-08-05,3488548.0,610495900.0,2.15,9.94,2.02,630.94,1.0,218959125.0,3039362.0,1251195.0,531888350.0,0.0,0.0,26130.0,10.38,0.0,0.0,0.0,15.25,65593.0,82318.0,0.0,0.0,10.38,26130.0,0.0,39617.0,53948.0,550.05,9.76,0.0,0.0,4.51,4.51,64327464.0,11257306200.0,0.0,11463.52,4.58,18.9,0.313,50.45,0.0518,175.0
2024-08-06,3519379.0,620114579.8,2.17,9.74,2.04,627.16,1.0,224688125.6,3061658.0,1275188.0,539464139.6,0.0,0.0,66170.0,8.68,0.0,0.0,0.0,14.34,59037.0,60953.0,0.0,0.0,8.68,66170.0,0.0,19314.0,35044.0,544.32,7.1,0.4,0.0,4.54,4.54,64398432.0,11347003718.4,2235.0,11292.89,4.6,18.1,0.3068,49.95,0.0522,176.2
2024-08-07,3829075.0,679660812.5,2.36,10.52,2.22,683.73,1.0,245414162.5,3234579.0,1382615.0,574137772.5,0.0,0.0,63157.0,47.48,0.0,0.0,0.0,16.83,267363.0,103442.0,0.0,0.0,47.48,63157.0,0.0,213206.0,159936.0,578.69,28.42,0.0,0.0,4.8,4.8,64086412.0,11375338130.0,0.0,11296.2,4.87,15.33,0.2701,45.94,0.0569,177.5
2024-08-08,3319348.0,585201052.4,2.04,9.12,1.92,597.69,1.0,201010031.7,2979673.0,1140159.0,525316349.9,0.0,0.0,25414.0,1.21,0.0,0.0,0.0,50.78,260.0,296282.0,0.0,0.0,1.21,25414.0,0.0,15962.0,242716.0,537.49,42.17,0.0,0.0,4.43,4.43,64328512.0,11341116665.6,0.0,11392.89,4.51,15.85,0.3334,52.9,0.0493,176.3
2024-08-09,3264442.0,575357902.5,2.01,8.97,1.89,583.77,1.0,188692545.0,2925670.0,1070596.0,515649337.5,0.0,0.0,9809.0,7.09,0.0,0.0,0.0,20.3,40039.0,99260.0,0.0,0.0,7.09,9809.0,0.0,35448.0,109602.0,523.64,19.58,0.0,0.0,4.35,4.35,64282408.0,11329774410.0,0.0,11299.59,4.43,15.39,0.337,53.71,0.0486,176.25
2024-08-12,3122883.0,548222110.65,1.92,8.72,1.81,559.49,1.0,168106504.45,2788954.0,957599.0,489600874.7,0.0,0.0,549.0,0.35,0.0,67900.0,0.0,24.56,2000.0,143470.0,0.0,0.0,0.35,549.0,11.97,6205.0,182897.0,500.39,31.81,0.0,0.0,4.15,4.15,64424568.0,11309732912.4,0.0,11330.35,4.23,14.19,0.3513,55.81,0.0465,175.55
2024-08-13,2867545.0,508415728.5,1.77,8.07,1.66,504.48,1.0,165882943.8,2551277.0,935606.0,452341412.1,0.0,0.0,45080.0,3.81,0.0,0.0,0.0,64.49,22100.0,314677.0,0.0,0.0,3.81,45080.0,0.0,31920.0,44093.0,448.35,8.11,0.0,0.0,3.78,3.78,64891508.0,11505264368.4,0.0,11364.8,3.8,15.32,0.3362,53.87,0.0425,177.3
2024-08-14,2794505.0,495326011.25,1.72,7.9,1.62,495.83,1.0,165775189.5,2418399.0,935262.0,428661222.75,0.0,0.0,10000.0,1.51,0.0,91340.0,0.0,28.35,7620.0,172483.0,0.0,0.0,1.51,10000.0,16.19,29605.0,99304.0,428.82,17.08,0.0,0.0,3.59,3.59,65022936.0,11525315406.0,0.0,11487.95,3.6,14.79,0.3552,55.73,0.0414,177.25
2024-08-15,2764865.0,498505159.5,1.7,7.85,1.6,493.84,1.0,165664868.7,2376990.0,918829.0,428571297.0,0.0,0.0,13351.0,0.17,0.0,0.0,0.0,9.43,1000.0,54760.0,0.0,0.0,0.17,13351.0,0.0,0.0,17433.0,424.42,3.01,0.0,0.0,3.53,3.53,65051848.0,11728848194.4,0.0,11585.1,3.53,14.4,0.3616,56.38,0.041,180.3
2024-08-16,3174284.0,572958262.0,1.96,8.91,1.84,571.97,1.0,224739647.5,2762508.0,1245095.0,498632694.0,0.0,0.0,77135.0,48.76,0.0,107075.0,0.0,12.42,271686.0,70933.0,0.0,0.0,48.76,77135.0,18.99,379316.0,52495.0,498.79,7.85,0.0,0.0,4.09,4.09,64742812.0,11686077566.0,0.0,11631.22,4.11,12.29,0.2864,49.09,0.047,180.5
2024-08-19,3183454.0,578592764.5,1.96,8.88,1.84,574.93,1.0,230959357.75,2729074.0,1270753.0,496009199.5,0.0,0.0,0.0,6.35,0.0,28580.0,0.0,7.04,30885.0,38611.0,0.0,0.0,6.35,0.0,5.41,5177.0,33807.0,492.48,5.88,0.0,0.0,4.04,4.04,64798336.0,11777097568.0,0.0,11648.87,4.06,12.7,0.284,48.79,0.0471,181.75
2024-08-20,3380377.0,612693331.25,2.08,9.47,1.96,614.06,1.0,209485850.0,2673652.0,1155784.0,484599425.0,0.0,0.0,6237.0,1.26,0.0,0.0,0.0,12.49,6428.0,79353.0,0.0,0.0,1.26,6237.0,0.0,17694.0,121397.0,485.6,21.28,0.0,0.0,3.96,3.96,64872900.0,11758213125.0,0.0,11740.31,3.97,19.27,0.2745,46.13,0.05,181.25
2024-08-21,3366490.0,615226047.5,2.07,9.7,1.95,611.95,1.0,214552155.0,2678218.0,1174020.0,489444339.5,0.0,0.0,27031.0,19.15,0.0,0.0,0.0,19.03,103188.0,104451.0,0.0,0.0,19.15,27031.0,0.0,81986.0,84952.0,486.11,15.26,0.0,0.0,3.96,3.96,64897640.0,11860043710.0,0.0,11742.89,3.98,18.47,0.2801,47.24,0.0498,182.75
2024-08-22,3277894.0,600018496.7,2.02,9.53,1.9,601.46,1.0,206292407.65,2681987.0,1126973.0,490937720.35,0.0,0.0,604.0,22.55,0.0,0.0,0.0,19.14,120220.0,108640.0,0.0,0.0,22.55,604.0,0.0,111805.0,167267.0,491.89,29.95,0.0,0.0,3.96,3.96,65007284.0,11899583336.2,0.0,11881.32,3.98,17.25,0.2945,48.6,0.0484,183.05
2024-08-23,3559040.0,649702752.0,2.19,10.45,2.06,651.71,1.0,246180358.2,2867101.0,1348564.0,523389287.55,0.0,0.0,8668.0,48.55,0.0,0.0,0.0,0.25,264938.0,1211.0,0.0,0.0,48.55,8668.0,0.0,177657.0,43347.0,524.39,7.59,0.0,0.0,4.24,4.24,64778668.0,11825345843.4,0.0,11791.18,4.26,14.64,0.2552,44.64,0.0526,182.55
2024-08-26,3574716.0,655066707.0,2.2,10.71,2.07,655.94,1.0,246032549.5,2867795.0,1342606.0,525523433.75,0.0,0.0,15499.0,4.49,0.0,0.0,0.0,5.53,23341.0,30358.0,0.0,0.0,4.49,15499.0,0.0,15553.0,29299.0,525.89,5.47,0.0,0.0,4.24,4.24,64798228.0,11874275281.0,0.0,11833.07,4.26,13.87,0.2527,44.51,0.0528,183.25
2024-08-27,3407519.0,629879887.15,2.1,10.62,1.97,627.02,1.0,220222341.45,2865422.0,1191357.0,529673256.7,0.0,0.0,170000.0,7.17,0.0,0.0,0.0,38.11,37020.0,208028.0,0.0,0.0,7.17,170000.0,0.0,35655.0,188269.0,526.61,34.37,0.0,0.0,4.28,4.28,64078552.0,11844920337.2,0.0,11740.44,4.29,15.42,0.2714,46.72,0.0509,184.85
2024-08-28,3326979.0,615657463.95,2.05,10.49,1.93,618.12,1.0,203265396.75,2766579.0,1098435.0,511955443.95,0.0,0.0,16799.0,1.75,0.0,0.0,0.0,21.77,8285.0,120612.0,0.0,0.0,1.75,16799.0,0.0,4970.0,101207.0,513.9,17.99,0.0,0.0,4.13,4.13,64229740.0,11885713387.0,0.0,11892.13,4.14,12.89,0.2783,47.94,0.0497,185.05
2024-08-29,3341708.0,621557688.0,2.06,10.66,1.94,621.55,1.0,207838446.0,2770153.0,1117411.0,515248458.0,0.0,0.0,30308.0,10.88,0.0,0.0,0.0,5.15,57478.0,27767.0,0.0,0.0,10.88,30308.0,0.0,1033.0,38502.0,514.91,7.1,0.0,0.0,4.13,4.13,64283624.0,11956754064.0,0.0,11918.57,4.14,13.56,0.2798,47.73,0.0498,186.0
2024-08-30,3442639.0,645494812.5,2.12,11.32,1.99,642.27,1.0,219013500.0,2834026.0,1168072.0,531379875.0,0.0,0.0,31046.0,9.78,0.0,0.0,0.0,0.97,50661.0,8854.0,0.0,0.0,9.78,31046.0,0.0,41681.0,0.0,528.55,0.0,0.0,0.0,4.22,4.22,64279048.0,12052321500.0,0.0,11968.45,4.23,13.77,0.266,46.35,0.0513,187.5
2024-09-02,3549271.0,664423531.2,2.19,11.56,2.06,665.66,1.0,228033000.0,2907308.0,1218125.0,544248057.6,0.0,0.0,88746.0,4.19,0.0,31553.0,0.0,6.1,18500.0,34493.0,0.0,0.0,4.19,88746.0,5.87,19029.0,0.0,545.73,0.0,0.0,0.0,4.33,4.33,64198876.0,12018029587.2,0.0,12016.98,4.34,13.92,0.2546,44.96,0.0529,187.2
2024-09-03,3732309.0,697568552.1,2.3,12.48,2.16,700.4,1.0,261409740.9,3057785.0,1398661.0,571500016.5,0.0,0.0,62047.0,40.05,0.0,0.0,0.0,4.15,213347.0,23509.0,0.0,0.0,40.05,62047.0,0.0,111939.0,32811.0,573.71,5.73,0.0,0.0,4.54,4.54,64222648.0,12003212911.2,0.0,12025.0,4.55,14.63,0.2369,42.74,0.0555,186.9
2024-09-04,3544308.0,649494441.0,2.18,11.83,2.05,661.7,1.0,241942592.75,2891914.0,1320287.0,529943240.5,0.0,0.0,11089.0,6.69,0.0,0.0,0.0,39.15,38952.0,201157.0,0.0,0.0,6.69,11089.0,0.0,24197.0,117326.0,539.84,22.12,0.0,0.0,4.33,4.33,63823672.0,11695687894.0,0.0,11871.29,4.35,13.38,0.2511,44.94,0.0531,183.25
2024-09-05,3757169.0,690004086.85,2.31,12.49,2.18,689.32,1.0,260855909.05,2992348.0,1420397.0,549544710.2,0.0,0.0,32750.0,21.49,0.0,0.0,0.0,2.38,121676.0,12317.0,0.0,0.0,21.49,32750.0,0.0,80001.0,21566.0,548.57,6.46,0.0,0.0,4.48,4.48,63821948.0,11720900750.2,0.0,11674.48,4.49,12.26,0.2308,42.4,0.0562,183.65
2024-09-06,3764910.0,677872045.5,2.32,12.82,2.18,690.57,1.0,258144887.0,3014048.0,1433740.0,542679342.4,0.0,0.0,52304.0,10.07,0.0,0.0,0.0,9.58,54643.0,55161.0,0.0,0.0,10.07,52304.0,0.0,24557.0,41300.0,553.26,8.16,0.0,0.0,4.5,4.5,63926736.0,11510008816.8,0.0,11696.91,4.52,14.11,0.2331,42.39,0.0562,180.05
2024-09-09,3711627.0,669763092.15,2.29,13.83,2.15,671.64,1.0,251559209.7,2947641.0,1394066.0,531901818.45,0.0,0.0,49728.0,12.35,0.0,0.0,0.0,24.99,77217.0,135993.0,0.0,0.0,12.35,49728.0,0.0,19858.0,116891.0,533.51,22.44,0.0,0.0,4.4,4.4,64081744.0,11563550704.8,0.0,11578.26,4.4,16.83,0.2439,43.01,0.0554,180.45
2024-09-10,3689496.0,701004240.0,2.27,14.02,2.14,671.15,1.0,263300860.0,2961962.0,1385794.0,562772780.0,0.0,0.0,21243.0,10.15,0.0,0.0,0.0,8.57,47649.0,47906.0,0.0,0.0,10.15,21243.0,0.0,40984.0,55921.0,537.65,10.0,0.0,0.0,4.43,4.43,63901584.0,12141300960.0,0.0,11599.55,4.43,17.6,0.2486,43.08,0.0552,190.0
2024-09-11,3621736.0,689578534.4,2.23,13.41,2.1,687.42,1.0,257601680.0,2934910.0,1352950.0,558806864.0,0.0,0.0,49005.0,13.44,0.0,0.0,0.0,4.93,49509.0,76057.0,0.0,0.0,13.44,49005.0,0.0,0.0,82353.0,558.03,12.58,0.0,0.0,4.35,4.35,64490560.0,12279002624.0,0.0,12250.11,4.36,16.8,0.2573,44.06,0.0537,190.4
2024-09-12,3657941.0,707811583.5,2.25,13.96,2.12,696.65,1.0,275327086.5,2894585.0,1422879.0,560102197.5,0.0,0.0,44368.0,25.29,0.0,0.0,0.0,22.49,117936.0,118392.0,0.0,0.0,25.29,44368.0,0.0,33699.0,48007.0,549.89,9.21,0.0,0.0,4.3,4.3,64495352.0,12479850612.0,0.0,12259.61,4.29,16.14,0.2484,43.39,0.0543,193.5
2024-09-13,3606260.0,696549119.0,2.22,13.95,2.09,696.61,1.0,266414499.1,2886628.0,1379314.0,557552198.2,0.0,0.0,71734.0,8.9,0.0,0.0,0.0,14.86,41478.0,79691.0,0.0,0.0,8.9,71734.0,0.0,0.0,85043.0,557.2,14.56,0.0,0.0,4.28,4.28,64566692.0,12471056559.8,0.0,12452.53,4.28,15.72,0.2556,44.08,0.0535,193.15
2024-09-16,3915106.0,744457405.9,2.41,15.37,2.27,755.99,1.0,310264712.6,3167879.0,1631684.0,602372191.85,0.0,0.0,74751.0,34.35,0.0,130269.0,0.0,4.14,178685.0,22077.0,0.0,0.0,34.35,74751.0,25.31,228577.0,56584.0,610.95,10.22,0.0,0.0,4.69,4.69,64426720.0,12250740808.0,0.0,12378.16,4.7,15.03,0.2196,40.58,0.0579,190.15
2024-09-17,4191221.0,805762237.25,2.58,17.28,2.43,802.82,1.0,333346120.0,3385101.0,1733920.0,650785667.25,0.0,0.0,224001.0,26.61,0.0,0.0,0.0,13.75,137081.0,69500.0,0.0,0.0,26.61,224001.0,0.0,62721.0,34845.0,644.36,7.28,0.0,0.0,4.99,4.99,64421732.0,12385077977.0,0.0,12266.19,4.99,14.98,0.2008,37.83,0.0618,192.25
2024-09-18,4108768.0,788883456.0,2.53,17.04,2.38,790.16,1.0,316984896.0,3116096.0,1650963.0,598290432.0,0.0,0.0,45840.0,27.44,0.0,0.0,0.0,58.04,142779.0,315547.0,0.0,0.0,27.44,45840.0,0.0,702.0,225736.0,599.39,44.84,0.0,0.0,4.58,4.58,64893816.0,12459612672.0,0.0,12464.45,4.59,14.91,0.2083,39.16,0.0604,192.0
2024-09-19,4470609.0,872215815.9,2.75,18.86,2.59,859.75,1.0,383437834.0,3434283.0,1965340.0,670028613.3,0.0,0.0,132530.0,60.71,0.0,1900.0,0.0,1.64,312655.0,2120.0,0.0,0.0,60.71,132530.0,0.38,187777.0,178.0,660.11,0.0,0.0,0.0,5.04,5.04,64716836.0,12626254703.6,0.0,12414.73,5.05,14.12,0.1844,35.86,0.0656,195.1
2024-09-20,4571941.0,859753505.05,2.82,19.27,2.65,885.72,1.0,385343973.85,3494739.0,2049157.0,657185668.95,0.0,0.0,15860.0,23.79,0.0,0.0,0.0,9.04,122083.0,47766.0,0.0,0.0,23.79,15860.0,0.0,92362.0,38266.0,679.55,6.77,0.0,0.0,5.14,5.14,64528764.0,12134634070.2,0.0,12456.5,5.17,14.21,0.1808,35.15,0.0672,188.05
2024-09-23,4519847.0,852443144.2,2.78,17.96,2.62,858.7,1.0,370620123.2,3437646.0,1965112.0,648340035.6,0.0,0.0,48167.0,0.96,0.0,0.0,0.0,40.74,7538.0,155360.0,0.0,0.0,0.96,48167.0,0.0,50100.0,91583.0,653.1,23.5,0.0,0.0,5.02,5.02,65104832.0,12278771315.2,0.0,12292.83,5.04,14.76,0.1852,36.01,0.0659,188.6
2024-09-24,4187321.0,793497329.5,2.58,16.86,2.43,792.58,1.0,329098965.0,3172143.0,1736670.0,601121098.5,0.0,0.0,9417.0,0.57,0.0,0.0,0.0,53.15,13584.0,277133.0,0.0,0.0,0.57,9417.0,0.0,2213.0,242026.0,600.61,45.96,0.0,0.0,4.64,4.64,65242616.0,12363475732.0,0.0,12273.08,4.67,15.5,0.2026,38.91,0.0612,189.5
2024-09-25,4051204.0,768310838.6,2.5,16.42,2.35,769.2,1.0,308272282.0,3114491.0,1625480.0,590663218.15,0.0,0.0,13492.0,2.8,0.0,1500.0,0.0,15.06,12836.0,79860.0,0.0,0.0,2.8,13492.0,0.3,8716.0,125526.0,591.43,23.29,0.0,0.0,4.55,4.55,65271892.0,12378814317.8,0.0,12372.65,4.56,16.49,0.2144,40.14,0.0592,189.65
2024-09-26,3788220.0,740597010.0,2.33,15.32,2.19,720.68,1.0,304250394.0,3075312.0,1556268.0,601223496.0,0.0,0.0,128689.0,11.68,0.0,0.0,0.0,32.8,60566.0,173274.0,0.0,0.0,11.68,128689.0,0.0,5406.0,129778.0,584.45,24.31,0.0,0.0,4.51,4.51,65041640.0,12715640620.0,0.0,12367.46,4.51,17.61,0.2453,42.92,0.0556,195.5
2024-09-27,3612515.0,722141748.5,2.22,14.08,2.09,705.76,1.0,282220419.2,2972220.0,1411808.0,594146778.0,0.0,0.0,84375.0,15.74,0.0,0.0,0.0,27.88,59551.0,187467.0,0.0,0.0,15.74,84375.0,0.0,0.0,204011.0,581.4,38.37,0.0,0.0,4.35,4.35,65296404.0,13052751159.6,0.0,12779.3,4.35,18.33,0.267,44.62,0.0529,199.9
2024-09-30,3336706.0,647154128.7,2.06,12.71,1.93,665.68,1.0,266859877.95,2656712.0,1375921.0,515269292.4,0.0,0.0,1841.0,15.5,0.0,0.0,0.0,62.23,63776.0,324920.0,0.0,0.0,15.5,1841.0,0.0,7571.0,99663.0,531.69,17.07,0.0,0.0,3.88,3.88,65734976.0,12749298595.2,0.0,13105.71,3.9,20.34,0.2474,40.77,0.0488,193.95
2024-10-01,3651614.0,701657630.1,2.25,13.56,2.12,713.82,1.0,291926769.75,2864927.0,1519265.0,550495723.05,0.0,2206.0,92710.0,30.83,0.43,0.0,0.0,0.0,177034.0,0.0,0.0,2206.0,30.83,92710.0,0.0,113299.0,33690.0,558.31,5.27,0.0,0.0,4.13,4.13,66586488.0,12794593669.2,0.0,12953.9,4.13,18.52,0.2196,37.07,0.0526,192.15
2024-10-02,3980778.0,763712259.3,2.45,14.48,2.31,768.07,1.0,332416000.95,2991991.0,1732687.0,574013473.35,0.0,0.0,183159.0,37.21,0.0,0.0,0.0,31.35,213422.0,159190.0,0.0,0.0,37.21,183159.0,0.0,103095.0,0.0,576.82,0.0,0.0,0.0,4.3,4.3,66579720.0,12773319282.0,0.0,12800.21,4.31,17.24,0.173,30.51,0.0572,191.85
2024-10-03,4196381.0,788919628.0,2.58,15.17,2.43,802.32,1.0,363145876.0,3208255.0,1931627.0,603151940.0,0.0,0.0,95607.0,37.0,0.0,0.0,0.0,6.39,209809.0,28129.0,0.0,0.0,37.0,95607.0,0.0,148786.0,10869.0,614.6,2.8,0.0,0.0,4.61,4.61,66442992.0,12491282496.0,0.0,12707.95,4.61,15.97,0.1672,29.06,0.0602,188.0
2024-10-04,4817481.0,910503909.0,2.97,17.17,2.79,913.93,1.0,373775283.0,3802923.0,1977647.0,718752447.0,0.0,0.0,247546.0,18.43,0.0,0.0,0.0,15.82,106772.0,58164.0,0.0,0.0,18.43,247546.0,0.0,405286.0,60752.0,720.51,11.14,0.0,0.0,5.45,5.45,66014484.0,12476737476.0,0.0,12438.42,5.48,14.18,0.1404,25.78,0.069,189.0
