DATE,ALEUP FP Equity_DX_SI_QTY,ALEUP FP Equity_DX_SHORT_INTEREST_VALUE,ALEUP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALEUP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALEUP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALEUP FP Equity_DX_SI_MV,ALEUP FP Equity_DX_DSS,ALEUP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALEUP FP Equity_DX_SUPPLY_SI_QTY,ALEUP FP Equity_DX_BROKER_SI_QTY,ALEUP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALEUP FP Equity_DX_BROKER_SI_MV_NEW_x,ALEUP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALEUP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALEUP FP Equity_DX_BROKER_SI_MV_INC_x,ALEUP FP Equity_DX_SUPPLY_SI_MV_NEW,ALEUP FP Equity_DX_BROKER_SI_QTY_ADD,ALEUP FP Equity_DX_BROKER_SI_QTY_NEW,ALEUP FP Equity_DX_SUPPLY_SI_MV_DEC,ALEUP FP Equity_DX_BROKER_SI_QTY_INC,ALEUP FP Equity_DX_SUPPLY_SI_QTY_DEC,ALEUP FP Equity_DX_BROKER_SI_MV_NEW_y,ALEUP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALEUP FP Equity_DX_BROKER_SI_MV_INC_y,ALEUP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALEUP FP Equity_DX_BROKER_SI_MV_ADD,ALEUP FP Equity_DX_SUPPLY_SI_QTY_ADD,ALEUP FP Equity_DX_BROKER_SI_QTY_DEC,ALEUP FP Equity_DX_SUPPLY_SI_MV,ALEUP FP Equity_DX_BROKER_SI_MV_DEC,ALEUP FP Equity_DX_SUPPLY_SI_MV_RMV,ALEUP FP Equity_DX_BROKER_SI_MV_RMV,ALEUP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALEUP FP Equity_DX_UTILIZATION_QUANTITY,ALEUP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALEUP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALEUP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALEUP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALEUP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALEUP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALEUP FP Equity_DX_BROKER_SI_CON_RATIO,ALEUP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALEUP FP Equity_DX_DEMAND_SUPPLY_RATIO,ALEUP FP Equity_PX_LAST
2024-06-10,13735.0,17174.24,0.81,0.0,0.81,0.02,0.0,9944.43,7933.0,7953.0,9919.42,0.0,0.0,1800.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,93.32,0.0,0.0,0.0,0.0,100.0,26.83,0.586,71.68,1.6157,1.2504
2024-06-11,13735.0,16902.29,0.81,0.0,0.81,0.02,0.0,9786.96,7933.0,7953.0,9762.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,93.32,0.0,0.0,0.0,0.0,100.0,26.95,0.5848,71.55,1.6157,1.2306
2024-06-12,13735.0,16482.0,0.81,0.0,0.81,0.02,0.0,9543.6,7933.0,7953.0,9519.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,93.32,0.0,0.0,0.0,0.0,100.0,27.06,0.5838,71.44,1.6157,1.2
2024-06-13,13474.0,14147.7,0.79,0.0,0.79,0.02,0.0,8076.6,7933.0,7692.0,8329.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.01,0.0,0.0,0.0,100.0,93.32,0.0,0.0,0.0,0.0,100.0,28.54,0.57,69.88,1.585,1.05
2024-06-14,13474.0,12732.93,0.79,0.0,0.79,0.01,0.0,7268.94,7933.0,7692.0,7496.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,93.32,0.0,0.0,0.0,0.0,100.0,29.64,0.5617,68.82,1.585,0.945
2024-06-17,13175.0,12551.82,0.77,0.0,0.77,0.01,0.0,7043.31,7933.0,7393.0,7557.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.01,0.0,0.0,0.0,100.0,93.32,0.0,0.0,0.0,0.0,100.0,25.78,0.596,72.76,1.5498,0.9527
2024-06-18,9844.0,9645.15,0.58,0.0,0.58,0.01,0.0,5743.59,6133.0,5862.0,6009.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,1531.0,0.01,0.0,0.0,0.0,100.0,91.52,0.0,0.0,0.0,0.0,100.0,2.01,0.9601,97.97,1.469,0.9798
2024-06-19,9414.0,7550.03,0.55,0.0,0.55,0.01,0.0,4701.32,5703.0,5862.0,4573.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,90.94,0.0,0.0,0.0,0.0,100.0,2.4,0.9527,97.58,1.5012,0.802
2024-06-20,9275.0,6770.75,0.54,0.0,0.54,0.01,0.0,4177.79,5703.0,5723.0,4163.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,100.0,90.94,0.0,0.0,0.0,0.0,100.0,2.26,0.9553,97.71,1.479,0.73
2024-06-21,9275.0,6492.5,0.54,0.0,0.54,0.01,0.0,4006.1,5703.0,5723.0,3992.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,90.94,0.0,0.0,0.0,0.0,100.0,2.2,0.9566,97.78,1.479,0.7
2024-06-24,9275.0,6399.75,0.54,0.0,0.54,0.01,0.0,3948.87,5703.0,5723.0,3935.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,90.94,0.0,0.0,0.0,0.0,100.0,2.16,0.9573,97.82,1.479,0.69
2024-06-25,9276.0,5750.19,0.54,0.0,0.54,0.01,0.0,3548.31,5703.0,5724.0,3535.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,90.94,0.0,0.0,0.0,0.0,100.0,2.28,0.955,97.7,1.4792,0.6199
2024-06-26,9276.0,5101.8,0.54,0.0,0.54,0.01,0.0,3148.2,5703.0,5724.0,3136.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,90.94,0.0,0.0,0.0,0.0,100.0,2.3,0.9547,97.68,1.4792,0.55
2024-06-27,9776.0,5120.67,0.57,0.0,0.57,0.01,0.0,3260.13,6203.0,6224.0,3249.13,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,91.61,0.0,0.0,0.0,0.0,100.0,7.89,0.8543,92.09,1.4438,0.5238
2024-06-28,9776.0,4907.55,0.57,0.0,0.57,0.01,0.0,3124.45,6203.0,6224.0,3113.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.86,0.0,0.0,0.0,0.0,100.0,7.37,0.8631,92.61,1.5107,0.502
2024-07-01,9776.0,4986.74,0.57,0.0,0.57,0.0,0.0,3174.86,6203.0,6224.0,3164.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.86,0.0,0.0,0.0,0.0,100.0,7.14,0.867,92.84,1.5107,0.5101
2024-07-02,9776.0,4693.46,0.57,0.0,0.57,0.0,0.0,2988.14,6203.0,6224.0,2978.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.86,0.0,0.0,0.0,0.0,100.0,7.46,0.8615,92.51,1.5107,0.4801
2024-07-03,9776.0,4574.19,0.57,0.0,0.57,0.0,0.0,2912.21,6203.0,6224.0,2902.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.86,0.0,0.0,0.0,0.0,100.0,7.32,0.8638,92.65,1.5107,0.4679
2024-07-04,9776.0,4281.89,0.43,0.0,0.43,0.0,0.0,2726.11,6203.0,6224.0,2716.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.86,0.0,0.0,0.0,0.0,100.0,7.44,0.8618,92.53,1.5107,0.438
2024-07-05,9776.0,4106.9,0.43,0.0,0.43,0.0,0.0,2614.7,6203.0,6224.0,2605.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.86,0.0,0.0,0.0,0.0,100.0,7.31,0.8642,92.67,1.5107,0.4201
2024-07-08,9776.0,4047.26,0.43,0.0,0.43,0.0,0.0,2576.74,6203.0,6224.0,2568.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.86,0.0,0.0,0.0,0.0,100.0,7.25,0.8651,92.73,1.5107,0.414
2024-07-09,9776.0,4105.92,0.43,0.14,0.43,0.0,0.0,2614.08,6203.0,6224.0,2605.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.86,0.0,0.0,0.0,0.0,100.0,7.1,0.8676,92.87,1.5107,0.42
2024-07-10,9776.0,3910.4,0.43,0.14,0.43,0.0,0.0,2489.6,6203.0,6224.0,2481.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.86,0.0,0.0,0.0,0.0,100.0,7.32,0.8639,92.66,1.5107,0.4
2024-07-11,9776.0,3813.62,0.43,0.15,0.43,0.0,0.0,2427.98,6203.0,6224.0,2419.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.86,0.0,0.0,0.0,0.0,100.0,7.22,0.8656,92.76,1.5107,0.3901
2024-07-12,9776.0,3776.47,0.43,0.15,0.43,0.0,0.0,2404.33,6203.0,6224.0,2396.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.86,0.0,0.0,0.0,0.0,100.0,7.23,0.8654,92.75,1.5107,0.3863
2024-07-15,9776.0,3763.76,0.43,0.15,0.43,0.0,0.0,2396.24,6203.0,6224.0,2388.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.86,0.0,0.0,0.0,0.0,100.0,7.16,0.8666,92.82,1.5107,0.385
2024-07-16,6274.0,4894.97,0.27,0.09,0.27,0.0,0.0,2123.7,6203.0,2722.0,4839.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3502.0,0.0,0.0,0.0,0.0,100.0,96.01,0.0,0.0,0.0,0.0,100.0,8.41,0.8458,91.58,0.9711,0.7802
2024-07-17,2973.0,1590.56,0.13,0.03,0.13,0.0,0.0,1456.27,2702.0,2722.0,1445.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,86.3,0.0,0.0,0.0,0.0,100.0,38.4,0.5269,61.6,0.9495,0.535
2024-07-18,2773.0,1414.23,0.12,0.03,0.12,0.0,0.0,1388.22,2702.0,2722.0,1378.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,42.85,0.0,0.0,0.0,0.0,100.0,25.18,0.6233,74.82,0.4397,0.51
2024-07-19,2973.0,1397.31,0.13,0.03,0.13,0.0,0.0,1279.34,2702.0,2722.0,1269.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,42.85,0.0,0.0,0.0,0.0,100.0,31.73,0.5667,68.27,0.4715,0.47
2024-07-22,829.0,348.18,0.04,0.01,0.04,0.0,0.0,326.76,758.0,778.0,318.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,0.0,0.0,0.0,100.0,13.45,0.0,0.0,0.0,0.0,100.0,16.96,0.7183,83.04,0.1471,0.42
2024-07-23,829.0,298.44,0.04,0.01,0.04,0.0,0.0,280.08,758.0,778.0,272.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.45,0.0,0.0,0.0,0.0,100.0,17.35,0.7133,82.65,0.1471,0.36
2024-07-24,829.0,290.15,0.04,0.01,0.04,0.0,0.0,272.3,758.0,778.0,265.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.45,0.0,0.0,0.0,0.0,100.0,18.89,0.6936,81.11,0.1471,0.35
2024-07-25,829.0,286.01,0.04,0.01,0.04,0.0,0.0,268.41,758.0,778.0,261.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.45,0.0,0.0,0.0,0.0,100.0,18.98,0.6925,81.02,0.1471,0.345
2024-07-26,829.0,273.57,0.04,0.01,0.04,0.0,0.0,256.74,758.0,778.0,250.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.45,0.0,0.0,0.0,0.0,100.0,18.83,0.6943,81.17,0.1471,0.33
2024-07-29,829.0,257.9,0.04,0.01,0.04,0.0,0.0,242.04,758.0,778.0,235.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.45,0.0,0.0,0.0,0.0,100.0,19.14,0.6904,80.86,0.1471,0.3111
2024-07-30,829.0,260.22,0.04,0.01,0.04,0.0,0.0,244.21,758.0,778.0,237.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.45,0.0,0.0,0.0,0.0,100.0,19.64,0.6844,80.36,0.1471,0.3139
2024-07-31,829.0,273.57,0.02,0.01,0.02,0.0,0.0,256.74,758.0,778.0,250.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.45,0.0,0.0,0.0,0.0,100.0,19.83,0.682,80.17,0.1471,0.33
2024-08-01,829.0,253.01,0.02,0.0,0.02,0.0,0.0,237.45,758.0,778.0,231.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.28,0.0,0.0,0.0,0.0,100.0,19.06,0.6915,80.94,0.1453,0.3052
2024-08-02,829.0,249.53,0.02,0.0,0.02,0.0,0.0,234.18,758.0,778.0,228.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.31,0.0,0.0,0.0,0.0,100.0,19.74,0.6831,80.26,0.08,0.301
2024-08-05,699.0,199.22,0.02,0.0,0.02,0.0,0.0,184.68,628.0,648.0,178.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,100.0,5.62,0.0,0.0,0.0,0.0,100.0,23.09,0.6448,76.91,0.0626,0.285
2024-08-06,699.0,195.65,0.02,0.0,0.02,0.0,0.0,181.38,628.0,648.0,175.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.1,0.0,0.0,0.0,0.0,100.0,23.75,0.6378,76.25,0.0679,0.2799
2024-08-07,699.0,187.33,0.02,0.0,0.02,0.0,0.0,173.66,628.0,648.0,168.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.84,0.0,0.0,0.0,0.0,100.0,23.88,0.6365,76.12,0.0539,0.268
2024-08-08,699.0,174.75,0.02,0.0,0.02,0.0,0.0,162.0,628.0,648.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.84,0.0,0.0,0.0,0.0,100.0,24.07,0.6345,75.93,0.0539,0.25
2024-08-09,699.0,180.13,0.02,0.0,0.02,0.0,0.0,166.99,628.0,648.0,161.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.84,0.0,0.0,0.0,0.0,100.0,25.2,0.623,74.8,0.0539,0.2577
2024-08-12,699.0,174.75,0.02,0.0,0.02,0.0,0.0,162.0,628.0,648.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.56,0.0,0.0,0.0,0.0,100.0,24.58,0.6292,75.42,0.0508,0.25
2024-08-13,699.0,167.76,0.02,0.0,0.02,0.0,0.0,155.52,628.0,648.0,150.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.56,0.0,0.0,0.0,0.0,100.0,24.86,0.6264,75.14,0.0508,0.24
2024-08-14,699.0,163.99,0.02,0.0,0.02,0.0,0.0,152.02,628.0,648.0,147.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.56,0.0,0.0,0.0,0.0,100.0,25.31,0.6219,74.69,0.0508,0.2346
2024-08-15,699.0,151.05,0.02,0.0,0.02,0.0,0.0,140.03,628.0,648.0,135.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.34,0.0,0.0,0.0,0.0,100.0,25.14,0.6236,74.86,0.0483,0.2161
2024-08-16,699.0,150.91,0.02,0.0,0.02,0.0,0.0,139.9,628.0,648.0,135.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.34,0.0,0.0,0.0,0.0,100.0,26.3,0.6124,73.7,0.0483,0.2159
2024-08-19,699.0,149.59,0.02,0.0,0.02,0.0,0.0,138.67,628.0,648.0,134.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.34,0.0,0.0,0.0,0.0,100.0,26.27,0.6127,73.73,0.0483,0.214
2024-08-20,699.0,152.52,0.02,0.0,0.02,0.0,0.0,141.39,628.0,648.0,137.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.31,0.0,0.0,0.0,0.0,100.0,26.46,0.6108,73.54,0.048,0.2182
2024-08-21,699.0,174.75,0.02,0.0,0.02,0.0,0.0,162.0,628.0,648.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.14,0.0,0.0,0.0,0.0,100.0,26.94,0.6063,73.06,0.0461,0.25
2024-08-22,131.0,28.89,0.0,0.0,0.0,0.0,0.0,17.64,80.0,80.0,17.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0125,0.2205
2024-08-23,131.0,31.44,0.0,0.0,0.0,0.0,0.0,19.2,80.0,80.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0125,0.24
2024-08-26,131.0,27.93,0.0,0.0,0.0,0.0,0.0,17.06,80.0,80.0,17.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0125,0.2132
2024-08-27,131.0,27.94,0.0,0.0,0.0,0.0,0.0,17.06,80.0,80.0,17.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0125,0.2133
2024-08-28,131.0,28.18,0.0,0.0,0.0,0.0,0.0,17.21,80.0,80.0,17.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0125,0.2151
2024-08-29,131.0,27.9,0.0,0.0,0.0,0.0,0.0,17.04,80.0,80.0,17.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0125,0.213
2024-08-30,131.0,27.56,0.0,0.0,0.0,0.0,0.0,16.83,80.0,80.0,16.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0056,0.2104
2024-09-02,131.0,26.17,0.0,0.0,0.0,0.0,0.0,15.98,80.0,80.0,15.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0056,0.1998
2024-09-03,131.0,22.93,0.0,0.0,0.0,0.0,0.0,14.0,80.0,80.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0056,0.175
2024-09-04,131.0,22.75,0.0,0.0,0.0,0.0,0.0,13.9,80.0,80.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0056,0.1737
2024-09-05,131.0,21.62,0.0,0.0,0.0,0.0,0.0,13.2,80.0,80.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0056,0.165
2024-09-06,131.0,20.7,0.0,0.0,0.0,0.0,0.0,12.64,80.0,80.0,12.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.29,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0048,0.158
2024-09-09,131.0,19.79,0.0,0.0,0.0,0.0,0.0,12.09,80.0,80.0,12.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.29,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0048,0.1511
2024-09-10,131.0,19.65,0.0,0.0,0.0,0.0,0.0,12.0,80.0,80.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.29,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0048,0.15
