DATE,EIFF FP Equity_DX_SI_QTY,EIFF FP Equity_DX_SHORT_INTEREST_VALUE,EIFF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EIFF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EIFF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EIFF FP Equity_DX_SI_MV,EIFF FP Equity_DX_DSS,EIFF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EIFF FP Equity_DX_SUPPLY_SI_QTY,EIFF FP Equity_DX_BROKER_SI_QTY,EIFF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EIFF FP Equity_DX_BROKER_SI_MV_NEW_x,EIFF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EIFF FP Equity_DX_SUPPLY_SI_QTY_INC_x,EIFF FP Equity_DX_BROKER_SI_MV_INC_x,EIFF FP Equity_DX_SUPPLY_SI_MV_NEW,EIFF FP Equity_DX_BROKER_SI_QTY_ADD,EIFF FP Equity_DX_BROKER_SI_QTY_NEW,EIFF FP Equity_DX_SUPPLY_SI_MV_DEC,EIFF FP Equity_DX_BROKER_SI_QTY_INC,EIFF FP Equity_DX_SUPPLY_SI_QTY_DEC,EIFF FP Equity_DX_BROKER_SI_MV_NEW_y,EIFF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EIFF FP Equity_DX_BROKER_SI_MV_INC_y,EIFF FP Equity_DX_SUPPLY_SI_QTY_INC_y,EIFF FP Equity_DX_BROKER_SI_MV_ADD,EIFF FP Equity_DX_SUPPLY_SI_QTY_ADD,EIFF FP Equity_DX_BROKER_SI_QTY_DEC,EIFF FP Equity_DX_SUPPLY_SI_MV,EIFF FP Equity_DX_BROKER_SI_MV_DEC,EIFF FP Equity_DX_SUPPLY_SI_MV_RMV,EIFF FP Equity_DX_BROKER_SI_MV_RMV,EIFF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EIFF FP Equity_DX_UTILIZATION_QUANTITY,EIFF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EIFF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EIFF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EIFF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EIFF FP Equity_DX_ACTIVE_UTILIZATION_MV,EIFF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EIFF FP Equity_DX_BROKER_SI_CON_RATIO,EIFF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EIFF FP Equity_DX_DEMAND_SUPPLY_RATIO,EIFF FP Equity_PX_LAST
2021-06-07,77.0,2525.6,0.0,0.03,0.0,0.0,0.0,1476.0,77.0,45.0,2525.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,41.58,0.5142,58.42,0.0015,32.8
2021-06-08,77.0,2517.9,0.0,0.03,0.0,0.0,0.0,1471.5,77.0,45.0,2517.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.15,0.0,0.0,0.0,0.0,100.0,41.45,0.5146,58.55,0.0015,32.7
2021-06-09,77.0,2379.77,0.0,0.03,0.0,0.0,0.0,1390.77,32.0,45.0,988.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.06,0.0,0.0,0.0,0.0,100.0,41.48,0.5145,58.52,0.0015,32.9
2021-06-10,77.0,2387.0,0.0,0.03,0.0,0.0,0.0,1395.0,32.0,45.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,51601.0,1599630.93,0.0,1.7,0.06,41.71,0.5137,58.29,0.0015,33.0
2021-06-11,32.0,992.0,0.0,0.01,0.0,0.0,0.0,0.0,32.0,0.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.06,0.06,51601.0,1599631.0,0.0,1.7,0.06,0.0,1.0,100.0,0.0006,31.0
2021-06-14,32.0,985.6,0.0,0.01,0.0,0.0,0.0,0.0,32.0,0.0,985.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,51601.0,1589310.8,0.0,1.6,0.06,0.0,1.0,100.0,0.0006,30.8
2021-06-15,32.0,985.6,0.0,0.01,0.0,0.0,0.0,0.0,32.0,0.0,985.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,51601.0,1589310.8,0.0,1.59,0.06,0.0,1.0,100.0,0.0006,30.8
2021-06-16,32.0,966.4,0.0,0.01,0.0,0.0,0.0,0.0,32.0,0.0,966.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,51601.0,1558350.2,0.0,1.59,0.06,0.0,1.0,100.0,0.0006,30.2
2021-06-17,32.0,953.6,0.0,0.01,0.0,0.0,0.0,0.0,32.0,0.0,953.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,51601.0,1537709.8,0.0,1.56,0.06,0.0,1.0,100.0,0.0006,29.8
2021-06-18,32.0,947.2,0.0,0.01,0.0,0.0,0.0,0.0,32.0,0.0,947.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,51601.0,1527389.6,0.0,1.54,0.06,0.0,1.0,100.0,0.0006,29.6
2021-06-21,32.0,928.0,0.0,0.01,0.0,0.0,0.0,0.0,32.0,0.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,51601.0,1496429.0,0.0,1.53,0.06,0.0,1.0,100.0,0.0006,29.0
2021-06-22,32.0,934.4,0.0,0.01,0.0,0.0,0.0,0.0,32.0,0.0,934.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,51601.0,1506749.2,0.0,1.5,0.06,0.0,1.0,100.0,0.0006,29.2
2021-06-23,32.0,921.6,0.0,0.01,0.0,0.0,0.0,0.0,32.0,0.0,921.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,51601.0,1486108.8,0.0,1.51,0.06,0.0,1.0,100.0,0.0006,28.8
2021-06-24,272.0,7888.0,0.01,0.1,0.0,0.01,0.0,3480.0,152.0,120.0,4408.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,51721.0,1499909.0,0.0,1.49,0.29,11.76,0.7925,88.24,0.0052,29.0
2021-06-25,272.0,7996.8,0.01,0.1,0.0,0.01,0.0,3528.0,152.0,120.0,4468.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,51721.0,1520597.4,0.0,1.5,0.29,11.76,0.7925,88.24,0.0052,29.4
2021-06-28,272.0,7860.8,0.01,0.1,0.0,0.01,0.0,3468.0,152.0,120.0,4392.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,52068.0,1504765.2,0.0,1.53,0.29,11.77,0.7924,88.23,0.0052,28.9
2021-06-29,364.0,10446.8,0.01,0.13,0.0,0.01,0.0,4764.2,198.0,166.0,5682.6,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.38,0.38,52114.0,1495671.8,0.0,1.51,0.38,8.81,0.8394,91.19,0.007,28.7
2021-06-30,332.0,9462.0,0.01,0.12,0.0,0.01,0.0,4731.0,166.0,166.0,4731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,52146.0,1486161.0,0.0,1.5,0.32,0.0,1.0,100.0,0.0063,28.5
2021-07-01,332.0,9495.2,0.01,0.12,0.0,0.01,0.0,4747.6,166.0,166.0,4747.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,52146.0,1491375.6,0.0,1.49,0.32,0.0,1.0,100.0,0.0063,28.6
2021-07-02,92.0,2640.4,0.0,0.03,0.0,0.0,0.0,1320.2,46.0,46.0,1320.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.09,0.09,52026.0,1493146.2,0.0,1.49,0.09,0.0,1.0,100.0,0.0018,28.7
2021-07-05,92.0,2668.0,0.0,0.03,0.0,0.0,0.0,1334.0,46.0,46.0,1334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,52026.0,1508754.0,0.0,1.49,0.09,0.0,1.0,100.0,0.0018,29.0
2021-07-06,92.0,2658.8,0.0,0.03,0.0,0.0,0.0,1329.4,46.0,46.0,1329.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,52080.0,1505112.0,0.0,1.51,0.09,0.0,1.0,100.0,0.0018,28.9
2021-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,51980.0,1502222.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,28.9
2021-07-08,1095.0,31317.0,0.03,0.37,0.01,0.03,0.0,0.0,1095.0,0.0,31317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.0,0.0,0.03,0.0,0.0,0.0,100.0,2.11,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0211,28.6
2021-07-09,1095.0,31426.5,0.03,0.36,0.01,0.03,0.0,0.0,1095.0,0.0,31426.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,2.09,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0209,28.7
2021-07-12,1095.0,31755.0,0.03,0.36,0.01,0.03,0.0,0.0,1095.0,0.0,31755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,2.09,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0209,29.0
2021-07-13,1095.0,31645.5,0.03,0.36,0.01,0.03,0.0,0.0,1095.0,0.0,31645.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,2.09,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0209,28.9
2021-07-14,1095.0,31645.5,0.03,0.36,0.01,0.03,0.0,0.0,1095.0,0.0,31645.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,2.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0207,28.9
2021-07-15,1095.0,31536.0,0.03,0.37,0.01,0.03,0.0,0.0,1095.0,0.0,31536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,2.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0207,28.8
2021-07-16,72.0,2066.4,0.0,0.02,0.0,0.0,0.0,0.0,72.0,0.0,2066.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,28.7
2021-07-19,72.0,2052.0,0.0,0.02,0.0,0.0,0.0,0.0,72.0,0.0,2052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,28.5
2021-07-20,72.0,2066.4,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2066.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,28.7
2021-07-21,72.0,2044.8,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2044.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,28.4
2021-07-22,72.0,2066.4,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2066.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,28.7
2021-07-23,72.0,2116.8,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2116.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,29.4
2021-07-26,72.0,2102.4,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2102.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,29.2
2021-07-27,72.0,2095.2,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2095.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,29.1
2021-07-28,72.0,2088.0,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,29.0
2021-07-29,72.0,2088.0,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,29.0
2021-07-30,72.0,2088.0,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,29.0
2021-08-02,72.0,2080.8,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2080.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,28.9
2021-08-03,72.0,2080.8,0.0,0.04,0.0,0.0,0.0,0.0,72.0,0.0,2080.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,28.9
2021-08-04,72.0,2059.2,0.0,0.04,0.0,0.0,0.0,0.0,72.0,0.0,2059.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,28.6
2021-08-05,72.0,2080.8,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2080.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,28.9
2021-08-06,72.0,2066.4,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2066.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,28.7
2021-08-09,72.0,2088.0,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,29.0
2021-08-10,72.0,2080.8,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2080.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,28.9
2021-08-11,72.0,2073.6,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2073.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,28.8
2021-08-12,72.0,2080.8,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2080.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,28.9
2021-08-13,72.0,2080.8,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2080.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,28.9
2021-08-16,72.0,2095.2,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2095.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,29.1
2021-08-17,72.0,2088.0,0.0,0.04,0.0,0.0,0.0,0.0,72.0,0.0,2088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,29.0
2021-08-18,72.0,2088.0,0.0,0.04,0.0,0.0,0.0,0.0,72.0,0.0,2088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,29.0
2021-08-19,72.0,2095.2,0.0,0.04,0.0,0.0,0.0,0.0,72.0,0.0,2095.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,29.1
2021-08-20,72.0,2102.4,0.0,0.04,0.0,0.0,0.0,0.0,72.0,0.0,2102.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,29.2
2021-08-23,72.0,2224.8,0.0,0.04,0.0,0.0,0.0,0.0,72.0,0.0,2224.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,30.9
2021-08-24,72.0,2253.6,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2253.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,31.3
2021-08-25,72.0,2253.6,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2253.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,31.3
2021-08-26,72.0,2260.8,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2260.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,31.4
2021-08-27,72.0,2210.4,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2210.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,30.7
2021-08-30,72.0,2210.4,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2210.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,30.7
2021-08-31,72.0,2239.2,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2239.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,31.1
2021-09-01,72.0,2203.2,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2203.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,30.6
2021-09-02,72.0,2203.2,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2203.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,30.6
2021-09-03,72.0,2196.0,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,30.5
2021-09-06,72.0,2196.0,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,30.5
2021-09-07,72.0,2188.8,0.0,0.03,0.0,0.0,0.0,0.0,72.0,0.0,2188.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0014,30.4
