DATE,ADUX FP Equity_DX_SI_QTY,ADUX FP Equity_DX_SHORT_INTEREST_VALUE,ADUX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ADUX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ADUX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ADUX FP Equity_DX_SI_MV,ADUX FP Equity_DX_DSS,ADUX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ADUX FP Equity_DX_SUPPLY_SI_QTY,ADUX FP Equity_DX_BROKER_SI_QTY,ADUX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ADUX FP Equity_DX_BROKER_SI_MV_NEW_x,ADUX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ADUX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ADUX FP Equity_DX_BROKER_SI_MV_INC_x,ADUX FP Equity_DX_SUPPLY_SI_MV_NEW,ADUX FP Equity_DX_BROKER_SI_QTY_ADD,ADUX FP Equity_DX_BROKER_SI_QTY_NEW,ADUX FP Equity_DX_SUPPLY_SI_MV_DEC,ADUX FP Equity_DX_BROKER_SI_QTY_INC,ADUX FP Equity_DX_SUPPLY_SI_QTY_DEC,ADUX FP Equity_DX_BROKER_SI_MV_NEW_y,ADUX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ADUX FP Equity_DX_BROKER_SI_MV_INC_y,ADUX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ADUX FP Equity_DX_BROKER_SI_MV_ADD,ADUX FP Equity_DX_SUPPLY_SI_QTY_ADD,ADUX FP Equity_DX_BROKER_SI_QTY_DEC,ADUX FP Equity_DX_SUPPLY_SI_MV,ADUX FP Equity_DX_BROKER_SI_MV_DEC,ADUX FP Equity_DX_SUPPLY_SI_MV_RMV,ADUX FP Equity_DX_BROKER_SI_MV_RMV,ADUX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ADUX FP Equity_DX_UTILIZATION_QUANTITY,ADUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ADUX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ADUX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ADUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ADUX FP Equity_DX_ACTIVE_UTILIZATION_MV,ADUX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ADUX FP Equity_DX_BROKER_SI_CON_RATIO,ADUX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ADUX FP Equity_DX_DEMAND_SUPPLY_RATIO,ADUX FP Equity_PX_LAST
2010-08-20,335649.0,1050581.37,1.02,1.24,0.76,1.05,0.0,640366.7,131059.0,204590.0,410214.67,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,100.0,40.34,0.0,0.0,0.0,0.0,100.0,23.04,0.3705,53.89,1.0331,3.13
2010-08-23,356649.0,1102045.41,1.08,1.25,0.8,1.14,0.0,697073.1,131059.0,225590.0,404972.31,0.0,0.0,0.0,0.07,0.0,1000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,100.0,40.34,0.0,0.0,0.0,0.0,100.0,21.54,0.3909,56.58,1.0978,3.09
2010-08-24,349033.0,1047099.0,1.06,1.21,0.79,1.12,0.0,653922.0,131059.0,217974.0,393177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7616.0,0.4,0.01,0.0,0.0,100.0,40.34,0.0,0.0,0.0,0.0,100.0,21.47,0.3907,56.56,1.0743,3.0
2010-08-25,359033.0,1034015.04,1.09,1.37,0.81,1.1,0.0,656565.12,131059.0,227974.0,377449.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,4266.0,0.0,0.39,0.0,0.01,0.0,100.0,40.34,0.0,0.0,4266.0,0.0,100.0,21.27,0.3901,56.52,1.1051,2.88
2010-08-26,362301.0,1112264.07,1.1,1.38,0.82,1.07,0.0,709912.94,131059.0,231242.0,402351.13,0.0,0.0,0.0,0.0,0.0,4268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1000.0,0.38,0.03,0.0,0.0,100.0,40.34,0.0,0.0,0.0,0.0,100.0,21.02,0.3751,55.19,1.1152,3.07
2010-08-27,319464.0,964781.28,0.97,1.2,0.72,0.99,0.0,568983.1,131059.0,188405.0,395798.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42837.0,0.4,0.14,0.0,0.0,100.0,40.34,0.0,0.0,0.0,0.0,100.0,24.53,0.487,64.72,0.9833,3.02
2010-08-30,361464.0,1080777.36,1.09,1.36,0.81,1.11,0.0,688910.95,131059.0,230405.0,391866.41,0.0,0.0,0.0,0.0,0.0,43000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,1000.0,0.4,0.0,0.0,0.0,100.0,40.34,0.0,0.0,0.0,0.0,100.0,21.25,0.384,56.05,1.1126,2.99
2010-08-31,309690.0,925973.1,0.94,1.17,0.7,0.94,0.0,703860.95,74285.0,235405.0,222112.15,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.17,5000.0,56774.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,22.86,22.86,250603.0,749302.97,0.0,0.75,22.9,16.2,0.5026,68.24,0.9532,2.99
2010-09-01,309690.0,919779.3,0.94,1.14,0.7,0.94,0.0,699152.85,74285.0,235405.0,220626.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,27.02,27.02,200603.0,595790.91,0.0,0.6,27.1,16.11,0.5033,68.31,1.1266,2.97
2010-09-02,310270.0,924604.6,0.94,1.72,0.7,0.94,0.0,703235.3,74285.0,235985.0,221369.3,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,27.02,27.02,200603.0,597796.94,0.0,0.6,26.99,16.13,0.5007,68.11,1.1287,2.98
2010-09-03,336270.0,998721.9,1.02,1.95,0.76,1.02,0.0,778095.45,74285.0,261985.0,220626.45,0.0,0.0,0.0,0.03,0.0,16000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.03,0.0,0.05,0.0,0.0,0.22,0.0,0.0,0.0,27.02,27.02,200603.0,595790.91,0.0,0.6,27.07,14.79,0.4638,65.59,1.2233,2.97
2010-09-06,348770.0,1035846.9,1.05,2.06,0.79,1.05,0.0,815220.45,74285.0,274485.0,220626.45,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,2500.0,0.22,0.01,0.0,0.0,27.02,27.02,200603.0,595790.91,0.0,0.6,27.03,14.21,0.4253,62.24,1.2688,2.97
2010-09-07,345881.0,1020348.95,1.05,2.06,0.78,1.05,0.0,809730.75,71396.0,274485.0,210618.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,2889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,25.97,25.97,203492.0,600301.4,0.0,0.6,26.0,14.53,0.4317,62.73,1.2583,2.95
2010-09-08,345447.0,1005250.77,1.04,2.25,0.78,1.03,0.0,798751.35,70962.0,274485.0,206499.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,25.36,25.36,208868.0,607805.88,0.0,0.61,25.48,14.35,0.4333,62.88,1.2345,2.91
2010-09-09,343447.0,992561.83,1.04,2.34,0.77,1.02,0.0,787481.65,70962.0,272485.0,205080.18,0.0,5559.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,5559.0,0.0,0.0,0.0,0.0,2000.0,0.21,0.01,0.02,0.0,25.36,25.36,208868.0,603628.52,5559.0,0.61,25.41,14.45,0.4366,63.18,1.2273,2.89
2010-09-10,329947.0,979942.59,1.0,2.25,0.74,0.97,0.0,769185.45,70962.0,258985.0,210757.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.21,0.05,0.0,0.0,25.36,25.36,208868.0,620337.96,0.0,0.61,25.08,15.17,0.4796,66.8,1.1791,2.97
2010-09-13,326163.0,975227.37,0.99,2.07,0.73,0.98,0.0,774125.95,67258.0,258905.0,201101.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,3704.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.2,0.0,0.0,0.0,24.04,24.04,212572.0,635590.28,0.0,0.63,24.0,15.23,0.4941,67.9,1.1656,2.99
2010-09-14,312663.0,922355.85,0.95,1.97,0.7,0.95,0.0,723944.75,67258.0,245405.0,198411.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500.0,0.2,0.04,0.0,0.0,24.04,24.04,212572.0,627087.4,0.0,0.63,24.18,15.93,0.5404,71.16,1.1173,2.95
2010-09-15,312743.0,922591.85,0.95,1.97,0.7,0.94,0.0,724180.75,67258.0,245485.0,198411.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,24.04,24.04,212572.0,627087.4,0.0,0.63,24.05,16.04,0.5388,71.02,1.1176,2.95
2010-09-16,313444.0,924659.8,0.95,1.97,0.71,0.94,0.0,726248.7,67258.0,246186.0,198411.1,0.0,0.0,0.0,0.0,0.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,24.04,24.04,212572.0,627087.4,0.0,0.63,24.04,15.95,0.5367,70.89,1.1201,2.95
2010-09-17,313444.0,924659.8,0.95,1.98,0.71,0.94,0.0,726248.7,67258.0,246186.0,198411.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,22.81,22.81,227572.0,671337.4,0.0,0.67,22.8,16.13,0.5348,70.72,1.0631,2.95
2010-09-20,313444.0,952869.76,0.95,1.97,0.71,0.94,0.0,748405.44,67258.0,246186.0,204464.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,23.24,23.24,222189.0,675454.56,0.0,0.67,22.99,15.94,0.536,70.84,1.0829,3.04
2010-09-21,313444.0,943466.44,0.95,1.92,0.71,0.97,0.0,741019.86,67258.0,246186.0,202446.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,24.04,24.04,212572.0,639841.72,0.0,0.64,24.15,15.88,0.5375,70.96,1.1201,3.01
2010-09-22,313444.0,940332.0,0.95,1.92,0.71,0.96,0.0,738558.0,67258.0,246186.0,201774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,24.04,24.04,212572.0,637716.0,0.0,0.64,24.12,15.87,0.5374,70.96,1.1201,3.0
2010-09-23,313444.0,940332.0,0.95,1.92,0.71,0.96,0.0,738558.0,67258.0,246186.0,201774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,24.47,24.47,207572.0,622716.0,0.0,0.62,24.45,16.08,0.5356,70.79,1.1405,3.0
2010-09-24,313444.0,937197.56,0.95,1.94,0.71,0.95,0.0,736096.14,67258.0,246186.0,201101.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,24.47,24.47,207572.0,620640.28,0.0,0.62,24.53,15.83,0.5376,70.98,1.1405,2.99
2010-09-27,313444.0,968541.96,0.95,2.01,0.71,0.96,0.0,760714.74,67258.0,246186.0,207827.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,22.21,0.0,0.0,0.0,0.0,100.0,16.0,0.5355,70.8,1.035,3.09
2010-09-28,313437.0,955982.85,0.95,1.95,0.71,0.98,0.0,750845.95,67258.0,246179.0,205136.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.21,0.0,0.0,0.0,100.0,22.21,0.0,0.0,0.0,0.0,100.0,15.94,0.5371,70.92,1.035,3.05
2010-09-29,313437.0,949714.11,0.95,1.92,0.71,0.97,0.0,745922.37,67258.0,246179.0,203791.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,100.0,22.21,0.0,0.0,0.0,0.0,100.0,15.96,0.5367,70.89,1.035,3.03
2010-09-30,313437.0,1006132.77,0.95,1.91,0.71,0.97,0.0,790234.59,67258.0,246179.0,215898.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,22.21,0.0,0.0,0.0,0.0,100.0,15.96,0.5353,70.79,1.035,3.21
2010-10-01,344437.0,1136642.1,1.04,1.9,0.78,1.08,0.0,914690.7,67258.0,277179.0,221951.4,0.0,0.0,0.0,0.01,0.0,28000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.01,0.0,0.09,0.0,0.0,0.21,0.0,0.0,0.0,100.0,22.21,0.0,0.0,0.0,0.0,100.0,15.0,0.4299,62.66,1.1374,3.3
2010-10-04,343656.0,1233725.04,1.04,1.93,0.77,1.16,0.0,992268.82,67258.0,276398.0,241456.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0,0.22,0.0,0.0,0.0,100.0,22.21,0.0,0.0,0.0,0.0,100.0,14.47,0.4419,63.79,1.1348,3.59
2010-10-05,343656.0,1199359.44,1.04,1.68,0.77,1.25,0.0,964629.02,67258.0,276398.0,234730.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,100.0,22.21,0.0,0.0,0.0,0.0,100.0,14.46,0.4492,64.41,1.1348,3.49
2010-10-06,342516.0,1171404.72,1.04,1.63,0.77,1.22,0.0,945281.16,66118.0,276398.0,226123.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,100.0,21.83,0.0,0.0,0.0,0.0,100.0,14.39,0.4455,64.04,1.1311,3.42
2010-10-07,342516.0,1161129.24,1.04,1.61,0.77,1.2,0.0,936989.22,66118.0,276398.0,224140.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,100.0,21.83,0.0,0.0,0.0,0.0,100.0,14.37,0.4457,64.07,1.1311,3.39
2010-10-08,342808.0,1144978.72,1.04,1.63,0.77,1.19,0.0,924144.6,66118.0,276690.0,220834.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0,21.83,0.0,0.0,0.0,0.0,100.0,14.47,0.4448,63.99,1.132,3.34
2010-10-11,342808.0,1151834.88,1.04,1.63,0.77,1.18,0.0,929678.4,66118.0,276690.0,222156.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0,21.44,0.0,0.0,0.0,0.0,100.0,14.62,0.4426,63.78,1.1114,3.36
2010-10-12,342808.0,1144978.72,1.04,1.62,0.77,1.17,0.0,924144.6,66118.0,276690.0,220834.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0,21.44,0.0,0.0,0.0,0.0,100.0,14.48,0.4433,63.85,1.1114,3.34
2010-10-13,342808.0,1148406.8,1.04,1.69,0.77,1.17,0.0,926911.5,66118.0,276690.0,221495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0,21.83,0.0,0.0,0.0,0.0,100.0,14.39,0.4439,63.93,1.132,3.35
2010-10-14,342516.0,1161129.24,1.04,1.67,0.77,1.17,0.0,936989.22,66118.0,276398.0,224140.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.22,0.0,0.0,0.0,100.0,21.83,0.0,0.0,0.0,0.0,100.0,14.42,0.446,64.11,1.1311,3.39
2010-10-15,342516.0,1147428.6,1.04,1.68,0.77,1.19,0.0,925933.3,66118.0,276398.0,221495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0,21.83,0.0,0.0,0.0,0.0,100.0,14.56,0.4456,64.05,1.1311,3.35
2010-10-18,343168.0,1153044.48,1.04,1.73,0.77,1.18,0.0,930888.0,66118.0,277050.0,222156.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0,21.83,0.0,0.0,0.0,0.0,100.0,14.43,0.4416,63.73,1.1332,3.36
2010-10-19,340168.0,1159972.88,1.03,1.73,0.77,1.17,0.0,934510.5,66118.0,274050.0,225462.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.22,0.01,0.0,0.0,100.0,21.83,0.0,0.0,0.0,0.0,100.0,14.68,0.4499,64.31,1.1233,3.41
2010-10-20,334689.0,1158023.94,1.01,1.7,0.75,1.16,0.0,948489.8,60559.0,274130.0,209534.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,80.0,5559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,100.0,20.37,0.0,0.0,0.0,0.0,100.0,14.42,0.4525,64.58,1.1259,3.46
2010-10-21,387861.0,1345877.67,1.17,1.96,0.87,1.37,0.0,1135737.94,60559.0,327302.0,210139.73,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,53472.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,300.0,0.21,0.0,0.0,0.0,100.0,20.37,0.0,0.0,0.0,0.0,100.0,21.62,0.3701,54.98,1.3047,3.47
2010-10-22,387861.0,1330363.23,1.17,2.04,0.87,1.38,0.0,1122645.86,60559.0,327302.0,207717.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,100.0,20.37,0.0,0.0,0.0,0.0,100.0,22.05,0.368,54.63,1.3047,3.43
2010-10-25,393420.0,1361233.2,1.19,2.22,0.89,1.39,0.0,1132464.92,66118.0,327302.0,228768.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5559.0,0.0,0.23,0.0,0.0,0.0,100.0,21.83,0.0,0.0,0.0,0.0,100.0,22.42,0.3671,54.43,1.2991,3.46
2010-10-26,393420.0,1376970.0,1.19,2.24,0.89,1.4,0.0,1145557.0,66118.0,327302.0,231413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,100.0,21.83,0.0,0.0,0.0,0.0,100.0,22.01,0.3683,54.67,1.2991,3.5
2010-10-27,393340.0,1392423.6,1.19,2.22,0.89,1.41,0.0,1158365.88,66118.0,327222.0,234057.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.23,0.0,0.0,0.0,100.0,21.83,0.0,0.0,0.0,0.0,100.0,22.13,0.3682,54.63,1.2989,3.54
2010-10-28,393340.0,1388490.2,1.19,2.21,0.89,1.42,0.0,1155093.66,66118.0,327222.0,233396.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,100.0,21.83,0.0,0.0,0.0,0.0,100.0,21.83,0.3703,54.94,1.2989,3.53
2010-10-29,393340.0,1392423.6,1.19,2.2,0.89,1.42,0.0,1158365.88,66118.0,327222.0,234057.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,100.0,21.23,0.0,0.0,0.0,0.0,100.0,21.95,0.3692,54.79,1.2629,3.54
2010-11-01,415340.0,1474457.0,1.26,2.32,0.94,1.51,0.0,1239738.1,70386.0,349222.0,249870.3,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,22000.0,0.0,0.0,0.0,0.09,0.0,0.0,4268.0,0.0,0.25,0.0,0.0,0.0,23.24,23.24,232444.0,825176.2,0.0,0.82,23.22,26.76,0.3543,51.42,1.3715,3.55
2010-11-02,415340.0,1486917.2,1.26,2.38,0.94,1.5,0.0,1250214.76,70386.0,349222.0,251981.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,23.07,23.07,234728.0,840326.24,0.0,0.83,23.06,26.6,0.3551,51.58,1.3613,3.58
2010-11-03,403663.0,1453186.8,1.22,2.34,0.91,1.47,0.0,1215162.0,70386.0,337545.0,253389.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11677.0,0.25,0.04,0.0,0.0,23.24,23.24,232444.0,836798.4,0.0,0.83,23.23,27.09,0.3725,53.49,1.333,3.6
2010-11-04,403743.0,1392913.35,1.22,2.28,0.91,1.48,0.0,1164806.25,70386.0,337625.0,242831.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,23.07,23.07,234728.0,809811.6,0.0,0.82,23.39,27.31,0.373,53.44,1.3233,3.45
2010-11-05,403743.0,1388875.92,1.22,2.22,0.91,1.45,0.0,1161430.0,70386.0,337625.0,242127.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,23.24,23.24,232444.0,799607.36,0.0,0.8,23.21,28.2,0.3681,52.51,1.3332,3.44
2010-11-08,403743.0,1356576.48,1.22,2.23,0.91,1.44,0.0,1134420.0,70386.0,337625.0,236496.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,23.24,23.24,232444.0,781011.84,0.0,0.79,23.36,28.07,0.3693,52.7,1.3332,3.36
2010-11-09,403743.0,1360613.91,1.22,2.29,0.91,1.41,0.0,1137796.25,70386.0,337625.0,237200.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,30.36,30.36,161444.0,544066.28,0.0,0.54,30.35,28.28,0.3682,52.49,1.7415,3.37
2010-11-10,401243.0,1332126.76,1.21,2.29,0.9,1.39,0.0,1112615.0,70386.0,335125.0,233681.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.24,0.01,0.0,0.0,30.36,30.36,161444.0,535994.08,0.0,0.54,30.54,27.91,0.3675,52.57,1.7308,3.32
2010-11-11,401163.0,1351919.31,1.21,2.28,0.9,1.39,0.0,1129101.65,70386.0,335045.0,237200.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.24,0.0,0.0,0.0,30.36,30.36,161444.0,544066.28,0.0,0.54,30.44,28.21,0.3658,52.25,1.7304,3.37
2010-11-12,390206.0,1303288.04,1.18,2.44,0.88,1.35,0.0,1082453.92,70386.0,324088.0,235089.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10957.0,0.24,0.04,0.0,0.0,30.36,30.36,161444.0,539222.96,0.0,0.54,30.46,28.99,0.3867,54.19,1.6832,3.34
2010-11-15,390346.0,1338886.78,1.18,2.66,0.88,1.35,0.0,1112102.04,70386.0,324228.0,241423.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,30.36,30.36,161444.0,553752.92,0.0,0.55,30.07,28.77,0.3861,54.24,1.6838,3.43
2010-11-16,410346.0,1366452.18,1.24,3.36,0.92,1.44,0.0,1146279.24,70386.0,344228.0,234385.38,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,30.36,30.36,161444.0,537608.52,0.0,0.54,30.73,32.36,0.3792,51.6,1.77,3.33
2010-11-17,410346.0,1366452.18,1.24,3.57,0.92,1.42,0.0,1146279.24,70386.0,344228.0,234385.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,30.36,30.36,161444.0,537608.52,0.0,0.54,30.36,33.2,0.3776,50.93,1.77,3.33
2010-11-18,410346.0,1378762.56,1.24,3.74,0.92,1.4,0.0,1156606.08,70386.0,344228.0,236496.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,30.36,30.36,161444.0,542451.84,0.0,0.54,30.23,32.33,0.3793,51.64,1.77,3.36
