DATE,SU FP Equity_DX_SI_QTY,SU FP Equity_DX_SHORT_INTEREST_VALUE,SU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SU FP Equity_DX_SI_MV,SU FP Equity_DX_DSS,SU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SU FP Equity_DX_SUPPLY_SI_QTY,SU FP Equity_DX_BROKER_SI_QTY,SU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SU FP Equity_DX_BROKER_SI_MV_NEW_x,SU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SU FP Equity_DX_SUPPLY_SI_QTY_INC_x,SU FP Equity_DX_BROKER_SI_MV_INC_x,SU FP Equity_DX_SUPPLY_SI_MV_NEW,SU FP Equity_DX_BROKER_SI_QTY_ADD,SU FP Equity_DX_BROKER_SI_QTY_NEW,SU FP Equity_DX_SUPPLY_SI_MV_DEC,SU FP Equity_DX_BROKER_SI_QTY_INC,SU FP Equity_DX_SUPPLY_SI_QTY_DEC,SU FP Equity_DX_BROKER_SI_MV_NEW_y,SU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SU FP Equity_DX_BROKER_SI_MV_INC_y,SU FP Equity_DX_SUPPLY_SI_QTY_INC_y,SU FP Equity_DX_BROKER_SI_MV_ADD,SU FP Equity_DX_SUPPLY_SI_QTY_ADD,SU FP Equity_DX_BROKER_SI_QTY_DEC,SU FP Equity_DX_SUPPLY_SI_MV,SU FP Equity_DX_BROKER_SI_MV_DEC,SU FP Equity_DX_SUPPLY_SI_MV_RMV,SU FP Equity_DX_BROKER_SI_MV_RMV,SU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SU FP Equity_DX_UTILIZATION_QUANTITY,SU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SU FP Equity_DX_ACTIVE_UTILIZATION_MV,SU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SU FP Equity_DX_BROKER_SI_CON_RATIO,SU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SU FP Equity_DX_DEMAND_SUPPLY_RATIO,SU FP Equity_PX_LAST
2021-07-23,5339258.0,748457186.44,0.96,6.27,0.94,735.01,0.0,306751688.6,3962525.0,2188270.0,555466754.5,0.0,0.0,73878.0,86.01,0.0,32300.0,0.0,81.38,623878.0,618219.0,0.0,0.0,86.01,73878.0,4.34,583625.0,363112.0,546.83,48.63,0.0,0.0,2.42,2.42,159541424.0,22364516816.32,0.0,22027.94,2.42,20.93,0.163,21.02,0.0327,140.18
2021-07-26,5038447.0,705382580.0,0.91,5.92,0.89,705.54,0.0,343243460.0,3580711.0,2451739.0,501299540.0,0.0,0.0,182466.0,35.73,0.0,39300.0,0.0,79.0,226578.0,581000.0,0.0,0.0,35.73,182466.0,5.56,16720.0,2409.0,501.35,0.21,0.0,0.0,2.19,2.19,160075904.0,22410626560.0,0.0,22395.27,2.19,21.97,0.1641,25.43,0.0308,140.0
2021-07-27,5213427.0,720912685.56,0.94,6.15,0.92,729.17,0.0,368039410.56,3785381.0,2661552.0,523442484.68,0.0,0.0,224353.0,34.23,0.0,16450.0,0.0,5.53,244659.0,40645.0,0.0,0.0,34.23,224353.0,2.42,20962.0,51296.0,528.72,6.99,0.0,0.0,2.31,2.31,159740304.0,22088889237.12,0.0,22295.6,2.32,21.24,0.1565,24.17,0.0319,138.28
2021-07-28,4618985.0,642316054.1,0.83,5.49,0.81,639.26,0.0,341487695.16,3464576.0,2455686.0,481783938.56,0.0,0.0,75485.0,25.64,0.0,9552.0,0.0,67.98,191227.0,477498.0,0.0,0.0,25.64,75485.0,1.32,81208.0,406645.0,479.33,58.6,0.0,0.0,2.11,2.11,160465776.0,22314370810.56,0.0,22193.69,2.11,18.0,0.1468,26.62,0.0282,139.06
2021-07-29,4801852.0,666497057.6,0.86,5.79,0.84,665.83,0.0,362188328.8,3486823.0,2609426.0,483971032.4,0.0,0.0,44263.0,18.72,0.0,51193.0,0.0,28.87,136627.0,210083.0,0.0,0.0,18.72,44263.0,7.1,188067.0,34080.0,483.5,4.76,0.0,0.0,2.13,2.13,159932720.0,22198661536.0,0.0,22159.88,2.14,17.6,0.139,25.17,0.0294,138.8
2021-07-30,4282535.0,605122195.5,0.77,5.26,0.75,597.01,0.0,301107191.4,3246252.0,2130978.0,458695407.6,0.0,0.0,3674.0,11.57,0.0,24647.0,0.0,52.18,83304.0,380175.0,0.0,0.0,11.57,3674.0,3.43,135930.0,586399.0,452.92,80.76,0.0,0.0,1.98,1.98,161009264.0,22750609003.2,0.0,22440.15,1.98,13.89,0.1408,27.04,0.0261,141.3
2021-08-02,4330438.0,614922196.0,0.78,5.39,0.76,612.51,0.0,307815530.0,3361755.0,2167715.0,477369210.0,0.0,0.0,84685.0,21.71,0.0,12740.0,0.0,4.67,145088.0,34128.0,0.0,0.0,21.71,84685.0,1.89,64946.0,121091.0,475.34,16.63,0.0,0.0,2.04,2.04,161244832.0,22896766144.0,0.0,22790.35,2.04,13.59,0.1399,27.06,0.0263,142.0
2021-08-03,4620271.0,664856996.9,0.83,5.71,0.81,658.57,0.0,370594016.2,3699348.0,2575358.0,532336177.2,0.0,0.0,326993.0,58.22,0.0,181898.0,0.0,26.49,408740.0,188546.0,0.0,0.0,58.22,326993.0,26.18,199146.0,182995.0,527.44,25.35,0.0,0.0,2.25,2.25,161022384.0,23171121057.6,0.0,22932.59,2.25,12.78,0.1272,25.25,0.028,143.9
2021-08-04,4673223.0,690328501.56,0.84,5.77,0.82,678.06,0.0,386351762.76,3717394.0,2615433.0,549133441.68,0.0,0.0,130502.0,20.8,0.0,11300.0,0.0,16.35,130308.0,125328.0,0.0,0.0,20.8,130502.0,1.67,12872.0,101533.0,539.7,13.3,0.0,0.0,2.25,2.25,161847248.0,23908075474.56,0.0,23423.18,2.25,12.79,0.1353,27.38,0.0282,147.72
2021-08-05,4649110.0,684534956.4,0.84,5.67,0.82,686.41,0.0,379740794.4,3745287.0,2579060.0,551456057.88,0.0,0.0,23356.0,7.17,0.0,0.0,0.0,5.72,39520.0,45336.0,0.0,0.0,7.17,23356.0,0.0,49873.0,75893.0,553.17,9.33,0.0,0.0,2.26,2.26,161790304.0,23822004360.96,0.0,23887.14,2.26,12.7,0.1374,27.73,0.0281,147.24
2021-08-06,5078048.0,747387104.64,0.91,6.21,0.89,751.12,0.0,432329475.6,4254583.0,2937420.0,626189525.94,0.0,0.0,421459.0,72.09,0.0,0.0,0.0,9.7,480700.0,65636.0,0.0,0.0,72.09,421459.0,0.0,153473.0,122340.0,628.16,18.25,0.0,0.0,2.57,2.57,161609808.0,23785731541.44,0.0,23841.58,2.57,12.87,0.1306,26.2,0.0306,147.18
2021-08-09,5823607.0,860729114.6,1.05,7.06,1.02,861.08,1.0,508651926.4,4717608.0,3441488.0,697262462.4,0.0,0.0,338133.0,92.91,0.0,0.0,0.0,25.81,625875.0,176238.0,0.0,0.0,92.91,338133.0,0.0,303352.0,121807.0,695.86,18.31,0.33,0.0,2.84,2.84,161119744.0,23813498163.2,2222.0,23746.13,2.85,11.87,0.1141,24.51,0.0351,147.8
2021-08-10,5514641.0,820578580.8,0.99,6.75,0.97,820.06,0.0,480778603.2,4467148.0,3231039.0,664711622.4,0.0,0.0,121958.0,36.63,0.0,0.0,0.0,67.18,237925.0,458516.0,0.0,0.0,36.63,121958.0,0.0,86098.0,448374.0,661.89,65.68,0.0,0.0,2.69,2.69,161533840.0,24036235392.0,0.0,23912.04,2.69,12.69,0.0898,14.83,0.0332,148.8
2021-08-11,5642838.0,859178513.88,1.02,6.96,0.99,845.72,1.0,431645071.46,4475799.0,2834921.0,681485155.74,0.0,0.0,44706.0,18.85,0.0,0.0,0.0,86.83,119343.0,594214.0,0.0,0.0,18.85,44706.0,0.0,558159.0,515461.0,668.77,75.68,0.0,0.0,2.69,2.69,161934112.0,24656087893.12,0.0,24175.91,2.69,12.43,0.0988,20.08,0.0339,152.26
2021-08-12,5523976.0,836661404.96,0.99,6.93,0.97,841.6,0.0,415146558.9,4543650.0,2740965.0,688181229.0,0.0,0.0,170242.0,20.39,0.0,0.0,0.0,31.06,126574.0,207676.0,0.0,0.0,20.39,170242.0,0.0,105285.0,220530.0,691.89,31.6,0.0,0.0,2.73,2.73,161999856.0,24536498189.76,0.0,24632.98,2.73,12.79,0.101,20.89,0.0332,151.46
2021-08-13,5541195.0,847802835.0,1.0,6.97,0.97,842.84,0.0,445203378.0,4735298.0,2909826.0,724500594.0,0.0,0.0,242154.0,60.45,0.0,135448.0,0.0,60.41,389687.0,392460.0,0.0,0.0,60.45,242154.0,20.52,341954.0,356274.0,718.06,54.45,0.0,0.0,2.84,2.84,162003152.0,24786482256.0,0.0,24529.74,2.84,12.76,0.1097,21.36,0.0332,153.0
2021-08-16,5867053.0,898832519.6,1.06,7.44,1.03,901.67,1.0,502808374.8,5108836.0,3282039.0,782673675.2,0.0,0.0,345426.0,76.31,0.0,0.0,0.0,20.1,485811.0,134967.0,0.0,0.0,76.31,345426.0,0.0,163079.0,113598.0,782.97,16.04,0.0,0.0,3.06,3.06,161997648.0,24818039673.6,0.0,24791.01,3.06,13.35,0.1097,19.75,0.0351,153.2
2021-08-17,6344071.0,980158969.5,1.14,8.01,1.11,980.0,1.0,569926861.5,5386387.0,3688847.0,832196791.5,0.0,0.0,416471.0,58.09,0.0,92520.0,0.0,21.52,371043.0,141164.0,0.0,0.0,58.09,416471.0,14.26,2244.0,56755.0,830.5,8.2,0.0,0.0,3.22,3.22,162057552.0,25037891784.0,0.0,24922.74,3.22,12.58,0.0996,18.86,0.0379,154.5
2021-08-18,6455665.0,1001273641.5,1.16,8.16,1.13,1001.86,1.0,580255467.0,5559827.0,3741170.0,862329167.7,0.0,0.0,154624.0,18.81,0.0,0.0,0.0,31.84,118929.0,209788.0,0.0,0.0,18.81,154624.0,0.0,228604.0,66606.0,860.84,8.39,0.0,0.0,3.32,3.32,162096768.0,25141208716.8,0.0,25051.79,3.32,12.53,0.0975,18.72,0.0385,155.1
2021-08-19,6185771.0,950629287.28,1.11,7.75,1.09,963.23,1.0,579291842.24,5412115.0,3769468.0,831733833.2,0.0,0.0,56335.0,46.51,0.0,0.0,0.0,60.05,290977.0,385119.0,0.0,0.0,46.51,56335.0,0.0,181072.0,262679.0,838.72,39.13,0.0,0.0,3.22,3.22,162459232.0,24966734773.76,0.0,25168.25,3.23,13.93,0.1067,19.62,0.0368,153.68
2021-08-20,5858242.0,893499069.84,1.05,7.37,1.03,903.52,1.0,551509879.68,5206068.0,3615984.0,794029491.36,0.0,0.0,87090.0,6.6,0.0,0.0,0.0,55.82,50661.0,355636.0,0.0,0.0,6.6,87090.0,0.0,62499.0,204145.0,797.96,34.45,0.0,0.0,3.1,3.1,162747456.0,24822241989.12,0.0,24942.93,3.1,14.72,0.1048,17.64,0.0349,152.52
2021-08-23,6447205.0,983585594.8,1.16,8.13,1.13,987.65,1.0,576936457.12,5460015.0,3781702.0,832979888.4,0.0,0.0,256838.0,57.44,0.0,0.0,0.0,17.36,390635.0,110550.0,0.0,0.0,57.44,256838.0,0.0,107659.0,224917.0,830.86,35.17,0.0,0.0,3.24,3.24,162803344.0,24837278160.64,0.0,24763.81,3.25,14.52,0.1104,15.87,0.0383,152.56
2021-08-24,6428147.0,980806669.26,1.16,8.17,1.13,985.84,1.0,573846819.06,5717473.0,3760957.0,872372030.34,0.0,0.0,392053.0,11.81,0.0,0.0,0.0,49.06,74721.0,325773.0,0.0,0.0,11.81,392053.0,0.0,191178.0,95466.0,871.67,14.54,0.0,0.0,3.39,3.39,162699824.0,24824739145.92,0.0,24801.93,3.4,14.92,0.113,15.89,0.0382,152.58
2021-08-25,5688755.0,862870358.4,1.02,7.29,1.0,873.49,1.0,515329463.04,5361645.0,3397478.0,813254313.6,0.0,0.0,245490.0,34.46,0.0,0.0,0.0,92.29,224950.0,605063.0,0.0,0.0,34.46,245490.0,0.0,3745.0,588429.0,816.83,89.09,0.0,0.0,3.19,3.19,162956560.0,24717251020.8,0.0,24815.56,3.19,18.08,0.1319,20.7,0.0338,151.68
2021-08-26,5257285.0,798791882.9,0.95,6.74,0.92,806.58,0.0,478733463.64,5044304.0,3150806.0,766431549.76,0.0,0.0,35190.0,50.46,0.0,8200.0,0.0,115.8,318600.0,754673.0,0.0,0.0,50.46,35190.0,1.31,402142.0,573472.0,765.32,88.94,0.0,0.0,3.0,3.0,163243488.0,24803215566.72,0.0,24756.91,3.0,19.05,0.1281,19.36,0.0312,151.94
2021-08-27,4700454.0,715409098.8,0.85,6.08,0.83,716.38,0.0,359388338.0,4083135.0,2361290.0,621453147.0,0.0,0.0,562.0,0.0,0.0,0.0,0.0,156.22,0.0,1029489.0,0.0,0.0,0.0,562.0,0.0,67758.0,789516.0,619.35,125.61,0.0,0.0,2.43,2.43,163638608.0,24905796137.6,0.0,24821.43,2.43,13.74,0.1271,21.59,0.028,152.2
2021-08-30,4680821.0,714948599.54,0.84,6.15,0.82,716.01,0.0,430263997.8,3685954.0,2816970.0,562992613.96,0.0,0.0,100000.0,77.17,0.0,216932.0,0.0,75.53,507748.0,499731.0,0.0,0.0,77.17,100000.0,33.0,2550.0,269000.0,560.98,39.91,0.0,0.0,2.19,2.19,164357616.0,25103982267.84,0.0,25010.93,2.19,16.33,0.1337,23.22,0.0279,152.74
2021-08-31,4515151.0,683142346.3,0.81,6.14,0.79,691.74,0.0,403895350.0,3641944.0,2669500.0,551026127.2,0.0,0.0,590.0,0.0,0.0,0.0,0.0,16.36,0.0,107700.0,0.0,0.0,0.0,590.0,0.0,63100.0,147470.0,555.03,21.67,0.0,0.0,2.17,2.17,164133056.0,24833331372.8,0.0,25006.84,2.17,17.0,0.1405,24.16,0.0269,151.3
2021-09-01,4337914.0,663961116.84,0.78,5.81,0.76,660.5,0.0,380572975.8,3361579.0,2486430.0,514523281.74,0.0,0.0,864.0,9.82,0.0,0.0,0.0,54.99,63100.0,349859.0,0.0,0.0,9.82,864.0,0.0,68630.0,246170.0,508.92,39.32,0.0,0.0,2.02,2.02,163425424.0,25013895397.44,0.0,24747.59,2.02,17.66,0.1574,26.71,0.026,153.06
2021-09-02,4241206.0,654842206.4,0.76,5.72,0.75,653.38,0.0,362076492.0,3344868.0,2345055.0,516447619.2,0.0,0.0,46022.0,7.76,0.0,10300.0,0.0,25.88,44261.0,171933.0,0.0,0.0,7.76,46022.0,1.59,109200.0,195936.0,512.32,26.96,0.0,0.0,2.01,2.01,163473872.0,25240365836.8,0.0,25038.72,2.01,18.13,0.1585,26.48,0.0254,154.4
2021-09-03,3942580.0,606684210.4,0.71,5.34,0.69,610.49,0.0,364600040.52,2813166.0,2369379.0,432889984.08,0.0,0.0,0.0,9.0,0.0,148216.0,0.0,96.63,57000.0,639265.0,0.0,0.0,9.0,0.0,22.9,107563.0,180892.0,433.76,26.62,0.0,0.0,1.68,1.68,165013808.0,25392324775.04,0.0,25429.64,1.68,15.72,0.1536,27.95,0.0235,153.88
2021-09-06,4235130.0,654835800.6,0.76,5.75,0.74,656.23,0.0,388402502.22,3200637.0,2511981.0,494882492.94,0.0,0.0,122270.0,23.54,0.0,0.0,0.0,2.53,151702.0,16362.0,0.0,0.0,23.54,122270.0,0.0,281563.0,9100.0,493.57,1.39,0.0,0.0,1.89,1.89,165822592.0,25639489175.04,0.0,25534.85,1.9,14.72,0.1385,26.02,0.0251,154.62
2021-09-07,4483235.0,692211484.0,0.81,6.12,0.79,697.75,0.0,414932552.8,3424236.0,2687387.0,528702038.4,0.0,64.0,86427.0,43.08,0.01,0.0,0.0,13.06,266685.0,83991.0,0.0,64.0,43.08,86427.0,0.0,221099.0,91279.0,529.71,13.38,0.0,0.0,2.02,2.02,165900704.0,25615068697.6,0.0,25645.17,2.02,13.93,0.1447,26.71,0.0265,154.4
2021-09-08,4125984.0,621703269.12,0.74,5.65,0.73,638.94,0.0,370442410.28,3138001.0,2458471.0,472833990.68,0.0,0.0,7.0,8.0,0.0,0.0,0.0,44.68,53602.0,286301.0,0.0,0.0,8.0,7.0,0.0,59.0,282518.0,482.55,43.94,0.0,0.0,1.85,1.85,166173088.0,25038960899.84,0.0,25541.07,1.85,15.27,0.1682,30.72,0.0244,150.68
2021-09-09,4081451.0,619156116.7,0.73,5.44,0.72,619.41,0.0,421870418.4,2767303.0,2780952.0,419799865.1,0.0,0.0,131299.0,24.02,0.0,393996.0,0.0,87.43,159904.0,562220.0,0.0,0.0,24.02,131299.0,60.14,60223.0,231419.0,417.63,39.45,0.0,0.0,1.64,1.64,166256656.0,25221134715.2,0.0,25067.06,1.64,15.6,0.1518,29.98,0.0241,151.7
2021-09-10,4301365.0,658108845.0,0.77,5.69,0.76,657.86,0.0,461361249.0,2808446.0,3015433.0,429692238.0,0.0,0.0,42995.0,28.22,0.0,102100.0,0.0,15.62,176642.0,103952.0,0.0,0.0,28.22,42995.0,16.16,102100.0,44261.0,427.0,6.56,0.0,0.0,1.66,1.66,166138608.0,25419207024.0,0.0,25234.33,1.66,14.75,0.1387,28.33,0.0255,153.0
2021-09-13,4122472.0,632634553.12,0.74,5.64,0.72,633.07,0.0,437633391.5,2474871.0,2851775.0,379793703.66,0.0,0.0,70670.0,0.96,0.0,5975.0,0.0,70.03,6230.0,464332.0,0.0,0.0,0.96,70670.0,0.96,60087.0,175863.0,379.11,25.91,0.0,0.0,1.46,1.46,166792944.0,25596045186.24,0.0,25550.01,1.46,15.44,0.1387,27.62,0.0244,153.46
2021-09-14,3824349.0,591473816.34,0.69,5.33,0.67,590.23,0.0,397969565.4,2595049.0,2573190.0,401350278.34,0.0,0.0,117208.0,29.26,0.0,0.0,0.0,4.37,186951.0,28882.0,0.0,0.0,29.26,117208.0,0.0,31852.0,465536.0,399.04,70.71,0.0,0.0,1.54,1.54,165664272.0,25621636307.52,0.0,25462.75,1.54,16.8,0.1362,27.58,0.0227,154.66
2021-09-15,3805959.0,583834110.6,0.69,5.36,0.67,589.01,0.0,383198722.4,2584458.0,2498036.0,396455857.2,0.0,0.0,6901.0,5.49,0.0,0.0,0.0,14.18,25111.0,93956.0,0.0,0.0,5.49,6901.0,0.0,76464.0,100265.0,398.82,15.36,0.0,0.0,1.54,1.54,165593920.0,25402107328.0,0.0,25562.12,1.54,16.73,0.1381,27.86,0.0226,153.4
2021-09-16,3891069.0,611831689.56,0.7,5.55,0.68,604.1,0.0,402930015.84,2721194.0,2562516.0,427880544.56,0.0,0.0,59768.0,13.83,0.0,22000.0,0.0,15.61,100981.0,100841.0,0.0,0.0,13.83,59768.0,3.45,177809.0,58501.0,421.13,8.97,0.0,0.0,1.61,1.61,165995280.0,26101097827.2,0.0,25633.51,1.62,16.68,0.1337,26.96,0.0231,157.24
2021-09-17,4118363.0,630027171.74,0.74,5.82,0.72,646.53,0.0,426232723.02,2682735.0,2786199.0,410404800.3,0.0,0.0,121044.0,78.95,0.0,1200.0,0.0,60.1,463735.0,392261.0,0.0,0.0,78.95,121044.0,0.19,232758.0,241252.0,418.82,34.59,0.0,0.0,1.59,1.59,166121632.0,25413287263.36,0.0,26001.76,1.59,15.1,0.1341,27.73,0.0244,152.98
2021-09-20,4538858.0,668029120.44,0.82,6.05,0.8,695.19,0.0,472268240.4,3133902.0,3208780.0,461247696.36,0.0,0.0,475345.0,85.44,0.0,9778.0,0.0,12.63,587683.0,72756.0,0.0,0.0,85.44,475345.0,1.49,48578.0,174880.0,475.42,28.58,0.0,0.0,1.86,1.86,165457136.0,24351981276.48,0.0,25113.35,1.86,13.4,0.1307,26.19,0.0269,147.18
2021-09-21,5040960.0,747574368.0,0.91,6.48,0.89,749.66,0.0,514828195.6,3667439.0,3471532.0,543881203.7,0.0,0.0,219973.0,37.33,0.0,7667.0,0.0,7.01,305086.0,37246.0,0.0,0.0,37.33,219973.0,1.18,350810.0,50001.0,540.34,14.92,0.0,0.0,2.24,2.24,159732768.0,23688369494.4,0.0,23541.6,2.24,13.32,0.1182,23.24,0.0309,148.3
2021-09-22,4811806.0,731394512.0,0.87,6.09,0.85,723.33,0.0,500318944.0,3292662.0,3291572.0,500484624.0,0.0,0.0,3237.0,28.01,0.0,0.0,0.0,72.62,175427.0,500014.0,0.0,0.0,28.01,3237.0,0.0,122000.0,355387.0,490.88,52.29,0.0,0.0,2.03,2.03,158559216.0,24101000832.0,0.0,23654.23,2.03,12.89,0.1241,25.57,0.0297,152.0
2021-09-23,4882222.0,742097744.0,0.88,6.2,0.86,747.97,0.0,513711968.0,3326348.0,3379684.0,505604896.0,0.0,0.0,27134.0,29.77,0.0,0.0,0.0,11.57,165323.0,86839.0,0.0,0.0,29.77,27134.0,0.0,93391.0,77211.0,505.3,7.7,0.0,0.0,1.96,1.96,166717008.0,25340985216.0,0.0,25331.87,1.96,12.48,0.1209,24.09,0.0287,152.0
2021-09-24,5317987.0,796953531.82,0.96,6.76,0.93,808.97,0.0,510455230.04,3908609.0,3406214.0,585744144.74,0.0,0.0,280517.0,95.94,0.0,27000.0,0.0,17.73,626925.0,116943.0,0.0,0.0,95.94,280517.0,4.1,418687.0,627395.0,593.14,99.36,0.0,0.0,2.3,2.3,166276480.0,24918193292.8,0.0,25213.59,2.3,14.43,0.1099,19.33,0.0312,149.86
2021-09-27,4889051.0,722992861.88,0.88,6.15,0.86,733.95,0.0,470071627.56,3292223.0,3178737.0,486853937.24,0.0,0.0,62513.0,22.01,0.0,0.0,0.0,120.91,150000.0,789915.0,0.0,0.0,22.01,62513.0,0.0,163616.0,377477.0,492.44,61.52,8.0,0.0,1.95,1.95,165736384.0,24509096465.92,52600.0,24777.56,1.95,14.8,0.1011,16.3,0.0289,147.88
2021-09-28,4655049.0,670327056.0,0.84,5.83,0.82,687.23,0.0,359417376.0,4711454.0,2495954.0,678449376.0,0.0,0.0,732369.0,0.0,0.0,0.0,0.0,40.16,2254.0,266738.0,0.0,0.0,0.0,732369.0,0.0,953600.0,685037.0,694.53,106.47,0.0,0.0,2.78,2.78,164567424.0,23697709056.0,0.0,24210.37,2.79,14.67,0.1212,21.33,0.0275,144.0
2021-09-29,6649204.0,963203691.44,1.2,8.12,1.17,964.19,1.0,406995034.5,4902142.0,2809575.0,710124290.12,0.0,0.0,22452.0,66.0,0.0,900.0,0.0,21.44,487517.0,135148.0,0.0,0.0,66.0,22452.0,0.13,303384.0,174796.0,708.14,26.41,0.0,0.0,2.91,2.91,163675776.0,23710072911.36,0.0,23663.22,2.91,18.4,0.1694,31.09,0.0394,144.86
2021-09-30,6038887.0,868995839.3,1.09,7.4,1.06,877.47,1.0,387249146.1,5050312.0,2691099.0,726739896.8,0.0,0.0,95151.0,3.71,0.0,61000.0,0.0,19.87,25790.0,139907.0,0.0,0.0,3.71,95151.0,8.84,192926.0,205266.0,731.4,29.51,0.0,0.0,2.98,2.98,164380832.0,23654401724.8,0.0,23802.36,2.98,16.41,0.1675,32.36,0.0356,143.9
2021-10-01,6951964.0,990793909.28,1.25,8.3,1.22,1001.49,1.0,392085916.88,5451176.0,2751094.0,776901603.52,0.0,268366.0,81435.0,15.63,38.62,0.0,0.0,4.95,119225.0,33838.0,0.0,268366.0,15.63,81435.0,0.0,84901.0,59230.0,783.19,9.62,0.0,0.0,2.99,2.99,176632448.0,25173656488.96,0.0,25365.02,3.0,18.29,0.1615,29.1,0.0382,142.52
2021-10-04,6122949.0,861131547.36,1.1,7.26,1.08,874.09,1.0,422675096.16,5410942.0,3005369.0,760994882.88,0.0,0.0,0.0,30.27,0.0,198587.0,0.0,54.22,217488.0,361239.0,0.0,0.0,30.27,0.0,28.36,321005.0,161800.0,769.04,24.65,0.0,0.0,2.98,2.98,176165296.0,24775887229.44,0.0,25013.84,2.98,15.87,0.1495,29.76,0.0337,140.64
2021-10-05,5848824.0,837200667.36,1.05,6.85,1.03,828.47,1.0,397520535.3,5269867.0,2777145.0,754328762.38,0.0,0.0,6653.0,0.95,0.0,0.0,0.0,23.53,15100.0,161080.0,0.0,0.0,0.95,6653.0,0.0,13352.0,243324.0,743.68,37.2,0.0,0.0,2.9,2.9,176265568.0,25230653403.52,0.0,24882.82,2.9,16.88,0.1485,29.39,0.0322,143.14
2021-10-06,6081774.0,854610882.48,1.09,7.0,1.07,871.08,1.0,371203674.36,4929590.0,2641643.0,692705986.8,0.0,0.0,29500.0,4.81,0.0,62652.0,0.0,60.31,29637.0,433066.0,0.0,0.0,4.81,29500.0,8.86,63289.0,227791.0,703.85,29.39,0.0,0.0,2.72,2.72,176638928.0,24821302162.56,0.0,25219.6,2.72,14.32,0.1457,29.62,0.0335,140.52
2021-10-07,3539496.0,506926617.12,0.64,4.0,0.62,502.74,0.0,310073305.08,3370832.0,2165014.0,482770559.04,0.0,0.0,1851.0,11.3,0.0,0.0,0.0,242.32,95000.0,1674779.0,0.0,0.0,11.3,1851.0,0.0,114170.0,571629.0,475.83,80.99,0.0,0.0,1.86,1.86,178124160.0,25510942195.2,0.0,25119.87,1.86,18.65,0.1499,28.08,0.0195,143.22
2021-10-08,3795837.0,534302016.12,0.68,4.19,0.67,542.88,0.0,232100712.36,3091245.0,1648911.0,435123646.2,0.0,38700.0,0.0,1.3,5.54,0.0,0.0,64.58,2051.0,464187.0,0.0,38700.0,1.3,0.0,0.0,145900.0,518154.0,440.69,71.28,0.0,0.0,1.7,1.7,178864992.0,25177036273.92,0.0,25518.75,1.7,15.99,0.1092,16.9,0.0209,140.76
2021-10-11,3673045.0,509524802.4,0.66,3.98,0.65,518.21,0.0,230568037.92,3458071.0,1662111.0,479703609.12,0.0,0.0,293923.0,7.02,0.0,0.0,0.0,32.17,59109.0,216962.0,0.0,0.0,7.02,293923.0,0.0,289865.0,45909.0,485.63,6.73,0.0,0.0,1.9,1.9,178170048.0,24715749058.56,0.0,25026.0,1.9,17.79,0.1177,18.61,0.0202,138.72
2021-10-12,3914132.0,544925457.04,0.7,4.17,0.69,547.32,0.0,241745923.82,3630738.0,1736431.0,505471344.36,0.0,0.0,166151.0,13.13,0.0,0.0,0.0,4.61,96320.0,31964.0,0.0,0.0,13.13,166151.0,0.0,38480.0,22000.0,504.78,3.4,0.0,0.0,2.0,2.0,178188848.0,24807451418.56,0.0,24807.92,1.99,17.16,0.1202,18.37,0.0215,139.22
2021-10-13,3880534.0,545525469.72,0.7,4.19,0.68,544.21,0.0,275564634.84,3448961.0,1960198.0,484854937.38,0.0,0.0,41826.0,38.18,0.0,10484.0,0.0,46.92,270327.0,337432.0,0.0,0.0,38.18,41826.0,1.45,113829.0,57044.0,480.52,7.93,0.0,0.0,1.9,1.9,178075008.0,25033784624.64,0.0,24792.58,1.9,19.08,0.1445,22.46,0.0214,140.58
2021-10-14,3808811.0,549078193.76,0.69,4.14,0.67,542.64,0.0,265021293.28,3205977.0,1838383.0,462173644.32,0.0,0.0,1604.0,13.66,0.0,0.0,0.0,47.52,86347.0,345895.0,0.0,0.0,13.66,1604.0,0.0,101307.0,208162.0,453.4,27.44,0.0,0.0,1.76,1.76,178461344.0,25726987351.04,0.0,25180.52,1.77,19.21,0.1405,21.28,0.021,144.16
