DATE,AI FP Equity_DX_SI_QTY,AI FP Equity_DX_SHORT_INTEREST_VALUE,AI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AI FP Equity_DX_SI_MV,AI FP Equity_DX_DSS,AI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AI FP Equity_DX_SUPPLY_SI_QTY,AI FP Equity_DX_BROKER_SI_QTY,AI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AI FP Equity_DX_BROKER_SI_MV_NEW_x,AI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AI FP Equity_DX_BROKER_SI_MV_INC_x,AI FP Equity_DX_SUPPLY_SI_MV_NEW,AI FP Equity_DX_BROKER_SI_QTY_ADD,AI FP Equity_DX_BROKER_SI_QTY_NEW,AI FP Equity_DX_SUPPLY_SI_MV_DEC,AI FP Equity_DX_BROKER_SI_QTY_INC,AI FP Equity_DX_SUPPLY_SI_QTY_DEC,AI FP Equity_DX_BROKER_SI_MV_NEW_y,AI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AI FP Equity_DX_BROKER_SI_MV_INC_y,AI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AI FP Equity_DX_BROKER_SI_MV_ADD,AI FP Equity_DX_SUPPLY_SI_QTY_ADD,AI FP Equity_DX_BROKER_SI_QTY_DEC,AI FP Equity_DX_SUPPLY_SI_MV,AI FP Equity_DX_BROKER_SI_MV_DEC,AI FP Equity_DX_SUPPLY_SI_MV_RMV,AI FP Equity_DX_BROKER_SI_MV_RMV,AI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AI FP Equity_DX_UTILIZATION_QUANTITY,AI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AI FP Equity_DX_ACTIVE_UTILIZATION_MV,AI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AI FP Equity_DX_BROKER_SI_CON_RATIO,AI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AI FP Equity_DX_DEMAND_SUPPLY_RATIO,AI FP Equity_PX_LAST
2008-12-11,15653954.0,785365081.71,6.32,10.95,6.0,1047.64,2.0,620374263.67,7146556.0,12365345.0,358545549.38,0.0,0.0,7303.0,0.0,0.0,0.0,0.0,26.59,0.0,408368.0,0.0,0.0,0.0,7303.0,0.0,6070.0,627600.0,454.72,44.2,0.0,0.0,25.62,25.62,20746622.0,1040866255.41,0.0,1319.79,25.63,10.84,0.149,33.14,0.5612,63.385
2008-12-12,15428178.0,765550687.44,6.23,10.99,5.91,1035.47,2.0,605692220.1,7071273.0,12206543.0,350878626.51,0.0,5472.0,13351.0,0.0,0.34,0.0,0.0,5.55,0.0,91369.0,0.0,5472.0,0.0,13351.0,0.0,2735.0,158802.0,453.91,10.7,0.34,0.0,26.21,26.21,19912000.0,988039241.47,5472.0,1262.96,26.44,10.97,0.1512,33.39,0.5718,62.69
2008-12-15,15240632.0,755520805.8,6.16,10.97,5.84,1015.64,2.0,590545748.8,7182963.0,11912697.0,356079589.99,0.0,0.0,27319.0,0.0,0.0,0.0,0.0,0.47,0.0,7081.0,0.0,0.0,0.0,27319.0,0.0,91452.0,293846.0,455.36,19.62,0.0,0.0,25.76,25.76,20702328.0,1026272370.63,0.0,1306.52,25.84,11.21,0.1454,32.31,0.5465,62.63
2008-12-16,14013010.0,715017150.68,5.66,10.12,5.37,937.25,2.0,538748225.74,7441572.0,10558466.0,379707971.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,69358.0,0.0,0.0,0.0,0.0,0.0,327967.0,1354231.0,471.16,87.03,0.0,0.0,26.44,26.44,20705994.0,1056528242.81,0.0,1323.25,26.26,12.16,0.1617,34.98,0.4978,64.465
2008-12-17,15718734.0,805100329.98,6.35,11.37,6.03,1056.06,2.0,630914625.11,7378386.0,12317942.0,377914722.86,0.0,0.0,60759.0,10.0,0.0,2139418.0,0.0,2.81,163267.0,130050.0,0.0,0.0,10.0,60759.0,135.95,6105.0,543209.0,480.18,31.9,0.0,0.0,26.7,26.7,20251478.0,1037263663.88,0.0,1307.84,26.86,13.47,0.1383,29.97,0.5689,64.71
2008-12-18,14623462.0,749001419.69,5.91,10.58,5.61,1003.4,2.0,565380582.39,7608875.0,11038459.0,389720175.51,0.0,0.0,16783.0,3.16,0.0,0.0,0.0,5.08,40000.0,81053.0,0.0,0.0,3.16,16783.0,0.0,294759.0,1319483.0,507.53,77.59,0.0,0.0,27.63,27.63,19932536.0,1020927722.99,0.0,1298.99,28.09,11.37,0.1364,31.14,0.531,64.71
2008-12-19,14676790.0,754520902.98,5.93,10.7,5.63,1009.69,2.0,569259388.54,7044161.0,11073120.0,362134139.58,0.0,0.0,75942.0,4.24,0.0,0.0,0.0,45.64,34661.0,691067.0,0.0,0.0,4.24,75942.0,0.0,50411.0,0.0,471.44,0.0,0.0,0.0,25.52,25.52,20561644.0,1057056086.35,0.0,1343.22,25.98,11.24,0.1343,30.79,0.5317,64.95
2008-12-22,14871705.0,759361971.51,6.01,10.64,5.7,1017.91,2.0,575604268.93,7625760.0,11272907.0,389377825.06,0.0,0.0,52532.0,15.34,0.0,0.0,0.0,4.38,239101.0,65519.0,0.0,0.0,15.34,52532.0,0.0,594586.0,39314.0,505.64,3.24,0.0,0.0,27.05,27.05,20565278.0,1050080676.48,0.0,1337.38,27.44,11.15,0.1323,30.23,0.5275,64.51
2008-12-23,14934991.0,759401652.15,6.03,10.71,5.72,1019.3,2.0,580758394.77,7346144.0,11421652.0,373530448.76,0.0,0.0,136840.0,17.51,0.0,0.0,0.0,27.3,278259.0,417565.0,0.0,0.0,17.51,136840.0,0.0,1109.0,129514.0,485.78,8.3,0.0,0.0,26.28,26.28,20612520.0,1048087792.14,0.0,1333.76,26.7,11.79,0.1344,30.38,0.5342,64.24
2008-12-24,15367525.0,779326945.62,6.21,11.14,5.89,1042.86,2.0,591554616.83,7991427.0,11664848.0,405265935.48,0.0,0.0,313090.0,21.06,0.0,0.0,0.0,7.44,350000.0,113807.0,0.0,0.0,21.06,313090.0,0.0,446000.0,106804.0,525.05,6.85,0.0,0.0,28.45,28.45,20100808.0,1019363970.66,0.0,1295.7,28.84,13.6,0.1332,29.49,0.547,64.07
2008-12-25,15367525.0,779326945.62,6.21,11.42,5.89,1038.54,2.0,591554616.83,7990327.0,11664848.0,405210151.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.68,0.0,0.0,0.0,28.44,28.44,20103388.0,1019494809.13,0.0,1290.86,28.78,13.66,0.1338,29.61,0.547,0.0
2008-12-26,15263980.0,774075910.82,6.17,11.35,5.85,1032.61,2.0,586303582.03,7990327.0,11561303.0,405210151.63,0.0,0.0,0.0,37.95,0.0,0.0,0.0,0.0,614055.0,0.0,0.0,0.0,37.95,0.0,0.0,0.0,717600.0,522.63,45.46,0.0,0.0,28.52,28.52,20027052.0,1015623613.1,0.0,1289.78,28.84,13.74,0.1391,29.78,0.5448,0.0
2008-12-29,15168965.0,775981103.12,6.13,11.28,5.81,1031.26,2.0,590052246.0,7922630.0,11534407.0,405288770.0,0.0,0.0,15422.0,3.26,0.0,0.0,0.0,5.44,48300.0,88247.0,0.0,0.0,3.26,15422.0,0.0,5128.0,75196.0,520.79,4.92,0.0,0.0,28.15,28.15,20219246.0,1034332455.47,0.0,1312.28,28.41,13.76,0.1428,30.32,0.539,64.63
2008-12-30,14784343.0,774970260.63,5.97,11.14,5.67,1012.46,2.0,588587946.82,7804225.0,11228671.0,409084278.03,0.0,0.0,38277.0,3.06,0.0,0.0,0.0,10.04,36000.0,175365.0,0.0,0.0,3.06,38277.0,0.0,18683.0,341736.0,518.76,20.93,0.0,0.0,27.73,27.73,20335976.0,1065977475.02,0.0,1343.83,27.85,12.91,0.1465,31.14,0.5254,66.225
2008-12-31,14676575.0,760318239.93,5.93,11.22,5.63,1016.98,2.0,579955864.18,7735397.0,11195004.0,400731330.86,0.0,0.0,0.0,7.51,0.0,0.0,0.0,4.84,93333.0,68828.0,0.0,0.0,7.51,0.0,0.0,0.0,127000.0,521.75,8.13,0.0,0.0,27.51,27.51,20387596.0,1056177010.45,0.0,1366.3,27.63,13.1,0.1485,31.37,0.5219,65.45
2009-01-01,13502740.0,699507855.96,5.45,10.51,5.18,936.76,2.0,538091458.14,7214679.0,10386887.0,373755596.18,0.0,0.0,226.0,0.0,0.0,0.0,0.0,1.53,0.0,22994.0,0.0,0.0,0.0,226.0,0.0,0.0,58117.0,480.62,1.18,35.0,50.58,26.57,26.57,19943116.0,1033150776.38,497950.0,1321.93,26.66,14.14,0.1613,34.09,0.4972,0.0
2009-01-02,14688110.0,784807054.29,5.93,11.44,5.63,1016.83,2.0,606535256.58,7823812.0,11351652.0,418037640.58,50.49,735944.0,8166.0,13.52,51.51,0.0,750000.0,8.73,228465.0,137711.0,50.49,735944.0,13.52,8166.0,0.0,2734.0,13700.0,527.85,1.08,0.0,0.0,28.25,28.25,19875470.0,1061975234.62,0.0,1335.63,28.33,13.09,0.1572,32.8,0.5303,67.505
2009-01-05,14632928.0,784696246.81,5.91,11.61,5.61,1030.9,2.0,603509243.95,7800191.0,11254173.0,418288165.03,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,15143.0,23621.0,0.0,0.0,4.46,0.0,0.0,0.0,53113.0,541.02,0.55,0.0,4.08,28.9,28.9,19185820.0,1028846786.24,0.0,1305.95,29.29,13.01,0.1571,32.82,0.5422,67.75
2009-01-06,14738173.0,795589540.48,5.95,12.25,5.65,1042.27,2.0,616379728.89,7815659.0,11418339.0,421901449.54,4.26,0.0,18182.0,9.99,0.0,0.0,59509.0,0.17,147000.0,2714.0,4.26,0.0,9.99,18182.0,0.0,0.0,42343.0,545.26,0.25,0.0,0.0,28.86,28.86,19267428.0,1040085781.91,0.0,1319.59,29.24,12.91,0.1539,32.32,0.5442,68.2
2009-01-07,14732851.0,783990767.0,5.95,12.82,5.65,1036.11,2.0,610540753.76,7730575.0,11473357.0,411373156.74,0.0,0.0,20511.0,8.14,0.0,0.0,0.0,7.28,110925.0,105595.0,0.0,0.0,8.14,20511.0,0.0,0.0,55907.0,537.15,6.68,0.0,0.0,28.34,28.34,19550548.0,1040358659.83,0.0,1325.76,28.83,12.8,0.1532,32.22,0.54,67.23
2009-01-08,14093812.0,755785949.31,5.69,12.54,5.4,989.62,2.0,580335306.41,7589767.0,10822028.0,407004099.19,0.0,0.0,81892.0,1.6,0.0,0.0,0.0,16.09,38068.0,230155.0,0.0,0.0,1.6,81892.0,0.0,7455.0,689397.0,524.3,47.44,0.0,0.0,27.91,27.91,19608688.0,1051523241.18,0.0,1330.49,28.27,13.37,0.1533,32.57,0.5182,67.75
2009-01-09,13286957.0,704157134.73,5.37,12.06,5.09,943.29,2.0,529851632.28,7281840.0,9997933.0,385909248.44,0.0,0.0,74274.0,2.19,0.0,0.0,0.0,23.42,25586.0,382201.0,0.0,0.0,2.19,74274.0,0.0,0.0,849681.0,509.78,55.49,0.0,0.0,26.76,26.76,19926008.0,1056001061.79,0.0,1352.44,27.37,14.05,0.152,32.43,0.4884,66.955
2009-01-12,12873038.0,666886217.99,5.2,11.79,4.93,906.63,1.0,494690104.85,7213492.0,9549102.0,373694103.78,0.0,0.0,1020.0,6.47,0.0,0.0,0.0,6.29,94128.0,75280.0,0.0,0.0,6.47,1020.0,0.0,5912.0,542959.0,495.95,37.59,0.0,0.0,26.48,26.48,20025636.0,1037425715.27,0.0,1331.33,27.14,14.64,0.1473,31.25,0.4726,65.45
2009-01-13,12728682.0,645605140.77,5.14,11.7,4.88,889.86,1.0,482925217.08,6921436.0,9521302.0,351058708.44,0.0,0.0,21026.0,0.0,0.0,4200.0,0.0,32.3,0.0,497685.0,0.0,0.0,0.0,21026.0,0.27,184603.0,32000.0,472.13,3.11,0.0,0.0,25.69,25.69,20019642.0,1015406292.0,0.0,1298.24,26.67,14.91,0.1486,31.47,0.4725,64.08
2009-01-14,12852512.0,633777919.96,5.19,11.66,4.93,885.83,1.0,478640818.24,6839278.0,9706455.0,337255735.29,0.0,0.0,70631.0,10.8,0.0,0.0,0.0,17.27,194900.0,247198.0,0.0,0.0,10.8,70631.0,0.0,94409.0,9747.0,456.89,1.05,0.0,0.0,25.56,25.56,19920134.0,982293663.05,0.0,1261.66,26.59,14.97,0.1521,32.18,0.4803,62.3
2009-01-15,12812283.0,614554194.49,5.18,11.58,4.91,870.73,1.0,460472571.77,6866098.0,9599975.0,329339378.91,0.0,0.0,96018.0,0.43,0.0,0.0,0.0,4.93,41520.0,169861.0,0.0,0.0,0.43,96018.0,0.0,100663.0,148000.0,457.29,11.94,0.0,0.0,25.59,25.59,19966208.0,957699488.41,0.0,1224.13,27.2,15.22,0.154,32.5,0.4775,60.6
2009-01-16,12603007.0,608705773.4,5.09,11.44,4.83,847.02,1.0,452428924.0,6836939.0,9367358.0,330213594.4,0.0,0.0,6874.0,0.0,0.0,0.0,0.0,18.28,30801.0,221033.0,0.0,0.0,0.0,6874.0,0.0,185000.0,263418.0,439.03,19.76,0.0,0.0,25.53,25.53,19948008.0,963457977.72,0.0,1208.45,26.65,15.64,0.1557,32.68,0.4705,61.02
2009-01-19,12768056.0,612533862.94,5.16,11.51,4.89,858.49,1.0,459291208.53,6592331.0,9573766.0,316260045.63,0.0,0.0,34602.0,15.04,0.0,0.0,0.0,17.24,246158.0,287049.0,0.0,0.0,15.04,34602.0,0.0,7839.0,39750.0,427.48,3.14,0.0,0.0,24.6,24.6,20201740.0,969156921.01,0.0,1226.74,25.84,16.9,0.1553,32.08,0.4765,60.61
2009-01-20,12467612.0,593580943.97,5.04,11.27,4.78,838.6,1.0,445047877.51,6420012.0,9347814.0,305655708.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59,0.0,172319.0,0.0,0.0,0.0,0.0,0.0,0.0,225952.0,415.48,14.04,0.0,0.0,23.94,23.94,20401528.0,971313371.7,0.0,1231.75,25.22,17.32,0.1589,32.7,0.4648,60.15
2009-01-21,12164894.0,567999254.02,4.91,11.1,4.66,810.42,1.0,423311050.71,6409707.0,9066093.0,299279943.95,0.0,0.0,249691.0,3.37,0.0,0.0,0.0,15.87,63763.0,259996.0,0.0,0.0,3.37,249691.0,0.0,0.0,345484.0,407.55,23.91,0.0,0.0,23.93,23.93,20371536.0,951181099.59,0.0,1208.02,25.23,17.91,0.1549,31.71,0.4542,58.99
2009-01-22,12365962.0,568823054.21,4.99,11.33,4.74,815.92,1.0,418734310.84,6567979.0,9103099.0,302121086.48,0.0,0.0,55799.0,2.08,0.0,0.0,0.0,4.85,46404.0,78385.0,0.0,0.0,2.08,55799.0,0.0,180858.0,9398.0,410.06,1.24,0.0,0.0,24.55,24.55,20187640.0,928613159.42,0.0,1179.29,25.8,17.77,0.1539,31.73,0.4622,58.115
2009-01-23,12054610.0,541954142.44,4.87,11.38,4.62,789.95,1.0,394216754.72,6475218.0,8768508.0,291114454.83,0.0,0.0,41502.0,0.13,0.0,3700.0,0.0,8.67,2223.0,143823.0,0.0,0.0,0.13,41502.0,0.21,9560.0,340514.0,399.4,23.16,0.0,0.0,23.9,23.9,20616404.0,926877397.94,0.0,1182.63,25.25,18.37,0.1528,31.12,0.445,56.8
2009-01-26,11940604.0,548170082.43,4.82,11.22,4.58,773.9,1.0,402779638.4,6431310.0,8773613.0,295249028.68,0.0,0.0,91941.0,0.0,0.0,78710.0,0.0,10.52,0.0,181035.0,0.0,0.0,0.0,91941.0,4.45,45186.0,73605.0,388.47,8.11,0.0,0.0,24.08,24.08,20277250.0,930889409.27,0.0,1159.98,25.09,18.75,0.1542,31.1,0.4471,58.0
2009-01-27,12075844.0,540041309.89,4.88,11.95,4.63,787.08,1.0,389749664.12,6633663.0,8715178.0,296662664.4,0.0,0.0,65753.0,0.0,0.0,0.0,0.0,3.76,0.0,94369.0,0.0,0.0,0.0,65753.0,0.0,230969.0,58435.0,406.79,2.12,0.0,0.0,24.87,24.87,20035704.0,896012554.7,0.0,1143.48,26.24,18.44,0.1486,30.45,0.4528,56.5
2009-01-28,11994105.0,553521744.45,4.84,11.85,4.6,781.52,1.0,407060637.71,6539312.0,8820481.0,301785867.79,0.0,0.0,121281.0,10.08,0.0,0.0,0.0,13.66,148603.0,229089.0,0.0,0.0,10.08,121281.0,0.0,13457.0,43300.0,400.42,3.26,0.0,0.0,24.4,24.4,20262832.0,935119220.34,0.0,1165.67,25.57,18.58,0.1502,30.44,0.4475,58.305
2009-01-29,12548403.0,579549263.73,5.07,12.21,4.81,823.7,1.0,400898641.24,6467360.0,8680259.0,298695676.75,0.0,0.0,8942.0,0.0,0.0,0.0,0.0,3.88,278.0,88380.0,0.0,0.0,0.0,8942.0,0.0,7486.0,140500.0,405.14,5.88,0.0,0.0,24.13,24.13,20330240.0,938954193.88,0.0,1188.22,25.43,17.6,0.1381,29.0,0.4683,58.35
2009-01-30,12519286.0,565173833.91,5.06,12.0,4.8,821.36,1.0,396878400.47,6491413.0,8791338.0,293050000.83,0.0,0.0,92993.0,9.49,0.0,0.0,0.0,4.22,122079.0,71840.0,0.0,0.0,9.49,92993.0,0.0,2900.0,11000.0,409.43,3.03,0.0,0.0,24.5,24.5,20006012.0,903156498.17,0.0,1158.31,26.12,17.61,0.1369,28.65,0.4725,57.035
2009-02-02,14068433.0,623583756.34,5.68,13.52,5.39,967.39,2.0,467979398.4,6256378.0,10557903.0,277314161.02,0.0,0.0,6191.0,171.23,0.0,0.0,0.0,16.06,1788000.0,247281.0,0.0,0.0,171.23,6191.0,0.0,6055.0,21435.0,386.06,4.12,0.0,0.0,23.6,23.6,20257382.0,897909124.72,0.0,1139.41,25.31,21.67,0.1409,24.06,0.5306,56.0
2009-02-03,13925752.0,625085383.91,5.62,13.5,5.34,949.15,2.0,465377174.16,6303853.0,10367747.0,282961119.27,0.0,0.0,1300.0,3.92,0.0,0.0,0.0,0.3,70000.0,3825.0,0.0,0.0,3.92,1300.0,0.0,50000.0,260156.0,381.96,17.62,0.0,0.0,23.67,23.67,20326064.0,912376259.38,0.0,1139.25,25.11,21.74,0.1383,23.26,0.5229,56.71
2009-02-04,13898482.0,653838780.89,5.61,13.62,5.33,891.68,2.0,478207911.69,6319788.0,10165142.0,297307467.2,0.0,0.0,76881.0,0.0,0.0,0.0,0.0,19.21,0.0,200718.0,0.0,0.0,0.0,76881.0,0.0,139772.0,202605.0,385.89,11.98,0.0,0.0,23.74,23.74,20303460.0,955153917.83,0.0,1187.54,24.53,16.21,0.1289,25.0,0.522,59.435
2009-02-05,13392408.0,631727140.91,5.41,13.45,5.13,874.42,2.0,464659601.01,6095785.0,9850631.0,287541480.94,0.0,0.0,0.0,0.25,0.0,0.0,0.0,11.06,2400.0,224003.0,0.0,0.0,0.25,0.0,0.0,0.0,316911.0,384.09,23.8,0.0,0.0,22.79,22.79,20648696.0,974010177.09,0.0,1228.25,23.82,16.52,0.1262,23.48,0.5008,59.595
2009-02-06,13400834.0,647133515.23,5.41,13.45,5.14,876.91,2.0,470936738.11,6202919.0,9752153.0,299542310.36,0.0,0.0,52258.0,0.0,0.0,0.0,0.0,12.41,0.0,209567.0,0.0,0.0,0.0,52258.0,0.0,264443.0,98478.0,392.78,4.53,0.0,0.0,23.53,23.53,20160436.0,973558348.47,0.0,1214.23,24.44,16.24,0.1207,22.77,0.5083,61.01
2009-02-09,13512346.0,658828699.91,5.46,13.31,5.18,892.71,2.0,479259618.42,6299660.0,9829447.0,307155900.81,0.0,0.0,277751.0,8.46,0.0,0.0,0.0,14.95,104302.0,268054.0,0.0,0.0,8.46,277751.0,0.0,87044.0,27008.0,407.25,1.75,0.0,0.0,23.99,23.99,19957366.0,973071996.19,0.0,1220.35,25.02,16.52,0.1223,22.72,0.5146,61.6
2009-02-10,13625283.0,636187259.82,5.5,13.09,5.22,902.05,2.0,460614008.88,6127030.0,9865014.0,286081281.87,0.0,0.0,4221.0,14.2,0.0,0.0,0.0,13.91,149614.0,227565.0,0.0,0.0,14.2,4221.0,0.0,50714.0,114047.0,395.66,8.46,0.0,0.0,23.21,23.21,20265654.0,946237291.86,0.0,1214.6,24.57,16.67,0.1201,22.55,0.5163,58.99
2009-02-11,14038104.0,666073967.44,5.67,13.14,5.38,911.78,2.0,474299084.91,6658588.0,9996277.0,315933841.69,0.0,0.0,490477.0,6.62,0.0,0.0,0.0,1.65,224421.0,22213.0,0.0,0.0,6.62,490477.0,0.0,63294.0,93158.0,418.45,8.36,0.0,0.0,25.26,25.26,19704586.0,934934787.05,0.0,1175.39,26.25,16.07,0.1144,21.65,0.5325,59.945
2009-02-12,14227019.0,652684544.03,5.75,13.19,5.45,924.56,2.0,469837142.31,6638413.0,10241367.0,304546550.61,0.0,0.0,63047.0,20.51,0.0,36000.0,0.0,5.01,281290.0,83222.0,0.0,0.0,20.51,63047.0,2.08,0.0,72200.0,415.16,5.24,0.0,0.0,25.12,25.12,19790996.0,907939829.14,0.0,1165.64,26.26,16.21,0.1135,21.39,0.5383,57.96
2009-02-13,13901248.0,662276240.44,5.61,12.63,5.33,893.04,2.0,462504922.12,6966127.0,9708027.0,331876706.32,0.0,0.0,19798.0,0.0,0.0,0.0,0.0,14.08,24926.0,219404.0,0.0,0.0,0.0,19798.0,0.0,527320.0,558266.0,433.52,35.68,0.0,0.0,26.29,26.29,19526392.0,930266511.55,0.0,1160.6,27.19,16.14,0.1095,20.83,0.5247,60.19
2009-02-16,13881097.0,709165230.19,5.61,12.47,5.32,913.36,2.0,494870594.98,7200804.0,9686525.0,367878693.32,0.0,0.0,236128.0,0.0,0.0,0.0,0.0,2.13,0.0,37103.0,0.0,0.0,0.0,236128.0,0.0,35652.0,21502.0,467.93,0.0,0.0,0.0,27.16,27.16,19307250.0,986379562.84,0.0,1210.44,27.88,17.0,0.1138,21.2,0.5237,64.545
2009-02-17,14673112.0,714147245.97,5.93,12.64,5.62,996.27,2.0,512512111.17,7168256.0,10530248.0,348882383.01,0.0,0.0,71648.0,68.89,0.0,0.0,0.0,4.91,876194.0,104196.0,0.0,0.0,68.89,71648.0,0.0,0.0,32471.0,476.74,0.0,0.0,0.0,26.79,26.79,19593924.0,953645474.95,0.0,1235.0,27.85,18.15,0.1085,19.54,0.5483,61.49
2009-02-18,14557179.0,725327254.97,5.88,12.1,5.58,967.08,2.0,515455495.06,7210980.0,10345093.0,359294910.71,0.0,0.0,48370.0,0.0,0.0,1794.0,0.0,1.21,73000.0,19455.0,0.0,0.0,0.0,48370.0,0.11,13809.0,259949.0,470.81,20.84,0.0,0.0,27.06,27.06,19437328.0,968485979.48,0.0,1210.91,28.0,18.11,0.1108,20.05,0.5463,62.95
2009-02-19,14972468.0,743649283.55,6.05,12.29,5.74,999.68,2.0,531583895.13,7235671.0,10702791.0,359379733.2,0.0,0.0,6362.0,26.4,0.0,0.0,0.0,1.64,407298.0,32667.0,0.0,0.0,26.4,6362.0,0.0,50996.0,49600.0,474.82,2.55,0.0,0.0,27.34,27.34,19233848.0,955302578.37,0.0,1204.37,28.28,17.72,0.1119,21.03,0.5656,62.75
2009-02-20,15269281.0,755611566.02,6.17,12.47,5.85,1014.81,2.0,534171767.81,7381734.0,10794460.0,365290519.42,0.0,0.0,209065.0,5.41,0.0,0.0,0.0,0.12,91669.0,3921.0,0.0,0.0,5.41,209065.0,0.0,0.0,0.0,481.96,0.0,3.71,0.0,27.92,27.92,19061818.0,943288040.23,59081.0,1188.94,28.84,17.3,0.11,21.02,0.5774,62.52
2009-02-23,15779207.0,751869910.54,6.37,12.81,6.05,1048.1,2.0,544339955.54,7643583.0,11423855.0,364212223.49,0.0,0.0,157879.0,34.33,0.0,200000.0,0.0,9.43,523226.0,130678.0,0.0,0.0,34.33,157879.0,12.04,234648.0,93831.0,495.08,2.34,0.0,0.0,28.72,28.72,18972752.0,904040446.96,0.0,1160.46,29.9,16.75,0.1048,20.28,0.5928,60.2
2009-02-24,15956826.0,743030083.87,6.44,12.77,6.11,1037.86,2.0,536340394.44,7727112.0,11518094.0,359813203.29,0.0,0.0,25773.0,3.02,0.0,5000.0,0.0,2.07,103239.0,17244.0,0.0,0.0,3.02,25773.0,0.31,75000.0,14000.0,485.91,1.63,0.0,0.0,28.89,28.89,19015886.0,885475305.02,0.0,1128.13,30.11,16.7,0.1065,20.72,0.5967,58.83
2009-02-25,15879095.0,733628983.08,6.41,12.6,6.09,1023.12,2.0,544972144.9,7506487.0,11795696.0,346806692.97,0.0,0.0,51178.0,15.9,0.0,0.0,0.0,22.65,279786.0,363603.0,0.0,0.0,15.9,51178.0,0.0,92800.0,2184.0,464.88,0.0,0.06,0.0,28.22,28.22,19096812.0,882290506.33,1000.0,1117.0,29.39,16.77,0.1106,21.56,0.5969,58.37
2009-02-26,15912461.0,745813303.77,6.43,12.7,6.1,1026.48,2.0,553798891.96,7585469.0,11815696.0,355529147.6,0.0,0.0,1383.0,1.39,0.0,0.0,0.0,1.19,30000.0,57493.0,0.0,0.0,1.39,1383.0,0.0,135092.0,10000.0,471.99,0.7,0.0,0.0,28.52,28.52,19007508.0,890877428.57,0.0,1116.56,29.71,16.83,0.1103,21.44,0.5984,59.215
2009-02-27,13877117.0,638829095.54,5.6,11.15,5.32,882.16,2.0,459378235.37,7045619.0,9978953.0,324343047.14,0.0,0.0,5978.0,12.89,0.0,0.0,0.0,33.06,217876.0,560704.0,0.0,0.0,12.89,5978.0,0.0,14876.0,2054619.0,441.46,144.04,0.0,0.0,26.55,26.55,19494748.0,897435125.23,0.0,1140.08,27.91,15.74,0.0927,19.25,0.5229,58.16
2009-03-02,14292178.0,633218447.78,5.77,11.47,5.48,897.19,2.0,463828818.6,6970696.0,10468937.0,308838394.05,0.0,0.0,4084.0,44.39,0.0,0.0,0.0,3.0,751456.0,79007.0,0.0,0.0,44.39,4084.0,0.0,0.0,261472.0,430.07,15.68,0.0,0.0,26.04,26.04,19800384.0,877260864.08,0.0,1125.48,27.65,15.45,0.0955,18.64,0.5339,55.975
2009-03-03,14441131.0,646561795.65,5.83,11.52,5.53,886.17,2.0,456354272.94,7742003.0,10192795.0,346626823.18,0.0,0.0,337048.0,0.14,0.0,0.0,0.0,11.18,1259.0,184163.0,0.0,0.0,0.14,337048.0,0.0,618422.0,277401.0,465.38,23.77,0.0,0.0,28.86,28.86,19088328.0,854627219.14,0.0,1072.07,30.27,15.61,0.0908,17.14,0.5382,56.565
2009-03-04,14306478.0,691094030.19,5.78,11.28,5.48,890.12,2.0,496490269.88,7460035.0,10277946.0,360367216.41,0.0,0.0,39310.0,6.03,0.0,0.0,0.0,25.86,100424.0,483353.0,0.0,0.0,6.03,39310.0,0.0,162075.0,15273.0,462.73,2.6,0.0,0.0,27.82,27.82,19352680.0,934857734.81,0.0,1140.84,28.86,15.54,0.0922,17.22,0.5336,61.03
2009-03-05,13933089.0,645596503.33,5.63,10.82,5.34,899.51,2.0,489650288.53,6929437.0,10567500.0,321078857.48,0.0,0.0,86100.0,29.89,0.0,50000.0,0.0,35.09,248236.0,649948.0,0.0,0.0,29.89,86100.0,3.05,33250.0,8682.0,444.93,0.0,0.0,0.0,26.32,26.32,19400880.0,898949277.47,0.0,1147.46,27.94,15.44,0.1012,19.72,0.5292,58.54
