DATE,AUB FP Equity_DX_SI_QTY,AUB FP Equity_DX_SHORT_INTEREST_VALUE,AUB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AUB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AUB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AUB FP Equity_DX_SI_MV,AUB FP Equity_DX_DSS,AUB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AUB FP Equity_DX_SUPPLY_SI_QTY,AUB FP Equity_DX_BROKER_SI_QTY,AUB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AUB FP Equity_DX_BROKER_SI_MV_NEW_x,AUB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AUB FP Equity_DX_SUPPLY_SI_QTY_INC_x,AUB FP Equity_DX_BROKER_SI_MV_INC_x,AUB FP Equity_DX_SUPPLY_SI_MV_NEW,AUB FP Equity_DX_BROKER_SI_QTY_ADD,AUB FP Equity_DX_BROKER_SI_QTY_NEW,AUB FP Equity_DX_SUPPLY_SI_MV_DEC,AUB FP Equity_DX_BROKER_SI_QTY_INC,AUB FP Equity_DX_SUPPLY_SI_QTY_DEC,AUB FP Equity_DX_BROKER_SI_MV_NEW_y,AUB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AUB FP Equity_DX_BROKER_SI_MV_INC_y,AUB FP Equity_DX_SUPPLY_SI_QTY_INC_y,AUB FP Equity_DX_BROKER_SI_MV_ADD,AUB FP Equity_DX_SUPPLY_SI_QTY_ADD,AUB FP Equity_DX_BROKER_SI_QTY_DEC,AUB FP Equity_DX_SUPPLY_SI_MV,AUB FP Equity_DX_BROKER_SI_MV_DEC,AUB FP Equity_DX_SUPPLY_SI_MV_RMV,AUB FP Equity_DX_BROKER_SI_MV_RMV,AUB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AUB FP Equity_DX_UTILIZATION_QUANTITY,AUB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AUB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AUB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AUB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AUB FP Equity_DX_ACTIVE_UTILIZATION_MV,AUB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AUB FP Equity_DX_BROKER_SI_CON_RATIO,AUB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AUB FP Equity_DX_DEMAND_SUPPLY_RATIO,AUB FP Equity_PX_LAST
2018-02-26,539.0,19889.1,0.01,0.04,0.0,0.02,0.0,19889.1,36.0,539.0,1328.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,319710.0,11797299.0,0.0,11.85,0.01,0.0,1.0,100.0,0.0017,36.9
2018-02-27,539.0,19943.0,0.01,0.04,0.0,0.02,0.0,19943.0,36.0,539.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,319710.0,11829270.0,0.0,11.81,0.01,0.0,1.0,100.0,0.0017,37.0
2018-02-28,539.0,20293.35,0.01,0.04,0.0,0.02,0.0,20293.35,36.0,539.0,1355.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,313784.0,11813967.6,0.0,11.66,0.01,0.0,1.0,100.0,0.0017,37.65
2018-03-01,539.0,20212.5,0.01,0.04,0.0,0.02,0.0,20212.5,36.0,539.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,313784.0,11766900.0,0.0,11.79,0.01,0.0,1.0,100.0,0.0017,37.5
2018-03-02,539.0,19754.35,0.01,0.04,0.0,0.02,0.0,19754.35,36.0,539.0,1319.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,316756.0,11609107.4,0.0,11.8,0.01,0.0,1.0,100.0,0.0017,36.65
2018-03-05,539.0,19889.1,0.01,0.04,0.0,0.02,0.0,19889.1,36.0,539.0,1328.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,316756.0,11688296.4,0.0,11.62,0.01,0.0,1.0,100.0,0.0017,36.9
2018-03-06,539.0,19916.05,0.01,0.04,0.0,0.02,0.0,19916.05,36.0,539.0,1330.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,321804.0,11890657.8,0.0,11.87,0.01,0.0,1.0,100.0,0.0017,36.95
2018-03-07,539.0,19943.0,0.01,0.04,0.0,0.02,0.0,19943.0,36.0,539.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,321036.0,11878332.0,0.0,11.86,0.01,0.0,1.0,100.0,0.0017,37.0
2018-03-08,539.0,19943.0,0.01,0.04,0.0,0.02,0.0,19943.0,36.0,539.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,321036.0,11878332.0,0.0,11.89,0.01,0.0,1.0,100.0,0.0017,37.0
2018-03-09,539.0,19943.0,0.01,0.05,0.0,0.02,0.0,19943.0,36.0,539.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,319453.0,11819761.0,0.0,11.82,0.01,0.0,1.0,100.0,0.0017,37.0
2018-03-12,539.0,19943.0,0.01,0.05,0.0,0.02,0.0,19943.0,36.0,539.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,319453.0,11819761.0,0.0,11.82,0.01,0.0,1.0,100.0,0.0017,37.0
2018-03-13,539.0,19943.0,0.01,0.05,0.0,0.02,0.0,19943.0,36.0,539.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,319817.0,11833229.0,0.0,11.82,0.01,0.0,1.0,100.0,0.0017,37.0
2018-03-14,539.0,19996.9,0.01,0.05,0.0,0.02,0.0,19996.9,36.0,539.0,1335.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,313422.0,11627956.2,0.0,11.61,0.01,0.0,1.0,100.0,0.0017,37.1
2018-03-15,539.0,20643.7,0.01,0.05,0.0,0.02,0.0,20643.7,36.0,539.0,1378.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,304773.0,11672805.9,0.0,11.4,0.01,0.0,1.0,100.0,0.0018,38.3
2018-03-16,539.0,21021.0,0.01,0.04,0.0,0.02,0.0,21021.0,36.0,539.0,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,307691.0,11999949.0,0.0,11.84,0.01,0.0,1.0,100.0,0.0018,39.0
2018-03-19,539.0,21694.75,0.01,0.04,0.0,0.02,0.0,21694.75,36.0,539.0,1449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,312764.0,12588751.0,0.0,12.23,0.01,0.0,1.0,100.0,0.0017,40.25
2018-03-20,539.0,22422.4,0.01,0.04,0.0,0.02,0.0,22422.4,36.0,539.0,1497.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,313083.0,13024252.8,0.0,12.71,0.01,0.0,1.0,100.0,0.0017,41.6
2018-03-21,539.0,21991.2,0.01,0.04,0.0,0.02,0.0,21991.2,36.0,539.0,1468.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,313134.0,12775867.2,0.0,12.96,0.01,0.0,1.0,100.0,0.0017,40.8
2018-03-22,539.0,21182.7,0.01,0.04,0.0,0.02,0.0,21182.7,36.0,539.0,1414.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,314732.0,12368967.6,0.0,12.73,0.01,0.0,1.0,100.0,0.0017,39.3
2018-03-23,539.0,21344.4,0.01,0.04,0.0,0.02,0.0,21344.4,36.0,539.0,1425.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,314732.0,12463387.2,0.0,12.4,0.01,0.0,1.0,100.0,0.0017,39.6
2018-03-26,6339.0,255461.7,0.11,0.5,0.05,0.25,0.0,21721.7,5836.0,539.0,235190.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.0,0.0,0.23,0.0,0.0,0.0,1.85,1.85,308932.0,12449959.6,0.0,12.28,1.85,8.48,0.8448,91.52,0.0201,40.3
2018-03-27,539.0,22799.7,0.01,0.04,0.0,0.02,0.0,22799.7,36.0,539.0,1522.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,328633.0,13901175.9,0.0,13.39,0.01,0.0,1.0,100.0,0.0016,42.3
2018-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,0.0,0.02,0.0,0.0,0.0,0.0,330918.0,14014377.3,0.0,14.01,0.0,0.0,0.0,0.0,0.0,42.35
2018-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337238.0,14079686.5,0.0,14.24,0.0,0.0,0.0,0.0,0.0,41.75
2018-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340425.0,14212743.75,0.0,14.24,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340997.0,14236624.75,0.0,14.26,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03,3113.0,128566.9,0.05,0.26,0.02,0.13,0.0,0.0,3113.0,0.0,128566.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3113.0,0.0,0.13,0.0,0.0,0.0,15.3,0.95,17236.0,711846.8,0.0,0.72,15.3,0.0,1.0,100.0,0.0095,41.3
2018-04-04,3113.0,127633.0,0.05,0.26,0.02,0.13,0.0,127633.0,3113.0,3113.0,127633.0,0.0,0.0,0.0,0.0,0.0,3113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.0,15.3,0.83,17236.0,706676.0,0.0,0.71,15.3,0.0,1.0,100.0,0.0083,41.0
2018-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,3113.0,0.0,0.0,0.0,0.0,0.0,0.0,3113.0,0.0,0.13,0.0,0.0,0.0,0.0,377600.0,15481600.0,0.0,15.58,0.0,0.0,0.0,100.0,0.0,41.0
2018-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377600.0,15443840.0,0.0,15.53,0.0,0.0,0.0,0.0,0.0,40.9
2018-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377600.0,15387200.0,0.0,15.48,0.0,0.0,0.0,0.0,0.0,40.75
2018-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377532.0,15441058.8,0.0,15.45,0.0,0.0,0.0,0.0,0.0,40.9
2018-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377532.0,16007356.8,0.0,15.61,0.0,0.0,0.0,0.0,0.0,42.4
2018-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376901.0,15754461.8,0.0,15.94,0.0,0.0,0.0,0.0,0.0,41.8
2018-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376262.0,15708938.5,0.0,15.72,0.0,0.0,0.0,0.0,0.0,41.75
2018-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376262.0,15746564.7,0.0,15.71,0.0,0.0,0.0,0.0,0.0,41.85
2018-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376262.0,15539620.6,0.0,15.71,0.0,0.0,0.0,0.0,0.0,41.3
2018-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376750.0,15861175.0,0.0,15.62,0.0,0.0,0.0,0.0,0.0,42.1
2018-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378809.0,15341764.5,0.0,15.84,0.0,0.0,0.0,0.0,0.0,40.5
2018-04-20,1000.0,39950.0,0.02,0.07,0.01,0.04,0.0,39950.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0026,39.95
2018-04-23,1000.0,40000.0,0.02,0.07,0.01,0.04,0.0,40000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0027,40.0
2018-04-24,1500.0,59175.0,0.03,0.1,0.01,0.06,0.0,59175.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.56,0.5608,67.44,0.004,39.45
2018-04-25,5087.0,193560.35,0.09,0.33,0.04,0.2,0.0,193560.35,0.0,5087.0,0.0,0.0,0.0,0.0,0.0,0.0,3587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375931.0,14304174.55,0.0,14.77,0.0,19.86,0.5438,70.34,0.0135,38.05
2018-04-26,6402.0,254159.4,0.11,0.41,0.05,0.25,0.0,254159.4,0.0,6402.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378986.0,15045744.2,0.0,14.65,0.0,20.24,0.3801,55.21,0.0169,39.7
2018-04-27,2684.0,106018.0,0.05,0.17,0.02,0.11,0.0,106018.0,0.0,2684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3757.0,0.0,0.14,0.0,0.0,0.0,0.0,378986.0,14969947.0,0.0,14.97,0.0,38.29,0.3617,41.96,0.0071,39.5
2018-04-30,2589.0,103560.0,0.04,0.16,0.02,0.1,0.0,103560.0,0.0,2589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,375569.0,15022760.0,0.0,14.89,0.0,39.59,0.3587,40.09,0.0069,40.0
2018-05-01,8089.0,323560.0,0.14,0.55,0.06,0.33,0.0,323560.0,0.0,8089.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375832.0,15033280.0,0.0,15.04,0.0,12.91,0.495,67.63,0.0215,0.0
2018-05-02,9089.0,363560.0,0.16,0.62,0.07,0.37,0.0,363560.0,0.0,9089.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376789.0,15071560.0,0.0,15.07,0.0,16.84,0.4169,60.18,0.0241,40.0
2018-05-03,9089.0,367195.6,0.16,0.63,0.07,0.37,0.0,367195.6,0.0,9089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345689.0,13965835.6,0.0,13.83,0.0,16.82,0.4163,60.11,0.0263,40.4
2018-05-04,9089.0,367650.05,0.16,0.65,0.07,0.37,0.0,367650.05,0.0,9089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345689.0,13983120.05,0.0,13.91,0.0,16.84,0.4169,60.17,0.0263,40.45
2018-05-07,10219.0,402117.65,0.17,0.75,0.08,0.41,0.0,316334.65,2180.0,8039.0,85783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180.0,1050.0,0.09,0.04,0.0,0.0,0.63,0.63,342387.0,13472928.45,0.0,13.75,0.64,21.3,0.3663,53.7,0.0297,39.35
2018-05-08,10219.0,407738.1,0.17,0.76,0.08,0.41,0.0,407738.1,2180.0,10219.0,86982.0,0.0,0.0,0.0,0.0,0.0,2180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.63,0.63,342737.0,13675206.3,0.0,13.57,0.63,22.91,0.3579,52.32,0.0296,39.9
2018-05-09,10219.0,396497.2,0.17,0.78,0.08,0.42,0.0,396497.2,2180.0,10219.0,84584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.63,0.63,341800.0,13261840.0,0.0,13.55,0.64,22.94,0.3603,52.58,0.0297,38.8
2018-05-10,10219.0,403139.55,0.17,0.79,0.08,0.41,0.0,403139.55,2180.0,10219.0,86001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.63,0.63,341800.0,13484010.0,0.0,13.36,0.63,22.74,0.3583,52.42,0.0297,39.45
2018-05-11,10219.0,403139.55,0.17,0.83,0.08,0.4,0.0,317138.55,2180.0,8039.0,86001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180.0,0.09,0.09,0.0,0.0,0.64,0.64,341000.0,13452450.0,0.0,13.45,0.63,21.14,0.3652,53.62,0.0298,39.45
2018-05-14,6139.0,242183.55,0.1,0.53,0.05,0.24,0.0,242183.55,2180.0,6139.0,86001.0,0.0,0.0,0.0,0.0,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4500.0,0.09,0.18,0.0,0.0,0.63,0.63,341302.0,13464363.9,0.0,13.48,0.63,24.87,0.2932,42.01,0.0179,39.45
2018-05-15,4694.0,185178.3,0.08,0.41,0.04,0.19,0.0,185178.3,0.0,4694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2180.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.0,0.0,0.06,0.0,0.0,0.0,0.0,343482.0,13550364.9,0.0,13.59,0.0,24.35,0.2579,32.44,0.0137,39.45
2018-05-16,9694.0,385336.5,0.16,0.88,0.07,0.39,0.0,186586.5,5000.0,4694.0,198750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.2,0.0,0.0,0.0,1.46,1.46,338482.0,13454659.5,0.0,13.41,1.45,15.75,0.4463,63.19,0.0282,39.75
2018-05-17,12039.0,478550.25,0.2,1.12,0.09,0.49,0.0,478550.25,5000.0,12039.0,198750.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,7845.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,500.0,0.2,0.02,0.0,0.0,1.46,1.46,338533.0,13456686.75,0.0,13.48,1.45,40.7,0.3618,42.7,0.035,39.75
2018-05-18,12039.0,469039.42,0.2,1.16,0.09,0.49,0.0,469039.42,5000.0,12039.0,194799.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.46,1.46,337624.0,13153830.36,0.0,13.4,1.46,40.32,0.3614,43.01,0.0351,39.2
2018-05-21,8456.0,334857.6,0.14,0.83,0.06,0.34,0.0,334857.6,6072.0,8456.0,240451.2,0.0,0.0,0.0,0.0,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1072.0,4655.0,0.24,0.19,0.0,0.0,1.77,1.77,336552.0,13327459.2,0.0,13.22,1.77,16.07,0.4024,58.93,0.0247,39.6
2018-05-22,8456.0,330206.8,0.14,0.91,0.06,0.33,0.0,330206.8,6072.0,8456.0,237111.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.77,1.77,337672.0,13186091.6,0.0,13.32,1.77,16.29,0.3973,58.36,0.0246,39.05
2018-05-23,8456.0,325133.2,0.14,0.93,0.06,0.33,0.0,325133.2,2386.0,8456.0,91741.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,3686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.7,0.7,340030.0,13074153.5,0.0,13.28,0.7,16.43,0.3962,58.23,0.0247,38.45
2018-05-24,8417.0,319846.0,0.14,0.93,0.06,0.32,0.0,319846.0,2386.0,8417.0,90668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.09,0.0,0.0,0.0,0.7,0.7,337781.0,12835678.0,0.0,13.02,0.7,16.36,0.4013,58.67,0.0247,38.0
2018-05-25,10974.0,408781.5,0.19,1.2,0.08,0.42,0.0,408781.5,4943.0,10974.0,184126.75,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.01,2932.0,375.0,0.0,0.0,0.11,0.0,0.0,2932.0,375.0,0.19,0.02,0.0,0.0,1.48,1.48,328065.0,12220421.25,0.0,12.52,1.48,36.74,0.3521,44.77,0.033,37.25
2018-05-28,10005.0,381190.5,0.17,0.96,0.08,0.38,0.0,381190.5,4943.0,10005.0,188328.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.0,0.18,0.04,0.0,0.0,1.48,1.48,328065.0,12499276.5,0.0,12.51,1.45,39.35,0.4157,50.09,0.03,38.1
