DATE,VIL FP Equity_DX_SI_QTY,VIL FP Equity_DX_SHORT_INTEREST_VALUE,VIL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VIL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VIL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VIL FP Equity_DX_SI_MV,VIL FP Equity_DX_DSS,VIL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VIL FP Equity_DX_SUPPLY_SI_QTY,VIL FP Equity_DX_BROKER_SI_QTY,VIL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VIL FP Equity_DX_BROKER_SI_MV_NEW_x,VIL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VIL FP Equity_DX_SUPPLY_SI_QTY_INC_x,VIL FP Equity_DX_BROKER_SI_MV_INC_x,VIL FP Equity_DX_SUPPLY_SI_MV_NEW,VIL FP Equity_DX_BROKER_SI_QTY_ADD,VIL FP Equity_DX_BROKER_SI_QTY_NEW,VIL FP Equity_DX_SUPPLY_SI_MV_DEC,VIL FP Equity_DX_BROKER_SI_QTY_INC,VIL FP Equity_DX_SUPPLY_SI_QTY_DEC,VIL FP Equity_DX_BROKER_SI_MV_NEW_y,VIL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VIL FP Equity_DX_BROKER_SI_MV_INC_y,VIL FP Equity_DX_SUPPLY_SI_QTY_INC_y,VIL FP Equity_DX_BROKER_SI_MV_ADD,VIL FP Equity_DX_SUPPLY_SI_QTY_ADD,VIL FP Equity_DX_BROKER_SI_QTY_DEC,VIL FP Equity_DX_SUPPLY_SI_MV,VIL FP Equity_DX_BROKER_SI_MV_DEC,VIL FP Equity_DX_SUPPLY_SI_MV_RMV,VIL FP Equity_DX_BROKER_SI_MV_RMV,VIL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VIL FP Equity_DX_UTILIZATION_QUANTITY,VIL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VIL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VIL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VIL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VIL FP Equity_DX_ACTIVE_UTILIZATION_MV,VIL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VIL FP Equity_DX_BROKER_SI_CON_RATIO,VIL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VIL FP Equity_DX_DEMAND_SUPPLY_RATIO,VIL FP Equity_PX_LAST
2018-11-06,41469.0,190757.4,0.18,5.85,0.05,0.2,0.0,0.0,41469.0,0.0,190757.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,7.76,7.76,493109.0,2268301.4,0.0,2.36,7.8,0.0,1.0,100.0,0.0776,4.6
2018-11-07,41469.0,190757.4,0.18,5.76,0.05,0.2,0.0,0.0,41469.0,0.0,190757.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,7.76,7.76,493109.0,2268301.4,0.0,2.33,7.79,0.0,1.0,100.0,0.0776,4.6
2018-11-08,41469.0,189513.33,0.18,6.49,0.05,0.2,0.0,0.0,41469.0,0.0,189513.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,7.76,7.76,493109.0,2253508.13,0.0,2.33,7.79,0.0,1.0,100.0,0.0776,4.57
2018-11-09,41469.0,190342.71,0.18,6.42,0.05,0.2,0.0,0.0,41469.0,0.0,190342.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,7.76,7.76,493109.0,2263370.31,0.0,2.32,7.78,0.0,1.0,100.0,0.0776,4.59
2018-11-12,41469.0,182463.6,0.18,6.81,0.05,0.2,0.0,0.0,41469.0,0.0,182463.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,7.76,7.76,493109.0,2169679.6,0.0,2.31,7.81,0.0,1.0,100.0,0.0776,4.4
2018-11-13,41469.0,182463.6,0.18,6.64,0.05,0.19,0.0,0.0,41469.0,0.0,182463.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,7.76,7.76,493109.0,2169679.6,0.0,2.28,7.81,0.0,1.0,100.0,0.0776,4.4
2018-11-14,41469.0,182048.91,0.18,6.58,0.05,0.19,0.0,0.0,41469.0,0.0,182048.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,7.76,7.76,493109.0,2164748.51,0.0,2.27,7.81,0.0,1.0,100.0,0.0776,4.39
2018-11-15,41469.0,182048.91,0.18,6.65,0.05,0.19,0.0,0.0,41469.0,0.0,182048.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,7.76,7.76,493109.0,2164748.51,0.0,2.25,7.8,0.0,1.0,100.0,0.0776,4.39
2018-11-16,41469.0,181634.22,0.18,6.68,0.05,0.19,0.0,0.0,41469.0,0.0,181634.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,7.76,7.76,493109.0,2159817.42,0.0,2.26,7.82,0.0,1.0,100.0,0.0776,4.38
2018-11-19,41469.0,182048.91,0.18,6.78,0.05,0.19,0.0,0.0,41469.0,0.0,182048.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,7.76,7.76,493109.0,2164748.51,0.0,2.26,7.81,0.0,1.0,100.0,0.0776,4.39
2018-11-20,41469.0,181634.22,0.18,6.74,0.05,0.19,0.0,0.0,41469.0,0.0,181634.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,7.76,7.76,493109.0,2159817.42,0.0,2.26,7.82,0.0,1.0,100.0,0.0776,4.38
2018-11-21,41469.0,181634.22,0.18,6.99,0.05,0.19,0.0,0.0,41469.0,0.0,181634.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,7.76,7.76,493109.0,2159817.42,0.0,2.25,7.84,0.0,1.0,100.0,0.0776,0.0
2018-11-22,18903.0,82228.05,0.08,3.5,0.02,0.08,0.0,0.0,18903.0,0.0,82228.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,22566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,3.52,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0352,4.35
2018-11-23,18903.0,79203.57,0.08,3.46,0.02,0.08,0.0,0.0,18903.0,0.0,79203.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,3.52,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0352,4.19
2018-11-26,35225.0,147592.75,0.15,6.4,0.05,0.15,0.0,34194.59,27064.0,8161.0,113398.16,0.0,0.0,0.0,0.0,0.0,8161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,8161.0,0.0,0.11,0.0,0.0,0.0,5.04,5.04,509705.0,2135663.95,0.0,2.13,5.11,0.0,1.0,100.0,0.0656,4.19
2018-11-27,18909.0,78661.44,0.08,3.57,0.02,0.08,0.0,24.96,18909.0,6.0,78661.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,8155.0,0.0,0.0,0.0,0.0,0.0,0.0,8155.0,0.08,0.03,0.0,0.0,100.0,3.53,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0353,4.16
2018-11-28,18909.0,78472.35,0.08,4.19,0.02,0.08,0.0,24.9,18909.0,6.0,78472.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,3.53,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0353,4.15
2018-11-29,18915.0,78497.25,0.08,4.49,0.02,0.08,0.0,24.9,18909.0,6.0,78472.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,3.53,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0353,4.15
2018-11-30,18909.0,79417.8,0.08,4.9,0.02,0.08,0.0,25.2,18909.0,6.0,79417.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,3.53,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0353,4.2
2018-12-03,78909.0,362192.31,0.34,20.22,0.1,0.33,0.0,137727.54,48909.0,30006.0,224492.31,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,30000.0,0.0,0.21,0.0,0.0,0.0,9.12,9.12,487351.0,2236941.09,0.0,2.06,9.06,0.02,0.9996,99.98,0.1471,4.59
2018-12-04,78909.0,350355.96,0.34,18.82,0.1,0.36,0.0,133226.64,48909.0,30006.0,217155.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,9.12,9.12,487351.0,2163838.44,0.0,2.23,9.14,0.02,0.9996,99.98,0.1471,4.44
2018-12-05,78909.0,343254.15,0.34,19.51,0.1,0.35,0.0,130526.1,48909.0,30006.0,212754.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,9.12,9.12,487351.0,2119976.85,0.0,2.15,9.06,0.02,0.9996,99.98,0.1471,4.35
2018-12-06,78909.0,341675.97,0.34,22.52,0.1,0.34,0.0,129925.98,48909.0,30006.0,211775.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,9.12,9.12,487351.0,2110229.83,0.0,2.12,9.11,0.02,0.9996,99.98,0.1471,4.33
2018-12-07,78909.0,341675.97,0.34,23.18,0.1,0.34,0.0,129925.98,48909.0,30006.0,211775.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,9.1,9.1,488830.0,2116633.9,0.0,2.12,9.09,0.02,0.9996,99.98,0.1467,4.33
2018-12-10,78909.0,337730.52,0.34,28.32,0.1,0.34,0.0,128425.68,48909.0,30006.0,209330.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,9.1,9.1,488830.0,2092192.4,0.0,2.11,9.07,0.02,0.9996,99.98,0.1467,4.28
2018-12-11,78909.0,322737.81,0.34,28.98,0.1,0.34,0.0,122724.54,48909.0,30006.0,200037.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,9.1,9.1,488830.0,1999314.7,0.0,2.08,9.11,0.02,0.9996,99.98,0.1467,4.09
2018-12-12,75409.0,316717.8,0.32,27.69,0.1,0.31,0.0,126025.2,45409.0,30006.0,190717.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,8.44,8.44,492330.0,2067786.0,0.0,2.03,8.51,0.02,0.9996,99.98,0.1402,4.2
2018-12-13,75409.0,318225.98,0.32,21.36,0.1,0.32,0.0,126625.32,45409.0,30006.0,191625.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,8.44,8.44,492330.0,2077632.6,0.0,2.07,8.47,0.02,0.9996,99.98,0.1402,4.22
2018-12-14,75409.0,325766.88,0.32,21.05,0.1,0.32,0.0,129625.92,45409.0,30006.0,196166.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,8.44,8.44,492330.0,2126865.6,0.0,2.09,8.5,0.02,0.9996,99.98,0.1402,4.32
2018-12-17,75409.0,320488.25,0.32,21.98,0.1,0.32,0.0,127525.5,45409.0,30006.0,192988.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,8.44,8.44,492330.0,2092402.5,0.0,2.11,8.41,0.02,0.9996,99.98,0.1402,4.25
2018-12-18,75409.0,315209.62,0.32,22.29,0.1,0.32,0.0,125425.08,45409.0,30006.0,189809.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,8.44,8.44,492330.0,2057939.4,0.0,2.08,8.4,0.02,0.9996,99.98,0.1402,4.18
2018-12-19,75409.0,315209.62,0.32,22.91,0.1,0.32,0.0,125425.08,45409.0,30006.0,189809.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,8.44,8.44,492330.0,2057939.4,0.0,2.06,8.44,0.02,0.9996,99.98,0.1402,4.18
2018-12-20,75409.0,312947.35,0.32,23.26,0.1,0.31,0.0,124524.9,45409.0,30006.0,188447.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,8.44,8.44,492330.0,2043169.5,0.0,2.05,8.43,0.02,0.9996,99.98,0.1402,4.15
2018-12-21,75409.0,312947.35,0.32,15.77,0.1,0.31,0.0,124524.9,45409.0,30006.0,188447.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,8.44,8.44,492330.0,2043169.5,0.0,2.04,8.44,0.02,0.9996,99.98,0.1402,4.15
2018-12-24,75409.0,314455.53,0.32,15.91,0.1,0.31,0.0,125125.02,45409.0,30006.0,189355.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,8.44,8.44,492330.0,2053016.1,0.0,2.05,8.46,0.02,0.9996,99.98,0.1402,4.17
2018-12-25,75409.0,314455.53,0.32,16.51,0.1,0.31,0.0,125125.02,45409.0,30006.0,189355.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,8.44,8.44,492330.0,2053016.1,0.0,2.05,8.44,0.02,0.9996,99.98,0.1402,0.0
2018-12-26,75409.0,314455.53,0.32,16.51,0.1,0.31,0.0,125125.02,45409.0,30006.0,189355.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,8.44,8.44,492330.0,2053016.1,0.0,2.05,8.44,0.02,0.9996,99.98,0.1402,0.0
2018-12-27,45409.0,188447.35,0.19,9.94,0.06,0.19,0.0,124524.9,15409.0,30006.0,63947.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,2.87,0.0,0.0,0.0,0.0,100.0,0.02,0.9996,99.98,0.0844,4.15
2018-12-28,15409.0,63947.35,0.07,3.46,0.02,0.06,0.0,24.9,15409.0,6.0,63947.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.06,0.13,0.0,0.0,100.0,2.87,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0287,4.15
2018-12-31,15409.0,64717.8,0.07,3.46,0.02,0.06,0.0,25.2,15409.0,6.0,64717.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,2.87,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0287,4.2
2019-01-01,15409.0,64717.8,0.07,3.37,0.02,0.06,0.0,25.2,15409.0,6.0,64717.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,2.87,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0287,0.0
2019-01-02,15409.0,63485.08,0.07,3.37,0.02,0.06,0.0,24.72,15409.0,6.0,63485.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,2.87,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0287,4.12
2019-01-03,15409.0,63485.08,0.07,3.37,0.02,0.06,0.0,24.72,15409.0,6.0,63485.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,2.87,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0287,4.12
2019-01-04,15409.0,63947.35,0.07,3.46,0.02,0.06,0.0,24.9,15409.0,6.0,63947.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,2.87,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0287,4.15
2019-01-07,15409.0,63947.35,0.07,3.54,0.02,0.06,0.0,24.9,15409.0,6.0,63947.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,2.87,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0287,4.15
2019-01-08,15409.0,63947.35,0.07,3.52,0.02,0.06,0.0,24.9,15409.0,6.0,63947.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,2.87,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0287,4.15
2019-01-09,15409.0,66258.7,0.07,3.49,0.02,0.06,0.0,25.8,15409.0,6.0,66258.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,2.87,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0287,4.3
2019-01-10,15409.0,67799.6,0.07,3.55,0.02,0.07,0.0,26.4,15409.0,6.0,67799.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,2.87,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0287,4.4
2019-01-11,65409.0,287799.6,0.28,15.03,0.08,0.29,0.0,110026.4,40409.0,25006.0,177799.6,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,25000.0,0.0,0.18,0.0,0.0,0.0,23.6,7.06,130811.0,575568.4,0.0,0.58,23.6,0.02,0.9995,99.98,0.1143,4.4
2019-01-14,65409.0,307422.3,0.28,15.42,0.08,0.29,0.0,117528.2,40409.0,25006.0,189922.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,23.6,7.03,130811.0,614811.7,0.0,0.58,23.6,0.02,0.9995,99.98,0.1138,4.7
2019-01-15,65409.0,306768.21,0.28,15.32,0.08,0.31,0.0,117278.14,40409.0,25006.0,189518.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,23.6,7.03,130811.0,613503.59,0.0,0.61,23.62,0.02,0.9995,99.98,0.1138,4.69
2019-01-16,65409.0,311346.84,0.28,15.27,0.08,0.31,0.0,119028.56,40409.0,25006.0,192346.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,23.6,7.03,130811.0,622660.36,0.0,0.62,23.5,0.02,0.9995,99.98,0.1138,4.76
2019-01-17,65409.0,307422.3,0.28,15.59,0.08,0.31,0.0,117528.2,40409.0,25006.0,189922.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,23.6,7.03,130811.0,614811.7,0.0,0.61,23.69,0.02,0.9995,99.98,0.1138,4.7
2019-01-18,65409.0,317233.65,0.28,17.38,0.08,0.31,0.0,121279.1,40409.0,25006.0,195983.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,23.6,7.03,130811.0,634433.35,0.0,0.63,23.39,0.02,0.9995,99.98,0.1138,4.85
2019-01-21,65409.0,310692.75,0.28,16.59,0.08,0.31,0.0,118778.5,40409.0,25006.0,191942.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,23.6,7.03,130811.0,621352.25,0.0,0.62,23.75,0.02,0.9995,99.98,0.1138,4.75
2019-01-22,87170.0,414057.5,0.37,21.66,0.11,0.41,0.0,118778.5,62170.0,25006.0,295307.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21761.0,0.0,0.3,0.0,0.0,0.0,10.82,10.82,512666.0,2435163.5,0.0,2.44,10.81,46.53,0.5023,53.46,0.1516,4.75
2019-01-23,87170.0,431491.5,0.37,21.64,0.11,0.42,0.0,123779.7,62170.0,25006.0,307741.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,10.82,10.82,512666.0,2537696.7,0.0,2.47,10.84,46.53,0.5023,53.46,0.1516,4.95
2019-01-24,87170.0,448053.8,0.37,19.9,0.11,0.44,0.0,128530.84,62170.0,25006.0,319553.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,10.82,10.82,512666.0,2635103.24,0.0,2.57,10.84,46.53,0.5023,53.46,0.1516,5.14
2019-01-25,87170.0,465487.8,0.37,18.37,0.11,0.45,0.0,133532.04,62170.0,25006.0,331987.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,10.82,10.82,512666.0,2737636.44,0.0,2.62,10.89,45.63,0.5037,54.36,0.1516,5.34
2019-01-28,65409.0,332277.72,0.28,13.78,0.08,0.34,0.0,127030.48,40409.0,25006.0,205277.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,21761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,23.6,7.03,130811.0,664519.88,0.0,0.66,23.95,0.02,0.9995,99.98,0.1137,5.08
2019-01-29,65409.0,328353.18,0.28,16.92,0.08,0.33,0.0,125530.12,40409.0,25006.0,202853.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,23.6,7.03,130811.0,656671.22,0.0,0.66,23.6,0.02,0.9995,99.98,0.1137,5.02
2019-01-30,65409.0,333585.9,0.28,17.25,0.08,0.33,0.0,127530.6,40409.0,25006.0,206085.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,23.6,7.03,130811.0,667136.1,0.0,0.66,23.6,0.02,0.9995,99.98,0.1137,5.1
2019-01-31,65403.0,329631.12,0.28,16.34,0.08,0.33,0.0,126000.0,40403.0,25000.0,203631.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.2,0.0,0.0,0.0,23.6,7.03,130811.0,659287.44,0.0,0.66,23.68,0.0,1.0,100.0,0.1137,5.04
2019-02-01,65403.0,333555.3,0.28,16.8,0.08,0.33,0.0,127500.0,40403.0,25000.0,206055.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,23.6,7.03,130811.0,667136.1,0.0,0.67,23.52,0.0,1.0,100.0,0.1137,5.1
2019-02-04,87103.0,438999.12,0.37,4.67,0.11,0.44,0.0,126000.0,62103.0,25000.0,312999.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,0.0,0.32,0.0,0.0,0.0,10.8,10.8,512925.0,2585142.0,0.0,2.61,10.81,46.47,0.5025,53.53,0.1515,5.04
2019-02-05,87103.0,444225.3,0.37,4.67,0.11,0.44,0.0,127500.0,62103.0,25000.0,316725.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,10.8,10.8,512925.0,2615917.5,0.0,2.59,10.79,46.47,0.5025,53.53,0.1515,5.1
