DATE,FNAC FP Equity_DX_SI_QTY,FNAC FP Equity_DX_SHORT_INTEREST_VALUE,FNAC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FNAC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FNAC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FNAC FP Equity_DX_SI_MV,FNAC FP Equity_DX_DSS,FNAC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FNAC FP Equity_DX_SUPPLY_SI_QTY,FNAC FP Equity_DX_BROKER_SI_QTY,FNAC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FNAC FP Equity_DX_BROKER_SI_MV_NEW_x,FNAC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,FNAC FP Equity_DX_SUPPLY_SI_QTY_INC_x,FNAC FP Equity_DX_BROKER_SI_MV_INC_x,FNAC FP Equity_DX_SUPPLY_SI_MV_NEW,FNAC FP Equity_DX_BROKER_SI_QTY_ADD,FNAC FP Equity_DX_BROKER_SI_QTY_NEW,FNAC FP Equity_DX_SUPPLY_SI_MV_DEC,FNAC FP Equity_DX_BROKER_SI_QTY_INC,FNAC FP Equity_DX_SUPPLY_SI_QTY_DEC,FNAC FP Equity_DX_BROKER_SI_MV_NEW_y,FNAC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,FNAC FP Equity_DX_BROKER_SI_MV_INC_y,FNAC FP Equity_DX_SUPPLY_SI_QTY_INC_y,FNAC FP Equity_DX_BROKER_SI_MV_ADD,FNAC FP Equity_DX_SUPPLY_SI_QTY_ADD,FNAC FP Equity_DX_BROKER_SI_QTY_DEC,FNAC FP Equity_DX_SUPPLY_SI_MV,FNAC FP Equity_DX_BROKER_SI_MV_DEC,FNAC FP Equity_DX_SUPPLY_SI_MV_RMV,FNAC FP Equity_DX_BROKER_SI_MV_RMV,FNAC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FNAC FP Equity_DX_UTILIZATION_QUANTITY,FNAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FNAC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FNAC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,FNAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FNAC FP Equity_DX_ACTIVE_UTILIZATION_MV,FNAC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FNAC FP Equity_DX_BROKER_SI_CON_RATIO,FNAC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FNAC FP Equity_DX_DEMAND_SUPPLY_RATIO,FNAC FP Equity_PX_LAST
2019-08-22,151251.0,8999434.5,1.07,2.14,0.57,8.98,0.0,8565084.5,36697.0,143951.0,2183471.5,0.0,0.0,1499.0,0.13,0.0,2286.0,0.0,0.0,1499.0,1.0,0.0,0.0,0.13,1499.0,0.14,2286.0,1870.0,2.16,0.03,0.0,0.0,1.39,1.39,2609232.0,155249304.0,0.0,153.3,1.39,20.46,0.2175,33.85,0.0572,59.5
2019-08-23,149260.0,8701858.0,1.06,2.11,0.56,8.77,0.0,8276268.0,36089.0,141960.0,2103988.7,0.0,0.0,2091.0,0.0,0.0,0.0,0.0,0.16,0.0,2699.0,0.0,0.0,0.0,2091.0,0.0,0.0,1991.0,2.13,0.1,0.0,0.0,1.36,1.36,2612001.0,152279658.3,0.0,154.92,1.36,20.87,0.2199,33.97,0.0564,58.3
2019-08-26,151556.0,9032737.6,1.07,2.13,0.57,8.93,0.0,8359794.0,33409.0,140265.0,1991176.4,0.0,0.0,2091.0,0.19,0.0,0.0,0.0,0.4,2786.0,6671.0,0.0,0.0,0.19,2091.0,0.0,1900.0,4481.0,1.96,0.29,0.0,0.0,1.26,1.26,2617071.0,155977431.6,0.0,153.05,1.26,22.22,0.2279,34.65,0.0572,59.6
2019-08-27,153908.0,9149830.6,1.09,2.15,0.58,9.15,0.0,8591535.65,34575.0,144517.0,2055483.75,0.0,0.0,3532.0,0.28,0.0,0.0,0.0,0.14,4718.0,2366.0,0.0,0.0,0.28,3532.0,0.0,0.0,466.0,2.06,0.03,0.0,0.0,1.31,1.31,2613997.0,155402121.65,0.0,155.83,1.31,23.63,0.2333,33.7,0.0581,59.45
2019-08-28,170916.0,10041315.0,1.21,2.41,0.64,10.1,0.0,9489593.75,46096.0,161525.0,2708140.0,0.0,0.0,8272.0,0.46,0.0,9910.0,0.0,0.0,8698.0,0.0,0.0,0.0,0.46,8272.0,0.6,3249.0,1600.0,2.74,0.1,0.0,0.0,1.74,1.74,2602334.0,152887122.5,0.0,154.6,1.74,24.96,0.211,30.54,0.0645,58.75
2019-08-29,168389.0,9909692.65,1.19,2.38,0.63,9.91,0.0,9474496.9,43434.0,160994.0,2556090.9,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.17,1004.0,2662.0,0.0,0.0,0.06,0.0,0.0,0.0,1535.0,2.55,0.13,0.0,0.0,1.64,1.64,2604118.0,153252344.3,0.0,153.06,1.64,25.17,0.2144,31.42,0.0636,58.85
2019-08-30,172177.0,10218704.95,1.22,2.47,0.65,10.2,0.0,9779811.7,44266.0,164782.0,2627187.1,0.0,0.0,0.0,0.25,0.0,2500.0,0.0,0.1,3837.0,1668.0,0.0,0.0,0.25,0.0,0.15,2500.0,2549.0,2.62,0.15,0.0,0.0,1.67,1.67,2604688.0,154588232.8,0.0,153.78,1.68,27.01,0.2153,30.77,0.065,59.35
2019-09-02,164171.0,9595794.95,1.16,2.36,0.62,9.66,0.0,8957111.8,43003.0,153244.0,2513525.35,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.07,2689.0,1263.0,0.0,0.0,0.17,0.0,0.0,0.0,14227.0,2.55,0.87,0.0,0.0,1.62,1.62,2605593.0,152296910.85,0.0,154.56,1.62,22.23,0.2123,32.07,0.062,58.45
2019-09-03,143800.0,8210980.0,1.02,2.08,0.54,8.32,0.0,7788725.5,33780.0,136405.0,1928838.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.84,1811.0,14104.0,0.0,0.0,0.11,0.0,0.0,4881.0,18650.0,1.97,1.15,0.0,0.0,1.27,1.27,2617140.0,149438694.0,0.0,152.59,1.27,23.44,0.2222,36.66,0.0542,57.1
2019-09-04,147764.0,8644194.0,1.05,2.16,0.56,8.56,0.0,8211586.5,38466.0,140369.0,2250261.0,0.0,0.0,3032.0,0.41,0.0,0.0,0.0,0.0,7270.0,46.0,0.0,0.0,0.41,3032.0,0.0,1700.0,3306.0,2.2,0.25,0.0,0.0,1.45,1.45,2614146.0,152927541.0,0.0,149.38,1.45,21.5,0.2178,36.37,0.0557,58.5
2019-09-05,154100.0,9115015.0,1.09,2.26,0.58,9.11,0.0,8677600.75,45866.0,146705.0,2712973.9,0.0,0.0,7400.0,0.46,0.0,0.0,0.0,0.0,6336.0,0.0,0.0,0.0,0.46,7400.0,0.0,0.0,0.0,2.69,0.0,0.0,0.0,1.73,1.73,2609167.0,154332228.05,0.0,152.79,1.73,22.49,0.2121,34.5,0.058,59.15
2019-09-06,153166.0,9166985.1,1.09,2.29,0.58,9.18,0.0,8724394.35,45736.0,145771.0,2737299.6,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.01,557.0,130.0,0.0,0.0,0.06,0.0,0.0,0.0,1491.0,2.71,0.06,0.0,0.0,1.72,1.72,2611316.0,156287262.6,0.0,154.7,1.72,21.65,0.2112,34.65,0.0576,59.85
2019-09-09,160263.0,9519622.2,1.14,2.83,0.6,9.61,0.0,8658500.4,43983.0,145766.0,2612590.2,0.0,0.0,1252.0,0.16,0.0,828.0,0.0,0.22,3000.0,3833.0,0.0,0.0,0.16,1252.0,0.05,828.0,3833.0,2.63,0.22,0.0,0.0,1.66,1.66,2613312.0,155230732.8,0.0,156.28,1.66,21.06,0.2083,35.01,0.0603,59.4
2019-09-10,149226.0,8871485.7,1.06,2.82,0.56,8.92,0.0,8480780.3,41845.0,142654.0,2487685.25,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.22,172.0,3521.0,0.0,0.0,0.01,0.0,0.0,1383.0,3284.0,2.49,0.22,0.0,0.0,1.58,1.58,2611437.0,155249929.65,0.0,155.18,1.58,21.6,0.2153,35.91,0.0562,59.45
2019-09-11,147264.0,8813750.4,1.04,2.9,0.55,8.83,0.0,8420416.2,40717.0,140692.0,2436912.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,1962.0,2.43,0.12,0.0,0.0,1.53,1.53,2613622.0,156425276.7,0.0,155.6,1.54,21.26,0.219,36.53,0.0555,59.85
2019-09-12,127707.0,7879521.9,0.9,2.57,0.48,7.79,0.0,7722063.5,35069.0,125155.0,2163757.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,5648.0,0.0,0.0,0.0,0.0,0.0,0.0,15537.0,2.1,0.83,0.0,0.0,1.32,1.32,2612364.0,161182858.8,0.0,156.57,1.32,23.67,0.2344,38.4,0.0482,61.7
2019-09-13,123154.0,7500078.6,0.87,2.53,0.46,7.59,0.0,7082243.7,31135.0,116293.0,1896121.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,3934.0,0.0,0.0,0.0,0.0,0.0,0.0,8862.0,1.91,0.49,0.0,0.0,1.18,1.18,2618532.0,159468598.8,0.0,161.16,1.17,24.03,0.2284,37.29,0.0465,60.9
2019-09-16,126441.0,7542205.65,0.9,2.66,0.48,7.68,0.0,7464660.65,35899.0,125141.0,2141375.35,0.0,0.0,1206.0,0.38,0.0,3120.0,0.0,0.08,6980.0,1252.0,0.0,0.0,0.38,1206.0,0.2,4810.0,1252.0,2.19,0.13,0.0,0.0,1.35,1.35,2614693.0,155966437.45,0.0,159.22,1.36,25.26,0.2169,34.72,0.0477,59.65
2019-09-17,125732.0,7506200.4,0.89,2.73,0.47,7.54,0.0,7171343.1,33574.0,120123.0,2004367.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,5018.0,1.99,0.36,0.1,0.0,1.27,1.27,2615410.0,156139977.0,1620.0,155.73,1.26,22.96,0.2126,35.41,0.0475,59.7
2019-09-18,115781.0,6946860.0,0.82,2.6,0.44,6.97,0.0,6781440.0,32577.0,113024.0,1954620.0,0.0,0.0,1220.0,0.0,0.0,0.0,0.0,0.26,0.0,4485.0,0.0,0.0,0.0,1220.0,0.0,2268.0,7099.0,1.95,0.41,0.0,0.0,1.23,1.23,2616553.0,156993180.0,0.0,156.37,1.23,24.85,0.2287,36.23,0.0437,60.0
2019-09-19,134988.0,8106029.4,0.96,3.18,0.51,8.19,0.0,8027964.4,57061.0,133688.0,3426513.05,0.0,0.0,4464.0,1.29,0.0,0.0,0.0,0.0,20664.0,0.0,0.0,0.0,1.29,4464.0,0.0,20020.0,0.0,3.43,0.0,0.0,0.0,2.15,2.15,2591766.0,155635548.3,0.0,155.58,2.16,21.24,0.2011,30.83,0.051,60.05
2019-09-20,136851.0,8238430.2,0.97,3.32,0.51,8.32,0.0,8160170.2,59583.0,135551.0,3586896.6,0.0,0.0,3020.0,0.17,0.0,0.0,0.0,0.04,2361.0,724.0,0.0,0.0,0.17,3020.0,0.0,226.0,498.0,3.58,0.04,0.0,0.0,2.25,2.25,2586750.0,155722350.0,0.0,155.48,2.25,20.92,0.199,30.42,0.0517,60.2
2019-09-23,134426.0,8038674.8,0.95,3.28,0.51,8.17,0.0,7960934.8,59317.0,133126.0,3547156.6,0.0,0.0,1620.0,0.18,0.0,0.0,0.0,0.11,2728.0,1886.0,0.0,0.0,0.18,1620.0,0.0,0.0,5153.0,3.57,0.32,0.0,0.0,2.25,2.25,2581628.0,154381354.4,0.0,155.37,2.25,20.52,0.1962,29.09,0.0509,59.8
2019-09-24,138096.0,7926710.4,0.98,3.43,0.52,8.18,0.0,7852090.4,59800.0,136796.0,3432520.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.07,4851.0,1181.0,0.0,0.0,0.28,0.0,0.0,1664.0,1181.0,3.56,0.08,0.0,0.0,2.29,2.29,2552901.0,146536517.4,0.0,151.95,2.29,22.69,0.1931,27.87,0.0529,57.4
2019-09-25,144094.0,8141311.0,1.02,3.47,0.54,8.33,0.0,8067861.0,66748.0,142794.0,3771262.0,0.0,0.0,7543.0,0.31,0.0,3773.0,0.0,0.14,5114.0,2268.0,0.0,0.0,0.31,7543.0,0.23,1673.0,2889.0,3.83,0.23,0.0,0.0,2.59,2.59,2512200.0,141939300.0,0.0,144.18,2.59,21.39,0.1777,26.93,0.0559,56.5
2019-09-26,148745.0,8597461.0,1.05,3.26,0.56,8.6,0.0,8522321.0,67208.0,147445.0,3884622.4,0.0,0.0,88.0,0.23,0.0,0.0,0.0,0.0,4651.0,0.0,0.0,0.0,0.23,88.0,0.0,372.0,0.0,3.82,0.0,0.0,0.0,2.59,2.59,2524455.0,145913499.0,0.0,143.14,2.6,20.39,0.1754,26.68,0.0574,57.8
2019-09-27,150418.0,8799453.0,1.07,3.35,0.57,8.83,0.0,8723403.0,78787.0,149118.0,4609039.5,0.0,0.0,4675.0,0.54,0.0,0.0,0.0,0.33,8915.0,5907.0,0.0,0.0,0.54,4675.0,0.0,12811.0,7242.0,4.56,0.37,0.0,0.0,2.95,2.95,2591150.0,151582275.0,0.0,149.96,2.95,20.17,0.1823,26.28,0.0563,58.5
2019-09-30,161459.0,9364622.0,1.14,3.58,0.61,9.6,0.0,8878640.0,78146.0,153080.0,4532468.0,0.0,0.0,509.0,1.13,0.0,0.0,0.0,0.35,17486.0,6150.0,0.0,0.0,1.13,509.0,0.0,5000.0,13524.0,4.57,0.77,0.0,0.0,2.92,2.92,2597151.0,150634758.0,0.0,151.98,2.92,23.97,0.1913,28.22,0.0604,58.0
2019-10-01,164594.0,9357168.9,1.17,3.7,0.62,9.63,0.0,8787645.6,83275.0,154576.0,4734183.75,0.0,0.0,7208.0,0.34,0.0,0.0,0.0,0.12,6675.0,2079.0,0.0,0.0,0.34,7208.0,0.0,0.0,5179.0,4.82,0.38,0.0,0.0,3.12,3.12,2589156.0,147193518.6,0.0,149.76,3.12,21.8,0.1946,27.46,0.0616,56.85
2019-10-02,158633.0,8748609.95,1.12,3.53,0.6,9.08,0.0,8196117.25,87329.0,148615.0,4816194.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4054.0,5961.0,4.97,0.38,0.0,0.0,3.27,3.27,2585968.0,142616135.2,0.0,146.57,3.28,22.46,0.2007,28.66,0.0593,55.15
2019-10-03,162946.0,8823525.9,1.15,3.62,0.61,9.15,0.0,8281051.2,87588.0,152928.0,4742890.2,0.0,0.0,0.0,0.18,0.0,595.0,0.0,0.02,3718.0,336.0,0.0,0.0,0.18,0.0,0.03,595.0,0.0,4.87,0.0,0.0,0.0,3.28,3.28,2585413.0,140000113.95,0.0,142.8,3.3,21.88,0.2045,30.4,0.061,54.15
2019-10-04,166718.0,9052787.4,1.18,3.64,0.63,9.24,0.0,8508810.0,94502.0,156700.0,5131458.6,0.0,0.0,5102.0,0.13,0.0,0.0,0.0,0.0,3772.0,0.0,0.0,0.0,0.13,5102.0,0.0,1812.0,0.0,5.13,0.0,0.0,0.0,3.54,3.54,2578502.0,140012658.6,0.0,139.77,3.54,21.72,0.2017,30.46,0.0624,54.3
2019-10-07,165095.0,9195791.5,1.17,3.61,0.62,9.28,0.0,8637788.9,94126.0,155077.0,5242818.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,1623.0,5.13,0.06,0.0,0.0,3.52,3.52,2579578.0,143682494.6,0.0,140.54,3.52,22.19,0.2033,30.53,0.0617,55.7
2019-10-08,180994.0,9936570.6,1.28,3.94,0.68,10.23,0.0,8377300.8,93684.0,152592.0,5143251.6,0.0,0.0,685.0,0.05,0.0,0.0,0.0,0.04,855.0,1297.0,0.0,0.0,0.05,685.0,0.0,170.0,3340.0,5.21,0.09,0.0,0.0,3.5,3.5,2582712.0,141790888.8,0.0,143.71,3.5,26.09,0.2055,27.57,0.0676,54.9
2019-10-09,129619.0,6986464.1,0.92,2.84,0.49,7.29,0.0,6727259.0,65327.0,124810.0,3521125.3,0.0,0.0,0.0,0.0,0.0,1663.0,0.0,1.69,0.0,30020.0,0.0,0.0,0.0,0.0,0.09,1663.0,29445.0,3.58,1.67,0.0,0.0,2.44,2.44,2612412.0,140809006.8,0.0,143.12,2.44,27.74,0.2554,37.43,0.0484,53.9
2019-10-10,132137.0,7399672.0,0.94,2.9,0.5,7.43,0.0,7233744.0,65114.0,129174.0,3646384.0,0.0,0.0,1511.0,0.22,0.0,0.0,0.0,0.14,4590.0,2546.0,0.0,0.0,0.22,1511.0,0.0,822.0,226.0,3.52,0.01,0.0,0.0,2.42,2.42,2621376.0,146797056.0,0.0,141.76,2.42,28.25,0.2542,36.17,0.0492,56.0
2019-10-11,130213.0,7597928.55,0.92,2.81,0.49,7.63,0.0,7425037.5,66619.0,127250.0,3887218.65,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.01,1705.0,200.0,0.0,0.0,0.1,0.0,0.0,1705.0,3629.0,3.74,0.03,0.0,0.0,2.47,2.47,2634871.0,153744722.85,0.0,148.05,2.47,28.66,0.2494,35.71,0.0482,58.35
2019-10-14,121710.0,7278258.0,0.86,2.51,0.46,7.35,0.0,7101070.6,61558.0,118747.0,3681168.4,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.29,2720.0,5061.0,0.0,0.0,0.21,0.0,0.0,0.0,11223.0,3.6,0.54,0.0,0.0,2.28,2.28,2637472.0,157720825.6,0.0,154.27,2.28,28.04,0.2409,32.92,0.0451,59.8
2019-10-15,120573.0,6932947.5,0.85,2.42,0.45,7.35,0.0,6489450.0,62198.0,112860.0,3576385.0,0.0,0.0,966.0,0.06,0.0,0.0,0.0,0.24,809.0,4072.0,0.0,0.0,0.06,966.0,0.0,3746.0,6696.0,3.71,0.35,0.0,0.0,2.3,2.3,2637792.0,151673040.0,0.0,157.01,2.31,24.59,0.2242,33.35,0.0447,57.5
2019-10-16,119141.0,6975705.55,0.84,2.3,0.45,7.07,0.0,6443486.05,58757.0,110051.0,3440222.35,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.48,2759.0,8041.0,0.0,0.0,0.11,0.0,0.0,4600.0,5568.0,3.38,0.46,0.0,0.0,2.14,2.14,2686696.0,157306050.8,0.0,154.63,2.14,25.66,0.2162,30.37,0.0434,58.55
2019-10-17,105266.0,6231747.2,0.75,1.95,0.4,6.36,0.0,5882467.2,61157.0,99366.0,3620494.4,0.0,0.0,5590.0,0.0,0.0,0.0,0.0,0.19,0.0,3190.0,0.0,0.0,0.0,5590.0,0.0,0.0,10685.0,3.58,0.58,0.0,0.0,2.23,2.23,2683795.0,158880664.0,0.0,157.05,2.23,26.39,0.2396,34.37,0.0383,59.2
2019-10-18,113329.0,5768446.1,0.8,2.03,0.43,6.65,0.0,5468136.1,63208.0,107429.0,3217287.2,0.0,0.0,1679.0,0.54,0.0,0.0,0.0,0.0,8063.0,0.0,0.0,0.0,0.54,1679.0,0.0,372.0,0.0,3.68,0.0,0.0,0.0,2.3,2.3,2682661.0,136547444.9,0.0,156.24,2.3,21.67,0.2637,41.1,0.0413,50.9
2019-10-21,118210.0,6052352.0,0.84,1.73,0.44,6.49,0.0,5750272.0,64555.0,112310.0,3305216.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.02,4881.0,253.0,0.0,0.0,0.0,97.0,0.0,1503.0,0.0,3.29,0.0,0.0,0.0,2.34,2.34,2690304.0,137743564.8,0.0,136.98,2.34,22.33,0.2708,41.83,0.0429,51.2
2019-10-22,265365.0,13719370.5,1.88,3.72,1.0,13.88,1.0,13178743.6,168173.0,254908.0,8694544.1,0.0,0.0,4674.0,1.52,0.0,108520.0,0.0,0.0,34078.0,0.0,0.0,0.0,1.52,4674.0,5.63,98944.0,0.0,8.63,0.0,0.0,0.0,6.1,6.1,2586886.0,133742006.2,0.0,132.54,6.11,18.5,0.1786,30.88,0.0963,51.7
2019-10-23,278636.0,14433344.8,1.97,3.83,1.05,14.68,1.0,14129952.2,173204.0,272779.0,8971967.2,0.0,0.0,3345.0,1.31,0.0,0.0,0.0,0.38,24783.0,7541.0,0.0,0.0,1.31,3345.0,0.0,9227.0,6912.0,8.95,0.29,0.0,0.0,6.22,6.22,2613167.0,135362050.6,0.0,134.93,6.22,20.39,0.1721,28.78,0.1,51.8
2019-10-24,260162.0,13190213.4,1.84,3.58,0.98,13.7,0.0,12157657.2,168802.0,239796.0,8558261.4,0.0,0.0,9409.0,0.16,0.0,0.0,0.0,1.07,3036.0,20811.0,0.0,0.0,0.16,9409.0,0.0,7000.0,36019.0,8.74,1.84,0.0,0.0,5.92,5.92,2680572.0,135905000.4,0.0,138.6,5.93,22.03,0.1625,25.46,0.0913,50.7
2019-10-25,263687.0,13593064.85,1.87,3.61,0.99,13.78,0.0,12215700.4,168632.0,236968.0,8692979.6,0.0,0.0,2688.0,0.27,0.0,9509.0,0.0,0.44,6005.0,8523.0,0.0,0.0,0.27,2688.0,0.49,5665.0,18342.0,8.57,0.96,0.0,0.0,5.9,5.9,2691463.0,138744917.65,0.0,136.75,5.9,22.17,0.1587,25.29,0.0922,51.55
2019-10-28,201273.0,10586959.8,1.43,2.74,0.76,10.65,0.0,9181540.4,98468.0,174554.0,5179416.8,0.0,0.0,0.0,0.18,0.0,0.0,0.0,3.57,3065.0,70164.0,0.0,0.0,0.18,0.0,0.0,0.0,65479.0,5.08,3.41,0.0,0.0,3.43,3.43,2769277.0,145663970.2,0.0,143.0,3.43,15.77,0.1679,28.9,0.0702,52.6
2019-10-29,195990.0,10377670.5,1.39,2.65,0.74,10.53,0.0,10044085.5,98593.0,189690.0,5220499.35,0.0,0.0,1986.0,0.9,0.0,0.0,0.0,0.23,16903.0,4557.0,0.0,0.0,0.9,1986.0,0.0,2696.0,1767.0,5.19,0.01,0.0,0.0,3.45,3.45,2760998.0,146194844.1,0.0,144.6,3.46,16.21,0.1706,28.79,0.0685,52.95
2019-10-30,200348.0,10518270.0,1.42,2.65,0.75,10.77,0.0,10187520.0,103707.0,194048.0,5444617.5,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.01,4872.0,104.0,0.0,0.0,0.28,0.0,0.0,5218.0,514.0,5.48,0.04,0.0,0.0,3.62,3.62,2758942.0,144844455.0,0.0,145.85,3.62,15.74,0.1722,29.16,0.07,52.5
2019-10-31,203697.0,10561689.45,1.44,2.7,0.77,10.88,0.0,10235034.45,100538.0,197397.0,5212895.3,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.18,7009.0,3169.0,0.0,0.0,0.37,0.0,0.0,0.0,3660.0,5.27,0.22,0.0,0.0,3.51,3.51,2760519.0,143132910.15,0.0,144.67,3.51,15.39,0.166,28.19,0.0712,51.85
2019-11-01,215717.0,11260427.4,1.53,2.84,0.81,11.43,0.0,10693692.0,97085.0,204860.0,5067837.0,0.0,0.0,286.0,0.45,0.0,0.0,0.0,0.52,9262.0,9810.0,0.0,0.0,0.45,286.0,0.0,6071.0,1799.0,5.05,0.13,0.0,0.0,3.39,3.39,2763866.0,144273805.2,0.0,143.47,3.4,16.46,0.1611,26.16,0.0754,52.2
2019-11-04,213778.0,11052322.6,1.51,2.81,0.8,11.34,0.0,10491015.7,104105.0,202921.0,5382228.5,0.0,0.0,5763.0,0.1,0.0,0.0,0.0,0.02,1346.0,343.0,0.0,0.0,0.1,5763.0,0.0,1600.0,3285.0,5.43,0.17,0.0,0.0,3.64,3.64,2753359.0,142348660.3,0.0,143.73,3.64,16.46,0.1647,27.28,0.0748,51.7
2019-11-05,214618.0,11020634.3,1.52,2.81,0.81,11.33,0.0,10463127.35,101496.0,203761.0,5211819.6,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.14,4697.0,2609.0,0.0,0.0,0.22,0.0,0.0,0.0,3857.0,5.25,0.19,0.0,0.0,3.55,3.55,2755282.0,141483730.7,0.0,142.61,3.55,16.39,0.1693,28.0,0.0751,51.35
2019-11-06,209759.0,10697709.0,1.49,2.85,0.79,10.98,0.0,10144002.0,101496.0,198902.0,5176296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859.0,5.21,0.27,0.0,0.0,3.56,3.56,2753017.0,140403867.0,0.0,141.33,3.55,16.83,0.1722,28.63,0.0735,51.0
2019-11-07,216398.0,11036298.0,1.53,3.21,0.81,11.27,0.0,10482591.0,105033.0,205541.0,5356683.0,0.0,0.0,0.0,0.15,0.0,3537.0,0.0,0.0,3102.0,0.0,0.0,0.0,0.15,0.0,0.18,3537.0,0.0,5.36,0.0,0.0,0.0,3.68,3.68,2748635.0,140180385.0,0.0,140.26,3.68,16.44,0.1662,27.61,0.0758,51.0
2019-11-08,212235.0,10792149.75,1.5,3.13,0.8,11.05,0.0,10240071.3,106982.0,201378.0,5440034.7,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,1949.0,0.0,0.0,0.0,0.09,0.0,0.0,1949.0,6112.0,5.46,0.32,0.0,0.0,3.75,3.75,2748186.0,139745258.1,0.0,140.2,3.75,16.72,0.1646,28.19,0.0743,50.85
2019-11-11,204652.0,10365623.8,1.45,3.01,0.77,10.64,0.0,9815716.75,104701.0,193795.0,5303105.65,0.0,0.0,2891.0,0.15,0.0,0.0,0.0,0.26,2891.0,5172.0,0.0,0.0,0.15,2891.0,0.0,0.0,10474.0,5.32,0.54,0.0,0.0,3.67,3.67,2751309.0,139353800.85,0.0,139.82,3.67,17.32,0.1675,28.85,0.0717,50.65
2019-11-12,201541.0,10056895.9,1.43,2.99,0.76,10.41,0.0,9515131.6,105323.0,190684.0,5255617.7,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.1,809.0,1949.0,0.0,0.0,0.02,0.0,0.0,2571.0,3920.0,5.33,0.22,0.0,0.0,3.69,3.69,2752666.0,137358033.4,0.0,139.48,3.68,17.54,0.1718,29.2,0.0705,49.9
2019-11-13,207446.0,10239534.56,1.48,3.06,0.78,10.58,0.0,9435953.76,104042.0,191166.0,5135513.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,482.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,0.0,0.0,0.0,3.64,3.64,2754970.0,135985319.2,0.0,137.37,3.64,19.74,0.173,28.56,0.0726,49.36
2019-11-14,196937.0,9716871.58,1.41,2.91,0.74,9.95,0.0,9181187.2,101407.0,186080.0,5003421.38,0.0,0.0,2000.0,0.39,0.0,6277.0,0.0,0.33,8262.0,6661.0,0.0,0.0,0.39,2000.0,0.31,2026.0,19625.0,5.0,1.05,0.0,0.0,3.55,3.55,2758521.0,136105426.14,0.0,136.11,3.54,14.96,0.1631,29.12,0.0689,49.34
2019-11-15,201665.0,9942084.5,1.44,2.95,0.76,10.17,0.0,9406834.4,107612.0,190808.0,5305271.6,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,5217.0,0.0,0.0,0.0,0.26,0.0,0.0,6205.0,489.0,5.3,0.03,0.0,0.0,3.76,3.76,2752064.0,135676755.2,0.0,135.63,3.76,14.64,0.1652,29.46,0.0705,49.3
