DATE,BN FP Equity_DX_SI_QTY,BN FP Equity_DX_SHORT_INTEREST_VALUE,BN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BN FP Equity_DX_SI_MV,BN FP Equity_DX_DSS,BN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BN FP Equity_DX_SUPPLY_SI_QTY,BN FP Equity_DX_BROKER_SI_QTY,BN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BN FP Equity_DX_BROKER_SI_MV_NEW_x,BN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BN FP Equity_DX_SUPPLY_SI_QTY_INC_x,BN FP Equity_DX_BROKER_SI_MV_INC_x,BN FP Equity_DX_SUPPLY_SI_MV_NEW,BN FP Equity_DX_BROKER_SI_QTY_ADD,BN FP Equity_DX_BROKER_SI_QTY_NEW,BN FP Equity_DX_SUPPLY_SI_MV_DEC,BN FP Equity_DX_BROKER_SI_QTY_INC,BN FP Equity_DX_SUPPLY_SI_QTY_DEC,BN FP Equity_DX_BROKER_SI_MV_NEW_y,BN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BN FP Equity_DX_BROKER_SI_MV_INC_y,BN FP Equity_DX_SUPPLY_SI_QTY_INC_y,BN FP Equity_DX_BROKER_SI_MV_ADD,BN FP Equity_DX_SUPPLY_SI_QTY_ADD,BN FP Equity_DX_BROKER_SI_QTY_DEC,BN FP Equity_DX_SUPPLY_SI_MV,BN FP Equity_DX_BROKER_SI_MV_DEC,BN FP Equity_DX_SUPPLY_SI_MV_RMV,BN FP Equity_DX_BROKER_SI_MV_RMV,BN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BN FP Equity_DX_UTILIZATION_QUANTITY,BN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BN FP Equity_DX_ACTIVE_UTILIZATION_MV,BN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BN FP Equity_DX_BROKER_SI_CON_RATIO,BN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BN FP Equity_DX_DEMAND_SUPPLY_RATIO,BN FP Equity_PX_LAST
2024-07-18,2297198.0,135396850.12,0.36,1.82,0.34,134.93,0.0,101192317.8,1940709.0,1716870.0,114385388.46,0.0,0.0,793782.0,43.04,0.0,0.0,0.0,12.56,735004.0,215152.0,0.0,0.0,43.04,793782.0,0.0,32950.0,213034.0,114.25,12.29,0.0,0.0,0.89,0.89,217112512.0,12796611457.28,0.0,12780.22,0.89,16.16,0.3347,53.83,0.0105,58.94
2024-07-19,913199.0,53422141.5,0.14,0.71,0.13,53.79,0.0,33209046.0,844244.0,567676.0,49388274.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,64.67,53546.0,1096465.0,0.0,0.0,3.13,0.0,0.0,0.0,1202740.0,49.73,70.25,0.0,0.0,0.39,0.39,218349424.0,12773441304.0,0.0,12865.73,0.39,25.96,0.2282,35.43,0.0042,58.5
2024-07-22,431222.0,25312731.4,0.07,0.33,0.06,25.3,0.0,20929954.6,316628.0,356558.0,18586063.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,31.66,8624.0,536240.0,0.0,0.0,0.5,0.0,0.0,8624.0,219742.0,18.53,12.99,0.0,0.0,0.15,0.15,217990560.0,12796045872.0,0.0,12760.95,0.15,10.3,0.2181,42.33,0.002,58.7
2024-07-23,216575.0,12682632.0,0.03,0.17,0.03,12.76,0.0,9069187.2,113940.0,154870.0,6672326.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86,0.0,202688.0,0.0,0.0,0.0,0.0,0.0,0.0,201688.0,6.71,11.8,0.0,0.0,0.05,0.05,217869248.0,12758423162.88,0.0,12794.82,0.05,18.66,0.1334,20.52,0.001,58.56
2024-07-24,690846.0,40207237.2,0.11,0.54,0.1,40.62,0.0,23408040.0,359930.0,402200.0,20947926.0,0.0,0.0,0.0,0.0,0.0,247330.0,0.0,0.08,0.0,1340.0,0.0,0.0,0.0,0.0,14.59,247330.0,0.0,21.09,0.0,0.0,0.0,0.17,0.17,217059392.0,12632856614.4,0.0,12693.05,0.17,6.39,0.4911,69.15,0.0032,58.2
2024-07-25,860318.0,50242571.2,0.13,0.68,0.13,50.18,0.0,33160454.4,363786.0,567816.0,21245102.4,0.0,0.0,3856.0,9.49,0.0,0.0,0.0,0.0,165616.0,0.0,0.0,0.0,9.49,3856.0,0.0,0.0,0.0,21.17,0.0,0.0,0.0,0.17,0.17,216702016.0,12655397734.4,0.0,12626.22,0.17,24.05,0.38,56.26,0.004,58.4
2024-07-26,1058848.0,62514385.92,0.16,0.83,0.16,62.0,0.0,38601296.64,485786.0,653816.0,28680805.44,0.0,0.0,88109.0,7.08,0.0,0.0,0.0,0.0,121000.0,0.0,0.0,0.0,7.08,88109.0,0.0,33891.0,35000.0,28.36,2.04,0.0,0.0,0.22,0.22,216255552.0,12767727790.08,0.0,12659.01,0.22,19.65,0.4973,67.56,0.0049,59.04
2024-07-29,2307628.0,134950085.44,0.36,1.86,0.34,136.13,0.0,74822586.88,1108926.0,1279456.0,64849992.48,0.0,0.0,625640.0,37.01,0.0,0.0,0.0,0.15,625640.0,2500.0,0.0,0.0,37.01,625640.0,0.0,0.0,0.0,65.65,0.0,0.0,0.0,0.51,0.51,215188832.0,12584242895.36,0.0,12689.16,0.51,8.85,0.7381,85.42,0.0107,58.48
2024-07-30,1863946.0,109674582.64,0.29,1.51,0.27,109.28,0.0,66420121.84,958296.0,1128826.0,56386136.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32,0.0,302522.0,0.0,0.0,0.0,0.0,0.0,151892.0,150630.0,56.08,9.04,0.0,0.0,0.44,0.44,215120544.0,12657692808.96,0.0,12598.44,0.44,11.09,0.6822,81.8,0.0086,58.84
2024-07-31,343735.0,20679097.6,0.05,0.28,0.05,20.59,0.0,16942860.8,114340.0,281630.0,6878694.4,0.0,0.0,3340.0,0.0,0.0,0.0,0.0,49.58,0.0,847296.0,0.0,0.0,0.0,3340.0,0.0,0.0,847196.0,6.74,49.68,0.0,0.0,0.05,0.05,215455536.0,12961805045.76,0.0,12737.18,0.05,9.26,0.3976,61.26,0.0016,60.16
2024-08-01,411887.0,24639080.34,0.06,0.32,0.06,24.72,0.0,20923959.24,114492.0,349782.0,6848911.44,0.0,0.0,0.0,4.13,0.0,152.0,0.0,0.0,68000.0,0.0,0.0,0.0,4.13,0.0,0.01,152.0,0.0,6.89,0.0,0.0,0.0,0.05,0.05,215565344.0,12895118878.08,0.0,12958.9,0.05,19.35,0.3085,50.6,0.0019,59.82
2024-08-02,699948.0,43074799.92,0.11,0.57,0.1,42.25,0.0,38135353.36,417553.0,619684.0,25696211.62,0.0,0.0,77151.0,3.18,0.0,217400.0,0.0,0.17,52654.0,2702.0,0.0,0.0,3.18,77151.0,13.0,228612.0,152.0,24.74,0.01,0.0,0.0,0.19,0.19,213931232.0,13165328017.28,0.0,12821.89,0.19,30.54,0.2167,31.36,0.0033,61.54
2024-08-05,912902.0,55230571.0,0.14,0.78,0.13,55.83,0.0,47748899.0,587107.0,789238.0,35519973.5,0.0,0.0,0.0,11.09,0.0,8054.0,0.0,0.62,174500.0,13000.0,0.0,0.0,11.09,0.0,0.47,182554.0,13000.0,35.74,0.66,0.0,0.0,0.27,0.27,215092496.0,13013096008.0,0.0,13163.29,0.27,22.64,0.2987,48.43,0.0042,60.5
2024-08-06,1538961.0,92614672.98,0.24,1.29,0.23,93.41,0.0,75453262.74,1042115.0,1253793.0,62714480.7,0.0,0.0,213326.0,27.36,0.0,9497.0,0.0,0.0,456008.0,0.0,0.0,0.0,27.36,213326.0,0.58,241682.0,950.0,62.91,0.06,0.0,0.0,0.48,0.48,214928992.0,12934426738.56,0.0,13003.09,0.48,32.09,0.247,34.67,0.0071,60.18
2024-08-07,1341595.0,81488480.3,0.21,1.12,0.2,81.01,0.0,66032215.46,915155.0,1087129.0,55586514.7,0.0,0.0,147400.0,8.73,0.0,0.0,0.0,19.0,147400.0,314071.0,0.0,0.0,8.73,147400.0,0.0,39711.0,314064.0,55.15,19.24,0.0,0.0,0.42,0.42,214968016.0,13057157291.84,0.0,12965.02,0.42,15.59,0.2743,47.9,0.0062,60.74
2024-08-08,1283062.0,77650912.24,0.2,1.07,0.19,78.0,0.0,67620327.44,898159.0,1117322.0,54356582.68,0.0,0.0,16900.0,4.8,0.0,0.0,0.0,5.38,73500.0,90496.0,0.0,0.0,4.8,16900.0,0.0,56600.0,43307.0,54.83,2.6,0.0,0.0,0.42,0.42,215202448.0,13024052152.96,0.0,13055.0,0.42,16.14,0.3505,56.02,0.0059,60.52
2024-08-09,1315432.0,79057463.2,0.2,1.11,0.19,79.63,0.0,72206664.2,789527.0,1201442.0,47450572.7,0.0,0.0,3847.0,7.54,0.0,0.0,0.0,6.87,127054.0,112479.0,0.0,0.0,7.54,3847.0,0.0,0.0,42934.0,47.95,2.7,0.0,0.0,0.37,0.37,215340912.0,12941988811.2,0.0,12987.65,0.37,15.22,0.3982,60.55,0.0061,60.1
2024-08-12,1293651.0,77800171.14,0.2,1.1,0.19,77.89,0.0,67464510.74,750168.0,1121791.0,45115103.52,0.0,0.0,57870.0,0.29,0.0,0.0,0.0,5.92,5400.0,97229.0,0.0,0.0,0.29,57870.0,0.0,0.0,85051.0,45.4,5.47,0.0,0.0,0.35,0.35,215425824.0,12955709055.36,0.0,12943.25,0.35,16.3,0.3933,59.82,0.006,60.14
2024-08-13,1323735.0,79424100.0,0.21,1.15,0.19,79.67,0.0,69225660.0,751363.0,1153761.0,45081780.0,0.0,0.0,9999.0,1.27,0.0,23200.0,0.0,3.08,21270.0,49922.0,0.0,0.0,1.27,9999.0,1.46,41118.0,12500.0,45.35,0.75,0.0,0.0,0.35,0.35,215369408.0,12922164480.0,0.0,12906.46,0.35,15.88,0.3765,58.45,0.0061,60.0
2024-08-14,1275109.0,77297107.58,0.2,1.12,0.19,76.67,0.0,67877487.02,836509.0,1119721.0,50709175.58,0.0,0.0,3537.0,0.88,0.0,0.0,0.0,3.02,13918.0,47958.0,0.0,0.0,0.88,3537.0,0.0,129567.0,47958.0,50.0,2.95,0.0,0.0,0.39,0.39,215273616.0,13049886601.92,0.0,12915.99,0.39,16.71,0.4051,60.72,0.0059,60.62
2024-08-15,1793523.0,108328789.2,0.28,1.59,0.26,109.25,0.0,96828750.0,912393.0,1603125.0,55108537.2,0.0,0.0,86584.0,24.11,0.0,101900.0,0.0,0.63,381504.0,10700.0,0.0,0.0,24.11,86584.0,6.18,0.0,0.0,55.49,0.0,0.0,0.0,0.42,0.42,215089616.0,12991412806.4,0.0,13049.08,0.42,11.6,0.3977,60.56,0.0083,60.4
2024-08-16,1524607.0,92238723.5,0.24,1.36,0.22,92.71,0.0,79630644.5,757655.0,1316209.0,45838127.5,0.0,0.0,75762.0,1.61,0.0,0.0,0.0,20.15,27484.0,332400.0,0.0,0.0,1.61,75762.0,0.0,101900.0,314400.0,45.84,19.2,0.0,0.0,0.35,0.35,214910512.0,13002085976.0,0.0,12949.57,0.35,14.7,0.3067,50.66,0.0071,60.5
2024-08-19,2318498.0,140779198.56,0.36,2.08,0.34,141.2,0.0,110309052.48,1029968.0,1816684.0,62539656.96,0.0,0.0,0.0,15.57,0.0,293416.0,0.0,1.28,253059.0,21103.0,0.0,0.0,15.57,0.0,17.83,293416.0,46000.0,62.45,2.77,0.0,0.0,0.48,0.48,214510304.0,13025065658.88,0.0,12939.45,0.48,26.4,0.2536,39.45,0.0108,60.72
2024-08-20,1821263.0,110332112.54,0.28,1.65,0.27,111.18,0.0,88994564.36,722386.0,1469042.0,43762143.88,0.0,0.0,0.0,0.96,0.0,0.0,0.0,18.7,15926.0,307582.0,0.0,0.0,0.96,0.0,0.0,0.0,363568.0,43.84,21.84,0.0,0.0,0.34,0.34,214850080.0,13015617846.4,0.0,13000.49,0.34,15.0,0.2436,41.88,0.0084,60.58
2024-08-21,1526012.0,92049043.84,0.24,1.39,0.22,93.12,0.0,80236759.2,892869.0,1330185.0,53857858.08,0.0,0.0,321040.0,0.16,0.0,0.0,0.0,9.11,2543.0,150557.0,0.0,0.0,0.16,321040.0,0.0,0.0,141400.0,54.08,8.67,0.0,0.0,0.41,0.41,214993936.0,12968434219.52,0.0,12982.45,0.41,18.08,0.2379,40.73,0.0071,60.32
2024-08-22,1611532.0,98077837.52,0.25,1.47,0.24,99.07,0.0,86123412.02,829497.0,1415107.0,50483187.42,0.0,0.0,44410.0,19.21,0.0,0.0,0.0,7.02,302571.0,113700.0,0.0,0.0,19.21,44410.0,0.0,5918.0,217649.0,50.12,13.32,0.0,0.0,0.38,0.38,215051264.0,13088019927.04,0.0,13000.7,0.38,32.0,0.2625,35.93,0.0075,60.86
2024-08-23,1461346.0,88879063.72,0.23,1.33,0.22,90.42,0.0,84866160.12,1177622.0,1395366.0,71622970.04,0.0,0.0,0.0,0.0,0.0,541612.0,0.0,11.71,0.0,193487.0,0.0,0.0,0.0,0.0,32.96,541612.0,561353.0,71.35,33.73,0.0,0.0,0.55,0.55,214555296.0,13049253102.72,0.0,13005.63,0.55,20.91,0.2297,36.18,0.0068,60.82
2024-08-26,1939685.0,118786309.4,0.3,1.76,0.29,119.68,0.0,108088171.32,1498356.0,1764993.0,91759321.44,0.0,0.0,41368.0,36.77,0.0,1500.0,0.0,14.28,604327.0,239093.0,0.0,0.0,36.77,41368.0,0.1,518459.0,236200.0,91.27,14.35,0.0,0.0,0.69,0.69,214391472.0,13129333745.28,0.0,13060.67,0.69,27.3,0.3427,49.98,0.009,61.24
2024-08-27,1883266.0,115783193.68,0.29,1.72,0.28,116.81,0.0,105261567.96,1468179.0,1712127.0,90263644.92,0.0,0.0,46000.0,1.25,0.0,1538.0,0.0,4.49,20400.0,76177.0,0.0,0.0,1.25,46000.0,0.09,0.0,74804.0,89.92,4.13,0.0,0.0,0.68,0.68,214436656.0,13183565610.88,0.0,13131.84,0.68,24.25,0.3418,51.32,0.0087,61.48
2024-08-28,1272471.0,79198595.04,0.2,1.16,0.19,78.61,0.0,49799966.72,972866.0,800128.0,60551179.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.81,0.0,911999.0,0.0,0.0,0.0,0.0,0.0,416686.0,911999.0,60.0,57.17,0.0,0.0,0.45,0.45,214917744.0,13376480386.56,0.0,13267.67,0.45,29.13,0.2461,34.18,0.0059,62.24
2024-08-29,1403240.0,87618305.6,0.22,1.28,0.21,89.33,0.0,65111370.52,798835.0,1042783.0,49879257.4,0.0,0.0,18049.0,19.72,0.0,0.0,0.0,11.76,287361.0,192080.0,0.0,0.0,19.72,18049.0,0.0,0.0,44706.0,49.83,2.5,0.0,0.0,0.37,0.37,214972320.0,13422871660.8,0.0,13379.9,0.37,22.84,0.2664,42.16,0.0065,62.44
2024-08-30,1262289.0,79271749.2,0.2,1.16,0.19,80.32,0.0,60172762.0,718112.0,958165.0,45097433.6,0.0,0.0,7440.0,0.22,0.0,0.0,0.0,5.5,3545.0,88163.0,0.0,0.0,0.22,7440.0,0.0,0.0,88163.0,44.87,5.9,0.0,0.0,0.33,0.33,214849408.0,13492542822.4,0.0,13432.33,0.33,25.48,0.2424,36.48,0.0059,62.8
2024-09-02,1311510.0,82887432.0,0.2,1.22,0.19,83.77,0.0,62682708.0,767333.0,991815.0,48495445.6,0.0,0.0,15571.0,2.34,0.0,0.0,0.0,0.0,33650.0,0.0,0.0,0.0,2.34,15571.0,0.0,33650.0,0.0,48.17,0.0,0.0,0.0,0.36,0.36,214399904.0,13550073932.8,0.0,13467.82,0.36,25.23,0.2367,35.04,0.0061,63.2
2024-09-03,1631362.0,104048268.36,0.25,1.53,0.24,104.72,0.0,81987149.04,1093278.0,1285468.0,69729270.84,0.0,0.0,95971.0,23.23,0.0,0.0,0.0,2.84,362888.0,45290.0,0.0,0.0,23.23,95971.0,0.0,275264.0,69235.0,69.19,4.34,0.0,0.0,0.51,0.51,214307728.0,13668546891.84,0.0,13562.98,0.51,28.34,0.2498,32.34,0.0076,63.78
2024-09-04,1289326.0,83109953.96,0.2,1.19,0.19,83.05,0.0,66962272.74,765850.0,1038819.0,49366691.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,20.51,27115.0,327428.0,0.0,0.0,2.01,0.0,0.0,27115.0,273764.0,48.87,17.74,0.0,0.0,0.36,0.36,212312192.0,13685643896.32,0.0,13529.56,0.36,25.19,0.2342,31.31,0.0061,64.46
2024-09-05,2321707.0,149564364.94,0.36,2.11,0.34,149.63,0.0,102666540.52,1323682.0,1593706.0,85271594.44,0.0,0.0,0.0,43.38,0.0,0.0,0.0,4.54,676617.0,71405.0,0.0,0.0,43.38,0.0,0.0,629237.0,121730.0,85.14,7.64,0.0,0.0,0.62,0.62,211703424.0,13637934574.08,0.0,13617.73,0.62,13.83,0.3721,57.25,0.0109,64.42
2024-09-06,2275842.0,148430415.24,0.35,2.08,0.33,147.44,0.0,102463424.46,1341253.0,1571043.0,87476520.66,0.0,0.0,61337.0,4.52,0.0,5700.0,0.0,3.39,70327.0,52756.0,0.0,0.0,4.52,61337.0,0.37,8990.0,98690.0,86.38,5.71,0.0,0.0,0.63,0.63,211745552.0,13810044901.44,0.0,13643.37,0.63,12.21,0.361,56.47,0.0107,65.22
2024-09-09,1966268.0,129262458.32,0.31,1.73,0.29,129.35,0.0,96397191.6,1182027.0,1466340.0,77706454.98,0.0,0.0,1542.0,6.35,0.0,94300.0,0.0,22.56,97300.0,351646.0,0.0,0.0,6.35,1542.0,6.16,190878.0,296303.0,77.34,18.4,0.0,0.0,0.55,0.55,212071952.0,13941610124.48,0.0,13868.85,0.55,14.28,0.2887,48.83,0.0092,65.74
2024-09-10,3306865.0,218517639.2,0.51,2.9,0.49,218.6,0.0,151436791.52,2297154.0,2291719.0,151795936.32,0.0,0.0,1516.0,37.39,0.0,406454.0,0.0,3.45,563067.0,52799.0,0.0,0.0,37.39,1516.0,26.75,1166410.0,144142.0,151.21,9.14,0.0,0.0,1.08,1.08,210851712.0,13933081128.96,0.0,13866.32,1.08,26.51,0.1976,28.24,0.0155,66.08
2024-09-11,2304345.0,151579814.1,0.36,2.03,0.34,152.98,0.0,102503789.96,1344321.0,1558282.0,88429435.38,0.0,0.0,0.0,25.95,0.0,0.0,0.0,70.13,392973.0,1067211.0,0.0,0.0,25.95,0.0,0.0,114378.0,1126410.0,88.73,74.05,0.0,0.0,0.63,0.63,211766448.0,13929996949.44,0.0,13966.89,0.63,23.8,0.2267,36.3,0.0108,65.78
2024-09-12,2444006.0,159789112.28,0.38,2.23,0.36,161.05,0.0,115280696.58,1449781.0,1763241.0,94786681.78,0.0,0.0,0.0,21.34,0.0,0.0,0.0,12.78,325300.0,191840.0,0.0,0.0,21.34,0.0,0.0,297300.0,120341.0,95.04,8.42,0.0,0.0,0.68,0.68,211612528.0,13835227080.64,0.0,13856.45,0.68,25.71,0.2201,31.08,0.0115,65.38
2024-09-13,2681508.0,174512540.64,0.42,2.46,0.39,175.76,0.0,117259517.0,1648586.0,1801775.0,107289976.88,0.0,0.0,79019.0,4.61,0.0,0.0,0.0,1.63,73600.0,24763.0,0.0,0.0,4.61,79019.0,0.0,144549.0,35066.0,107.58,2.37,0.0,0.0,0.77,0.77,211321152.0,13752780572.16,0.0,13762.86,0.78,24.74,0.2282,34.72,0.0126,65.08
2024-09-16,2289110.0,149478883.0,0.36,2.18,0.34,149.5,0.0,118817986.3,1240264.0,1819571.0,80989239.2,0.0,0.0,0.0,8.23,0.0,226844.0,0.0,29.86,130308.0,457322.0,0.0,0.0,8.23,0.0,14.76,49000.0,339356.0,80.67,22.16,0.0,0.0,0.58,0.58,211502880.0,13811138064.0,0.0,13736.54,0.58,24.21,0.1836,29.62,0.0108,65.3
2024-09-17,2882807.0,186517612.9,0.45,2.85,0.42,188.67,0.0,142914341.9,1613646.0,2208877.0,104402896.2,0.0,0.0,312163.0,19.65,0.0,163119.0,0.0,7.25,298100.0,114007.0,0.0,0.0,19.65,312163.0,10.56,175226.0,71913.0,105.33,4.53,0.0,0.0,0.76,0.76,211013616.0,13652580955.2,0.0,13738.94,0.76,20.0,0.1787,32.76,0.0136,64.7
2024-09-18,2587359.0,166936402.68,0.4,2.53,0.38,168.07,0.0,120111528.84,1127083.0,1861617.0,72719395.16,0.0,0.0,2000.0,11.09,0.0,87089.0,0.0,37.55,171170.0,575652.0,0.0,0.0,11.09,2000.0,5.64,87089.0,605519.0,72.97,39.69,0.0,0.0,0.53,0.53,211365184.0,13637281671.68,0.0,13655.76,0.53,15.27,0.1255,22.52,0.0122,64.52
2024-09-19,1952757.0,126226212.48,0.3,1.92,0.29,126.55,0.0,82928465.92,791170.0,1282928.0,51141228.8,0.0,0.0,0.0,2.59,0.0,0.0,0.0,32.83,41115.0,506683.0,0.0,0.0,2.59,0.0,0.0,170770.0,619804.0,50.97,40.2,0.0,0.0,0.37,0.37,211397824.0,13664755343.36,0.0,13609.14,0.37,15.26,0.138,24.6,0.0092,64.64
2024-09-20,1643836.0,105961668.56,0.26,1.61,0.24,105.99,0.0,82123264.74,553473.0,1274019.0,35676869.58,0.0,0.0,62315.0,10.36,0.0,0.0,0.0,19.34,160707.0,300012.0,0.0,0.0,10.36,62315.0,0.0,0.0,169616.0,35.69,11.58,0.0,0.0,0.26,0.26,211627408.0,13641502719.68,0.0,13631.04,0.26,15.5,0.1955,35.55,0.0077,64.46
2024-09-23,2672512.0,173552929.28,0.42,2.5,0.39,173.23,0.0,108948798.96,1178484.0,1677684.0,76530750.96,0.0,0.0,606973.0,40.11,0.0,0.0,0.0,0.0,616745.0,0.0,0.0,0.0,40.11,606973.0,0.0,18038.0,213080.0,76.43,13.78,0.0,0.0,0.55,0.55,213210304.0,13845877141.76,0.0,13785.68,0.55,22.36,0.2879,46.84,0.0125,64.94
2024-09-24,2901001.0,189783485.42,0.45,2.71,0.43,188.79,0.0,112325878.32,1369661.0,1716996.0,89603222.62,0.0,0.0,219177.0,2.81,0.0,0.0,0.0,1.93,39312.0,30000.0,0.0,0.0,2.81,219177.0,0.0,2000.0,0.0,89.1,0.0,0.0,0.0,0.64,0.64,212953648.0,13931427652.16,0.0,13813.94,0.64,26.79,0.2898,45.0,0.0135,65.42
2024-09-25,3690592.0,239888480.0,0.57,3.45,0.54,241.14,0.0,142621895.0,1754056.0,2194183.0,114013640.0,0.0,0.0,1944.0,36.29,0.0,0.0,0.0,3.28,550506.0,51894.0,0.0,0.0,36.29,1944.0,0.0,434345.0,73319.0,114.75,4.59,0.0,0.0,0.82,0.82,212594368.0,13818633920.0,0.0,13880.26,0.82,35.13,0.3041,41.39,0.0172,65.0
2024-09-26,3616333.0,235350951.64,0.56,3.36,0.53,235.21,0.0,142246071.88,1721023.0,2185711.0,112004176.84,0.0,0.0,55870.0,5.4,0.0,0.0,0.0,11.26,84754.0,167973.0,0.0,0.0,5.4,55870.0,0.0,79070.0,93226.0,111.8,6.39,0.0,0.0,0.81,0.81,210307520.0,13686813401.6,0.0,13666.42,0.81,31.7,0.3026,43.74,0.0171,65.08
2024-09-27,3648985.0,239227456.6,0.57,3.33,0.54,237.49,0.0,144628965.8,1710881.0,2206055.0,112165358.36,0.0,0.0,10066.0,4.78,0.0,61582.0,0.0,7.95,78186.0,123724.0,0.0,0.0,4.78,10066.0,4.01,103516.0,119424.0,111.31,7.66,0.0,0.0,0.81,0.81,210498368.0,13800273006.08,0.0,13710.45,0.81,30.04,0.2996,44.66,0.0172,65.56
2024-09-30,3929293.0,256740004.62,0.61,3.52,0.58,257.37,0.0,141250835.88,1981505.0,2161782.0,129471536.7,0.0,0.0,131107.0,5.12,0.0,0.0,0.0,3.91,78553.0,63755.0,0.0,0.0,5.12,131107.0,0.0,203272.0,122826.0,130.15,7.65,0.0,0.0,0.93,0.93,210435632.0,13749864194.88,0.0,13803.72,0.93,26.22,0.266,42.79,0.0185,65.34
2024-10-01,3423507.0,223555007.1,0.53,3.01,0.5,224.23,0.0,132517861.0,1727060.0,2029370.0,112777018.0,0.0,0.0,0.0,4.62,0.0,25926.0,0.0,16.86,64627.0,254445.0,0.0,0.0,4.62,0.0,1.78,0.0,222965.0,113.19,14.84,0.0,0.0,0.81,0.81,211337760.0,13800355728.0,0.0,13854.14,0.81,24.53,0.3319,51.16,0.0161,65.3
2024-10-02,3719068.0,241590657.28,0.58,3.25,0.55,243.32,0.0,150221494.08,1888657.0,2312523.0,122687158.72,0.0,0.0,91332.0,21.15,0.0,0.0,0.0,13.63,318770.0,205708.0,0.0,0.0,21.15,91332.0,0.0,275973.0,35617.0,123.52,2.55,0.0,0.0,0.89,0.89,211072240.0,13711252710.4,0.0,13778.3,0.89,31.34,0.2831,41.3,0.0175,64.96
2024-10-03,3015536.0,194381450.56,0.47,2.64,0.44,195.04,0.0,126902530.92,1196530.0,1968702.0,77128323.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.91,0.0,692127.0,0.0,0.0,0.0,0.0,0.0,0.0,343821.0,77.36,22.99,0.0,0.0,0.56,0.56,211561808.0,13637274143.68,0.0,13719.36,0.56,34.44,0.2706,37.1,0.0142,64.46
2024-10-04,2702032.0,172984088.64,0.42,2.34,0.4,174.1,0.0,127174769.7,842867.0,1986485.0,53960345.34,0.0,0.0,2919.0,0.63,0.0,150000.0,0.0,23.56,9644.0,363307.0,0.0,0.0,0.63,2919.0,9.67,6725.0,141861.0,54.26,9.39,0.0,0.0,0.4,0.4,211588128.0,13545871954.56,0.0,13637.12,0.4,30.3,0.258,38.57,0.0127,64.02
2024-10-07,2388469.0,153817403.6,0.37,2.05,0.35,153.65,0.0,103562992.4,991528.0,1608121.0,63854403.2,0.0,0.0,15000.0,5.02,0.0,33219.0,0.0,3.47,76337.0,52743.0,0.0,0.0,5.02,15000.0,2.15,186404.0,487920.0,63.76,31.73,0.0,0.0,0.47,0.47,210834304.0,13577729177.6,0.0,13512.17,0.47,19.28,0.2223,39.53,0.0113,64.4
2024-10-08,2019740.0,130152045.6,0.31,1.71,0.3,130.06,0.0,91990097.64,831050.0,1427531.0,53552862.0,0.0,0.0,82619.0,12.81,0.0,48400.0,0.0,24.26,198669.0,377634.0,0.0,0.0,12.81,82619.0,3.12,134537.0,427659.0,53.57,27.56,0.0,0.0,0.39,0.39,210734768.0,13579748449.92,0.0,13562.02,0.39,17.37,0.1553,28.2,0.0095,64.44
2024-10-09,1883500.0,121824780.0,0.29,1.6,0.28,121.76,0.0,84836422.44,852616.0,1311633.0,55147202.88,0.0,0.0,24415.0,13.05,0.0,0.0,0.0,13.72,199717.0,213749.0,0.0,0.0,13.05,24415.0,0.0,210900.0,315615.0,55.15,20.25,0.0,0.0,0.4,0.4,210608224.0,13622139928.32,0.0,13598.59,0.4,16.59,0.1592,31.33,0.0089,64.68
2024-10-10,1585964.0,102643590.08,0.25,1.34,0.23,102.65,0.0,75323595.36,654932.0,1163838.0,42387199.04,0.0,0.0,15131.0,8.88,0.0,2100.0,0.0,23.19,137099.0,358657.0,0.0,0.0,8.88,15131.0,0.14,145842.0,286994.0,42.43,18.54,0.0,0.0,0.31,0.31,210817520.0,13644109894.4,0.0,13638.6,0.31,19.35,0.1319,23.13,0.0075,64.72
