DATE,PLNW FP Equity_DX_SI_QTY,PLNW FP Equity_DX_SHORT_INTEREST_VALUE,PLNW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PLNW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PLNW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PLNW FP Equity_DX_SI_MV,PLNW FP Equity_DX_DSS,PLNW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PLNW FP Equity_DX_SUPPLY_SI_QTY,PLNW FP Equity_DX_BROKER_SI_QTY,PLNW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PLNW FP Equity_DX_BROKER_SI_MV_NEW_x,PLNW FP Equity_DX_SUPPLY_SI_QTY_INC_x,PLNW FP Equity_DX_BROKER_SI_MV_INC_x,PLNW FP Equity_DX_BROKER_SI_QTY_ADD,PLNW FP Equity_DX_BROKER_SI_QTY_NEW,PLNW FP Equity_DX_SUPPLY_SI_MV_DEC,PLNW FP Equity_DX_BROKER_SI_QTY_INC,PLNW FP Equity_DX_SUPPLY_SI_QTY_DEC,PLNW FP Equity_DX_BROKER_SI_MV_NEW_y,PLNW FP Equity_DX_BROKER_SI_MV_INC_y,PLNW FP Equity_DX_SUPPLY_SI_QTY_INC_y,PLNW FP Equity_DX_BROKER_SI_MV_ADD,PLNW FP Equity_DX_SUPPLY_SI_QTY_ADD,PLNW FP Equity_DX_BROKER_SI_QTY_DEC,PLNW FP Equity_DX_SUPPLY_SI_MV,PLNW FP Equity_DX_BROKER_SI_MV_DEC,PLNW FP Equity_DX_SUPPLY_SI_MV_RMV,PLNW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PLNW FP Equity_DX_UTILIZATION_QUANTITY,PLNW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PLNW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PLNW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PLNW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PLNW FP Equity_DX_ACTIVE_UTILIZATION_MV,PLNW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PLNW FP Equity_DX_BROKER_SI_CON_RATIO,PLNW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PLNW FP Equity_DX_DEMAND_SUPPLY_RATIO,PLNW FP Equity_PX_LAST
2025-01-28,441446.0,12537066.4,1.78,10.84,0.63,12.08,0.0,11309987.6,432498.0,398239.0,12282943.2,0.0,0.0,0.0,0.0,0.0,0.87,0.0,28507.0,0.0,0.0,0.0,0.0,0.0,9233.0,11.57,0.32,0.0,7.27,7.27,5513422.0,156581184.8,0.0,148.01,7.25,24.05,0.3116,46.83,0.0742,28.4
2025-01-29,438407.0,12632697.71,1.77,10.76,0.63,12.55,0.0,11290408.56,429459.0,391824.0,12374861.09,0.0,3217.0,0.29,0.0,0.0,0.0,3217.0,6256.0,0.0,0.29,3217.0,0.0,0.0,9632.0,12.23,0.01,0.0,7.22,7.22,5514809.0,158909221.34,0.0,156.34,7.25,25.48,0.302,45.25,0.0738,28.815
2025-01-30,415964.0,12237660.88,1.68,10.29,0.59,12.1,0.0,10769191.0,409016.0,366050.0,12033250.72,0.0,0.0,0.0,0.0,0.0,0.53,0.0,20443.0,0.0,0.0,0.0,0.0,0.0,25774.0,11.84,0.57,0.0,6.88,6.88,5536398.0,162880829.16,0.0,159.65,6.9,25.27,0.2905,43.85,0.07,29.42
2025-01-31,412537.0,12023390.87,1.66,10.62,0.59,12.09,0.0,10568647.34,403589.0,362623.0,11762601.41,0.0,0.0,0.0,0.0,0.0,0.07,0.0,5427.0,0.0,0.0,0.0,0.0,0.0,3427.0,11.91,0.04,0.0,6.79,6.79,5541825.0,161516489.63,0.0,163.62,6.78,25.0,0.2888,43.76,0.0694,29.145
2025-02-03,405621.0,11718390.69,1.64,10.44,0.58,11.78,0.0,10276375.23,396673.0,355707.0,11459882.97,0.0,0.0,0.0,0.0,0.0,0.27,0.0,6916.0,0.0,0.0,0.0,0.0,0.0,6916.0,11.59,0.3,0.0,6.69,6.69,5533367.0,159858972.63,0.0,161.54,6.69,24.54,0.2859,43.45,0.0684,28.89
2025-02-04,417987.0,12230299.62,1.69,10.58,0.6,12.16,0.0,10825702.58,407455.0,369983.0,11922133.3,0.0,894.0,0.39,0.0,0.0,0.14,14276.0,2804.0,0.0,0.39,894.0,0.0,12692.0,0.0,11.77,0.0,0.0,6.87,6.87,5521324.0,161553940.24,0.0,158.38,6.92,27.21,0.2885,42.47,0.0705,29.26
2025-02-05,412004.0,12077897.26,1.66,10.46,0.59,12.09,0.0,10670660.0,402162.0,364000.0,11789379.03,0.0,4411.0,0.14,0.0,0.0,0.23,3721.0,9704.0,0.0,0.14,4411.0,0.0,0.0,9704.0,11.77,0.25,0.0,6.8,6.8,5510739.0,161547313.79,0.0,160.58,6.83,28.55,0.2814,40.58,0.0697,29.315
2025-02-06,406352.0,12003638.08,1.64,16.27,0.58,11.98,0.0,10585599.92,396510.0,358348.0,11712905.4,0.0,0.0,0.0,0.0,0.0,0.16,0.0,5652.0,0.0,0.0,0.0,0.0,0.0,5652.0,11.65,0.15,0.0,6.7,6.7,5517941.0,162999977.14,0.0,161.9,6.71,27.54,0.2817,41.21,0.0687,29.54
2025-02-07,411366.0,12135297.0,1.66,15.93,0.59,12.2,0.0,10719179.0,401524.0,363362.0,11844958.0,0.0,9993.0,0.33,0.0,0.0,0.13,9993.0,4979.0,0.0,0.33,9993.0,0.0,0.0,4979.0,11.88,0.13,0.0,6.79,6.79,5511630.0,162593085.0,0.0,162.97,6.8,29.72,0.2786,39.37,0.0696,29.5
2025-02-10,409522.0,11998994.6,1.65,15.51,0.58,12.09,0.0,10420164.1,393353.0,355637.0,11525242.9,0.0,3283.0,0.18,0.0,0.0,0.42,6327.0,14273.0,0.0,0.18,3283.0,0.0,2819.0,14052.0,11.62,0.43,0.0,6.65,6.65,5518818.0,161701367.4,0.0,163.14,6.65,31.46,0.2807,39.45,0.0693,29.3
2025-02-11,418142.0,12272467.7,1.69,15.49,0.6,12.29,0.0,10550473.85,400363.0,359471.0,11750654.05,0.0,5299.0,0.12,0.0,0.0,0.1,5038.0,3075.0,0.0,0.12,5299.0,0.0,4786.0,1204.0,11.72,0.04,0.0,6.8,6.8,5490868.0,161156975.8,0.0,161.02,6.78,31.9,0.2771,38.71,0.071,29.35
2025-02-12,438300.0,12666870.0,1.77,16.19,0.63,12.8,0.0,9743577.2,381383.0,337148.0,11021968.7,0.0,3343.0,0.0,0.0,0.0,0.65,0.0,22323.0,0.0,0.0,3343.0,0.0,0.0,22323.0,11.16,0.68,0.0,6.48,6.48,5505121.0,159097996.9,0.0,161.29,6.47,28.07,0.2574,36.72,0.0745,28.9
2025-02-13,413143.0,11921241.27,1.67,15.16,0.59,11.9,0.0,9061970.46,358473.0,314052.0,10343738.41,0.0,4042.0,0.01,0.0,0.0,0.83,2432.0,26952.0,0.0,0.01,4042.0,0.0,0.0,25528.0,10.33,0.8,0.0,6.11,6.11,5504089.0,158820488.1,0.0,157.54,6.15,30.3,0.2494,33.2,0.0705,28.855
2025-02-14,396718.0,11280676.33,1.6,14.35,0.57,11.4,0.0,8481136.84,337389.0,298264.0,9593656.22,0.0,0.0,0.0,0.0,0.0,0.6,0.0,21084.0,0.0,0.0,0.0,0.0,0.0,15788.0,9.72,0.48,0.0,5.75,5.75,5525359.0,157113583.17,0.0,158.32,5.78,30.71,0.2435,31.36,0.0677,28.435
2025-02-17,388391.0,11005058.99,1.57,14.23,0.55,11.07,0.0,8254155.51,329062.0,291306.0,9323971.77,0.0,0.0,0.0,0.0,0.0,0.29,0.0,8327.0,0.0,0.0,0.0,0.0,0.0,6958.0,9.39,0.26,0.0,5.62,5.62,5528197.0,156641462.0,0.0,157.2,5.64,30.2,0.2424,31.35,0.0663,28.335
2025-02-18,388307.0,10907543.63,1.57,14.46,0.55,11.0,0.0,8011885.98,333637.0,285222.0,9371863.33,0.0,9353.0,0.07,0.0,0.0,0.14,3353.0,4778.0,0.0,0.07,9353.0,0.0,0.0,9437.0,9.48,0.3,0.0,5.69,5.69,5528698.0,155301126.82,0.0,156.67,5.7,30.22,0.2368,31.02,0.0662,28.09
2025-02-19,378512.0,10518848.48,1.53,14.2,0.54,10.63,0.0,7654116.33,323842.0,275427.0,8999569.18,0.0,1292.0,0.01,0.0,0.0,0.32,1292.0,11087.0,0.0,0.01,1292.0,0.0,0.0,11087.0,9.12,0.34,0.0,5.53,5.53,5536570.0,153861280.3,0.0,155.7,5.53,28.87,0.2335,31.38,0.0646,27.79
2025-02-20,359408.0,9824417.68,1.45,13.53,0.51,9.94,0.0,7323729.88,315490.0,267925.0,8623919.15,0.0,3250.0,0.05,0.0,0.0,0.34,3250.0,11602.0,0.0,0.05,3250.0,0.0,0.0,10752.0,8.74,0.31,0.0,5.4,5.4,5529755.0,151155852.93,0.0,152.34,5.43,30.28,0.2431,34.09,0.0615,27.335
2025-02-21,342323.0,9383073.43,1.38,13.09,0.49,9.39,0.0,6875524.4,298405.0,250840.0,8179281.05,0.0,0.0,0.0,0.0,0.0,0.48,0.0,17085.0,0.0,0.0,0.0,0.0,0.0,17085.0,8.19,0.51,0.0,5.11,5.11,5539657.0,151841998.37,0.0,151.39,5.13,27.94,0.2373,34.72,0.0586,27.41
2025-02-24,341560.0,9222120.0,1.38,13.26,0.49,9.33,0.0,6752079.0,301312.0,250077.0,8135424.0,0.0,6599.0,0.06,0.0,0.0,0.09,3126.0,3692.0,0.0,0.06,6599.0,0.0,0.0,3889.0,8.27,0.11,0.0,5.16,5.16,5540186.0,149585022.0,0.0,151.36,5.18,28.75,0.2356,33.78,0.0585,27.0
2025-02-25,346569.0,9191009.88,1.4,13.74,0.49,9.31,0.0,6764880.72,297651.0,255086.0,7893704.52,0.0,0.0,0.13,0.0,0.0,0.14,5009.0,3661.0,0.0,0.13,0.0,0.0,0.0,0.0,8.03,0.0,0.0,5.09,5.09,5545727.0,147072680.04,0.0,148.83,5.12,28.27,0.2294,33.33,0.0593,26.52
2025-02-26,320511.0,8509567.05,1.29,12.52,0.46,8.51,0.0,6080693.4,281595.0,229028.0,7476347.25,0.0,7780.0,0.0,0.0,0.0,0.69,0.0,23836.0,0.0,0.0,7780.0,0.0,0.0,26058.0,7.5,0.77,0.0,4.83,4.83,5549717.0,147344986.35,0.0,147.11,4.85,25.91,0.2301,35.24,0.055,26.55
2025-02-27,308264.0,8452598.88,1.24,13.34,0.44,8.26,0.0,6066647.58,270022.0,221249.0,7404003.24,0.0,1208.0,0.0,0.0,0.0,0.31,0.0,12781.0,0.0,0.0,1208.0,0.0,0.0,7779.0,7.25,0.15,0.0,4.64,4.64,5550871.0,152204882.82,0.0,148.64,4.65,25.1,0.2293,35.97,0.053,27.42
2025-02-28,315432.0,8639682.48,1.27,12.13,0.45,8.65,0.0,6168940.14,277190.0,225226.0,7592234.1,0.0,8605.0,0.2,0.0,0.0,0.02,3977.0,1437.0,0.0,0.2,8605.0,0.0,0.0,0.0,7.62,0.0,0.0,4.77,4.77,5537443.0,151670563.77,0.0,152.05,4.77,24.15,0.2293,36.55,0.0542,27.39
2025-03-03,288927.0,7688347.47,1.17,9.03,0.41,7.84,0.0,5519472.81,252648.0,207421.0,6722963.28,0.0,0.0,0.0,0.0,0.0,0.7,0.0,24542.0,0.0,0.0,0.0,0.0,0.0,17805.0,6.88,0.54,0.0,4.35,4.35,5560572.0,147966820.92,0.0,150.8,4.37,24.22,0.2257,35.17,0.0497,26.61
2025-03-04,277014.0,7200978.93,1.12,8.57,0.4,7.3,0.0,5082230.46,240152.0,195508.0,6242751.24,0.0,0.0,0.0,0.0,0.0,0.44,0.0,12496.0,0.0,0.0,0.0,0.0,0.0,11913.0,6.34,0.45,0.0,4.08,4.08,5646780.0,146788046.1,0.0,148.3,4.1,22.21,0.222,35.45,0.0471,25.995
2025-03-05,286136.0,7468149.6,1.15,8.5,0.41,7.37,0.0,5240801.7,240471.0,200797.0,6276293.1,0.0,9728.0,0.17,0.0,0.0,0.36,9186.0,13223.0,0.0,0.17,9728.0,0.0,3814.0,3897.0,6.2,0.12,0.0,4.06,4.06,5676064.0,148145270.4,0.0,144.44,4.11,20.41,0.2463,40.7,0.0484,26.1
2025-03-06,271249.0,7028061.59,1.09,8.22,0.39,7.06,0.0,4777881.73,229308.0,184403.0,5941370.28,0.0,0.0,0.0,0.0,0.0,0.29,0.0,12670.0,0.0,0.0,0.0,0.0,1507.0,16394.0,5.98,0.39,0.0,3.88,3.88,5684105.0,147275160.55,0.0,147.84,3.89,18.38,0.2482,41.33,0.0459,25.91
2025-03-07,261757.0,6871121.25,1.06,7.93,0.37,6.78,0.0,5169123.75,242563.0,196919.0,6367278.75,0.0,4593.0,0.32,87.0,0.0,0.07,12797.0,2768.0,0.0,0.32,4593.0,0.0,11430.0,368.0,6.3,0.01,0.0,4.11,4.11,5654593.0,148433066.25,0.0,146.22,4.13,19.19,0.2551,42.78,0.0444,26.25
2025-03-10,256041.0,6561050.63,1.03,7.61,0.37,6.72,0.0,4878461.88,236847.0,190379.0,6069204.38,0.0,1171.0,0.05,0.0,0.0,0.17,347.0,6887.0,0.0,0.05,1171.0,0.0,0.0,6887.0,6.21,0.18,0.0,4.02,4.02,5653936.0,144882110.0,0.0,148.48,4.02,16.71,0.2587,43.97,0.0435,25.625
2025-03-11,248956.0,6322237.62,1.0,7.16,0.36,6.35,0.0,4619299.71,229762.0,181898.0,5834805.99,0.0,977.0,0.0,0.0,0.0,0.22,211.0,8062.0,0.0,0.0,977.0,0.0,0.0,8692.0,5.88,0.25,0.0,3.91,3.91,5652465.0,143544348.68,0.0,143.7,3.93,14.29,0.2645,45.33,0.0423,25.395
2025-03-12,262636.0,6656509.42,1.06,7.67,0.38,6.68,0.0,4704969.76,239703.0,185637.0,6075272.54,0.0,9941.0,0.08,0.0,0.0,0.0,3739.0,0.0,0.0,0.08,9941.0,0.0,0.0,0.0,6.11,0.0,0.0,4.1,4.1,5611199.0,142215838.66,0.0,142.73,4.1,13.5,0.2665,45.73,0.0449,25.345
2025-03-13,265165.0,6265848.95,1.07,7.45,0.38,6.73,0.0,4481264.09,241107.0,189643.0,5697358.41,0.0,7381.0,0.1,0.0,0.0,0.15,4006.0,5977.0,0.0,0.1,7381.0,0.0,0.0,0.0,6.1,0.0,0.0,4.14,4.14,5588395.0,132053773.85,0.0,141.9,4.12,13.44,0.2777,47.33,0.0455,23.63
2025-03-14,272725.0,6523582.0,1.1,6.88,0.39,6.45,0.0,4710039.36,248667.0,196908.0,5948114.64,0.0,7938.0,0.0,0.0,0.0,0.01,7265.0,378.0,0.0,0.0,7938.0,0.0,0.0,0.0,5.9,0.0,0.0,4.25,4.25,5606459.0,134106499.28,0.0,132.22,4.27,13.01,0.2879,48.67,0.0466,23.92
2025-03-17,356554.0,8557296.0,1.44,8.56,0.51,8.53,0.0,6565032.0,332496.0,273543.0,7979904.0,0.0,7124.0,0.0,80566.0,0.0,0.09,0.0,3931.0,0.0,0.0,7124.0,1.93,80636.0,3931.0,7.95,0.05,0.0,5.67,5.67,5527397.0,132657528.0,0.0,131.59,5.7,22.62,0.2152,36.35,0.0608,24.0
2025-03-18,377829.0,9309706.56,1.52,9.04,0.54,9.08,0.0,7271584.32,354560.0,295113.0,8736358.4,0.0,27703.0,0.64,0.0,0.0,0.11,26409.0,5778.0,0.0,0.64,27703.0,0.0,4230.0,4839.0,8.52,0.1,0.11,6.1,6.1,5459995.0,134534276.8,4091.0,130.92,6.11,28.27,0.2221,33.97,0.065,24.64
2025-03-19,371101.0,9553995.24,1.5,8.52,0.53,9.18,0.0,7445685.71,342952.0,289209.0,8829299.24,0.0,0.0,0.12,0.0,0.0,0.23,4230.0,11608.0,0.0,0.12,0.0,0.0,0.0,10134.0,8.49,0.11,0.0,5.87,5.87,5502577.0,141663844.87,0.0,136.04,5.88,28.44,0.2115,32.05,0.0635,25.745
2025-03-20,377225.0,9655073.88,1.52,8.64,0.54,9.73,0.0,7559048.14,353076.0,295333.0,9036980.22,0.0,18884.0,0.49,0.0,0.0,0.18,15148.0,8760.0,0.0,0.49,18884.0,0.0,0.0,9024.0,9.11,0.09,0.0,6.05,6.05,5486162.0,140418316.39,0.0,141.41,6.05,30.99,0.2225,31.93,0.0646,25.595
2025-03-21,427282.0,10705550.51,1.72,9.92,0.61,10.95,0.0,8197720.4,399133.0,327189.0,10000277.32,0.0,56887.0,1.0,0.0,0.0,0.39,40387.0,14860.0,0.0,1.0,56887.0,0.0,4030.0,8531.0,10.23,0.22,0.0,6.79,6.79,5475784.0,137195768.12,0.0,140.35,6.79,27.43,0.2377,37.6,0.0727,25.055
2025-03-24,424680.0,10574532.0,1.71,9.82,0.61,10.67,0.0,8082216.3,399531.0,324587.0,9948321.9,0.0,8391.0,0.14,0.0,0.0,0.22,8020.0,7993.0,0.0,0.14,8391.0,0.0,0.0,10622.0,10.02,0.35,0.0,6.8,6.8,5476432.0,136363156.8,0.0,137.25,6.81,27.46,0.2542,39.9,0.0723,24.9
2025-03-25,468976.0,11818195.2,1.89,10.96,0.67,11.71,0.0,8436229.2,420080.0,334771.0,10586016.0,0.0,23260.0,0.37,0.0,0.0,0.12,16450.0,4670.0,0.0,0.37,23260.0,0.0,1959.0,6266.0,10.48,0.16,0.0,7.15,7.15,5458975.0,137566170.0,0.0,135.99,7.16,26.14,0.2414,38.33,0.0798,25.2
2025-03-26,459300.0,10954305.0,1.85,10.73,0.66,11.59,0.0,7582654.35,400692.0,317931.0,9556504.2,0.0,0.0,0.0,0.0,0.0,0.44,0.0,19388.0,0.0,0.0,0.0,0.0,0.0,16840.0,10.12,0.35,0.0,6.83,6.83,5469797.0,130454658.45,0.0,138.01,6.83,25.02,0.2398,38.84,0.0782,23.85
2025-03-27,444873.0,10470086.06,1.8,10.39,0.64,10.62,0.0,7324468.56,391416.0,311216.0,9211975.56,0.0,0.0,0.0,0.0,0.0,0.33,0.0,9276.0,0.0,0.0,0.0,0.0,0.0,6715.0,9.33,0.41,0.0,6.7,6.7,5451005.0,128289402.68,0.0,129.76,6.71,25.82,0.2516,39.75,0.0761,23.535
2025-03-28,437165.0,10067909.95,1.76,9.95,0.62,10.29,0.0,7075161.45,386269.0,307215.0,8895775.07,0.0,108.0,0.0,0.0,0.0,0.14,91.0,5255.0,0.0,0.0,108.0,0.0,0.0,4092.0,9.07,0.16,0.0,6.62,6.62,5450152.0,125517000.56,0.0,127.83,6.63,26.32,0.2567,40.09,0.0749,23.03
2025-03-31,425483.0,9930773.22,1.72,9.56,0.61,9.81,0.0,7015443.84,372399.0,300576.0,8691792.66,0.0,17.0,0.0,0.0,0.0,0.39,0.0,13887.0,0.0,0.0,17.0,0.0,0.0,6639.0,8.58,0.29,0.0,6.35,6.35,5489054.0,128114520.36,0.0,126.51,6.35,25.57,0.2598,41.02,0.0726,23.34
2025-04-01,418901.0,10179294.3,1.69,9.33,0.6,9.78,0.0,7144054.2,368005.0,293994.0,8942521.5,0.0,32.0,0.06,0.0,0.0,0.1,32.0,4426.0,0.0,0.06,32.0,0.0,0.0,6614.0,8.59,0.13,0.0,6.29,6.29,5486984.0,133333711.2,0.0,128.32,6.27,24.33,0.2603,41.72,0.0715,24.3
2025-04-02,429289.0,10519726.95,1.73,9.44,0.61,10.41,0.0,7458880.91,378393.0,304382.0,9272520.47,0.0,10388.0,0.49,0.0,0.0,0.0,10388.0,0.0,0.0,0.49,10388.0,0.0,0.0,0.0,9.18,0.0,0.0,6.45,6.45,5483846.0,134381646.23,0.0,132.85,6.46,25.43,0.2622,41.43,0.0732,24.505
2025-04-03,430657.0,10372373.85,1.74,9.29,0.62,10.46,0.0,7216299.53,379761.0,299618.0,9146543.69,0.0,6132.0,0.0,0.0,0.0,0.1,0.0,4764.0,0.0,0.0,6132.0,0.0,0.0,4764.0,9.2,0.09,0.0,6.47,6.47,5494109.0,132325615.27,0.0,132.55,6.49,24.74,0.2562,40.95,0.0733,24.085
2025-04-04,417891.0,9450604.97,1.69,8.68,0.6,10.05,0.0,6695035.06,376187.0,296044.0,8507469.01,0.0,5618.0,0.09,0.0,0.0,0.24,5863.0,9192.0,0.0,0.09,5618.0,0.0,0.0,9437.0,9.06,0.26,0.0,6.39,6.39,5510874.0,124628415.51,0.0,133.09,6.37,25.42,0.2755,43.52,0.071,22.615
2025-04-07,430604.0,9387167.2,1.74,8.62,0.61,9.75,0.0,6908463.6,402455.0,316902.0,8773519.0,0.0,17284.0,0.07,0.0,0.0,0.0,20858.0,0.0,0.0,0.07,17284.0,0.0,8984.0,0.0,9.11,0.0,0.0,6.76,6.76,5547015.0,120924927.0,0.0,126.02,6.74,25.53,0.2811,44.15,0.0724,21.8
2025-04-08,449738.0,9894236.0,1.82,8.86,0.64,9.79,0.0,6719658.0,396745.0,305439.0,8728390.0,0.0,20157.0,0.09,22250.0,0.0,0.83,11289.0,36018.0,0.0,0.09,20157.0,0.49,10151.0,45002.0,8.72,1.09,0.0,6.64,6.64,5579151.0,122741322.0,0.0,123.9,6.58,16.36,0.252,44.39,0.0753,22.0
2025-04-09,509315.0,10593752.0,2.06,10.03,0.73,11.16,0.0,8048580.8,479166.0,386951.0,9966652.8,0.0,107266.0,2.14,0.0,0.0,0.52,95067.0,24845.0,0.0,2.14,107266.0,0.0,0.0,13555.0,10.52,0.29,0.0,7.91,7.91,5581861.0,116102708.8,0.0,122.28,7.92,21.85,0.3212,50.64,0.084,20.8
2025-04-10,490307.0,10566115.85,1.98,9.58,0.7,10.13,0.0,7861806.35,457365.0,364817.0,9856215.75,0.0,1729.0,0.05,0.0,0.0,0.65,2793.0,24927.0,0.0,0.05,1729.0,0.0,1397.0,24927.0,9.41,0.98,0.0,7.52,7.52,5621081.0,121134295.55,0.0,115.69,7.53,21.82,0.3216,50.59,0.0807,21.55
2025-04-11,452768.0,9711873.6,1.83,9.26,0.65,9.69,0.0,6839289.6,412222.0,318848.0,8842161.9,0.0,2793.0,0.0,0.0,0.0,0.9,0.0,47936.0,0.0,0.0,2793.0,0.0,0.0,45969.0,8.8,0.72,0.0,6.78,6.78,5669684.0,121614721.8,0.0,120.59,6.8,14.59,0.3328,53.81,0.0744,21.45
2025-04-14,490000.0,11123000.0,1.98,11.31,0.7,10.51,0.0,7767940.0,437104.0,342200.0,9922260.8,0.0,38991.0,0.81,0.0,0.0,0.31,37461.0,14109.0,0.0,0.81,38991.0,0.0,0.0,14109.0,9.36,0.31,0.0,7.26,7.26,5581241.0,126694170.7,0.0,119.88,7.25,25.75,0.3223,48.82,0.0814,22.7
2025-04-15,490969.0,11537771.5,1.98,11.3,0.7,11.19,0.0,7924693.5,438073.0,337221.0,10294715.5,0.0,7916.0,0.0,0.0,0.0,0.03,0.0,6947.0,0.0,0.0,7916.0,0.0,0.0,4979.0,10.0,0.0,0.0,7.2,7.2,5644985.0,132657147.5,0.0,129.07,7.19,25.5,0.3136,47.89,0.0807,23.5
2025-04-16,491904.0,10994054.4,1.99,11.61,0.7,11.5,0.0,7307176.05,439008.0,326943.0,9811828.8,0.0,16012.0,0.15,0.0,0.0,0.32,193.0,15077.0,0.0,0.15,16012.0,0.0,0.0,10471.0,10.27,0.18,0.0,7.33,7.33,5552337.0,124094731.95,0.0,129.52,7.35,23.39,0.3066,47.9,0.0821,22.35
2025-04-17,520093.0,11520059.95,2.1,12.03,0.74,11.65,0.0,7435932.2,462061.0,335708.0,10234651.15,0.0,35042.0,0.0,26335.0,0.0,0.46,5260.0,17570.0,0.0,0.0,35042.0,0.58,5581.0,22830.0,10.34,0.57,0.0,7.68,7.68,5555343.0,123050847.45,0.0,124.25,7.68,16.9,0.2712,46.17,0.0864,22.15
2025-04-18,520093.0,11520059.95,2.1,12.09,0.74,11.56,0.0,7435932.2,462061.0,335708.0,10234651.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21,0.0,0.0,7.68,7.68,5553484.0,123009670.6,0.0,122.56,7.69,16.85,0.2723,46.33,0.0865,0.0
2025-04-21,520093.0,11520059.95,2.1,12.09,0.74,11.5,0.0,7435932.2,462061.0,335708.0,10234651.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15,0.0,0.0,7.68,7.68,5555343.0,123050847.45,0.0,121.59,7.7,16.87,0.2725,46.36,0.0864,0.0
2025-04-22,513812.0,11380935.8,2.07,11.95,0.73,11.42,0.0,7431413.6,461689.0,335504.0,10226411.35,0.0,39243.0,0.49,0.0,0.0,0.86,22051.0,39615.0,0.0,0.49,39243.0,0.0,0.0,22255.0,10.26,0.48,0.0,7.69,7.69,5540540.0,122722961.0,0.0,123.4,7.68,21.29,0.291,46.77,0.0856,22.15
2025-04-23,543827.0,12399255.6,2.19,12.57,0.78,12.13,0.0,7782848.4,468442.0,341353.0,10680477.6,0.0,5175.0,0.05,9436.0,0.0,0.16,1615.0,7858.0,0.0,0.05,5175.0,0.21,9436.0,5202.0,10.48,0.11,0.0,7.8,7.8,5533916.0,126173284.8,0.0,123.91,7.79,19.16,0.2992,48.77,0.0906,22.8
2025-04-24,335538.0,7616712.6,1.35,7.76,0.48,7.64,0.0,2951340.5,260153.0,130015.0,5905473.1,0.0,2885.0,0.0,0.0,0.0,4.68,0.0,211174.0,0.0,0.0,2885.0,0.0,0.0,211338.0,5.92,4.65,0.0,4.33,4.33,5742878.0,130363330.6,0.0,130.46,4.34,17.62,0.1863,29.69,0.0559,22.7
2025-04-25,283871.0,6301936.2,1.15,6.67,0.41,6.44,0.0,2277520.2,219058.0,102591.0,4863087.6,0.0,1380.0,0.0,0.0,0.0,0.97,0.0,42475.0,0.0,0.0,1380.0,0.0,0.0,27424.0,4.98,0.63,0.0,3.66,3.66,5767947.0,128048423.4,0.0,130.85,3.66,19.56,0.1973,32.42,0.0474,22.2
2025-04-28,411810.0,9286315.5,1.66,9.92,0.59,9.15,0.0,5843358.95,362820.0,259129.0,8181591.0,0.0,30375.0,3.55,0.0,0.0,0.84,159671.0,35598.0,0.0,3.55,30375.0,0.0,148985.0,3133.0,8.03,0.1,0.0,6.07,6.07,5615807.0,126636447.85,0.0,124.27,6.07,21.57,0.2586,41.91,0.0689,22.55
2025-04-29,475078.0,11235594.7,1.92,12.52,0.68,10.74,0.0,7577010.65,419090.0,320381.0,9911478.5,0.0,59921.0,1.53,0.0,0.0,0.12,64671.0,7616.0,0.0,1.53,59921.0,0.0,3965.0,3419.0,9.46,0.06,0.0,7.01,7.01,5556391.0,131408647.15,0.0,125.54,7.01,17.89,0.293,48.32,0.0795,23.65
2025-04-30,480851.0,11492338.9,1.94,12.64,0.69,11.37,0.0,7702253.0,424863.0,322270.0,10154225.7,0.0,0.0,0.11,0.0,0.0,0.0,2056.0,167.0,0.0,0.11,0.0,0.0,5940.0,167.0,10.04,0.0,0.0,7.12,7.12,5542705.0,132470649.5,0.0,131.6,7.09,18.16,0.2903,47.87,0.0806,23.9
2025-05-01,480851.0,11492338.9,1.94,12.54,0.69,11.49,0.0,7702253.0,424863.0,322270.0,10154225.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15,0.0,0.0,7.12,7.12,5542705.0,132470649.5,0.0,133.09,7.08,18.15,0.2907,47.92,0.0806,0.0
