DATE,QDT FP Equity_DX_SI_QTY,QDT FP Equity_DX_SHORT_INTEREST_VALUE,QDT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,QDT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,QDT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,QDT FP Equity_DX_SI_MV,QDT FP Equity_DX_DSS,QDT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,QDT FP Equity_DX_SUPPLY_SI_QTY,QDT FP Equity_DX_BROKER_SI_QTY,QDT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,QDT FP Equity_DX_BROKER_SI_MV_NEW_x,QDT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,QDT FP Equity_DX_SUPPLY_SI_QTY_INC_x,QDT FP Equity_DX_BROKER_SI_MV_INC_x,QDT FP Equity_DX_SUPPLY_SI_MV_NEW,QDT FP Equity_DX_BROKER_SI_QTY_ADD,QDT FP Equity_DX_BROKER_SI_QTY_NEW,QDT FP Equity_DX_SUPPLY_SI_MV_DEC,QDT FP Equity_DX_BROKER_SI_QTY_INC,QDT FP Equity_DX_SUPPLY_SI_QTY_DEC,QDT FP Equity_DX_BROKER_SI_MV_NEW_y,QDT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,QDT FP Equity_DX_BROKER_SI_MV_INC_y,QDT FP Equity_DX_SUPPLY_SI_QTY_INC_y,QDT FP Equity_DX_BROKER_SI_MV_ADD,QDT FP Equity_DX_SUPPLY_SI_QTY_ADD,QDT FP Equity_DX_BROKER_SI_QTY_DEC,QDT FP Equity_DX_SUPPLY_SI_MV,QDT FP Equity_DX_BROKER_SI_MV_DEC,QDT FP Equity_DX_SUPPLY_SI_MV_RMV,QDT FP Equity_DX_BROKER_SI_MV_RMV,QDT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,QDT FP Equity_DX_UTILIZATION_QUANTITY,QDT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,QDT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,QDT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,QDT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,QDT FP Equity_DX_ACTIVE_UTILIZATION_MV,QDT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,QDT FP Equity_DX_BROKER_SI_CON_RATIO,QDT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,QDT FP Equity_DX_DEMAND_SUPPLY_RATIO,QDT FP Equity_PX_LAST
2012-06-15,4109515.0,96635319.73,14.1,16.97,12.29,152.18,3.0,77420492.96,3549166.0,3292385.0,83458702.83,0.0,0.0,200.0,7.59,0.0,0.0,0.0,0.2,211300.0,5294.0,0.0,0.0,7.59,200.0,0.0,0.0,105160.0,128.53,4.13,0.22,0.0,49.27,49.27,3655037.0,85948261.32,5906.0,133.83,48.99,24.27,0.1917,30.61,0.5704,37.375
2012-06-18,4163770.0,97832536.16,14.29,17.03,12.45,156.08,3.0,78870185.26,3548977.0,3356729.0,83387271.8,0.0,0.0,83013.0,1.62,0.0,0.0,0.0,2.78,72344.0,84838.0,0.0,0.0,1.62,83013.0,0.0,1636.0,8000.0,132.38,0.14,0.0,0.0,49.58,49.58,3608806.0,84793022.55,0.0,135.65,49.39,24.38,0.1834,29.16,0.5817,37.345
2012-06-19,4142458.0,99612287.45,14.21,17.02,12.39,155.6,3.0,81559760.92,3492665.0,3391729.0,83986934.79,0.0,0.0,0.0,2.41,0.0,0.0,0.0,2.16,35000.0,56312.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,129.49,0.0,0.0,0.0,48.85,48.85,3656938.0,87937152.1,0.0,137.79,48.45,24.22,0.1887,30.82,0.5794,38.22
2012-06-20,3986571.0,97080206.52,13.68,16.47,11.92,152.3,3.0,78924887.48,3413385.0,3241028.0,83122091.83,0.0,5906.0,49613.0,0.0,0.23,0.0,0.0,5.35,0.0,168059.0,0.0,5906.0,0.0,49613.0,0.0,33260.0,150701.0,129.8,5.4,0.0,0.0,47.92,47.92,3709825.0,90340941.42,0.0,142.78,47.62,25.41,0.1966,31.4,0.5597,38.705
2012-06-21,3971198.0,100566084.73,13.63,16.49,11.88,155.55,3.0,82075357.73,3347424.0,3241028.0,84769715.74,0.0,0.0,3294.0,0.0,0.0,0.0,0.0,2.64,0.0,69344.0,0.0,0.0,0.0,3294.0,0.0,89.0,0.0,129.92,0.0,0.0,0.0,46.85,46.85,3798309.0,96187866.92,0.0,149.53,46.49,25.46,0.1981,31.68,0.5557,40.25
2012-06-22,3960998.0,101479077.13,13.45,16.32,11.84,158.54,3.0,82772433.57,3398160.0,3230828.0,87059407.94,0.0,0.0,7626.0,0.22,0.0,0.0,0.0,0.0,2900.0,2000.0,0.0,0.0,0.22,7626.0,0.0,45110.0,13100.0,135.99,0.33,0.0,0.0,48.13,48.13,3662159.0,93822949.58,0.0,147.49,47.97,25.73,0.1981,31.41,0.561,40.72
2012-06-25,4092075.0,103562792.95,13.89,16.82,12.24,167.09,3.0,81692260.57,3529237.0,3227905.0,89318411.98,0.0,0.0,136537.0,0.0,0.0,0.0,0.0,0.15,0.0,5460.0,0.0,0.0,0.0,136537.0,0.0,15.0,2923.0,143.21,0.06,0.0,0.0,49.23,49.23,3639607.0,92111671.01,15.0,148.69,49.06,24.75,0.1972,30.83,0.5708,40.225
2012-06-26,4147911.0,105941493.64,14.08,17.16,12.4,168.71,3.0,81839286.7,3590009.0,3204241.0,91692159.17,0.0,0.0,67000.0,0.0,0.0,0.0,0.0,1.08,0.0,26228.0,0.0,0.0,0.0,67000.0,0.0,20000.0,23664.0,143.93,1.33,0.0,0.0,49.47,49.47,3667490.0,93671095.77,0.0,148.46,49.22,23.86,0.1983,30.83,0.5715,40.595
2012-06-27,3693887.0,95460849.42,12.54,15.39,11.05,150.53,3.0,68202066.74,3397303.0,2639100.0,87796250.97,0.0,0.0,15927.0,0.3,0.0,0.0,0.0,8.09,4600.0,208633.0,0.0,0.0,0.3,15927.0,0.0,0.0,569741.0,137.2,22.96,0.0,0.0,47.14,47.14,3809988.0,98461239.01,0.0,155.74,46.84,22.69,0.1996,34.2,0.5125,41.075
2012-06-28,4036567.0,106653194.38,13.71,17.53,12.07,166.45,3.0,80866430.99,3313831.0,3060600.0,87557239.06,0.0,0.0,18412.0,6.33,0.0,280000.0,0.0,5.92,146200.0,153762.0,0.0,0.0,6.33,18412.0,11.53,51878.0,4700.0,135.75,0.0,0.0,0.0,45.94,45.94,3899822.0,103040151.15,0.0,161.73,45.63,18.67,0.1701,31.15,0.5596,41.995
2012-06-29,4201496.0,111314903.05,14.27,18.35,12.56,174.61,3.0,83620714.39,3452273.0,3156200.0,91464905.43,0.0,0.0,139958.0,3.5,0.0,40000.0,0.0,2.05,77400.0,50979.0,0.0,0.0,3.5,139958.0,1.68,49463.0,21800.0,143.14,0.83,0.0,0.0,48.16,48.16,3715624.0,98442156.16,0.0,156.33,47.8,17.83,0.1585,29.76,0.5862,42.11
2012-07-02,4268026.0,114487333.46,14.49,18.96,12.76,181.0,3.0,87466475.53,3518362.0,3260703.0,94378029.45,6.79,3278.0,100707.0,0.0,0.14,0.0,140040.0,4.09,0.0,99996.0,6.79,3278.0,0.0,100707.0,0.0,62100.0,35537.0,147.92,0.26,0.0,0.0,48.95,48.95,3669234.0,98425083.75,0.0,155.98,48.67,17.41,0.1491,28.53,0.5938,42.635
2012-07-03,4500172.0,121747957.86,15.28,20.44,13.46,192.43,3.0,93645031.03,3719908.0,3461403.0,100638642.8,0.0,0.0,170258.0,8.73,0.0,42000.0,0.0,0.28,200600.0,6812.0,0.0,0.0,8.73,170258.0,1.88,38100.0,41900.0,157.84,1.26,0.0,0.0,51.7,51.7,3475543.0,94027575.55,0.0,149.31,51.39,16.7,0.1348,26.15,0.6254,43.0
2012-07-04,4559019.0,124272229.58,15.48,20.99,13.63,196.94,3.0,91899544.09,3781913.0,3371403.0,103089449.85,0.0,0.0,119707.0,5.33,0.0,0.0,0.0,3.49,107900.0,92702.0,0.0,0.0,5.33,119707.0,0.0,35000.0,197900.0,162.52,8.25,0.0,0.0,52.55,52.55,3414271.0,93068063.45,0.0,148.11,52.32,16.5,0.136,26.81,0.6335,43.325
2012-07-05,4630042.0,126004299.28,15.72,21.66,13.85,202.11,3.0,93138457.87,3843795.0,3422383.0,104606976.68,0.0,0.0,112205.0,1.85,0.0,42000.0,0.0,1.89,43000.0,50932.0,0.0,0.0,1.85,112205.0,1.84,609.0,34020.0,166.79,0.86,0.0,0.0,53.05,53.05,3401853.0,92579744.09,0.0,148.25,52.94,16.19,0.1332,26.37,0.639,43.255
2012-07-06,4692814.0,126989233.08,15.93,22.37,14.03,205.51,3.0,94495667.75,3785907.0,3492033.0,102448003.79,0.0,0.0,254897.0,10.24,0.0,0.0,0.0,19.4,228226.0,442639.0,0.0,0.0,10.24,254897.0,0.0,129854.0,158576.0,163.83,6.42,0.0,0.0,52.4,52.4,3439607.0,93077001.35,0.0,149.87,52.22,15.65,0.1254,24.09,0.6495,43.01
2012-07-09,5094964.0,137631138.85,17.3,24.28,15.24,222.49,4.0,98546455.62,3792809.0,3648089.0,102455801.87,0.0,0.0,223156.0,15.89,0.0,0.0,0.0,24.88,352105.0,564580.0,0.0,0.0,15.89,223156.0,0.0,348326.0,196049.0,162.88,9.36,0.0,0.0,52.73,52.73,3400263.0,91851889.25,0.0,147.36,52.5,16.67,0.1191,21.28,0.7083,42.935
2012-07-10,6711111.0,181932138.82,22.79,30.84,20.07,296.54,5.0,118837105.14,4860413.0,4383662.0,131761392.81,0.0,6930.0,256392.0,44.2,0.3,0.0,0.0,0.4,884846.0,9345.0,0.0,6930.0,44.2,256392.0,0.0,813627.0,149273.0,207.72,7.04,0.0,0.0,61.69,61.69,3018209.0,81820911.44,0.0,129.96,61.51,13.12,0.0941,16.67,0.8518,40.98
2012-07-11,7036296.0,190631243.26,23.89,32.77,21.04,304.45,5.0,129426856.44,4723354.0,4777211.0,127967732.65,0.0,0.0,1479.0,10.17,0.0,134270.0,0.0,5.45,262279.0,143178.0,0.0,0.0,10.17,1479.0,6.05,4640.0,3000.0,194.62,0.13,0.0,0.0,62.5,62.5,2833860.0,76776510.69,0.0,119.01,62.05,12.25,0.094,17.77,0.9311,40.955
2012-07-12,6760764.0,183300548.57,22.96,32.68,20.22,286.11,5.0,127493330.09,4719450.0,4702399.0,127955623.65,0.0,0.0,52258.0,4.15,0.0,0.0,0.0,2.29,101331.0,56162.0,0.0,0.0,4.15,52258.0,0.0,0.0,176143.0,194.5,8.4,0.0,0.0,62.8,62.8,2795259.0,75786184.53,0.0,117.4,62.36,12.61,0.0904,16.53,0.8997,40.985
2012-07-13,6526886.0,185357415.31,22.16,42.39,19.52,276.7,4.0,128611070.42,4557889.0,4528709.0,129439754.93,0.0,0.0,40424.0,4.33,0.0,400.0,0.0,10.46,103656.0,251985.0,0.0,0.0,4.33,40424.0,0.02,50000.0,277746.0,188.35,12.08,0.0,0.0,58.91,58.91,3179253.0,90287790.95,0.0,131.78,58.84,12.91,0.0955,16.9,0.8436,42.93
2012-07-16,5757225.0,165899135.45,19.55,38.88,17.22,249.68,4.0,109891188.51,4515965.0,3813572.0,130131215.86,0.0,0.0,48188.0,5.14,0.0,0.0,0.0,4.96,93863.0,125112.0,0.0,0.0,5.14,48188.0,0.0,35000.0,809000.0,193.85,34.01,0.0,0.0,58.75,58.75,3170642.0,91364636.02,0.0,136.72,58.64,14.47,0.1089,20.06,0.749,43.56
2012-07-17,5504969.0,157610511.65,18.69,37.08,16.46,240.96,4.0,104142970.3,4345409.0,3637472.0,124411624.45,0.0,0.0,3481.0,0.39,0.0,4000.0,0.0,7.63,8900.0,186323.0,0.0,0.0,0.39,3481.0,0.17,12286.0,189000.0,189.12,7.47,0.0,0.0,58.18,58.18,3124047.0,89443309.51,0.0,135.91,58.19,14.17,0.114,20.91,0.737,43.28
2012-07-18,5276732.0,156277041.46,17.92,36.14,15.78,232.18,4.0,110620207.84,4098915.0,3735118.0,121394512.63,0.0,0.0,130500.0,6.81,0.0,0.0,0.0,16.53,151488.0,376994.0,0.0,0.0,6.81,130500.0,0.0,0.0,53842.0,178.36,1.58,0.0,0.0,54.51,54.51,3421134.0,101321177.57,0.0,149.24,54.44,14.74,0.1146,21.07,0.7017,44.77
2012-07-19,5488809.0,169529406.45,19.8,38.94,16.41,247.95,4.0,125565494.9,4356260.0,4065401.0,134549074.69,0.0,0.0,353000.0,23.8,0.0,0.0,0.0,8.66,511000.0,207655.0,0.0,0.0,23.8,353000.0,0.0,112000.0,180717.0,195.69,7.01,0.0,0.0,58.36,58.36,3108185.0,96000563.72,0.0,141.45,58.04,13.95,0.1176,21.09,0.7353,46.69
2012-07-20,5838009.0,175024042.51,21.06,41.54,17.46,268.45,4.0,126544855.88,4477187.0,4220963.0,134226474.78,0.0,0.0,95643.0,6.42,0.0,0.0,0.0,5.48,156975.0,137716.0,0.0,0.0,6.42,95643.0,0.0,163000.0,1413.0,208.51,0.0,0.0,0.0,60.07,60.07,2975482.0,89205221.86,0.0,138.81,60.03,14.63,0.1174,19.7,0.7833,45.32
2012-07-23,5357343.0,156892442.35,19.32,37.44,16.02,242.6,4.0,114863451.87,4189076.0,3922196.0,122679164.81,0.0,0.0,54682.0,0.14,0.0,0.0,0.0,18.27,12673.0,340529.0,0.0,0.0,0.14,54682.0,0.0,3000.0,311440.0,189.17,13.74,0.24,0.0,56.58,56.58,3214965.0,94151841.86,5264.0,145.49,56.53,13.49,0.1147,20.35,0.7236,44.27
2012-07-24,5060265.0,147037489.9,18.25,34.71,15.13,226.65,4.0,108185943.08,4027483.0,3723197.0,117027663.76,0.0,0.0,139591.0,3.46,0.0,0.0,0.0,14.37,82691.0,301184.0,0.0,0.0,3.46,139591.0,0.0,0.0,281690.0,178.51,13.13,0.0,0.0,53.37,53.37,3519267.0,102260293.87,0.0,155.81,53.4,14.22,0.1229,20.95,0.6705,43.925
2012-07-25,5123260.0,151528427.18,18.48,34.81,15.32,227.17,4.0,113917093.83,3944442.0,3851600.0,116663041.18,0.0,0.0,70509.0,17.3,0.0,2813.0,0.0,7.38,394000.0,159987.0,0.0,0.0,17.3,70509.0,0.13,6437.0,268410.0,172.72,12.82,0.0,0.0,52.73,52.73,3535493.0,104567734.92,0.0,156.7,52.43,13.82,0.1157,18.65,0.6849,44.71
2012-07-26,5109034.0,154791575.28,18.43,35.16,15.28,229.21,4.0,110053199.34,3373062.0,3632404.0,102195753.74,0.0,0.0,1108.0,12.74,0.0,5200.0,0.0,23.79,283004.0,575751.0,0.0,0.0,12.74,1108.0,0.24,3263.0,507400.0,151.14,22.64,0.0,0.0,44.38,44.38,4227057.0,128069770.49,0.0,188.69,44.47,14.17,0.1313,23.7,0.6722,45.8
2012-07-27,5051912.0,153629044.61,18.22,34.75,15.11,231.73,4.0,111907084.81,3318335.0,3679934.0,100910830.54,0.0,0.0,56700.0,4.9,0.0,0.0,0.0,5.42,86269.0,135195.0,0.0,0.0,4.9,56700.0,0.0,23768.0,38739.0,152.51,0.89,0.0,0.0,45.73,45.73,3937724.0,119746499.16,0.0,180.01,45.87,14.32,0.1302,23.0,0.6962,45.97
2012-07-30,5003709.0,151219822.14,18.05,35.28,14.96,231.01,3.0,110420039.83,3559777.0,3653686.0,107581964.66,0.0,0.0,242835.0,0.75,0.0,14955.0,0.0,1.05,8797.0,28993.0,0.0,0.0,0.75,242835.0,0.7,27600.0,50000.0,164.62,2.36,0.0,0.0,48.98,48.98,3708654.0,112081257.77,0.0,170.91,49.06,14.63,0.1324,23.14,0.6884,45.685
2012-07-31,4925198.0,151111490.0,17.76,33.57,14.73,226.25,3.0,107182890.75,3650691.0,3493427.0,112007955.12,0.0,0.0,79914.0,0.14,0.0,0.0,0.0,0.02,12915.0,388.0,0.0,0.0,0.14,79914.0,0.0,11388.0,173174.0,167.21,8.01,0.0,0.0,50.28,50.28,3610530.0,110775763.33,0.0,165.41,50.27,13.69,0.1309,23.76,0.6783,46.38
2012-08-01,4378629.0,134414454.92,15.79,29.75,13.09,203.34,3.0,96085530.27,3025629.0,3130042.0,92880276.64,0.0,0.0,668.0,1.84,0.0,0.0,0.0,27.08,24952.0,618800.0,0.0,0.0,1.84,668.0,0.0,0.0,388337.0,140.82,17.61,0.31,0.0,42.01,42.01,4176161.0,128199124.54,6930.0,193.89,42.07,15.8,0.1445,26.65,0.608,46.405
2012-08-02,4323846.0,128485173.18,15.59,29.85,12.93,200.42,3.0,92150417.52,2982123.0,3101091.0,88615225.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,43435.0,0.0,0.0,0.0,0.0,0.0,0.0,28951.0,138.78,1.31,0.0,0.0,41.53,41.53,4198646.0,124764794.69,0.0,194.03,41.7,15.57,0.1459,26.94,0.6021,44.92
2012-08-03,4301064.0,124962954.73,15.51,31.06,12.5,192.48,3.0,89268446.88,2969210.0,3072505.0,86267317.76,0.0,0.0,65757.0,0.0,0.0,0.0,0.0,4.21,16142.0,85721.0,0.0,0.0,0.0,65757.0,0.0,7051.0,44728.0,132.22,2.92,0.0,0.0,41.15,41.15,4246773.0,123385586.02,0.0,188.59,41.22,15.31,0.1488,27.7,0.596,43.92
2012-08-06,4214628.0,122786213.71,15.2,30.59,12.25,188.06,3.0,96872248.55,2945395.0,3325133.0,85809210.19,0.0,0.0,333694.0,13.09,0.0,1504.0,0.0,17.21,276626.0,388089.0,0.0,0.0,13.09,333694.0,0.07,30580.0,25502.0,129.51,1.53,0.0,0.0,42.13,42.13,4045584.0,117861396.46,0.0,177.35,42.21,14.86,0.1768,32.96,0.6029,44.04
2012-08-07,4470614.0,130717126.47,16.12,32.79,13.0,199.57,3.0,105111696.4,3071115.0,3594891.0,89796911.08,0.0,0.0,157906.0,12.39,0.0,0.0,0.0,1.4,289290.0,32186.0,0.0,0.0,12.39,157906.0,0.0,0.0,19532.0,135.84,0.63,0.0,0.0,43.13,43.13,4049199.0,118395293.75,0.0,178.25,43.25,13.91,0.1983,37.19,0.6279,44.2
2012-08-08,4499421.0,129088960.08,16.23,33.55,13.08,201.31,3.0,104011407.77,3021572.0,3625338.0,86689284.53,0.0,0.0,5804.0,6.84,0.0,0.0,0.0,4.49,144575.0,105347.0,0.0,0.0,6.84,5804.0,0.0,50000.0,114128.0,134.17,5.04,0.0,0.0,43.25,43.25,3964187.0,113733028.63,0.0,174.93,43.41,12.26,0.1913,36.96,0.6441,43.37
2012-08-09,4528564.0,132561324.26,16.33,33.52,13.17,200.24,3.0,107804042.91,3048147.0,3682805.0,89226165.92,0.0,0.0,193115.0,1.0,0.0,0.0,0.0,8.95,58437.0,191887.0,0.0,0.0,1.0,193115.0,0.0,25347.0,970.0,133.22,0.04,0.0,0.0,43.26,43.26,3997510.0,117016170.98,0.0,174.09,43.35,12.03,0.1943,37.36,0.6427,44.25
2012-08-10,4453173.0,129470699.9,16.06,33.52,12.95,199.7,3.0,105382816.81,2990694.0,3624665.0,86950865.23,0.0,0.0,58207.0,1.57,0.0,0.0,0.0,4.39,23275.0,115674.0,0.0,0.0,1.57,58207.0,0.0,14.0,81415.0,132.89,2.26,0.0,0.0,43.08,43.08,3950945.0,114869019.11,0.0,174.34,43.25,12.6,0.1917,36.68,0.6415,43.95
2012-08-13,4475435.0,128785675.43,16.14,34.42,13.01,199.06,3.0,104051416.47,3029715.0,3615894.0,87183456.5,0.0,0.0,33353.0,0.0,0.0,0.0,0.0,0.3,4726.0,6705.0,0.0,0.0,0.0,33353.0,0.0,12373.0,13497.0,133.31,0.82,0.0,0.0,43.42,43.42,3947859.0,113604082.69,0.0,172.87,43.54,12.7,0.1918,36.71,0.6414,43.5
2012-08-14,4468391.0,129144603.2,16.12,34.86,12.99,200.03,3.0,104222049.21,3027810.0,3606073.0,87509199.85,0.0,0.0,2777.0,1.0,0.0,0.0,0.0,0.23,16528.0,4682.0,0.0,0.0,1.0,2777.0,0.0,0.0,26349.0,132.43,1.17,0.0,0.0,43.35,43.35,3957169.0,114369360.31,0.0,172.48,43.43,13.14,0.1955,37.24,0.6397,43.69
2012-08-15,4417789.0,127901297.85,15.0,35.05,12.84,196.36,3.0,102929678.35,2977331.0,3555254.0,86197982.53,0.0,0.0,584.0,0.0,0.0,0.0,0.0,2.26,0.0,51403.0,0.0,0.0,0.0,584.0,0.0,340.0,50819.0,130.78,4.06,0.0,0.0,42.64,42.64,4004704.0,115941897.43,0.0,174.77,42.8,13.43,0.1878,35.84,0.6327,43.765
2012-08-16,4130707.0,118865739.53,14.03,33.45,12.01,182.62,3.0,94045324.85,2681250.0,3268172.0,77155984.22,0.0,0.0,0.0,0.0,0.0,916.0,0.0,13.22,0.0,296081.0,0.0,0.0,0.0,0.0,0.04,0.0,287998.0,117.27,13.5,0.0,0.0,38.29,38.29,4321624.0,124359590.92,0.0,188.44,38.36,14.38,0.1786,33.45,0.5899,43.5
2012-08-17,4054028.0,117182170.17,13.76,33.14,11.79,178.9,3.0,91821655.19,2613811.0,3176657.0,75552523.41,0.0,0.0,10530.0,0.31,0.0,0.0,0.0,3.42,5742.0,77969.0,0.0,0.0,0.31,10530.0,0.0,0.0,97257.0,114.31,4.4,0.0,0.0,38.27,38.27,4215979.0,121863383.43,0.0,183.4,38.4,14.64,0.1851,34.08,0.5936,43.695
2012-08-20,4113316.0,118365293.94,13.53,34.19,11.96,181.81,3.0,93437601.88,2614251.0,3247053.0,75228012.64,0.0,0.0,239.0,3.49,0.0,0.0,0.0,0.66,77962.0,15187.0,0.0,0.0,3.49,239.0,0.0,15388.0,7566.0,114.37,0.27,0.0,0.0,37.22,37.22,4409941.0,126901011.92,0.0,191.98,37.33,14.4,0.1842,33.59,0.5856,43.5
2012-08-21,4128225.0,119053753.05,13.58,36.32,12.0,181.07,3.0,94003705.42,2615019.0,3259607.0,75414452.03,0.0,0.0,4669.0,0.35,0.0,0.0,0.0,0.45,13754.0,9415.0,0.0,0.0,0.35,4669.0,0.0,5514.0,1200.0,113.44,0.03,0.0,0.0,37.23,37.23,4408447.0,127135066.64,0.0,191.13,37.25,14.65,0.1839,33.46,0.5878,43.595
2012-08-22,4353391.0,124035384.13,14.32,39.89,12.66,191.61,3.0,99369888.11,2688983.0,3487682.0,76613618.97,0.0,0.0,112615.0,7.25,0.0,67000.0,0.0,1.79,164750.0,41594.0,0.0,0.0,7.25,112615.0,3.05,2943.0,3675.0,117.24,0.14,0.0,0.0,38.6,38.6,4276510.0,121844915.97,0.0,185.52,38.72,15.89,0.1744,31.77,0.625,43.07
2012-08-23,4395066.0,125804259.42,14.45,40.57,12.78,191.64,3.0,101040341.92,2733646.0,3529920.0,78247814.83,0.0,0.0,56104.0,1.67,0.0,0.0,0.0,1.05,45792.0,14703.0,0.0,0.0,1.67,56104.0,0.0,3262.0,3554.0,117.72,0.08,0.0,0.0,39.27,39.27,4228028.0,121022967.88,0.0,181.74,39.31,16.75,0.1737,31.35,0.6313,43.27
2012-08-24,4386251.0,123027552.97,14.43,41.52,12.75,192.39,3.0,99686864.91,2713535.0,3554095.0,76110457.64,0.0,0.0,23084.0,1.6,0.0,0.0,0.0,1.16,26099.0,43195.0,0.0,0.0,1.6,23084.0,0.0,0.0,1924.0,117.96,0.09,0.0,0.0,38.74,38.74,4290197.0,120333386.91,0.0,184.79,38.96,17.52,0.1751,31.49,0.6263,42.4
2012-08-27,4370383.0,123550997.36,14.37,42.84,12.71,188.54,3.0,100425182.2,2711393.0,3552351.0,76651247.59,0.0,0.0,15498.0,0.0,0.0,0.0,0.0,0.84,3268.0,18105.0,0.0,0.0,0.0,15498.0,0.0,465.0,5012.0,115.58,0.97,0.0,0.0,38.55,38.55,4321276.0,122162739.44,0.0,183.3,38.67,17.38,0.1746,31.49,0.6214,42.735
2012-08-28,4370772.0,121003146.52,14.37,44.08,12.71,188.83,3.0,98317236.71,2735959.0,3551331.0,75743975.6,0.0,0.0,39477.0,1.09,0.0,0.0,0.0,0.99,19681.0,23031.0,0.0,0.0,1.09,39477.0,0.0,8120.0,20701.0,116.77,1.22,0.0,0.0,38.91,38.91,4294684.0,118896679.42,0.0,182.29,39.05,17.88,0.1759,31.58,0.6217,41.85
2012-08-29,4459344.0,125667687.66,14.67,44.99,12.97,190.24,3.0,99824693.94,2825476.0,3542300.0,79624051.31,0.0,0.0,9712.0,0.4,0.0,2000.0,0.0,1.21,14467.0,20195.0,0.0,0.0,0.4,9712.0,0.08,100000.0,25498.0,119.08,1.35,0.0,0.0,40.12,40.12,4217004.0,118838363.11,0.0,176.95,40.23,16.97,0.1722,30.8,0.6332,42.6
2012-08-30,4435284.0,122745126.05,14.59,45.35,12.9,191.44,3.0,98206999.14,2795095.0,3548621.0,77353397.91,0.0,0.0,5446.0,1.04,0.0,0.0,0.0,1.43,11859.0,35827.0,0.0,0.0,1.04,5446.0,0.0,0.0,5538.0,119.34,0.35,0.0,0.0,39.74,39.74,4238704.0,117304834.77,0.0,179.78,39.9,17.41,0.1742,31.11,0.6306,41.835
2012-08-31,4418731.0,124113951.47,14.53,47.07,12.85,187.75,3.0,99170612.48,2791396.0,3530693.0,78405132.08,0.0,0.0,19399.0,0.0,0.0,0.0,0.0,1.6,0.0,23098.0,0.0,0.0,0.0,19399.0,0.0,0.0,17928.0,117.31,1.8,0.0,0.0,39.55,39.55,4265976.0,119823347.08,0.0,179.4,39.54,17.18,0.1739,31.08,0.6261,42.46
2012-09-03,4381660.0,122116172.35,14.41,48.48,12.74,187.83,3.0,99368835.1,2719557.0,3565461.0,75793624.18,0.0,0.0,2830.0,1.83,0.0,0.0,0.0,3.0,34768.0,74669.0,0.0,0.0,1.83,2830.0,0.0,0.0,0.0,115.79,0.0,0.0,0.0,38.66,38.66,4314813.0,120253157.02,0.0,182.72,38.79,17.53,0.1749,31.5,0.6229,42.13
2012-09-04,4373060.0,121124346.26,14.38,51.67,12.71,187.25,3.0,98450417.95,2709873.0,3554443.0,75057647.41,0.0,0.0,822.0,0.0,0.0,0.0,0.0,0.62,0.0,10506.0,0.0,0.0,0.0,822.0,0.0,0.0,11018.0,114.71,0.22,0.0,0.0,38.41,38.41,4345254.0,120354179.93,0.0,182.76,38.56,17.71,0.1751,31.48,0.6198,41.87
2012-09-05,4363409.0,120539521.23,14.35,54.37,12.69,185.08,3.0,98099420.4,2774916.0,3551100.0,76657275.56,0.0,0.0,26504.0,0.0,0.0,1028.0,0.0,1.05,5529.0,21461.0,0.0,0.0,0.0,26504.0,0.04,60000.0,9900.0,116.37,0.42,0.0,0.0,39.37,39.37,4273667.0,118060391.34,0.0,178.43,39.47,17.69,0.1761,31.59,0.619,41.76
2012-09-06,4349965.0,121923459.14,14.31,55.22,12.65,184.52,3.0,99186681.23,2776349.0,3538766.0,77817194.82,0.0,0.0,4566.0,0.21,0.0,0.0,0.0,0.19,5338.0,4455.0,0.0,0.0,0.21,4566.0,0.0,1322.0,17672.0,116.32,0.43,0.0,0.0,39.39,39.39,4271585.0,119726576.93,0.0,178.61,39.44,17.7,0.1762,31.6,0.6172,42.37
2012-09-07,4423117.0,114083992.59,14.55,57.86,12.86,187.23,3.0,93083627.31,2835123.0,3608918.0,73125389.02,0.0,0.0,58774.0,3.28,0.0,0.0,0.0,0.0,70275.0,0.0,0.0,0.0,3.28,58774.0,0.0,0.0,123.0,118.49,0.0,0.0,0.0,40.33,40.33,4195229.0,108206152.84,0.0,174.3,40.47,18.57,0.1767,31.42,0.6291,38.99
