DATE,DKUPL FP Equity_DX_SI_QTY,DKUPL FP Equity_DX_SHORT_INTEREST_VALUE,DKUPL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,DKUPL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DKUPL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DKUPL FP Equity_DX_SI_MV,DKUPL FP Equity_DX_DSS,DKUPL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DKUPL FP Equity_DX_SUPPLY_SI_QTY,DKUPL FP Equity_DX_BROKER_SI_QTY,DKUPL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DKUPL FP Equity_DX_SUPPLY_SI_QTY_INC_x,DKUPL FP Equity_DX_BROKER_SI_MV_INC_x,DKUPL FP Equity_DX_BROKER_SI_QTY_ADD,DKUPL FP Equity_DX_SUPPLY_SI_MV_DEC,DKUPL FP Equity_DX_BROKER_SI_QTY_INC,DKUPL FP Equity_DX_SUPPLY_SI_QTY_DEC,DKUPL FP Equity_DX_BROKER_SI_MV_INC_y,DKUPL FP Equity_DX_SUPPLY_SI_QTY_INC_y,DKUPL FP Equity_DX_BROKER_SI_MV_ADD,DKUPL FP Equity_DX_SUPPLY_SI_QTY_ADD,DKUPL FP Equity_DX_BROKER_SI_QTY_DEC,DKUPL FP Equity_DX_SUPPLY_SI_MV,DKUPL FP Equity_DX_BROKER_SI_MV_DEC,DKUPL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DKUPL FP Equity_DX_UTILIZATION_QUANTITY,DKUPL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DKUPL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DKUPL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DKUPL FP Equity_DX_ACTIVE_UTILIZATION_MV,DKUPL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DKUPL FP Equity_DX_BROKER_SI_CON_RATIO,DKUPL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DKUPL FP Equity_DX_DEMAND_SUPPLY_RATIO,DKUPL FP Equity_PX_LAST
2024-03-20,3154.0,93043.0,0.36,4.32,0.08,0.09,0.0,80446.5,2727.0,2727.0,80446.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.04,0.6054,72.96,0.8095,29.5
2024-03-21,3154.0,93043.0,0.36,4.31,0.08,0.09,0.0,80446.5,2727.0,2727.0,80446.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.08,0.6051,72.92,0.8095,29.5
2024-03-22,3154.0,93358.4,0.36,4.4,0.08,0.09,0.0,80719.2,2727.0,2727.0,80719.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.11,0.6048,72.89,0.8095,29.6
2024-03-25,3154.0,93989.2,0.36,4.5,0.08,0.09,0.0,81264.6,2727.0,2727.0,81264.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.14,0.6045,72.86,0.8095,29.8
2024-03-26,3154.0,94620.0,0.36,4.35,0.08,0.09,0.0,81810.0,2727.0,2727.0,81810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.14,0.6045,72.86,0.8095,30.0
2024-03-27,3154.0,95250.8,0.36,4.43,0.08,0.09,0.0,82355.4,2727.0,2727.0,82355.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.14,0.6045,72.86,0.8095,30.2
2024-03-28,3154.0,95250.8,0.36,4.44,0.08,0.1,0.0,82355.4,2727.0,2727.0,82355.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.08,0.6051,72.92,0.8095,30.2
2024-03-29,3154.0,95250.8,0.36,4.51,0.08,0.1,0.0,82355.4,2727.0,2727.0,82355.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.06,0.6053,72.94,0.8095,0.0
2024-04-01,3154.0,95250.8,0.36,4.51,0.08,0.1,0.0,82355.4,2727.0,2727.0,82355.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.06,0.6052,72.94,0.8095,0.0
2024-04-02,3154.0,103451.2,0.36,4.51,0.08,0.1,0.0,89445.6,2727.0,2727.0,89445.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,78.25,0.0,0.0,0.0,100.0,27.92,0.5975,72.08,0.905,32.8
2024-04-03,3154.0,102820.4,0.36,3.84,0.08,0.1,0.0,88900.2,2727.0,2727.0,88900.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,100.0,78.25,0.0,0.0,0.0,100.0,27.02,0.6056,72.98,0.905,32.6
2024-04-04,3154.0,102820.4,0.36,3.27,0.08,0.1,0.0,88900.2,2727.0,2727.0,88900.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,100.0,78.25,0.0,0.0,0.0,100.0,27.08,0.6051,72.92,0.905,32.6
2024-04-05,3154.0,102189.6,0.36,3.09,0.08,0.1,0.0,88354.8,2727.0,2727.0,88354.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,100.0,78.25,0.0,0.0,0.0,100.0,27.02,0.6057,72.98,0.905,32.4
2024-04-08,3154.0,102189.6,0.36,3.1,0.08,0.1,0.0,88354.8,2727.0,2727.0,88354.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,100.0,87.46,0.0,0.0,0.0,100.0,27.08,0.6051,72.92,1.0115,32.4
2024-04-09,3154.0,102820.4,0.36,2.8,0.08,0.1,0.0,88900.2,2727.0,2727.0,88900.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,100.0,87.46,0.0,0.0,0.0,100.0,27.14,0.6045,72.86,1.0115,32.6
2024-04-10,3154.0,107236.0,0.36,2.91,0.08,0.1,0.0,92718.0,2727.0,2727.0,92718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,100.0,87.46,0.0,0.0,0.0,100.0,27.5,0.6013,72.5,1.0115,34.0
2024-04-11,3154.0,107236.0,0.36,2.89,0.08,0.11,0.0,92718.0,2727.0,2727.0,92718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,100.0,87.46,0.0,0.0,0.0,100.0,27.08,0.6051,72.92,1.0115,34.0
2024-04-12,3354.0,118060.8,0.39,2.97,0.08,0.11,0.0,99510.4,2827.0,2827.0,99510.4,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,0.0,100.0,87.85,0.0,0.0,0.0,100.0,25.8,0.5361,68.27,1.0423,35.2
2024-04-15,3354.0,119402.4,0.39,2.72,0.08,0.12,0.0,100641.2,2827.0,2827.0,100641.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.85,0.0,0.0,0.0,100.0,25.57,0.5378,68.48,1.0423,35.6
2024-04-16,3354.0,118060.8,0.39,2.64,0.08,0.12,0.0,99510.4,2827.0,2827.0,99510.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.85,0.0,0.0,0.0,100.0,25.36,0.5395,68.67,1.0423,35.2
2024-04-17,3354.0,118060.8,0.39,2.71,0.08,0.12,0.0,99510.4,2827.0,2827.0,99510.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.85,0.0,0.0,0.0,100.0,25.46,0.5386,68.57,1.0423,35.2
2024-04-18,3354.0,118060.8,0.39,2.8,0.08,0.12,0.0,99510.4,2827.0,2827.0,99510.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.85,0.0,0.0,0.0,100.0,25.46,0.5386,68.57,1.0423,35.2
2024-04-19,3354.0,115713.0,0.39,2.94,0.08,0.12,0.0,97531.5,2827.0,2827.0,97531.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.85,0.0,0.0,0.0,100.0,25.27,0.5401,68.75,1.0423,34.5
2024-04-22,3354.0,117390.0,0.39,2.89,0.08,0.12,0.0,98945.0,2827.0,2827.0,98945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.85,0.0,0.0,0.0,100.0,25.6,0.5376,68.45,1.0423,35.0
2024-04-23,3354.0,123091.8,0.39,2.85,0.08,0.12,0.0,103750.9,2827.0,2827.0,103750.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.85,0.0,0.0,0.0,100.0,25.92,0.5352,68.15,1.0423,36.7
2024-04-24,3354.0,122421.0,0.39,2.68,0.08,0.12,0.0,103185.5,2827.0,2827.0,103185.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.85,0.0,0.0,0.0,100.0,25.41,0.539,68.62,1.0423,36.5
2024-04-25,3354.0,124098.0,0.39,2.64,0.08,0.12,0.0,104599.0,2827.0,2827.0,104599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.85,0.0,0.0,0.0,100.0,25.59,0.5377,68.46,1.0423,37.0
2024-04-26,3354.0,122756.4,0.39,2.63,0.08,0.12,0.0,103468.2,2827.0,2827.0,103468.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.85,0.0,0.0,0.0,100.0,25.36,0.5394,68.67,1.0423,36.6
2024-04-29,3354.0,130806.0,0.39,2.64,0.08,0.12,0.0,110253.0,2827.0,2827.0,110253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.85,0.0,0.0,0.0,100.0,26.08,0.534,68.01,1.0423,39.0
2024-04-30,3354.0,130806.0,0.39,2.41,0.08,0.13,0.0,110253.0,2827.0,2827.0,110253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,100.0,87.85,0.0,0.0,0.0,100.0,25.46,0.5386,68.57,1.0423,39.0
2024-05-01,3354.0,130806.0,0.39,2.32,0.08,0.13,0.0,110253.0,2827.0,2827.0,110253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,100.0,87.85,0.0,0.0,0.0,100.0,25.45,0.5388,68.59,1.0423,0.0
2024-05-02,3354.0,127452.0,0.39,2.32,0.08,0.13,0.0,107426.0,2827.0,2827.0,107426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,100.0,87.85,0.0,0.0,0.0,100.0,25.22,0.5405,68.8,1.0423,38.0
2024-05-03,3154.0,115121.0,0.36,2.12,0.08,0.12,0.0,99535.5,2727.0,2727.0,99535.5,0.0,0.0,0.0,0.01,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.1,0.0,100.0,95.92,0.0,0.0,0.0,100.0,26.68,0.6087,73.32,1.1094,36.5
2024-05-06,3154.0,116067.2,0.36,2.05,0.08,0.12,0.0,100353.6,2727.0,2727.0,100353.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.46,0.0,0.0,0.0,100.0,27.16,0.6044,72.84,1.0115,36.8
2024-05-07,3154.0,114805.6,0.36,2.01,0.08,0.12,0.0,99262.8,2727.0,2727.0,99262.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.46,0.0,0.0,0.0,100.0,26.97,0.6061,73.03,1.0115,36.4
2024-05-08,3154.0,115121.0,0.36,2.0,0.08,0.11,0.0,99535.5,2727.0,2727.0,99535.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.46,0.0,0.0,0.0,100.0,27.1,0.6048,72.9,1.0115,36.5
2024-05-09,3154.0,111967.0,0.36,2.0,0.08,0.11,0.0,96808.5,2727.0,2727.0,96808.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.46,0.0,0.0,0.0,100.0,26.81,0.6076,73.19,1.0115,35.5
2024-05-10,3154.0,116698.0,0.36,2.01,0.08,0.11,0.0,100899.0,2727.0,2727.0,100899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.46,0.0,0.0,0.0,100.0,27.49,0.6013,72.51,1.0115,37.0
2024-05-13,3154.0,118590.4,0.36,1.99,0.08,0.12,0.0,102535.2,2727.0,2727.0,102535.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,87.46,0.0,0.0,0.0,100.0,27.24,0.6036,72.76,1.0115,37.6
2024-05-14,4855.0,181577.0,0.56,3.02,0.12,0.18,0.0,165607.2,2428.0,4428.0,90807.2,0.0,0.0,2000.0,0.01,0.0,299.0,0.0,0.0,0.08,0.0,299.0,0.09,0.01,100.0,77.87,0.0,0.0,0.0,100.0,41.21,0.3707,41.23,1.5571,37.4
2024-05-15,4087.0,151627.7,0.47,2.54,0.1,0.15,0.0,135786.0,2428.0,3660.0,90078.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,0.09,0.03,100.0,86.13,0.0,0.0,0.0,100.0,30.17,0.3745,49.0,1.4498,37.1
2024-05-16,3319.0,126785.8,0.38,2.28,0.08,0.12,0.0,110474.4,1660.0,2892.0,63412.0,0.0,0.0,0.0,0.03,0.0,768.0,0.0,0.0,0.0,0.0,768.0,0.06,0.03,100.0,80.94,0.0,0.0,0.0,100.0,36.98,0.3414,37.01,1.6182,38.2
2024-05-17,3319.0,124130.6,0.38,2.52,0.08,0.13,0.0,108160.8,1660.0,2892.0,62084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.22,0.3425,37.25,1.6182,37.4
2024-05-20,3319.0,123134.9,0.38,2.63,0.08,0.12,0.0,107293.2,1660.0,2892.0,61586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.11,0.342,37.14,1.6182,37.1
2024-05-21,3319.0,123134.9,0.38,2.64,0.08,0.12,0.0,107293.2,1660.0,2892.0,61586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.12,0.342,37.15,1.6182,37.1
2024-05-22,3319.0,125458.2,0.38,2.96,0.08,0.12,0.0,109317.6,1660.0,2892.0,62748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.03,0.3416,37.06,1.6182,37.8
2024-05-23,3319.0,124130.6,0.38,2.94,0.08,0.13,0.0,108160.8,1660.0,2892.0,62084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.17,0.3422,37.2,1.6182,37.4
2024-05-24,3319.0,127781.5,0.38,3.12,0.08,0.12,0.0,111342.0,1660.0,2892.0,63910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,100.0,80.94,0.0,0.0,0.0,100.0,36.98,0.3414,37.01,1.6182,38.5
2024-05-27,3319.0,130768.6,0.38,3.23,0.08,0.13,0.0,113944.8,1660.0,2892.0,65404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.12,0.342,37.15,1.6182,39.4
2024-05-28,3319.0,131432.4,0.38,3.19,0.08,0.13,0.0,114523.2,1660.0,2892.0,65736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.1,0.3419,37.13,1.6182,39.6
2024-05-29,3319.0,134751.4,0.38,3.3,0.08,0.13,0.0,117415.2,1660.0,2892.0,67396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.0,0.3415,37.03,1.6182,40.6
2024-05-30,3319.0,133755.7,0.38,2.82,0.08,0.13,0.0,116547.6,1660.0,2892.0,66898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.15,0.3422,37.19,1.6182,40.3
2024-05-31,3319.0,134419.5,0.38,2.73,0.08,0.13,0.0,117126.0,1660.0,2892.0,67230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.04,0.342,37.24,1.6182,40.5
2024-06-03,3319.0,136079.0,0.38,2.71,0.08,0.13,0.0,118572.0,1660.0,2892.0,68060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.06,0.3417,37.09,1.6182,41.0
2024-06-04,3319.0,137738.5,0.38,2.77,0.08,0.14,0.0,120018.0,1660.0,2892.0,68890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.06,0.3417,37.09,1.6182,41.5
2024-06-05,3319.0,140393.7,0.38,2.75,0.08,0.14,0.0,122331.6,1660.0,2892.0,70218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.03,0.3416,37.06,1.6182,42.3
2024-06-06,3319.0,141057.5,0.38,2.9,0.08,0.14,0.0,122910.0,1660.0,2892.0,70550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.13,0.342,37.16,1.6182,42.5
2024-06-07,3319.0,140725.6,0.38,2.94,0.08,0.14,0.0,122620.8,1660.0,2892.0,70384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.13,0.3421,37.16,1.6182,42.4
2024-06-10,3319.0,134751.4,0.38,2.95,0.08,0.14,0.0,117415.2,1660.0,2892.0,67396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.32,0.343,37.35,1.6182,40.6
2024-06-11,3319.0,133423.8,0.38,2.81,0.08,0.13,0.0,116258.4,1660.0,2892.0,66732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.17,0.3422,37.2,1.6182,40.2
2024-06-12,3319.0,129441.0,0.38,2.82,0.08,0.13,0.0,112788.0,1660.0,2892.0,64740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.26,0.3427,37.29,1.6182,39.0
2024-06-13,3319.0,124794.4,0.38,2.91,0.08,0.13,0.0,108739.2,1660.0,2892.0,62416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,100.0,80.94,0.0,0.0,0.0,100.0,37.29,0.3428,37.32,1.6182,37.6
2024-06-14,2087.0,74088.5,0.24,1.91,0.05,0.08,0.0,58930.0,1660.0,1660.0,58930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,0.06,0.05,100.0,80.94,0.0,0.0,0.0,100.0,40.24,0.5191,59.76,1.0176,35.5
2024-06-17,2087.0,70958.0,0.24,1.82,0.05,0.07,0.0,56440.0,1660.0,1660.0,56440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,100.0,80.94,0.0,0.0,0.0,100.0,41.12,0.5158,58.88,1.0176,34.0
2024-06-18,2087.0,74839.84,0.24,1.76,0.05,0.07,0.0,59527.62,1660.0,1660.0,59527.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,100.0,80.94,0.0,0.0,0.0,100.0,41.93,0.513,58.07,1.0176,36.9
2024-06-19,2066.0,72310.0,0.24,1.68,0.05,0.08,0.0,57365.0,1660.0,1639.0,58100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.06,0.0,100.0,80.94,0.0,0.0,0.0,100.0,39.71,0.5212,60.29,1.0073,35.0
2024-06-20,2045.0,71984.0,0.23,1.64,0.05,0.07,0.0,57692.8,1639.0,1639.0,57692.8,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,100.0,80.74,0.0,0.0,0.0,100.0,39.77,0.5209,60.23,1.0074,35.2
2024-06-21,2045.0,71166.0,0.23,1.68,0.05,0.07,0.0,57037.2,1639.0,1639.0,57037.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,100.0,80.74,0.0,0.0,0.0,100.0,39.57,0.5218,60.43,1.0074,34.8
2024-06-24,2045.0,74029.0,0.23,1.72,0.05,0.07,0.0,59331.8,1639.0,1639.0,59331.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,100.0,80.74,0.0,0.0,0.0,100.0,40.18,0.5193,59.82,1.0074,36.2
2024-06-25,1112.0,40810.4,0.13,0.94,0.03,0.04,0.0,25910.2,706.0,706.0,25910.2,0.0,0.0,0.0,0.03,0.0,933.0,0.0,0.0,0.0,0.0,933.0,0.03,0.03,100.0,64.36,0.0,0.0,0.0,100.0,26.84,0.6072,73.16,1.0137,36.7
2024-06-26,1012.0,37039.2,0.12,0.86,0.02,0.04,0.0,22179.6,606.0,606.0,22179.6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.02,0.0,100.0,60.78,0.0,0.0,0.0,100.0,19.57,0.6852,80.43,1.015,36.6
2024-06-27,1012.0,36533.2,0.12,0.87,0.02,0.04,0.0,21876.6,606.0,606.0,21876.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,60.78,0.0,0.0,0.0,100.0,19.87,0.6815,80.13,1.015,36.1
2024-06-28,1012.0,35521.2,0.12,0.88,0.02,0.04,0.0,21270.6,606.0,606.0,21270.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,60.78,0.0,0.0,0.0,100.0,19.98,0.6802,80.02,1.015,35.1
2024-07-01,1012.0,35015.2,0.12,0.87,0.02,0.04,0.0,20967.6,606.0,606.0,20967.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,60.78,0.0,0.0,0.0,100.0,19.88,0.6815,80.12,1.015,34.6
2024-07-02,1012.0,35420.0,0.12,0.86,0.02,0.04,0.0,21210.0,606.0,606.0,21210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,60.78,0.0,0.0,0.0,100.0,19.67,0.684,80.33,1.015,35.0
2024-07-03,1012.0,35622.4,0.12,0.85,0.02,0.04,0.0,21331.2,606.0,606.0,21331.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,60.78,0.0,0.0,0.0,100.0,19.72,0.6834,80.28,1.015,35.2
2024-07-04,1012.0,34812.8,0.12,0.86,0.02,0.04,0.0,20846.4,606.0,606.0,20846.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,60.78,0.0,0.0,0.0,100.0,19.94,0.6807,80.06,1.015,34.4
2024-07-05,1012.0,35015.2,0.12,0.85,0.02,0.03,0.0,20967.6,606.0,606.0,20967.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,60.78,0.0,0.0,0.0,100.0,19.72,0.6834,80.28,1.015,34.6
2024-07-08,1012.0,35015.2,0.12,0.86,0.02,0.04,0.0,20967.6,606.0,606.0,20967.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,60.78,0.0,0.0,0.0,100.0,19.76,0.6829,80.24,1.015,34.6
2024-07-09,1012.0,35521.2,0.12,0.96,0.02,0.04,0.0,21270.6,606.0,606.0,21270.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,55.55,0.0,0.0,0.0,100.0,19.65,0.6842,80.35,0.9276,35.1
2024-07-10,1012.0,36027.2,0.12,1.01,0.02,0.04,0.0,21573.6,606.0,606.0,21573.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,50.88,0.0,0.0,0.0,100.0,19.65,0.6842,80.35,0.8497,35.6
2024-07-11,2812.0,109668.0,0.32,3.34,0.07,0.1,0.0,58734.0,1506.0,1506.0,58734.0,900.0,0.0,900.0,0.0,0.0,0.0,0.0,900.0,0.03,0.0,0.0,0.05,0.0,100.0,79.39,0.0,0.0,0.0,100.0,29.84,0.4927,63.14,1.4823,39.0
2024-07-12,2812.0,107137.2,0.32,3.18,0.07,0.11,0.0,57378.6,1506.0,1506.0,57378.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,100.0,79.39,0.0,0.0,0.0,100.0,28.64,0.4996,64.23,1.4823,38.1
