DATE,BB FP Equity_DX_SI_QTY,BB FP Equity_DX_SHORT_INTEREST_VALUE,BB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BB FP Equity_DX_SI_MV,BB FP Equity_DX_DSS,BB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BB FP Equity_DX_SUPPLY_SI_QTY,BB FP Equity_DX_BROKER_SI_QTY,BB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BB FP Equity_DX_BROKER_SI_MV_NEW_x,BB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BB FP Equity_DX_SUPPLY_SI_QTY_INC_x,BB FP Equity_DX_BROKER_SI_MV_INC_x,BB FP Equity_DX_SUPPLY_SI_MV_NEW,BB FP Equity_DX_BROKER_SI_QTY_ADD,BB FP Equity_DX_BROKER_SI_QTY_NEW,BB FP Equity_DX_SUPPLY_SI_MV_DEC,BB FP Equity_DX_BROKER_SI_QTY_INC,BB FP Equity_DX_SUPPLY_SI_QTY_DEC,BB FP Equity_DX_BROKER_SI_MV_NEW_y,BB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BB FP Equity_DX_BROKER_SI_MV_INC_y,BB FP Equity_DX_SUPPLY_SI_QTY_INC_y,BB FP Equity_DX_BROKER_SI_MV_ADD,BB FP Equity_DX_SUPPLY_SI_QTY_ADD,BB FP Equity_DX_BROKER_SI_QTY_DEC,BB FP Equity_DX_SUPPLY_SI_MV,BB FP Equity_DX_BROKER_SI_MV_DEC,BB FP Equity_DX_SUPPLY_SI_MV_RMV,BB FP Equity_DX_BROKER_SI_MV_RMV,BB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BB FP Equity_DX_UTILIZATION_QUANTITY,BB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BB FP Equity_DX_ACTIVE_UTILIZATION_MV,BB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BB FP Equity_DX_BROKER_SI_CON_RATIO,BB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BB FP Equity_DX_DEMAND_SUPPLY_RATIO,BB FP Equity_PX_LAST
2022-10-27,90832.0,5917704.8,0.4,1.2,0.2,6.04,0.0,33291.65,90321.0,511.0,5884413.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8815.0,0.0,6.01,0.0,0.0,0.0,1.57,1.57,5652850.0,368283177.5,0.0,373.0,1.58,17.26,0.5197,69.35,0.0158,65.15
2022-10-28,87906.0,5089757.4,0.38,1.12,0.2,5.74,0.0,214866.9,84706.0,3711.0,4904477.4,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.58,0.0,8815.0,0.0,0.0,0.0,0.0,0.21,3200.0,0.0,5.54,0.0,0.0,0.0,1.52,1.52,5492666.0,318025361.4,0.0,344.6,1.58,9.72,0.5723,74.44,0.0158,57.9
2022-10-31,87906.0,5107338.6,0.38,1.01,0.2,5.11,0.0,215609.1,84706.0,3711.0,4921418.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,1.52,1.52,5493663.0,319181820.3,0.0,319.04,1.52,9.74,0.5708,74.33,0.0158,58.1
2022-11-01,100612.0,5905924.4,0.44,1.11,0.23,5.85,0.0,217835.7,97412.0,3711.0,5718084.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12706.0,0.0,5.66,0.0,0.0,0.0,1.74,1.74,5498983.0,322790302.1,0.0,320.56,1.74,20.11,0.4672,64.66,0.018,58.7
2022-11-02,136437.0,8104357.8,0.6,1.49,0.31,8.03,0.0,1741014.0,122118.0,29310.0,7253809.2,0.0,0.0,0.0,1.42,0.0,1774.0,0.0,0.04,23825.0,893.0,0.0,0.0,1.42,0.0,0.1,25599.0,0.0,7.17,0.0,0.0,0.0,2.18,2.18,5482150.0,325639710.0,0.0,323.76,2.17,36.29,0.3626,47.12,0.0243,59.4
2022-11-03,234921.0,13836846.9,1.03,2.41,0.53,13.85,0.0,6748585.3,202112.0,114577.0,11904396.8,0.0,0.0,0.0,4.81,0.0,3454.0,0.0,0.0,81813.0,0.0,0.0,0.0,4.81,0.0,0.21,79994.0,0.0,11.94,0.0,0.0,0.0,3.61,3.61,5401980.0,318176622.0,0.0,317.82,3.62,27.16,0.3941,55.56,0.0419,58.9
2022-11-04,173165.0,9974304.0,0.76,1.77,0.39,10.05,0.0,4922438.4,171154.0,85459.0,9858470.4,0.0,0.0,1557.0,0.0,0.0,0.0,0.0,2.04,0.0,34245.0,0.0,0.0,0.0,1557.0,0.0,1730.0,29118.0,10.02,1.82,0.0,0.0,3.06,3.06,5425142.0,312488179.2,0.0,316.84,3.07,36.95,0.3659,46.86,0.0309,57.6
2022-11-07,169156.0,9937915.0,0.74,1.74,0.38,9.84,0.0,4919431.25,167656.0,83735.0,9849790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,3498.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0,9.66,0.1,0.0,0.0,3.0,3.0,5426981.0,318835133.75,0.0,313.36,2.99,37.27,0.3825,48.53,0.0302,58.75
2022-11-08,166264.0,9859455.2,0.73,1.72,0.37,9.79,0.0,5091853.8,164764.0,85866.0,9770505.2,0.0,0.0,5651.0,0.0,0.0,5286.0,0.0,0.84,0.0,15861.0,0.0,0.0,0.0,5651.0,0.31,7318.0,3155.0,9.67,0.15,0.0,0.0,2.96,2.96,5404107.0,320463545.1,0.0,316.74,2.96,38.16,0.3745,47.24,0.0299,59.3
2022-11-09,159137.0,9333385.05,0.7,1.66,0.36,9.4,0.0,4717688.7,151653.0,80438.0,8894448.45,0.0,0.0,5965.0,1.27,0.0,8411.0,0.0,2.12,21466.0,36275.0,0.0,0.0,1.27,5965.0,0.51,17199.0,35305.0,8.97,2.12,0.0,0.0,2.72,2.72,5421490.0,317970388.5,0.0,321.34,2.72,26.48,0.2738,39.94,0.0286,58.65
2022-11-10,218150.0,12947202.5,0.95,2.3,0.49,12.78,0.0,5605726.2,205175.0,94452.0,12177136.25,0.0,0.0,18973.0,0.94,0.0,4208.0,0.0,0.58,15958.0,9167.0,0.0,0.0,0.94,18973.0,0.26,43716.0,6152.0,11.97,0.34,0.0,0.0,3.68,3.68,5375607.0,319042275.45,0.0,314.35,3.67,29.12,0.2958,42.09,0.0391,59.35
2022-11-11,264811.0,15107467.55,1.16,2.81,0.59,15.55,0.0,8566057.5,221365.0,150150.0,12628873.25,0.0,0.0,31679.0,3.29,0.0,0.0,0.0,1.13,55698.0,19235.0,0.0,0.0,3.29,31679.0,0.0,3746.0,0.0,13.03,0.0,0.0,0.0,3.96,3.96,5365082.0,306077928.1,0.0,313.69,3.99,24.21,0.3511,52.08,0.0474,57.05
2022-11-14,423827.0,24115756.3,1.85,4.54,0.95,24.25,0.0,10672220.9,258776.0,187561.0,14724354.4,0.0,0.0,46376.0,1.91,0.0,0.0,0.0,2.81,37536.0,47239.0,0.0,0.0,1.91,46376.0,0.0,38274.0,125.0,14.86,0.01,0.0,0.0,4.62,4.62,5340280.0,303861932.0,0.0,304.57,4.65,34.89,0.3376,43.82,0.0757,56.9
2022-11-15,252639.0,14792013.45,1.1,2.7,0.57,14.44,0.0,6474868.85,181802.0,110587.0,10644507.1,0.0,0.0,938.0,0.96,0.0,1700.0,0.0,7.0,16087.0,122084.0,0.0,0.0,0.96,938.0,0.1,44172.0,94761.0,10.35,5.38,0.0,0.0,3.24,3.24,5423613.0,317552541.15,0.0,311.64,3.22,25.04,0.4292,59.79,0.0451,58.55
2022-11-16,338063.0,20199264.25,1.48,3.6,0.76,19.83,0.0,11189920.25,260589.0,187279.0,15570192.75,0.0,0.0,39759.0,4.66,0.0,0.0,0.0,0.04,77596.0,904.0,0.0,0.0,4.66,39759.0,0.0,39932.0,904.0,15.26,0.05,0.0,0.0,4.65,4.65,5342908.0,319238753.0,0.0,314.81,4.62,18.71,0.5332,70.23,0.0603,59.75
2022-11-17,236676.0,14271562.8,1.03,2.51,0.53,14.24,0.0,8453095.2,213494.0,140184.0,12873688.2,0.0,0.0,1317.0,0.43,0.0,0.0,0.0,3.2,6601.0,55013.0,0.0,0.0,0.43,1317.0,0.0,6601.0,53696.0,12.77,2.99,0.0,0.0,3.76,3.76,5464966.0,329537449.8,0.0,327.84,3.75,26.6,0.39,55.04,0.0417,60.3
2022-11-18,350493.0,21800664.6,1.53,3.7,0.78,21.29,0.0,11386518.6,264968.0,183063.0,16481009.6,0.0,0.0,67799.0,2.73,0.0,0.0,0.0,3.28,43024.0,55352.0,0.0,0.0,2.73,67799.0,0.0,39027.0,145.0,16.0,0.02,0.0,0.0,4.67,4.67,5405139.0,336199645.8,0.0,328.58,4.64,17.97,0.3812,57.05,0.0618,62.2
2022-11-21,361087.0,22622100.55,1.58,3.76,0.81,22.68,0.0,12548920.3,282207.0,200302.0,17680268.55,0.0,0.0,6406.0,0.86,0.0,9000.0,0.0,0.63,8825.0,11185.0,0.0,0.0,0.86,6406.0,0.56,22018.0,586.0,17.66,0.03,0.0,0.0,4.98,4.98,5385238.0,337385160.7,0.0,336.7,4.98,17.41,0.3584,55.17,0.0637,62.65
2022-11-22,545504.0,34394027.2,2.39,5.72,1.22,34.32,1.0,20381795.2,403169.0,323264.0,25419805.45,0.0,0.0,124216.0,7.81,0.0,2000.0,0.0,1.53,122462.0,24195.0,0.0,0.0,7.81,124216.0,0.13,20941.0,1500.0,25.19,0.09,0.0,0.0,7.19,7.19,5206153.0,328247946.65,0.0,326.02,7.17,11.99,0.4205,61.77,0.0973,63.05
2022-11-23,459794.0,28875063.2,2.01,4.88,1.03,28.97,1.0,18205092.0,375640.0,289890.0,23590192.0,0.0,0.0,26826.0,1.12,0.0,3600.0,0.0,3.77,18013.0,60748.0,0.0,0.0,1.12,26826.0,0.23,6393.0,54987.0,23.57,3.41,0.0,0.0,6.69,6.69,5236132.0,328829089.6,0.0,328.55,6.69,17.82,0.314,49.71,0.0819,62.8
2022-11-24,632735.0,39514300.75,2.77,6.78,1.42,39.73,1.0,22891484.65,460152.0,366557.0,28736492.4,0.0,0.0,87739.0,4.88,0.0,0.0,0.0,1.88,78617.0,29691.0,0.0,0.0,4.88,87739.0,0.0,26464.0,1950.0,28.85,0.15,0.0,0.0,8.22,8.22,5136677.0,320785478.65,0.0,321.83,8.23,12.59,0.4397,63.66,0.1131,62.45
2022-11-25,650723.0,40930476.7,2.85,7.1,1.46,40.77,1.0,24954505.7,487328.0,396733.0,30652931.2,0.0,0.0,25248.0,1.85,0.0,0.0,0.0,1.35,30176.0,21437.0,0.0,0.0,1.85,25248.0,0.0,23365.0,0.0,30.46,0.0,0.0,0.0,8.7,8.7,5111080.0,321486932.0,0.0,319.85,8.69,13.3,0.4396,63.59,0.1162,62.9
2022-11-28,724207.0,46023354.85,3.17,8.12,1.62,45.75,1.0,29225501.1,551976.0,459882.0,35078074.8,0.0,0.0,35309.0,4.99,0.0,0.0,0.0,3.17,77518.0,53769.0,0.0,0.0,4.99,35309.0,0.0,83108.0,14369.0,34.84,0.83,0.0,0.0,9.9,9.9,5023956.0,319272403.8,0.0,317.55,9.89,11.0,0.5065,69.46,0.1299,63.55
2022-11-29,583777.0,36748762.15,2.55,6.59,1.31,37.2,1.0,22272528.35,454199.0,353813.0,28591827.05,0.0,0.0,8396.0,0.0,0.0,3499.0,0.0,6.99,0.0,111225.0,0.0,0.0,0.0,8396.0,0.24,5052.0,109568.0,28.93,6.77,0.0,0.0,8.15,8.15,5118416.0,322204287.2,0.0,325.25,8.17,10.79,0.5488,72.86,0.1048,62.95
2022-11-30,418981.0,26521497.3,1.83,4.82,0.94,26.43,0.0,19862020.8,401371.0,313776.0,25406784.3,0.0,0.0,25973.0,0.09,0.0,7329.0,0.0,14.26,1393.0,222565.0,0.0,0.0,0.09,25973.0,0.48,143764.0,48759.0,25.18,3.23,0.0,0.0,7.25,7.25,5137910.0,325229703.0,0.0,323.13,7.23,15.06,0.5006,68.58,0.0756,63.3
2022-12-01,685870.0,43072636.0,3.0,7.76,1.54,43.03,1.0,27361708.8,525465.0,435696.0,32999202.0,0.0,0.0,142871.0,7.94,0.0,0.0,0.0,1.43,126830.0,22776.0,0.0,0.0,7.94,142871.0,0.0,3999.0,4910.0,32.87,0.31,0.0,0.0,9.51,9.51,4999091.0,313942914.8,0.0,313.44,9.49,9.35,0.6629,80.71,0.1241,62.8
2022-12-02,583878.0,36930283.5,2.55,6.61,1.31,36.69,1.0,23203515.5,458449.0,366854.0,28996899.25,0.0,0.0,8226.0,0.34,0.0,4232.0,0.0,4.84,5472.0,77929.0,0.0,0.0,0.34,8226.0,0.3,2687.0,78546.0,28.74,4.97,0.0,0.0,8.3,8.3,5067741.0,320534618.25,0.0,318.43,8.28,10.91,0.5907,75.8,0.1057,63.25
2022-12-05,528609.0,33460949.7,2.31,6.12,1.18,33.43,1.0,19497222.9,424099.0,308013.0,26845466.7,0.0,0.0,8600.0,0.73,0.0,1000.0,0.0,2.83,10976.0,45326.0,0.0,0.0,0.73,8600.0,0.06,2376.0,70817.0,26.81,4.39,0.0,0.0,7.73,7.73,5064035.0,320553415.5,0.0,320.28,7.72,12.0,0.5324,71.53,0.0963,63.3
2022-12-06,487779.0,30656910.15,2.13,5.71,1.09,30.96,1.0,16406678.25,370015.0,261045.0,23255442.75,0.0,0.0,63043.0,0.0,0.0,0.0,0.0,12.41,0.0,196590.0,0.0,0.0,0.0,63043.0,0.0,79463.0,46968.0,23.47,2.93,0.0,0.0,6.78,6.78,5088943.0,319840067.55,0.0,321.94,6.8,14.08,0.5079,69.37,0.0894,62.85
2022-12-07,486135.0,30820959.0,2.13,5.83,1.09,30.59,1.0,16640090.8,368548.0,262462.0,23365943.2,0.0,0.0,7057.0,0.43,0.0,0.0,0.0,0.59,8370.0,8524.0,0.0,0.0,0.43,7057.0,0.0,0.0,6953.0,23.16,0.45,0.0,0.0,6.78,6.78,5070603.0,321476230.2,0.0,319.7,6.75,14.15,0.5221,70.29,0.0894,63.4
2022-12-08,657062.0,41624877.7,2.87,7.9,1.47,41.57,1.0,20851019.0,452331.0,329140.0,28655168.85,0.0,0.0,132752.0,4.54,0.0,251.0,0.0,3.21,70162.0,51158.0,0.0,0.0,4.54,132752.0,0.02,2189.0,3735.0,28.57,0.24,0.0,0.0,8.33,8.33,4977380.0,315317023.0,0.0,314.98,8.32,10.25,0.6405,79.13,0.121,63.35
2022-12-09,769921.0,48812991.4,3.37,9.52,1.72,49.01,1.0,26462589.4,533688.0,417391.0,33835819.2,0.0,0.0,38432.0,6.35,0.0,0.0,0.0,1.2,97349.0,19227.0,0.0,0.0,6.35,38432.0,0.0,62152.0,9098.0,33.84,0.57,0.0,0.0,9.84,9.84,4889912.0,310020420.8,0.0,309.91,9.85,8.49,0.7141,83.93,0.142,63.4
2022-12-12,733728.0,46444982.4,3.21,10.17,1.64,46.73,1.0,25204857.3,510612.0,398181.0,32321739.6,0.0,0.0,2043.0,0.18,0.0,5727.0,0.0,1.61,2719.0,25281.0,0.0,0.0,0.18,2043.0,0.39,162.0,27656.0,32.38,1.78,0.0,0.0,9.42,9.42,4912639.0,310970048.7,0.0,311.23,9.42,8.86,0.6842,82.05,0.1353,63.3
2022-12-13,482551.0,30907391.55,2.11,7.01,1.08,30.55,1.0,17411223.9,384128.0,271838.0,24603398.4,0.0,0.0,3658.0,0.57,0.0,0.0,0.0,8.62,9445.0,135220.0,0.0,0.0,0.57,3658.0,0.0,5078.0,135788.0,24.19,8.72,0.0,0.0,7.09,7.09,5036680.0,322599354.0,0.0,319.29,7.04,13.68,0.5228,70.44,0.089,64.05
2022-12-14,643899.0,41789045.1,2.82,9.53,1.44,41.82,1.0,28022586.9,535444.0,431781.0,34750315.6,0.0,0.0,94183.0,11.05,0.0,0.0,0.0,6.07,161438.0,97499.0,0.0,0.0,11.05,94183.0,0.0,154632.0,1495.0,34.22,0.09,0.0,0.0,9.88,9.88,4885142.0,317045715.8,0.0,314.05,9.82,10.04,0.5923,75.98,0.1188,64.9
2022-12-15,707779.0,45757912.35,3.09,11.37,1.58,46.53,1.0,29311922.1,534405.0,453394.0,34549283.25,0.0,0.0,42173.0,1.85,0.0,0.0,0.0,4.63,22941.0,73131.0,0.0,0.0,1.85,42173.0,0.0,29919.0,1328.0,34.69,0.08,0.0,0.0,9.8,9.8,4919535.0,318047937.75,0.0,318.83,9.81,9.01,0.5995,76.38,0.1298,64.65
2022-12-16,672480.0,43442208.0,2.94,10.65,1.51,43.96,1.0,25258277.0,499006.0,390995.0,32235787.6,0.0,0.0,42203.0,0.99,0.0,13000.0,0.0,5.9,15367.0,90766.0,0.0,0.0,0.99,42203.0,0.84,13164.0,90766.0,32.39,6.2,0.0,0.0,9.13,9.13,4964271.0,320691906.6,0.0,321.46,9.15,11.22,0.4816,67.51,0.1231,64.6
2022-12-19,703846.0,44940567.1,3.08,10.76,1.58,45.48,1.0,27222766.75,441073.0,426355.0,28162511.05,0.0,0.0,86579.0,1.89,0.0,0.0,0.0,11.29,35360.0,173312.0,0.0,0.0,1.89,86579.0,0.0,28800.0,0.0,28.48,0.0,0.0,0.0,8.07,8.07,5024354.0,320805002.9,0.0,323.21,8.1,11.92,0.4188,62.35,0.1288,63.85
2022-12-20,598293.0,38021520.15,2.62,9.25,1.34,38.2,1.0,22082036.25,441486.0,347475.0,28056435.3,0.0,0.0,34356.0,1.51,0.0,1461.0,0.0,2.3,23730.0,34071.0,0.0,0.0,1.51,34356.0,0.09,128.0,104071.0,28.17,6.95,0.0,0.0,8.06,8.06,5038633.0,320205127.15,0.0,320.83,8.07,13.1,0.3134,51.84,0.1092,63.55
2022-12-21,650696.0,41677078.8,2.85,10.24,1.46,41.45,1.0,21411915.0,451229.0,334300.0,28901217.45,0.0,0.0,106704.0,1.65,0.0,0.0,0.0,6.19,27062.0,96961.0,0.0,0.0,1.65,106704.0,0.0,0.0,40237.0,28.8,2.55,0.0,0.0,8.18,8.18,5064953.0,324410239.65,0.0,323.11,8.18,10.51,0.4317,63.73,0.118,64.05
2022-12-22,432944.0,28054771.2,1.89,6.89,0.97,27.81,0.0,13310827.2,345543.0,205414.0,22391186.4,0.0,0.0,7039.0,0.34,0.0,2126.0,0.0,7.11,5039.0,112725.0,0.0,0.0,0.34,7039.0,0.15,0.0,136051.0,22.23,8.57,0.0,0.0,6.27,6.27,5161535.0,334467468.0,0.0,332.12,6.27,15.45,0.3622,56.52,0.0786,64.8
2022-12-23,343474.0,22102551.9,1.5,5.43,0.77,22.19,0.0,9259707.6,257075.0,143896.0,16542776.25,0.0,0.0,0.0,0.26,0.0,0.0,0.0,6.33,4000.0,98971.0,0.0,0.0,0.26,0.0,0.0,10503.0,65518.0,16.62,4.15,0.0,0.0,4.68,4.68,5234825.0,336860988.75,0.0,337.86,4.69,19.93,0.4156,60.65,0.0625,64.35
2022-12-26,347474.0,22359951.9,1.52,5.61,0.78,22.38,0.0,9259707.6,261075.0,143896.0,16800176.25,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,16.81,0.0,0.0,0.0,4.75,4.75,5229509.0,336518904.15,0.0,336.59,4.76,19.87,0.4158,60.69,0.0633,0.0
2022-12-27,167878.0,10752585.9,0.73,2.71,0.38,10.8,0.0,3709071.45,149555.0,57909.0,9578997.75,0.0,0.0,1293.0,0.0,0.0,2041.0,0.0,7.38,0.0,114277.0,0.0,0.0,0.0,1293.0,0.13,1464.0,88028.0,9.62,5.72,0.0,0.0,2.77,2.77,5245570.0,335978758.5,0.0,336.79,2.78,15.58,0.2703,46.27,0.0311,64.05
2022-12-28,148184.0,9483776.0,0.65,2.47,0.33,9.49,0.0,3657408.0,146380.0,57147.0,9368320.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,1.41,6973.0,21774.0,0.0,0.0,0.45,0.0,0.0,18599.0,7735.0,9.42,0.5,0.0,0.0,2.68,2.68,5323849.0,340726336.0,0.0,341.34,2.69,18.9,0.29,47.27,0.0271,64.0
2022-12-29,157497.0,10134931.95,0.69,2.69,0.35,10.12,0.0,3648130.2,147006.0,56692.0,9459836.1,0.0,0.0,2374.0,0.0,0.0,345.0,0.0,0.13,0.0,2093.0,0.0,0.0,0.0,2374.0,0.02,345.0,800.0,9.45,0.06,0.0,0.0,2.69,2.69,5326658.0,342770442.3,0.0,340.96,2.7,26.28,0.2876,43.99,0.0288,64.35
2022-12-30,134687.0,8613233.65,0.59,2.38,0.3,8.64,0.0,2965489.4,125060.0,46372.0,7997587.0,0.0,0.0,2195.0,0.42,0.0,0.0,0.0,1.92,6590.0,29360.0,0.0,0.0,0.42,2195.0,0.0,5219.0,16910.0,8.03,1.08,0.0,0.0,2.29,2.29,5336777.0,341286889.15,0.0,342.47,2.29,22.77,0.3462,52.65,0.0247,63.95
2023-01-02,142779.0,9166411.8,0.62,2.63,0.32,9.2,0.0,2070771.0,139440.0,32255.0,8952048.0,0.0,0.0,14916.0,0.01,0.0,4501.0,0.0,0.03,390.0,536.0,0.0,0.0,0.01,14916.0,0.3,0.0,19008.0,8.98,1.21,0.0,0.0,2.55,2.55,5332545.0,342349389.0,0.0,341.31,2.56,22.33,0.3102,48.94,0.0261,64.2
2023-01-03,128766.0,8189517.6,0.56,2.5,0.29,8.31,0.0,2335010.4,122179.0,36714.0,7770584.4,0.0,0.0,1248.0,0.3,0.0,0.0,0.0,1.73,4540.0,26494.0,0.0,0.0,0.3,1248.0,0.0,7985.0,81.0,7.9,0.0,0.0,0.0,2.23,2.23,5367784.0,341391062.4,0.0,345.67,2.23,10.59,0.2988,50.94,0.0235,63.6
2023-01-04,118997.0,7383763.85,0.52,2.33,0.27,7.58,0.0,2437386.05,118316.0,39281.0,7341507.8,0.0,0.0,1065.0,0.27,0.0,0.0,0.0,0.54,4551.0,7942.0,0.0,0.0,0.27,1065.0,0.0,3014.0,1984.0,7.54,0.14,0.0,0.0,2.16,2.16,5363321.0,332794068.05,0.0,338.71,2.18,11.19,0.34,55.12,0.0217,62.05
2023-01-05,106448.0,6530584.8,0.47,2.06,0.24,6.62,0.0,1411050.0,102536.0,23000.0,6290583.6,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1.01,0.0,15780.0,0.0,0.0,0.0,0.0,0.06,0.0,17281.0,6.38,1.1,0.0,0.0,1.87,1.87,5373262.0,329649623.7,0.0,332.91,1.88,12.05,0.4065,61.56,0.0194,61.35
2023-01-06,92664.0,5633971.2,0.41,1.79,0.21,5.68,0.0,743158.4,89664.0,12223.0,5451571.2,0.0,0.0,1253.0,0.05,0.0,0.0,0.0,0.9,797.0,14125.0,0.0,0.0,0.05,1253.0,0.0,0.0,11574.0,5.49,0.72,0.0,0.0,1.64,1.64,5385695.0,327450256.0,0.0,328.15,1.65,9.22,0.5272,71.43,0.0169,60.8
2023-01-09,97162.0,5970604.9,0.42,1.9,0.22,5.93,0.0,1027505.45,91661.0,16721.0,5632568.45,0.0,0.0,8539.0,0.55,0.0,0.0,0.0,0.4,8740.0,6542.0,0.0,0.0,0.55,8539.0,0.0,0.0,4242.0,5.57,0.26,0.0,0.0,1.68,1.68,5379925.0,330596391.25,0.0,327.16,1.67,8.74,0.4778,67.78,0.0178,61.45
2023-01-10,94284.0,5850322.2,0.41,1.85,0.21,5.82,0.0,703771.1,88783.0,11342.0,5508985.15,0.0,0.0,2501.0,0.0,0.0,0.0,0.0,0.3,0.0,5379.0,0.0,0.0,0.0,2501.0,0.0,0.0,5379.0,5.47,0.33,0.0,0.0,1.63,1.63,5346855.0,331772352.75,0.0,329.69,1.63,9.13,0.5053,69.9,0.0173,62.05
2023-01-11,97794.0,5970323.7,0.43,1.91,0.22,6.07,0.0,784614.6,91992.0,12852.0,5616111.6,0.0,0.0,1250.0,0.21,0.0,0.0,0.0,0.0,3250.0,41.0,0.0,0.0,0.21,1250.0,0.0,2000.0,1740.0,5.7,0.11,0.0,0.0,1.69,1.69,5340948.0,326064875.4,0.0,329.24,1.7,8.79,0.4695,67.24,0.018,61.05
2023-01-12,89398.0,5475627.5,0.39,1.74,0.2,5.44,0.0,548616.25,85196.0,8957.0,5218255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,6796.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,5.18,0.25,0.0,0.0,1.57,1.57,5352419.0,327835663.75,0.0,326.31,1.56,9.64,0.5649,74.16,0.0164,61.25
2023-01-13,136623.0,8627742.45,0.6,2.83,0.31,8.45,0.0,3241868.4,129223.0,51336.0,8160432.45,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.03,42379.0,581.0,0.0,0.0,2.67,0.0,0.0,44608.0,0.0,7.93,0.0,0.0,0.0,2.37,2.37,5312155.0,335462588.25,0.0,328.61,2.36,31.16,0.3419,48.67,0.0251,63.15
2023-01-16,162426.0,10273444.5,0.71,3.33,0.36,10.26,0.0,3050231.25,124941.0,48225.0,7902518.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,4282.0,0.0,0.0,0.0,0.0,0.0,0.0,3111.0,7.9,0.19,0.0,0.0,2.3,2.3,5312560.0,336019420.0,0.0,335.63,2.3,40.89,0.3576,43.01,0.0299,63.25
2023-01-17,163193.0,10379074.8,0.71,3.39,0.37,10.36,0.0,3115891.2,125708.0,48992.0,7995028.8,0.0,0.0,911.0,0.14,0.0,0.0,0.0,0.01,1898.0,144.0,0.0,0.0,0.14,911.0,0.0,0.0,1131.0,7.99,0.07,0.0,0.0,2.31,2.31,5311411.0,337805739.6,0.0,336.85,2.32,40.76,0.365,43.99,0.03,63.6
2023-01-18,177826.0,11398646.6,0.78,3.77,0.4,11.37,0.0,3566716.3,132359.0,55643.0,8484211.9,0.0,0.0,4166.0,0.47,0.0,0.0,0.0,0.03,7180.0,529.0,0.0,0.0,0.47,4166.0,0.0,3014.0,529.0,8.46,0.03,0.0,0.0,2.43,2.43,5322782.0,341190326.2,0.0,339.53,2.43,37.29,0.3847,49.13,0.0326,64.1
2023-01-19,191135.0,12108402.25,0.84,4.03,0.43,12.27,0.0,4418915.9,146470.0,69754.0,9278874.5,0.0,0.0,14913.0,0.26,0.0,11796.0,0.0,0.05,4615.0,802.0,0.0,0.0,0.26,14913.0,0.79,0.0,2300.0,9.42,0.15,0.0,0.0,2.68,2.68,5320994.0,337084969.9,0.0,339.53,2.7,34.66,0.348,46.87,0.035,63.35
2023-01-20,203349.0,12912661.5,0.89,4.3,0.46,12.92,0.0,5027104.5,157883.0,79167.0,10025570.5,0.0,0.0,11872.0,0.73,0.0,2801.0,0.0,0.03,11338.0,459.0,0.0,0.0,0.73,11872.0,0.18,0.0,4726.0,10.0,0.31,0.0,0.0,2.89,2.89,5312938.0,337371563.0,0.0,336.19,2.89,32.21,0.3603,50.04,0.0372,63.5
2023-01-23,205510.0,13029334.0,0.9,4.4,0.46,13.07,0.0,5282995.2,157787.0,83328.0,10003695.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.25,6359.0,4198.0,0.0,0.0,0.4,0.0,0.0,4102.0,2198.0,10.02,0.14,0.0,0.0,2.88,2.88,5319664.0,337266697.6,0.0,337.25,2.89,31.9,0.3766,51.88,0.0375,63.4
