DATE,BEN FP Equity_DX_SI_QTY,BEN FP Equity_DX_SHORT_INTEREST_VALUE,BEN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BEN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BEN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BEN FP Equity_DX_SI_MV,BEN FP Equity_DX_DSS,BEN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BEN FP Equity_DX_SUPPLY_SI_QTY,BEN FP Equity_DX_BROKER_SI_QTY,BEN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BEN FP Equity_DX_BROKER_SI_MV_NEW_x,BEN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BEN FP Equity_DX_SUPPLY_SI_QTY_INC_x,BEN FP Equity_DX_BROKER_SI_MV_INC_x,BEN FP Equity_DX_SUPPLY_SI_MV_NEW,BEN FP Equity_DX_BROKER_SI_QTY_ADD,BEN FP Equity_DX_BROKER_SI_QTY_NEW,BEN FP Equity_DX_SUPPLY_SI_MV_DEC,BEN FP Equity_DX_BROKER_SI_QTY_INC,BEN FP Equity_DX_SUPPLY_SI_QTY_DEC,BEN FP Equity_DX_BROKER_SI_MV_NEW_y,BEN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BEN FP Equity_DX_BROKER_SI_MV_INC_y,BEN FP Equity_DX_SUPPLY_SI_QTY_INC_y,BEN FP Equity_DX_BROKER_SI_MV_ADD,BEN FP Equity_DX_SUPPLY_SI_QTY_ADD,BEN FP Equity_DX_BROKER_SI_QTY_DEC,BEN FP Equity_DX_SUPPLY_SI_MV,BEN FP Equity_DX_BROKER_SI_MV_DEC,BEN FP Equity_DX_SUPPLY_SI_MV_RMV,BEN FP Equity_DX_BROKER_SI_MV_RMV,BEN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BEN FP Equity_DX_UTILIZATION_QUANTITY,BEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BEN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BEN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BEN FP Equity_DX_ACTIVE_UTILIZATION_MV,BEN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BEN FP Equity_DX_BROKER_SI_CON_RATIO,BEN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BEN FP Equity_DX_DEMAND_SUPPLY_RATIO,BEN FP Equity_PX_LAST
2006-09-20,184566.0,10375301.2,2.84,18.83,1.06,12.89,1.0,3648776.32,159233.0,64908.0,8951217.1,0.0,13.0,15077.0,1.62,0.0,0.0,0.0,0.0,20000.0,1086.0,0.0,13.0,1.62,15077.0,0.0,0.0,403.0,10.99,0.0,0.0,0.0,16.14,16.14,827175.0,46499299.8,0.0,57.11,16.14,16.23,0.2989,50.75,0.1871,67.5
2006-09-21,184544.0,10304904.05,2.84,18.47,1.06,12.92,1.0,3632547.92,159032.0,65053.0,8880318.52,0.0,0.0,276.0,0.01,0.0,0.0,0.0,0.02,146.0,464.0,0.0,0.0,0.01,276.0,0.0,0.0,0.0,10.99,0.0,0.0,0.0,16.18,16.18,824060.0,46015363.43,13.0,57.04,16.16,16.17,0.2975,50.6,0.1877,67.05
2006-09-22,184995.0,10245351.81,2.85,17.66,1.06,12.92,1.0,3545652.12,160841.0,64022.0,8907660.37,0.0,0.0,1809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809.0,0.0,0.0,1032.0,11.08,0.07,0.0,0.0,27.72,27.72,419423.0,23228391.0,0.0,28.68,27.86,16.18,0.3039,51.29,0.3188,66.5
2006-09-25,188725.0,10428350.07,2.91,17.9,1.08,13.15,1.0,3774430.03,161589.0,68307.0,8928900.04,0.0,0.0,834.0,0.3,0.0,0.0,0.0,0.01,4527.0,86.0,0.0,0.0,0.3,834.0,0.0,0.0,242.0,11.11,0.02,0.0,0.0,27.87,27.87,418270.0,23112284.98,0.0,28.6,27.98,15.91,0.2909,49.91,0.3255,66.35
2006-09-26,209693.0,11639366.06,3.23,19.85,1.2,14.48,1.0,4887420.28,162941.0,88051.0,9044316.91,0.0,0.0,1352.0,1.37,0.0,0.0,0.0,0.0,20744.0,0.0,0.0,0.0,1.37,1352.0,0.0,0.0,1000.0,11.14,0.07,0.0,0.0,28.08,28.08,417344.0,23165387.44,0.0,28.39,28.19,15.32,0.2568,44.91,0.3614,66.65
2006-09-27,194389.0,11154141.45,2.99,18.28,1.12,13.04,1.0,4010267.0,168111.0,69889.0,9646296.21,0.0,13.0,5157.0,0.13,0.0,0.0,0.0,0.0,1839.0,0.0,0.0,13.0,0.13,5157.0,0.0,0.0,20000.0,11.34,1.62,0.0,0.0,28.43,28.43,423139.0,24279934.88,0.0,28.65,28.36,17.2,0.3024,50.72,0.3288,68.9
2006-09-28,197628.0,11414060.79,3.04,13.72,1.13,13.4,1.0,4082432.08,171115.0,70685.0,9882795.01,0.0,0.0,3017.0,0.06,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.06,3017.0,0.0,0.0,0.0,11.67,0.0,0.0,0.0,28.57,28.57,427786.0,24706900.9,13.0,29.21,28.54,16.75,0.3039,50.98,0.33,69.35
2006-09-29,198525.0,11358400.61,3.06,13.66,1.14,13.46,1.0,4047887.38,178421.0,70750.0,10208171.24,0.0,0.0,7957.0,0.0,0.0,0.0,0.0,0.05,64.0,651.0,0.0,0.0,0.0,7957.0,0.0,0.0,0.0,12.15,0.0,0.0,0.0,29.66,29.66,423182.0,24211916.31,0.0,28.87,29.61,16.68,0.305,51.12,0.33,68.7
2006-10-02,198474.0,11405069.96,3.06,13.24,1.14,13.47,1.0,4133083.71,176861.0,71925.0,10163104.88,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.1,4026.0,1560.0,0.0,0.0,0.27,0.0,0.0,0.0,2850.0,12.04,0.18,0.0,0.0,29.58,29.58,421097.0,24197833.18,0.0,28.75,29.52,15.19,0.2977,50.55,0.3319,69.0
2006-10-03,162010.0,9350187.01,2.5,10.61,0.93,11.09,0.0,3296776.32,155045.0,57123.0,8948211.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,21816.0,0.0,0.0,0.0,0.0,0.0,0.0,14803.0,10.65,0.97,0.0,0.0,26.79,26.79,423631.0,24449287.52,0.0,29.12,26.78,10.96,0.2702,48.2,0.28,69.3
2006-10-04,192921.0,11262706.39,2.97,12.14,1.11,13.84,1.0,4249588.82,146714.0,72792.0,8565146.9,0.0,13.0,0.0,1.36,0.0,0.0,0.0,0.22,16000.0,8344.0,0.0,13.0,1.36,0.0,0.0,0.0,330.0,10.45,0.0,0.0,0.0,25.17,25.17,436190.0,25464723.39,0.0,30.91,25.27,24.06,0.222,37.62,0.331,70.1
2006-10-05,193678.0,11452067.02,2.98,11.71,1.11,13.95,1.0,4307400.56,147478.0,72847.0,8720288.0,0.0,0.0,777.0,0.01,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.01,777.0,0.0,0.0,0.0,10.57,0.0,0.0,0.0,25.25,25.25,436670.0,25820042.05,13.0,31.14,25.35,23.98,0.2226,37.76,0.3316,71.0
2006-10-06,197243.0,11547877.41,3.04,11.48,1.13,14.28,1.0,4415514.7,148570.0,75419.0,8698246.05,0.0,0.0,1092.0,0.18,0.0,0.0,0.0,0.0,2572.0,0.0,0.0,0.0,0.18,1092.0,0.0,0.0,0.0,10.69,0.0,0.0,0.0,25.17,25.17,441644.0,25856688.29,0.0,31.57,25.29,23.58,0.2187,37.33,0.3342,70.3
2006-10-09,195037.0,11418723.94,3.0,11.27,1.12,14.05,1.0,4322074.57,148556.0,73823.0,8697426.4,0.0,0.0,651.0,0.07,0.0,0.0,0.0,0.09,1000.0,665.0,0.0,0.0,0.07,651.0,0.0,0.0,2596.0,10.63,0.19,0.0,0.0,25.13,25.13,442533.0,25908736.09,0.0,31.48,25.24,23.85,0.223,37.59,0.33,70.3
2006-10-10,198736.0,11684939.98,3.06,11.29,1.14,14.32,1.0,4389496.01,152498.0,74656.0,8966317.01,0.0,0.0,3942.0,0.29,0.0,0.0,0.0,0.0,4043.0,0.0,0.0,0.0,0.29,3942.0,0.0,0.0,301.0,10.93,0.02,0.0,0.2,25.64,25.64,442153.0,25996957.09,0.0,31.53,25.74,23.33,0.2173,36.81,0.3342,70.6
2006-10-11,199284.0,11733756.89,3.07,11.13,1.14,14.35,1.0,4569467.05,153075.0,77607.0,9012990.68,0.21,0.0,577.0,0.0,0.0,0.0,2908.0,0.0,42.0,0.0,0.21,0.0,0.0,577.0,0.0,0.0,0.0,10.96,0.0,0.0,0.0,25.22,25.22,453869.0,26723613.06,0.0,32.41,25.28,23.22,0.2175,36.9,0.3283,70.7
2006-10-12,203460.0,11877972.03,3.13,11.28,1.17,14.6,1.0,4746284.9,153628.0,81300.0,8968785.45,0.0,0.0,554.0,0.26,0.0,0.0,0.0,0.0,3693.0,0.0,0.0,0.0,0.26,554.0,0.0,0.0,0.0,10.96,0.0,0.0,0.0,25.26,25.26,454476.0,26532258.03,0.0,32.33,25.31,22.79,0.2125,36.24,0.3346,70.1
2006-10-13,206511.0,12056089.07,3.18,11.1,1.18,14.78,1.0,4957211.44,152981.0,84913.0,8931013.66,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.07,3664.0,647.0,0.0,0.0,0.25,0.0,0.0,0.0,50.0,10.89,0.0,0.0,0.0,25.01,25.01,458813.0,26785451.6,0.0,32.56,25.06,22.4,0.2074,35.43,0.3376,70.1
2006-10-16,212647.0,12396598.64,3.28,11.46,1.22,15.19,1.0,5271587.3,153626.0,90427.0,8955874.58,0.0,0.0,645.0,0.38,0.0,0.0,0.0,0.0,5513.0,0.0,0.0,0.0,0.38,645.0,0.0,0.0,0.0,10.91,0.0,0.0,0.0,30.7,30.7,346744.0,20213998.78,0.0,24.52,30.8,21.8,0.2019,34.46,0.425,70.0
2006-10-17,214488.0,12503922.69,3.3,11.53,1.23,15.33,1.0,5274094.06,153929.0,90470.0,8973538.46,0.0,0.0,462.0,0.04,0.0,0.0,0.0,0.01,500.0,160.0,0.0,0.0,0.04,462.0,0.0,0.0,457.0,10.94,0.03,0.0,0.0,30.78,30.78,346156.0,20179720.38,0.0,24.51,30.85,21.67,0.1991,34.15,0.4289,70.0
2006-10-18,214418.0,12580198.06,3.3,11.53,1.23,15.33,1.0,5307646.92,153855.0,90464.0,9026883.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.95,0.0,0.0,0.0,30.77,30.77,346206.0,20312380.72,0.0,24.49,30.9,21.57,0.1988,34.16,0.4288,70.45
2006-10-19,214996.0,12614110.11,3.31,11.21,1.23,15.38,1.0,5310345.8,154459.0,90510.0,9062321.32,0.0,0.0,605.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,30.85,30.85,346151.0,20309153.79,0.0,24.44,31.03,21.54,0.1992,34.26,0.4295,70.45
2006-10-20,214859.0,12632912.6,3.31,11.04,1.23,15.4,1.0,5320652.89,154312.0,90493.0,9072973.48,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,50.0,0.0,0.0,17.0,11.01,0.0,0.0,0.0,30.62,30.62,349608.0,20555654.21,0.0,24.8,30.75,21.56,0.1991,34.22,0.4264,70.6
2006-10-23,213573.0,12957497.82,3.29,10.83,1.23,15.47,1.0,5472504.77,153144.0,90201.0,9291263.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,11.09,0.01,0.0,0.0,30.12,30.12,355352.0,21559245.63,0.0,25.49,30.32,21.49,0.1983,34.15,0.42,72.85
2006-10-24,212977.0,13125312.89,3.28,10.09,1.22,15.66,1.0,5419490.79,155003.0,87939.0,9552500.38,0.0,0.0,1859.0,0.02,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.02,1859.0,0.0,0.0,2386.0,11.41,0.12,0.0,0.0,29.65,29.65,367704.0,22660803.99,0.0,26.82,29.84,21.56,0.2014,34.86,0.4075,74.0
2006-10-25,214156.0,13189054.57,3.3,9.79,1.23,15.83,1.0,5418169.25,156276.0,87977.0,9624445.23,0.0,0.0,1273.0,0.01,0.0,133.0,0.0,0.0,121.0,0.0,0.0,0.0,0.01,1273.0,0.01,0.0,216.0,11.55,0.01,0.0,0.0,26.72,26.72,428628.0,26397570.38,0.0,31.6,26.77,21.56,0.2024,35.04,0.3661,73.95
2006-10-26,214438.0,13233209.75,3.3,9.84,1.23,15.85,1.0,5440020.61,156373.0,88153.0,9649953.41,0.0,0.0,170.0,0.01,0.0,0.0,0.0,0.0,182.0,74.0,0.0,0.0,0.01,170.0,0.0,0.0,6.0,11.56,0.0,0.0,0.0,26.64,26.64,430506.0,26567008.64,0.0,31.74,26.7,21.54,0.202,35.0,0.3654,74.1
2006-10-27,214787.0,13272634.58,3.31,9.66,1.23,15.9,1.0,5458917.62,156546.0,88340.0,9673666.72,0.0,0.0,174.0,0.01,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.01,174.0,0.0,0.0,0.0,11.59,0.0,0.0,0.0,27.29,27.29,417041.0,25770799.9,0.0,30.78,27.35,21.51,0.2016,34.98,0.3745,74.2
2006-10-30,209848.0,12888788.57,3.23,9.14,1.2,15.58,1.0,5213053.35,155060.0,84876.0,9523729.34,0.0,0.0,57.0,0.05,0.0,0.0,0.0,0.1,637.0,1544.0,0.0,0.0,0.05,57.0,0.0,0.0,4101.0,11.49,0.28,0.0,0.0,26.84,26.84,422562.0,25953605.82,0.0,31.2,26.92,22.06,0.2029,35.08,0.3633,73.75
2006-10-31,208336.0,12717845.26,3.21,9.11,1.2,15.4,1.0,5104694.61,154782.0,83622.0,9448647.98,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.06,256.0,277.0,0.0,0.0,0.02,0.0,0.0,0.0,1510.0,11.41,0.11,0.0,0.0,26.54,26.54,428517.0,26158767.07,0.0,31.45,26.63,22.26,0.205,35.28,0.3572,73.3
2006-11-01,217349.0,13340446.78,3.35,8.85,1.25,16.1,1.0,5616332.45,158310.0,91504.0,9716751.08,0.0,0.0,1790.0,0.58,0.0,0.0,0.0,0.04,7882.0,763.0,0.0,0.0,0.58,1790.0,0.0,2500.0,0.0,11.7,0.0,0.0,0.0,27.83,27.83,410545.0,25198430.74,0.0,30.19,27.94,21.24,0.1909,33.36,0.3821,73.7
2006-11-02,218059.0,13384025.16,3.36,8.98,1.25,16.17,1.0,5633641.05,158790.0,91786.0,9746212.51,0.0,0.0,480.0,0.02,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.02,480.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,28.7,28.7,394543.0,24216259.99,0.0,29.17,28.72,21.18,0.1907,33.39,0.3941,73.7
2006-11-03,216028.0,13349321.44,3.33,9.01,1.24,16.1,1.0,5573484.45,158295.0,90194.0,9781745.13,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,246.0,495.0,0.0,0.0,0.02,0.0,0.0,0.0,1838.0,11.78,0.12,0.0,0.0,26.44,26.44,440431.0,27216171.0,0.0,32.65,26.51,21.3,0.1916,33.57,0.3608,74.2
2006-11-06,214794.0,13943875.79,3.31,8.76,1.23,16.27,1.0,5866199.21,156746.0,90364.0,10175548.46,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,259.0,1548.0,0.0,0.0,0.02,0.0,0.0,0.0,89.0,11.92,0.0,0.0,0.0,26.24,26.24,440721.0,28610477.4,0.0,33.55,26.22,21.1,0.1901,33.41,0.3595,77.95
2006-11-07,218210.0,14174720.11,3.36,8.51,1.25,16.78,1.0,5842679.19,161011.0,89944.0,10459125.89,0.0,0.0,4265.0,0.05,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.05,4265.0,0.0,0.0,940.0,12.43,0.07,0.0,0.0,26.58,26.58,444689.0,28886586.83,0.0,34.42,26.52,21.0,0.1938,34.11,0.3603,78.0
2006-11-08,241449.0,15845168.75,3.72,9.11,1.39,18.71,1.0,7474002.48,159276.0,113889.0,10452539.04,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.04,24000.0,1735.0,0.0,0.0,1.87,0.0,0.0,0.0,55.0,12.39,0.0,0.0,0.0,25.42,25.42,467385.0,30672291.86,0.0,36.53,25.33,18.66,0.1773,30.29,0.3853,78.8
2006-11-09,237746.0,15285363.09,3.66,10.1,1.36,18.34,1.0,6979050.96,155868.0,108551.0,10021194.78,0.0,0.0,1830.0,0.01,0.0,0.0,0.0,0.44,120.0,5238.0,0.0,0.0,0.01,1830.0,0.0,0.0,5458.0,12.04,0.41,0.0,0.0,24.7,24.7,475064.0,30543208.85,0.0,36.84,24.64,19.12,0.1815,31.29,0.3768,77.2
2006-11-10,231723.0,14531463.62,3.57,9.93,1.33,17.7,1.0,6858521.22,150038.0,109368.0,9408956.98,0.0,0.0,10000.0,0.74,0.0,0.0,0.0,1.34,10000.0,16074.0,0.0,0.0,0.74,10000.0,0.0,245.0,9183.0,11.48,0.72,0.0,0.0,23.66,23.66,484025.0,30353446.48,0.0,36.89,23.73,19.67,0.1896,31.82,0.3655,75.3
2006-11-13,230175.0,14434387.78,3.55,9.7,1.32,17.45,1.0,6850180.73,148648.0,109235.0,9321789.4,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.19,0.0,1631.0,0.0,0.0,0.0,241.0,0.0,0.0,133.0,11.29,0.01,0.0,0.0,23.65,23.65,479964.0,30098779.17,0.0,36.25,23.74,19.68,0.1879,31.46,0.3662,75.3
2006-11-14,228829.0,14311865.3,3.53,9.56,1.31,17.33,1.0,6735793.79,149108.0,107697.0,9325800.54,0.0,0.0,459.0,0.02,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.02,459.0,0.0,0.0,1800.0,11.28,0.12,0.0,0.0,23.63,23.63,482023.0,30147613.48,0.0,36.44,23.64,19.79,0.1882,31.69,0.3626,75.1
2006-11-15,235257.0,15066561.02,3.62,9.65,1.35,17.89,1.0,7357770.7,148470.0,114888.0,9508462.29,0.0,0.0,207.0,0.54,0.0,0.0,0.0,0.03,7241.0,844.0,0.0,0.0,0.54,207.0,0.0,0.0,50.0,11.26,0.0,0.0,0.0,23.58,23.58,481259.0,30821263.93,0.0,36.71,23.48,19.21,0.186,30.51,0.3736,76.9
2006-11-16,237153.0,15108985.29,3.65,9.23,1.36,18.18,1.0,7331603.69,150355.0,115078.0,9579096.55,0.0,0.0,1885.0,0.02,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.02,1885.0,0.0,0.0,50.0,11.54,0.0,0.0,0.0,23.68,23.68,484688.0,30879406.38,0.0,37.2,23.67,19.16,0.1864,30.77,0.3734,76.5
2006-11-17,237312.0,15208051.13,3.66,9.42,1.36,18.18,1.0,7417795.64,150066.0,115750.0,9616923.71,0.0,0.0,270.0,0.06,0.0,0.0,0.0,0.21,672.0,2526.0,0.0,0.0,0.06,270.0,0.0,1968.0,0.0,11.49,0.0,0.0,0.0,24.06,24.06,473583.0,30349390.16,0.0,36.36,24.01,19.11,0.1857,30.6,0.3805,76.95
2006-11-20,239327.0,15516563.89,3.69,9.33,1.37,18.44,1.0,7632600.94,150102.0,117725.0,9731736.38,0.0,0.0,60.0,0.17,0.0,0.0,0.0,0.0,2000.0,25.0,0.0,0.0,0.17,60.0,0.0,0.0,25.0,11.57,0.0,0.0,0.0,23.91,23.91,477667.0,30969136.48,0.0,36.92,23.86,18.91,0.1842,30.32,0.3812,77.85
2006-11-21,239043.0,15677320.37,3.68,9.34,1.37,18.51,1.0,7735333.09,149964.0,117946.0,9835191.46,0.0,0.0,468.0,0.02,0.0,0.0,0.0,0.01,270.0,606.0,0.0,0.0,0.02,468.0,0.0,0.0,50.0,11.62,0.0,0.0,0.0,23.73,23.73,482031.0,31613368.37,0.0,37.57,23.63,18.82,0.1832,30.18,0.3782,78.75
2006-11-22,253756.0,16568287.53,3.91,9.94,1.46,19.43,1.0,6420834.96,184579.0,98340.0,12051569.0,0.0,0.0,34615.0,0.03,0.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,0.03,34615.0,0.0,0.0,20000.0,14.19,1.65,0.0,0.0,27.01,27.01,498671.0,32559326.72,0.0,38.76,26.8,16.51,0.1627,29.35,0.3714,78.4
2006-11-23,253009.0,16329876.98,3.9,9.94,1.45,19.4,1.0,6346480.97,183766.0,98330.0,11860748.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.15,0.0,0.0,0.0,28.21,28.21,467607.0,30180605.37,0.0,36.33,28.03,16.53,0.1623,29.27,0.3884,77.5
2006-11-24,252039.0,16267270.58,3.88,10.02,1.45,19.23,1.0,6348029.99,182704.0,98354.0,11792204.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,23.0,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.96,0.0,0.0,0.0,28.33,28.33,462191.0,29831042.25,0.0,35.57,28.18,16.66,0.1622,29.16,0.3908,77.5
2006-11-27,498086.0,32355206.65,7.67,19.42,2.86,19.22,1.0,7173365.87,436982.0,110429.0,28385947.23,0.0,0.0,254278.0,0.0,0.0,0.0,0.0,0.0,12076.0,0.0,0.0,0.0,0.0,254278.0,0.0,0.0,0.0,13.98,0.0,0.0,0.0,39.29,39.29,675255.0,43863941.3,0.0,35.89,28.04,16.68,0.1622,29.19,0.4478,78.0
2006-11-28,252535.0,16593722.42,3.89,9.53,1.45,19.31,1.0,6462178.41,183338.0,98346.0,12046884.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253644.0,0.0,0.0,0.0,0.0,0.0,0.0,12083.0,14.07,0.0,0.0,0.0,28.27,28.27,465190.0,30566985.7,0.0,36.13,28.03,16.6,0.1623,29.24,0.3894,78.9
2006-11-29,271161.0,18178931.26,4.18,10.16,1.56,21.28,1.0,7962270.12,181375.0,118767.0,12159579.21,0.0,0.0,0.0,0.08,0.0,20000.0,0.0,0.0,600.0,1963.0,0.0,0.0,0.08,0.0,1.68,0.0,179.0,14.26,0.0,0.0,0.0,28.09,28.09,464212.0,31121282.34,0.0,36.77,27.94,16.59,0.1565,26.67,0.42,80.5
2006-11-30,463242.0,31017673.28,7.14,16.24,2.66,21.37,1.0,7940594.53,389617.0,118591.0,26087903.96,0.0,0.0,209210.0,0.71,0.0,0.0,0.0,0.16,9000.0,1968.0,0.0,0.0,0.71,209210.0,0.0,1000.0,1968.0,14.31,0.16,0.0,0.57,37.86,37.86,639611.0,42826956.58,0.0,37.23,27.77,18.23,0.1698,27.1,0.4501,80.4
2006-12-01,536002.0,35889524.07,8.26,18.89,3.08,24.22,1.0,9175095.81,445529.0,137028.0,29831649.45,0.48,0.0,57048.0,0.37,0.0,0.0,14187.0,0.0,4250.0,1136.0,0.48,0.0,0.37,57048.0,0.0,0.0,0.0,16.47,0.0,0.0,0.28,41.15,41.15,637099.0,42658758.55,0.0,37.26,30.65,16.46,0.1414,23.66,0.4951,80.4
2006-12-04,529802.0,35430263.24,8.16,18.62,3.04,24.29,1.0,9201334.36,438259.0,137591.0,29308367.53,0.18,0.0,0.0,0.16,0.0,0.0,2291.0,0.0,2034.0,7270.0,0.18,0.0,0.16,0.0,0.0,0.0,1472.0,16.48,0.1,0.0,0.0,42.56,42.56,591586.0,39562039.6,0.0,36.64,31.02,17.13,0.1429,23.58,0.5144,80.3
2006-12-05,522414.0,35436525.71,8.05,19.17,3.0,24.96,1.0,9839138.1,422983.0,145051.0,28691895.61,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.01,8016.0,16059.0,0.0,0.0,0.67,0.0,0.0,783.0,556.0,16.53,0.0,0.0,0.0,42.13,42.13,580963.0,39408037.08,0.0,36.68,31.07,18.07,0.1423,22.88,0.5204,81.45
2006-12-06,525745.0,36078427.73,8.1,19.86,3.02,25.09,1.0,9862628.67,428338.0,143721.0,29394024.82,0.0,0.0,6006.0,0.01,0.0,0.0,0.0,0.05,170.0,651.0,0.0,0.0,0.01,6006.0,0.0,0.0,1500.0,16.8,0.11,0.0,0.0,42.29,42.29,584598.0,40117122.74,0.0,37.23,31.09,17.99,0.1429,23.11,0.519,82.4
2006-12-07,526325.0,36775721.36,8.11,18.27,3.02,25.41,1.0,10091077.67,428216.0,144421.0,29920585.76,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,701.0,123.0,0.0,0.0,0.12,0.0,0.0,0.0,1.0,16.99,0.0,0.0,0.0,41.33,41.33,607800.0,42468595.35,0.0,39.68,29.98,17.73,0.1424,23.08,0.508,83.9
2006-12-08,551905.0,37689764.28,8.5,17.45,3.17,24.95,1.0,9307354.82,454400.0,136291.0,31031117.47,0.0,0.0,36185.0,0.12,0.0,0.0,0.0,0.82,2387.0,10000.0,0.0,0.0,0.12,36185.0,0.0,0.0,10517.0,16.47,0.89,0.0,0.0,41.4,41.4,643186.0,43923372.19,0.0,41.29,28.51,18.63,0.1494,24.0,0.5028,82.0
2006-12-11,540119.0,37289728.88,8.32,17.29,3.1,25.24,1.0,9958306.4,433235.0,144240.0,29910474.71,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.35,8421.0,21166.0,0.0,0.0,0.63,0.0,0.0,0.0,472.0,16.09,0.0,0.0,0.0,40.13,40.13,646442.0,44630251.7,0.0,41.85,27.77,20.32,0.1504,23.12,0.5003,82.9
2006-12-12,317371.0,21845165.46,4.89,10.01,1.82,25.48,1.0,9452855.2,201420.0,137333.0,13864068.32,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,1000.0,231815.0,0.0,0.0,0.08,0.0,0.0,0.0,7907.0,16.23,0.0,0.0,0.0,27.95,27.95,519257.0,35741309.32,0.0,42.73,27.52,20.46,0.1509,23.14,0.4404,82.65
2006-12-13,312415.0,21751208.69,4.81,10.25,1.79,25.17,1.0,9284131.45,200365.0,133349.0,13949973.37,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.03,1340.0,1055.0,0.0,0.0,0.1,0.0,0.0,0.0,5324.0,16.2,0.37,0.0,0.0,28.2,28.2,510182.0,35520302.01,0.0,42.14,27.77,19.43,0.1498,23.37,0.4397,83.6
2006-12-14,307516.0,21730254.06,4.74,9.85,1.76,24.87,1.0,8989144.04,199179.0,127210.0,14074748.22,0.0,0.0,1332.0,0.0,0.0,0.0,0.0,0.2,0.0,2518.0,0.0,0.0,0.0,1332.0,0.0,0.0,6139.0,16.18,0.5,0.0,0.0,26.96,26.96,539566.0,38127792.58,0.0,45.2,26.36,19.7,0.1557,23.97,0.4163,84.85
2006-12-15,329072.0,23335699.48,5.07,10.11,1.89,26.97,1.0,10462317.54,200432.0,147536.0,14213366.43,0.0,0.0,1253.0,1.95,0.0,0.0,0.0,0.0,22100.0,0.0,0.0,0.0,1.95,1253.0,0.0,0.0,1774.0,16.5,0.15,0.0,0.0,25.54,25.54,584304.0,41435134.41,0.0,49.42,25.03,22.33,0.1615,23.42,0.4193,85.15
