DATE,FDJU FP Equity_DX_SI_QTY,FDJU FP Equity_DX_SHORT_INTEREST_VALUE,FDJU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FDJU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FDJU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FDJU FP Equity_DX_SI_MV,FDJU FP Equity_DX_DSS,FDJU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FDJU FP Equity_DX_SUPPLY_SI_QTY,FDJU FP Equity_DX_BROKER_SI_QTY,FDJU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FDJU FP Equity_DX_BROKER_SI_MV_NEW_x,FDJU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,FDJU FP Equity_DX_SUPPLY_SI_QTY_INC_x,FDJU FP Equity_DX_BROKER_SI_MV_INC_x,FDJU FP Equity_DX_SUPPLY_SI_MV_NEW,FDJU FP Equity_DX_BROKER_SI_QTY_ADD,FDJU FP Equity_DX_BROKER_SI_QTY_NEW,FDJU FP Equity_DX_SUPPLY_SI_MV_DEC,FDJU FP Equity_DX_BROKER_SI_QTY_INC,FDJU FP Equity_DX_SUPPLY_SI_QTY_DEC,FDJU FP Equity_DX_BROKER_SI_MV_NEW_y,FDJU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,FDJU FP Equity_DX_BROKER_SI_MV_INC_y,FDJU FP Equity_DX_SUPPLY_SI_QTY_INC_y,FDJU FP Equity_DX_BROKER_SI_MV_ADD,FDJU FP Equity_DX_SUPPLY_SI_QTY_ADD,FDJU FP Equity_DX_BROKER_SI_QTY_DEC,FDJU FP Equity_DX_SUPPLY_SI_MV,FDJU FP Equity_DX_BROKER_SI_MV_DEC,FDJU FP Equity_DX_SUPPLY_SI_MV_RMV,FDJU FP Equity_DX_BROKER_SI_MV_RMV,FDJU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FDJU FP Equity_DX_UTILIZATION_QUANTITY,FDJU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FDJU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FDJU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,FDJU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FDJU FP Equity_DX_ACTIVE_UTILIZATION_MV,FDJU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FDJU FP Equity_DX_BROKER_SI_CON_RATIO,FDJU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FDJU FP Equity_DX_DEMAND_SUPPLY_RATIO,FDJU FP Equity_PX_LAST
2023-12-20,419000.0,13860520.0,0.41,2.42,0.22,16.72,0.0,11450476.6,101246.0,346145.0,3349217.68,0.0,0.0,0.0,0.0,0.0,12189.0,0.0,2.56,0.0,77490.0,0.0,0.0,0.0,0.0,0.4,48000.0,670219.0,3.36,18.92,0.0,0.0,0.43,0.43,23548926.0,778998472.08,0.0,780.19,0.43,13.01,0.3614,56.65,0.0177,33.08
2023-12-21,405049.0,13269405.24,0.4,2.37,0.21,13.03,0.0,10882675.44,101246.0,332194.0,3316818.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13951.0,3.35,0.46,0.0,0.0,0.43,0.43,23547102.0,771403061.52,0.0,776.02,0.43,16.69,0.2906,48.07,0.0171,32.76
2023-12-22,389766.0,12729757.56,0.38,2.3,0.2,12.44,0.0,10350313.26,92201.0,316911.0,3011284.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,9045.0,0.0,0.0,0.0,0.0,0.0,0.0,15283.0,3.03,0.5,0.0,0.0,0.39,0.39,23536360.0,768697517.6,0.0,770.04,0.39,17.32,0.3106,50.04,0.0165,32.66
2023-12-25,389766.0,12729757.56,0.38,2.3,0.2,12.43,0.0,10350313.26,92201.0,316911.0,3011284.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.39,0.39,23536360.0,768697517.6,0.0,768.89,0.39,17.29,0.3109,50.09,0.0165,0.0
2023-12-26,389766.0,12729757.56,0.38,2.3,0.2,12.39,0.0,10350313.26,92201.0,316911.0,3011284.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.39,0.39,23542368.0,768893738.88,0.0,768.13,0.39,17.34,0.3101,49.98,0.0165,0.0
2023-12-27,349766.0,11493310.76,0.35,2.07,0.18,11.07,0.0,10413695.46,52201.0,316911.0,1715324.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.22,0.22,23594384.0,775311458.24,0.0,770.22,0.22,19.41,0.362,55.82,0.0148,32.86
2023-12-28,348478.0,11374321.92,0.34,2.06,0.18,11.15,0.0,10322954.88,51557.0,316267.0,1682820.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,1.7,0.02,0.0,0.0,0.22,0.22,23558572.0,768951790.08,0.0,773.6,0.22,19.35,0.3659,56.21,0.0148,32.64
2023-12-29,348478.0,11444017.52,0.34,2.15,0.18,11.07,0.0,10386208.28,51557.0,316267.0,1693131.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.22,0.22,23572024.0,774105268.16,0.0,771.8,0.22,19.36,0.365,56.11,0.0148,32.84
2024-01-01,348478.0,11444017.52,0.34,2.17,0.18,11.09,0.0,10386208.28,51557.0,316267.0,1693131.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.22,0.22,23571728.0,774095547.52,0.0,773.34,0.22,19.45,0.3644,56.02,0.0148,0.0
2024-01-02,348478.0,11562500.04,0.34,2.17,0.18,11.16,0.0,10493739.06,51557.0,316267.0,1710661.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.22,0.22,23583108.0,782487523.44,0.0,778.42,0.22,19.32,0.3656,56.18,0.0147,33.18
2024-01-03,348698.0,11744148.64,0.34,2.18,0.18,11.24,0.0,10655577.36,51667.0,316377.0,1740144.56,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.22,0.22,23633012.0,795959844.16,0.0,787.7,0.22,19.39,0.3633,55.93,0.0147,33.68
2024-01-04,355493.0,11816587.32,0.35,2.19,0.19,11.61,0.0,10742237.28,51667.0,323172.0,1717411.08,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.22,6795.0,6795.0,0.0,0.0,0.23,0.0,0.0,6795.0,0.0,1.74,0.0,0.0,0.0,0.22,0.22,23594412.0,784278254.88,0.0,790.92,0.22,19.06,0.3527,54.96,0.015,33.24
2024-01-05,355493.0,11695719.7,0.35,2.18,0.19,11.48,0.0,10632358.8,51667.0,323172.0,1699844.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.22,0.22,23583568.0,775899387.2,0.0,781.85,0.22,19.02,0.3531,55.01,0.015,32.9
2024-01-08,348478.0,11548560.92,0.34,2.15,0.18,11.16,0.0,10481088.38,51557.0,316267.0,1708598.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,6905.0,1.71,0.23,0.0,0.0,0.22,0.22,23542300.0,780191822.0,0.0,777.16,0.22,19.36,0.3642,56.03,0.0148,33.14
2024-01-09,417538.0,13770403.24,0.41,2.6,0.22,13.51,0.0,12708084.46,120617.0,385327.0,3977948.66,0.0,0.0,42536.0,1.87,0.0,12340.0,0.0,0.0,56720.0,0.0,0.0,0.0,1.87,42536.0,0.41,26524.0,0.0,4.01,0.0,0.0,0.0,0.51,0.51,23474228.0,774180039.44,0.0,777.88,0.51,20.2,0.29,46.7,0.0177,32.98
2024-01-10,432494.0,14133903.92,0.43,2.68,0.23,13.89,0.0,12982162.68,132541.0,397251.0,4331439.88,0.0,0.0,8514.0,0.39,0.0,0.0,0.0,0.0,11924.0,0.0,0.0,0.0,0.39,8514.0,0.0,3410.0,0.0,4.37,0.0,0.0,0.0,0.56,0.56,23545068.0,769452822.24,0.0,773.82,0.56,19.48,0.2709,44.91,0.0183,32.68
2024-01-11,394542.0,12901523.4,0.39,2.38,0.21,12.58,0.0,11749077.3,94589.0,359299.0,3093060.3,0.0,0.0,4852.0,0.16,0.0,0.0,0.0,1.41,4852.0,42804.0,0.0,0.0,0.16,4852.0,0.0,0.0,42804.0,3.1,1.4,0.0,0.0,0.4,0.4,23533748.0,769553559.6,0.0,769.88,0.4,17.06,0.2941,49.32,0.0167,32.7
2024-01-12,380424.0,12523558.08,0.38,2.24,0.2,12.14,0.0,11600547.12,80471.0,352386.0,2649105.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,14118.0,0.0,0.0,0.0,0.0,0.0,0.0,6913.0,2.64,0.23,0.0,0.0,0.34,0.34,23444372.0,771788726.24,0.0,767.91,0.34,17.69,0.3161,51.24,0.0162,32.92
2024-01-15,395047.0,13115560.4,0.39,2.32,0.21,12.65,0.0,12184698.8,86145.0,367009.0,2860014.0,0.0,0.0,14623.0,0.49,0.0,0.0,0.0,0.29,14623.0,8949.0,0.0,0.0,0.49,14623.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.37,0.37,23457636.0,778793515.2,0.0,774.01,0.37,17.09,0.2962,49.18,0.0168,33.2
2024-01-16,401398.0,13486972.8,0.4,2.34,0.21,13.07,0.0,12544896.0,102650.0,373360.0,3449040.0,0.0,0.0,4857.0,0.18,0.0,11648.0,0.0,0.0,4857.0,0.0,0.0,0.0,0.18,4857.0,0.39,11648.0,10154.0,3.43,0.31,0.0,0.0,0.43,0.43,23621376.0,793678233.6,0.0,787.89,0.43,16.68,0.2864,48.6,0.0169,33.6
2024-01-17,388586.0,13017631.0,0.38,2.75,0.2,12.72,0.0,12305990.5,89838.0,367343.0,3009573.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.46,930.0,13742.0,0.0,0.0,0.04,0.0,0.0,930.0,6947.0,3.02,0.23,0.0,0.0,0.38,0.38,23686670.0,793503445.0,0.0,794.9,0.38,17.35,0.3035,50.15,0.0163,33.5
2024-01-18,385554.0,13054858.44,0.38,2.73,0.2,12.59,0.0,12438233.98,104228.0,367343.0,3529160.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,3032.0,0.0,0.0,0.0,0.0,0.0,17422.0,0.0,3.5,0.0,0.0,0.0,0.45,0.45,23305214.0,789114546.04,0.0,782.26,0.45,17.47,0.3076,50.51,0.0165,33.86
2024-01-19,385775.0,13255229.0,0.38,2.7,0.2,12.72,0.0,12629499.04,114276.0,367564.0,3926523.36,0.0,0.0,10048.0,0.34,0.0,0.0,0.0,0.0,10048.0,0.0,0.0,0.0,0.34,10048.0,0.0,0.0,9827.0,3.88,0.33,0.0,0.0,0.49,0.49,23317768.0,801198508.48,0.0,791.27,0.49,17.48,0.3077,50.44,0.0165,34.36
2024-01-22,393757.0,14372130.5,0.39,2.75,0.21,13.26,0.0,13707429.0,122258.0,375546.0,4462417.0,0.0,0.0,7982.0,0.28,0.0,0.0,0.0,0.0,7982.0,0.0,0.0,0.0,0.28,7982.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.52,0.52,23244126.0,848410599.0,0.0,811.04,0.52,17.01,0.2959,49.27,0.0169,36.5
2024-01-23,402429.0,14567929.8,0.4,2.6,0.21,13.87,0.0,13739239.4,113508.0,379537.0,4108989.6,0.0,0.0,12671.0,0.47,0.0,0.0,0.0,0.28,12671.0,8680.0,0.0,0.0,0.47,12671.0,0.0,4681.0,8680.0,4.14,0.32,0.59,0.0,0.49,0.49,23205862.0,840052204.4,17422.0,845.36,0.49,17.28,0.2779,47.23,0.0173,36.2
2024-01-24,407329.0,14745309.8,0.4,2.52,0.21,14.0,0.0,13739239.4,118408.0,379537.0,4286369.6,0.0,0.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,0.51,0.51,23164318.0,838548311.6,0.0,837.07,0.51,16.98,0.2714,46.66,0.0175,36.2
2024-01-25,400038.0,15001425.0,0.39,2.44,0.21,13.81,0.0,14134762.5,111117.0,376927.0,4166887.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,7291.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0,4.07,0.07,0.0,0.0,0.48,0.48,23108152.0,866555700.0,0.0,845.34,0.48,17.21,0.2795,47.46,0.0172,37.5
2024-01-26,374809.0,14002864.24,0.37,2.19,0.2,13.61,0.0,13139437.28,85888.0,351698.0,3208775.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,25229.0,0.0,0.0,0.0,0.0,0.0,0.0,25229.0,3.22,0.91,0.0,0.0,0.37,0.37,23072808.0,862000106.88,0.0,863.37,0.37,18.09,0.3231,52.22,0.0162,37.36
2024-01-29,416109.0,15787175.46,0.41,2.41,0.22,15.19,0.0,14219836.12,104088.0,374798.0,3949098.72,0.0,0.0,18200.0,0.0,0.0,23100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18200.0,0.86,0.0,0.0,3.92,0.0,0.0,0.0,0.45,0.45,23008216.0,872931715.04,0.0,863.37,0.45,16.15,0.2727,46.82,0.018,37.94
2024-01-30,385855.0,14484996.7,0.38,2.17,0.2,14.2,0.0,13118127.76,73834.0,349444.0,2771728.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,30254.0,0.0,0.0,0.0,0.0,0.0,0.0,25354.0,2.8,0.95,0.0,0.0,0.32,0.32,22958670.0,861868471.8,0.0,866.99,0.32,17.54,0.3074,50.59,0.0168,37.54
2024-01-31,369398.0,13904140.72,0.36,2.07,0.19,13.49,0.0,12608910.68,66977.0,334987.0,2521014.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,6857.0,0.0,0.0,0.0,0.0,0.0,0.0,14457.0,2.53,0.56,0.0,0.0,0.29,0.29,22961644.0,864276280.16,0.0,862.76,0.29,18.27,0.3316,52.96,0.016,37.64
2024-02-01,363398.0,13874535.64,0.36,2.15,0.19,13.26,0.0,12560723.66,66977.0,328987.0,2557181.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,2.53,0.22,0.0,0.0,0.29,0.29,23003596.0,878277295.28,0.0,868.5,0.29,18.63,0.3404,53.71,0.0158,38.18
2024-02-02,363098.0,13826771.84,0.36,2.13,0.19,13.5,0.0,12569712.96,65577.0,330087.0,2497172.16,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.05,2500.0,1400.0,0.0,0.0,0.09,0.0,0.0,0.0,1400.0,2.51,0.05,0.0,0.0,0.28,0.28,23047488.0,877648343.04,0.0,879.44,0.28,18.58,0.3437,54.06,0.0157,38.08
2024-02-05,144672.0,5503322.88,0.14,0.85,0.08,5.51,0.0,4948509.48,47151.0,130087.0,1793624.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,18426.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,1.8,7.3,0.0,0.0,0.2,0.2,22998040.0,874845441.6,0.0,876.57,0.21,16.6,0.2689,45.39,0.0063,38.04
2024-02-06,60812.0,2344910.72,0.06,0.36,0.03,2.32,0.0,2005158.56,41377.0,52001.0,1595497.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,5774.0,0.0,0.0,0.0,0.0,0.0,0.0,78086.0,1.58,2.97,0.0,0.0,0.18,0.18,23003620.0,887019587.2,0.0,877.14,0.18,16.42,0.2124,38.72,0.0026,38.56
2024-02-07,44990.0,1724916.6,0.04,0.26,0.02,1.73,0.0,1387102.86,31329.0,36179.0,1201153.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,10048.0,0.0,0.0,0.0,0.0,0.0,0.0,15822.0,1.21,0.6,0.0,0.0,0.14,0.14,23022848.0,882695992.32,0.0,885.22,0.14,14.0,0.319,51.98,0.002,38.34
2024-02-08,52740.0,2034709.2,0.05,0.29,0.03,2.03,0.0,1378424.82,39529.0,35729.0,1525028.82,0.0,0.0,4834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4834.0,0.0,3366.0,450.0,1.52,0.02,0.0,0.0,0.17,0.17,22868572.0,882269507.76,0.0,877.2,0.17,15.51,0.2553,44.47,0.0023,38.58
2024-02-09,59258.0,2300395.56,0.06,0.32,0.03,2.28,0.0,1640028.54,33747.0,42247.0,1310058.54,0.0,0.0,0.0,0.0,0.0,12300.0,0.0,0.22,0.0,5782.0,0.0,0.0,0.0,0.0,0.47,0.0,5782.0,1.31,0.22,0.0,0.0,0.15,0.15,22897268.0,888871943.76,0.0,883.95,0.15,34.61,0.2928,39.49,0.0026,38.82
2024-02-12,84382.0,3262208.12,0.08,0.45,0.04,3.27,0.0,1993425.58,47163.0,51563.0,1823321.58,0.0,0.0,17148.0,0.55,0.0,0.0,0.0,0.18,14100.0,4784.0,0.0,0.0,0.55,17148.0,0.0,1052.0,4784.0,1.84,0.18,0.0,0.0,0.21,0.21,22775856.0,880514592.96,0.0,883.11,0.21,19.18,0.4379,62.67,0.0037,38.66
2024-02-13,76182.0,2948243.4,0.08,0.39,0.04,2.95,0.0,1995488.1,38963.0,51563.0,1507868.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,8200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.17,0.17,22729180.0,879619266.0,0.0,880.01,0.17,21.3,0.399,58.6,0.0033,38.7
2024-02-14,248582.0,9605208.48,0.25,1.27,0.13,9.61,0.0,5164738.32,129263.0,133663.0,4994722.32,0.0,0.0,12121.0,3.18,0.0,0.0,0.0,0.0,82100.0,0.0,0.0,0.0,3.18,12121.0,0.0,78179.0,0.0,5.0,0.0,0.0,0.0,0.57,0.57,22651780.0,875264779.2,0.0,875.29,0.57,6.52,0.7675,87.31,0.0109,38.64
2024-02-15,248582.0,9689726.36,0.25,1.28,0.13,9.59,0.0,5210183.74,129263.0,133663.0,5038671.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,0.0,0.0,0.0,0.57,0.57,22680048.0,884068271.04,0.0,876.69,0.56,6.58,0.7665,87.25,0.0109,38.98
2024-02-16,248582.0,9789159.16,0.25,1.27,0.13,9.68,0.0,5263648.94,129263.0,133663.0,5090376.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,0.0,0.0,0.56,0.56,22764244.0,896455928.72,0.0,889.05,0.56,6.56,0.7672,87.29,0.0109,39.38
2024-02-19,315291.0,12271125.72,0.31,1.6,0.17,12.36,0.0,5202163.96,195972.0,133663.0,7627230.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,18200.0,0.0,0.0,0.0,0.0,0.0,84909.0,0.0,7.72,0.0,0.0,0.0,0.85,0.85,22729740.0,884641480.8,0.0,891.17,0.86,5.15,0.8133,90.0,0.0138,38.92
2024-02-20,311631.0,12066352.32,0.31,1.57,0.16,12.12,0.0,8530132.16,105672.0,220303.0,4091619.84,0.0,0.0,0.0,3.37,0.0,0.0,0.0,3.55,86640.0,90300.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0.0,0.46,0.46,22811086.0,883245249.92,0.0,885.25,0.46,5.18,0.8117,89.91,0.0136,38.72
2024-02-21,221331.0,8574362.94,0.22,1.1,0.12,8.57,0.0,5036316.22,105672.0,130003.0,4093733.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90300.0,4.1,3.54,0.0,0.0,0.46,0.46,22810496.0,883678615.04,0.0,882.9,0.46,7.32,0.7414,85.72,0.0097,38.74
2024-02-22,231485.0,9092730.8,0.23,1.16,0.12,8.97,0.0,5303978.4,110799.0,135030.0,4352184.72,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5127.0,0.0,0.0,0.0,0.2,0.0,0.0,5127.0,100.0,4.3,0.0,0.0,0.0,0.48,0.48,22853564.0,897687993.92,0.0,887.78,0.48,7.06,0.7515,86.34,0.0101,39.28
2024-02-23,231485.0,9097360.5,0.23,1.17,0.12,9.09,0.0,5306679.0,110799.0,135030.0,4354400.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.48,0.48,22872172.0,898876359.6,0.0,897.54,0.48,6.99,0.7531,86.44,0.0101,39.3
2024-02-26,146476.0,5703775.44,0.14,0.74,0.08,5.75,0.0,5254174.2,25890.0,134930.0,1008156.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,84909.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.02,0.0,0.0,0.0,0.11,0.11,23001456.0,895676696.64,0.0,900.49,0.11,10.98,0.6337,78.68,0.0064,38.94
2024-02-27,36509.0,1407787.04,0.04,0.18,0.02,1.42,0.0,1160270.4,20763.0,30090.0,800621.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5127.0,0.0,0.0,0.0,0.0,0.0,0.0,104840.0,0.81,4.12,0.0,0.0,0.09,0.09,23152992.0,892779371.52,0.0,898.97,0.09,15.57,0.2588,44.2,0.0016,38.56
2024-02-28,31382.0,1235195.52,0.03,0.16,0.02,1.22,0.0,982543.68,20763.0,24963.0,817231.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5127.0,0.81,0.2,0.0,0.0,0.09,0.09,23214080.0,913706188.8,0.0,899.85,0.09,18.07,0.3275,51.89,0.0014,39.36
2024-02-29,34282.0,1327399.04,0.03,0.17,0.02,1.34,0.0,1022711.36,22213.0,26413.0,860087.36,0.0,0.0,1450.0,0.0,0.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,0.06,0.0,0.0,0.88,0.0,0.0,0.0,0.1,0.1,23262980.0,900742585.6,0.0,912.08,0.1,17.21,0.2971,49.12,0.0015,38.72
2024-03-01,110440.0,4282863.2,0.11,0.52,0.06,4.28,0.0,2500999.76,60292.0,64492.0,2338123.76,0.0,0.0,0.0,0.0,0.0,38079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,38079.0,0.0,2.34,0.0,0.0,0.0,0.26,0.26,23298332.0,903509314.96,0.0,901.37,0.26,14.86,0.5149,69.84,0.0047,38.78
2024-03-04,109640.0,4221140.0,0.11,0.52,0.06,4.25,0.0,2452142.0,60292.0,63692.0,2321242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,2.34,0.03,0.0,0.0,0.26,0.26,23355160.0,899173660.0,0.0,902.93,0.26,14.9,0.5229,70.45,0.0047,38.5
2024-03-05,109640.0,4181669.6,0.11,0.55,0.06,4.22,0.0,2429212.88,60292.0,63692.0,2299536.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.26,0.26,23393840.0,892241057.6,0.0,898.14,0.26,14.89,0.5225,70.42,0.0047,38.14
2024-03-06,67650.0,2503050.0,0.07,0.35,0.04,2.59,0.0,2211897.0,18302.0,59781.0,677174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,41990.0,0.0,0.0,0.0,0.0,0.0,0.0,3911.0,0.7,0.15,0.0,0.0,0.08,0.08,23429308.0,866884396.0,0.0,885.24,0.08,24.0,0.4011,57.89,0.0029,37.0
2024-03-07,29571.0,1084664.28,0.03,0.15,0.02,1.1,0.0,796029.36,18302.0,21702.0,671317.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38079.0,0.68,1.47,0.0,0.0,0.08,0.08,23419626.0,859031881.68,0.0,863.14,0.08,18.05,0.3748,57.17,0.0013,36.68
2024-03-08,29571.0,1092944.16,0.03,0.15,0.02,1.1,0.0,802105.92,18302.0,21702.0,676441.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.08,0.08,23381326.0,864173808.96,0.0,858.79,0.08,18.04,0.3769,57.38,0.0013,36.96
2024-03-11,36983.0,1363933.04,0.04,0.19,0.02,1.38,0.0,800369.76,25714.0,21702.0,948332.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7412.0,0.0,0.95,0.0,0.0,0.0,0.11,0.11,23295036.0,859120927.68,0.0,860.95,0.11,20.67,0.2793,45.45,0.0016,36.88
2024-03-12,44199.0,1660114.44,0.04,0.24,0.02,1.64,0.0,879542.52,31215.0,23417.0,1172435.4,0.0,0.0,0.0,0.0,0.0,1715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,5501.0,0.0,1.16,0.0,0.0,0.0,0.13,0.13,23298136.0,875077988.16,0.0,863.21,0.13,17.19,0.2147,38.21,0.0019,37.56
2024-03-13,69755.0,2635343.9,0.07,0.38,0.04,2.62,0.0,962936.64,54700.0,25488.0,2066566.0,0.0,0.0,0.0,0.0,0.0,3786.0,0.0,0.06,0.0,1715.0,0.0,0.0,0.0,0.0,0.14,25200.0,1715.0,2.06,0.06,0.0,0.0,0.23,0.23,23275100.0,879333278.0,0.0,874.52,0.23,29.34,0.2456,36.11,0.003,37.78
2024-03-14,75919.0,2845444.12,0.07,0.4,0.04,2.87,0.0,1070803.6,57782.0,28570.0,2165669.36,0.0,0.0,448.0,0.0,0.0,3082.0,0.0,0.09,0.0,2460.0,0.0,0.0,0.0,448.0,0.12,5094.0,0.0,2.19,0.0,0.0,0.0,0.25,0.25,23400206.0,877039720.88,0.0,882.93,0.25,26.21,0.2135,32.64,0.0032,37.48
2024-03-15,94955.0,3593097.2,0.09,0.51,0.05,3.57,0.0,1918033.92,54700.0,50688.0,2069848.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.12,25200.0,3082.0,0.0,0.0,0.95,0.0,0.0,0.0,3082.0,2.05,0.12,0.0,0.0,0.23,0.23,23442752.0,887073735.68,0.0,880.25,0.23,20.15,0.3697,56.16,0.004,37.84
