DATE,ES FP Equity_DX_SI_QTY,ES FP Equity_DX_SHORT_INTEREST_VALUE,ES FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ES FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ES FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ES FP Equity_DX_SI_MV,ES FP Equity_DX_DSS,ES FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ES FP Equity_DX_SUPPLY_SI_QTY,ES FP Equity_DX_BROKER_SI_QTY,ES FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ES FP Equity_DX_BROKER_SI_MV_NEW_x,ES FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ES FP Equity_DX_SUPPLY_SI_QTY_INC_x,ES FP Equity_DX_BROKER_SI_MV_INC_x,ES FP Equity_DX_SUPPLY_SI_MV_NEW,ES FP Equity_DX_BROKER_SI_QTY_ADD,ES FP Equity_DX_BROKER_SI_QTY_NEW,ES FP Equity_DX_SUPPLY_SI_MV_DEC,ES FP Equity_DX_BROKER_SI_QTY_INC,ES FP Equity_DX_SUPPLY_SI_QTY_DEC,ES FP Equity_DX_BROKER_SI_MV_NEW_y,ES FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ES FP Equity_DX_BROKER_SI_MV_INC_y,ES FP Equity_DX_SUPPLY_SI_QTY_INC_y,ES FP Equity_DX_BROKER_SI_MV_ADD,ES FP Equity_DX_SUPPLY_SI_QTY_ADD,ES FP Equity_DX_BROKER_SI_QTY_DEC,ES FP Equity_DX_SUPPLY_SI_MV,ES FP Equity_DX_BROKER_SI_MV_DEC,ES FP Equity_DX_SUPPLY_SI_MV_RMV,ES FP Equity_DX_BROKER_SI_MV_RMV,ES FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ES FP Equity_DX_UTILIZATION_QUANTITY,ES FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ES FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ES FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ES FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ES FP Equity_DX_ACTIVE_UTILIZATION_MV,ES FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ES FP Equity_DX_BROKER_SI_CON_RATIO,ES FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ES FP Equity_DX_DEMAND_SUPPLY_RATIO,ES FP Equity_PX_LAST
2019-07-17,2561.0,64537.2,0.12,0.71,0.02,0.06,0.0,44125.2,1751.0,1751.0,44125.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.48,1.48,116863.0,2944947.6,0.0,2.96,1.48,19.45,0.6866,80.55,0.0216,25.2
2019-07-18,7860.0,196500.0,0.36,2.2,0.06,0.21,0.0,196500.0,1751.0,7860.0,43775.0,0.0,0.0,0.0,0.0,0.0,6109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.48,0.0,0.0,0.0,0.0,100.0,15.26,0.6457,78.66,0.0664,25.0
2019-07-19,7860.0,196500.0,0.36,2.25,0.06,0.2,0.0,196500.0,1751.0,7860.0,43775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.48,0.0,0.0,0.0,0.0,100.0,15.33,0.6443,78.55,0.0664,25.0
2019-07-22,7860.0,196500.0,0.36,2.26,0.06,0.2,0.0,196500.0,1751.0,7860.0,43775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.49,0.0,0.0,0.0,0.0,100.0,15.39,0.6436,78.5,0.0667,25.0
2019-07-23,1834.0,45850.0,0.08,0.54,0.01,0.05,0.0,45850.0,1751.0,1834.0,43775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6026.0,0.04,0.16,0.0,0.0,100.0,1.49,0.0,0.0,0.0,0.0,100.0,27.09,0.5406,68.19,0.0156,25.0
2019-07-24,1834.0,46216.8,0.08,0.55,0.01,0.05,0.0,46216.8,1751.0,1834.0,44125.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.49,0.0,0.0,0.0,0.0,100.0,27.28,0.5391,68.0,0.0156,25.2
2019-07-25,1834.0,45850.0,0.08,0.57,0.01,0.05,0.0,45850.0,1751.0,1834.0,43775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.49,0.0,0.0,0.0,0.0,100.0,27.02,0.5408,68.23,0.0156,25.0
2019-07-26,1834.0,45850.0,0.08,0.59,0.01,0.05,0.0,45850.0,1751.0,1834.0,43775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.5,1.5,115101.0,2877525.0,0.0,2.88,1.5,27.11,0.5404,68.17,0.0157,25.0
2019-07-29,8077.0,201925.0,0.37,2.71,0.06,0.21,0.0,201925.0,1751.0,8077.0,43775.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,6243.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.5,0.0,0.0,0.0,0.0,100.0,14.93,0.6518,79.12,0.0691,25.0
2019-07-30,8077.0,205155.8,0.37,2.89,0.06,0.21,0.0,205155.8,1751.0,8077.0,44475.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.49,0.0,0.0,0.0,0.0,100.0,14.97,0.65,78.99,0.0689,25.4
2019-07-31,8077.0,202732.7,0.37,2.87,0.06,0.21,0.0,202732.7,1751.0,8077.0,43950.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.49,0.0,0.0,0.0,0.0,100.0,15.03,0.6516,79.09,0.0688,25.1
2019-08-01,1903.0,47004.1,0.09,0.69,0.01,0.05,0.0,47004.1,1751.0,1903.0,43249.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6174.0,0.04,0.16,0.0,0.0,100.0,1.49,0.0,0.0,0.0,0.0,100.0,25.86,0.5063,65.76,0.0162,24.7
2019-08-02,1903.0,46623.5,0.09,0.72,0.01,0.05,0.0,46623.5,1751.0,1903.0,42899.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.49,0.0,0.0,0.0,0.0,100.0,26.12,0.5039,65.47,0.0162,24.5
2019-08-05,1903.0,46813.8,0.09,0.7,0.01,0.05,0.0,46813.8,1751.0,1903.0,43074.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.49,0.0,0.0,0.0,0.0,100.0,26.4,0.502,65.21,0.0162,24.6
2019-08-06,1903.0,47194.4,0.09,0.73,0.01,0.05,0.0,47194.4,1751.0,1903.0,43424.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.5,0.0,0.0,0.0,0.0,100.0,26.32,0.5033,65.35,0.0163,24.8
2019-08-07,1903.0,47004.1,0.09,0.73,0.01,0.05,0.0,47004.1,1751.0,1903.0,43249.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.5,0.0,0.0,0.0,0.0,100.0,26.03,0.5054,65.63,0.0163,24.7
2019-08-08,1903.0,47194.4,0.09,0.77,0.01,0.05,0.0,47194.4,1751.0,1903.0,43424.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.5,0.0,0.0,0.0,0.0,100.0,26.17,0.5045,65.51,0.0163,24.8
2019-08-09,1903.0,46813.8,0.09,0.8,0.01,0.05,0.0,46813.8,1751.0,1903.0,43074.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.5,0.0,0.0,0.0,0.0,100.0,25.98,0.5057,65.67,0.0163,24.6
2019-08-12,1903.0,46623.5,0.09,0.82,0.01,0.05,0.0,46623.5,1751.0,1903.0,42899.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.5,0.0,0.0,0.0,0.0,100.0,26.05,0.5052,65.6,0.0163,24.5
2019-08-13,1903.0,47004.1,0.09,0.84,0.01,0.05,0.0,47004.1,1751.0,1903.0,43249.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.5,0.0,0.0,0.0,0.0,100.0,26.22,0.5044,65.48,0.0163,24.7
2019-08-14,1903.0,46433.2,0.09,0.83,0.01,0.05,0.0,46433.2,1751.0,1903.0,42724.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.5,0.0,0.0,0.0,0.0,100.0,25.83,0.507,65.83,0.0163,24.4
2019-08-15,1903.0,46242.9,0.09,0.88,0.01,0.05,0.0,46242.9,1751.0,1903.0,42549.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.52,0.0,0.0,0.0,0.0,100.0,25.98,0.506,65.69,0.0166,24.3
2019-08-16,1751.0,42899.5,0.08,0.78,0.01,0.04,0.0,42899.5,1751.0,1751.0,42899.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.04,0.0,0.0,0.0,1.52,1.52,113190.0,2773155.0,0.0,2.75,1.52,28.69,0.5908,71.31,0.0152,24.5
2019-08-19,1751.0,42899.5,0.08,0.73,0.01,0.04,0.0,42899.5,1751.0,1751.0,42899.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.52,1.52,113190.0,2773155.0,0.0,2.78,1.52,28.5,0.5925,71.5,0.0152,0.0
2019-08-20,2561.0,61976.2,0.12,1.12,0.02,0.06,0.0,42374.2,1751.0,1751.0,42374.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.52,1.52,113190.0,2739198.0,0.0,2.76,1.53,19.38,0.6876,80.62,0.0223,24.2
2019-08-21,2561.0,61976.2,0.12,1.11,0.02,0.06,0.0,42374.2,1751.0,1751.0,42374.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.51,1.51,114404.0,2768576.8,0.0,2.77,1.51,19.57,0.6852,80.43,0.022,24.2
2019-08-22,2561.0,61976.2,0.12,1.09,0.02,0.06,0.0,42374.2,1751.0,1751.0,42374.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.51,1.51,114404.0,2768576.8,0.0,2.77,1.51,19.51,0.686,80.49,0.022,24.2
2019-08-23,2561.0,59415.2,0.12,1.11,0.02,0.06,0.0,40623.2,1751.0,1751.0,40623.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.48,1.48,116318.0,2698577.6,0.0,2.8,1.49,19.0,0.6922,81.0,0.0217,23.2
2019-08-26,2561.0,58390.8,0.12,0.91,0.02,0.06,0.0,39922.8,1751.0,1751.0,39922.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.48,1.48,116318.0,2652050.4,0.0,2.7,1.48,19.24,0.6892,80.76,0.0217,22.8
2019-08-27,2561.0,57878.6,0.12,0.9,0.02,0.06,0.0,39572.6,1751.0,1751.0,39572.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.48,1.48,116318.0,2628786.8,0.0,2.65,1.48,19.34,0.688,80.66,0.0217,22.6
2019-08-28,2561.0,57878.6,0.12,0.97,0.02,0.06,0.0,39572.6,1751.0,1751.0,39572.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.48,1.48,116318.0,2628786.8,0.0,2.63,1.48,19.51,0.6859,80.49,0.0217,22.6
2019-08-29,2561.0,57366.4,0.12,0.98,0.02,0.06,0.0,39222.4,1751.0,1751.0,39222.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.48,1.48,116318.0,2605523.2,0.0,2.63,1.48,19.39,0.6874,80.61,0.0217,22.4
2019-08-30,1751.0,40273.0,0.08,0.67,0.01,0.04,0.0,40273.0,1751.0,1751.0,40273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.49,1.49,116113.0,2670599.0,0.0,2.62,1.48,28.94,0.5887,71.06,0.0149,23.0
2019-09-02,1751.0,40973.4,0.08,0.64,0.01,0.04,0.0,40973.4,1751.0,1751.0,40973.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.49,1.49,115981.0,2713955.4,0.0,2.68,1.49,28.83,0.5896,71.17,0.0149,23.4
2019-09-03,1751.0,41148.5,0.08,0.64,0.01,0.04,0.0,41148.5,1751.0,1751.0,41148.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.49,1.49,115981.0,2725553.5,0.0,2.71,1.49,28.6,0.5916,71.4,0.0149,23.5
2019-09-04,2561.0,59927.4,0.12,0.92,0.02,0.06,0.0,40973.4,1751.0,1751.0,40973.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.49,1.49,115981.0,2713955.4,0.0,2.71,1.49,19.58,0.685,80.42,0.0218,23.4
2019-09-05,1751.0,41148.5,0.08,0.6,0.01,0.04,0.0,41148.5,1751.0,1751.0,41148.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.49,1.49,116086.0,2728021.0,0.0,2.72,1.49,28.62,0.5914,71.38,0.0149,23.5
2019-09-06,1751.0,41673.8,0.08,0.6,0.01,0.04,0.0,41673.8,1751.0,1751.0,41673.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.49,1.49,115981.0,2760347.8,0.0,2.73,1.49,28.78,0.5901,71.22,0.0149,23.8
2019-09-09,2561.0,59671.3,0.12,0.9,0.02,0.06,0.0,40798.3,1751.0,1751.0,40798.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.49,1.49,115981.0,2702357.3,0.0,2.76,1.49,19.19,0.6898,80.81,0.0218,23.3
2019-09-10,1751.0,41323.6,0.08,0.61,0.01,0.04,0.0,41323.6,1751.0,1751.0,41323.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.49,1.49,115981.0,2737151.6,0.0,2.71,1.49,28.76,0.5902,71.24,0.0149,23.6
2019-09-11,1751.0,42024.0,0.08,0.63,0.01,0.04,0.0,42024.0,1751.0,1751.0,42024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.49,1.49,115981.0,2783544.0,0.0,2.74,1.49,28.85,0.5895,71.15,0.0149,24.0
2019-09-12,2561.0,60439.6,0.12,0.91,0.02,0.06,0.0,41323.6,1751.0,1751.0,41323.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.48,1.48,116496.0,2749305.6,0.0,2.78,1.48,19.32,0.6882,80.68,0.0217,23.6
2019-09-13,2266.0,53930.8,0.1,0.8,0.02,0.05,0.0,53930.8,2266.0,2266.0,53930.8,0.0,0.0,0.0,0.0,0.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,515.0,0.0,0.05,0.0,0.0,0.0,1.92,1.92,115981.0,2760347.8,0.0,2.73,1.92,22.71,0.4041,55.06,0.0192,23.8
2019-09-16,2266.0,55743.6,0.1,0.82,0.02,0.05,0.0,55743.6,2266.0,2266.0,55743.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.92,1.92,115981.0,2853132.6,0.0,2.78,1.91,22.56,0.4035,54.97,0.0192,24.6
2019-09-17,2266.0,55743.6,0.1,0.78,0.02,0.06,0.0,55743.6,2266.0,2266.0,55743.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.92,1.92,115737.0,2847130.2,0.0,2.84,1.91,22.77,0.4046,55.12,0.0192,24.6
2019-09-18,3591.0,86543.1,0.16,1.21,0.03,0.09,0.0,54610.6,2266.0,2266.0,54610.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.92,1.92,115613.0,2786273.3,0.0,2.84,1.92,28.78,0.4326,57.54,0.0305,24.1
2019-09-19,2266.0,54837.2,0.1,0.75,0.02,0.05,0.0,54837.2,2266.0,2266.0,54837.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.92,1.92,115526.0,2795729.2,0.0,2.79,1.92,22.69,0.4049,55.18,0.0192,24.2
2019-09-20,2266.0,56876.6,0.1,0.75,0.02,0.06,0.0,56876.6,2266.0,2266.0,56876.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.92,1.92,115526.0,2899702.6,0.0,2.81,1.92,22.7,0.4022,54.76,0.0192,25.1
2019-09-23,2266.0,57329.8,0.1,0.71,0.02,0.06,0.0,57329.8,2266.0,2266.0,57329.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.92,1.92,115526.0,2922807.8,0.0,2.9,1.92,22.65,0.4049,55.18,0.0192,25.3
2019-09-24,2266.0,57783.0,0.1,0.69,0.02,0.06,0.0,57783.0,2266.0,2266.0,57783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.96,1.96,113082.0,2883591.0,0.0,2.86,1.96,22.7,0.4044,55.09,0.0196,25.5
2019-09-25,3591.0,90493.2,0.16,1.08,0.03,0.09,0.0,57103.2,2266.0,2266.0,57103.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.96,1.96,113082.0,2849666.4,0.0,2.89,1.97,28.65,0.4328,57.61,0.0311,25.2
2019-09-26,3591.0,87979.5,0.16,1.09,0.03,0.09,0.0,55517.0,2266.0,2266.0,55517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.97,1.97,112911.0,2766319.5,0.0,2.85,1.99,28.61,0.4352,57.89,0.0312,24.5
2019-09-27,3591.0,86543.1,0.16,1.15,0.03,0.09,0.0,54610.6,2266.0,2266.0,54610.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.97,1.97,112720.0,2716552.0,0.0,2.76,1.97,28.73,0.4325,57.54,0.0312,24.1
2019-09-30,3591.0,86184.0,0.16,1.2,0.03,0.09,0.0,54384.0,2266.0,2266.0,54384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.97,1.97,112720.0,2705280.0,0.0,2.72,1.97,28.63,0.4321,57.53,0.0312,24.0
2019-10-01,3591.0,85465.8,0.16,1.17,0.03,0.09,0.0,53930.8,2266.0,2266.0,53930.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.98,1.98,112220.0,2670836.0,0.0,2.69,1.98,28.74,0.4315,57.43,0.0314,23.8
2019-10-02,3591.0,84747.6,0.16,1.17,0.03,0.09,0.0,53477.6,2266.0,2266.0,53477.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.98,1.98,112220.0,2648392.0,0.0,2.66,1.99,28.72,0.4317,57.46,0.0314,23.6
2019-10-03,3591.0,82593.0,0.16,1.16,0.03,0.08,0.0,52118.0,2266.0,2266.0,52118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.98,1.98,112220.0,2581060.0,0.0,2.64,1.98,28.8,0.433,57.58,0.0314,23.0
2019-10-04,3591.0,82593.0,0.16,1.14,0.03,0.08,0.0,52118.0,2266.0,2266.0,52118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.98,1.98,112220.0,2581060.0,0.0,2.58,1.98,28.74,0.4305,57.31,0.0314,23.0
2019-10-07,2266.0,52797.8,0.1,0.85,0.02,0.05,0.0,52797.8,2266.0,2266.0,52797.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.98,1.98,112220.0,2614726.0,0.0,2.58,1.98,22.62,0.4046,55.12,0.0198,23.3
2019-10-08,3591.0,81515.7,0.16,1.39,0.03,0.08,0.0,51438.2,2266.0,2266.0,51438.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.98,1.98,112220.0,2547394.0,0.0,2.62,1.98,28.72,0.4338,57.7,0.0314,22.7
2019-10-09,2266.0,52118.0,0.1,0.92,0.02,0.05,0.0,52118.0,2266.0,2266.0,52118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.98,1.98,112220.0,2581060.0,0.0,2.55,1.98,22.66,0.404,55.04,0.0198,23.0
2019-10-10,2266.0,52344.6,0.1,0.92,0.02,0.05,0.0,52344.6,2266.0,2266.0,52344.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.98,1.98,112220.0,2592282.0,0.0,2.58,1.98,22.72,0.4046,55.12,0.0198,23.1
2019-10-11,3591.0,82952.1,0.16,1.5,0.03,0.08,0.0,52344.6,2266.0,2266.0,52344.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.98,1.98,112420.0,2596902.0,0.0,2.59,1.98,28.83,0.4296,57.18,0.0313,23.1
2019-10-14,2266.0,53704.2,0.1,0.99,0.02,0.05,0.0,53704.2,2266.0,2266.0,53704.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.98,1.98,112220.0,2659614.0,0.0,2.6,1.98,23.14,0.3998,54.39,0.0198,23.7
2019-10-15,3591.0,85465.8,0.16,1.55,0.03,0.09,0.0,53930.8,2266.0,2266.0,53930.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.98,1.98,112220.0,2670836.0,0.0,2.66,1.98,28.7,0.4304,57.31,0.0314,23.8
2019-10-16,3591.0,84747.6,0.16,1.61,0.03,0.09,0.0,53477.6,2266.0,2266.0,53477.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.98,1.98,112220.0,2648392.0,0.0,2.66,1.98,28.84,0.4306,57.28,0.0314,23.6
